measured_on,ac_current__319,ac_power__315,ac_voltage__318,ambient_temp__320,ambient_temp_f__17,das_battery_voltage__326,das_temp__325,dc_pos_current__317,dc_pos_voltage__316,dc_power__314,intsolirrad__16,inverter_temp__324,module_temp_1__321,module_temp_2__322,module_temp_3__323,module_temp_f__18,poa_irradiance__313,power_factor__327,wind_speed_mph__19,system_id
2012-09-12 00:00:00,0.1877999999999999,3.5694,122.3701,14.7039,,13.4001,16.167,0.0152999999999999,1.7544,0.0271999999999999,,14.9113,14.2218,14.3317,14.3415,,-2.0191,0.1337,,4
2012-09-12 00:01:00,0.187,3.2254,122.3513,14.7106,,13.3996,16.1483,0.0097999999999999,1.6689,0.0152999999999999,,14.8983,14.2115,14.3215,14.3257,,-1.9003,0.1326,,4
2012-09-12 00:02:00,0.1875999999999999,3.3759,122.3052,14.7751,,13.4005,16.1256,0.0144,2.0506,0.0304999999999999,,14.8943,14.2258,14.3091,14.3322,,-2.0785,0.1338,,4
2012-09-12 00:03:00,0.1883,3.3759,122.3086,14.7449,,13.4014,16.1173,0.0137,1.8341,0.0235999999999999,,14.8965,14.2174,14.3344,14.3519,,-1.8409,0.1335,,4
2012-09-12 00:04:00,0.1889,3.3974,122.3633,14.7945,,13.401,16.0986,0.0161999999999999,2.1531,0.0381999999999999,,14.896,14.2449,14.3332,14.3465,,-1.7815,0.133,,4
2012-09-12 00:05:00,0.1877999999999999,3.2469,122.3582,14.7195,,13.4019,16.08,0.0144,1.8512,0.0262,,14.8906,14.2143,14.3145,14.346,,-1.8409,0.1332,,4
2012-09-12 00:06:00,0.1880999999999999,3.4189,122.4521,14.7754,,13.4042,16.0676,0.0149999999999999,1.9139,0.0302,,14.895,14.2411,14.3104,14.3413,,-1.8409,0.1342,,4
2012-09-12 00:07:00,0.1874,3.4834,122.4214,14.781,,13.4028,16.0619,0.0118,1.931,0.0214999999999999,,14.9054,14.2453,14.323,14.3657,,-1.9003,0.1328999999999999,,4
2012-09-12 00:08:00,0.1883,3.3759,122.3992,14.7429,,13.4037,16.045,0.0175,1.8911,0.0307,,14.9024,14.2233,14.3067,14.3634,,-1.6034,0.134,,4
2012-09-12 00:09:00,0.1872,3.3114,122.4351,14.7291,,13.4042,16.0263,0.0132,1.9082,0.0257,,14.8942,14.199,14.2943,14.3314,,-1.6628,0.1331,,4
2012-09-12 00:10:00,0.1872,3.2254,122.4573,14.749,,13.4042,16.0181,0.0161999999999999,1.6689,0.0299999999999999,,14.9027,14.2152,14.2958,14.3238,,-1.6628,0.1333999999999999,,4
2012-09-12 00:11:00,0.1887,3.3759,122.4846,14.736,,13.4046,15.9953,0.0161999999999999,1.9367,0.0313999999999999,,14.8952,14.1972,14.2785,14.3177,,-1.6034,0.133,,4
2012-09-12 00:12:00,0.187,3.3544,122.488,14.7213,,13.4024,15.9891,0.0121,1.9537,0.0223,,14.9009,14.1875,14.2835,14.3213,,-1.6628,0.1335,,4
2012-09-12 00:13:00,0.1885,3.3544,122.5136,14.6589,,13.4037,15.9704,0.0198,2.0905,0.0427,,14.8899,14.1604,14.2641,14.2893,,-1.6034,0.1341,,4
2012-09-12 00:14:00,0.1883,3.5049,122.5222,14.6441,,13.4042,15.9704,0.0128,1.8057,0.0224999999999999,,14.8983,14.166,14.2682,14.2914,,-1.6034,0.1338,,4
2012-09-12 00:15:00,0.1872,3.5049,122.4897,14.6283,,13.4046,15.9497,0.0187,1.8113,0.0357999999999999,,14.8831,14.1557,14.2615,14.272,,-1.6034,0.1345,,4
2012-09-12 00:16:00,0.1877999999999999,3.4189,122.5119,14.6095,,13.4046,15.9373,0.0138999999999999,2.0335,0.0279,,14.8798,14.1327,14.2455,14.2616,,-1.6034,0.1338,,4
2012-09-12 00:17:00,0.1887,3.0964,122.5034,14.602,,13.4046,15.9207,0.0128,1.8,0.0227,,14.8723,14.1399,14.2373,14.2555,,-1.4847,0.1346999999999999,,4
2012-09-12 00:18:00,0.1880999999999999,3.5264,122.5188,14.6197,,13.4046,15.9166,0.0168999999999999,1.8341,0.0318999999999999,,14.8772,14.1379,14.2317,14.2507,,-1.4253,0.1333999999999999,,4
2012-09-12 00:19:00,0.1889,3.3759,122.5188,14.5405,,13.4046,15.8959,0.0125,1.9025,0.0244,,14.8593,14.0848,14.211,14.2271,,-1.4253,0.1343,,4
2012-09-12 00:20:00,0.187,3.3544,122.5718,14.5374,,13.4046,15.8808,0.0164,1.7715,0.0296,,14.8512,14.0915,14.2113,14.2106,,-1.4847,0.1338,,4
2012-09-12 00:21:00,0.1880999999999999,3.3114,122.6025,14.5664,,13.4046,15.8733,0.0121,1.7715,0.0207999999999999,,14.8499,14.0986,14.1932,14.2303,,-1.6034,0.1335,,4
2012-09-12 00:22:00,0.1877999999999999,3.3544,122.6469,14.4685,,13.4046,15.8733,0.0088999999999999,1.9196,0.0167,,14.8499,14.0425,14.1806,14.2163,,-1.4847,0.1336,,4
2012-09-12 00:23:00,0.1875999999999999,3.2899,122.6128,14.4337,,13.4046,15.8505,0.0132,1.9139,0.0287,,14.8264,14.005,14.1073,14.171,,-1.7222,0.1328999999999999,,4
2012-09-12 00:24:00,0.1874,3.5264,122.6213,14.4487,,13.4046,15.8319,0.0172999999999999,1.8683,0.0320999999999999,,14.8056,13.9707,14.0675,14.127,,-1.6629,0.1338,,4
2012-09-12 00:25:00,0.1889,3.5479,122.6111,14.4489,,13.4046,15.8236,0.008,1.6462,0.0106,,14.7924,13.9428,14.0283,14.1047,,-1.9004,0.1332,,4
2012-09-12 00:26:00,0.1877999999999999,3.4619,122.6521,14.426,,13.4046,15.8029,0.0164,1.6632,0.0264999999999999,,14.7647,13.9067,13.9922,14.0707,,-1.841,0.1336,,4
2012-09-12 00:27:00,0.187,3.4404,122.705,14.4291,,13.4046,15.7884,0.0164,1.8797,0.0276999999999999,,14.7473,13.9005,13.972,14.0456,,-1.9598,0.1333,,4
2012-09-12 00:28:00,0.1880999999999999,3.5694,122.6965,14.3765,,13.4046,15.7739,0.0171,1.9708,0.0328999999999999,,14.7307,13.8656,13.9561,14.0374,,-1.841,0.1333,,4
2012-09-12 00:29:00,0.1875999999999999,3.4834,122.6999,14.3765,,13.4046,15.7739,0.0198,1.8569,0.0357999999999999,,14.7251,13.8712,13.9533,14.036,,-1.9598,0.1348,,4
