measured_on,ac_current__319,ac_current__669,ac_power__315,ac_power__665,ac_voltage__318,ac_voltage__668,ambient_temp__320,ambient_temp__670,das_battery_voltage__326,das_temp__325,dc_pos_current__317,dc_pos_current__667,dc_pos_voltage__316,dc_pos_voltage__666,dc_power__314,dc_power__664,inverter_temp__324,inverter_temp__673,module_temp_1__321,module_temp_1__671,module_temp_2__322,module_temp_2__672,module_temp_3__323,poa_irradiance__313,poa_irradiance__663,power_factor__327,system_id
2011-03-19 00:00:00,0.186,,3.2276,,122.8232,,4.846,,13.6879,4.6425,-0.0023,,2.9127,,-0.0077,,4.4777,,2.2636,,2.0857,,2.4536,-3.5645,,0.1275999999999999,4
2011-03-19 00:01:00,0.1862,,3.3352,,122.8694,,4.9813,,13.6876,4.6391,0.0033999999999999,,2.6277,,0.0092999999999999,,4.4843,,2.3799,,2.1461,,2.5814,-3.625,,0.1282,4
2011-03-19 00:02:00,0.1869,,3.2706,,122.8181,,5.0125,,13.6894,4.6222,-0.0051999999999999,,2.8158,,-0.0149999999999999,,4.4773,,2.4425,,2.1721,,2.6239,-3.5041,,0.1280999999999999,4
2011-03-19 00:03:00,0.1869,,3.2061,,122.8283,,5.2129,,13.6905,4.6166,-0.0006999999999999,,2.907,,-0.0028999999999999,,4.4874,,2.4706,,2.1422,,2.6671,-3.3229,,0.1282,4
2011-03-19 00:04:00,0.1869,,3.2922,,122.883,,4.936,,13.6901,4.5996,-0.0014,,2.6106,,-0.0023,,4.4526,,2.3561,,2.0333,,2.5203,-3.3833,,0.1283999999999999,4
2011-03-19 00:05:00,0.1870999999999999,,3.163,,122.9326,,4.6407,,13.6906,4.5996,0.0043,,2.5707,,0.0106,,4.4369,,2.3919,,2.1402,,2.5497,-3.5041,,0.1275999999999999,4
2011-03-19 00:06:00,0.1855999999999999,,3.2491,,122.907,,4.7651,,13.6907,4.5861,-0.005,,2.8158,,-0.0142,,4.4326,,2.4844,,2.2686,,2.6529,-3.3833,,0.1275999999999999,4
2011-03-19 00:07:00,0.1867,,3.2491,,122.8933,,5.0384,,13.6912,4.5755,0.0035999999999999,,2.7417,,0.0079,,4.4606,,2.5986,,2.3663,,2.7605,-3.202,,0.128,4
2011-03-19 00:08:00,0.1862,,3.2061,,122.8933,,5.3176,,13.6912,4.5567,0.0023,,2.7303,,0.0063,,4.4975,,2.8219,,2.5818,,3.0297,-3.1416,,0.1270999999999999,4
2011-03-19 00:09:00,0.1865,,3.2276,,122.9172,,5.5042,,13.6912,4.5567,0.0002,,2.7417,,-0.0016999999999999,,4.5711,,3.0189,,2.6865,,3.1614,-2.9604,,0.1277,4
2011-03-19 00:10:00,0.1869,,3.2061,,122.9018,,5.3567,,13.6913,4.5397,0.0005,,2.7816,,0.0006999999999999,,4.5656,,2.9776,,2.6193,,3.0478,-2.8999,,0.1278,4
2011-03-19 00:11:00,0.1862,,3.3137,,122.8574,,5.303,,13.6916,4.5364,0.0006999999999999,,2.7246,,0.0044,,4.5672,,2.9261,,2.5706,,3.0407,-2.5979,,0.1282,4
2011-03-19 00:12:00,0.1865,,3.2491,,122.8694,,5.2348,,13.6918,4.5269,-0.0011,,2.6106,,-0.0047,,4.5585,,2.9024,,2.5569,,3.0342,-2.4166,,0.128,4
2011-03-19 00:13:00,0.1870999999999999,,3.2491,,122.883,,5.1383,,13.692,4.5138,0.0005,,2.6277,,0.003,,4.5332,,2.8276,,2.4893,,2.915,-2.8395,,0.1275,4
2011-03-19 00:14:00,0.1867,,3.3352,,122.9275,,4.8955,,13.6921,4.5138,-0.0025,,2.5536,,-0.0080999999999999,,4.5103,,2.7409,,2.419,,2.8147,-2.9,,0.1280999999999999,4
2011-03-19 00:15:00,0.1862,,3.2706,,122.9309,,4.7252,,13.6923,4.5138,0.0,,2.5593,,0.0008,,4.4918,,2.7523,,2.462,,2.8383,-3.0208,,0.1278,4
2011-03-19 00:16:00,0.1870999999999999,,3.2061,,122.8933,,4.7978,,13.6919,4.5087,-0.0006999999999999,,2.6733,,-0.0011,,4.4902,,2.7824,,2.5086,,2.9221,-3.0812,,0.1282,4
2011-03-19 00:17:00,0.186,,3.2276,,122.8608,,4.8723,,13.6925,4.4934,-0.003,,2.7246,,-0.0064,,4.4864,,2.838,,2.5764,,2.9548,-3.3833,,0.1282,4
2011-03-19 00:18:00,0.1857999999999999,,3.2706,,122.8694,,4.9296,,13.6931,4.4897,-0.0008999999999999,,2.7303,,-0.0033,,4.4941,,2.8414,,2.5776,,2.9617,-2.9604,,0.1283,4
2011-03-19 00:19:00,0.1869,,3.3137,,122.883,,4.9855,,13.6932,4.4708,0.0057,,2.85,,0.0149,,4.4946,,2.8906,,2.6161,,3.0116,-3.2625,,0.1278,4
2011-03-19 00:20:00,0.1852,,3.2706,,122.9053,,5.0796,,13.6929,4.4708,-0.0035999999999999,,2.6391,,-0.0088999999999999,,4.5096,,2.9973,,2.7078,,3.1155,-2.9604,,0.1280999999999999,4
2011-03-19 00:21:00,0.1865,,3.2061,,122.9121,,5.2567,,13.6928,4.4691,0.0018,,2.8386,,0.0038,,4.5407,,3.065,,2.762,,3.1596,-2.7792,,0.1283999999999999,4
2011-03-19 00:22:00,0.1857999999999999,,3.2276,,122.9378,,5.1661,,13.693,4.4539,-0.0023,,2.7816,,-0.0061,,4.5312,,3.029,,2.7016,,3.0978,-2.5979,,0.1274,4
2011-03-19 00:23:00,0.1862,,3.2922,,122.907,,4.9429,,13.6931,4.4505,-0.003,,2.8785,,-0.0088,,4.5164,,2.9834,,2.6387,,3.0328,-2.4771,,0.1283999999999999,4
2011-03-19 00:24:00,0.1862,,3.2276,,122.9104,,4.9056,,13.6941,4.4505,0.0005,,2.8614,,0.0023999999999999,,4.5078,,2.9604,,2.6329,,3.0729,-2.9,,0.1274,4
2011-03-19 00:25:00,0.1857999999999999,,3.2922,,122.9121,,5.1821,,13.6937,4.4505,0.0032,,2.8101,,0.0083,,4.5242,,2.9934,,2.6724,,3.065,-2.9,,0.128,4
2011-03-19 00:26:00,0.1865,,3.2491,,122.9138,,5.2285,,13.6947,4.4279,0.0,,2.7417,,0.0,,4.5095,,2.9743,,2.644,,3.1025,-2.8396,,0.1277,4
2011-03-19 00:27:00,0.1862,,3.1846,,122.9087,,5.2802,,13.6947,4.4279,-0.0014,,2.8329,,-0.0014,,4.5209,,3.0173,,2.7458,,3.1677,-2.9,,0.1280999999999999,4
2011-03-19 00:28:00,0.1865,,3.2491,,122.8608,,5.3469,,13.6939,4.4279,-0.0057,,3.0723,,-0.0178999999999999,,4.5409,,3.071,,2.7902,,3.2393,-2.7792,,0.1280999999999999,4
2011-03-19 00:29:00,0.1877999999999999,,3.2491,,122.8847,,5.3943,,13.6953,4.4279,-0.0020999999999999,,2.4795,,-0.0051,,4.5581,,3.1054,,2.8497,,3.2887,-2.7188,,0.1283999999999999,4
2011-03-19 00:30:00,0.186,,3.2706,,122.8984,,5.3118,,13.6945,4.4279,0.0057,,3.0723,,0.0152,,4.5666,,3.1104,,2.8202,,3.2565,-2.3563,,0.1280999999999999,4
2011-03-19 00:31:00,0.1875,,3.2491,,122.9309,,5.2766,,13.6945,4.4279,-0.0043,,2.6961,,-0.0118,,4.5638,,3.1247,,2.821,,3.288,-2.7188,,0.1278,4
2011-03-19 00:32:00,0.1865,,3.3137,,122.9343,,5.3512,,13.6945,4.4279,-0.0012999999999999,,2.7531,,0.0011,,4.5716,,3.1305,,2.8375,,3.2823,-2.4167,,0.128,4
2011-03-19 00:33:00,0.1855999999999999,,3.1846,,122.9446,,5.4151,,13.6936,4.4279,0.0005,,2.6505,,0.0041,,4.5816,,3.1369,,2.8755,,3.2458,-2.4771,,0.1280999999999999,4
2011-03-19 00:34:00,0.1867,,3.2706,,122.9617,,5.4271,,13.6932,4.4262,-0.0014,,2.5137,,-0.0051,,4.5892,,3.1553,,2.8451,,3.2935,-2.7792,,0.1283,4
2011-03-19 00:35:00,0.1870999999999999,,3.3137,,122.9292,,5.3866,,13.6937,4.4317,-0.0028,,2.7588,,-0.0118,,4.5847,,3.1285,,2.8147,,3.2595,-2.598,,0.1278,4
2011-03-19 00:36:00,0.1862,,3.1846,,122.8865,,5.4126,,13.6937,4.4505,-0.0018,,2.6334,,-0.0035,,4.5957,,3.0743,,2.7498,,3.1753,-2.7792,,0.1283,4
2011-03-19 00:37:00,0.1862,,3.163,,122.907,,5.4212,,13.6937,4.4433,-0.0051999999999999,,2.8443,,-0.0111,,4.5806,,3.0027,,2.6573,,3.1029,-2.7792,,0.1279,4
2011-03-19 00:38:00,0.186,,3.2491,,122.9566,,5.4413,,13.6938,4.4326,-0.003,,2.7018,,-0.008,,4.5742,,3.0177,,2.6845,,3.1631,-2.9001,,0.1283,4
2011-03-19 00:39:00,0.1862,,3.2922,,122.9155,,5.3546,,13.6938,4.4147,-0.0020999999999999,,2.8329,,-0.0044,,4.5556,,2.9582,,2.5884,,3.07,-2.8397,,0.1287,4
2011-03-19 00:40:00,0.1857999999999999,,3.2491,,122.8967,,5.2958,,13.6933,4.4112,0.0018,,3.0438,,0.0022,,4.5313,,2.8772,,2.5389,,2.9854,-2.8397,,0.1280999999999999,4
2011-03-19 00:41:00,0.1857999999999999,,3.2706,,122.9224,,5.2175,,13.6942,4.4076,0.0011,,2.8671,,0.0032,,4.5113,,2.7762,,2.4543,,2.8944,-2.9001,,0.1279,4
2011-03-19 00:42:00,0.1862,,3.2922,,122.9258,,5.1284,,13.6933,4.4076,-0.0006999999999999,,2.7303,,-0.0002,,4.492,,2.6379,,2.3325,,2.8092,-2.9001,,0.1283,4
2011-03-19 00:43:00,0.186,,3.2491,,122.9207,,5.0105,,13.6938,4.416,-0.0045999999999999,,2.7132,,-0.0126,,4.4862,,2.5683,,2.3109,,2.7654,-2.9002,,0.129,4
2011-03-19 00:44:00,0.1869,,3.2922,,122.9891,,4.7652,,13.6938,4.4279,-0.0033999999999999,,2.7645,,-0.0104,,4.4852,,2.5917,,2.3873,,2.8024,-2.9606,,0.1278,4
2011-03-19 00:45:00,0.1862,,3.2061,,123.0421,,4.6876,,13.6957,4.4279,0.0011,,2.9355,,0.0025999999999999,,4.4738,,2.6246,,2.5773,,2.9743,-2.9002,,0.1283,4
2011-03-19 00:46:00,0.1869,,3.2706,,123.0386,,4.6597,,13.6952,4.3921,-0.0011,,2.7246,,-0.002,,4.4359,,2.6748,,2.6368,,3.0932,-2.9002,,0.1275,4
2011-03-19 00:47:00,0.1865,,3.3137,,123.0421,,4.6633,,13.6966,4.385,-0.0045999999999999,,2.7303,,-0.0121,,4.4273,,2.7493,,2.6353,,3.1562,-2.7189,,0.1279,4
2011-03-19 00:48:00,0.1869,,3.3567,,122.9856,,4.8114,,13.6975,4.385,-0.0033999999999999,,2.7759,,-0.0103,,4.4308,,2.841,,2.7708,,3.3094,-2.5981,,0.1277,4
2011-03-19 00:49:00,0.186,,3.2276,,122.9463,,5.1799,,13.6975,4.385,-0.0002,,2.7075,,-0.0008999999999999,,4.4844,,2.9427,,2.9004,,3.4332,-2.6585,,0.1279,4
2011-03-19 00:50:00,0.1862,,3.2061,,122.936,,5.6105,,13.698,4.385,0.0018,,2.8044,,0.0048999999999999,,4.5366,,3.0723,,3.0408,,3.6372,-2.5981,,0.1283,4
2011-03-19 00:51:00,0.186,,3.2061,,122.9583,,5.7202,,13.6989,4.385,-0.0061999999999999,,2.8443,,-0.0156999999999999,,4.5773,,3.1118,,2.9843,,3.547,-2.2959,,0.1285,4
2011-03-19 00:52:00,0.1857999999999999,,3.2491,,122.8796,,5.3183,,13.698,4.3799,-0.0006999999999999,,2.6049,,0.0016,,4.5672,,3.063,,2.8667,,3.4346,-2.6585,,0.1279,4
2011-03-19 00:53:00,0.1862,,3.3352,,122.9087,,5.0264,,13.6985,4.3816,0.0005,,2.6277,,0.0006999999999999,,4.5396,,2.988,,2.758,,3.2917,-2.5376,,0.1283999999999999,4
2011-03-19 00:54:00,0.1862,,3.2922,,122.9805,,4.6689,,13.6989,4.3697,-0.0006999999999999,,2.736,,-0.0015,,4.4856,,2.7583,,2.4852,,3.0077,-2.6585,,0.1283,4
2011-03-19 00:55:00,0.186,,3.2061,,122.9891,,4.4115,,13.6989,4.3646,0.0011,,3.0267,,0.002,,4.4362,,2.5833,,2.3618,,2.8593,-2.9606,,0.1297,4
2011-03-19 00:56:00,0.1857999999999999,,3.2276,,123.0404,,4.2447,,13.6989,4.3646,0.0006999999999999,,2.9355,,0.0027,,4.3948,,2.4213,,2.2356,,2.6859,-3.021,,0.1279,4
2011-03-19 00:57:00,0.1857999999999999,,3.2922,,123.0472,,4.2281,,13.6989,4.3646,-0.0005,,2.6847,,0.0011,,4.3605,,2.3446,,2.2162,,2.5934,-3.1418,,0.1282,4
2011-03-19 00:58:00,0.1869,,3.3352,,123.0677,,4.1928,,13.6989,4.3458,-0.0023,,2.9241,,-0.0071,,4.3088,,2.2705,,2.1342,,2.4935,-3.2626,,0.1277,4
2011-03-19 00:59:00,0.186,,3.2922,,123.066,,4.0904,,13.6989,4.3421,-0.0041,,2.6562,,-0.0135999999999999,,4.2693,,2.1992,,2.0492,,2.4172,-3.3835,,0.1283,4
2011-03-19 01:00:00,0.1855999999999999,,3.2922,,123.066,,4.1207,,13.6994,4.3421,-0.0045999999999999,,2.7075,,-0.0104,,4.2393,,2.088,,1.8863,,2.2759,-3.6252,,0.1285999999999999,4
2011-03-19 01:01:00,0.1867,,3.1846,,123.0592,,4.0735,,13.7012,4.3251,-0.0082,,2.5992,,-0.0202999999999999,,4.1945,,1.9225,,1.733,,2.1291,-3.6856,,0.1283999999999999,4
2011-03-19 01:02:00,0.1862,,3.2922,,123.0523,,4.0046,,13.7017,4.3217,0.003,,2.5764,,0.0051999999999999,,4.1639,,1.8135,,1.6305,,1.9765,-3.6856,,0.1283,4
2011-03-19 01:03:00,0.1865,,3.2276,,123.0763,,3.8954,,13.7008,4.301,0.0008999999999999,,2.7531,,0.0,,4.1153,,1.6233,,1.4998,,1.7762,-3.746,,0.1283,4
2011-03-19 01:04:00,0.1869,,3.2706,,123.0746,,3.8306,,13.7031,4.2924,-0.0008999999999999,,2.8044,,-0.0035,,4.0816,,1.4544,,1.3273,,1.6979,-3.9877,,0.1283999999999999,4
2011-03-19 01:05:00,0.1862,,3.3352,,123.0506,,3.7537,,13.704,4.2788,-0.0027,,2.7132,,-0.0119,,4.0459,,1.379,,1.3294,,1.6555,-3.8669,,0.1274,4
2011-03-19 01:06:00,0.186,,3.2276,,123.0643,,3.6127,,13.7044,4.2581,-0.0083999999999999,,2.4909,,-0.0221,,3.9944,,1.3381,,1.3345,,1.5902,-3.6252,,0.1279,4
2011-03-19 01:07:00,0.186,,3.2922,,123.0506,,3.4158,,13.7044,4.2528,-0.0011,,2.6391,,-0.0020999999999999,,3.9477,,1.3457,,1.3292,,1.5978,-3.6252,,0.1283,4
2011-03-19 01:08:00,0.1862,,3.2706,,123.054,,3.1505,,13.7044,4.234,0.0023,,2.6619,,0.0073,,3.8752,,1.344,,1.308,,1.5609,-3.6252,,0.1287,4
2011-03-19 01:09:00,0.1869,,3.3137,,123.0421,,3.2004,,13.7044,4.2133,-0.0020999999999999,,2.6505,,-0.0045999999999999,,3.8216,,1.3849,,1.3511,,1.6428,-3.5044,,0.1283,4
2011-03-19 01:10:00,0.1869,,3.2706,,123.0404,,3.3751,,13.7044,4.2014,-0.0083999999999999,,2.4396,,-0.0212999999999999,,3.7997,,1.3982,,1.322,,1.6374,-3.5044,,0.1275,4
2011-03-19 01:11:00,0.1867,,3.163,,123.078,,3.4993,,13.7049,4.1779,0.0018,,2.7189,,0.0047,,3.774,,1.4163,,1.3135,,1.6468,-3.444,,0.1283999999999999,4
2011-03-19 01:12:00,0.1862,,3.2491,,123.0882,,3.7521,,13.7063,4.1687,-0.0008999999999999,,2.6448,,-0.0038999999999999,,3.7655,,1.5349,,1.4716,,1.8034,-3.2023,,0.1283,4
2011-03-19 01:13:00,0.186,,3.3137,,123.0763,,4.0458,,13.7072,4.15,-0.0032,,2.5194,,-0.0077999999999999,,3.774,,1.7452,,1.7294,,2.01,-2.9606,,0.1282,4
2011-03-19 01:14:00,0.1862,,3.2706,,123.054,,4.6012,,13.7072,4.1293,0.0008999999999999,,2.6049,,0.0012999999999999,,3.8499,,2.1428,,2.0488,,2.4183,-3.021,,0.128,4
2011-03-19 01:15:00,0.1865,,3.3352,,123.0472,,4.7389,,13.709,4.119,0.0023,,2.6904,,0.0071,,3.9225,,2.4573,,2.3146,,2.7541,-2.4773,,0.1288999999999999,4
2011-03-19 01:16:00,0.1854,,3.1846,,123.0352,,4.768,,13.7095,4.1071,-0.0011,,2.5308,,-0.0004,,3.98,,2.6863,,2.4956,,2.9801,-2.2356,,0.129,4
2011-03-19 01:17:00,0.1875,,3.2706,,123.0917,,4.7745,,13.7095,4.1071,-0.0066,,2.5821,,-0.0227,,4.0386,,2.8726,,2.6275,,3.1599,-1.9939,,0.1275,4
2011-03-19 01:18:00,0.1867,,3.2061,,123.0968,,4.6845,,13.709,4.0883,0.003,,2.4567,,0.0074999999999999,,4.0562,,2.9361,,2.6588,,3.1961,-2.1752,,0.1290999999999999,4
2011-03-19 01:19:00,0.1875,,3.3782,,123.1088,,4.6463,,13.7076,4.0845,0.0016,,2.3484,,0.0044,,4.0804,,2.9983,,2.7073,,3.2525,-1.9939,,0.1288,4
2011-03-19 01:20:00,0.1867,,3.2706,,123.1036,,4.6606,,13.7086,4.0845,-0.0023,,2.4624,,-0.006,,4.1011,,3.0448,,2.7224,,3.2704,-1.6314,,0.1287,4
2011-03-19 01:21:00,0.1870999999999999,,3.163,,123.1224,,4.8525,,13.7076,4.0845,0.0008999999999999,,2.4396,,-0.0008999999999999,,4.1411,,3.1537,,2.8127,,3.3456,-1.9335,,0.1285999999999999,4
2011-03-19 01:22:00,0.186,,3.1846,,123.119,,4.9157,,13.7072,4.0845,0.003,,2.2971,,0.0047999999999999,,4.1568,,3.1637,,2.8192,,3.3463,-1.8126,,0.1275999999999999,4
2011-03-19 01:23:00,0.1870999999999999,,3.2922,,123.0882,,4.7691,,13.7076,4.0845,-0.0016,,2.223,,-0.0033,,4.1418,,3.0477,,2.6945,,3.2174,-1.9335,,0.1277,4
2011-03-19 01:24:00,0.1862,,3.2706,,123.0523,,4.3378,,13.7054,4.0845,-0.0014,,2.4396,,-0.0030999999999999,,4.1104,,2.8801,,2.5511,,3.0162,-1.9335,,0.1285,4
2011-03-19 01:25:00,0.1865,,3.3137,,123.0438,,4.0134,,13.7054,4.0845,0.0025,,2.5251,,0.0073,,4.0711,,2.716,,2.4306,,2.8321,-2.0543,,0.1290999999999999,4
2011-03-19 01:26:00,0.1862,,3.3352,,123.0438,,3.7651,,13.7044,4.0794,0.0011,,2.3199,,0.0033,,4.0231,,2.5847,,2.3589,,2.7309,-2.1752,,0.1275999999999999,4
2011-03-19 01:27:00,0.1867,,3.2922,,123.0643,,3.6873,,13.7054,4.0743,-0.0041,,2.4282,,-0.0108,,3.9851,,2.5237,,2.3315,,2.6929,-2.3564,,0.1285999999999999,4
2011-03-19 01:28:00,0.1867,,3.2491,,123.1293,,4.1081,,13.7072,4.0642,-0.0018,,2.4054,,-0.0061999999999999,,3.9828,,2.6117,,2.5127,,2.8066,-2.3565,,0.1288999999999999,4
2011-03-19 01:29:00,0.1862,,3.2276,,123.0831,,4.7352,,13.7054,4.0642,-0.0035999999999999,,2.2116,,-0.0061999999999999,,4.0457,,2.8288,,2.7084,,3.0166,-2.296,,0.1282,4
2011-03-19 01:30:00,0.1867,,3.1846,,123.0865,,4.9599,,13.7067,4.0604,0.003,,2.3427,,0.0058999999999999,,4.1049,,3.0601,,2.8602,,3.2198,-2.2356,,0.1283999999999999,4
2011-03-19 01:31:00,0.1869,,3.2276,,123.0557,,5.0442,,13.7049,4.0435,0.0025,,2.2458,,0.0047,,4.153,,3.2236,,3.0102,,3.3675,-2.1148,,0.1275999999999999,4
2011-03-19 01:32:00,0.1865,,3.2491,,123.0592,,5.0642,,13.7058,4.0548,0.0038999999999999,,2.4168,,0.0102,,4.2236,,3.3745,,3.1368,,3.4991,-1.9939,,0.1280999999999999,4
2011-03-19 01:33:00,0.1865,,3.3137,,123.078,,5.22,,13.7054,4.0642,0.0023999999999999,,2.4111,,0.0005999999999999,,4.3023,,3.5228,,3.2644,,3.6022,-1.6918,,0.1288999999999999,4
2011-03-19 01:34:00,0.1867,,3.3352,,123.0814,,5.1985,,13.7044,4.0642,-0.0027,,2.2515,,-0.0074,,4.3359,,3.5228,,3.2586,,3.5571,-1.571,,0.1280999999999999,4
2011-03-19 01:35:00,0.1867,,3.2276,,123.1019,,5.2972,,13.7044,4.076,0.0032,,2.508,,0.0089999999999999,,4.3992,,3.6184,,3.3543,,3.7071,-1.6314,,0.128,4
2011-03-19 01:36:00,0.1857999999999999,,3.2491,,123.0472,,5.3502,,13.7044,4.0845,-0.0011,,2.3997,,-0.0027,,4.4599,,3.7499,,3.4429,,3.8343,-1.571,,0.1280999999999999,4
2011-03-19 01:37:00,0.1862,,3.2706,,123.1002,,5.2985,,13.7044,4.0845,0.0051999999999999,,2.3085,,0.0125,,4.4913,,3.8365,,3.5073,,3.9195,-1.7522,,0.1285,4
2011-03-19 01:38:00,0.1862,,3.2922,,123.1327,,5.1336,,13.7044,4.0977,0.0016,,2.394,,0.0035,,4.5309,,3.8683,,3.5356,,3.9412,-1.7522,,0.128,4
2011-03-19 01:39:00,0.1865,,3.2922,,123.1224,,4.8191,,13.7044,4.1071,-0.0005,,2.3883,,-0.0011999999999999,,4.5182,,3.8233,,3.5221,,3.9106,-1.5106,,0.1273,4
2011-03-19 01:40:00,0.1872999999999999,,3.3567,,123.0746,,4.773,,13.7044,4.1257,-0.0011,,2.3313,,-0.0033,,4.5154,,3.8127,,3.5307,,3.9128,-1.571,,0.1279,4
2011-03-19 01:41:00,0.1862,,3.2491,,122.9993,,4.9539,,13.7044,4.135,-0.0058999999999999,,2.4795,,-0.0156999999999999,,4.5374,,3.8655,,3.5786,,3.9799,-1.4501,,0.1283999999999999,4
2011-03-19 01:42:00,0.1869,,3.2922,,123.0421,,4.9548,,13.704,4.1517,-0.0051999999999999,,2.3655,,-0.0104,,4.5556,,3.8658,,3.5675,,3.9388,-1.5106,,0.1288,4
2011-03-19 01:43:00,0.1862,,3.2276,,123.0472,,4.8966,,13.704,4.1704,0.0005,,2.3142,,0.0008,,4.5585,,3.8559,,3.5661,,3.931,-1.8127,,0.1290999999999999,4
2011-03-19 01:44:00,0.1865,,3.2276,,123.0369,,4.8966,,13.7044,4.1704,0.0043,,2.3028,,0.0104,,4.5492,,3.8165,,3.5275,,3.9009,-1.6918,,0.1287,4
2011-03-19 01:45:00,0.1855999999999999,,3.2491,,123.0369,,5.0863,,13.7035,4.1798,-0.0038999999999999,,2.2287,,-0.0077,,4.5679,,3.8517,,3.5977,,3.9633,-1.571,,0.1278,4
2011-03-19 01:46:00,0.1855999999999999,,3.2491,,123.0985,,5.1691,,13.7031,4.1929,0.0005,,2.3997,,-0.0008,,4.5854,,3.8856,,3.6166,,4.0079,-1.8731,,0.1275999999999999,4
2011-03-19 01:47:00,0.1865,,3.1846,,123.0592,,5.3538,,13.7031,4.2133,-0.0011,,2.3769,,-0.0028999999999999,,4.64,,3.9839,,3.7228,,4.1255,-1.9939,,0.1283999999999999,4
2011-03-19 01:48:00,0.1865,,3.2491,,123.0421,,5.387,,13.7017,4.217,-0.0051999999999999,,2.4453,,-0.0129,,4.6745,,4.0356,,3.7395,,4.1385,-1.6918,,0.1285,4
2011-03-19 01:49:00,0.1855999999999999,,3.2922,,123.0267,,5.3182,,13.7017,4.2359,-0.0005,,2.166,,-0.0027,,4.684,,3.9858,,3.6925,,4.0544,-1.7523,,0.129,4
2011-03-19 01:50:00,0.186,,3.2061,,123.0369,,5.1714,,13.7003,4.2528,-0.0005,,2.3199,,-0.0016,,4.6731,,3.8754,,3.5821,,3.9183,-1.9335,,0.1292,4
2011-03-19 01:51:00,0.186,,3.2922,,123.0404,,5.0635,,13.7003,4.2562,0.0005,,2.2287,,0.0020999999999999,,4.65,,3.7772,,3.5347,,3.8309,-2.0544,,0.1293999999999999,4
2011-03-19 01:52:00,0.186,,3.2922,,123.0575,,5.0148,,13.6994,4.275,0.0041,,2.4054,,0.0097999999999999,,4.6389,,3.6924,,3.4068,,3.7346,-2.0544,,0.1295,4
2011-03-19 01:53:00,0.1854,,3.2706,,123.0797,,4.7673,,13.6989,4.2805,-0.0002,,2.4567,,-0.0030999999999999,,4.5929,,3.4881,,3.2154,,3.5003,-2.1148,,0.1283999999999999,4
2011-03-19 01:54:00,0.1865,,3.2706,,123.1498,,4.5179,,13.6989,4.2991,0.0005,,2.0463,,0.0038,,4.5594,,3.3013,,3.0521,,3.3257,-2.1752,,0.1282,4
2011-03-19 01:55:00,0.1857999999999999,,3.2706,,123.1583,,4.4222,,13.6985,4.2991,0.005,,2.2629,,0.0099,,4.5108,,3.128,,2.9303,,3.1638,-2.4773,,0.1282,4
2011-03-19 01:56:00,0.1869,,3.3782,,123.1361,,4.4891,,13.6989,4.2991,0.0035999999999999,,2.3199,,0.0073,,4.4751,,3.0729,,2.9389,,3.1817,-2.7794,,0.1285,4
2011-03-19 01:57:00,0.1867,,3.2491,,123.1378,,4.7779,,13.6989,4.3198,0.0035999999999999,,2.4396,,0.0117,,4.4958,,3.1251,,2.9947,,3.2168,-2.4773,,0.1282,4
2011-03-19 01:58:00,0.1869,,3.2491,,123.1173,,4.833,,13.6998,4.3217,0.0025999999999999,,2.5308,,-0.0016,,4.4848,,3.1642,,3.0131,,3.2652,-2.4169,,0.129,4
2011-03-19 01:59:00,0.1865,,3.2706,,123.2028,,4.8919,,13.6989,4.3217,-0.0058999999999999,,2.1945,,-0.0145,,4.4776,,3.1972,,3.021,,3.2638,-2.4773,,0.1280999999999999,4
2011-03-19 02:00:00,0.1849,,3.2706,,123.2131,,4.8401,,13.6994,4.3217,0.0006999999999999,,2.2515,,0.0,,4.4562,,3.1435,,2.9365,,3.1972,-2.2356,,0.129,4
2011-03-19 02:01:00,0.1849,,3.2491,,123.131,,4.8385,,13.6985,4.3251,0.0041,,2.2458,,0.0074999999999999,,4.4367,,3.1749,,2.9886,,3.2622,-2.1752,,0.1292,4
2011-03-19 02:02:00,0.1865,,3.2706,,123.0831,,4.916,,13.6994,4.3387,-0.0005,,2.5251,,-0.0002999999999999,,4.4624,,3.2601,,3.0782,,3.341,-2.1752,,0.1283999999999999,4
2011-03-19 02:03:00,0.1867,,3.2706,,123.1139,,4.8576,,13.6989,4.3421,0.0061999999999999,,2.3256,,0.0164,,4.4644,,3.2678,,3.0486,,3.3215,-2.1752,,0.1280999999999999,4
2011-03-19 02:04:00,0.1862,,3.3352,,123.1259,,4.7663,,13.6998,4.3421,-0.0006999999999999,,2.3199,,-0.0020999999999999,,4.4394,,3.2305,,3.0343,,3.2849,-2.2961,,0.1287,4
2011-03-19 02:05:00,0.186,,3.3567,,123.1327,,4.8698,,13.6998,4.3421,-0.0051999999999999,,2.2914,,-0.0125,,4.4351,,3.2277,,3.035,,3.3537,-2.3565,,0.1290999999999999,4
2011-03-19 02:06:00,0.1862,,3.3137,,123.1259,,4.9672,,13.6998,4.3439,0.0008999999999999,,2.4168,,0.0041,,4.4413,,3.2503,,3.1407,,3.4744,-2.2356,,0.1288999999999999,4
2011-03-19 02:07:00,0.1862,,3.2706,,123.1378,,5.0077,,13.6994,4.3571,-0.0011,,2.6904,,-0.0032,,4.4687,,3.3179,,3.1539,,3.4919,-2.296,,0.1282,4
