measured_on,ac_current__319,ac_power__315,ac_voltage__318,ambient_temp__320,ambient_temp__403,das_battery_voltage__326,das_temp__325,dc_pos_current__317,dc_pos_current__402,dc_pos_voltage__316,dc_pos_voltage__401,dc_power__314,dc_power__400,inverter_temp__324,module_temp_1__321,module_temp_1__404,module_temp_2__322,module_temp_3__323,poa_irradiance__313,poa_irradiance__399,power_factor__327,system_id
2013-04-27 00:16:00,0.1835,2.8585,122.8175,10.513,,13.4699,9.4498,0.0057,,2.565,,0.0105,,9.9254,8.0941,,7.8535,8.202,-2.2586,,0.1260999999999999,4
2013-04-27 00:17:00,0.1835,2.8513,122.849,10.4368,,13.4698,9.466,-0.0025,,2.5707,,-0.0066,,9.9472,8.243,,7.9421,8.321799999999998,-2.3775,,0.1258,4
2013-04-27 00:18:00,0.1835,2.8464,122.7727,10.3593,,13.4704,9.4796,0.0054999999999999,,2.5251,,0.0129999999999999,,9.9607,8.3872,,8.0494,8.4723,-2.3775,,0.126,4
2013-04-27 00:19:00,0.1835,2.8608,122.7999,10.1233,,13.4701,9.489,0.0054999999999999,,2.5707,,0.014,,9.9454,8.3937,,8.016299999999998,8.4327,-2.6152,,0.1263,4
2013-04-27 00:20:00,0.1835,2.8413,122.8243,10.3785,,13.4689,9.506,0.0038999999999999,,2.7189,,0.0086,,9.9729,8.538399999999998,,8.1837,8.5923,-2.5557,,0.1254,4
2013-04-27 00:21:00,0.1835,2.8516,122.8264,10.6311,,13.4693,9.5248,0.0002,,2.5935,,-0.0006999999999999,,10.0384,8.728799999999998,,8.3566,8.7706,-2.734,,0.1258,4
2013-04-27 00:22:00,0.1835,2.8578,122.8209,10.296,,13.4681,9.538,0.0137,,2.736,,0.0369,,10.031,8.7087,,8.2612,8.6917,-2.734,,0.1260999999999999,4
2013-04-27 00:23:00,0.1835,2.8598,122.826,10.1239,,13.4681,9.5587,0.0066,,2.5194,,0.0155,,10.0129,8.6834,,8.2863,8.7089,-2.734,,0.1263,4
2013-04-27 00:24:00,0.1835,2.8537,122.831,10.3158,,13.4655,9.57,0.0061999999999999,,2.7189,,0.017,,10.015,8.7343,,8.3649,8.801,-2.9123,,0.1259,4
2013-04-27 00:25:00,0.1836,2.8479,122.8836,10.0644,,13.4651,9.5775,0.0074999999999999,,2.565,,0.0195,,9.99,8.6774,,8.253999999999998,8.6845,-2.7934,,0.1255,4
2013-04-27 00:26:00,0.1836,2.8689,122.8796,10.0845,,13.4653,9.5926,0.0061999999999999,,2.7588,,0.0147,,9.9668,8.6387,,8.2437,8.6677,-2.8528,,0.1265,4
2013-04-27 00:27:00,0.1836,2.8632,122.8354,10.0879,,13.4653,9.6039,0.0109,,2.7759,,0.0304,,9.9533,8.5911,,8.1926,8.6181,-3.0906,,0.1262,4
2013-04-27 00:28:00,0.1835,2.8437,122.8502,10.2272,,13.4652,9.6151,0.0083999999999999,,2.679,,0.0218999999999999,,9.9625,8.583999999999998,,8.216599999999998,8.6294,-3.566,,0.1259,4
2013-04-27 00:29:00,0.1835,2.8525,122.8773,10.1987,,13.4661,9.6321,0.0074999999999999,,2.8158,,0.0221,,9.9717,8.596,,8.195999999999998,8.613699999999998,-3.15,,0.1269,4
2013-04-27 00:30:00,0.1836,2.8543,122.8948,10.0727,,13.4651,9.6377,-0.0035999999999999,,2.622,,-0.0108,,9.9384,8.5067,,8.144199999999998,8.5606,-3.5066,,0.1259,4
2013-04-27 00:31:00,0.1837,2.8597,122.9031,9.9637,,13.4678,9.6547,0.0148,,2.7018,,0.0405999999999999,,9.9242,8.3755,,8.113699999999998,8.511599999999998,-3.3877,,0.1263,4
2013-04-27 00:32:00,0.1837,2.8489,122.9263,9.659,,13.4668,9.6603,0.0058999999999999,,2.5137,,0.0112,,9.8684,8.213699999999998,,7.9448,8.3187,-3.0905,,0.1267,4
2013-04-27 00:33:00,0.1837999999999999,2.8736,122.9056,9.4816,,13.4668,9.6603,0.0092999999999999,,2.6391,,0.0229,,9.8012,8.12,,7.856,8.23,-3.2094,,0.1265999999999999,4
2013-04-27 00:34:00,0.1837,2.8639,122.92,9.5614,,13.4677,9.6603,0.0109,,2.5992,,0.0264999999999999,,9.7524,8.1165,,7.855299999999999,8.234899999999998,-3.3877,,0.1260999999999999,4
2013-04-27 00:35:00,0.1839,2.8531,122.9318,9.6483,,13.4686,9.6603,0.005,,2.337,,0.0105,,9.722,8.125,,7.856,8.2329,-3.3877,,0.1255999999999999,4
2013-04-27 00:36:00,0.1837999999999999,2.8679,122.8968,9.5507,,13.469,9.6603,0.0071,,2.5536,,0.0168999999999999,,9.6873,8.0995,,7.7986,8.1684,-3.3282,,0.1264,4
2013-04-27 00:37:00,0.1836,2.8396,122.8851,9.5742,,13.469,9.6603,0.0074999999999999,,2.5194,,0.0194,,9.6533,8.0648,,7.7652,8.1492,-3.3877,,0.1254,4
2013-04-27 00:38:00,0.1837999999999999,2.8386,122.8738,9.6312,,13.4689,9.6603,0.0057,,2.6847,,0.0161999999999999,,9.634200000000002,8.0903,,7.804299999999999,8.179,-3.4471,,0.1249,4
2013-04-27 00:39:00,0.1839,2.8566,122.9024,9.5408,,13.4689,9.6603,0.0057,,2.5821,,0.0149,,9.608,8.0889,,7.7454,8.135799999999998,-3.3282,,0.1252999999999999,4
2013-04-27 00:40:00,0.184,2.8631,122.944,9.5002,,13.4689,9.6603,0.0121,,2.5194,,0.0284,,9.5762,8.0911,,7.7354,8.122999999999998,-3.3282,,0.1260999999999999,4
2013-04-27 00:41:00,0.1839,2.8654,122.9592,9.5009,,13.4689,9.6603,0.0038999999999999,,2.3769,,0.0097999999999999,,9.5514,8.0641,,7.700599999999999,8.101,-3.3282,,0.1255,4
2013-04-27 00:42:00,0.1839,2.8737,122.9778,9.409,,13.4689,9.6603,0.0088999999999999,,2.7987,,0.0247,,9.521,8.0144,,7.6566,8.051299999999998,-3.1499,,0.1260999999999999,4
2013-04-27 00:43:00,0.1837999999999999,2.8578,122.9868,9.352,,13.4693,9.6603,0.0016,,2.5707,,0.0057,,9.4934,7.9505,,7.5891,7.9732,-3.2687,,0.1259,4
2013-04-27 00:44:00,0.1837999999999999,2.8671,122.9661,9.3869,,13.4711,9.6603,0.0083999999999999,,2.5365,,0.0207999999999999,,9.4778,7.932,,7.617499999999999,7.9654,-3.2687,,0.1263,4
2013-04-27 00:45:00,0.1839,2.8689,122.9611,9.3976,,13.4716,9.6603,0.0114,,2.5422,,0.0276999999999999,,9.463,7.8704,,7.5629,7.908,-3.5065,,0.1257,4
2013-04-27 00:46:00,0.1839,2.8689,122.9898,9.2927,,13.4734,9.6566,0.0033999999999999,,2.5194,,0.006,,9.4302,7.7552,,7.4292,7.782899999999999,-3.5659,,0.1255999999999999,4
2013-04-27 00:47:00,0.1837999999999999,2.8423,122.9352,9.2532,,13.4743,9.6377,0.005,,2.6049,,0.0138999999999999,,9.3887,7.6852,,7.433,7.7342,-3.6848,,0.1254,4
2013-04-27 00:48:00,0.1837999999999999,2.8639,122.969,9.2496,,13.4743,9.6377,0.0054999999999999,,2.5365,,0.0101,,9.3725,7.6418,,7.3897,7.6852,-3.8037,,0.1257,4
2013-04-27 00:49:00,0.184,2.8651,122.9698,9.3036,,13.4743,9.6283,0.0025,,2.6733,,0.0071999999999999,,9.3545,7.5898,,7.3078,7.6473,-3.6848,,0.1262,4
2013-04-27 00:50:00,0.1839,2.8771,122.9702,9.2349,,13.4743,9.6151,0.0032,,2.6676,,0.0064999999999999,,9.3208,7.5354,,7.301599999999999,7.620599999999999,-3.9819,,0.1265,4
2013-04-27 00:51:00,0.1837999999999999,2.8876,123.0601,9.2698,,13.4738,9.6151,0.0027,,2.6106,,0.0074999999999999,,9.3145,7.547399999999999,,7.3002,7.6313,-3.8036,,0.1269,4
2013-04-27 00:52:00,0.1837,2.8589,123.0355,9.2412,,13.4743,9.5944,0.0064,,2.7246,,0.0177,,9.2824,7.5252,,7.263099999999999,7.5906,-3.7442,,0.1268,4
2013-04-27 00:53:00,0.1837999999999999,2.8622,123.0641,9.3996,,13.4747,9.5926,0.0092999999999999,,2.6505,,0.0239,,9.2897,7.595,,7.3663,7.7065,-3.5659,,0.1259,4
2013-04-27 00:54:00,0.1837,2.8728,123.0292,9.3974,,13.4766,9.5775,0.0074999999999999,,2.565,,0.0154,,9.2959,7.6715,,7.393799999999999,7.7397,-3.5659,,0.1265,4
2013-04-27 00:55:00,0.1837,2.86,123.0562,9.3742,,13.4775,9.57,0.0088999999999999,,2.3883,,0.0201,,9.2919,7.726499999999999,,7.4261,7.779,-3.5659,,0.1268,4
2013-04-27 00:56:00,0.1837999999999999,2.8729,123.0723,9.3578,,13.477,9.57,0.0064,,2.6961,,0.0172999999999999,,9.2947,7.7584,,7.486399999999999,7.8209,-3.5659,,0.1265,4
2013-04-27 00:57:00,0.1839,2.8714,123.0659,9.4504,,13.4779,9.57,0.0071,,2.622,,0.0194,,9.3202,7.8337,,7.5496,7.916699999999999,-3.5659,,0.1268,4
2013-04-27 00:58:00,0.1839,2.874,122.9857,9.5398,,13.4798,9.5568,0.0086999999999999,,2.7645,,0.0247,,9.3382,7.9028,,7.6231,7.9958,-3.4471,,0.1264,4
2013-04-27 00:59:00,0.1837,2.8581,122.9482,9.5268,,13.4793,9.5474,0.0088999999999999,,2.6847,,0.0222,,9.351400000000002,7.921,,7.6093,7.9828,-3.2688,,0.1269,4
2013-04-27 01:00:00,0.1837,2.8652,122.9174,9.5095,,13.4779,9.538,0.0073,,2.6163,,0.0194,,9.3576,7.9804,,7.697199999999999,8.0507,-3.3282,,0.1265999999999999,4
2013-04-27 01:01:00,0.1836,2.8509,122.9383,9.5177,,13.4788,9.5248,0.0051999999999999,,2.6676,,0.0144,,9.3692,8.0112,,7.727299999999999,8.086399999999998,-3.2688,,0.1258,4
2013-04-27 01:02:00,0.1836,2.8777,122.9488,9.5085,,13.4788,9.5248,0.0119,,2.7303,,0.031,,9.381900000000002,8.0502,,7.7436,8.1148,-3.2687,,0.1265999999999999,4
2013-04-27 01:03:00,0.1836,2.8814,122.9305,9.5868,,13.4797,9.5248,0.0033999999999999,,2.6562,,0.0071999999999999,,9.406,8.097699999999998,,7.7975,8.1524,-2.9121,,0.1265,4
2013-04-27 01:04:00,0.1836,2.8668,122.9434,9.5277,,13.4797,9.5248,0.0114,,2.5422,,0.0271999999999999,,9.4208,8.106999999999998,,7.8295,8.168,-3.5659,,0.1269,4
2013-04-27 01:05:00,0.1836,2.8649,122.9497,9.4763,,13.4793,9.5097,0.0043,,2.85,,0.0126999999999999,,9.408600000000002,8.094799999999998,,7.7996,8.1281,-3.3282,,0.127,4
2013-04-27 01:06:00,0.1836,2.8777,122.9795,9.4082,,13.4797,9.5022,0.0054999999999999,,2.6847,,0.0132,,9.3954,8.0723,,7.8034,8.110699999999998,-3.5659,,0.1263,4
2013-04-27 01:07:00,0.1837,2.8646,123.0141,9.4816,,13.4797,9.5022,0.0054999999999999,,2.8614,,0.014,,9.406,8.119199999999998,,7.8715,8.183,-3.4471,,0.1263,4
2013-04-27 01:08:00,0.1837999999999999,2.8739,123.013,9.5298,,13.4788,9.4984,0.0064,,2.6505,,0.0161,,9.4221,8.1629,,7.8826,8.208999999999998,-3.0311,,0.1264,4
2013-04-27 01:09:00,0.1837999999999999,2.8734,123.0014,9.5352,,13.4793,9.4796,0.01,,2.5707,,0.0247999999999999,,9.4195,8.150399999999998,,7.874399999999999,8.1852,-2.8528,,0.1265999999999999,4
2013-04-27 01:10:00,0.1837999999999999,2.8659,123.0351,9.5167,,13.4788,9.4796,0.0066,,2.5878,,0.0183,,9.4316,8.119899999999998,,7.869399999999999,8.1675,-3.3877,,0.1262,4
2013-04-27 01:11:00,0.1837,2.8739,123.0385,9.4904,,13.4793,9.4796,0.0125,,2.7873,,0.0362,,9.4358,8.100099999999998,,7.8368,8.1462,-3.3282,,0.1263,4
2013-04-27 01:12:00,0.1837999999999999,2.8785,123.0173,9.5345,,13.4788,9.4796,0.0097999999999999,,2.4852,,0.025,,9.4393,8.1149,,7.8658,8.170999999999998,-3.4471,,0.1269,4
2013-04-27 01:13:00,0.1839,2.8663,123.0464,9.469,,13.4797,9.4796,0.0058999999999999,,2.6277,,0.014,,9.4365,8.0631,,7.796299999999999,8.0972,-3.566,,0.1267,4
2013-04-27 01:14:00,0.1837,2.8767,123.058,9.4248,,13.4788,9.4796,0.0125,,2.5479,,0.0313999999999999,,9.4294,8.0525,,7.7885,8.070999999999998,-3.3282,,0.1260999999999999,4
2013-04-27 01:15:00,0.1837,2.8987,123.0653,9.3726,,13.4793,9.4779,0.0125,,2.6562,,0.0310999999999999,,9.4129,7.9877,,7.7378,8.014699999999998,-3.4471,,0.1263,4
2013-04-27 01:16:00,0.1837,2.8669,123.0533,9.2464,,13.4797,9.4728,0.003,,2.6277,,0.0044999999999999,,9.383,7.894599999999999,,7.6588,7.925099999999999,-3.5065,,0.1269,4
2013-04-27 01:17:00,0.1837999999999999,2.8893,123.0255,9.3888,,13.4788,9.4593,0.0066,,2.6505,,0.0206,,9.3716,7.9264,,7.707,7.989499999999999,-3.0905,,0.1270999999999999,4
2013-04-27 01:18:00,0.1836,2.8865,122.9918,9.5234,,13.4793,9.4593,0.0097999999999999,,2.5935,,0.0247,,9.3907,8.0229,,7.7915,8.0896,-3.2688,,0.1265999999999999,4
2013-04-27 01:19:00,0.1837,2.8842,122.9845,9.5975,,13.4793,9.4593,0.0043,,2.4453,,0.0089999999999999,,9.416200000000002,8.093899999999998,,7.8568,8.1662,-3.3877,,0.1260999999999999,4
2013-04-27 01:20:00,0.1837,2.8763,123.0002,9.642,,13.4793,9.4461,0.0067999999999999,,2.6163,,0.0172,,9.4391,8.1594,,7.912499999999999,8.214,-2.8527,,0.1269,4
2013-04-27 01:21:00,0.1839,2.8781,123.0418,9.6027,,13.4797,9.4367,0.0067999999999999,,2.7816,,0.0156999999999999,,9.4445,8.2032,,7.925,8.2535,-2.9716,,0.1269,4
2013-04-27 01:22:00,0.1837999999999999,2.8737,122.9731,9.5714,,13.4802,9.4367,0.0061999999999999,,2.8443,,0.0182,,9.4516,8.262,,7.9768,8.317999999999998,-3.1499,,0.1269,4
2013-04-27 01:23:00,0.1837999999999999,2.8798,123.0195,9.597,,13.4797,9.4367,0.0051999999999999,,2.5536,,0.012,,9.4707,8.306,,8.0392,8.359199999999998,-3.031,,0.1267,4
2013-04-27 01:24:00,0.1839,2.8712,123.0246,9.6511,,13.4801,9.4367,0.0091,,2.6277,,0.0234,,9.4919,8.3521,,8.093899999999998,8.4167,-3.1499,,0.1265999999999999,4
2013-04-27 01:25:00,0.1837999999999999,2.867,122.9808,9.592,,13.4796,9.4367,0.0077999999999999,,2.451,,0.023,,9.5026,8.3479,,8.052099999999998,8.3734,-2.8528,,0.126,4
2013-04-27 01:26:00,0.1837999999999999,2.8892,122.9771,9.5386,,13.4796,9.4367,0.0066,,2.5935,,0.0155999999999999,,9.4941,8.308899999999998,,8.061999999999998,8.3642,-2.7339,,0.1268,4
2013-04-27 01:27:00,0.1837,2.8635,122.9632,9.6931,,13.48,9.4367,0.0103,,2.508,,0.0235,,9.5238,8.348599999999998,,8.113799999999998,8.419499999999998,-3.0905,,0.1263,4
2013-04-27 01:28:00,0.1837999999999999,2.9048,122.9983,9.6803,,13.48,9.4367,0.0047999999999999,,2.8329,,0.0138,,9.5323,8.3663,,8.1173,8.4244,-2.9716,,0.128,4
2013-04-27 01:29:00,0.1837,2.8731,122.9906,9.671,,13.4796,9.4367,0.005,,2.337,,0.0108,,9.5401,8.3557,,8.0854,8.4074,-2.8528,,0.127,4
2013-04-27 01:30:00,0.1836,2.8783,123.0092,9.5578,,13.4785,9.4367,0.0103,,2.7132,,0.0264,,9.5302,8.3209,,8.0903,8.3741,-3.2688,,0.1270999999999999,4
2013-04-27 01:31:00,0.1837,2.8796,123.0133,9.6176,,13.479,9.4367,0.0023,,2.736,,0.0035999999999999,,9.5323,8.3464,,8.1286,8.409499999999998,-3.5065,,0.1270999999999999,4
2013-04-27 01:32:00,0.1837999999999999,2.881,122.9986,9.6846,,13.4775,9.4367,0.0092999999999999,,2.5992,,0.0246,,9.545000000000002,8.3847,,8.1577,8.450599999999998,-2.8528,,0.1272,4
2013-04-27 01:33:00,0.1839,2.8951,123.0662,9.7209,,13.4793,9.4367,0.0071,,2.6163,,0.0167,,9.562,8.4272,,8.2138,8.4875,-2.9122,,0.1267,4
2013-04-27 01:34:00,0.184,2.8753,123.0769,9.6283,,13.4765,9.4367,0.0032,,2.5821,,0.0073,,9.5563,8.4181,,8.201,8.4741,-2.9122,,0.1267,4
2013-04-27 01:35:00,0.1839,2.8891,123.0748,9.7693,,13.4769,9.4367,0.0002,,2.6733,,0.0011,,9.5776,8.4748,,8.2854,8.5485,-2.9122,,0.1260999999999999,4
2013-04-27 01:36:00,0.1837999999999999,2.8768,123.0771,9.8333,,13.4782,9.4367,0.0005,,2.6277,,-0.0014,,9.6073,8.5251,,8.2932,8.5676,-2.9122,,0.1273,4
2013-04-27 01:37:00,0.1837,2.8804,123.0107,9.7558,,13.4766,9.4367,0.0038999999999999,,2.7531,,0.0097,,9.6052,8.4975,,8.279,8.5662,-2.8528,,0.1270999999999999,4
2013-04-27 01:38:00,0.1837,2.8925,123.018,9.7824,,13.4759,9.4555,0.0066,,2.3712,,0.0168999999999999,,9.6254,8.526199999999998,,8.3171,8.6014,-2.8528,,0.1267,4
2013-04-27 01:39:00,0.1837,2.8923,122.9908,9.7919,,13.4762,9.4593,0.005,,2.6562,,0.012,,9.6284,8.4747,,8.2499,8.5385,-2.7934,,0.1269,4
2013-04-27 01:40:00,0.1836,2.8863,122.9619,9.8993,,13.4748,9.4593,0.0061999999999999,,2.4681,,0.0159,,9.6412,8.457,,8.2279,8.547,-2.615,,0.1267,4
2013-04-27 01:41:00,0.1837,2.8756,122.9871,9.8287,,13.475,9.4762,0.0077999999999999,,2.6676,,0.0204,,9.6447,8.4236,,8.194499999999998,8.4916,-2.8528,,0.1270999999999999,4
2013-04-27 01:42:00,0.1835,2.8672,122.9876,9.9304,,13.4751,9.4796,0.0091,,2.8386,,0.0264,,9.6629,8.435499999999998,,8.2574,8.5404,-2.8528,,0.1265999999999999,4
2013-04-27 01:43:00,0.1837999999999999,2.8867,122.9719,9.9097,,13.4753,9.4796,0.0020999999999999,,2.6391,,0.0077999999999999,,9.6742,8.414899999999998,,8.2192,8.466699999999998,-2.7934,,0.127,4
2013-04-27 01:44:00,0.1836,2.8958,122.9391,9.8891,,13.4754,9.4796,0.0086999999999999,,2.5308,,0.0225999999999999,,9.6714,8.3589,,8.1681,8.407199999999998,-2.8528,,0.1272,4
2013-04-27 01:45:00,0.1837,2.8994,122.9939,10.0517,,13.4752,9.487100000000002,0.0055999999999999,,2.6448,,0.0105,,9.7108,8.373599999999998,,8.2126,8.452999999999998,-2.8528,,0.1275,4
2013-04-27 01:46:00,0.1836,2.8677,123.0003,9.9913,,13.4747,9.5022,0.0086999999999999,,2.7873,,0.0257,,9.7393,8.3702,,8.1844,8.4199,-2.7339,,0.1269,4
2013-04-27 01:47:00,0.1837,2.8842,123.0262,9.9009,,13.475,9.5078,0.0066,,2.6847,,0.0177,,9.7357,8.3191,,8.1461,8.3617,-2.7934,,0.1264,4
2013-04-27 01:48:00,0.1839,2.8752,123.0128,9.8161,,13.475,9.5248,0.0095999999999999,,2.6391,,0.025,,9.7286,8.2702,,8.0829,8.302799999999998,-2.7934,,0.1263,4
2013-04-27 01:49:00,0.1837999999999999,2.8948,123.011,9.9392,,13.4744,9.5248,0.0035999999999999,,2.5878,,0.008,,9.7237,8.2751,,8.1325,8.3368,-2.7934,,0.1273,4
2013-04-27 01:50:00,0.1837999999999999,2.8936,123.0179,10.025,,13.4744,9.526700000000002,0.01,,2.4852,,0.0225999999999999,,9.7404,8.272,,8.0613,8.3118,-2.7934,,0.1269,4
2013-04-27 01:51:00,0.184,2.8739,123.0147,9.740900000000002,,13.4729,9.5436,0.0025,,2.5536,,0.0044999999999999,,9.714200000000002,8.1741,,7.9314,8.189,-2.9717,,0.1267,4
2013-04-27 01:52:00,0.1836,2.8784,122.9534,9.6277,,13.4733,9.5493,0.008,,2.5194,,0.0216,,9.6774,8.103099999999998,,7.8845,8.154199999999998,-3.0906,,0.1275,4
2013-04-27 01:53:00,0.1836,2.8852,122.9376,9.5991,,13.4719,9.5605,0.0016,,2.4738,,0.0051999999999999,,9.6533,8.0904,,7.8753,8.144299999999998,-3.0906,,0.1275999999999999,4
2013-04-27 01:54:00,0.1839,2.8828,122.9522,9.4625,,13.4728,9.57,0.0095999999999999,,2.736,,0.0273,,9.6167,8.0196,,7.7861,8.065699999999998,-3.15,,0.1267,4
2013-04-27 01:55:00,0.1839,2.8931,122.963,9.5857,,13.4736,9.57,0.0091,,2.4738,,0.0219999999999999,,9.5934,8.0466,,7.8727,8.1332,-3.0311,,0.1277,4
2013-04-27 01:56:00,0.184,2.9011,122.9558,9.4803,,13.4718,9.57,-0.0008999999999999,,2.4624,,-0.0002999999999999,,9.5615,7.999799999999999,,7.7655,8.045199999999998,-3.3878,,0.1268,4
2013-04-27 01:57:00,0.1837,2.8898,122.9677,9.3884,,13.4731,9.57,0.0083999999999999,,2.6334,,0.0224,,9.5226,7.955,,7.7485,8.0175,-3.566,,0.1264,4
2013-04-27 01:58:00,0.1836,2.9014,122.9461,9.4689,,13.4736,9.57,0.0058999999999999,,2.7189,,0.0177,,9.4964,7.9934,,7.7967,8.0728,-3.3877,,0.1269,4
2013-04-27 01:59:00,0.1836,2.8829,122.9476,9.4896,,13.4744,9.57,0.0092999999999999,,2.4111,,0.0217,,9.4802,7.9813,,7.779,8.0707,-3.2094,,0.1268,4
2013-04-27 02:00:00,0.1835,2.8761,122.9328,9.5237,,13.4744,9.57,0.0041,,2.6961,,0.0101,,9.4717,7.9635,,7.740599999999999,8.024599999999998,-3.3283,,0.1268,4
2013-04-27 02:01:00,0.1836,2.8911,122.9653,9.4789,,13.4744,9.57,0.0016,,2.7816,,0.0028999999999999,,9.4561,7.926599999999999,,7.7519,7.9841,-3.5066,,0.1277,4
2013-04-27 02:02:00,0.1837999999999999,2.899,122.9918,9.449,,13.4744,9.57,0.005,,2.3712,,0.0128,,9.4448,7.890399999999999,,7.6689,7.9444,-3.4471,,0.1272,4
2013-04-27 02:03:00,0.1837999999999999,2.896,122.9587,9.3749,,13.4744,9.57,0.0045999999999999,,2.4909,,0.0145,,9.4151,7.8543,,7.627799999999999,7.918199999999999,-3.4471,,0.1267,4
2013-04-27 02:04:00,0.1836,2.8729,122.9724,9.3792,,13.4743,9.57,0.0123,,2.5308,,0.0293999999999999,,9.3931,7.8216,,7.5816,7.9153,-3.566,,0.1264,4
2013-04-27 02:05:00,0.1835,2.8813,122.937,9.4525,,13.4743,9.57,0.0066,,2.6505,,0.0175,,9.3853,7.767,,7.5248,7.833,-3.566,,0.1269,4
2013-04-27 02:06:00,0.1836,2.8967,123.0,9.4806,,13.4752,9.5681,0.0043,,2.736,,0.0119,,9.374300000000002,7.7409,,7.490999999999999,7.8503,-3.566,,0.128,4
2013-04-27 02:07:00,0.1837,2.9157,123.0132,9.47,,13.4757,9.5568,0.008,,2.5194,,0.0187,,9.3566,7.756599999999999,,7.5251,7.8517,-3.566,,0.1268,4
2013-04-27 02:08:00,0.1837,2.8939,123.0065,9.4107,,13.4757,9.5474,0.0028999999999999,,2.4567,,0.0063,,9.3337,7.7443,,7.481499999999999,7.8259,-3.4471,,0.1265,4
2013-04-27 02:09:00,0.1837,2.8914,123.002,9.4912,,13.4748,9.5474,0.0043,,2.6505,,0.0099,,9.3323,7.691,,7.424699999999999,7.7706,-3.566,,0.1268,4
2013-04-27 02:10:00,0.1837,2.874,122.991,9.5503,,13.477,9.5474,0.0047999999999999,,2.6619,,0.0106,,9.3344,7.7123,,7.495,7.8145,-3.3283,,0.1272,4
