measured_on,ac_current__319,ac_power__315,ac_voltage__318,ambient_temp__320,ambient_temp_f__17,battery_pack_voltage__1363,control_module_voltage__1371,das_battery_voltage__1369,das_battery_voltage__326,das_temp__1368,das_temp__325,dc_pos_current__317,dc_pos_voltage__316,dc_power__314,dcdc_1_voltage__1364,dcdc_2_voltage__1365,dcdc_exhaust_temp__1367,interior_temp__1366,intsolirrad__16,inverter_temp__324,module_temp_1__321,module_temp_2__322,module_temp_3__323,module_temp_f__18,poa_irradiance__313,power_factor__327,program_codeset__1373,resistor_box_3_temp__1370,vcm_above_threshold__1372,wind_speed_mph__19,system_id
2012-02-06 00:25:00,0.1845999999999999,3.5121,121.9709,-7.6641,,,,,14.0973,,-9.079,-0.0126,3.2477,-0.0396,,,,,,-8.8187,-11.8453,-12.3558,-12.1472,,-2.7978,0.1208,,,,,4
2012-02-06 00:26:00,0.1847999999999999,3.469,122.0702,-7.6626,,,,,14.0978,,-9.096,-0.0148,3.0308,-0.0444,,,,,,-8.8481,-11.9202,-12.3766,-12.1636,,-2.7978,0.1203999999999999,,,,,4
2012-02-06 00:27:00,0.1845999999999999,3.4475,122.0925,-7.6965,,,,,14.0978,,-9.096,-0.0126,3.1164,-0.0379999999999999,,,,,,-8.854,-11.9692,-12.4531,-12.1829,,-2.7382,0.1205,,,,,4
2012-02-06 00:28:00,0.1855999999999999,3.4475,122.0702,-7.7313,,,,,14.0978,,-9.096,-0.0151,3.0765,-0.0459,,,,,,-8.858399999999998,-12.0537,-12.5355,-12.303,,-2.5597,0.1203,,,,,4
2012-02-06 00:29:00,0.1845999999999999,3.4475,122.0274,-7.8162,,,,,14.0978,,-9.1167,-0.0152999999999999,3.008,-0.0459999999999999,,,,,,-8.8909,-12.1502,-12.5727,-12.3744,,-2.7978,0.1197,,,,,4
2012-02-06 00:30:00,0.185,3.4475,122.0548,-7.8753,,,,,14.0978,,-9.1204,-0.0152999999999999,2.8767,-0.0437999999999999,,,,,,-8.904999999999998,-12.1755,-12.6039,-12.4962,,-2.6787,0.1198,,,,,4
2012-02-06 00:31:00,0.1842999999999999,3.4475,122.0274,-7.9455,,,,,14.0978,,-9.1412,-0.0233,2.8995,-0.0656,,,,,,-8.936,-12.1377,-12.6189,-12.4904,,-2.7383,0.1194,,,,,4
2012-02-06 00:32:00,0.1842999999999999,3.4044,122.0394,-7.9869,,,,,14.0978,,-9.1412,-0.0194,3.0365,-0.0597999999999999,,,,,,-8.933799999999998,-11.9671,-12.4814,-12.2617,,-2.8573,0.1207,,,,,4
2012-02-06 00:33:00,0.1842999999999999,3.4259,122.0086,-8.1136,,,,,14.0978,,-9.1637,-0.0164,3.0537,-0.0493999999999999,,,,,,-8.964399999999998,-11.8986,-12.4366,-12.2199,,-2.8573,0.1203,,,,,4
2012-02-06 00:34:00,0.1845999999999999,3.4475,122.0291,-8.106999999999998,,,,,14.0987,,-9.1637,-0.0123,3.0023,-0.039,,,,,,-8.974,-11.7897,-12.3268,-12.1041,,-2.8573,0.12,,,,,4
2012-02-06 00:35:00,0.185,3.3613,122.0291,-7.452099999999999,,,,,14.0996,,-9.208900000000002,-0.016,3.0422,-0.0492,,,,,,-8.9441,-11.2914,-11.756,-11.4722,,-2.8573,0.1203,,,,,4
2012-02-06 00:36:00,0.185,3.4475,122.0274,-6.2532,,,,,14.0991,,-9.208900000000002,-0.0126,2.9737,-0.0364999999999999,,,,,,-8.6673,-10.5072,-11.0086,-10.6284,,-2.3216,0.1202,,,,,4
2012-02-06 00:37:00,0.1842999999999999,3.469,122.0565,-5.5399,,,,,14.0982,,-9.208900000000002,-0.0129999999999999,3.008,-0.0388,,,,,,-8.397399999999998,-9.7533,-10.301,-9.7423,,-2.2025,0.1205,,,,,4
2012-02-06 00:38:00,0.1842999999999999,3.4906,122.137,-5.136,,,,,14.0982,,-9.208900000000002,-0.0151,3.0594,-0.0430999999999999,,,,,,-8.1292,-9.1547,-9.8196,-9.0347,,-1.6668,0.121,,,,,4
2012-02-06 00:39:00,0.1847999999999999,3.4259,122.1455,-5.0627,,,,,14.0978,,-9.1713,-0.0191999999999999,2.9909,-0.0572999999999999,,,,,,-7.8735,-8.7122,-9.4184,-8.564299999999998,,-1.8453,0.1202,,,,,4
2012-02-06 00:40:00,0.1845999999999999,3.4475,122.137,-5.1921,,,,,14.0978,,-9.1412,-0.0191999999999999,3.3162,-0.0587999999999999,,,,,,-7.668,-8.4982,-9.1606,-8.298899999999998,,-1.7263,0.1208,,,,,4
2012-02-06 00:41:00,0.1842999999999999,3.469,122.1387,-5.1163,,,,,14.0973,,-9.1054,-0.0173999999999999,3.0479,-0.0539999999999999,,,,,,-7.512699999999999,-8.349199999999998,-8.9267,-8.056699999999998,,-1.9049,0.1203,,,,,4
2012-02-06 00:42:00,0.1852,3.4475,122.0736,-5.1139,,,,,14.0922,,-9.0696,-0.0148,2.8368,-0.0427,,,,,,-7.3884,-8.3003,-8.795999999999998,-7.910199999999999,,-1.8453,0.12,,,,,4
2012-02-06 00:43:00,0.1852,3.469,122.1045,-5.2164,,,,,14.0899,,-9.0263,-0.0144,3.0993,-0.0444999999999999,,,,,,-7.271899999999999,-8.3026,-8.801999999999998,-7.9852,,-2.0834,0.1201,,,,,4
2012-02-06 00:44:00,0.1847999999999999,3.4475,122.0479,-5.2509,,,,,14.0867,,-8.984899999999998,-0.0126,2.7911,-0.0333,,,,,,-7.1624,-8.2841,-8.7827,-8.007799999999998,,-2.3215,0.1205,,,,,4
2012-02-06 00:45:00,0.1841,3.469,122.0428,-5.3317,,,,,14.0858,,-8.9435,-0.0178,3.0023,-0.0565999999999999,,,,,,-7.0713,-8.3045,-8.7987,-8.0524,,-2.143,0.1205,,,,,4
2012-02-06 00:46:00,0.1847999999999999,3.4906,122.0445,-5.6501,,,,,14.0821,,-8.8964,-0.0091,2.9509,-0.0268,,,,,,-7.0648,-8.4155,-8.9121,-8.2508,,-2.4406,0.1197,,,,,4
2012-02-06 00:47:00,0.1842999999999999,3.4906,122.077,-5.8288,,,,,14.0808,,-8.855,-0.0109999999999999,2.9224,-0.0298,,,,,,-7.0536,-8.5087,-8.9753,-8.3587,,-2.6192,0.1201,,,,,4
2012-02-06 00:48:00,0.1841,3.4259,122.1404,-5.8414,,,,,14.0775,,-8.8136,-0.0191999999999999,2.9852,-0.0575999999999999,,,,,,-7.0344,-8.549699999999998,-8.9891,-8.3784,,-2.6787,0.12,,,,,4
2012-02-06 00:49:00,0.1845999999999999,3.5121,122.1438,-5.6488,,,,,14.0757,,-8.7721,-0.0097999999999999,3.145,-0.0308,,,,,,-6.9917,-8.540699999999998,-8.990299999999998,-8.3929,,-2.7978,0.1206,,,,,4
2012-02-06 00:50:00,0.1847999999999999,3.4906,122.137,-5.7279,,,,,14.0757,,-8.728799999999998,-0.0115999999999999,2.9795,-0.0352,,,,,,-6.9654,-8.609899999999998,-9.0508,-8.527599999999998,,-2.6192,0.1203,,,,,4
2012-02-06 00:51:00,0.185,3.3828,122.1558,-5.5637,,,,,14.0752,,-8.689299999999998,-0.0137,2.9452,-0.0417,,,,,,-6.929,-8.616799999999998,-9.0297,-8.508599999999998,,-2.8573,0.1196,,,,,4
2012-02-06 00:52:00,0.1845999999999999,3.4044,122.1884,-5.3265,,,,,14.0716,,-8.6479,-0.0138999999999999,3.2021,-0.0456999999999999,,,,,,-6.8636,-8.5195,-8.9573,-8.379699999999998,,-2.7978,0.1208,,,,,4
2012-02-06 00:53:00,0.185,3.4475,122.1421,-5.3571,,,,,14.0707,,-8.6083,-0.0121,3.3105,-0.0367,,,,,,-6.8133,-8.4954,-8.9715,-8.4241,,-2.7978,0.1197,,,,,4
2012-02-06 00:54:00,0.1847999999999999,3.4906,122.1421,-5.5708,,,,,14.0702,,-8.5632,-0.0128,3.1792,-0.0403999999999999,,,,,,-6.813,-8.5554,-8.990299999999998,-8.5112,,-2.8573,0.121,,,,,4
2012-02-06 00:55:00,0.185,3.4475,122.1318,-5.2769,,,,,14.0702,,-8.5217,-0.0103,3.0308,-0.0300999999999999,,,,,,-6.7358,-8.4845,-8.8605,-8.3816,,-2.8573,0.1217,,,,,4
2012-02-06 00:56:00,0.185,3.4044,122.1045,-5.1395,,,,,14.0693,,-8.476599999999998,-0.0106999999999999,2.9224,-0.0297,,,,,,-6.6622,-8.4533,-8.883,-8.4033,,-2.7978,0.1203999999999999,,,,,4
2012-02-06 00:57:00,0.1847999999999999,3.4475,122.101,-5.0222,,,,,14.0661,,-8.4389,-0.0176,2.871,-0.0514,,,,,,-6.6138,-8.4289,-8.816599999999998,-8.355399999999998,,-2.7978,0.1205,,,,,4
2012-02-06 00:58:00,0.1847999999999999,3.469,122.1233,-5.1705,,,,,14.0647,,-8.3922,-0.0119,3.0651,-0.0357999999999999,,,,,,-6.6047,-8.5565,-8.9671,-8.550599999999998,,-2.8573,0.1206,,,,,4
2012-02-06 00:59:00,0.1847999999999999,3.4259,122.0462,-5.2961,,,,,14.0647,,-8.350799999999998,-0.0148,3.0537,-0.0434999999999999,,,,,,-6.6154,-8.7041,-9.1053,-8.7689,,-2.8573,0.121,,,,,4
2012-02-06 01:00:00,0.1854,3.469,122.1096,-5.6352,,,,,14.0642,,-8.3113,-0.0128,2.8253,-0.0369,,,,,,-6.6668,-8.933899999999998,-9.3744,-9.0142,,-2.9168,0.1208,,,,,4
2012-02-06 01:01:00,0.1847999999999999,3.3828,122.0086,-5.9061,,,,,14.0615,,-8.2755,-0.0179999999999999,2.9566,-0.0545,,,,,,-6.7168,-9.0579,-9.452800000000002,-9.1529,,-3.1549,0.1212,,,,,4
2012-02-06 01:02:00,0.1837,3.4475,122.0308,-5.509,,,,,14.0596,,-8.2435,-0.0067999999999999,2.734,-0.0155,,,,,,-6.6915,-8.9014,-9.2306,-8.908699999999998,,-3.1549,0.1205,,,,,4
2012-02-06 01:03:00,0.1847999999999999,3.4259,122.0257,-5.3764,,,,,14.0592,,-8.2039,-0.0199,2.8767,-0.0560999999999999,,,,,,-6.6551,-8.8147,-9.1858,-8.8235,,-3.1549,0.1207,,,,,4
2012-02-06 01:04:00,0.1847999999999999,3.4044,122.0017,-5.4301,,,,,14.0592,,-8.170099999999998,-0.0225999999999999,3.0822,-0.0683,,,,,,-6.644,-8.8433,-9.2719,-8.910999999999998,,-3.1549,0.1203999999999999,,,,,4
2012-02-06 01:05:00,0.1842999999999999,3.3828,121.9675,-5.6109,,,,,14.0592,,-8.1347,-0.0152999999999999,3.2477,-0.0492999999999999,,,,,,-6.6745,-8.998599999999998,-9.4428,-9.1577,,-3.0358,0.1207,,,,,4
2012-02-06 01:06:00,0.1842999999999999,3.469,121.9846,-5.8039,,,,,14.0592,,-8.0989,-0.0126,2.7683,-0.0345999999999999,,,,,,-6.7158,-9.1247,-9.5655,-9.222,,-3.1549,0.1213,,,,,4
2012-02-06 01:07:00,0.1845999999999999,3.5121,121.9658,-5.8902,,,,,14.0587,,-8.068799999999998,-0.0142,3.0023,-0.0427999999999999,,,,,,-6.7539,-9.2396,-9.6842,-9.4018,,-3.2144,0.1201,,,,,4
2012-02-06 01:08:00,0.1842999999999999,3.5337,121.9829,-5.9081,,,,,14.0591,,-8.0386,-0.0142,2.9281,-0.0405,,,,,,-6.7788,-9.2448,-9.7137,-9.3583,,-3.3334,0.1205,,,,,4
2012-02-06 01:09:00,0.1852,3.4475,122.0171,-5.7517,,,,,14.0587,,-8.0123,-0.0105,2.6941,-0.0327,,,,,,-6.7869,-9.1705,-9.5626,-9.2073,,-3.512,0.1201,,,,,4
2012-02-06 01:10:00,0.1852,3.4044,122.0342,-5.6283,,,,,14.0586,,-7.985,-0.0144,2.734,-0.0425,,,,,,-6.7766,-9.2322,-9.7218,-9.3664,,-3.3334,0.1198,,,,,4
2012-02-06 01:11:00,0.185,3.5552,122.0531,-5.8134,,,,,14.0579,,-7.9656,-0.0129999999999999,3.0251,-0.0395,,,,,,-6.8224,-9.3653,-9.825500000000002,-9.509,,-3.3334,0.1208999999999999,,,,,4
2012-02-06 01:12:00,0.1835,3.4259,122.1096,-5.8533,,,,,14.0584,,-7.939199999999999,-0.0132,2.6484,-0.0361,,,,,,-6.8342,-9.3757,-9.7923,-9.473,,-3.393,0.1206,,,,,4
2012-02-06 01:13:00,0.1842999999999999,3.4475,122.0685,-5.6733,,,,,14.0585,,-7.9223,-0.0155,2.9395,-0.0488,,,,,,-6.8195,-9.403,-9.8469,-9.5128,,-3.3334,0.1206,,,,,4
2012-02-06 01:14:00,0.1847999999999999,3.4475,122.0993,-5.7515,,,,,14.057,,-7.8997,-0.0158,3.0651,-0.0476999999999999,,,,,,-6.8534,-9.5189,-9.971100000000002,-9.6383,,-3.3334,0.1213,,,,,4
2012-02-06 01:15:00,0.1842999999999999,3.5337,122.1113,-5.667,,,,,14.0572,,-7.878999999999999,-0.0142,2.9566,-0.0410999999999999,,,,,,-6.8503,-9.3905,-9.757,-9.392,,-3.4525,0.12,,,,,4
2012-02-06 01:16:00,0.1847999999999999,3.4043,122.0239,-5.2356,,,,,14.0581,,-7.8545,-0.0115999999999999,3.0593,-0.0367999999999999,,,,,,-6.7497,-9.0955,-9.4632,-9.0911,,-3.3334,0.1218999999999999,,,,,4
2012-02-06 01:17:00,0.1847999999999999,3.4474,122.0078,-4.9443,,,,,14.0565,,-7.8338,-0.0067999999999999,2.791,-0.0214999999999999,,,,,,-6.6478,-8.766199999999998,-9.1771,-8.6735,,-3.2144,0.1208,,,,,4
2012-02-06 01:18:00,0.1845,3.3397,122.051,-4.9661,,,,,14.0555,,-7.8048,-0.0137,2.8253,-0.0393,,,,,,-6.5604,-8.5415,-9.0014,-8.479,,-2.8572,0.1212,,,,,4
2012-02-06 01:19:00,0.1845,3.4905,122.0651,-5.1215,,,,,14.0535,,-7.772,-0.0152999999999999,2.8538,-0.0441,,,,,,-6.5109,-8.4645,-8.9376,-8.4395,,-2.7977,0.1218999999999999,,,,,4
2012-02-06 01:20:00,0.185,3.5336,122.11,-5.4616,,,,,14.0521,,-7.7382,-0.0123,2.968,-0.0367,,,,,,-6.5444,-8.6821,-9.2233,-8.779999999999998,,-2.7382,0.121,,,,,4
2012-02-06 01:21:00,0.1845,3.3828,122.1018,-5.7676,,,,,14.052,,-7.7118,-0.016,2.9737,-0.0461999999999999,,,,,,-6.6038,-8.9368,-9.4643,-9.1003,,-2.7977,0.1203,,,,,4
2012-02-06 01:22:00,0.1852,3.5121,122.1278,-6.0295,,,,,14.0519,,-7.6779,-0.016,2.928,-0.0458,,,,,,-6.652,-9.1179,-9.605,-9.249,,-3.0358,0.1213,,,,,4
2012-02-06 01:23:00,0.1839,3.4474,122.1468,-6.1064,,,,,14.0518,,-7.659099999999999,-0.0083999999999999,3.0136,-0.0254999999999999,,,,,,-6.7013,-9.25,-9.7262,-9.3915,,-3.0953,0.121,,,,,4
2012-02-06 01:24:00,0.1852,3.4257,122.1062,-6.1231,,,,,14.0521,,-7.640399999999999,-0.0119,2.6596,-0.0337,,,,,,-6.7391,-9.3919,-9.9038,-9.5268,,-3.1548,0.1203,,,,,4
2012-02-06 01:25:00,0.1847,3.4471,122.1313,-6.2472,,,,,14.0522,,-7.618,-0.0114,2.8193,-0.0315,,,,,,-6.7768,-9.563300000000002,-10.0665,-9.7145,,-3.4525,0.1212,,,,,4
2012-02-06 01:26:00,0.1842999999999999,3.4685,122.0998,-6.3999,,,,,14.0521,,-7.6162,-0.0142,2.7279,-0.0369,,,,,,-6.8364,-9.7251,-10.21,-9.9302,,-3.512,0.121,,,,,4
2012-02-06 01:27:00,0.1845,3.4469,122.0641,-6.4481,,,,,14.052,,-7.5936,-0.0146,3.0018,-0.0437999999999999,,,,,,-6.874,-9.8079,-10.3077,-9.9562,,-3.5715,0.1205,,,,,4
2012-02-06 01:28:00,0.1852,3.3177,121.9869,-6.2435,,,,,14.0519,,-7.5936,-0.0137,2.8021,-0.0359999999999999,,,,,,-6.9055,-9.6869,-10.1216,-9.7172,,-3.6311,0.1207,,,,,4
2012-02-06 01:29:00,0.1842999999999999,3.4685,121.9561,-5.8374,,,,,14.0519,,-7.572899999999998,-0.0176,3.0931,-0.0536999999999999,,,,,,-6.8613,-9.438300000000002,-9.942,-9.4899,,-3.512,0.1208999999999999,,,,,4
2012-02-06 01:30:00,0.1845,3.4468,122.0175,-5.8627,,,,,14.0518,,-7.570999999999999,-0.0151,2.6536,-0.041,,,,,,-6.8829,-9.4555,-10.0353,-9.5469,,-3.4525,0.121,,,,,4
2012-02-06 01:31:00,0.1845,3.5114,122.039,-6.1142,,,,,14.0518,,-7.567199999999999,-0.0077999999999999,2.7791,-0.0208999999999999,,,,,,-6.9297,-9.5867,-10.1216,-9.715000000000002,,-3.0953,0.1203,,,,,4
2012-02-06 01:32:00,0.1847,3.4035,122.0628,-6.2971,,,,,14.0517,,-7.5484,-0.0097999999999999,2.8246,-0.0320999999999999,,,,,,-6.9549,-9.7116,-10.2659,-9.9034,,-3.1549,0.1213,,,,,4
2012-02-06 01:33:00,0.1849,3.425,122.0861,-6.4642,,,,,14.0517,,-7.5484,-0.0156999999999999,2.7618,-0.0442,,,,,,-6.9915,-9.7846,-10.3117,-9.9595,,-3.0358,0.1212,,,,,4
2012-02-06 01:34:00,0.1847,3.4464,122.0886,-6.5754,,,,,14.0516,,-7.5484,-0.0164,3.0698,-0.0507999999999999,,,,,,-7.0362,-9.8747,-10.3775,-10.0821,,-3.0953,0.1211,,,,,4
2012-02-06 01:35:00,0.1847,3.4464,122.0954,-6.593,,,,,14.0516,,-7.5277,-0.0138999999999999,3.0869,-0.0432,,,,,,-7.0543,-9.8944,-10.3685,-10.0952,,-3.0953,0.121,,,,,4
2012-02-06 01:36:00,0.1842999999999999,3.4464,122.0604,-6.5845,,,,,14.0529,,-7.5258,-0.0167,2.7617,-0.0449999999999999,,,,,,-7.0832,-9.867400000000002,-10.3384,-9.9655,,-3.1548,0.1207,,,,,4
2012-02-06 01:37:00,0.1850999999999999,3.3817,122.0049,-6.5963,,,,,14.0538,,-7.5258,-0.0137,2.853,-0.0369,,,,,,-7.1184,-9.8637,-10.3754,-9.9973,,-3.1548,0.1207,,,,,4
2012-02-06 01:38:00,0.1849,3.4032,122.0129,-6.4314,,,,,14.0538,,-7.5258,-0.0129999999999999,3.0297,-0.0386999999999999,,,,,,-7.1397,-9.759,-10.2661,-9.877,,-3.1549,0.1199,,,,,4
2012-02-06 01:39:00,0.1847,3.4031,121.9893,-5.8664,,,,,14.0542,,-7.5156,-0.0183,2.7216,-0.0478999999999999,,,,,,-7.076,-9.4612,-9.9428,-9.5083,,-2.9763,0.121,,,,,4
2012-02-06 01:40:00,0.1850999999999999,3.3599,122.0409,-5.5152,,,,,14.056,,-7.505499999999999,-0.0086999999999999,2.7215,-0.0230999999999999,,,,,,-6.997,-9.2321,-9.7046,-9.2579,,-3.0358,0.1206,,,,,4
2012-02-06 01:41:00,0.1845,3.4891,122.0711,-5.43,,,,,14.0546,,-7.505499999999999,-0.0114,3.0752,-0.0345,,,,,,-6.9457,-9.0921,-9.6124,-9.1511,,-2.8572,0.1208,,,,,4
2012-02-06 01:42:00,0.1847,3.446,122.0215,-5.3001,,,,,14.0546,,-7.4923,-0.0103,2.8583,-0.0268,,,,,,-6.8754,-8.889699999999998,-9.442100000000002,-8.8911,,-2.7977,0.1212,,,,,4
2012-02-06 01:43:00,0.1845,3.3813,122.0791,-5.5376,,,,,14.0555,,-7.4829,-0.0103,2.9325,-0.0316999999999999,,,,,,-6.8645,-8.8618,-9.4983,-8.8869,,-2.7977,0.1212,,,,,4
2012-02-06 01:44:00,0.1836,3.3598,122.0095,-5.8506,,,,,14.0514,,-7.4791,-0.0148,2.9952,-0.0454,,,,,,-6.8878,-8.889699999999998,-9.4828,-8.9067,,-2.6787,0.1208999999999999,,,,,4
2012-02-06 01:45:00,0.1855,3.3812,121.9541,-5.751,,,,,14.0514,,-7.4603,-0.0138999999999999,2.7612,-0.0357999999999999,,,,,,-6.8661,-8.8583,-9.3776,-8.8451,,-2.4405,0.1211,,,,,4
2012-02-06 01:46:00,0.1845,3.3812,121.9885,-5.6522,,,,,14.0514,,-7.4452,-0.0151,2.7555,-0.0427,,,,,,-6.8386,-8.8594,-9.3823,-8.884399999999998,,-2.7382,0.1198,,,,,4
2012-02-06 01:47:00,0.1857999999999999,3.4242,122.0462,-5.7212,,,,,14.0514,,-7.4377,-0.0155,3.0635,-0.0466,,,,,,-6.8568,-9.0226,-9.5988,-9.1574,,-2.8572,0.1211,,,,,4
2012-02-06 01:48:00,0.1847,3.4456,122.0268,-5.7614,,,,,14.0514,,-7.4264,-0.0114,2.9265,-0.034,,,,,,-6.8806,-9.1232,-9.6649,-9.179900000000002,,-2.6786,0.121,,,,,4
2012-02-06 01:49:00,0.1849,3.381,122.0729,-5.7068,,,,,14.0513,,-7.4151,-0.016,2.8124,-0.0441,,,,,,-6.8782,-9.1406,-9.6469,-9.2106,,-2.6786,0.1203999999999999,,,,,4
