measured_on,ac_current__251,ac_current__319,ac_power__247,ac_power__315,ac_voltage__250,ac_voltage__318,ambient_temp__252,ambient_temp__320,das_battery_voltage__326,das_temp__325,dc_pos_current__249,dc_pos_current__317,dc_pos_voltage__248,dc_pos_voltage__316,dc_power__246,dc_power__314,inverter_temp__256,inverter_temp__324,module_temp_1__253,module_temp_1__321,module_temp_2__254,module_temp_2__322,module_temp_3__255,module_temp_3__323,module_temp_4__257,module_temp_5__258,module_temp_6__259,module_temp_7__260,poa_irradiance__245,poa_irradiance__313,power_factor__327,system_id
2010-10-13 00:00:00,,0.187,,3.2909,,123.247,,6.2697,13.609,7.1763,,0.0033999999999999,,1.0199,,0.0028999999999999,,6.5707,,3.8186,,-7999.0,,-7999.0,,,,,,-4.1066,-0.1265999999999999,4
2010-10-13 00:01:00,,0.1864,,3.1834,,123.2459,,6.3231,13.6094,7.148,,0.0103,,1.4074,,0.016,,6.541,,3.9152,,-7999.0,,-7999.0,,,,,,-4.0462,-0.1264,4
2010-10-13 00:02:00,,0.1865999999999999,,3.1834,,123.2531,,6.409,13.6096,7.1273,,0.003,,1.2535,,0.0030999999999999,,6.5217,,3.9788,,-7999.0,,-7999.0,,,,,,-4.0462,-0.1262,4
2010-10-13 00:03:00,,0.1865999999999999,,3.1404,,123.2586,,6.4718,13.6099,7.1006,,0.0014,,1.5726,,0.0027,,6.4964,,4.0463,,-7999.0,,-7999.0,,,,,,-3.6235,-0.1264,4
2010-10-13 00:04:00,,0.1877,,3.2479,,123.2298,,6.5252,13.6123,7.0731,,0.003,,1.4131,,0.0058999999999999,,6.4681,,4.1402,,-7999.0,,-7999.0,,,,,,-3.5027,-0.1267,4
2010-10-13 00:05:00,,0.1864,,3.2264,,123.2421,,6.5565,13.6148,7.0486,,0.0014,,1.8404,,0.0035999999999999,,6.4493,,4.2385,,-7999.0,,-7999.0,,,,,,-3.5027,-0.1257,4
2010-10-13 00:06:00,,0.1872999999999999,,3.1619,,123.2526,,6.5768,13.6152,7.0245,,0.0043,,1.3276,,0.0053,,6.433,,4.2593,,-7999.0,,-7999.0,,,,,,-3.4423,-0.1263,4
2010-10-13 00:07:00,,0.1872999999999999,,3.1619,,123.2904,,6.5506,13.6156,7.0019,,0.0045999999999999,,1.3276,,0.0091999999999999,,6.4104,,4.2337,,-7999.0,,-7999.0,,,,,,-3.3819,-0.1255999999999999,4
2010-10-13 00:08:00,,0.1872999999999999,,3.248,,123.3043,,6.5459,13.6158,6.973,,-0.0018,,1.5156,,-0.0041999999999999,,6.3842,,4.2196,,-7999.0,,-7999.0,,,,,,-3.2007,-0.1254,4
2010-10-13 00:09:00,,0.1867999999999999,,3.2049,,123.2515,,6.5873,13.6164,6.9571,,-0.0020999999999999,,1.1909,,-0.0002,,6.3734,,4.2801,,-7999.0,,-7999.0,,,,,,-3.3215,-0.126,4
