measured_on,ac_current__319,ac_power__315,ac_voltage__318,ambient_temp__320,battery_pack_voltage__1363,control_module_voltage__1371,das_battery_voltage__1369,das_battery_voltage__326,das_temp__1368,das_temp__325,dc_pos_current__317,dc_pos_voltage__316,dc_power__314,dcdc_1_voltage__1364,dcdc_2_voltage__1365,dcdc_exhaust_temp__1367,interior_temp__1366,inverter_temp__324,module_temp_1__321,module_temp_2__322,module_temp_3__323,poa_irradiance__313,power_factor__327,program_codeset__1373,resistor_box_3_temp__1370,vcm_above_threshold__1372,system_id
2011-10-01 00:00:00,0.1883,3.1824,122.4778,17.5736,,,,13.3827,,16.786,0.0138999999999999,1.2702,0.0175,,,,,16.6319,14.487,14.2713,14.634,-3.563,0.1333,,,,4
2011-10-01 00:01:00,0.1889,3.5264,122.4761,17.5551,,,,13.3827,,16.7653,0.0144,1.2873,0.0179999999999999,,,,,16.6377,14.6027,14.3219,14.7406,-3.2067,0.1335,,,,4
2011-10-01 00:02:00,0.1889,3.3759,122.4607,17.6059,,,,13.3831,,16.7384,0.0137,1.2873,0.0178999999999999,,,,,16.6386,14.6919,14.4391,14.8115,-3.3848,0.1338,,,,4
2011-10-01 00:03:00,0.1885,3.3114,122.4692,17.7041,,,,13.3827,,16.728,0.0115999999999999,1.2873,0.0143,,,,,16.6715,14.7913,14.4854,14.9095,-3.0285,0.1342,,,,4
2011-10-01 00:04:00,0.1877999999999999,3.5694,122.4675,17.6912,,,,13.3827,,16.7073,0.0121,1.3443,0.0147,,,,,16.6808,14.8824,14.5437,14.9839,-3.1473,0.1341,,,,4
2011-10-01 00:05:00,0.1880999999999999,3.2039,122.4692,17.6954,,,,13.3827,,16.6618,0.0155,1.1734,0.0199,,,,,16.6791,14.9529,14.6548,15.0494,-3.2661,0.1336,,,,4
2011-10-01 00:06:00,0.1885,3.3114,122.4641,18.0194,,,,13.3827,,16.6618,0.0166,1.3557,0.0228,,,,,16.7774,15.1823,14.8507,15.2578,-3.2067,0.1333999999999999,,,,4
2011-10-01 00:07:00,0.1880999999999999,3.4404,122.4009,18.2217,,,,13.3827,,16.6514,0.0159,1.219,0.0202999999999999,,,,,16.8597,15.4082,15.0824,15.4857,-3.0285,0.1345,,,,4
2011-10-01 00:08:00,0.1885,3.4619,122.4111,18.2667,,,,13.3827,,16.6369,0.0141,1.3898,0.0199,,,,,16.9282,15.5544,15.165,15.6277,-2.8504,0.1328999999999999,,,,4
2011-10-01 00:09:00,0.1885,3.2899,122.3957,18.336,,,,13.3827,,16.6348,0.0205,1.4753,0.0297,,,,,16.9937,15.706,15.3636,15.7674,-2.791,0.1342,,,,4
