measured_on,ac_current__319,ac_power__315,ac_voltage__318,ambient_temp__320,ambient_temp_f__17,das_battery_voltage__326,das_temp__325,dc_pos_current__317,dc_pos_voltage__316,dc_power__314,intsolirrad__16,inverter_temp__324,module_temp_1__321,module_temp_2__322,module_temp_3__323,module_temp_f__18,poa_irradiance__313,power_factor__327,wind_speed_mph__19,system_id
2010-10-27 00:00:00,0.1855999999999999,3.3567,123.302,1.4986,,13.7893,1.3937,-0.0071,1.6986,-0.0142,,1.2515,-0.3629999999999999,-7999.0,-7999.0,,-2.8403,-0.127,,4
2010-10-27 00:01:00,0.1862,3.3567,123.3601,1.5203,,13.7888,1.3887,-0.0020999999999999,1.6416,-0.0041,,1.2522,-0.3522,-7999.0,-7999.0,,-2.7799,-0.1255999999999999,,4
2010-10-27 00:02:00,0.186,3.3567,123.3892,1.5065,,13.7902,1.3734,-0.0008999999999999,1.767,-0.0028999999999999,,1.2355,-0.3746999999999999,-7999.0,-7999.0,,-2.9008,-0.1262,,4
2010-10-27 00:03:00,0.1855999999999999,3.2491,123.3481,1.5846,,13.7902,1.3734,0.0008999999999999,1.71,0.0035999999999999,,1.2527,-0.3062,-7999.0,-7999.0,,-2.659,-0.1249,,4
2010-10-27 00:04:00,0.1865,3.2922,123.278,1.6012,,13.792,1.3734,0.0002,1.596,-0.0001,,1.2614,-0.3271,-7999.0,-7999.0,,-2.7799,-0.1252,,4
2010-10-27 00:05:00,0.1855999999999999,3.2706,123.2644,1.5687,,13.7907,1.3734,-0.0064,1.824,-0.0114,,1.2642,-0.3444999999999999,-7999.0,-7999.0,,-2.8403,-0.1254,,4
2010-10-27 00:06:00,0.1867,3.3137,123.3122,1.5473,,13.7907,1.3715,-0.0047999999999999,1.6929,-0.0067,,1.2516,-0.3795999999999999,-7999.0,-7999.0,,-2.5986,-0.1264,,4
2010-10-27 00:07:00,0.1855999999999999,3.3137,123.2917,1.609,,13.7902,1.3508,0.0014,1.7271,0.0022,,1.2459,-0.3527,-7999.0,-7999.0,,-2.8403,-0.1258,,4
2010-10-27 00:08:00,0.1865,3.3137,123.2832,1.536,,13.7911,1.3508,0.0020999999999999,1.7214,0.0028999999999999,,1.2366,-0.4046,-7999.0,-7999.0,,-2.8403,-0.1257,,4
2010-10-27 00:09:00,0.1862,3.2706,123.3071,1.4854,,13.792,1.3508,-0.0086999999999999,1.881,-0.0182,,1.2244,-0.4334,-7999.0,-7999.0,,-2.7799,-0.1259,,4
2010-10-27 00:10:00,0.1862,3.3567,123.2883,1.5461,,13.7925,1.3508,-0.0041,1.6986,-0.0061,,1.2352,-0.3981,-7999.0,-7999.0,,-2.9008,-0.1255999999999999,,4
2010-10-27 00:11:00,0.1854,3.2922,123.3242,1.5383,,13.792,1.3322,-0.0054999999999999,1.7613,-0.0077999999999999,,1.2165,-0.4687,-7999.0,-7999.0,,-2.9008,-0.1260999999999999,,4
2010-10-27 00:12:00,0.1865,3.2706,123.3806,1.4874,,13.7925,1.3305,-0.0020999999999999,1.6188,-0.0035,,1.2076,-0.5238,-7999.0,-7999.0,,-2.9008,-0.1263,,4
2010-10-27 00:13:00,0.186,3.3567,123.3772,1.4527,,13.7916,1.3305,-0.0027,1.7556,-0.0045999999999999,,1.2084,-0.5086,-7999.0,-7999.0,,-2.9008,-0.1259,,4
2010-10-27 00:14:00,0.1862,3.3352,123.1703,1.5214,,13.792,1.3305,-0.0011,2.0064,-0.001,,1.2163,-0.4285999999999999,-7999.0,-7999.0,,-2.9008,-0.1259,,4
2010-10-27 00:15:00,0.186,3.3137,123.1088,1.6327,,13.792,1.3305,-0.0019,1.9266,-0.0041,,1.2486,-0.3081999999999999,-7999.0,-7999.0,,-2.9008,-0.1259,,4
2010-10-27 00:16:00,0.1857999999999999,3.2922,123.0746,1.6479,,13.7925,1.3305,-0.0041,1.7271,-0.0068999999999999,,1.2687,-0.2426,-7999.0,-7999.0,,-2.8403,-0.1255,,4
2010-10-27 00:17:00,0.1862,3.3782,123.0284,1.6168,,13.7925,1.3211,-0.0025,1.9152,-0.0032,,1.2737,-0.2686,-7999.0,-7999.0,,-2.659,-0.1254,,4
2010-10-27 00:18:00,0.1855999999999999,3.3997,123.0626,1.5285,,13.7925,1.3079,-0.0054999999999999,1.653,-0.0071,,1.2548,-0.3345,-7999.0,-7999.0,,-2.7799,-0.1252,,4
2010-10-27 00:19:00,0.1855999999999999,3.2706,123.1447,1.4612,,13.7925,1.3079,-0.0023,1.7898,-0.0033999999999999,,1.2418,-0.3633,-7999.0,-7999.0,,-2.9008,-0.1252,,4
