measured_on,ac_current__251,ac_current__319,ac_power__247,ac_power__315,ac_voltage__250,ac_voltage__318,ambient_temp__252,ambient_temp__320,battery_pack_voltage__1363,control_module_voltage__1371,das_battery_voltage__1369,das_battery_voltage__326,das_temp__1368,das_temp__325,dc_pos_current__249,dc_pos_current__317,dc_pos_voltage__248,dc_pos_voltage__316,dc_power__246,dc_power__314,dcdc_1_voltage__1364,dcdc_2_voltage__1365,dcdc_exhaust_temp__1367,interior_temp__1366,inverter_temp__256,inverter_temp__324,module_temp_1__253,module_temp_1__321,module_temp_2__254,module_temp_2__322,module_temp_3__255,module_temp_3__323,module_temp_4__257,module_temp_5__258,module_temp_6__259,module_temp_7__260,poa_irradiance__245,poa_irradiance__313,power_factor__327,program_codeset__1373,resistor_box_3_temp__1370,vcm_above_threshold__1372,system_id
2012-10-23 00:00:00,,0.1869,,3.2061,,122.5718,,9.5248,,,,13.5797,,8.1263,,0.0045999999999999,,1.5162,,0.0074999999999999,,,,,,8.427099999999998,,6.8286,,6.5041,,6.985,,,,,,-2.7933,0.1254,,,,4
2012-10-23 00:01:00,,0.1872999999999999,,3.2061,,122.3683,,9.7135,,,,13.5797,,8.1263,,0.0103,,1.3053,,0.0121,,,,,,8.464,,6.8769,,6.6101,,7.0355,,,,,,-2.8528,0.1262,,,,4
2012-10-23 00:02:00,,0.1869,,3.0985,,122.3119,,10.1405,,,,13.5806,,8.1263,,0.0033999999999999,,1.6017,,0.0033999999999999,,,,,,8.5874,,7.1983,,7.0042,,7.443399999999999,,,,,,-2.9716,0.1252999999999999,,,,4
2012-10-23 00:03:00,,0.1869,,3.2061,,122.3495,,10.6219,,,,13.5792,,8.1263,,0.0045999999999999,,1.5561,,0.0064,,,,,,8.7079,,7.5265,,7.3489,,7.8766,,,,,,-2.7933,0.1262,,,,4
2012-10-23 00:04:00,,0.186,,3.12,,122.3444,,10.9827,,,,13.5792,,8.1348,,0.0047999999999999,,1.5219,,0.0094,,,,,,8.8467,,7.7623,,7.5776,,8.154,,,,,,-2.6745,0.1260999999999999,,,,4
2012-10-23 00:05:00,,0.1865,,3.163,,122.3735,,11.4778,,,,13.5788,,8.146599999999998,,0.0025,,1.5618,,0.0030999999999999,,,,,,8.9974,,7.965099999999999,,7.7507,,8.3617,,,,,,-2.4962,0.1262,,,,4
2012-10-23 00:06:00,,0.1865,,3.2706,,122.3512,,11.632,,,,13.5788,,8.1655,,0.0092999999999999,,1.2654,,0.0134,,,,,,9.0757,,7.976099999999998,,7.613299999999998,,8.268399999999998,,,,,,-2.199,0.1246,,,,4
2012-10-23 00:07:00,,0.1869,,3.2061,,122.3136,,11.2579,,,,13.5788,,8.1768,,0.0038999999999999,,1.2825,,0.0045999999999999,,,,,,9.0494,,7.871699999999999,,7.4762,,8.1726,,,,,,-1.9613,0.1262,,,,4
2012-10-23 00:08:00,,0.1867,,3.2276,,122.3324,,10.4859,,,,13.5788,,8.1918,,0.0025,,1.5219,,0.0033,,,,,,9.0383,,7.6908,,7.3002,,7.8903,,,,,,-2.0802,0.126,,,,4
2012-10-23 00:09:00,,0.1862,,3.2276,,122.3649,,9.6577,,,,13.5788,,8.2125,,0.0047999999999999,,1.425,,0.0066,,,,,,9.003,,7.4772,,7.1418,,7.6043,,,,,,-2.2585,0.1249,,,,4
2012-10-23 00:10:00,,0.1862,,3.1415,,122.4453,,8.710499999999998,,,,13.5788,,8.214399999999998,,0.0066,,1.4706,,0.0105,,,,,,8.8972,,7.283,,7.0278,,7.3796,,,,,,-2.6151,0.1265999999999999,,,,4
2012-10-23 00:11:00,,0.1865,,3.2276,,122.4743,,8.5799,,,,13.5788,,8.228,,0.0008999999999999,,1.4649,,0.0011,,,,,,8.835599999999998,,7.1402,,6.9212,,7.268799999999999,,,,,,-2.9122,0.1264,,,,4
2012-10-23 00:12:00,,0.1862,,3.1846,,122.4932,,8.9889,,,,13.5788,,8.2347,,0.0097999999999999,,1.5675,,0.0126999999999999,,,,,,8.8084,,7.0951,,6.923,,7.2287,,,,,,-3.2094,0.1258,,,,4
2012-10-23 00:13:00,,0.1862,,3.2061,,122.4966,,9.4355,,,,13.5788,,8.2366,,0.0047999999999999,,1.5504,,0.0071,,,,,,8.7968,,7.0714,,6.9057,,7.2739,,,,,,-3.4471,0.126,,,,4
2012-10-23 00:14:00,,0.186,,3.1415,,122.5051,,9.276700000000002,,,,13.5788,,8.251699999999998,,0.0071,,1.5846,,0.0125,,,,,,8.7764,,6.967,,6.7679,,7.0723,,,,,,-3.5066,0.1254,,,,4
2012-10-23 00:15:00,,0.1845,,3.2491,,122.5427,,8.7491,,,,13.5788,,8.2573,,0.0086999999999999,,1.3737,,0.0125,,,,,,8.720399999999998,,6.7928,,6.5921,,6.8568,,,,,,-3.566,0.126,,,,4
2012-10-23 00:16:00,,0.186,,3.1846,,122.5068,,8.448,,,,13.5788,,8.2573,,0.0006999999999999,,1.4421,,-0.0019,,,,,,8.649499999999998,,6.6263,,6.4612,,6.7096,,,,,,-3.566,0.126,,,,4
2012-10-23 00:17:00,,0.1872999999999999,,3.2706,,122.5103,,8.8873,,,,13.5788,,8.2573,,0.0071,,1.6017,,0.0121,,,,,,8.6247,,6.7181,,6.6078,,6.8689,,,,,,-3.566,0.1258,,,,4
2012-10-23 00:18:00,,0.1870999999999999,,3.2061,,122.5752,,10.103,,,,13.5788,,8.2573,,0.0086999999999999,,1.4877,,0.0132,,,,,,8.7126,,7.0637,,7.0268,,7.3629,,,,,,-3.7443,0.1267,,,,4
2012-10-23 00:19:00,,0.1869,,3.2061,,122.6111,,10.8289,,,,13.5788,,8.2573,,0.003,,1.4706,,0.0047999999999999,,,,,,8.8444,,7.4447,,7.3487,,7.7969,,,,,,-3.566,0.1259,,,,4
2012-10-23 00:20:00,,0.1885999999999999,,3.2922,,122.6163,,10.8268,,,,13.5788,,8.2573,,0.0032,,1.2141,,0.0064,,,,,,8.9245,,7.7103,,7.592399999999999,,8.095,,,,,,-3.15,0.1258,,,,4
2012-10-23 00:21:00,,0.1872999999999999,,3.2491,,122.6471,,10.8736,,,,13.5788,,8.263,,0.0106999999999999,,1.425,,0.0158,,,,,,9.008,,7.941,,7.8338,,8.4106,,,,,,-2.7934,0.1254,,,,4
2012-10-23 00:22:00,,0.1854,,3.2491,,122.6436,,11.2442,,,,13.5788,,8.279899999999998,,-0.0020999999999999,,1.3851,,-0.0033,,,,,,9.1234,,8.2119,,8.1516,,8.7664,,,,,,-2.6151,0.1264,,,,4
2012-10-23 00:23:00,,0.1862,,3.2061,,122.5855,,11.6621,,,,13.5788,,8.300599999999998,,0.0077999999999999,,1.368,,0.0108,,,,,,9.2786,,8.5036,,8.3369,,9.0449,,,,,,-2.3773,0.1252,,,,4
2012-10-23 00:24:00,,0.1867,,3.1846,,122.683,,11.9833,,,,13.5788,,8.3101,,0.0041,,1.5675,,0.0077,,,,,,9.4069,,8.7391,,8.621399999999998,,9.3524,,,,,,-2.3773,0.1260999999999999,,,,4
2012-10-23 00:25:00,,0.1867,,3.1415,,122.6864,,12.2721,,,,13.5774,,8.3319,,0.0018,,1.3053,,0.0014,,,,,,9.5186,,8.9175,,8.6156,,9.428,,,,,,-2.0802,0.1263,,,,4
2012-10-23 00:26:00,,0.186,,3.2061,,122.6813,,11.6908,,,,13.576,,8.3567,,0.0077999999999999,,1.4079,,0.0129999999999999,,,,,,9.5271,,8.7836,,8.3221,,9.142,,,,,,-1.9019,0.126,,,,4
2012-10-23 00:27:00,,0.1862,,3.2276,,122.6847,,10.758,,,,13.5746,,8.3887,,0.0106999999999999,,1.653,,0.0152999999999999,,,,,,9.4783,,8.5278,,8.0746,,8.8071,,,,,,-2.2585,0.1260999999999999,,,,4
2012-10-23 00:28:00,,0.1869,,3.1846,,122.6864,,10.3562,,,,13.5733,,8.405699999999998,,0.0016,,1.6587,,0.0032,,,,,,9.4408,,8.3441,,7.9596,,8.5873,,,,,,-2.6745,0.1265999999999999,,,,4
2012-10-23 00:29:00,,0.1869,,3.163,,122.6864,,9.9778,,,,13.5733,,8.4321,,0.0038999999999999,,1.425,,0.0061,,,,,,9.4112,,8.1754,,7.814899999999998,,8.3726,,,,,,-2.8528,0.1254,,,,4
2012-10-23 00:30:00,,0.1867,,3.1846,,122.6847,,9.9286,,,,13.5733,,8.447699999999998,,0.0051999999999999,,1.4535,,0.008,,,,,,9.3716,,8.070399999999998,,7.7446,,8.24,,,,,,-2.8528,0.1263,,,,4
2012-10-23 00:31:00,,0.1877999999999999,,3.1846,,122.6693,,10.172,,,,13.5728,,8.4656,,0.008,,1.5447,,0.0132,,,,,,9.3512,,7.9982,,7.7256,,8.134399999999998,,,,,,-3.2094,0.1260999999999999,,,,4
2012-10-23 00:32:00,,0.1865,,3.2491,,122.6881,,10.5051,,,,13.5719,,8.4787,,0.0064,,1.425,,0.0099,,,,,,9.3771,,8.054,,7.7573,,8.2079,,,,,,-3.2094,0.1252999999999999,,,,4
2012-10-23 00:33:00,,0.1869,,3.2276,,122.6864,,10.4611,,,,13.571,,8.4938,,0.0045999999999999,,1.6359,,0.0073,,,,,,9.3759,,7.9981,,7.6481,,8.0839,,,,,,-3.2688,0.1252999999999999,,,,4
2012-10-23 00:34:00,,0.1867,,3.2491,,122.6847,,10.4147,,,,13.5691,,8.510799999999998,,0.0092999999999999,,1.3224,,0.0118,,,,,,9.368,,7.9469,,7.6473,,8.0385,,,,,,-3.3877,0.1258,,,,4
2012-10-23 00:35:00,,0.1865,,3.2276,,122.7189,,10.6474,,,,13.5691,,8.523899999999998,,0.0064,,1.5162,,0.0073,,,,,,9.3988,,8.0119,,7.718099999999998,,8.1212,,,,,,-3.4471,0.1263,,,,4
2012-10-23 00:36:00,,0.1869,,3.1415,,122.6932,,10.8485,,,,13.5687,,8.5446,,0.0092999999999999,,1.5333,,0.0176,,,,,,9.4499,,8.066,,7.7459,,8.154,,,,,,-3.3877,0.1247,,,,4
2012-10-23 00:37:00,,0.1865,,3.2276,,122.6932,,11.0601,,,,13.5678,,8.5618,,0.0057,,1.5447,,0.0082,,,,,,9.4784,,8.162599999999998,,7.8255,,8.2818,,,,,,-3.2688,0.1265,,,,4
2012-10-23 00:38:00,,0.1857999999999999,,3.1415,,122.7274,,11.421,,,,13.5678,,8.5706,,0.0014,,1.4535,,0.0008,,,,,,9.5509,,8.330299999999998,,7.9678,,8.4601,,,,,,-3.5066,0.126,,,,4
2012-10-23 00:39:00,,0.186,,3.12,,122.777,,11.4993,,,,13.5678,,8.5951,,0.0067999999999999,,1.3566,,0.0101,,,,,,9.6241,,8.500899999999998,,8.0179,,8.5824,,,,,,-3.2094,0.1259,,,,4
2012-10-23 00:40:00,,0.1865,,3.0555,,122.7155,,11.4428,,,,13.5678,,8.6139,,0.0064,,1.368,,0.0076,,,,,,9.667,,8.6346,,8.0686,,8.7154,,,,,,-2.9717,0.1264,,,,4
2012-10-23 00:41:00,,0.1867,,3.2491,,122.7052,,11.4217,,,,13.5678,,8.644,,0.0054999999999999,,1.5105,,0.0077,,,,,,9.7197,,8.7405,,8.1279,,8.7752,,,,,,-2.7933,0.1265,,,,4
2012-10-23 00:42:00,,0.1869,,3.1415,,122.7394,,11.2291,,,,13.5678,,8.6644,,0.0077999999999999,,1.3737,,0.0091999999999999,,,,,,9.7223,,8.6141,,8.0283,,8.5759,,,,,,-2.7933,0.1265,,,,4
2012-10-23 00:43:00,,0.1862,,3.163,,122.6932,,11.0182,,,,13.5678,,8.7058,,0.0045999999999999,,1.4079,,0.0044,,,,,,9.7283,,8.455,,7.9428,,8.3954,,,,,,-2.8528,0.1262,,,,4
2012-10-23 00:44:00,,0.1867,,3.2061,,122.6966,,10.8622,,,,13.5678,,8.730299999999998,,0.0083999999999999,,1.6131,,0.0149999999999999,,,,,,9.7173,,8.325599999999998,,7.8459,,8.2695,,,,,,-3.1499,0.1274,,,,4
2012-10-23 00:45:00,,0.1865,,3.1415,,122.6864,,10.7475,,,,13.5678,,8.758499999999998,,-0.0002,,1.5105,,-0.0004,,,,,,9.706600000000002,,8.1843,,7.75,,8.0942,,,,,,-3.2688,0.1268,,,,4
2012-10-23 00:46:00,,0.188,,3.0985,,122.6847,,10.683,,,,13.5678,,8.7679,,0.0047999999999999,,1.6131,,0.0073,,,,,,9.6735,,8.0249,,7.6224,,7.962399999999999,,,,,,-3.5065,0.1263,,,,4
2012-10-23 00:47:00,,0.1855999999999999,,3.3137,,122.6915,,10.7451,,,,13.5678,,8.786799999999998,,0.0074999999999999,,1.5276,,0.016,,,,,,9.666200000000002,,7.9401,,7.5944,,7.8848,,,,,,-3.5659,0.1264,,,,4
2012-10-23 00:48:00,,0.1852,,3.2061,,122.7001,,10.8187,,,,13.5678,,8.805799999999998,,0.0038999999999999,,1.5048,,0.0044999999999999,,,,,,9.6667,,7.8761,,7.5666,,7.8087,,,,,,-3.6253,0.1263,,,,4
2012-10-23 00:49:00,,0.186,,3.1846,,122.6984,,10.8813,,,,13.5678,,8.8109,,0.0067999999999999,,1.4136,,0.0091,,,,,,9.6619,,7.8535,,7.5617,,7.8287,,,,,,-3.6253,0.1264,,,,4
2012-10-23 00:50:00,,0.1867,,3.2491,,122.7189,,11.0449,,,,13.5678,,8.8297,,0.0091,,1.6359,,0.0143,,,,,,9.692,,7.949099999999999,,7.6033,,7.9093,,,,,,-3.5659,0.1267,,,,4
2012-10-23 00:51:00,,0.1872999999999999,,3.2276,,122.7189,,10.988,,,,13.5678,,8.8466,,0.0041,,1.4706,,0.0068999999999999,,,,,,9.7047,,7.9404,,7.567,,7.870199999999999,,,,,,-3.6848,0.127,,,,4
2012-10-23 00:52:00,,0.188,,3.2706,,122.7206,,11.0769,,,,13.5668,,8.856,,0.0082,,1.4934,,0.012,,,,,,9.7177,,8.053499999999998,,7.6837,,8.0052,,,,,,-3.5659,0.1260999999999999,,,,4
2012-10-23 00:53:00,,0.1869,,3.12,,122.7223,,11.188,,,,13.5668,,8.869199999999998,,0.0115999999999999,,1.4307,,0.0162999999999999,,,,,,9.7428,,8.127,,7.7182,,8.049699999999998,,,,,,-3.4471,0.1270999999999999,,,,4
2012-10-23 00:54:00,,0.1872999999999999,,3.3352,,122.7155,,11.1637,,,,13.5673,,8.880499999999998,,0.0045999999999999,,1.2711,,0.0057999999999999,,,,,,9.7456,,8.170199999999998,,7.7125,,8.1312,,,,,,-3.5065,0.1262,,,,4
2012-10-23 00:55:00,,0.1869,,3.1415,,122.6881,,11.2717,,,,13.5678,,8.901199999999998,,0.0077999999999999,,1.4307,,0.0108,,,,,,9.7529,,8.2087,,7.6715,,8.143499999999998,,,,,,-3.5659,0.1258,,,,4
2012-10-23 00:56:00,,0.1872999999999999,,3.2276,,122.7035,,11.4329,,,,13.5673,,8.9106,,0.0074999999999999,,1.482,,0.0114,,,,,,9.7361,,8.15,,7.7157,,8.238699999999998,,,,,,-3.4471,0.1268,,,,4
2012-10-23 00:57:00,,0.1867,,3.1846,,122.7445,,11.5297,,,,13.5664,,8.9238,,0.0014,,1.4193,,0.003,,,,,,9.7316,,8.0873,,7.589699999999999,,8.173899999999998,,,,,,-3.2688,0.1265999999999999,,,,4
2012-10-23 00:58:00,,0.1877999999999999,,3.2491,,122.7839,,11.5146,,,,13.5668,,8.940799999999998,,0.0061999999999999,,1.5561,,0.0079,,,,,,9.718800000000002,,7.9446,,7.4568,,7.9808,,,,,,-3.3282,0.1265,,,,4
2012-10-23 00:59:00,,0.1870999999999999,,3.1846,,122.7633,,11.2562,,,,13.5668,,8.9441,,0.0061999999999999,,1.6017,,0.0126,,,,,,9.6804,,7.773399999999999,,7.3139,,7.845799999999999,,,,,,-3.6848,0.1275999999999999,,,,4
2012-10-23 01:00:00,,0.186,,3.2061,,122.7856,,11.0103,,,,13.5668,,8.945999999999998,,0.0025,,1.5618,,0.0043,,,,,,9.6399,,7.650299999999999,,7.1871,,7.737,,,,,,-3.6253,0.1257,,,,4
2012-10-23 01:01:00,,0.1875,,3.2922,,122.7394,,10.2905,,,,13.5655,,8.9611,,0.0058999999999999,,1.3452,,0.006,,,,,,9.5842,,7.4893,,7.0821,,7.5155,,,,,,-3.6847,0.1273,,,,4
2012-10-23 01:02:00,,0.1870999999999999,,3.2491,,122.7274,,9.7754,,,,13.5668,,8.966699999999998,,0.0114,,1.5561,,0.0195,,,,,,9.5134,,7.3536,,6.9904,,7.3791,,,,,,-3.863,0.1268,,,,4
2012-10-23 01:03:00,,0.186,,3.2061,,122.7343,,9.1614,,,,13.5678,,8.966699999999998,,0.008,,1.4307,,0.0132999999999999,,,,,,9.418500000000002,,7.1831,,6.8283,,7.171,,,,,,-4.1602,0.1263,,,,4
2012-10-23 01:04:00,,0.1869,,3.2276,,122.7616,,9.2255,,,,13.5668,,8.966699999999998,,0.008,,1.5162,,0.0118,,,,,,9.359800000000002,,7.1205,,6.9065,,7.1397,,,,,,-4.2791,0.126,,,,4
2012-10-23 01:05:00,,0.1867,,3.2922,,122.7428,,10.1417,,,,13.5678,,8.966699999999998,,0.008,,1.5675,,0.0122,,,,,,9.4051,,7.3295,,7.2229,,7.4488,,,,,,-4.2791,0.1272,,,,4
2012-10-23 01:06:00,,0.1867,,3.2276,,122.7582,,9.859,,,,13.5678,,8.9724,,0.0025,,1.5048,,0.0035999999999999,,,,,,9.4206,,7.4687,,7.2371,,7.4616,,,,,,-3.863,0.1259,,,,4
2012-10-23 01:07:00,,0.1865,,3.2491,,122.7548,,8.8467,,,,13.5678,,8.9799,,0.0023,,1.368,,0.0038,,,,,,9.2845,,7.4215,,7.1899,,7.430799999999999,,,,,,-3.5659,0.1265999999999999,,,,4
2012-10-23 01:08:00,,0.1872999999999999,,3.2061,,122.7582,,9.186800000000002,,,,13.5678,,8.9837,,0.01,,1.6758,,0.0178999999999999,,,,,,9.2345,,7.5027,,7.4842,,7.7179,,,,,,-3.5659,0.1268,,,,4
2012-10-23 01:09:00,,0.1869,,3.1415,,122.7531,,10.2525,,,,13.5678,,8.9837,,0.0106999999999999,,1.425,,0.0132999999999999,,,,,,9.3328,,7.746299999999998,,7.7626,,8.135899999999998,,,,,,-3.3876,0.1265999999999999,,,,4
2012-10-23 01:10:00,,0.1869,,3.2276,,122.7479,,11.1205,,,,13.5678,,8.970499999999998,,0.0057,,1.4307,,0.0077,,,,,,9.471100000000002,,7.941799999999998,,7.950999999999999,,8.4462,,,,,,-3.2687,0.1268,,,,4
2012-10-23 01:11:00,,0.1869,,3.163,,122.7531,,11.5034,,,,13.5678,,8.9837,,0.0092999999999999,,1.5276,,0.0147,,,,,,9.5515,,8.0685,,7.8159,,8.503999999999998,,,,,,-2.8527,0.127,,,,4
2012-10-23 01:12:00,,0.1870999999999999,,3.2276,,122.6966,,11.2789,,,,13.5678,,8.9856,,-0.0002,,1.4535,,-0.0032,,,,,,9.5414,,7.981,,7.6275,,8.3322,,,,,,-2.7932,0.1259,,,,4
2012-10-23 01:13:00,,0.1872999999999999,,3.1846,,122.7445,,10.993,,,,13.5678,,8.9893,,0.0112,,1.3395,,0.0144,,,,,,9.5062,,7.813799999999999,,7.4452,,8.1239,,,,,,-2.8527,0.1264,,,,4
2012-10-23 01:14:00,,0.1875,,3.2706,,122.7326,,10.0959,,,,13.5678,,8.9893,,0.0091,,1.4136,,0.0148,,,,,,9.4652,,7.558099999999999,,7.2093,,7.859899999999999,,,,,,-2.9716,0.1269,,,,4
2012-10-23 01:15:00,,0.1869,,3.2276,,122.6659,,9.2766,,,,13.5678,,8.9893,,0.0008999999999999,,1.4706,,0.001,,,,,,9.3937,,7.2662,,6.9498,,7.502,,,,,,-3.2093,0.1267,,,,4
2012-10-23 01:16:00,,0.1869,,3.2706,,122.6419,,8.832599999999998,,,,13.5678,,8.9893,,0.0095999999999999,,1.4877,,0.0138999999999999,,,,,,9.3024,,6.9825,,6.7187,,7.1688,,,,,,-3.5065,0.1263,,,,4
2012-10-23 01:17:00,,0.1865,,3.1415,,122.6898,,8.4852,,,,13.5678,,8.9893,,0.0105,,1.3509,,0.0145,,,,,,9.1941,,6.75,,6.5131,,6.8929,,,,,,-3.863,0.1275999999999999,,,,4
2012-10-23 01:18:00,,0.1865,,3.2706,,122.6949,,8.1934,,,,13.5682,,8.978,,0.0097999999999999,,1.3281,,0.0119,,,,,,9.0837,,6.5309,,6.301,,6.6497,,,,,,-3.9819,0.1274,,,,4
2012-10-23 01:19:00,,0.1862,,3.1415,,122.724,,8.2092,,,,13.5678,,8.966699999999998,,0.0041,,1.4706,,0.006,,,,,,9.0136,,6.3922,,6.2135,,6.5715,,,,,,-4.7545,0.1273,,,,4
2012-10-23 01:20:00,,0.1877999999999999,,3.2491,,122.7514,,8.6301,,,,13.5687,,8.945999999999998,,0.0067999999999999,,1.2426,,0.008,,,,,,8.957499999999998,,6.4567,,6.3599,,6.6723,,,,,,-4.5762,0.126,,,,4
2012-10-23 01:21:00,,0.1872999999999999,,3.1415,,122.7462,,9.207,,,,13.5701,,8.9425,,0.0047999999999999,,1.3281,,0.0061999999999999,,,,,,8.961,,6.7178,,6.5975,,6.9276,,,,,,-4.4573,0.1268,,,,4
2012-10-23 01:22:00,,0.1865,,3.2706,,122.801,,9.9386,,,,13.5728,,8.9272,,0.0095999999999999,,1.6986,,0.016,,,,,,9.0102,,7.0716,,6.9728,,7.3331,,,,,,-4.279,0.1264,,,,4
2012-10-23 01:23:00,,0.186,,3.163,,122.7702,,10.784,,,,13.5733,,8.9144,,0.0092999999999999,,1.5162,,0.0142,,,,,,9.1241,,7.4425,,7.241399999999999,,7.6783,,,,,,-3.7441,0.127,,,,4
2012-10-23 01:24:00,,0.186,,3.2276,,122.7821,,11.3773,,,,13.5733,,8.901199999999998,,0.01,,1.539,,0.0155,,,,,,9.225,,7.7382,,7.3263,,7.9391,,,,,,-3.2687,0.1268,,,,4
2012-10-23 01:25:00,,0.1867,,3.1846,,122.7291,,11.2871,,,,13.5733,,8.901199999999998,,0.0061999999999999,,1.5447,,0.0126,,,,,,9.2745,,7.8703,,7.3533,,8.0449,,,,,,-2.8527,0.1267,,,,4
2012-10-23 01:26:00,,0.1882,,3.2491,,122.8249,,11.2545,,,,13.5733,,8.901199999999998,,0.005,,1.4934,,0.0064999999999999,,,,,,9.3035,,7.9157,,7.367499999999999,,8.0335,,,,,,-2.8527,0.1268,,,,4
2012-10-23 01:27:00,,0.1877999999999999,,3.2706,,122.8659,,11.2389,,,,13.5733,,8.901199999999998,,0.0086999999999999,,1.2597,,0.0097999999999999,,,,,,9.2873,,7.8213,,7.2623,,7.9122,,,,,,-2.8527,0.1274,,,,4
2012-10-23 01:28:00,,0.188,,3.2491,,122.883,,11.1209,,,,13.5733,,8.8975,,0.0106999999999999,,1.4934,,0.0155999999999999,,,,,,9.2523,,7.6755,,7.0993,,7.7359,,,,,,-2.7933,0.1267,,,,4
2012-10-23 01:29:00,,0.1870999999999999,,3.1846,,122.8078,,10.56,,,,13.5733,,8.8899,,0.0041,,1.2882,,0.0037,,,,,,9.2038,,7.4371,,6.8443,,7.4812,,,,,,-2.8527,0.1268,,,,4
2012-10-23 01:30:00,,0.1867,,3.2276,,122.8745,,9.3542,,,,13.5723,,8.8824,,0.0094,,1.5732,,0.0114,,,,,,9.0957,,7.1183,,6.5621,,7.1467,,,,,,-3.2687,0.1268,,,,4
2012-10-23 01:31:00,,0.1865,,3.1846,,122.7924,,8.8659,,,,13.5728,,8.8786,,0.0051999999999999,,1.4592,,0.0082,,,,,,9.0034,,6.8899,,6.4139,,6.9866,,,,,,-3.6253,0.127,,,,4
2012-10-23 01:32:00,,0.1867,,3.2706,,122.7599,,9.099,,,,13.5723,,8.872999999999998,,-0.0006999999999999,,1.596,,0.0004,,,,,,8.9482,,6.8266,,6.4268,,7.0378,,,,,,-4.279,0.1272,,,,4
2012-10-23 01:33:00,,0.1867,,3.1846,,122.736,,9.634200000000002,,,,13.5728,,8.856,,0.008,,1.3851,,0.0105,,,,,,8.9298,,6.8665,,6.4994,,7.0507,,,,,,-4.279,0.1268,,,,4
2012-10-23 01:34:00,,0.1869,,3.1846,,122.7343,,9.5594,,,,13.5733,,8.856,,0.0064,,1.6302,,0.0108,,,,,,8.9319,,6.9121,,6.6339,,7.0834,,,,,,-3.9819,0.1260999999999999,,,,4
2012-10-23 01:35:00,,0.1877999999999999,,3.2491,,122.7873,,9.5124,,,,13.5733,,8.856,,0.0066,,1.4022,,0.0115999999999999,,,,,,8.9638,,7.0493,,6.8566,,7.222699999999999,,,,,,-3.8036,0.1269,,,,4
2012-10-23 01:36:00,,0.1855999999999999,,3.163,,122.724,,10.0329,,,,13.5733,,8.8391,,0.0129999999999999,,1.4934,,0.0193,,,,,,9.0127,,7.253999999999999,,6.9924,,7.4309,,,,,,-3.5659,0.1263,,,,4
2012-10-23 01:37:00,,0.1854,,3.1846,,122.7069,,10.6081,,,,13.5733,,8.8334,,0.0054999999999999,,1.6188,,0.0099,,,,,,9.0857,,7.4878,,7.2995,,7.765399999999999,,,,,,-3.5659,0.1267,,,,4
2012-10-23 01:38:00,,0.1862,,3.2061,,122.6915,,11.7454,,,,13.5733,,8.8334,,0.0035999999999999,,1.2654,,0.0051999999999999,,,,,,9.3109,,8.0713,,7.7214,,8.3019,,,,,,-3.2687,0.1267,,,,4
2012-10-23 01:39:00,,0.1872999999999999,,3.1846,,122.6915,,12.5277,,,,13.5733,,8.8334,,0.0057,,1.539,,0.0080999999999999,,,,,,9.4609,,8.433099999999998,,7.9897,,8.6989,,,,,,-2.7933,0.1265999999999999,,,,4
2012-10-23 01:40:00,,0.1865,,3.12,,122.6881,,12.6814,,,,13.5733,,8.8334,,0.0103,,1.4592,,0.0166,,,,,,9.4899,,8.441599999999998,,7.7625,,8.572699999999998,,,,,,-2.3178,0.1263,,,,4
2012-10-23 01:41:00,,0.1870999999999999,,3.2491,,122.712,,12.5941,,,,13.5723,,8.844699999999998,,0.0033999999999999,,1.5903,,0.006,,,,,,9.4672,,8.289799999999998,,7.6759,,8.5039,,,,,,-2.1395,0.1265,,,,4
2012-10-23 01:42:00,,0.1870999999999999,,3.2922,,122.7206,,10.2938,,,,13.5705,,8.856,,0.0067999999999999,,1.6872,,0.0129,,,,,,9.4113,,7.9101,,7.222699999999999,,7.9179,,,,,,-1.8424,0.1275999999999999,,,,4
2012-10-23 01:43:00,,0.1875,,3.2276,,122.6932,,8.810499999999998,,,,13.5687,,8.856,,0.0023,,1.7442,,0.0051999999999999,,,,,,9.2959,,7.4458,,6.8537,,7.4351,,,,,,-2.7933,0.1272,,,,4
2012-10-23 01:44:00,,0.1869,,3.2061,,122.6881,,8.194,,,,13.5678,,8.856,,0.0057,,1.4307,,0.0079,,,,,,9.1501,,7.0834,,6.6083,,7.0891,,,,,,-3.5064,0.1268,,,,4
2012-10-23 01:45:00,,0.1867,,3.2061,,122.6813,,8.0305,,,,13.5678,,8.856,,0.0083999999999999,,1.4934,,0.0126,,,,,,9.058,,6.7633,,6.3243,,6.7747,,,,,,-4.0413,0.1268,,,,4
2012-10-23 01:46:00,,0.1862,,3.1846,,122.6282,,8.074,,,,13.5687,,8.856,,0.0071,,1.4649,,0.0117,,,,,,8.985799999999998,,6.5307,,6.1691,,6.5883,,,,,,-4.6356,0.1265999999999999,,,,4
2012-10-23 01:47:00,,0.1857999999999999,,3.1415,,122.6607,,8.4081,,,,13.5691,,8.856,,0.0064,,1.4934,,0.0103,,,,,,8.925599999999998,,6.4439,,6.0751,,6.5251,,,,,,-4.9328,0.1265999999999999,,,,4
2012-10-23 01:48:00,,0.1865,,3.163,,122.6915,,8.3624,,,,13.5714,,8.8353,,0.0088999999999999,,1.5504,,0.0138999999999999,,,,,,8.843899999999998,,6.2858,,5.929,,6.3512,,,,,,-4.9922,0.1283,,,,4
