measured_on,ac_current__251,ac_current__319,ac_power__247,ac_power__315,ac_voltage__250,ac_voltage__318,ambient_temp__252,ambient_temp__320,das_battery_voltage__326,das_temp__325,dc_pos_current__249,dc_pos_current__317,dc_pos_voltage__248,dc_pos_voltage__316,dc_power__246,dc_power__314,inverter_temp__256,inverter_temp__324,module_temp_1__253,module_temp_1__321,module_temp_2__254,module_temp_2__322,module_temp_3__255,module_temp_3__323,module_temp_4__257,module_temp_5__258,module_temp_6__259,module_temp_7__260,poa_irradiance__245,poa_irradiance__313,power_factor__327,system_id
2013-02-25 00:00:00,,0.183,,2.6986,,121.8913,,-5.755,13.8836,-4.5933,,-0.0103,,1.9507,,-0.0208999999999999,,-5.7143,,-5.6456,,-5.9064,,-5.818,,,,,,-0.8333,0.1196,4
2013-02-25 00:01:00,,0.1831,,2.6899,,121.9183,,-5.7734,13.8836,-4.5933,,-0.0097999999999999,,1.8766,,-0.0173999999999999,,-5.7143,,-5.6471,,-5.9035,,-5.8195,,,,,,-0.8928,0.1199,4
2013-02-25 00:02:00,,0.183,,2.6841,,121.9388,,-5.7887,13.8836,-4.6034,,-0.0057,,1.8195,,-0.0108,,-5.7252,,-5.6595,,-5.9159,,-5.829,,,,,,-0.8333,0.1197,4
2013-02-25 00:03:00,,0.183,,2.6795,,121.9108,,-5.7923,13.8836,-4.6136,,-0.0086999999999999,,1.848,,-0.0149999999999999,,-5.7347,,-5.6704,,-5.9393,,-5.8494,,,,,,-1.0714,0.1195,4
2013-02-25 00:04:00,,0.1827999999999999,,2.6815,,121.8147,,-5.7975,13.8836,-4.6136,,-0.0115999999999999,,1.9165,,-0.021,,-5.7347,,-5.6741,,-5.9452,,-5.856,,,,,,-1.0119,0.1198,4
2013-02-25 00:05:00,,0.1827999999999999,,2.6735,,121.7964,,-5.8122,13.8836,-4.6136,,-0.0125,,1.8366,,-0.0212999999999999,,-5.7347,,-5.6828,,-5.9671,,-5.8647,,,,,,-0.7143,0.1195,4
2013-02-25 00:06:00,,0.1829,,2.6758,,121.7869,,-5.8136,13.8836,-4.6136,,-0.0112,,1.9963,,-0.0224,,-5.731,,-5.6886,,-5.9721,,-5.8698,,,,,,-0.8928,0.1195,4
2013-02-25 00:07:00,,0.1827,,2.6794,,121.7983,,-5.8543,13.8836,-4.6211,,-0.0074999999999999,,2.2815,,-0.0141,,-5.74,,-5.7035,,-5.9775,,-5.8861,,,,,,-0.7738,0.1202,4
2013-02-25 00:08:00,,0.1827,,2.6678,,121.7835,,-5.9164,13.8836,-4.6362,,-0.0082,,1.9051,,-0.0155999999999999,,-5.7573,,-5.723,,-5.9904,,-5.9012,,,,,,-1.0119,0.1196,4
2013-02-25 00:09:00,,0.1827999999999999,,2.6823,,121.78,,-5.9333,13.8836,-4.6362,,-0.0172999999999999,,2.0306,,-0.0354,,-5.758,,-5.7281,,-6.0036,,-5.9034,,,,,,-0.8929,0.1199,4
2013-02-25 00:10:00,,0.1827,,2.6883,,121.8286,,-5.9598,13.8836,-4.6362,,-0.0037,,1.9393,,-0.006,,-5.7602,,-5.739,,-6.0094,,-5.9115,,,,,,-1.0119,0.1202,4
2013-02-25 00:11:00,,0.1829,,2.6961,,121.8135,,-5.9841,13.8839,-4.6362,,-0.0114,,1.8252,,-0.0223,,-5.7646,,-5.75,,-6.0182,,-5.9239,,,,,,-1.0119,0.12,4
2013-02-25 00:12:00,,0.1829,,2.6793,,121.8376,,-6.0194,13.8841,-4.6362,,-0.0073,,1.9906,,-0.0158,,-5.769,,-5.7617,,-6.0321,,-5.9341,,,,,,-1.0119,0.1201,4
2013-02-25 00:13:00,,0.1827999999999999,,2.6881,,121.7983,,-6.0246,13.884,-4.6362,,-0.0156999999999999,,1.8652,,-0.0294999999999999,,-5.7727,,-5.7617,,-6.0409,,-5.9444,,,,,,-0.9524,0.1202,4
2013-02-25 00:14:00,,0.1827999999999999,,2.6876,,121.8342,,-6.0302,13.8845,-4.6396,,-0.0074999999999999,,1.8994,,-0.016,,-5.7768,,-5.7703,,-6.0399,,-5.9486,,,,,,-1.0714,0.12,4
2013-02-25 00:15:00,,0.1827999999999999,,2.6885,,121.8451,,-6.0541,13.884,-4.6532,,-0.0125,,1.9279,,-0.0253,,-5.7911,,-5.7911,,-6.0608,,-5.9673,,,,,,-1.0119,0.1201,4
2013-02-25 00:16:00,,0.183,,2.6891,,121.8676,,-6.0435,13.8858,-4.6565,,-0.0144,,1.8366,,-0.0276,,-5.7953,,-5.7953,,-6.0664,,-5.9706,,,,,,-0.7143,0.12,4
2013-02-25 00:17:00,,0.183,,2.6927,,121.8872,,-6.0295,13.8876,-4.6565,,-0.0067999999999999,,2.0249,,-0.0143,,-5.7952,,-5.796,,-6.0744,,-5.9706,,,,,,-0.9524,0.1201,4
2013-02-25 00:18:00,,0.1829,,2.6944,,121.8906,,-6.0089,13.8862,-4.6565,,-0.0097999999999999,,1.9507,,-0.0206,,-5.7945,,-5.7989,,-6.073,,-5.9721,,,,,,-1.0714,0.1199,4
2013-02-25 00:19:00,,0.1826,,2.6972,,121.7245,,-6.0347,13.887,-4.6735,,-0.0083999999999999,,1.8252,,-0.0149,,-5.8122,,-5.8151,,-6.0826,,-5.9854,,,,,,-0.8333,0.1207,4
2013-02-25 00:20:00,,0.1827,,2.6849,,121.671,,-6.019,13.888,-4.6791,,-0.0128,,1.9108,,-0.0258,,-5.8186,,-5.8245,,-6.089,,-5.9947,,,,,,-0.7738,0.1202,4
2013-02-25 00:21:00,,0.1827,,2.6897,,121.7072,,-6.0323,13.8884,-4.6791,,-0.0091,,1.7625,,-0.019,,-5.8201,,-5.8259,,-6.0869,,-5.994,,,,,,-0.7143,0.1203,4
2013-02-25 00:22:00,,0.1827,,2.6779,,121.7079,,-6.0169,13.8888,-4.6791,,-0.0057,,1.8309,,-0.0055999999999999,,-5.8201,,-5.8252,,-6.0927,,-5.9992,,,,,,-0.7143,0.1198,4
2013-02-25 00:23:00,,0.1827,,2.6696,,121.6687,,-5.9926,13.8897,-4.6791,,-0.0161999999999999,,1.9507,,-0.0325999999999999,,-5.8216,,-5.8245,,-6.0964,,-5.9963,,,,,,-0.7143,0.1196,4
2013-02-25 00:24:00,,0.1827999999999999,,2.6816,,121.6745,,-5.9862,13.8897,-4.691,,-0.0137,,1.945,,-0.027,,-5.8298,,-5.8371,,-6.1061,,-6.0038,,,,,,-0.7738,0.1201,4
2013-02-25 00:25:00,,0.1827,,2.6786,,121.7197,,-5.9806,13.8901,-4.6995,,-0.0088999999999999,,1.7796,,-0.017,,-5.8383,,-5.8405,,-6.1234,,-6.013,,,,,,-0.6548,0.1198,4
2013-02-25 00:26:00,,0.1826,,2.6854,,121.7173,,-5.9534,13.8901,-4.6995,,-0.0097999999999999,,1.8709,,-0.019,,-5.8383,,-5.8376,,-6.1073,,-5.9998,,,,,,-0.7143,0.1201,4
2013-02-25 00:27:00,,0.1827,,2.68,,121.7328,,-5.9306,13.8899,-4.6995,,-0.0109999999999999,,2.0819,,-0.0223,,-5.8354,,-5.8361,,-6.1153,,-6.0093,,,,,,-0.7143,0.1199,4
2013-02-25 00:28:00,,0.1827999999999999,,2.6813,,121.7082,,-5.9408,13.8899,-4.7089,,-0.0119,,1.7739,,-0.0205,,-5.8433,,-5.8426,,-6.1182,,-6.0056,,,,,,-0.7143,0.12,4
2013-02-25 00:29:00,,0.1827999999999999,,2.6801,,121.7582,,-5.94,13.8897,-4.7221,,-0.0082,,1.8195,,-0.016,,-5.8529,,-5.8522,,-6.1292,,-6.0195,,,,,,-0.6548,0.1198,4
2013-02-25 00:30:00,,0.1827,,2.6845,,121.7345,,-5.9253,13.8898,-4.7221,,-0.0088999999999999,,1.734,,-0.0131,,-5.8514,,-5.8492,,-6.1182,,-6.0166,,,,,,-0.6548,0.12,4
2013-02-25 00:31:00,,0.1827999999999999,,2.6784,,121.6993,,-5.9055,13.8901,-4.7221,,-0.0115999999999999,,1.7853,,-0.0247,,-5.8456,,-5.8456,,-6.1234,,-6.0108,,,,,,-0.5357,0.1197,4
2013-02-25 00:32:00,,0.1829,,2.6884,,121.734,,-5.8952,13.89,-4.7221,,-0.0115999999999999,,1.9222,,-0.0218,,-5.8449,,-5.8427,,-6.1256,,-6.0188,,,,,,-0.7143,0.1201,4
2013-02-25 00:33:00,,0.183,,2.6941,,121.7556,,-5.8827,13.8899,-4.7221,,-0.0073,,1.9507,,-0.0152,,-5.8427,,-5.8383,,-6.1212,,-6.0101,,,,,,-0.6548,0.1201,4
2013-02-25 00:34:00,,0.1827999999999999,,2.6745,,121.7086,,-5.8624,13.8899,-4.7334,,-0.0167,,1.7568,,-0.0297,,-5.8548,,-5.8431,,-6.1223,,-6.0207,,,,,,-0.7143,0.1195,4
2013-02-25 00:35:00,,0.1827,,2.6794,,121.6942,,-5.8605,13.8897,-4.7447,,-0.0151,,1.8538,,-0.0277999999999999,,-5.8661,,-5.8522,,-6.1409,,-6.0283,,,,,,-0.6548,0.1199,4
2013-02-25 00:36:00,,0.1827999999999999,,2.6917,,121.6968,,-5.8583,13.8897,-4.7447,,-0.01,,1.9108,,-0.0198,,-5.8639,,-5.8507,,-6.138,,-6.0327,,,,,,-0.5357,0.1205,4
2013-02-25 00:37:00,,0.1827999999999999,,2.6842,,121.7551,,-5.8715,13.8896,-4.7447,,-0.0064,,1.9051,,-0.0152999999999999,,-5.8595,,-5.8573,,-6.1621,,-6.0407,,,,,,-0.5357,0.1196,4
2013-02-25 00:38:00,,0.1827999999999999,,2.6729,,121.7462,,-5.8871,13.8898,-4.7514,,-0.0195999999999999,,1.9621,,-0.0405,,-5.8619,,-5.867,,-6.1755,,-6.0527,,,,,,-0.7143,0.1195,4
2013-02-25 00:39:00,,0.1827,,2.6769,,121.6719,,-5.9081,13.89,-4.765,,-0.0123,,2.0306,,-0.0245,,-5.874,,-5.8799,,-6.195,,-6.0728,,,,,,-0.7143,0.1202,4
2013-02-25 00:40:00,,0.1827,,2.6834,,121.7093,,-5.9191,13.8902,-4.765,,-0.005,,1.9279,,-0.0086999999999999,,-5.8733,,-5.8908,,-6.2037,,-6.086,,,,,,-0.7143,0.1196,4
2013-02-25 00:41:00,,0.1827999999999999,,2.6937,,121.7348,,-5.9309,13.8903,-4.765,,-0.0121,,1.8309,,-0.02,,-5.8726,,-5.8908,,-6.2067,,-6.0904,,,,,,-0.7143,0.1208,4
2013-02-25 00:42:00,,0.1827999999999999,,2.6816,,121.6971,,-5.9427,13.8905,-4.765,,-0.0125,,1.7283,,-0.0205,,-5.8704,,-5.8974,,-6.214,,-6.0919,,,,,,-0.7143,0.1203,4
2013-02-25 00:43:00,,0.1827,,2.6743,,121.6417,,-5.9346,13.8905,-4.765,,-0.0067999999999999,,1.8994,,-0.0126999999999999,,-5.8697,,-5.8931,,-6.206,,-6.0897,,,,,,-0.7143,0.1197,4
2013-02-25 00:44:00,,0.1827999999999999,,2.6885,,121.6788,,-5.9144,13.8907,-4.7669,,-0.0114,,1.9393,,-0.0225999999999999,,-5.8708,,-5.8913,,-6.2166,,-6.0843,,,,,,-0.7143,0.1203,4
2013-02-25 00:45:00,,0.1827999999999999,,2.6776,,121.665,,-5.9072,13.8907,-4.7876,,-0.0054999999999999,,1.6883,,-0.0103,,-5.8916,,-5.912,,-6.2403,,-6.1057,,,,,,-0.5357,0.1198,4
