measured_on,ac_current__319,ac_power__315,ac_voltage__318,ambient_temp__320,ambient_temp_f__17,das_battery_voltage__326,das_temp__325,dc_pos_current__317,dc_pos_voltage__316,dc_power__314,intsolirrad__16,inverter_temp__324,module_temp_1__321,module_temp_2__322,module_temp_3__323,module_temp_f__18,poa_irradiance__313,power_factor__327,wind_speed_mph__19,system_id
2012-08-24 00:00:00,0.1875999999999999,3.1394,122.5815,17.8573,,13.3434,18.3268,0.0121,1.555,0.0171,,18.0404,15.9464,15.8913,16.0602,,-3.0875,0.1317,,4
2012-08-24 00:01:00,0.1883,3.1179,122.532,17.852,,13.3434,18.304,0.0168999999999999,1.5436,0.0264999999999999,,18.0162,15.9263,15.8963,16.0569,,-3.2063,0.132,,4
2012-08-24 00:02:00,0.1877999999999999,3.3759,122.568,17.8654,,13.344,18.2999,0.0168999999999999,1.5038,0.0258999999999999,,18.0093,15.9166,15.8852,16.0443,,-2.85,0.1333,,4
2012-08-24 00:03:00,0.1887,3.2254,122.5697,17.8599,,13.3454,18.2749,0.0138999999999999,1.4525,0.0195999999999999,,17.9829,15.8767,15.8453,16.0101,,-2.9094,0.1315,,4
2012-08-24 00:04:00,0.1880999999999999,3.3329,122.5407,17.8378,,13.3464,18.25,0.0148,1.5493,0.0235,,17.9573,15.865,15.8371,16.0005,,-2.9094,0.1327,,4
2012-08-24 00:05:00,0.1883,3.1824,122.5339,17.808,,13.3478,18.2272,0.0148,1.3044,0.0223,,17.9345,15.8631,15.8484,16.0167,,-2.85,0.1333,,4
2012-08-24 00:06:00,0.1883,3.2684,122.5322,17.8075,,13.3475,18.2148,0.0156999999999999,1.4525,0.0225999999999999,,17.9256,15.8946,15.9023,16.0475,,-2.85,0.1321,,4
2012-08-24 00:07:00,0.1883,3.2684,122.5698,17.8105,,13.3479,18.2003,0.0149999999999999,1.4981,0.0214999999999999,,17.9138,15.9282,15.917,16.0517,,-2.7313,0.1323,,4
2012-08-24 00:08:00,0.1885,3.3759,122.6126,17.8157,,13.3489,18.1845,0.0161999999999999,1.3955,0.023,,17.9008,15.936,15.9074,16.0637,,-2.7313,0.1327,,4
2012-08-24 00:09:00,0.1877999999999999,3.3114,122.6382,17.8535,,13.3494,18.1628,0.0201,1.3955,0.0274,,17.8819,15.961,15.9701,16.1069,,-2.6125,0.1322,,4
2012-08-24 00:10:00,0.1885,3.2469,122.6639,17.8614,,13.3494,18.1483,0.0134,1.3443,0.0198,,17.8758,15.9821,15.9807,16.1217,,-2.4938,0.132,,4
2012-08-24 00:11:00,0.1887,3.2469,122.6639,17.8413,,13.3494,18.1318,0.0105,1.6405,0.0164,,17.8578,15.9788,15.9906,16.1204,,-2.3157,0.1328,,4
2012-08-24 00:12:00,0.1874,3.1824,122.6913,17.8317,,13.3495,18.1054,0.0189,1.686,0.0310999999999999,,17.837,15.9823,16.0096,16.1973,,-2.3157,0.133,,4
2012-08-24 00:13:00,0.1885,3.4404,122.722,17.8206,,13.3495,18.0964,0.0156999999999999,1.35,0.0216,,17.8356,16.0228,16.064,16.207,,-2.1969,0.1326,,4
2012-08-24 00:14:00,0.1883,3.0964,122.705,17.7976,,13.3495,18.086,0.0114,1.555,0.0162999999999999,,17.8301,16.0431,16.0697,16.2287,,-1.9594,0.1333,,4
2012-08-24 00:15:00,0.1877999999999999,3.0534,122.7152,17.7789,,13.3495,18.0715,0.0172999999999999,1.5379,0.0277999999999999,,17.8253,16.0572,16.0767,16.2393,,-1.7219,0.1327,,4
2012-08-24 00:16:00,0.1883,3.3329,122.7375,17.7737,,13.3495,18.0467,0.0187,1.424,0.0253,,17.8053,16.0846,16.1418,16.2856,,-1.8407,0.1332,,4
2012-08-24 00:17:00,0.187,3.1394,122.6759,17.8378,,13.3496,18.0422,0.0121,1.4867,0.021,,17.8133,16.175,16.2447,16.3598,,-1.425,0.1323,,4
2012-08-24 00:18:00,0.1877999999999999,3.1824,122.6845,17.8657,,13.3496,18.0218,0.0198,1.6689,0.0349,,17.809,16.2382,16.2857,16.4147,,-1.5438,0.1326,,4
2012-08-24 00:19:00,0.1880999999999999,3.2684,122.6999,17.8446,,13.3496,18.0134,0.0149999999999999,1.5892,0.0244,,17.8068,16.2828,16.3058,16.4279,,-1.5438,0.1327,,4
2012-08-24 00:20:00,0.1883,3.3114,122.6674,17.868,,13.3496,17.9947,0.0149999999999999,1.481,0.0218999999999999,,17.7965,16.3276,16.3959,16.4908,,-1.4844,0.1315,,4
2012-08-24 00:21:00,0.1885,3.1824,122.6623,18.0597,,13.3496,17.9947,0.0138999999999999,1.6291,0.0211,,17.8236,16.4329,16.4985,16.6016,,-1.4844,0.1325,,4
2012-08-24 00:22:00,0.1883,3.4619,122.7016,18.266,,13.3496,17.9947,0.0164,1.4297,0.0224,,17.8632,16.5758,16.6553,16.7689,,-1.4844,0.1326,,4
2012-08-24 00:23:00,0.1877999999999999,3.2899,122.7102,18.492,,13.3496,17.9823,0.0156999999999999,1.4297,0.0223,,17.9127,16.7634,16.7976,16.9759,,-1.425,0.132,,4
2012-08-24 00:24:00,0.1885,3.0964,122.6521,18.4265,,13.3496,17.9699,0.0231999999999999,1.5265,0.0373,,17.9329,16.9036,16.8813,17.0882,,-1.2469,0.1328999999999999,,4
2012-08-24 00:25:00,0.1880999999999999,3.2254,122.6623,18.4027,,13.3496,17.9699,0.0129999999999999,1.4354,0.0182,,17.967,17.0554,16.983,17.2476,,-1.2469,0.1318,,4
2012-08-24 00:26:00,0.1880999999999999,3.3544,122.6572,18.4055,,13.3496,17.9699,0.0198,1.612,0.0328,,17.9962,17.1557,17.0777,17.3507,,-1.0688,0.1318999999999999,,4
2012-08-24 00:27:00,0.1875999999999999,3.4619,122.6726,18.4041,,13.3501,17.9699,0.0213999999999999,1.3898,0.0304,,18.0101,17.1863,17.0944,17.3604,,-1.1875,0.1327,,4
2012-08-24 00:28:00,0.1880999999999999,3.2469,122.6862,18.4167,,13.3496,17.9699,0.0207,1.6576,0.0357999999999999,,18.0143,17.2128,17.132,17.3778,,-1.0094,0.1323,,4
2012-08-24 00:29:00,0.1885,3.2469,122.7255,18.5104,,13.3496,17.9699,0.0184999999999999,1.5721,0.0288999999999999,,18.0428,17.2685,17.2142,17.4286,,-1.1282,0.1332,,4
2012-08-24 00:30:00,0.1880999999999999,3.4619,122.7273,18.6641,,13.3496,17.9699,0.0182,1.5664,0.0309,,18.09,17.3639,17.3249,17.542,,-0.9501,0.1328,,4
2012-08-24 00:31:00,0.1885,3.0749,122.7751,18.6921,,13.3497,17.9699,0.01,1.5322,0.016,,18.113,17.4168,17.3548,17.5608,,-1.0688,0.1322,,4
2012-08-24 00:32:00,0.1889,3.2254,122.8605,18.7729,,13.3497,17.9802,0.0088999999999999,1.4696,0.0141,,18.1511,17.4703,17.4334,17.6185,,-1.0688,0.132,,4
2012-08-24 00:33:00,0.1883,3.2254,122.8571,18.8999,,13.3497,17.9947,0.0270999999999999,1.6519,0.0463999999999999,,18.2025,17.5516,17.5273,17.6914,,-1.0688,0.1325,,4
2012-08-24 00:34:00,0.1887,3.2039,122.8708,18.9194,,13.3487,17.9947,0.0166,1.4639,0.0239,,18.2296,17.5822,17.5488,17.7214,,-0.9501,0.1323999999999999,,4
2012-08-24 00:35:00,0.1883,3.3114,122.8161,18.837,,13.3497,17.9947,0.0103,1.5778,0.0167,,18.2393,17.5739,17.546,17.6852,,-0.9501,0.1318999999999999,,4
2012-08-24 00:36:00,0.1885,3.3759,122.7734,18.7859,,13.3497,18.0051,0.0166,1.5664,0.0263,,18.2531,17.5752,17.555,17.6775,,-0.9501,0.1325,,4
2012-08-24 00:37:00,0.1889,3.2254,122.8452,18.7641,,13.3497,18.0196,0.0144,1.5607,0.023,,18.2752,17.5765,17.5667,17.6801,,-1.0688,0.1332,,4
2012-08-24 00:38:00,0.1885,3.2899,122.8623,18.7312,,13.3492,18.0286,0.0141,1.5607,0.0234,,18.2746,17.5632,17.5514,17.6732,,-1.1282,0.133,,4
2012-08-24 00:39:00,0.1877999999999999,3.2254,122.8605,18.687,,13.3492,18.0467,0.0156999999999999,1.5949,0.0254999999999999,,18.2898,17.5758,17.557,17.6774,,-1.247,0.1322,,4
2012-08-24 00:40:00,0.1880999999999999,3.4834,122.852,18.6262,,13.3497,18.0508,0.0187,1.555,0.0302,,18.287,17.5598,17.5535,17.6453,,-1.1876,0.1323999999999999,,4
2012-08-24 00:41:00,0.1877999999999999,3.1824,122.8349,18.6615,,13.3483,18.0715,0.0187,1.3671,0.0252,,18.3008,17.5707,17.5728,17.6612,,-1.1282,0.1325,,4
2012-08-24 00:42:00,0.1875999999999999,3.2254,122.7819,18.6886,,13.3478,18.084,0.0155,1.5949,0.0263,,18.3146,17.5825,17.6075,17.682,,-1.1282,0.1327,,4
2012-08-24 00:43:00,0.1880999999999999,3.2899,122.7529,18.759,,13.3478,18.0964,0.0129999999999999,1.4867,0.0195,,18.3381,17.6234,17.6554,17.7438,,-1.0095,0.1323,,4
2012-08-24 00:44:00,0.1883,3.1609,122.7905,18.9036,,13.3469,18.0964,0.0187,1.4525,0.029,,18.377,17.7257,17.7493,17.8585,,-1.247,0.1326,,4
2012-08-24 00:45:00,0.1877999999999999,3.1609,122.8554,18.9445,,13.3483,18.1212,0.0128,1.612,0.0207999999999999,,18.4227,17.809,17.8236,17.9189,,-1.1876,0.1327,,4
2012-08-24 00:46:00,0.1880999999999999,3.2684,122.8537,18.9235,,13.3469,18.138,0.0195999999999999,1.4411,0.0268,,18.4513,17.8577,17.855,17.96,,-1.0689,0.1327,,4
2012-08-24 00:47:00,0.1885,3.2254,122.8674,18.9359,,13.3469,18.1483,0.0166,1.6746,0.0287999999999999,,18.4811,17.9105,17.907,18.0072,,-1.1282,0.1328,,4
2012-08-24 00:48:00,0.1877999999999999,3.3544,122.8674,18.8938,,13.3465,18.167,0.0152999999999999,1.5265,0.0238,,18.5025,17.9027,17.8826,17.9688,,-1.1282,0.1325,,4
2012-08-24 00:49:00,0.1889,3.2899,122.8811,18.8445,,13.3455,18.189,0.0159,1.5436,0.0241999999999999,,18.5127,17.8914,17.8824,17.9561,,-1.0688,0.1326,,4
2012-08-24 00:50:00,0.1880999999999999,3.3759,122.864,18.89,,13.3446,18.2003,0.0178,1.5892,0.0277999999999999,,18.5253,17.8985,17.9097,17.9708,,-1.247,0.1328,,4
2012-08-24 00:51:00,0.1877999999999999,3.3114,122.8623,18.908,264.63,13.3442,18.2148,0.0164,1.7259,0.0281999999999999,0.0,18.5405,17.9075,17.9082,17.977,60.44,-1.1876,0.1325,0.0,4
2012-08-24 00:52:00,0.1887,3.5264,122.8811,18.8771,,13.3446,18.2314,0.0175,1.6746,0.0318999999999999,,18.5453,17.8782,17.8649,17.9247,,-1.0095,0.133,,4
2012-08-24 00:53:00,0.1872,3.2469,122.8964,18.888,,13.3442,18.25,0.0194,1.4354,0.0267,,18.55,17.8655,17.878,17.9337,,-1.1876,0.1327,,4
2012-08-24 00:54:00,0.1883,3.4404,122.946,18.9198,,13.3437,18.2658,0.0138999999999999,1.5721,0.0227,,18.5533,17.8695,17.8667,17.9391,,-1.3658,0.1321,,4
2012-08-24 00:55:00,0.1880999999999999,3.2039,122.9118,18.8758,,13.3442,18.2875,0.0138999999999999,1.5265,0.0224,,18.5569,17.855,17.8383,17.9232,,-1.247,0.1326,,4
2012-08-24 00:56:00,0.1883,3.4404,122.9477,18.8058,,13.3442,18.302,0.0187,1.686,0.0304999999999999,,18.545,17.8215,17.8069,17.8918,,-1.4251,0.1328999999999999,,4
2012-08-24 00:57:00,0.1885,3.4834,122.9443,18.8268,,13.3433,18.302,0.0141,1.4411,0.0201999999999999,,18.5304,17.8174,17.8264,17.9099,,-1.3658,0.1332,,4
2012-08-24 00:58:00,0.1883,3.5264,122.8828,18.8663,,13.3433,18.3227,0.0148,1.3272,0.0184999999999999,,18.5484,17.8402,17.8332,17.9257,,-1.3064,0.134,,4
2012-08-24 00:59:00,0.1887,3.4619,122.9135,18.8403,,13.3428,18.3449,0.0128,1.4867,0.0194,,18.5504,17.8235,17.8019,17.9,,-1.247,0.133,,4
2012-08-24 01:00:00,0.1883,3.4834,122.8947,18.827,,13.3423,18.3539,0.0159,1.6576,0.029,,18.5414,17.788,17.788,17.8687,,-1.3658,0.1332,,4
2012-08-24 01:01:00,0.1880999999999999,3.3759,122.8828,18.8331,,13.3428,18.3684,0.0184999999999999,1.2816,0.0259999999999999,,18.5476,17.7768,17.7803,17.8533,,-1.4251,0.1327,,4
2012-08-24 01:02:00,0.1887,3.4189,122.8828,18.8553,,13.3419,18.3788,0.0178,1.5322,0.0281,,18.5489,17.7851,17.8046,17.8755,,-1.3064,0.1331,,4
