measured_on,ac_current__319,ac_power__315,ac_voltage__318,ambient_temp__320,biased_module_3_10_mv__1209,biased_module_3_11_mv__1210,biased_module_3_12_mv__1211,biased_module_3_13_mv__1212,biased_module_3_14_mv__1213,biased_module_3_15_mv__1214,biased_module_3_16_mv__1215,biased_module_3_4_mv__1203,biased_module_3_5_mv__1204,biased_module_3_6_mv__1205,biased_module_3_7_mv__1206,biased_module_3_8_mv__1207,biased_module_3_9_mv__1208,biased_module_voltage__1202,das_battery_voltage__326,das_temp__325,dc_pos_current__317,dc_pos_voltage__316,dc_power__314,hviv_load_temp_1__1191,hviv_load_temp_2__1192,hviv_load_temp_3__1193,inverter_temp__324,module_temp_1__321,module_temp_2__322,module_temp_3__323,poa_irradiance__313,power_factor__327,unbiased_module_3_1_mv__1199,unbiased_module_3_2_mv__1200,unbiased_module_3_3_mv__1201,unbiased_module_temp_3_1__1195,unbiased_module_temp_3_2__1196,unbiased_module_temp_3_3__1197,system_id
2012-05-28 00:10:00,0.187,3.2684,122.6931,13.0524,,,,,,,,,,,,,,,13.4898,11.9186,0.0144,1.3898,0.02,,,,12.1242,9.2051,9.2454,9.6161,-3.8617,0.1313,,,,,,,4
2012-05-28 00:11:00,0.1865999999999999,3.0749,122.6726,12.4373,,,,,,,,,,,,,,,13.4894,11.9083,0.0092999999999999,1.1449,0.0085,,,,12.0885,9.2513,9.2958,9.7054,-4.04,0.13,,,,,,,4
2012-05-28 00:12:00,0.1874,3.2469,122.6487,11.9551,,,,,,,,,,,,,,,13.4912,11.9083,0.0064,1.3728,0.0092999999999999,,,,12.0231,9.2513,9.2315,9.720300000000002,-4.0994,0.1308999999999999,,,,,,,4
2012-05-28 00:13:00,0.1875999999999999,3.3544,122.6453,12.0068,,,,,,,,,,,,,,,13.4912,11.8913,0.0083999999999999,1.293,0.0126,,,,11.966,9.293,9.3269,9.8227,-4.2776,0.1310999999999999,,,,,,,4
2012-05-28 00:14:00,0.1872,3.2684,122.6213,12.3806,,,,,,,,,,,,,,,13.4908,11.8763,0.0086999999999999,1.3329,0.0129999999999999,,,,11.9671,9.3762,9.4335,10.0034,-4.2776,0.1318,,,,,,,4
2012-05-28 00:15:00,0.1880999999999999,3.2254,122.6367,12.4354,,,,,,,,,,,,,,,13.4917,11.8631,0.0074999999999999,1.3898,0.0128,,,,11.9476,9.3643,9.2999,9.9576,-4.0994,0.1302,,,,,,,4
2012-05-28 00:16:00,0.1859,3.2469,122.6196,12.1722,,,,,,,,,,,,,,,13.4917,11.8556,0.0047999999999999,1.35,0.0086999999999999,,,,11.9133,9.339,9.2576,9.8921,-4.2777,0.1315,,,,,,,4
2012-05-28 00:17:00,0.1874,3.2899,122.6265,11.8658,,,,,,,,,,,,,,,13.4917,11.8368,0.0083999999999999,1.35,0.0131,,,,11.8473,9.3386,9.2169,9.8542,-4.2777,0.1322,,,,,,,4
2012-05-28 00:18:00,0.1877999999999999,3.5479,122.6453,11.9611,,,,,,,,,,,,,,,13.4931,11.8179,0.0106999999999999,1.219,0.0158,,,,11.813,9.3572,9.2263,9.8177,-4.5153,0.1308,,,,,,,4
2012-05-28 00:19:00,0.1862999999999999,3.2684,122.6555,12.3531,,,,,,,,,,,,,,,13.4949,11.7951,0.0112,1.2702,0.0149999999999999,,,,11.8064,9.5233,9.4928,10.1079,-4.3371,0.1315999999999999,,,,,,,4
2012-05-28 00:20:00,0.1862999999999999,3.2039,122.6384,12.9866,,,,,,,,,,,,,,,13.4972,11.7761,0.0097999999999999,1.4126,0.014,,,,11.8754,9.7694,9.5693,10.2407,-4.2183,0.1312,,,,,,,4
2012-05-28 00:21:00,0.1857,3.2469,122.6589,12.7589,,,,,,,,,,,,,,,13.4963,11.7705,0.0105,1.555,0.0181,,,,11.8726,9.6824,9.4469,10.0514,-3.9212,0.1308,,,,,,,4
2012-05-28 00:22:00,0.1874,3.0964,122.6333,12.4785,,,,,,,,,,,,,,,13.4967,11.7554,0.0057,1.3101,0.0077999999999999,,,,11.8547,9.612100000000002,9.4091,9.9663,-4.04,0.1315,,,,,,,4
2012-05-28 00:23:00,0.1880999999999999,3.3544,122.6555,12.2554,,,,,,,,,,,,,,,13.4972,11.7404,0.0123,1.236,0.0135,,,,11.8136,9.490900000000002,9.283600000000002,9.8338,-4.0995,0.1315,,,,,,,4
2012-05-28 00:24:00,0.1872,3.0749,122.6333,12.0208,,,,,,,,,,,,,,,13.4972,11.7253,0.0115999999999999,1.4069,0.0151,,,,11.7619,9.3229,9.1347,9.6363,-4.2183,0.1308999999999999,,,,,,,4
2012-05-28 00:25:00,0.1862999999999999,3.2469,122.6709,11.8031,,,,,,,,,,,,,,,13.4972,11.7102,0.0035999999999999,1.4411,0.0055999999999999,,,,11.7088,9.1966,9.0458,9.5228,-4.3371,0.1318,,,,,,,4
2012-05-28 00:26:00,0.1867999999999999,3.3114,122.6846,11.6626,,,,,,,,,,,,,,,13.4972,11.6895,0.0073,1.6632,0.0123,,,,11.6501,9.0972,8.949199999999998,9.3916,-4.5748,0.131,,,,,,,4
2012-05-28 00:27:00,0.1874,3.2684,122.676,11.7468,,,,,,,,,,,,,,,13.4972,11.6801,0.0134,1.3215,0.0194,,,,11.6097,9.0467,8.9306,9.3978,-4.6342,0.132,,,,,,,4
2012-05-28 00:28:00,0.1874,3.2684,122.6658,11.8352,,,,,,,,,,,,,,,13.4972,11.6594,0.0134,1.5208,0.0213999999999999,,,,11.577,9.0642,9.0323,9.4166,-4.6342,0.1315,,,,,,,4
2012-05-28 00:29:00,0.1862999999999999,3.3114,122.7,12.008,,,,,,,,,,,,,,,13.4972,11.6345,0.0095999999999999,1.3101,0.0149,,,,11.5733,9.1107,9.0335,9.4164,-4.3966,0.1312,,,,,,,4
2012-05-28 00:30:00,0.1867999999999999,3.2899,122.7,11.951,,,,,,,,,,,,,,,13.4972,11.6157,0.0073,1.0196,0.0097999999999999,,,,11.5404,9.0365,8.9509,9.3402,-4.3372,0.1312,,,,,,,4
2012-05-28 00:31:00,0.1874,3.3759,122.7119,11.7739,,,,,,,,,,,,,,,13.4972,11.5988,0.0105,1.3898,0.0147,,,,11.5016,8.9112,8.8064,9.144100000000002,-4.5154,0.1322,,,,,,,4
2012-05-28 00:32:00,0.1857,3.2039,122.6675,11.435,,,,,,,,,,,,,,,13.4972,11.5875,0.0148,1.2987,0.0183,,,,11.4452,8.8311,8.7397,9.1094,-4.5748,0.1315999999999999,,,,,,,4
2012-05-28 00:33:00,0.1872,3.3544,122.6794,11.5588,,,,,,,,,,,,,,,13.4976,11.534,0.0109,1.2474,0.0125,,,,11.3783,8.872999999999998,8.8368,9.2404,-4.6936,0.1313,,,,,,,4
2012-05-28 00:34:00,0.187,3.1394,122.6709,12.0355,,,,,,,,,,,,,,,13.4986,11.5174,0.01,1.4183,0.0143,,,,11.4019,9.017,8.9342,9.3893,-4.3966,0.1313999999999999,,,,,,,4
2012-05-28 00:35:00,0.1874,3.1824,122.6675,12.0295,,,,,,,,,,,,,,,13.4999,11.4986,0.0082,1.5322,0.0115999999999999,,,,11.4183,9.1332,8.988099999999998,9.4255,-4.3966,0.1312,,,,,,,4
2012-05-28 00:36:00,0.1872,3.3329,122.6504,11.7093,,,,,,,,,,,,,,,13.5013,11.476,0.0066,1.35,0.0097999999999999,,,,11.3788,9.0851,8.8705,9.3533,-4.2183,0.1315999999999999,,,,,,,4
2012-05-28 00:37:00,0.1877999999999999,3.1824,122.6726,11.7089,,,,,,,,,,,,,,,13.5013,11.4628,0.0097999999999999,1.1506,0.0129,,,,11.3417,9.0245,8.912599999999998,9.4838,-4.0995,0.1318999999999999,,,,,,,4
2012-05-28 00:38:00,0.1872,3.3114,122.6743,12.0326,,,,,,,,,,,,,,,13.5018,11.4421,0.0115999999999999,1.5038,0.0172999999999999,,,,11.3386,9.0723,8.913,9.526700000000002,-4.1589,0.1313999999999999,,,,,,,4
2012-05-28 00:39:00,0.187,3.3114,122.6401,11.8789,,,,,,,,,,,,,,,13.5027,11.4195,0.0091,1.5265,0.0134,,,,11.3146,8.9838,8.7742,9.3767,-4.2777,0.1315,,,,,,,4
2012-05-28 00:40:00,0.1867999999999999,3.2469,122.6559,11.7163,,,,,,,,,,,,,,,13.5027,11.4007,0.005,1.3728,0.0102,,,,11.2774,8.8296,8.6284,9.1787,-4.2777,0.1318,,,,,,,4
2012-05-28 00:41:00,0.1860999999999999,3.1825,122.6854,11.3521,,,,,,,,,,,,,,,13.5027,11.3819,0.0091,1.35,0.0128,,,,11.2163,8.6697,8.455,8.9594,-4.456,0.1321,,,,,,,4
2012-05-28 00:42:00,0.1872,3.3545,122.7122,11.1718,,,,,,,,,,,,,,,13.5031,11.3612,0.0083999999999999,1.0538,0.0097,,,,11.1582,8.436999999999998,8.2839,8.7892,-4.6936,0.1313999999999999,,,,,,,4
2012-05-28 00:43:00,0.187,3.6125,122.7512,11.1718,,,,,,,,,,,,,,,13.5036,11.3363,0.0144,1.4127,0.0208999999999999,,,,11.1065,8.261,8.166,8.616099999999998,-4.9907,0.1318999999999999,,,,,,,4
2012-05-28 00:44:00,0.187,3.2901,122.6766,11.2303,,,,,,,,,,,,,,,13.5031,11.3118,0.0109,1.4981,0.0178,,,,11.0651,8.1703,8.1043,8.5701,-5.2878,0.1312,,,,,,,4
2012-05-28 00:45:00,0.1874,3.4191,122.6744,11.4531,,,,,,,,,,,,,,,13.505,11.2893,0.0006999999999999,1.3671,0.003,,,,11.0559,8.2383,8.183,8.6289,-5.2878,0.1318,,,,,,,4
2012-05-28 00:46:00,0.1874,3.2901,122.6767,11.5216,,,,,,,,,,,,,,,13.5063,11.2648,0.0061999999999999,1.1734,0.0085,,,,11.042,8.2833,8.288999999999998,8.7383,-5.1689,0.1308,,,,,,,4
2012-05-28 00:47:00,0.187,3.3331,122.7037,11.338,,,,,,,,,,,,,,,13.5063,11.2365,0.0114,1.5038,0.0187,,,,11.0173,8.317999999999998,8.3258,8.7865,-4.9907,0.131,,,,,,,4
2012-05-28 00:48:00,0.1865999999999999,3.3546,122.7883,11.0697,,,,,,,,,,,,,,,13.5082,11.2102,0.0125,1.5608,0.0202999999999999,,,,10.969,8.22,8.1172,8.6325,-4.6936,0.1310999999999999,,,,,,,4
2012-05-28 00:49:00,0.187,3.4192,122.8247,11.0644,,,,,,,,,,,,,,,13.5077,11.1914,0.0106999999999999,1.2133,0.0131,,,,10.9227,8.0663,7.9855,8.5328,-4.8719,0.1321,,,,,,,4
2012-05-28 00:50:00,0.1874,3.3546,122.8267,11.0845,,,,,,,,,,,,,,,13.5082,11.1597,0.0112,1.1279,0.0129999999999999,,,,10.8685,7.9146,7.8571,8.3997,-4.9313,0.1313,,,,,,,4
2012-05-28 00:51:00,0.1880999999999999,3.2041,122.8299,11.5069,,,,,,,,,,,,,,,13.5082,11.1345,0.0064,1.3956,0.0095999999999999,,,,10.8623,8.0289,8.127499999999998,8.6684,-5.1095,0.1310999999999999,,,,,,,4
2012-05-28 00:52:00,0.1880999999999999,3.2901,122.7568,12.3841,,,,,,,,,,,,,,,13.5091,11.1063,0.01,1.3215,0.014,,,,10.9596,8.4699,8.5174,9.1797,-4.9907,0.1321,,,,,,,4
2012-05-28 00:53:00,0.1879,3.1825,122.7362,12.7367,,,,,,,,,,,,,,,13.5105,11.0837,0.0045999999999999,1.088,0.0051,,,,11.04,8.6315,8.5082,9.1619,-4.2777,0.1312,,,,,,,4
2012-05-28 00:54:00,0.187,3.1611,122.7923,12.5302,,,,,,,,,,,,,,,13.51,11.0611,0.0061999999999999,1.0311,0.0064,,,,11.0484,8.6066,8.470499999999998,9.0436,-4.0401,0.1313999999999999,,,,,,,4
2012-05-28 00:55:00,0.1865999999999999,3.4192,122.7836,12.0036,,,,,,,,,,,,,,,13.5114,11.0385,0.0114,1.2532,0.0137,,,,11.0392,8.5548,8.328699999999998,8.893499999999998,-3.9807,0.1308,,,,,,,4
2012-05-28 00:56:00,0.1874,3.2686,122.7666,11.5347,,,,,,,,,,,,,,,13.5128,11.0197,0.0091,1.5437,0.0143,,,,10.9894,8.4311,8.2042,8.8201,-4.0401,0.1313999999999999,,,,,,,4
2012-05-28 00:57:00,0.1883,3.2041,122.7192,11.3825,,,,,,,,,,,,,,,13.5114,11.0121,0.0025,1.2532,0.005,,,,10.9529,8.3299,8.098,8.811099999999998,-4.2777,0.1313999999999999,,,,,,,4
2012-05-28 00:58:00,0.1865999999999999,3.1611,122.7096,11.2938,,,,,,,,,,,,,,,13.5132,10.9858,0.0121,1.1621,0.0152,,,,10.9026,8.228199999999998,8.0332,8.754099999999998,-4.3965,0.1315,,,,,,,4
2012-05-28 00:59:00,0.1875999999999999,3.2902,122.7203,11.0065,,,,,,,,,,,,,,,13.5128,10.9688,0.008,1.3387,0.0129,,,,10.8454,8.141,8.146,8.6918,-4.8124,0.1315,,,,,,,4
2012-05-28 01:00:00,0.1864,3.3117,122.7409,11.3285,,,,,,,,,,,,,,,13.5132,10.9425,0.0047999999999999,1.0596,0.0067,,,,10.8226,8.2173,8.0258,8.8892,-4.8718,0.1313999999999999,,,,,,,4
2012-05-28 01:01:00,0.1872,3.4193,122.8046,11.1776,,,,,,,,,,,,,,,13.5137,10.9234,0.005,1.4014,0.0071,,,,10.7951,8.206699999999998,8.052099999999998,8.913299999999998,-4.8124,0.1328999999999999,,,,,,,4
2012-05-28 01:02:00,0.1877,3.3763,122.8111,10.8919,,,,,,,,,,,,,,,13.5137,10.899,0.0114,1.5153,0.0179999999999999,,,,10.7537,8.2424,8.128199999999998,9.0707,-4.9312,0.1318,,,,,,,4
2012-05-28 01:03:00,0.1865999999999999,3.1828,122.8335,11.2318,,,,,,,,,,,,,,,13.5137,10.8705,0.005,1.521,0.0091,,,,10.7309,8.277599999999998,8.1174,9.2283,-4.8124,0.1318999999999999,,,,,,,4
2012-05-28 01:04:00,0.1874,3.5915,122.8304,11.1818,,,,,,,,,,,,,,,13.5141,10.8461,0.0144,1.2191,0.0176,,,,10.6986,8.1891,8.024599999999998,9.1131,-4.9312,0.1317,,,,,,,4
2012-05-28 01:05:00,0.1864,3.4625,122.846,11.0213,,,,,,,,,,,,,,,13.5155,10.831,0.0129999999999999,1.43,0.0194,,,,10.6574,8.106,7.9683,9.0768,-4.9907,0.1313,,,,,,,4
2012-05-28 01:06:00,0.187,3.4196,122.8366,10.845,,,,,,,,,,,,,,,13.5183,10.8009,0.0067999999999999,1.3787,0.0112,,,,10.5991,7.8913,7.7586,8.781,-4.9907,0.1323999999999999,,,,,,,4
2012-05-28 01:07:00,0.1862,3.3336,122.847,10.7532,,,,,,,,,,,,,,,13.5178,10.7802,0.0156999999999999,1.3047,0.0224,,,,10.548,7.6703,7.6348,8.4966,-4.9907,0.1318999999999999,,,,,,,4
2012-05-28 01:08:00,0.1872,3.3982,122.8232,10.6563,,,,,,,,,,,,,,,13.5192,10.75,0.0008999999999999,1.3674,0.0022,,,,10.4925,7.4504,7.4454,8.2246,-5.1095,0.1317,,,,,,,4
2012-05-28 01:09:00,0.1872,3.4197,122.8451,10.617,,,,,,,,,,,,,,,13.5192,10.7256,0.0088999999999999,1.0768,0.0109999999999999,,,,10.4503,7.3291,7.350399999999999,8.0723,-4.9907,0.1313,,,,,,,4
2012-05-28 01:10:00,0.1862,3.2907,122.8483,10.66,,,,,,,,,,,,,,,13.5192,10.6955,0.0064,1.3389,0.0106,,,,10.4046,7.2299,7.2569,7.9222,-5.2878,0.1310999999999999,,,,,,,4
2012-05-28 01:11:00,0.1862,3.3338,122.8701,10.6299,,,,,,,,,,,,,,,13.5192,10.6653,0.0086999999999999,1.3674,0.0126999999999999,,,,10.3618,7.1228,7.1406,7.7705,-5.6443,0.1310999999999999,,,,,,,4
2012-05-28 01:12:00,0.1875,3.3983,122.8848,10.5736,,,,,,,,,,,,,,,13.5192,10.6446,0.0103,1.2193,0.0149,,,,10.3213,7.0068,7.0494,7.6049,-5.6443,0.1321,,,,,,,4
2012-05-28 01:13:00,0.1865999999999999,3.3123,122.8757,10.6461,,,,,,,,,,,,,,,13.5192,10.6126,0.008,1.3276,0.0119,,,,10.2808,6.914,6.9588,7.4981,-5.169,0.1315999999999999,,,,,,,4
2012-05-28 01:14:00,0.1864,3.3338,122.861,10.4094,,,,,,,,,,,,,,,13.5192,10.5806,0.0109,1.2934,0.0135,,,,10.2247,6.8355,6.9038,7.3863,-5.2284,0.132,,,,,,,4
2012-05-28 01:15:00,0.1875,3.4413,122.8914,10.3838,,,,,,,,,,,,,,,13.5206,10.5542,0.0061999999999999,1.2364,0.008,,,,10.1814,6.7722,6.8177,7.2946,-5.4067,0.1315999999999999,,,,,,,4
2012-05-28 01:16:00,0.1867999999999999,3.6779,122.8719,10.2741,,,,,,,,,,,,,,,13.5219,10.5185,0.0105,1.4415,0.0155999999999999,,,,10.1181,6.7056,6.7099,7.2167,-5.4661,0.1312,,,,,,,4
2012-05-28 01:17:00,0.1864,3.2477,122.8462,10.276,,,,,,,,,,,,,,,13.5247,10.4827,0.0112,1.3446,0.0145,,,,10.0625,6.5906,6.5771,7.1153,-5.7038,0.132,,,,,,,4
2012-05-28 01:18:00,0.1883,3.4197,122.8424,10.3505,,,,,,,,,,,,,,,13.5247,10.4563,0.0086999999999999,1.3731,0.0135,,,,10.0199,6.5733,6.5889,7.1079,-5.6444,0.1318,,,,,,,4
2012-05-28 01:19:00,0.1867999999999999,3.2476,122.8546,10.2745,,,,,,,,,,,,,,,13.5251,10.4187,0.0045999999999999,1.2876,0.0094,,,,9.9659,6.5126,6.4379,6.9663,-5.4661,0.132,,,,,,,4
2012-05-28 01:20:00,0.187,3.2046,122.8868,10.0213,,,,,,,,,,,,,,,13.5247,10.3867,0.0077,1.0939,0.0097999999999999,,,,9.9098,6.4825,6.3722,6.9248,-5.2285,0.1318,,,,,,,4
2012-05-28 01:21:00,0.1859,3.4198,122.9167,9.9547,,,,,,,,,,,,,,,13.5274,10.3528,0.0095999999999999,1.3503,0.0121,,,,9.8554,6.4419,6.3025,6.8673,-5.1691,0.1317,,,,,,,4
2012-05-28 01:22:00,0.1872,3.2907,122.9665,9.8475,,,,,,,,,,,,,,,13.5297,10.3189,0.0051999999999999,1.4073,0.0061999999999999,,,,9.8003,6.4604,6.4875,7.0037,-5.1097,0.1313,,,,,,,4
2012-05-28 01:23:00,0.1867999999999999,3.3337,122.8979,10.2026,,,,,,,,,,,,,,,13.5306,10.285,0.0086999999999999,1.3161,0.0118,,,,9.7713,6.5244,6.4924,7.1451,-5.1692,0.1315,,,,,,,4
2012-05-28 01:24:00,0.1857,3.2692,122.9734,10.0339,,,,,,,,,,,,,,,13.5306,10.2492,0.0058999999999999,1.0882,0.0064999999999999,,,,9.7277,6.5695,6.6626,7.2221,-4.9909,0.1315,,,,,,,4
2012-05-28 01:25:00,0.1880999999999999,3.2262,122.9159,10.2351,,,,,,,,,,,,,,,13.5305,10.2116,0.0061999999999999,1.3218,0.0085,,,,9.7014,6.6988,6.6504,7.3065,-4.9315,0.1318999999999999,,,,,,,4
2012-05-28 01:26:00,0.1880999999999999,3.5058,122.8958,10.0957,,,,,,,,,,,,,,,13.5306,10.1852,0.0074999999999999,1.3389,0.0097,,,,9.6679,6.6829,6.5634,7.2686,-4.9316,0.1313,,,,,,,4
2012-05-28 01:27:00,0.1865999999999999,3.2478,122.9027,10.1346,,,,,,,,,,,,,,,13.5341,10.1438,0.0119,1.1851,0.0155999999999999,,,,9.6314,6.6419,6.5295,7.1829,-4.6939,0.1308999999999999,,,,,,,4
2012-05-28 01:28:00,0.1877,3.3768,122.8893,10.1458,,,,,,,,,,,,,,,13.5356,10.1137,0.01,1.3162,0.0118,,,,9.597,6.5561,6.4465,7.0979,-4.4563,0.132,,,,,,,4
2012-05-28 01:29:00,0.1872999999999999,3.2908,122.9642,10.1278,,,,,,,,,,,,,,,13.5358,10.0779,0.0071,1.2592,0.0109,,,,9.5654,6.5805,6.5228,7.1493,-4.6345,0.1305999999999999,,,,,,,4
2012-05-28 01:30:00,0.1867999999999999,3.2048,122.997,10.0936,,,,,,,,,,,,,,,13.5363,10.0459,0.0141,1.2934,0.0190999999999999,,,,9.544,6.6023,6.4721,7.1135,-4.3969,0.1312,,,,,,,4
2012-05-28 01:31:00,0.1865999999999999,3.4414,122.9365,10.0377,,,,,,,,,,,,,,,13.537,10.012,0.0106999999999999,1.3504,0.0172999999999999,,,,9.5016,6.4686,6.3377,6.9323,-4.4563,0.1312,,,,,,,4
2012-05-28 01:32:00,0.1875,3.4199,122.918,9.9765,,,,,,,,,,,,,,,13.5384,9.98,-0.0005,1.2307,0.0005999999999999,,,,9.4582,6.3566,6.3111,6.8382,-4.7534,0.1308,,,,,,,4
2012-05-28 01:33:00,0.187,3.3339,122.8948,9.894100000000002,,,,,,,,,,,,,,,13.5395,9.9424,0.0095999999999999,1.339,0.0118,,,,9.4191,6.2973,6.2282,6.7611,-4.694,0.131,,,,,,,4
2012-05-28 01:34:00,0.1877,3.377,122.9157,9.8482,,,,,,,,,,,,,,,13.5418,9.9179,0.0074999999999999,1.4871,0.0135999999999999,,,,9.3875,6.235,6.1631,6.7053,-4.7534,0.1315,,,,,,,4
2012-05-28 01:35:00,0.1872999999999999,3.1834,122.9128,9.8675,,,,,,,,,,,,,,,13.5419,9.8859,0.0045999999999999,1.2022,0.0055999999999999,,,,9.3506,6.1701,6.1566,6.6874,-4.7534,0.1305999999999999,,,,,,,4
2012-05-28 01:36:00,0.186,3.377,123.0037,9.8739,,,,,,,,,,,,,,,13.5426,9.8482,0.0045999999999999,1.3903,0.0047999999999999,,,,9.3185,6.1308,6.15,6.6566,-4.5158,0.1303999999999999,,,,,,,4
2012-05-28 01:37:00,0.1872999999999999,3.291,123.0177,9.3664,,,,,,,,,,,,,,,13.5434,9.8219,0.005,1.2421,0.0041,,,,9.2822,6.0231,6.0152,6.4516,-4.3375,0.1305999999999999,,,,,,,4
2012-05-28 01:38:00,0.187,3.3125,122.989,8.6667,,,,,,,,,,,,,,,13.5434,9.7842,0.0061999999999999,1.4302,0.0115,,,,9.1922,5.9495,5.958,6.3261,-4.3375,0.1308,,,,,,,4
2012-05-28 01:39:00,0.187,3.42,122.9602,8.0972,,,,,,,,,,,,,,,13.5434,9.7541,0.0137,1.4245,0.0201,,,,9.0848,5.9234,5.9433,6.2723,-4.5158,0.1305999999999999,,,,,,,4
2012-05-28 01:40:00,0.187,3.1189,122.9553,8.1754,,,,,,,,,,,,,,,13.5439,9.7225,0.0074999999999999,1.4644,0.0115,,,,8.998599999999998,6.0033,6.0375,6.392,-4.4564,0.1302,,,,,,,4
2012-05-28 01:41:00,0.187,3.4631,122.9452,8.622999999999998,,,,,,,,,,,,,,,13.5434,9.6829,0.0067999999999999,1.0484,0.0071999999999999,,,,8.9463,6.0454,5.9699,6.4212,-4.397,0.1313,,,,,,,4
2012-05-28 01:42:00,0.1867999999999999,3.3555,122.9489,8.717399999999998,,,,,,,,,,,,,,,13.5439,9.649,0.0144,1.2763,0.0161999999999999,,,,8.9081,5.9435,5.8816,6.3501,-4.4564,0.1303999999999999,,,,,,,4
2012-05-28 01:43:00,0.1875,3.248,122.9798,8.842,,,,,,,,,,,,,,,13.548,9.6076,0.0105,1.2877,0.0155,,,,8.8687,5.9011,5.884,6.2913,-4.4564,0.1302,,,,,,,4
2012-05-28 01:44:00,0.1867999999999999,3.291,123.0039,8.8423,,,,,,,,,,,,,,,13.5493,9.5737,0.0038999999999999,1.2592,0.0051,,,,8.8306,5.9489,5.9297,6.3491,-4.5159,0.1307,,,,,,,4
2012-05-28 01:45:00,0.1877,3.248,123.0313,9.0058,,,,,,,,,,,,,,,13.5499,9.5342,0.0092999999999999,1.3105,0.0108,,,,8.7917,6.0196,6.0366,6.5477,-4.5159,0.13,,,,,,,4
2012-05-28 01:46:00,0.1864,3.1835,123.0144,9.0721,,,,,,,,,,,,,,,13.5501,9.4965,0.0043,1.151,0.006,,,,8.764599999999998,5.9803,5.9411,6.4821,-4.2782,0.13,,,,,,,4
2012-05-28 01:47:00,0.187,3.205,122.9256,8.9061,,,,,,,,,,,,,,,13.5512,9.4694,0.0020999999999999,1.4359,0.0038,,,,8.7339,5.98,5.9701,6.5068,-4.3376,0.131,,,,,,,4
