measured_on,ac_current__319,ac_power__315,ac_voltage__318,ambient_temp__320,battery_pack_voltage__1363,control_module_voltage__1371,das_battery_voltage__1369,das_battery_voltage__326,das_temp__1368,das_temp__325,dc_pos_current__317,dc_pos_voltage__316,dc_power__314,dcdc_1_voltage__1364,dcdc_2_voltage__1365,dcdc_exhaust_temp__1367,interior_temp__1366,inverter_temp__324,module_temp_1__321,module_temp_2__322,module_temp_3__323,poa_irradiance__313,power_factor__327,program_codeset__1373,resistor_box_3_temp__1370,vcm_above_threshold__1372,system_id
2011-09-29 00:00:00,0.1880999999999999,3.3758,122.409,18.9225,,,,13.3432,,18.2545,0.0138999999999999,1.2303,0.0178,,,,,18.1801,16.4921,16.1782,16.6475,-3.5625,0.1341,,,,4
2011-09-29 00:01:00,0.1887,3.4618,122.4727,18.9313,,,,13.3454,,18.25,0.02,1.1733,0.0227,,,,,18.1832,16.4799,16.1499,16.6151,-3.5031,0.1351999999999999,,,,4
2011-09-29 00:02:00,0.1883,3.3542,122.4689,18.8512,,,,13.3461,,18.2314,0.0144,1.0081,0.0151,,,,,18.1674,16.4458,16.1256,16.5741,-3.5031,0.1341,,,,4
2011-09-29 00:03:00,0.1887,3.2467,122.4713,18.8045,,,,13.3457,,18.2231,0.0171,1.1391,0.0185999999999999,,,,,18.166,16.4493,16.1396,16.5902,-3.5031,0.1341,,,,4
2011-09-29 00:04:00,0.1883,3.3757,122.4742,18.7915,,,,13.3477,,18.2003,0.0189,1.3556,0.0258999999999999,,,,,18.1363,16.423,16.0819,16.575,-3.5031,0.1333999999999999,,,,4
2011-09-29 00:05:00,0.1887,3.4832,122.4558,18.832,,,,13.3469,,18.2003,0.0172999999999999,1.4467,0.0267,,,,,18.1467,16.423,16.0986,16.5764,-3.5625,0.1343,,,,4
2011-09-29 00:06:00,0.1887,3.4188,122.462,18.8018,,,,13.3484,,18.198,0.0194,1.2816,0.0263,,,,,18.1431,16.4305,16.088,16.5909,-3.7406,0.1346,,,,4
2011-09-29 00:07:00,0.1890999999999999,3.6338,122.4777,18.6988,,,,13.3489,,18.1732,0.0166,1.2075,0.0201999999999999,,,,,18.1154,16.363,16.0009,16.4851,-3.6218,0.134,,,,4
2011-09-29 00:08:00,0.1889,3.4402,122.4767,18.6159,,,,13.3486,,18.1546,0.0216,1.2075,0.0261,,,,,18.0878,16.329,15.9843,16.4789,-3.7406,0.1343,,,,4
2011-09-29 00:09:00,0.1889,3.3972,122.4831,18.6775,,,,13.3486,,18.1483,0.0179999999999999,1.0252,0.0179999999999999,,,,,18.0871,16.3778,16.0834,16.5584,-3.5625,0.1346999999999999,,,,4
2011-09-29 00:10:00,0.1889,3.4187,122.5034,18.8696,,,,13.3483,,18.1421,0.0156999999999999,1.0708,0.0171,,,,,18.1205,16.4441,16.1505,16.5766,-3.6812,0.1343,,,,4
2011-09-29 00:11:00,0.1887,3.3327,122.4711,18.9488,,,,13.3492,,18.1235,0.0168999999999999,1.2531,0.0208999999999999,,,,,18.1318,16.4966,16.1785,16.6667,-3.5625,0.134,,,,4
2011-09-29 00:12:00,0.1885,3.3543,122.4758,18.9376,,,,13.3488,,18.1032,0.0159,1.1164,0.0199,,,,,18.1239,16.5347,16.2153,16.695,-3.5031,0.1343,,,,4
2011-09-29 00:13:00,0.1880999999999999,3.3758,122.4315,18.9233,,,,13.3488,,18.0986,0.0103,1.0993,0.0119,,,,,18.1361,16.5776,16.2833,16.7288,-3.3844,0.1346999999999999,,,,4
2011-09-29 00:14:00,0.1883,3.2253,122.4769,19.0607,,,,13.349,,18.0964,0.0161999999999999,1.1506,0.0199,,,,,18.1797,16.6737,16.3655,16.8005,-3.5625,0.1345,,,,4
2011-09-29 00:15:00,0.1885,3.4618,122.4856,19.2456,,,,13.349,,18.0943,0.0189,1.3044,0.0261,,,,,18.2346,16.8179,16.475,16.9447,-3.1469,0.1346,,,,4
2011-09-29 00:16:00,0.1894,3.2468,122.5307,19.1776,,,,13.3491,,18.0715,0.0129999999999999,1.3385,0.0190999999999999,,,,,18.2549,16.871,16.494,16.9818,-3.0875,0.1345,,,,4
2011-09-29 00:17:00,0.1885,3.4403,122.5377,19.0687,,,,13.3491,,18.0715,0.0178,1.2132,0.0235,,,,,18.2827,16.9003,16.5435,16.9888,-2.9687,0.1342,,,,4
2011-09-29 00:18:00,0.1890999999999999,3.5909,122.5246,19.0938,,,,13.3492,,18.0715,0.0189,0.9968,0.0176,,,,,18.3056,16.901,16.5128,16.9623,-2.9094,0.1341,,,,4
