measured_on,ac_current__319,ac_power__315,ac_voltage__318,ambient_temp__320,das_temp__325,dc_pos_current__317,dc_pos_voltage__316,dc_power__314,module_temp_1__321,poa_irradiance__313,system_id
2008-09-21 00:00:00,5.043,-0.095,121.181,13.997,15.161,0.007,1.502,0.0109999999999999,13.535,28.329,4
2008-09-21 00:15:00,5.04,-0.095,121.096,14.298,15.225,0.007,1.469,0.0109999999999999,13.571,27.23,4
2008-09-21 00:30:00,5.037,-0.095,121.001,13.728,15.293,0.007,1.487,0.0109999999999999,13.372,27.034,4
2008-09-21 00:45:00,5.039,-0.095,121.078,13.89,15.137,0.007,1.446,0.01,13.297,26.353,4
2008-09-21 01:00:00,5.041,-0.095,121.117,13.743,15.072,0.007,1.482,0.0109999999999999,13.023,25.369,4
2008-09-21 01:15:00,5.042,-0.095,121.152,13.328,14.869,0.007,1.516,0.0109999999999999,12.495,26.157,4
2008-09-21 01:30:00,5.045,-0.094,121.247,13.536,14.668,0.007,1.571,0.012,12.41,26.461,4
2008-09-21 01:45:00,5.051,-0.0929999999999999,121.372,14.63,14.846,0.007,1.572,0.0109999999999999,12.841,29.253,4
2008-09-21 02:00:00,5.051,-0.0929999999999999,121.361,14.121,15.093,0.007,1.567,0.0109999999999999,12.828,28.001,4
2008-09-21 02:15:00,5.059,-0.0899999999999999,121.492,14.454,15.075,0.007,1.557,0.0109999999999999,13.433,27.822,4
2008-09-21 02:30:00,5.056,-0.0889999999999999,121.433,14.353,15.343,0.007,1.556,0.0109999999999999,13.155,26.31,4
2008-09-21 02:45:00,5.062,-0.082,121.554,14.738,15.285,0.007,1.586,0.012,13.466,26.513,4
2008-09-21 03:00:00,5.06,-0.0889999999999999,121.477,14.622,15.437,0.008,1.578,0.012,13.649,26.666,4
2008-09-21 03:15:00,5.068,-0.083,121.608,14.176,15.403,0.007,1.554,0.0109999999999999,13.499,26.303,4
2008-09-21 03:30:00,5.066,-0.084,121.577,14.538,15.299,0.007,1.641,0.012,13.994,26.606,4
2008-09-21 03:45:00,5.068,-0.083,121.604,14.187,15.318,0.007,1.633,0.012,13.898,26.164,4
2008-09-21 04:00:00,5.064,-0.0879999999999999,121.527,13.272,15.201,0.008,1.619,0.012,13.155,25.147,4
2008-09-21 04:15:00,5.051,-0.094,121.29,13.419,14.812,0.008,1.693,0.0129999999999999,13.513,27.868,4
2008-09-21 04:30:00,5.056,-0.0929999999999999,121.337,13.321,14.646,0.007,1.697,0.012,13.696,28.192,4
2008-09-21 04:45:00,5.048,-0.094,121.245,13.314,14.591,0.008,1.818,0.014,13.775,27.586,4
