measured_on,ac_current__319,ac_current__379,ac_power__315,ac_power__375,ac_voltage__318,ac_voltage__378,ambient_temp__320,ambient_temp__380,das_battery_voltage__326,das_battery_voltage__386,das_temp__325,das_temp__385,dc_pos_current__317,dc_pos_current__377,dc_pos_voltage__316,dc_pos_voltage__376,dc_power__314,dc_power__374,inverter_temp__324,inverter_temp__384,module_temp_1__321,module_temp_1__381,module_temp_2__322,module_temp_2__382,module_temp_3__323,module_temp_3__383,poa_irradiance__313,poa_irradiance__373,power_factor__327,power_factor__387,system_id
2010-12-16 00:51:00,0.1852,,3.3567,,123.2644,,-2.4255,,13.8742,,-1.6517,,-0.0106999999999999,,2.2686,,-0.0233,,-2.3751,,-2.8868,,-2.7317,,-2.5186,,-0.1814,,0.1237,,4
2010-12-16 00:52:00,0.1852,,3.4643,,123.2746,,-2.4124,,13.8742,,-1.6517,,-0.0095999999999999,,2.1033,,-0.0184,,-2.3686,,-2.8557,,-2.7056,,-2.5063,,-0.2417999999999999,,0.1235,,4
2010-12-16 00:53:00,0.186,,3.3782,,123.3088,,-2.3985,,13.8742,,-1.6517,,-0.0045999999999999,,2.3655,,-0.0121,,-2.3563,,-2.8317,,-2.6838,,-2.486,,-0.4232,,0.124,,4
2010-12-16 00:54:00,0.1857999999999999,,3.3352,,123.3259,,-2.3924,,13.8747,,-1.6602,,-0.0051999999999999,,2.1432,,-0.0106999999999999,,-2.3539,,-2.8163,,-2.6756,,-2.4785,,-0.3628,,0.1229,,4
2010-12-16 00:55:00,0.1849,,3.3567,,123.3652,,-2.3905,,13.8747,,-1.6721,,-0.0057,,2.3142,,-0.0138999999999999,,-2.3556,,-2.8042,,-2.6578,,-2.4795,,-0.3628,,0.1234,,4
2010-12-16 00:56:00,0.1852,,3.3567,,123.2199,,-2.4043,,13.8752,,-1.6721,,-0.01,,2.1603,,-0.0212,,-2.3498,,-2.7847,,-2.6252,,-2.4781,,-0.1208999999999999,,0.1237999999999999,,4
2010-12-16 00:57:00,0.1849,,3.3137,,123.184,,-2.408,,13.8747,,-1.6721,,-0.0006999999999999,,2.1945,,0.0004,,-2.3368,,-2.7854,,-2.623,,-2.4911,,-0.3628,,0.1236,,4
2010-12-16 00:58:00,0.1855999999999999,,3.4643,,123.2199,,-2.4133,,13.8756,,-1.6738,,-0.0112,,2.2914,,-0.027,,-2.3342,,-2.7878,,-2.6233,,-2.4994,,-0.1814,,0.1225,,4
2010-12-16 00:59:00,0.1847,,3.3782,,123.2079,,-2.4317,,13.8747,,-1.6907,,-0.0095999999999999,,2.0178,,-0.0184999999999999,,-2.3453,,-2.8237,,-2.6576,,-2.5243,,-0.3023,,0.1228,,4
2010-12-16 01:00:00,0.1849,,3.3567,,123.2233,,-2.4341,,13.8756,,-1.6924,,-0.0057,,2.1888,,-0.0124,,-2.3412,,-2.842,,-2.6586,,-2.5484,,-0.1814,,0.1237999999999999,,4
2010-12-16 01:01:00,0.1854,,3.5073,,123.2011,,-2.4305,,13.8761,,-1.6924,,-0.0061999999999999,,2.3769,,-0.0151,,-2.3376,,-2.8551,,-2.6629,,-2.5644,,-0.4232,,0.1227,,4
2010-12-16 01:02:00,0.1849,,3.4213,,123.2216,,-2.448,,13.8761,,-1.6924,,0.0002,,2.166,,-0.0018,,-2.3354,,-2.8674,,-2.6666,,-2.5912,,-0.2417999999999999,,0.1231,,4
2010-12-16 01:03:00,0.1857999999999999,,3.3137,,123.1908,,-2.4531,,13.8765,,-1.6924,,-0.0088999999999999,,2.2743,,-0.0208999999999999,,-2.3383,,-2.8689,,-2.6789,,-2.605,,-0.3023,,0.1226,,4
2010-12-16 01:04:00,0.1855999999999999,,3.3352,,123.2113,,-2.4546,,13.8756,,-1.6924,,-0.0041,,2.0805,,-0.0079,,-2.3354,,-2.879,,-2.6695,,-2.6209,,-0.5441,,0.1233,,4
2010-12-16 01:05:00,0.1852,,3.4428,,123.2233,,-2.4487,,13.8756,,-1.6924,,-0.0106999999999999,,2.1489,,-0.0228,,-2.3362,,-2.8797,,-2.6637,,-2.6332,,-0.5441,,0.1237,,4
2010-12-16 01:06:00,0.1857999999999999,,3.3782,,123.2507,,-2.4605,,13.8775,,-1.6962,,-0.0023,,1.9437,,-0.0044999999999999,,-2.3392,,-2.9016,,-2.6805,,-2.666,,-0.6046,,0.1234,,4
2010-12-16 01:07:00,0.186,,3.3997,,123.2404,,-2.4892,,13.8747,,-1.7131,,-0.0091,,1.9893,,-0.0176,,-2.3562,,-2.9288,,-2.6982,,-2.6903,,-0.4837,,0.1227,,4
2010-12-16 01:08:00,0.1857999999999999,,3.3352,,123.2866,,-2.4823,,13.877,,-1.715,,-0.0061999999999999,,2.1717,,-0.0158,,-2.3559,,-2.9227,,-2.6943,,-2.695,,-0.6651,,0.1229,,4
2010-12-16 01:09:00,0.1854,,3.3137,,123.2455,,-2.4619,,13.8775,,-1.715,,-0.005,,2.3028,,-0.0122,,-2.3559,,-2.914,,-2.682,,-2.682,,-0.4837,,0.1233,,4
2010-12-16 01:10:00,0.1852,,3.2491,,123.2302,,-2.4517,,13.877,,-1.715,,-0.0123,,2.1375,,-0.0270999999999999,,-2.3515,,-2.9067,,-2.6631,,-2.6769,,-0.3023,,0.1225,,4
2010-12-16 01:11:00,0.1855999999999999,,3.3352,,123.1994,,-2.4371,,13.8788,,-1.715,,-0.0064,,2.1375,,-0.0132,,-2.3501,,-2.8843,,-2.6486,,-2.661,,-0.6046,,0.1239,,4
2010-12-16 01:12:00,0.1854,,3.3997,,123.1789,,-2.4203,,13.877,,-1.715,,-0.0032,,1.9608,,-0.0082,,-2.3429,,-2.8705,,-2.6363,,-2.6523,,-0.4837,,0.1234,,4
2010-12-16 01:13:00,0.1855999999999999,,3.3567,,123.1771,,-2.4065,,13.8775,,-1.715,,-0.0123,,2.1603,,-0.028,,-2.3407,,-2.8734,,-2.6363,,-2.6515,,-0.4837,,0.1242,,4
2010-12-16 01:14:00,0.1857999999999999,,3.3782,,123.2148,,-2.4094,,13.877,,-1.7252,,-0.0105,,2.2002,,-0.0221,,-2.3509,,-2.8655,,-2.6364,,-2.6516,,-0.6046,,0.1227,,4
2010-12-16 01:15:00,0.1852,,3.3352,,123.184,,-2.4234,,13.8761,,-1.7319,,-0.0045999999999999,,2.0805,,-0.0094999999999999,,-2.3555,,-2.8744,,-2.6482,,-2.6663,,-0.5441,,0.1233,,4
2010-12-16 01:16:00,0.186,,3.3352,,123.2199,,-2.4101,,13.877,,-1.7353,,-0.0148,,2.1432,,-0.0309,,-2.3589,,-2.8619,,-2.6429,,-2.6777,,-0.4837,,0.1237,,4
2010-12-16 01:17:00,0.1854,,3.3997,,123.249,,-2.4123,,13.8761,,-1.7353,,-0.0112,,2.1318,,-0.0244,,-2.3596,,-2.8481,,-2.6357,,-2.6698,,-0.5441,,0.1233,,4
2010-12-16 01:18:00,0.1855999999999999,,3.3567,,123.2131,,-2.4203,,13.8765,,-1.7353,,-0.0077999999999999,,1.938,,-0.0149999999999999,,-2.3603,,-2.859,,-2.6436,,-2.6784,,-0.6651,,0.1234,,4
2010-12-16 01:19:00,0.186,,3.3567,,123.2524,,-2.4334,,13.8765,,-1.7353,,-0.0082,,2.1603,,-0.0171,,-2.3632,,-2.8474,,-2.6357,,-2.6777,,-0.6651,,0.1241,,4
2010-12-16 01:20:00,0.1852,,3.3997,,123.1908,,-2.4232,,13.8775,,-1.7353,,-0.0086999999999999,,1.9893,,-0.0164,,-2.3618,,-2.8394,,-2.6328,,-2.6705,,-0.4837,,0.1229,,4
2010-12-16 01:21:00,0.1852,,3.3567,,123.1771,,-2.4203,,13.8756,,-1.7353,,-0.0073,,2.0007,,-0.0164,,-2.361,,-2.8299,,-2.6241,,-2.6704,,-0.6651,,0.1236,,4
2010-12-16 01:22:00,0.1854,,3.2491,,123.1977,,-2.4261,,13.8752,,-1.7353,,-0.0051999999999999,,1.938,,-0.0086999999999999,,-2.361,,-2.8278,,-2.6255,,-2.6864,,-0.6046,,0.1237999999999999,,4
2010-12-16 01:23:00,0.1857999999999999,,3.3352,,123.2336,,-2.4217,,13.8756,,-1.7353,,-0.005,,2.0463,,-0.0064,,-2.3625,,-2.843,,-2.6436,,-2.6973,,-0.6651,,0.1234,,4
2010-12-16 01:24:00,0.1852,,3.3137,,123.1943,,-2.44,,13.8765,,-1.7353,,-0.0043,,2.0007,,-0.0101,,-2.3676,,-2.8626,,-2.6697,,-2.7256,,-0.6046,,0.1235,,4
2010-12-16 01:25:00,0.1855999999999999,,3.3997,,123.2113,,-2.4589,,13.8752,,-1.7353,,-0.0092999999999999,,2.2629,,-0.0233,,-2.369,,-2.8691,,-2.6668,,-2.7415,,-0.6651,,0.1234,,4
2010-12-16 01:26:00,0.1842999999999999,,3.2276,,123.2131,,-2.4575,,13.8756,,-1.7353,,-0.0057,,2.0235,,-0.0092999999999999,,-2.3726,,-2.8699,,-2.6741,,-2.7546,,-0.6651,,0.1235,,4
2010-12-16 01:27:00,0.1855999999999999,,3.4428,,123.2353,,-2.4509,,13.8756,,-1.7353,,-0.003,,2.052,,-0.0077,,-2.3712,,-2.8779,,-2.6886,,-2.7647,,-0.6046,,0.1232,,4
2010-12-16 01:28:00,0.1855999999999999,,3.3352,,123.3003,,-2.4589,,13.8752,,-1.7353,,-0.0135,,2.1945,,-0.0281999999999999,,-2.3755,,-2.8931,,-2.6966,,-2.7734,,-0.6046,,0.1236,,4
2010-12-16 01:29:00,0.1865,,3.3997,,123.2421,,-2.4633,,13.8752,,-1.7353,,-0.0033999999999999,,2.2002,,-0.0063,,-2.3784,,-2.8865,,-2.6842,,-2.7618,,-0.786,,0.1235,,4
2010-12-16 01:30:00,0.1855999999999999,,3.3782,,123.2404,,-2.456,,13.8765,,-1.7353,,-0.0112,,2.052,,-0.0242999999999999,,-2.3763,,-2.8952,,-2.6893,,-2.7618,,-0.6046,,0.1244,,4
2010-12-16 01:31:00,0.1854,,3.3137,,123.225,,-2.4524,,13.8761,,-1.7353,,-0.0066,,1.8354,,-0.0137,,-2.3777,,-2.909,,-2.7067,,-2.7799,,-0.6651,,0.1242,,4
2010-12-16 01:32:00,0.1854,,3.3352,,123.2096,,-2.4662,,13.8761,,-1.7353,,-0.0057,,1.995,,-0.0121,,-2.3777,,-2.9127,,-2.7183,,-2.7872,,-0.6651,,0.1242,,4
2010-12-16 01:33:00,0.1855999999999999,,3.3137,,123.2165,,-2.47,,13.8779,,-1.7391,,-0.0023,,2.0463,,-0.0027,,-2.3815,,-2.9215,,-2.7105,,-2.7946,,-0.7255,,0.1235,,4
2010-12-16 01:34:00,0.1857999999999999,,3.3782,,123.2079,,-2.487,,13.8779,,-1.756,,-0.0061999999999999,,2.0178,,-0.0129,,-2.3999,,-2.9661,,-2.755,,-2.8087,,-0.7255,,0.1246,,4
2010-12-16 01:35:00,0.1855999999999999,,3.3997,,123.2319,,-2.5005,,13.8788,,-1.7579,,-0.0077999999999999,,1.9665,,-0.0131,,-2.404,,-3.0006,,-2.7874,,-2.8316,,-0.7255,,0.1244,,4
2010-12-16 01:36:00,0.1855999999999999,,3.3782,,123.3208,,-2.5202,,13.8788,,-1.7579,,-0.0095999999999999,,2.0577,,-0.0201,,-2.4119,,-3.026,,-2.8135,,-2.8672,,-0.786,,0.1231,,4
2010-12-16 01:37:00,0.1855999999999999,,3.3137,,123.2199,,-2.5282,,13.8788,,-1.7579,,-0.0035999999999999,,1.9779,,-0.0071999999999999,,-2.4185,,-3.0427,,-2.8367,,-2.8998,,-0.8465,,0.1239,,4
2010-12-16 01:38:00,0.1852,,3.3352,,123.2165,,-2.5362,,13.8784,,-1.7579,,-0.0144,,2.1204,,-0.0292,,-2.4199,,-3.0898,,-2.886,,-2.9527,,-0.8465,,0.1241,,4
2010-12-16 01:39:00,0.1849,,3.4213,,123.2455,,-2.5136,,13.8797,,-1.7579,,-0.0132,,2.0121,,-0.0263,,-2.4279,,-3.1254,,-2.9222,,-2.9883,,-1.0883,,0.1233,,4
2010-12-16 01:40:00,0.1852,,3.3137,,123.1994,,-2.5136,,13.8793,,-1.7579,,-0.0041,,2.0235,,-0.0066,,-2.4344,,-3.1595,,-2.9592,,-3.0485,,-1.0278,,0.1234,,4
2010-12-16 01:41:00,0.1849,,3.3567,,123.2045,,-2.5207,,13.8793,,-1.7664,,-0.0073,,1.9722,,-0.0143,,-2.4443,,-3.2239,,-3.0156,,-3.131,,-1.3301,,0.1237999999999999,,4
2010-12-16 01:42:00,0.1847,,3.3352,,123.2165,,-2.542,,13.8797,,-1.7783,,-0.0074999999999999,,1.9608,,-0.0158,,-2.4671,,-3.3084,,-3.1189,,-3.2104,,-1.1488,,0.1235,,4
2010-12-16 01:43:00,0.1852,,3.3137,,123.1857,,-2.5581,,13.8797,,-1.7783,,-0.0057,,2.1147,,-0.0138,,-2.4729,,-3.3839,,-3.1959,,-3.3047,,-1.3301,,0.1239,,4
2010-12-16 01:44:00,0.1857999999999999,,3.2706,,123.2302,,-2.5756,,13.8797,,-1.7783,,-0.0047999999999999,,1.8753,,-0.0092999999999999,,-2.4816,,-3.4638,,-3.2619,,-3.3853,,-1.4511,,0.124,,4
2010-12-16 01:45:00,0.1854,,3.3782,,123.2062,,-2.6135,,13.8797,,-1.7783,,-0.0057,,2.0292,,-0.0112999999999999,,-2.4968,,-3.4899,,-3.2837,,-3.4289,,-1.4511,,0.1228,,4
2010-12-16 01:46:00,0.1865,,3.3997,,123.1737,,-2.6162,,13.8797,,-1.7933,,-0.0115999999999999,,1.9551,,-0.0222,,-2.522,,-3.5421,,-3.3235,,-3.484,,-1.5115,,0.1237,,4
2010-12-16 01:47:00,0.1852,,3.3352,,123.2011,,-2.6332,,13.8797,,-1.8008,,-0.0043,,1.653,,-0.0058999999999999,,-2.5375,,-3.5889,,-3.3855,,-3.5416,,-1.4511,,0.1246,,4
2010-12-16 01:48:00,0.1854,,3.3137,,123.2455,,-2.6718,,13.8797,,-1.8161,,-0.0106999999999999,,1.7157,,-0.0190999999999999,,-2.5608,,-3.5983,,-3.3964,,-3.5446,,-1.572,,0.1232,,4
2010-12-16 01:49:00,0.1855999999999999,,3.3567,,123.1857,,-2.6623,,13.8797,,-1.8212,,-0.0006999999999999,,1.7385,,-0.0015,,-2.568,,-3.5969,,-3.3986,,-3.578,,-1.5115,,0.1242,,4
2010-12-16 01:50:00,0.1849,,3.3997,,123.1942,,-2.6581,,13.8802,,-1.8249,,-0.0103,,1.8069,,-0.0177,,-2.5754,,-3.552,,-3.337,,-3.5236,,-1.6929,,0.1234,,4
2010-12-16 01:51:00,0.1854,,3.3567,,123.2233,,-2.6295,,13.8811,,-1.8438,,-0.0109,,1.8354,,-0.0217,,-2.5907,,-3.5258,,-3.3356,,-3.5258,,-1.5115,,0.1247,,4
2010-12-16 01:52:00,0.1849,,3.3137,,123.2165,,-2.6497,,13.8802,,-1.8522,,-0.0097999999999999,,1.6131,,-0.0156999999999999,,-2.5948,,-3.4937,,-3.2991,,-3.5067,,-1.4511,,0.1237999999999999,,4
