measured_on,ac_current__319,ac_power__315,ac_voltage__318,ambient_temp__320,das_temp__325,dc_pos_current__317,dc_pos_voltage__316,dc_power__314,module_temp_1__321,system_id
2010-04-23 00:00:00,5.043,0.099,123.093,5.0,26.57,0.005,2.104,0.01,7.597,4
2010-04-23 00:01:00,5.044,-0.055,123.168,4.95,26.478,0.006,2.068,0.012,7.655,4
2010-04-23 00:02:00,5.043,0.049,123.139,4.951,23.895,0.006,2.236,0.012,7.686,4
2010-04-23 00:03:00,5.037,-0.0609999999999999,123.106,4.989,26.265,0.007,2.356,0.016,7.732999999999999,4
2010-04-23 00:04:00,5.042,0.055,123.1,5.045,26.302,0.006,2.432,0.014,7.734,4
2010-04-23 00:05:00,5.048,0.016,123.171,5.068,25.311,0.006,2.21,0.014,7.745,4
2010-04-23 00:06:00,5.048,0.066,123.21,5.038,27.289,0.005,2.188,0.012,7.71,4
2010-04-23 00:07:00,5.044,-0.094,123.141,5.022,27.419,0.005,2.386,0.012,7.729,4
2010-04-23 00:08:00,5.045,-0.033,123.103,4.999,26.597,0.004,2.182,0.008,7.744,4
2010-04-23 00:09:00,5.047,-0.006,123.209,5.003,28.276,0.007,2.494,0.0179999999999999,7.739,4
2010-04-23 00:10:00,5.05,0.0379999999999999,123.215,5.043,28.267,0.006,2.554,0.016,7.737,4
2010-04-23 00:11:00,5.046,-0.0769999999999999,123.171,5.063,27.393,0.006,2.392,0.014,7.764999999999999,4
2010-04-23 00:12:00,5.042,-0.0109999999999999,123.156,4.998,24.509,0.006,2.276,0.014,7.769,4
2010-04-23 00:13:00,5.048,0.187,123.177,5.014,26.82,0.005,2.264,0.01,7.772,4
2010-04-23 00:14:00,5.053,0.049,123.241,5.047,25.337,0.005,2.416,0.012,7.758,4
2010-04-23 00:15:00,5.046,-0.006,123.214,5.066,24.72,0.005,2.284,0.01,7.767,4
2010-04-23 00:16:00,5.043,0.0379999999999999,123.139,5.128,26.5,0.007,2.554,0.0179999999999999,7.777,4
2010-04-23 00:17:00,5.047,0.0109999999999999,123.152,5.21,25.907,0.005,2.456,0.014,7.775,4
2010-04-23 00:18:00,5.05,0.11,123.185,5.28,29.256,0.004,2.492,0.01,7.764999999999999,4
2010-04-23 00:19:00,5.047,-0.028,123.216,5.239,28.607,0.006,2.324,0.014,7.785,4
2010-04-23 00:20:00,5.048,0.0,123.171,5.162,25.832,0.006,2.47,0.016,7.809999999999999,4
2010-04-23 00:21:00,5.044,0.027,123.276,5.145,25.149,0.006,2.222,0.012,7.839,4
2010-04-23 00:22:00,5.054,-0.0219999999999999,123.205,5.111,29.691,0.006,2.404,0.014,7.848,4
2010-04-23 00:23:00,5.051,0.159,123.273,5.068,28.986,0.005,2.584,0.014,7.853,4
2010-04-23 00:24:00,5.054,0.082,123.345,5.077,30.945,0.005,2.362,0.012,7.875,4
2010-04-23 00:25:00,5.052,0.115,123.268,5.102,30.892,0.006,2.362,0.014,7.873,4
2010-04-23 00:26:00,5.053,-0.0609999999999999,123.221,5.134,27.262,0.008,2.326,0.0179999999999999,7.884,4
2010-04-23 00:27:00,5.054,0.005,123.278,5.136,28.277,0.005,2.386,0.014,7.873999999999999,4
2010-04-23 00:28:00,5.053,0.0,123.301,5.136,29.077,0.006,2.506,0.014,7.883,4
2010-04-23 00:29:00,5.052,0.005,123.304,5.153,30.05,0.007,2.396,0.0179999999999999,7.896,4
2010-04-23 00:30:00,5.046,-0.11,123.302,5.182,31.891,0.008,2.158,0.016,7.896,4
2010-04-23 00:31:00,5.048,-0.039,123.224,5.218,30.687,0.008,2.29,0.02,7.891,4
2010-04-23 00:32:00,5.055,-0.0719999999999999,123.228,5.213,32.541,0.005,2.692,0.012,7.9,4
2010-04-23 00:33:00,5.051,0.187,123.271,5.195,33.345,0.006,2.608,0.016,7.931,4
2010-04-23 00:34:00,5.053,0.066,123.343,5.281,28.295,0.006,2.402,0.014,7.953,4
2010-04-23 00:35:00,5.054,0.016,123.386,5.364,28.381,0.006,2.564,0.016,7.945,4
2010-04-23 00:36:00,5.053,-0.0109999999999999,123.305,5.387,30.068,0.007,2.402,0.016,7.953,4
2010-04-23 00:37:00,5.054,0.0219999999999999,123.317,5.353,32.231,0.005,2.456,0.012,7.95,4
2010-04-23 00:38:00,5.049,0.0,123.291,5.35,32.575,0.004,2.378,0.01,7.978,4
2010-04-23 00:39:00,5.05,0.055,123.23,5.335,31.648,0.006,2.29,0.014,7.996,4
