measured_on,ac_current__319,ac_power__315,ac_voltage__318,ambient_temp__320,das_temp__325,dc_pos_current__317,dc_pos_voltage__316,dc_power__314,module_temp_1__321,system_id
2010-05-22 00:00:00,5.048,-0.039,122.96,18.968,240.332,0.007,1.588,0.012,17.71,4
2010-05-22 00:01:00,5.045,0.0929999999999999,122.944,18.948,252.994,0.006,1.83,0.012,17.656,4
2010-05-22 00:02:00,5.042,-0.0219999999999999,122.991,18.768,238.012,0.007,1.566,0.01,17.609,4
2010-05-22 00:03:00,5.051,-0.138,123.055,18.705,241.658,0.005,1.822,0.01,17.631,4
2010-05-22 00:04:00,5.053,-0.193,123.072,19.04,240.745,0.005,1.806,0.008,17.639,4
2010-05-22 00:05:00,5.052,0.082,123.066,19.129,229.565,0.007,1.912,0.014,17.606,4
2010-05-22 00:06:00,5.053,-0.094,123.148,18.842,235.602,0.006,1.602,0.01,17.567,4
2010-05-22 00:07:00,5.044,-0.0769999999999999,123.01,18.821,237.725,0.006,1.762,0.012,17.658,4
2010-05-22 00:08:00,5.048,0.165,122.983,18.816,223.955,0.005,1.828,0.008,17.67,4
2010-05-22 00:09:00,5.045,0.335,122.951,18.862,229.899,0.007,1.69,0.012,17.638,4
2010-05-22 00:10:00,5.044,-0.133,122.916,18.908,224.549,0.007,1.882,0.012,17.591,4
2010-05-22 00:11:00,5.046,-0.215,122.969,19.143,233.169,0.007,1.896,0.014,17.597,4
2010-05-22 00:12:00,5.045,0.066,122.976,19.404,247.852,0.006,1.686,0.01,17.614,4
2010-05-22 00:13:00,5.05,0.0439999999999999,123.035,19.355,237.568,0.007,1.8,0.012,17.566,4
2010-05-22 00:14:00,5.052,0.055,123.057,19.157,221.719,0.007,1.714,0.012,17.537,4
2010-05-22 00:15:00,5.052,0.033,123.051,18.758,225.063,0.007,1.836,0.012,17.609,4
2010-05-22 00:16:00,5.052,-0.0219999999999999,123.097,18.525,227.796,0.003,1.696,0.004,17.688,4
2010-05-22 00:17:00,5.055,-0.155,123.109,18.634,238.226,0.007,1.492,0.01,17.638,4
2010-05-22 00:18:00,5.055,0.0,123.07,18.965,250.183,0.007,1.614,0.012,17.61,4
2010-05-22 00:19:00,5.058,-0.155,123.18,19.12,244.891,0.006,1.714,0.012,17.595,4
2010-05-22 00:20:00,5.063,-0.248,123.162,19.293,260.631,0.007,1.434,0.01,17.531,4
2010-05-22 00:21:00,5.053,0.319,123.106,19.391,260.528,0.006,1.722,0.01,17.543,4
2010-05-22 00:22:00,5.054,0.1809999999999999,123.086,19.456,233.898,0.007,1.636,0.012,17.53,4
2010-05-22 00:23:00,5.052,0.027,123.107,19.208,221.199,0.006,1.458,0.008,17.504,4
2010-05-22 00:24:00,5.049,0.126,123.04,19.288,227.746,0.007,1.444,0.008,17.633,4
2010-05-22 00:25:00,5.051,0.0109999999999999,123.062,19.769,229.129,0.006,1.618,0.01,17.711,4
2010-05-22 00:26:00,5.048,-0.2369999999999999,123.066,20.711,239.269,0.007,1.746,0.012,17.727,4
2010-05-22 00:27:00,5.055,0.154,123.095,20.424,225.23,0.006,1.536,0.008,17.611,4
2010-05-22 00:28:00,5.056,-0.05,123.149,19.869,227.868,0.005,1.552,0.008,17.556,4
2010-05-22 00:29:00,5.05,-0.2039999999999999,123.109,19.563,226.092,0.007,1.602,0.012,17.581,4
2010-05-22 00:30:00,5.056,-0.3529999999999999,123.151,19.572,227.108,0.007,1.656,0.012,17.579,4
2010-05-22 00:31:00,5.054,0.027,123.097,19.511,227.504,0.007,1.578,0.012,17.549,4
2010-05-22 00:32:00,5.056,-0.11,123.106,19.362,219.93,0.005,1.588,0.008,17.478,4
2010-05-22 00:33:00,5.062,0.2419999999999999,123.184,19.55,221.801,0.007,1.656,0.012,17.588,4
2010-05-22 00:34:00,5.047,0.319,123.241,19.829,232.826,0.006,1.564,0.01,17.589,4
2010-05-22 00:35:00,5.061,0.198,123.272,19.84,222.034,0.007,1.69,0.012,17.558,4
2010-05-22 00:36:00,5.059,-0.2869999999999999,123.243,19.797,222.627,0.007,1.686,0.012,17.668,4
2010-05-22 00:37:00,5.06,-0.281,123.213,20.352,232.124,0.006,1.554,0.008,17.815,4
2010-05-22 00:38:00,5.057,0.055,123.232,20.479,226.347,0.007,1.702,0.01,17.808,4
2010-05-22 00:39:00,5.059,-0.0439999999999999,123.209,20.266,232.366,0.007,1.822,0.012,17.756,4
2010-05-22 00:40:00,5.062,0.0109999999999999,123.232,20.157,229.401,0.005,1.27,0.006,17.762,4
2010-05-22 00:41:00,5.059,-0.094,123.279,20.177,205.962,0.006,1.564,0.01,17.73,4
2010-05-22 00:42:00,5.06,0.154,123.273,20.241,210.945,0.008,1.422,0.012,17.734,4
2010-05-22 00:43:00,5.06,-0.099,123.225,20.41,211.104,0.006,1.522,0.01,17.776,4
2010-05-22 00:44:00,5.051,-0.155,123.18,20.628,208.871,0.007,1.518,0.01,17.81,4
2010-05-22 00:45:00,5.054,0.11,123.205,20.988,205.154,0.007,1.498,0.012,18.025,4
2010-05-22 00:46:00,5.059,0.0879999999999999,123.209,21.231,211.778,0.007,1.452,0.01,18.04,4
2010-05-22 00:47:00,5.06,0.192,123.258,21.101,221.046,0.008,1.546,0.014,18.008,4
2010-05-22 00:48:00,5.064,0.1809999999999999,123.322,20.947,215.097,0.007,1.564,0.01,17.986,4
2010-05-22 00:49:00,5.061,-0.099,123.32,21.035,227.06,0.008,1.618,0.012,18.07,4
2010-05-22 00:50:00,5.068,-0.171,123.362,20.974,249.83,0.007,1.684,0.012,18.115,4
2010-05-22 00:51:00,5.063,0.115,123.304,21.219,256.474,0.006,1.48,0.01,18.291,4
