measured_on,ac_current__319,ac_power__315,ac_voltage__318,ambient_temp__320,ambient_temp_f__17,das_battery_voltage__326,das_temp__325,dc_pos_current__317,dc_pos_voltage__316,dc_power__314,intsolirrad__16,inverter_temp__324,module_temp_1__321,module_temp_2__322,module_temp_3__323,module_temp_f__18,poa_irradiance__313,power_factor__327,wind_speed_mph__19,system_id
2011-04-22 00:00:00,0.1865999999999999,3.269,122.1228,7.9097,,13.5996,7.9817,0.0061999999999999,1.5211,0.0088,,7.8023,6.4356,6.4926,6.6306,,-2.718,0.1272,,4
2011-04-22 00:01:00,0.1880999999999999,3.14,122.0558,7.8741,,13.5989,7.970399999999999,0.0018,1.5154,0.0048999999999999,,7.795899999999999,6.4378,6.4421,6.5901,,-2.6576,0.1279,,4
2011-04-22 00:02:00,0.187,3.226,122.0226,7.8536,,13.5989,7.966999999999999,0.0038999999999999,1.7604,0.0074999999999999,,7.7812,6.4181,6.4622,6.6066,,-2.7784,0.127,,4
2011-04-22 00:03:00,0.1864,3.1831,122.0699,7.8648,,13.6,7.9518,-0.0002,1.43,0.0002,,7.772999999999999,6.422,6.4184,6.5792,,-2.5972,0.1269,,4
2011-04-22 00:04:00,0.187,3.1831,122.0833,7.7838,,13.5999,7.9501,0.0105,1.5326,0.016,,7.7508,6.3633,6.3676,6.5355,,-2.718,0.1279,,4
2011-04-22 00:05:00,0.1862,3.14,122.0894,7.8381,,13.5997,7.9501,0.0073,1.6978,0.0126999999999999,,7.7515,6.3384,6.3981,6.5426,,-2.718,0.127,,4
2011-04-22 00:06:00,0.1865999999999999,3.1831,122.0874,7.952499999999999,,13.5998,7.933099999999999,0.0018,1.4984,0.0022,,7.7792,6.4032,6.458,6.5904,,-2.7784,0.1277,,4
2011-04-22 00:07:00,0.1859,3.2046,122.0893,7.9183,,13.5999,7.9275,0.0008999999999999,1.6181,0.0025999999999999,,7.7743,6.3969,6.4275,6.5684,,-2.6576,0.1275,,4
2011-04-22 00:08:00,0.1850999999999999,3.1832,122.1539,7.848,,13.6,7.9143,0.0038999999999999,1.5497,0.0094,,7.754699999999999,6.3303,6.346,6.4919,,-2.5368,0.127,,4
2011-04-22 00:09:00,0.1859,3.2477,122.1159,7.833599999999999,,13.6001,7.904899999999999,0.0011,1.8061,0.0023,,7.7361,6.3223,6.3629,6.5337,,-2.718,0.1268,,4
2011-04-22 00:10:00,0.1867999999999999,3.2478,122.0178,8.0007,,13.5999,7.904899999999999,0.0025,1.6466,0.0047999999999999,,7.7687,6.4483,6.5272,6.693,,-2.718,0.1270999999999999,,4
2011-04-22 00:11:00,0.1864,3.1833,121.959,8.070999999999998,,13.6002,7.8917,0.0071,1.6352,0.0119,,7.801,6.4827,6.5026,6.6641,,-2.5368,0.1267,,4
