measured_on,ac_current__319,ac_power__315,ac_voltage__318,ambient_temp__320,das_temp__325,dc_pos_current__317,dc_pos_voltage__316,dc_power__314,module_temp_1__321,system_id
2010-05-19 00:00:00,5.024,0.0,122.206,8.971999999999998,-55786.946,0.004,1.906,0.006,10.232,4
2010-05-19 00:01:00,5.02,0.0,122.203,9.112,-58192.53,0.004,1.9,0.008,10.237,4
2010-05-19 00:02:00,5.017,-0.0219999999999999,122.213,9.209,-63569.655,0.007,1.86,0.014,10.202,4
2010-05-19 00:03:00,5.012,-0.017,122.167,9.249,-63567.623,0.007,1.788,0.012,10.137,4
2010-05-19 00:04:00,5.01,0.033,122.19,9.239,-63564.938,0.006,1.962,0.012,10.133,4
2010-05-19 00:05:00,5.009,0.082,122.14,9.208,-63562.587,0.008,2.144,0.0179999999999999,10.093,4
2010-05-19 00:06:00,5.015,0.0,122.245,9.172,-63559.497,0.007,1.846,0.014,10.098,4
2010-05-19 00:07:00,5.019,-0.105,122.213,9.183,-63556.602,0.007,1.698,0.012,10.171,4
2010-05-19 00:08:00,5.023,-0.055,122.227,9.204,-63553.637,0.008,1.722,0.014,10.132,4
2010-05-19 00:09:00,5.016,-0.0109999999999999,122.224,9.192,-63552.353,0.006,1.702,0.01,10.111,4
2010-05-19 00:10:00,5.019,0.0,122.239,9.157,-63550.28,0.004,1.732,0.006,10.089,4
2010-05-19 00:11:00,5.022,-0.033,122.277,9.102,-63548.185,0.007,1.824,0.012,10.09,4
2010-05-19 00:12:00,5.02,-0.0609999999999999,122.223,9.033,-63545.193,0.006,1.788,0.01,10.128,4
2010-05-19 00:13:00,5.019,0.0219999999999999,122.259,8.952,-63542.322,0.005,1.818,0.01,10.139,4
2010-05-19 00:14:00,5.017,-0.0769999999999999,122.258,8.917,-60129.233,0.007,1.684,0.012,10.202,4
2010-05-19 00:15:00,5.016,-0.05,122.261,8.976,-55402.928,0.008,1.606,0.012,10.227,4
2010-05-19 00:16:00,5.019,0.0709999999999999,122.21,9.022,-39869.996,0.004,1.716,0.006,10.179,4
2010-05-19 00:17:00,5.02,-0.055,122.2,9.097,-17816.0,0.006,1.858,0.012,10.109,4
2010-05-19 00:18:00,5.017,0.049,122.187,9.176,-53026.957,0.008,1.986,0.016,10.108,4
2010-05-19 00:19:00,5.02,0.0599999999999999,122.171,9.132,-32886.678,0.007,1.936,0.014,10.064,4
2010-05-19 00:20:00,5.021,-0.0219999999999999,122.209,9.074,-27607.028,0.006,1.864,0.01,9.975,4
2010-05-19 00:21:00,5.013,0.0,122.164,9.026,-60081.849,0.005,1.882,0.008,9.913,4
2010-05-19 00:22:00,5.015,0.0769999999999999,122.151,8.992,-63519.21,0.005,1.812,0.01,10.019,4
2010-05-19 00:23:00,5.014,0.055,122.191,8.961999999999998,-63516.221,0.007,2.188,0.016,10.095,4
2010-05-19 00:24:00,5.013,-0.033,122.217,8.897999999999998,-47728.091,0.006,1.854,0.012,10.103,4
2010-05-19 00:25:00,5.019,-0.039,122.214,8.829,-60884.459,0.0089999999999999,1.86,0.016,10.072,4
2010-05-19 00:26:00,5.017,-0.017,122.265,8.784,-56894.874,0.007,1.698,0.012,10.015,4
2010-05-19 00:27:00,5.024,-0.006,122.277,8.811999999999998,-63506.211,0.008,1.716,0.014,10.095,4
2010-05-19 00:28:00,5.019,-0.033,122.216,8.822,-63501.864,0.007,1.942,0.014,10.124,4
2010-05-19 00:29:00,5.018,-0.0769999999999999,122.268,8.907999999999998,-57245.425,0.005,1.974,0.008,10.173,4
2010-05-19 00:30:00,5.02,0.055,122.222,8.952,-63498.116,0.0089999999999999,1.984,0.0179999999999999,10.205,4
2010-05-19 00:31:00,5.017,0.0,122.289,9.019,-43317.662,0.007,2.002,0.014,10.263,4
2010-05-19 00:32:00,5.015,0.0879999999999999,122.323,9.098,-56251.031,0.007,1.824,0.012,10.234,4
2010-05-19 00:33:00,5.013,0.016,122.268,9.094,-63488.024,0.007,1.752,0.012,10.101,4
2010-05-19 00:34:00,5.024,0.0219999999999999,122.275,9.03,-63486.909,0.008,1.924,0.016,9.976,4
2010-05-19 00:35:00,5.025,0.0219999999999999,122.297,9.033,-61660.942,0.007,1.954,0.014,9.926,4
2010-05-19 00:36:00,5.022,-0.0439999999999999,122.357,9.017,-43575.189,0.007,1.786,0.012,9.879,4
2010-05-19 00:37:00,5.021,0.0929999999999999,122.395,8.961999999999998,-54566.767,0.006,1.612,0.01,9.789,4
2010-05-19 00:38:00,5.028,0.027,122.308,8.817,-62000.143,0.007,1.704,0.012,9.729,4
2010-05-19 00:39:00,5.022,0.033,122.28,8.682,-58689.106,0.005,1.908,0.01,9.659,4
2010-05-19 00:40:00,5.019,0.016,122.241,8.631999999999998,-62512.918,0.005,1.818,0.008,9.612,4
2010-05-19 00:41:00,5.021,0.0219999999999999,122.2,8.605,-63468.864,0.007,1.804,0.012,9.494,4
2010-05-19 00:42:00,5.018,-0.0219999999999999,122.307,8.615,-63465.559,0.006,1.866,0.012,9.456,4
2010-05-19 00:43:00,5.014,-0.0219999999999999,122.177,8.641999999999998,-63464.561,0.006,1.812,0.012,9.492,4
2010-05-19 00:44:00,5.012,-0.0609999999999999,122.19,8.721,-63460.053,0.006,1.786,0.01,9.574,4
2010-05-19 00:45:00,5.015,0.027,122.22,8.746,-63457.723,0.007,1.854,0.014,9.585,4
2010-05-19 00:46:00,5.02,-0.006,122.216,8.787,-63455.937,0.007,1.77,0.012,9.637,4
2010-05-19 00:47:00,5.017,0.0379999999999999,122.237,8.753,-63449.22,0.007,2.022,0.016,9.659,4
2010-05-19 00:48:00,5.013,-0.0439999999999999,122.259,8.795,-63450.037,0.007,1.968,0.014,9.688,4
2010-05-19 00:49:00,5.018,-0.033,122.249,8.856,-63444.638,0.006,1.786,0.012,9.729,4
2010-05-19 00:50:00,5.021,-0.0769999999999999,122.247,8.913,-63442.744,0.008,1.8,0.014,9.762,4
2010-05-19 00:51:00,5.018,-0.066,122.329,8.984999999999998,-63440.288,0.007,1.908,0.012,9.859,4
2010-05-19 00:52:00,5.021,0.1429999999999999,122.334,9.154000000000002,-63435.222,0.005,1.78,0.01,9.88,4
2010-05-19 00:53:00,5.018,0.099,122.309,9.276,-63435.995,0.006,1.908,0.012,9.897,4
2010-05-19 00:54:00,5.02,0.099,122.265,9.414,-63432.368,0.006,1.734,0.008,9.93,4
2010-05-19 00:55:00,5.023,-0.028,122.293,9.43,-63430.502,0.006,1.762,0.012,9.791,4
2010-05-19 00:56:00,5.014,-0.006,122.227,9.39,-63428.659,0.006,1.746,0.01,9.742,4
2010-05-19 00:57:00,5.021,0.027,122.183,9.33,-63426.034,0.006,1.954,0.012,9.69,4
2010-05-19 00:58:00,5.014,-0.0439999999999999,122.24,9.26,-63424.732,0.006,2.074,0.012,9.717,4
2010-05-19 00:59:00,5.019,0.0379999999999999,122.232,9.145,-63422.637,0.008,1.816,0.014,9.759,4
2010-05-19 01:00:00,5.019,-0.0109999999999999,122.32,9.090000000000002,-63422.32,0.006,1.662,0.008,9.708,4
2010-05-19 01:01:00,5.018,0.0379999999999999,122.261,9.016,-63420.854,0.006,1.894,0.01,9.689,4
2010-05-19 01:02:00,5.004,-0.033,122.137,9.051,-63420.624,0.007,1.914,0.014,9.717,4
2010-05-19 01:03:00,5.024,0.0439999999999999,122.314,9.081,-50665.816,0.006,1.968,0.012,9.707,4
2010-05-19 01:04:00,5.02,0.0439999999999999,122.313,9.088,-44863.322,0.007,1.894,0.012,9.633,4
2010-05-19 01:05:00,5.022,0.0379999999999999,122.365,9.051,-62747.354,0.007,1.944,0.014,9.68,4
2010-05-19 01:06:00,5.023,0.0929999999999999,122.341,8.958999999999998,-62149.171,0.006,2.044,0.012,9.799,4
2010-05-19 01:07:00,5.019,0.033,122.323,8.913999999999998,-62991.059,0.006,1.72,0.01,9.828,4
2010-05-19 01:08:00,5.021,-0.066,122.36,8.846,-63412.429,0.006,1.816,0.01,9.73,4
2010-05-19 01:09:00,5.027,0.0879999999999999,122.371,8.772,-63412.423,0.005,1.626,0.008,9.613,4
2010-05-19 01:10:00,5.025,0.0109999999999999,122.432,8.785999999999998,-61365.204,0.005,1.966,0.01,9.609,4
2010-05-19 01:11:00,5.025,0.016,122.427,8.807,-49170.178,0.007,2.034,0.014,9.688,4
2010-05-19 01:12:00,5.023,0.0769999999999999,122.409,8.915,-61202.061,0.005,1.752,0.008,9.707,4
2010-05-19 01:13:00,5.023,0.0109999999999999,122.364,8.999,-63407.69,0.006,2.146,0.014,9.781,4
2010-05-19 01:14:00,5.019,0.099,122.354,8.976,-62739.838,0.005,1.858,0.01,9.815,4
2010-05-19 01:15:00,5.019,-0.0719999999999999,122.386,8.909,-61167.528,0.007,1.77,0.014,9.807,4
2010-05-19 01:16:00,5.018,0.027,122.343,8.811999999999998,-62550.157,0.008,1.756,0.014,9.779000000000002,4
2010-05-19 01:17:00,5.019,0.11,122.364,8.8,-63199.339,0.007,1.834,0.012,9.658,4
2010-05-19 01:18:00,5.024,0.0109999999999999,122.351,8.826,-40232.878,0.004,1.996,0.008,9.658,4
2010-05-19 01:19:00,5.027,-0.0439999999999999,122.381,8.836,-14622.772,0.008,2.07,0.016,9.677,4
2010-05-19 01:20:00,5.018,-0.0879999999999999,122.366,8.622999999999998,-19785.741,0.008,1.77,0.014,9.73,4
2010-05-19 01:21:00,5.021,0.005,122.318,8.415,-18344.453,0.006,1.87,0.01,9.837,4
2010-05-19 01:22:00,5.021,0.005,122.363,8.445,-14370.28,0.005,1.734,0.008,9.936000000000002,4
2010-05-19 01:23:00,5.018,-0.0439999999999999,122.348,8.353,-27163.497,0.005,1.738,0.01,9.956,4
2010-05-19 01:24:00,5.023,0.0709999999999999,122.327,8.396,-35308.716,0.004,1.84,0.008,9.993,4
2010-05-19 01:25:00,5.026,0.027,122.38,8.34,-44453.582,0.006,1.758,0.012,9.967,4
2010-05-19 01:26:00,5.022,0.165,122.397,8.346999999999998,-36657.485,0.006,1.974,0.012,9.946,4
2010-05-19 01:27:00,5.023,-0.105,122.398,8.512,-53054.029,0.006,1.782,0.01,10.005,4
2010-05-19 01:28:00,5.019,-0.017,122.353,8.667,-39754.134,0.006,1.72,0.01,9.994,4
2010-05-19 01:29:00,5.017,0.0709999999999999,122.377,8.784,-27678.968,0.006,1.848,0.012,9.955,4
2010-05-19 01:30:00,5.023,0.033,122.428,8.678,-53067.158,0.006,1.818,0.012,9.866,4
2010-05-19 01:31:00,5.021,0.137,122.362,8.426,-59394.762,0.006,2.074,0.012,9.755,4
2010-05-19 01:32:00,5.02,-0.017,122.315,8.327999999999998,-61891.305,0.006,1.852,0.01,9.77,4
2010-05-19 01:33:00,5.02,0.0379999999999999,122.217,8.314,-63384.398,0.007,2.028,0.014,9.757,4
2010-05-19 01:34:00,5.013,-0.0879999999999999,122.243,8.25,-63381.422,0.007,1.692,0.012,9.83,4
2010-05-19 01:35:00,5.026,0.027,122.367,8.431,-57483.234,0.005,1.854,0.01,9.881,4
2010-05-19 01:36:00,5.023,-0.033,122.371,8.563,-18509.426,0.004,1.986,0.008,9.862,4
2010-05-19 01:37:00,5.024,-0.0609999999999999,122.4,8.598,-22306.426,0.008,1.974,0.016,9.78,4
2010-05-19 01:38:00,5.023,-0.05,122.449,8.590999999999998,-19073.494,0.006,1.866,0.012,9.670000000000002,4
2010-05-19 01:39:00,5.024,0.0599999999999999,122.434,8.592,-26131.83,0.005,1.764,0.01,9.605,4
2010-05-19 01:40:00,5.019,-0.0769999999999999,122.351,8.526,-13882.534,0.006,1.626,0.01,9.485,4
2010-05-19 01:41:00,5.018,-0.0769999999999999,122.334,8.34,-39947.827,0.006,1.836,0.01,9.366,4
2010-05-19 01:42:00,5.023,0.0439999999999999,122.36,8.244,-60077.202,0.006,2.028,0.012,9.302,4
2010-05-19 01:43:00,5.022,-0.0219999999999999,122.366,8.227,-48816.991,0.008,1.908,0.014,9.231000000000002,4
2010-05-19 01:44:00,5.023,0.027,122.316,8.089,-62707.789,0.005,1.668,0.008,9.182,4
2010-05-19 01:45:00,5.023,0.0109999999999999,122.384,8.224,-63359.233,0.005,1.642,0.008,9.274,4
2010-05-19 01:46:00,5.027,0.055,122.397,8.252,-63356.349,0.007,2.04,0.016,9.309,4
2010-05-19 01:47:00,5.022,0.0769999999999999,122.38,8.138,-63353.966,0.006,1.77,0.012,9.368,4
2010-05-19 01:48:00,5.027,0.0439999999999999,122.371,8.464,-63353.855,0.007,1.896,0.012,9.615,4
2010-05-19 01:49:00,5.025,-0.033,122.379,8.627,-63349.533,0.006,1.956,0.012,9.629,4
2010-05-19 01:50:00,5.021,-0.0879999999999999,122.391,8.665,-63345.996,0.005,1.782,0.008,9.654000000000002,4
2010-05-19 01:51:00,5.024,-0.0609999999999999,122.389,8.553,-63343.261,0.008,1.726,0.014,9.635,4
2010-05-19 01:52:00,5.026,-0.0219999999999999,122.446,8.431,-63340.751,0.005,1.936,0.01,9.621,4
2010-05-19 01:53:00,5.022,0.0,122.431,8.263999999999998,-63339.311,0.007,1.798,0.012,9.561000000000002,4
2010-05-19 01:54:00,5.022,0.016,122.355,8.136,-63336.73,0.005,1.936,0.01,9.535,4
2010-05-19 01:55:00,5.028,0.0219999999999999,122.412,8.128,-63335.666,0.006,1.824,0.01,9.599,4
2010-05-19 01:56:00,5.027,-0.05,122.38,8.070999999999998,-63332.264,0.007,1.896,0.014,9.646,4
2010-05-19 01:57:00,5.024,0.0109999999999999,122.4,8.082,-63329.583,0.008,1.83,0.014,9.645,4
2010-05-19 01:58:00,5.024,-0.0109999999999999,122.439,8.236,-63328.813,0.007,2.134,0.014,9.671,4
2010-05-19 01:59:00,5.022,0.005,122.426,8.282999999999998,-63324.792,0.006,1.876,0.01,9.616,4
2010-05-19 02:00:00,5.021,0.0879999999999999,122.352,8.397,-63322.478,0.006,1.59,0.01,9.613,4
2010-05-19 02:01:00,5.022,0.027,122.314,8.463,-63319.717,0.006,1.884,0.01,9.61,4
2010-05-19 02:02:00,5.021,0.033,122.301,8.548,-63319.329,0.007,2.032,0.014,9.566,4
2010-05-19 02:03:00,5.021,0.033,122.263,8.573,-62046.619,0.005,1.906,0.01,9.5,4
2010-05-19 02:04:00,5.019,0.016,122.304,8.544,-63316.515,0.006,2.038,0.012,9.463,4
2010-05-19 02:05:00,5.022,0.0109999999999999,122.329,8.489,-63313.228,0.006,1.78,0.012,9.424,4
2010-05-19 02:06:00,5.018,0.055,122.239,8.484999999999998,-63311.513,0.006,1.776,0.01,9.48,4
2010-05-19 02:07:00,5.016,-0.017,122.249,8.579,-36416.116,0.007,2.032,0.014,9.517,4
2010-05-19 02:08:00,5.014,-0.033,122.263,8.612,-21926.896,0.006,1.798,0.01,9.509,4
2010-05-19 02:09:00,5.022,0.005,122.261,8.628,-52040.308,0.006,1.77,0.01,9.515,4
