measured_on,ac_current__319,ac_power__315,ac_voltage__318,ambient_temp__320,das_temp__325,dc_pos_current__317,dc_pos_voltage__316,dc_power__314,module_temp_1__321,poa_irradiance__313,system_id
2009-01-12 00:00:00,5.032,-0.095,121.862,4.136,4.571,0.007,2.945,0.02,2.614,23.283,4
2009-01-12 00:15:00,5.031,-0.095,121.842,4.938,4.863,0.007,2.892,0.02,3.614,23.551,4
2009-01-12 00:30:00,5.032,-0.095,121.835,5.033,5.347,0.007,2.865,0.019,3.897,22.851,4
2009-01-12 00:45:00,5.027,-0.095,121.706,5.019,5.648,0.007,2.646,0.0179999999999999,4.401,22.849,4
2009-01-12 01:00:00,5.018,-0.095,121.556,4.962,5.765,0.007,2.535,0.0179999999999999,4.675,22.732,4
2009-01-12 01:15:00,5.013,-0.095,121.44,4.958,5.828,0.007,2.566,0.017,4.871,23.264,4
2009-01-12 01:30:00,5.021,-0.095,121.655,4.932,5.841,0.007,2.787,0.0179999999999999,4.947,24.007,4
2009-01-12 01:45:00,5.024,-0.095,121.717,5.153,5.915,0.007,2.959,0.02,5.078,23.126,4
2009-01-12 02:00:00,5.025,-0.095,121.735,5.07,5.998,0.007,2.995,0.02,5.01,22.794,4
2009-01-12 02:15:00,5.023,-0.095,121.688,5.133,6.017,0.007,3.025,0.02,5.015,23.673,4
2009-01-12 02:30:00,5.026,-0.095,121.752,5.039,6.006,0.007,2.951,0.02,4.965,24.741,4
2009-01-12 02:45:00,5.026,-0.095,121.766,5.024,5.938,0.007,2.917,0.02,4.781,24.0,4
2009-01-12 03:00:00,5.023,-0.095,121.691,4.808,5.78,0.007,2.765,0.019,4.409,23.475,4
2009-01-12 03:15:00,5.019,-0.095,121.588,4.886,5.639,0.007,2.501,0.016,4.585,23.267,4
2009-01-12 03:30:00,5.017,-0.095,121.577,4.603,5.584,0.007,2.515,0.017,4.706,22.846,4
2009-01-12 03:45:00,5.018,-0.095,121.582,4.3,5.435,0.007,2.737,0.019,4.523,23.111,4
2009-01-12 04:00:00,5.01,-0.095,121.397,3.846,5.144,0.007,2.876,0.019,4.003,23.197,4
2009-01-12 04:15:00,5.004,-0.095,121.257,3.244,4.789,0.007,2.854,0.019,3.489,23.759,4
2009-01-12 04:30:00,5.001,-0.097,121.154,2.946,4.39,0.007,2.864,0.02,3.116,23.795,4
2009-01-12 04:45:00,4.997,-0.105,121.123,1.468,4.167,0.007,2.818,0.019,3.469,24.803,4
2009-01-12 05:00:00,5.015,-0.096,121.545,-2.071,2.752,0.007,2.868,0.019,3.316,24.621,4
2009-01-12 05:15:00,5.014,-0.105,121.547,-3.179,1.026,0.006,3.093,0.02,2.269,24.743,4
