measured_on,ac_current__319,ac_power__315,ac_voltage__318,ambient_temp__320,das_temp__325,dc_pos_current__317,dc_pos_voltage__316,dc_power__314,module_temp_1__321,poa_irradiance__313,system_id
2008-03-27 00:00:00,5.15,-0.0459999999999999,124.333,9.393,11.45,0.007,1.612,0.012,9.207,25.0,4
2008-03-27 00:15:00,5.154,-0.049,124.447,8.762,10.905,0.007,1.66,0.012,9.696,25.0,4
2008-03-27 00:30:00,5.147,-0.062,124.316,7.902,10.443,0.007,1.674,0.012,9.173,25.0,4
2008-03-27 00:45:00,5.151,-0.0589999999999999,124.398,7.586,9.97,0.007,1.678,0.012,7.966999999999999,24.0,4
2008-03-27 01:00:00,5.154,-0.069,124.472,7.51,9.556,0.007,1.679,0.012,8.124,25.0,4
2008-03-27 01:15:00,5.157,-0.0719999999999999,124.545,6.796,9.083,0.007,1.613,0.0109999999999999,7.854,25.0,4
2008-03-27 01:30:00,5.157,-0.078,124.547,6.106,8.522,0.007,1.691,0.012,7.636999999999999,25.0,4
2008-03-27 01:45:00,5.155,-0.0859999999999999,124.471,5.716,8.000999999999998,0.007,1.727,0.012,7.224999999999999,24.0,4
2008-03-27 02:00:00,5.155,-0.085,124.517,5.021,7.501,0.007,1.767,0.0129999999999999,6.351,24.0,4
2008-03-27 02:15:00,5.158,-0.083,124.584,3.762,6.785,0.007,1.74,0.012,5.722,23.0,4
2008-03-27 02:30:00,5.159,-0.0929999999999999,124.646,2.871,5.922,0.007,1.747,0.0129999999999999,5.09,23.0,4
2008-03-27 02:45:00,5.159,-0.0869999999999999,124.631,2.098,5.117,0.007,1.82,0.0129999999999999,4.009,22.0,4
2008-03-27 03:00:00,5.159,-0.084,124.62,1.42,4.378,0.007,1.809,0.0129999999999999,2.936,22.0,4
2008-03-27 03:15:00,5.155,-0.0929999999999999,124.554,1.1,3.688,0.007,1.877,0.012,2.272,22.0,4
2008-03-27 03:30:00,5.161,-0.078,124.662,0.8369999999999999,3.163,0.007,1.883,0.0129999999999999,1.431,21.0,4
