measured_on,ac_current__319,ac_power__315,ac_voltage__318,ambient_temp__320,das_temp__325,dc_pos_current__317,dc_pos_voltage__316,dc_power__314,module_temp_1__321,poa_irradiance__313,system_id
2007-11-09 00:00:00,4.928,-0.158,119.216,11.905,11.934,0.007,1.235,0.0089999999999999,9.615,,4
2007-11-09 00:15:00,4.923,-0.158,119.059,11.958,12.084,0.007,1.234,0.0089999999999999,10.031,,4
2007-11-09 00:30:00,4.918,-0.158,118.936,11.883,12.16,0.007,1.217,0.0089999999999999,10.225,14.0,4
2007-11-09 00:45:00,4.919,-0.158,118.96,12.894,12.353,0.007,1.172,0.0089999999999999,10.316,13.0,4
2007-11-09 01:00:00,4.914,-0.158,118.9,12.95,12.707,0.007,1.161,0.008,10.54,13.0,4
2007-11-09 01:15:00,4.918,-0.158,118.956,12.905,12.966,0.007,1.201,0.0089999999999999,10.351,12.0,4
2007-11-09 01:30:00,4.921,-0.158,119.053,12.427,12.812,0.007,1.176,0.0089999999999999,9.551,12.0,4
2007-11-09 01:45:00,4.925,-0.158,119.128,11.772,12.44,0.007,1.206,0.008,10.165,12.0,4
2007-11-09 02:00:00,4.924,-0.158,119.098,12.068,12.298,0.007,1.187,0.0089999999999999,10.342,13.0,4
2007-11-09 02:15:00,4.924,-0.158,119.133,11.493,12.266,0.007,1.182,0.0089999999999999,9.755,13.0,4
2007-11-09 02:30:00,4.926,-0.158,119.187,11.413,11.987,0.008,1.257,0.0089999999999999,9.629,13.0,4
2007-11-09 02:45:00,4.925,-0.158,119.147,11.344,11.843,0.007,1.16,0.008,9.853,13.0,4
2007-11-09 03:00:00,4.923,-0.158,119.14,11.635,11.835,0.007,1.228,0.0089999999999999,9.948,13.0,4
2007-11-09 03:15:00,4.925,-0.158,119.194,11.626,11.848,0.007,1.202,0.0089999999999999,9.864,12.0,4
2007-11-09 03:30:00,4.928,-0.158,119.253,11.371,11.821,0.007,1.235,0.0089999999999999,9.841,12.0,4
2007-11-09 03:45:00,4.923,-0.158,119.109,11.403,11.762,0.007,1.228,0.0089999999999999,9.762,12.0,4
2007-11-09 04:00:00,4.923,-0.158,119.109,10.715,11.605,0.007,1.184,0.0089999999999999,9.542,12.0,4
2007-11-09 04:15:00,4.92,-0.158,119.008,10.888,11.325,0.007,1.174,0.008,9.241,12.0,4
2007-11-09 04:30:00,4.914,-0.158,118.943,9.228,11.03,0.007,1.143,0.008,7.729,11.0,4
2007-11-09 04:45:00,4.908,-0.158,118.834,7.485,10.027,0.007,1.211,0.0089999999999999,7.468,10.0,4
2007-11-09 05:00:00,4.899,-0.158,118.66,6.237,9.037,0.007,1.251,0.0089999999999999,6.264,10.0,4
2007-11-09 05:15:00,4.909,-0.158,118.951,5.867,8.056,0.007,1.239,0.0089999999999999,5.683,10.0,4
2007-11-09 05:30:00,4.924,-0.158,119.326,6.022,7.361,0.007,1.285,0.0089999999999999,5.554,12.0,4
2007-11-09 05:45:00,4.895,-0.159,118.755,6.393,6.978,0.007,1.375,0.0089999999999999,5.139,12.0,4
2007-11-09 06:00:00,4.887,-0.167,118.54,6.039,6.831,0.007,2.453,0.0179999999999999,4.292,11.0,4
2007-11-09 06:15:00,4.871,-0.184,118.15,5.117,6.457,0.007,6.479,0.048,3.497,11.0,4
2007-11-09 06:30:00,4.872,-0.184,118.07,5.676,6.043,0.017,29.314,0.6099999999999999,2.953,15.0,4
2007-11-09 06:45:00,4.977,4.045,118.065,6.322,5.797,0.081,111.861,11.049,3.225,38.0,4
2007-11-09 07:00:00,4.854,34.458,118.469,7.108,6.304,0.308,153.466,47.253,4.83,113.0,4
2007-11-09 07:15:00,4.764,93.066,119.06,8.208,7.412,0.639,169.32,108.545,7.49,213.0,4
