measured_on,ac_current__251,ac_current__319,ac_power__247,ac_power__315,ac_voltage__250,ac_voltage__318,ambient_temp__252,ambient_temp__320,das_battery_voltage__326,das_temp__325,dc_pos_current__249,dc_pos_current__317,dc_pos_voltage__248,dc_pos_voltage__316,dc_power__246,dc_power__314,inverter_temp__256,inverter_temp__324,module_temp_1__253,module_temp_1__321,module_temp_2__254,module_temp_2__322,module_temp_3__255,module_temp_3__323,module_temp_4__257,module_temp_5__258,module_temp_6__259,module_temp_7__260,poa_irradiance__245,poa_irradiance__313,power_factor__327,system_id
2011-02-18 00:00:00,,0.186,,3.3137,,122.2811,,-2.1748,13.8738,-1.8679,,-0.0027,,2.8158,,-0.005,,-2.2337,,-5.4364,,-5.2562,,-5.0448,,,,,,-3.9297,0.1223,4
2011-02-18 00:01:00,,0.1849,,3.2706,,122.3187,,-2.1069,13.8742,-1.8969,,-0.0038999999999999,,2.7189,,-0.0118,,-2.2576,,-5.4059,,-5.2046,,-5.0479,,,,,,-3.8692,0.1234,4
2011-02-18 00:02:00,,0.1857999999999999,,3.3997,,122.3341,,-2.3135,13.8742,-1.9206,,-0.0119,,2.7531,,-0.0310999999999999,,-2.2973,,-5.3802,,-5.2869,,-5.0317,,,,,,-3.8692,0.123,4
2011-02-18 00:03:00,,0.1854,,3.3352,,122.3888,,-2.3668,13.8742,-1.9462,,-0.01,,2.8044,,-0.0299999999999999,,-2.3338,,-5.3862,,-5.3228,,-5.0625,,,,,,-3.8088,0.1227,4
2011-02-18 00:04:00,,0.1852,,3.3137,,122.4538,,-2.2455,13.8742,-1.9669,,-0.0091,,2.8785,,-0.0271999999999999,,-2.3524,,-5.3932,,-5.3283,,-4.9865,,,,,,-3.7484,0.1226,4
2011-02-18 00:05:00,,0.1855999999999999,,3.4213,,122.4538,,-1.8796,13.877,-1.9929,,-0.005,,2.9583,,-0.0135999999999999,,-2.3552,,-5.3531,,-5.2532,,-4.8837,,,,,,-3.6879,0.1222,4
2011-02-18 00:06:00,,0.1862,,3.3782,,122.4504,,-1.6949,13.8793,-2.0207,,-0.0073,,2.7303,,-0.0212,,-2.3643,,-5.3513,,-5.2579,,-4.8411,,,,,,-3.567,0.1218,4
2011-02-18 00:07:00,,0.1854,,3.3782,,122.4555,,-1.4553,13.8797,-2.0409,,-0.0086999999999999,,2.7417,,-0.0238,,-2.3591,,-5.3694,,-5.3161,,-4.7958,,,,,,-3.567,0.1226,4
2011-02-18 00:08:00,,0.1854,,3.2922,,122.4709,,-1.3706,13.8797,-2.0674,,-0.0035999999999999,,3.0894,,-0.0124,,-2.3646,,-5.4888,,-5.472,,-4.9281,,,,,,-3.4461,0.123,4
2011-02-18 00:09:00,,0.1855999999999999,,3.3782,,122.447,,-1.3981,13.8797,-2.0906,,-0.0091,,2.9754,,-0.0247999999999999,,-2.3784,,-5.6055,,-5.534,,-5.0535,,,,,,-3.5066,0.1223999999999999,4
2011-02-18 00:10:00,,0.1857999999999999,,3.3997,,122.4624,,-1.4151,13.8807,-2.1179,,-0.0128,,2.8728,,-0.0359999999999999,,-2.405,,-5.7003,,-5.5937,,-5.1794,,,,,,-3.4462,0.1226,4
2011-02-18 00:11:00,,0.1865,,3.2922,,122.459,,-1.5922,13.8811,-2.1386,,-0.0092999999999999,,3.021,,-0.0241999999999999,,-2.4185,,-5.6592,,-5.5155,,-5.1158,,,,,,-3.3857,0.1232,4
2011-02-18 00:12:00,,0.1854,,3.3782,,122.4487,,-1.6639,13.8825,-2.1623,,-0.0025,,2.7759,,-0.0077999999999999,,-2.4335,,-5.5736,,-5.4795,,-5.0901,,,,,,-3.5066,0.1227,4
2011-02-18 00:13:00,,0.1849,,3.3567,,122.4436,,-1.8022,13.883,-2.19,,-0.0023,,2.6505,,-0.0051999999999999,,-2.4641,,-5.4994,,-5.4994,,-4.986,,,,,,-3.5671,0.1223999999999999,4
2011-02-18 00:14:00,,0.1854,,3.3997,,122.4572,,-1.7186,13.8848,-2.209,,-0.0125,,2.9697,,-0.0364,,-2.4788,,-5.3763,,-5.4296,,-4.8901,,,,,,-3.3857,0.1228,4
2011-02-18 00:15:00,,0.1849,,3.3782,,122.4863,,-1.6952,13.8848,-2.2329,,-0.0016,,2.8272,,-0.0054999999999999,,-2.5042,,-5.2728,,-5.3399,,-4.853,,,,,,-3.4462,0.1218999999999999,4
2011-02-18 00:16:00,,0.1862,,3.4428,,122.4761,,-1.9057,13.8853,-2.2557,,-0.0047999999999999,,2.964,,-0.0117,,-2.5465,,-5.3089,,-5.4256,,-4.8752,,,,,,-2.9021,0.1225,4
2011-02-18 00:17:00,,0.1852,,3.3137,,122.488,,-2.0761,13.8853,-2.2775,,-0.0105,,2.9127,,-0.0298,,-2.5814,,-5.3608,,-5.5359,,-4.9059,,,,,,-3.4462,0.1215,4
2011-02-18 00:18:00,,0.1852,,3.3352,,122.4743,,-2.0283,13.8853,-2.2968,,-0.0074999999999999,,2.9355,,-0.0218999999999999,,-2.6028,,-5.4152,,-5.537,,-4.958,,,,,,-3.2044,0.122,4
2011-02-18 00:19:00,,0.1852,,3.3137,,122.4778,,-1.8411,13.8853,-2.3222,,-0.0103,,2.9355,,-0.0291,,-2.6174,,-5.4437,,-5.5714,,-5.0463,,,,,,-3.2648,0.1225,4
2011-02-18 00:20:00,,0.1855999999999999,,3.3567,,122.4555,,-1.7313,13.8856,-2.3434,,-0.0095999999999999,,2.9355,,-0.0288999999999999,,-2.6264,,-5.4112,,-5.4835,,-5.027,,,,,,-3.4462,0.1225,4
