measured_on,ac_current__319,ac_power__315,ac_voltage__318,ambient_temp__320,das_battery_voltage__326,das_temp__325,dc_pos_current__317,dc_pos_voltage__316,dc_power__314,inverter_temp__324,module_temp_1__321,module_temp_2__322,module_temp_3__323,power_factor__327,system_id
2011-05-28 00:00:00,0.1880999999999999,3.1394,122.3957,11.1914,13.5009,11.429,0.0064,1.3784,0.0089999999999999,10.9222,9.6844,9.671,10.013,0.1298,4
2011-05-28 00:01:00,0.1875999999999999,3.1394,122.3582,11.0526,13.5009,11.4101,0.0018,1.3215,-0.0002999999999999,10.9132,9.551,9.5227,9.8613,0.13,4
2011-05-28 00:02:00,0.1874,3.1609,122.4128,10.861,13.5008,11.3932,0.0064,1.4639,0.0104,10.8892,9.4265,9.4215,9.7524,0.1303999999999999,4
2011-05-28 00:03:00,0.1872,3.1609,122.4846,10.7055,13.5008,11.3819,0.0066,1.4069,0.0089999999999999,10.8743,9.3536,9.3833,9.674600000000002,0.1303,4
2011-05-28 00:04:00,0.1875999999999999,3.2039,122.5051,10.4851,13.5012,11.3632,0.0061999999999999,1.4069,0.0077,10.8381,9.2443,9.2733,9.5386,0.1303999999999999,4
2011-05-28 00:05:00,0.187,3.1394,122.5188,10.2357,13.5007,11.3363,0.0073,1.4753,0.0101,10.7808,9.1529,9.188300000000002,9.452800000000002,0.1305,4
2011-05-28 00:06:00,0.1872,3.1824,122.4709,10.2187,13.502,11.325,0.0073,1.2873,0.0088,10.7518,9.1224,9.1698,9.4259,0.1307,4
2011-05-28 00:07:00,0.1880999999999999,3.1394,122.4624,10.2428,13.5015,11.2987,0.0103,1.5095,0.0147,10.7212,9.0917,9.1419,9.3853,0.1300999999999999,4
2011-05-28 00:08:00,0.1872,3.0319,122.4043,10.3188,13.5033,11.2874,0.0033999999999999,1.3784,0.007,10.7085,9.0994,9.1362,9.3937,0.1302,4
2011-05-28 00:09:00,0.187,3.1179,122.2778,10.241,13.5052,11.2629,0.0092999999999999,1.3329,0.0132999999999999,10.6762,9.0777,9.0925,9.355,0.1300999999999999,4
2011-05-28 00:10:00,0.1867999999999999,3.1609,122.2471,10.1497,13.5061,11.2441,0.0073,1.6405,0.0123,10.6503,9.0553,9.08,9.339,0.1298,4
2011-05-28 00:11:00,0.1874,3.1179,122.2249,10.1597,13.506,11.2215,0.0074999999999999,1.3443,0.0088999999999999,10.6235,9.058,9.0821,9.339,0.1307,4
2011-05-28 00:12:00,0.1874,3.1394,122.2659,10.1892,13.506,11.2027,0.0095999999999999,1.4867,0.0126999999999999,10.6053,9.0986,9.1333,9.3767,0.1307,4
2011-05-28 00:13:00,0.187,3.1609,122.2693,10.2696,13.506,11.197,0.0112,1.4468,0.0132999999999999,10.6053,9.1785,9.1736,9.4573,0.1312,4
2011-05-28 00:14:00,0.1874,3.0319,122.2847,10.2929,13.506,11.1742,0.0091,1.4183,0.012,10.591,9.2271,9.1889,9.5009,0.1303999999999999,4
2011-05-28 00:15:00,0.187,3.2039,122.2744,10.2744,13.506,11.1514,0.0054999999999999,1.4753,0.0079,10.5731,9.2403,9.2134,9.527500000000002,0.1313,4
2011-05-28 00:16:00,0.1880999999999999,3.1824,122.271,10.4208,13.506,11.1401,0.0095999999999999,1.3898,0.0121,10.5808,9.3273,9.2955,9.6265,0.1303,4
2011-05-28 00:17:00,0.1874,3.1609,122.2488,10.5076,13.506,11.1232,0.0054999999999999,1.2588,0.0091,10.59,9.379600000000002,9.3379,9.6781,0.1303,4
2011-05-28 00:18:00,0.1875999999999999,3.1824,122.2625,10.4608,13.5073,11.1063,0.0061999999999999,1.4525,0.0092999999999999,10.585,9.3951,9.3654,9.7006,0.1307,4
2011-05-28 00:19:00,0.1877999999999999,3.0749,122.2505,10.4577,13.5069,11.1025,0.01,1.4069,0.0142,10.5926,9.4134,9.3681,9.7259,0.1302,4
2011-05-28 00:20:00,0.1874,3.2469,122.1941,10.5327,13.5092,11.0837,0.0061999999999999,1.4354,0.0086999999999999,10.5914,9.438300000000002,9.3881,9.7544,0.1307,4
2011-05-28 00:21:00,0.1874,3.1394,122.2078,10.6064,13.5096,11.0686,0.0033999999999999,1.4696,0.004,10.5996,9.4593,9.4055,9.7831,0.1305,4
2011-05-28 00:22:00,0.1875999999999999,3.0964,122.2214,10.624,13.5105,11.0592,0.0086999999999999,1.481,0.0131,10.6057,9.5199,9.4633,9.8288,0.1302,4
2011-05-28 00:23:00,0.1865999999999999,3.1394,122.2864,10.707,13.5105,11.0385,0.0083999999999999,1.5493,0.0137,10.6082,9.5394,9.4574,9.837,0.1303999999999999,4
2011-05-28 00:24:00,0.1887,3.1394,122.2778,10.7733,13.5114,11.0366,0.0067999999999999,1.3557,0.0111,10.6332,9.5722,9.5043,9.8627,0.1303999999999999,4
2011-05-28 00:25:00,0.1862999999999999,3.1824,122.3325,10.7717,13.5105,11.0159,0.0088999999999999,1.4126,0.0099,10.6315,9.533,9.4291,9.808,0.1313999999999999,4
2011-05-28 00:26:00,0.1877999999999999,3.1824,122.3223,10.7149,13.5101,11.0159,0.0083999999999999,1.5436,0.0144,10.6336,9.4956,9.388000000000002,9.7642,0.1308,4
2011-05-28 00:27:00,0.1874,3.1609,122.3308,10.6069,13.5114,11.0159,0.0097999999999999,1.5152,0.014,10.6287,9.4347,9.3307,9.697,0.1307,4
2011-05-28 00:28:00,0.1872,3.1824,122.3735,10.4465,13.51,10.9933,0.0112,1.3955,0.0173999999999999,10.5898,9.3045,9.2061,9.5556,0.1305999999999999,4
2011-05-28 00:29:00,0.187,3.1609,122.4077,10.3542,13.5119,10.982,0.0118,1.4411,0.0165,10.5672,9.1772,9.1177,9.4595,0.1305999999999999,4
2011-05-28 00:30:00,0.1867999999999999,3.1394,122.4521,10.227,13.5114,10.9707,0.0095999999999999,1.35,0.0126999999999999,10.5376,9.0498,8.9889,9.3222,0.1303,4
2011-05-28 00:31:00,0.1874,3.1179,122.3804,10.0944,13.5118,10.9688,0.0057,1.4069,0.0092999999999999,10.5124,8.9481,8.9106,9.2453,0.1305,4
2011-05-28 00:32:00,0.1877999999999999,3.1609,122.3838,10.1326,13.5118,10.9481,0.0047999999999999,1.4924,0.0054,10.4825,8.8062,8.770799999999998,9.1304,0.1303999999999999,4
2011-05-28 00:33:00,0.1874,3.2039,122.4573,10.1697,13.5117,10.9312,0.0109,1.3557,0.0145,10.4655,8.6659,8.7049,9.0292,0.1305,4
2011-05-28 00:34:00,0.1874,3.1824,122.4607,10.1804,13.5117,10.9255,0.0088999999999999,1.3898,0.0126,10.4578,8.5547,8.6029,8.908799999999998,0.1303999999999999,4
2011-05-28 00:35:00,0.1862999999999999,3.1824,122.4521,10.2119,13.5116,10.9172,0.0043,1.3044,0.0064,10.4459,8.4571,8.5478,8.8,0.1302,4
2011-05-28 00:36:00,0.187,3.2254,122.4487,10.2382,13.5116,10.8988,0.0033999999999999,1.4411,0.0032,10.4261,8.3903,8.529899999999998,8.7141,0.1310999999999999,4
2011-05-28 00:37:00,0.187,3.1824,122.4573,10.1542,13.5121,10.8781,0.0088999999999999,1.4297,0.0121,10.4032,8.3099,8.4382,8.6238,0.1302,4
2011-05-28 00:38:00,0.187,3.1179,122.4761,10.1104,13.5122,10.8705,0.0064,1.424,0.0085,10.3914,8.2087,8.336999999999998,8.5341,0.1300999999999999,4
2011-05-28 00:39:00,0.1872,3.1609,122.5068,10.0519,13.5125,10.8555,0.0054999999999999,1.5379,0.005,10.3707,8.1255,8.282899999999998,8.4658,0.1308999999999999,4
2011-05-28 00:40:00,0.1883,3.2469,122.5205,9.9735,13.5129,10.8404,0.0033999999999999,1.5095,0.0025999999999999,10.3493,8.0466,8.2408,8.410999999999998,0.1310999999999999,4
2011-05-28 00:41:00,0.187,3.2039,122.4932,9.9233,13.5137,10.8329,0.0109,1.5892,0.0183,10.334,8.034,8.2595,8.433199999999998,0.1307,4
2011-05-28 00:42:00,0.187,3.2469,122.5068,9.9757,13.5123,10.8235,0.008,1.4468,0.0119,10.3231,8.0912,8.349299999999998,8.5435,0.1303,4
2011-05-28 00:43:00,0.1880999999999999,3.2039,122.5,10.0287,13.5145,10.8103,0.0057,1.6632,0.0097,10.3036,8.1836,8.383499999999998,8.6337,0.1310999999999999,4
2011-05-28 00:44:00,0.1867999999999999,3.2254,122.5256,10.0779,13.5148,10.7877,0.0083999999999999,1.4639,0.0103,10.2746,8.281399999999998,8.4289,8.6967,0.1310999999999999,4
2011-05-28 00:45:00,0.1865999999999999,3.2039,122.541,9.9698,13.5168,10.7877,0.0054999999999999,1.6177,0.0074999999999999,10.2598,8.3154,8.433099999999998,8.7484,0.1302,4
2011-05-28 00:46:00,0.1865999999999999,3.2684,122.5205,10.1403,13.5165,10.767,0.0023,1.4753,0.0043,10.2454,8.356899999999998,8.4519,8.879799999999998,0.1308999999999999,4
2011-05-28 00:47:00,0.1862999999999999,3.2254,122.4949,10.198,13.5166,10.7557,0.003,1.5038,0.0057999999999999,10.2355,8.314299999999998,8.4192,8.8224,0.1308,4
2011-05-28 00:48:00,0.1867999999999999,3.2039,122.4573,10.1187,13.5172,10.7425,0.0088999999999999,1.4411,0.0138999999999999,10.2174,8.2345,8.3522,8.7377,0.1308999999999999,4
2011-05-28 00:49:00,0.187,3.2684,122.4556,10.0568,13.5182,10.7425,0.0067999999999999,1.4981,0.0109,10.2103,8.1339,8.260099999999998,8.6909,0.1308,4
2011-05-28 00:50:00,0.1867999999999999,3.1609,122.4453,9.999300000000002,13.5184,10.7199,0.0033999999999999,1.4411,0.0051,10.175,8.0686,8.2062,8.6775,0.1312,4
2011-05-28 00:51:00,0.1872,3.2469,122.4761,10.012,13.5184,10.7049,0.0118,1.4525,0.0189,10.15,8.0592,8.1662,8.670199999999998,0.131,4
2011-05-28 00:52:00,0.187,3.2254,122.4846,10.2048,13.5185,10.6879,0.0067999999999999,1.4639,0.0102,10.1422,8.0748,8.215199999999998,8.6609,0.1312,4
2011-05-28 00:53:00,0.1872,3.1609,122.5051,10.2753,13.5186,10.671,0.0061999999999999,1.4126,0.0077,10.1316,8.0435,8.134299999999998,8.6553,0.1310999999999999,4
2011-05-28 00:54:00,0.187,3.1824,122.5068,10.1981,13.5183,10.6521,0.0109,1.4411,0.0158,10.1064,7.9757,8.0438,8.5287,0.1315999999999999,4
2011-05-28 00:55:00,0.187,3.1394,122.5666,9.8509,13.5182,10.6427,0.0064,1.5208,0.0092999999999999,10.0786,7.8811,7.9194,8.4321,0.1318,4
2011-05-28 00:56:00,0.1875999999999999,3.1394,122.6213,9.5367,13.5184,10.6183,0.0138999999999999,1.3557,0.0167,10.0287,7.844299999999999,7.9096,8.378999999999998,0.1302,4
2011-05-28 00:57:00,0.1872,3.2039,122.6316,9.5414,13.5184,10.5994,0.0095999999999999,1.4411,0.0155,9.9936,7.8516,7.9233,8.3665,0.1303999999999999,4
2011-05-28 00:58:00,0.1867999999999999,3.1824,122.635,9.676100000000002,13.5204,10.5712,0.0067999999999999,1.424,0.0091999999999999,9.958900000000002,7.950999999999999,8.034,8.407,0.1305,4
2011-05-28 00:59:00,0.187,3.2254,122.6247,9.9949,13.5209,10.5599,0.0038999999999999,1.3728,0.0047,9.960400000000002,8.0972,8.105,8.4984,0.1302,4
2011-05-28 01:00:00,0.187,3.1609,122.6299,10.2396,13.5219,10.5317,0.0128,1.2474,0.016,9.9575,8.241799999999998,8.1773,8.5983,0.1298999999999999,4
