measured_on,ac_current__319,ac_power__315,ac_voltage__318,ambient_temp__320,das_temp__325,dc_pos_current__317,dc_pos_voltage__316,dc_power__314,module_temp_1__321,poa_irradiance__313,system_id
2008-12-03 00:00:00,5.001,-0.128,121.095,-0.87,4.045,0.007,2.479,0.017,5.534,26.243,4
2008-12-03 00:15:00,5.009,-0.112,121.257,-1.494,2.685,0.007,2.844,0.02,4.2,25.149,4
2008-12-03 00:30:00,5.011,-0.1189999999999999,121.329,-2.288,1.693,0.007,2.925,0.02,2.943,23.933,4
2008-12-03 00:45:00,5.013,-0.1419999999999999,121.386,-2.776,0.812,0.007,2.924,0.019,1.917,24.194,4
2008-12-03 01:00:00,5.014,-0.139,121.424,-3.273,0.0929999999999999,0.007,3.023,0.02,1.055,23.632,4
2008-12-03 01:15:00,5.018,-0.122,121.555,-3.769,-0.449,0.006,2.998,0.019,0.315,23.255,4
2008-12-03 01:30:00,5.021,-0.113,121.567,-3.883,-0.873,0.006,2.977,0.019,-0.252,23.147,4
2008-12-03 01:45:00,5.02,-0.106,121.565,-4.109,-1.115,0.006,2.985,0.0179999999999999,-0.695,22.901,4
2008-12-03 02:00:00,5.024,-0.105,121.623,-4.254,-1.355,0.007,2.977,0.02,-1.04,22.944,4
2008-12-03 02:15:00,5.024,-0.13,121.649,-4.404,-1.569,0.006,2.902,0.0179999999999999,-1.355,22.201,4
2008-12-03 02:30:00,5.024,-0.125,121.659,-4.416,-1.712,0.007,2.932,0.019,-1.611,22.046,4
2008-12-03 02:45:00,5.018,-0.137,121.534,-4.514,-1.774,0.007,2.941,0.019,-1.734,21.365,4
2008-12-03 03:00:00,5.011,-0.155,121.338,-4.649,-1.825,0.006,2.967,0.0179999999999999,-1.827,20.068,4
2008-12-03 03:15:00,5.007,-0.152,121.272,-4.752,-1.953,0.006,2.963,0.019,-1.945,21.071,4
2008-12-03 03:30:00,5.011,-0.154,121.339,-4.791,-2.044,0.006,2.902,0.019,-2.067,21.604,4
2008-12-03 03:45:00,5.009,-0.152,121.278,-4.798,-2.073,0.006,2.806,0.0179999999999999,-2.141,20.83,4
2008-12-03 04:00:00,5.006,-0.156,121.194,-4.808,-2.076,0.006,2.814,0.0179999999999999,-2.181,21.143,4
2008-12-03 04:15:00,5.003,-0.157,121.127,-4.846,-2.061,0.006,2.866,0.0179999999999999,-2.222,21.031,4
2008-12-03 04:30:00,4.996,-0.158,121.009,-5.094,-2.153,0.006,2.805,0.0179999999999999,-2.339,20.469,4
2008-12-03 04:45:00,5.014,-0.138,121.432,-5.339,-2.337,0.007,2.692,0.0179999999999999,-2.45,20.852,4
2008-12-03 05:00:00,5.021,-0.136,121.597,-5.467,-2.526,0.006,2.616,0.016,-2.63,19.961,4
2008-12-03 05:15:00,5.007,-0.1499999999999999,121.305,-5.454,-2.674,0.006,2.54,0.016,-2.801,20.512,4
2008-12-03 05:30:00,5.012,-0.1489999999999999,121.425,-5.386,-2.761,0.007,2.588,0.017,-2.911,21.079,4
2008-12-03 05:45:00,5.0,-0.152,121.165,-5.367,-2.792,0.006,2.685,0.017,-2.973,20.553,4
2008-12-03 06:00:00,5.008,-0.134,121.376,-5.448,-2.834,0.006,2.694,0.017,-3.049,21.726,4
2008-12-03 06:15:00,5.012,-0.136,121.532,-5.61,-2.918,0.007,2.767,0.0179999999999999,-3.118,20.34,4
2008-12-03 06:30:00,4.977,-0.157,120.733,-5.651,-3.031,0.006,2.895,0.019,-3.247,19.691,4
2008-12-03 06:45:00,4.989,-0.158,120.982,-5.735,-3.092,0.006,3.814,0.024,-3.353,19.662,4
2008-12-03 07:00:00,4.978,-0.158,120.676,-5.813,-3.107,0.007,8.512,0.0599999999999999,-3.421,20.816,4
2008-12-03 07:15:00,4.974,-0.1499999999999999,120.69,-5.845,-3.114,0.01,11.512,0.114,-3.456,23.104,4
2008-12-03 07:30:00,4.981,-0.139,120.725,-5.875,-3.077,0.0179999999999999,32.466,0.6099999999999999,-3.301,30.83,4
2008-12-03 07:45:00,4.991,-0.156,120.636,-5.783,-2.995,0.028,53.63,1.538,-3.004,41.211,4
2008-12-03 08:00:00,5.032,-0.2379999999999999,120.502,-5.695,-2.786,0.021,262.829,4.862,-2.577,54.569,4
