measured_on,ac_current__319,ac_current_a__3647,ac_current_b__3648,ac_current_c__3649,ac_power__315,ac_va__3652,ac_vars__3651,ac_voltage__318,ac_voltage_a-bn__3644,ac_voltage_a-n__3641,ac_voltage_b-c__3645,ac_voltage_b-n__3642,ac_voltage_c-a__3646,ac_voltage_c-n__3643,ac_w_total__3650,ambient_temp__320,ambient_temp__3603,das_battery_voltage__326,das_battery_voltage__3656,das_temp__325,das_temp__3657,dc_pos_current__317,dc_pos_voltage__316,dc_power__314,frequency__3654,inv1_string1_dc_current__3614,inv1_string1_dc_voltage__3627,inv1_string2_dc_current__3615,inv1_string2_dc_voltage__3628,inv2_string1_dc_current__3616,inv2_string1_dc_voltage__3629,inv2_string2_dc_current__3617,inv2_string2_dc_voltage__3630,inv3_string1_dc_current__3618,inv3_string1_dc_voltage__3631,inv3_string2_dc_current__3619,inv3_string2_dc_voltage__3632,inv4_string1_dc_current__3620,inv4_string1_dc_voltage__3633,inv4_string2_dc_current__3621,inv4_string2_dc_voltage__3634,inv5_string1_dc_current__3622,inv5_string1_dc_voltage__3635,inv5_string2_dc_current__3623,inv5_string2_dc_voltage__3636,inv6_string1_dc_current__3624,inv6_string2_dc_current__3625,inv6_string2_dc_voltage__3638,inv7_string1_dc_current__3626,inv7_string1_dc_voltage__3639,inv7_string2_dc_voltage__3640,inverter_temp__324,licor1_irradiance__3605,licor2_irradiance__3606,licor3_irradiance__3607,licor4_irradiance__3608,licor5_irradiance__3609,module_temp_10__3668,module_temp_11__3669,module_temp_13__3670,module_temp_14__3671,module_temp_15__3672,module_temp_18__3675,module_temp_19__3676,module_temp_1__321,module_temp_1__3658,module_temp_2__322,module_temp_2__3659,module_temp_3__323,module_temp_3__3660,module_temp_4__3661,module_temp_5__3662,module_temp_6__3663,module_temp_7__3664,module_temp_8__3666,module_temp_9__3667,neutral_current__3655,poa_irradiance__313,poa_irradiance__3604,power_factor__327,power_factor__3653,referencemodule1_irradiance__3610,referencemodule1_temp__3611,referencemodule2_irradiance__3612,referencemodule2_temp__3613,system_id
2011-08-03 00:10:00,0.188,,,,3.1811,,,122.6704,,,,,,,,18.5902,,13.3177,,19.705,,0.0194,1.5601,0.0299999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.1976,,,,,,,,,,,,,16.9612,,17.1764,,17.2383,,,,,,,,,-3.5025,,0.1326,,,,,,4
2011-08-03 00:11:00,0.1882,,,,3.3746,,,122.7256,,,,,,,,18.5682,,13.3177,,19.7004,,0.0159,1.5601,0.0257,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.1931,,,,,,,,,,,,,16.9671,,17.1774,,17.2637,,,,,,,,,-3.265,,0.1328,,,,,,4
2011-08-03 00:12:00,0.1884,,,,3.3746,,,122.752,,,,,,,,18.5534,,13.3177,,19.6801,,0.0178,1.4576,0.0253,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.1727,,,,,,,,,,,,,16.9487,,17.1541,,17.207,,,,,,,,,-3.1463,,0.1325,,,,,,4
2011-08-03 00:13:00,0.1889,,,,3.3531,,,122.6363,,,,,,,,18.5435,,13.3177,,19.6779,,0.0175,1.2925,0.0221,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.1704,,,,,,,,,,,,,16.9505,,17.163,,17.2479,,,,,,,,,-3.5025,,0.1331,,,,,,4
2011-08-03 00:14:00,0.1882,,,,3.2027,,,122.6438,,,,,,,,18.5269,,13.3181,,19.6592,,0.0179999999999999,1.526,0.0281999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.1518,,,,,,,,,,,,,16.9117,,17.1248,,17.2097,,,,,,,,,-3.0276,,0.1323,,,,,,4
2011-08-03 00:15:00,0.1885999999999999,,,,3.3532,,,122.6048,,,,,,,,18.513,,13.3186,,19.653,,0.0189,1.5317,0.0279,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.1414,,,,,,,,,,,,,16.8845,,17.0893,,17.1583,,,,,,,,,-3.3244,,0.1331,,,,,,4
2011-08-03 00:16:00,0.188,,,,3.3101,,,122.6343,,,,,,,,18.5361,,13.3186,,19.653,,0.0179999999999999,1.4235,0.0258,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.1379,,,,,,,,,,,,,16.8943,,17.0914,,17.1715,,,,,,,,,-3.5619,,0.1328999999999999,,,,,,4
2011-08-03 00:17:00,0.1893,,,,3.5035,,,122.6184,,,,,,,,18.5703,,13.3181,,19.653,,0.0212,1.469,0.0288999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.1359,,,,,,,,,,,,,16.9062,,17.12,,17.1952,,,,,,,,,-3.1463,,0.133,,,,,,4
2011-08-03 00:18:00,0.1885999999999999,,,,3.3316,,,122.6281,,,,,,,,18.5742,,13.3181,,19.6304,,0.0187,1.4064,0.0248999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.1132,,,,,,,,,,,,,16.889,,17.0945,,17.2142,,,,,,,,,-3.1463,,0.1335,,,,,,4
2011-08-03 00:19:00,0.1882,,,,3.0092,,,122.6437,,,,,,,,18.5697,,13.3186,,19.6259,,0.0168999999999999,1.4292,0.0241999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.1046,,,,,,,,,,,,,16.8761,,17.0774,,17.147,,,,,,,,,-3.0869,,0.1318999999999999,,,,,,4
2011-08-03 00:20:00,0.1884,,,,3.3101,,,122.7165,,,,,,,,18.5559,,13.3191,,19.6073,,0.0171,1.4406,0.0276999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0831,,,,,,,,,,,,,16.8399,,17.0559,,17.1116,,,,,,,,,-3.0276,,0.1336,,,,,,4
2011-08-03 00:21:00,0.1884,,,,3.1167,,,122.7884,,,,,,,,18.572,,13.3204,,19.601,,0.0216,1.5886,0.0357999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0769,,,,,,,,,,,,,16.8309,,17.0287,,17.113,,,,,,,,,-3.2057,,0.1328,,,,,,4
2011-08-03 00:22:00,0.188,,,,3.2242,,,122.7756,,,,,,,,18.5888,,13.32,,19.601,,0.0195999999999999,1.6854,0.0347,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0769,,,,,,,,,,,,,16.8239,,17.0182,,17.1115,,,,,,,,,-3.0276,,0.1332,,,,,,4
2011-08-03 00:23:00,0.1882,,,,3.2027,,,122.6237,,,,,,,,18.5801,,13.3209,,19.5875,,0.0175,1.5032,0.0258,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0647,,,,,,,,,,,,,16.7886,,16.974,,17.0547,,,,,,,,,-3.1463,,0.1325,,,,,,4
2011-08-03 00:24:00,0.1882,,,,2.9878,,,122.6295,,,,,,,,18.5749,,13.3213,,19.5739,,0.0198,1.6569,0.0335,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0491,,,,,,,,,,,,,16.7654,,16.966,,16.9994,,,,,,,,,-2.8495,,0.1325,,,,,,4
2011-08-03 00:25:00,0.1885999999999999,,,,3.1812,,,122.5647,,,,,,,,18.5779,,13.3227,,19.5581,,0.0175,1.4861,0.0253999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0339,,,,,,,,,,,,,16.7481,,16.9752,,16.9898,,,,,,,,,-2.8495,,0.1326,,,,,,4
2011-08-03 00:26:00,0.1885999999999999,,,,3.2672,,,122.5156,,,,,,,,18.5855,,13.3232,,19.5468,,0.0168999999999999,1.5032,0.0264,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0247,,,,,,,,,,,,,16.7471,,16.9554,,17.0049,,,,,,,,,-3.0276,,0.133,,,,,,4
2011-08-03 00:27:00,0.1893,,,,3.2887,,,122.5567,,,,,,,,18.6064,,13.3232,,19.5468,,0.0155,1.3609,0.0206,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0254,,,,,,,,,,,,,16.7332,,16.9338,,16.991,,,,,,,,,-2.8495,,0.1322,,,,,,4
2011-08-03 00:28:00,0.1884,,,,3.3962,,,122.5998,,,,,,,,18.6057,,13.3232,,19.5468,,0.0161999999999999,1.5659,0.0267,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0233,,,,,,,,,,,,,16.729,,16.9387,,17.0181,,,,,,,,,-2.8495,,0.1333,,,,,,4
2011-08-03 00:29:00,0.1889,,,,3.2887,,,122.552,,,,,,,,18.594,,13.3232,,19.5302,,0.0190999999999999,1.4975,0.0281999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0067,,,,,,,,,,,,,16.697,,16.9346,,16.9868,,,,,,,,,-2.7902,,0.1323,,,,,,4
2011-08-03 00:30:00,0.1884,,,,3.0308,,,122.5387,,,,,,,,18.6088,,13.3223,,19.522,,0.0218999999999999,1.1046,0.0246,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.9984,,,,,,,,,,,,,16.6831,,16.936,,16.9883,,,,,,,,,-2.8495,,0.133,,,,,,4
2011-08-03 00:31:00,0.1889,,,,3.4822,,,122.5046,,,,,,,,18.6162,,13.3227,,19.5084,,0.0175,1.5488,0.0263,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.9876,,,,,,,,,,,,,16.6576,,16.9224,,16.9774,,,,,,,,,-2.7308,,0.1328999999999999,,,,,,4
2011-08-03 00:32:00,0.1885999999999999,,,,3.3317,,,122.5168,,,,,,,,18.6081,,13.3232,,19.4949,,0.0179999999999999,1.4577,0.0273,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.9782,,,,,,,,,,,,,16.6822,,16.9992,,17.0953,,,,,,,,,-2.4933,,0.133,,,,,,4
2011-08-03 00:33:00,0.1889,,,,3.0953,,,122.5903,,,,,,,,18.6613,,13.3232,,19.4949,,0.0228,1.2641,0.0296,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.9859,,,,,,,,,,,,,16.7659,,17.1093,,17.2569,,,,,,,,,-2.4933,,0.1338,,,,,,4
2011-08-03 00:34:00,0.1890999999999999,,,,3.1598,,,122.5324,,,,,,,,18.6847,,13.3232,,19.4813,,0.0212,1.4862,0.0305999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.9737,,,,,,,,,,,,,16.8756,,17.1904,,17.3136,,,,,,,,,-2.3746,,0.1333999999999999,,,,,,4
2011-08-03 00:35:00,0.1875999999999999,,,,3.2242,,,122.3783,,,,,,,,18.6902,,13.3232,,19.47,,0.0175,1.1957,0.0224999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.9665,,,,,,,,,,,,,16.9785,,17.2564,,17.3809,,,,,,,,,-2.2559,,0.1327,,,,,,4
2011-08-03 00:36:00,0.1884,,,,3.1597,,,122.3951,,,,,,,,18.7019,,13.3232,,19.4677,,0.0184,1.5146,0.0292,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.9691,,,,,,,,,,,,,17.0821,,17.3272,,17.4629,,,,,,,,,-2.0778,,0.1335,,,,,,4
2011-08-03 00:37:00,0.1882,,,,3.2457,,,122.3136,,,,,,,,18.7341,,13.3232,,19.4574,,0.0106999999999999,1.4804,0.0147,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.9657,,,,,,,,,,,,,17.188,,17.4045,,17.5589,,,,,,,,,-1.7809,,0.1328,,,,,,4
2011-08-03 00:38:00,0.1885999999999999,,,,3.1382,,,122.3039,,,,,,,,18.7133,,13.3232,,19.4429,,0.0198,1.3608,0.0257,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.9533,,,,,,,,,,,,,17.2653,,17.4476,,17.6181,,,,,,,,,-2.0778,,0.1328999999999999,,,,,,4
2011-08-03 00:39:00,0.188,,,,3.1812,,,122.3077,,,,,,,,18.7147,,13.3232,,19.4429,,0.0175,1.3779,0.0264,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.9554,,,,,,,,,,,,,17.3447,,17.5179,,17.6564,,,,,,,,,-1.8403,,0.1327,,,,,,4
2011-08-03 00:40:00,0.1884,,,,3.1167,,,122.3132,,,,,,,,18.7357,,13.3232,,19.4429,,0.0161999999999999,1.2754,0.0202999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.9623,,,,,,,,,,,,,17.4163,,17.5722,,17.7023,,,,,,,,,-1.6622,,0.1327,,,,,,4
2011-08-03 00:41:00,0.1885999999999999,,,,3.1812,,,122.3017,,,,,,,,18.7412,,13.3232,,19.4429,,0.0223,1.3779,0.0287999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.9651,,,,,,,,,,,,,17.4831,,17.6313,,17.776,,,,,,,,,-1.6622,,0.1333999999999999,,,,,,4
2011-08-03 00:42:00,0.1885999999999999,,,,3.3532,,,122.3241,,,,,,,,18.7343,,13.3232,,19.4339,,0.0175,1.4178,0.0258,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.9546,,,,,,,,,,,,,17.5241,,17.6639,,17.7954,,,,,,,,,-1.6622,,0.1327,,,,,,4
2011-08-03 00:43:00,0.1885999999999999,,,,3.1598,,,122.3313,,,,,,,,18.7204,,13.3232,,19.4158,,0.0166,1.173,0.0184,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.9414,,,,,,,,,,,,,17.5617,,17.6862,,17.8364,,,,,,,,,-1.5435,,0.1325,,,,,,4
2011-08-03 00:44:00,0.1885999999999999,,,,3.1598,,,122.3588,,,,,,,,18.7099,,13.3232,,19.4158,,0.0218999999999999,1.3552,0.0311999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.9407,,,,,,,,,,,,,17.5909,,17.7133,,17.8482,,,,,,,,,-1.4841,,0.1332,,,,,,4
2011-08-03 00:45:00,0.1889,,,,3.0953,,,122.3984,,,,,,,,18.6967,,13.3232,,19.4096,,0.0190999999999999,1.3324,0.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.9352,,,,,,,,,,,,,17.6055,,17.7245,,17.8573,,,,,,,,,-1.5435,,0.1325,,,,,,4
2011-08-03 00:46:00,0.1895,,,,3.3102,,,122.4463,,,,,,,,18.685,,13.3232,,19.393,,0.0168999999999999,1.3837,0.0217,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.9179,,,,,,,,,,,,,17.6056,,17.7308,,17.8525,,,,,,,,,-1.4841,,0.1343999999999999,,,,,,4
2011-08-03 00:47:00,0.1885999999999999,,,,3.3532,,,122.4602,,,,,,,,18.6724,,13.3232,,19.3909,,0.0152999999999999,1.1388,0.0177,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.9165,,,,,,,,,,,,,17.6209,,17.7266,,17.8553,,,,,,,,,-1.4248,,0.1328,,,,,,4
2011-08-03 00:48:00,0.1885999999999999,,,,3.2028,,,122.5047,,,,,,,,18.6445,,13.3241,,19.3909,,0.0164,1.4463,0.0238,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.9137,,,,,,,,,,,,,17.6404,,17.744,,17.8636,,,,,,,,,-1.5435,,0.1328999999999999,,,,,,4
2011-08-03 00:49:00,0.1877999999999999,,,,3.2243,,,122.481,,,,,,,,18.6159,,13.3232,,19.3909,,0.0202999999999999,1.3609,0.0273,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.9096,,,,,,,,,,,,,17.6529,,17.7461,,17.8733,,,,,,,,,-1.6029,,0.1331,,,,,,4
2011-08-03 00:50:00,0.188,,,,3.1813,,,122.4417,,,,,,,,18.6295,,13.3232,,19.3864,,0.02,1.3495,0.0276999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.9071,,,,,,,,,,,,,17.6755,,17.7749,,17.898,,,,,,,,,-1.4841,,0.1336,,,,,,4
2011-08-03 00:51:00,0.1882,,,,3.2458,,,122.4505,,,,,,,,18.6215,,13.3232,,19.3638,,0.023,1.3039,0.0291,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.8852,,,,,,,,,,,,,17.668,,17.7598,,17.8801,,,,,,,,,-1.6029,,0.1333999999999999,,,,,,4
2011-08-03 00:52:00,0.1882,,,,3.0738,,,122.4334,,,,,,,,18.6411,,13.3236,,19.3638,,0.0164,1.452,0.0252,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.8838,,,,,,,,,,,,,17.6861,,17.7835,,17.9059,,,,,,,,,-1.4841,,0.1323,,,,,,4
2011-08-03 00:53:00,0.1889,,,,3.3103,,,122.4643,,,,,,,,18.6612,,13.3232,,19.3616,,0.0184,1.5089,0.0273,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.8843,,,,,,,,,,,,,17.6992,,17.7855,,17.9148,,,,,,,,,-1.4841,,0.1335,,,,,,4
2011-08-03 00:54:00,0.1877999999999999,,,,3.3962,,,122.449,,,,,,,,18.6623,,13.3232,,19.339,,0.0143,1.4349,0.0176,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.8645,,,,,,,,,,,,,17.6995,,17.7913,,17.9137,,,,,,,,,-1.4841,,0.1337,,,,,,4
2011-08-03 00:55:00,0.188,,,,3.2243,,,122.4593,,,,,,,,18.6761,,13.3236,,19.3367,,0.0171,1.5488,0.0253,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.8622,,,,,,,,,,,,,17.7139,,17.8162,,17.9462,,,,,,,,,-1.4841,,0.1336,,,,,,4
2011-08-03 00:56:00,0.188,,,,3.1168,,,122.445,,,,,,,,18.7236,,13.3232,,19.3367,,0.0205,1.4121,0.0276999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.8622,,,,,,,,,,,,,17.755,,17.8593,,17.9879,,,,,,,,,-1.4248,,0.1336,,,,,,4
2011-08-03 00:57:00,0.1875999999999999,,,,3.1597,,,122.4535,,,,,,,,18.7662,,13.3236,,19.3367,,0.0172999999999999,1.4747,0.0268,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.8692,,,,,,,,,,,,,17.7862,,17.8905,,18.0094,,,,,,,,,-1.4248,,0.1333,,,,,,4
2011-08-03 00:58:00,0.1884,,,,3.2456,,,122.4527,,,,,,,,18.8221,,13.3241,,19.3367,,0.0179999999999999,1.5715,0.0286,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.8754,,,,,,,,,,,,,17.8154,,17.926,,18.0379,,,,,,,,,-1.306,,0.1333999999999999,,,,,,4
2011-08-03 00:59:00,0.188,,,,3.3316,,,122.493,,,,,,,,18.8494,,13.3241,,19.3367,,0.0161999999999999,1.4234,0.0251,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.8789,,,,,,,,,,,,,17.8182,,17.9357,,18.04,,,,,,,,,-1.306,,0.134,,,,,,4
2011-08-03 01:00:00,0.1890999999999999,,,,3.3531,,,122.5174,,,,,,,,18.9004,,13.3236,,19.3346,,0.0166,1.7366,0.027,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.8803,,,,,,,,,,,,,17.8474,,17.9739,,18.0719,,,,,,,,,-1.2467,,0.1335,,,,,,4
2011-08-03 01:01:00,0.1884,,,,3.1381,,,122.5134,,,,,,,,18.9199,,13.3246,,19.3305,,0.0172999999999999,1.6227,0.027,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.89,,,,,,,,,,,,,17.8703,,17.992,,18.0956,,,,,,,,,-1.1279,,0.1343999999999999,,,,,,4
2011-08-03 01:02:00,0.1893,,,,3.3961,,,122.4951,,,,,,,,18.9355,,13.3255,,19.3119,,0.0146,1.6683,0.0253999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.8797,,,,,,,,,,,,,17.892,,17.9872,,18.1047,,,,,,,,,-1.2467,,0.1331,,,,,,4
2011-08-03 01:03:00,0.1890999999999999,,,,3.3961,,,122.489,,,,,,,,18.9334,,13.3236,,19.3119,,0.0168999999999999,1.395,0.0261,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.8838,,,,,,,,,,,,,17.9004,,17.9887,,18.1061,,,,,,,,,-1.0686,,0.1342,,,,,,4
2011-08-03 01:04:00,0.1889,,,,3.2027,,,122.4724,,,,,,,,18.9439,,13.3241,,19.3119,,0.0149999999999999,1.4235,0.0248999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.8873,,,,,,,,,,,,,17.8948,,17.9762,,18.1117,,,,,,,,,-1.0092,,0.1335,,,,,,4
2011-08-03 01:05:00,0.1885999999999999,,,,3.2242,,,122.4353,,,,,,,,18.9691,,13.325,,19.3119,,0.0194,1.4861,0.0279,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.8887,,,,,,,,,,,,,17.9164,,18.0269,,18.136,,,,,,,,,-1.0092,,0.1331,,,,,,4
2011-08-03 01:06:00,0.1884,0.1235342,0.1258571,-0.3669808,3.5036,0.0,81.73904,122.3947,497.1653,286.6455,497.2502,287.4072,0.0,496.5735,-81.65281,18.9774,-2.725,13.3246,-0.77176,19.3119,0.0,0.0194,1.5886,0.0302,0.1249317,-0.01325,-111.6333,-0.000375,456.2417,-0.00125,454.8167,0.06666666,-0.2979999999999999,-0.002,454.3417,-0.2829999999999999,3.408333,0.019625,1.025,-13.98333,-0.0016249999999999,0.3669999999999999,0.4666666999999999,0.1166667,0.5278749999999999,0.323125,1.274125,-199.8083,-0.00025,364.1667,286.7639,18.8957,196.9336,185.9268,179.9675,172.2885,217.0032,3276.7,3276.7,3276.7,0.0,3276.7,-3.491667,212.5155,17.922,2.975,18.0123,3276.7,18.1291,0.1416667,-5.416667,-2.041667,0.3333333,3276.7,3276.7,3276.7,13.7849,-1.0092,212.9697,0.1333,59.98895,2.016667,214.5149,0.1749999999999999,0.736125,4
2011-08-03 01:07:00,0.1875999999999999,,,,3.0952,,,122.3934,,,,,,,,18.9691,,13.3241,,19.3119,,0.0198,1.4007,0.0277999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.8943,,,,,,,,,,,,,17.9254,,18.02,,18.1374,,,,,,,,,-1.306,,0.1332,,,,,,4
2011-08-03 01:08:00,0.188,,,,3.2457,,,122.4382,,,,,,,,18.9537,,13.3246,,19.3119,,0.0148,1.3666,0.0187,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.8957,,,,,,,,,,,,,17.9275,,18.0179,,18.1409,,,,,,,,,-1.2467,,0.1333999999999999,,,,,,4
2011-08-03 01:09:00,0.1889,,,,3.3532,,,122.4487,,,,,,,,18.9495,,13.3236,,19.3119,,0.0182,1.4121,0.0263,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.897,,,,,,,,,,,,,17.9289,,18.0235,,18.127,,,,,,,,,-1.0092,,0.1328,,,,,,4
