measured_on,ac_current__319,ac_power__315,ac_voltage__318,ambient_temp__320,das_temp__325,dc_pos_current__317,dc_pos_voltage__316,dc_power__314,module_temp_1__321,poa_irradiance__313,system_id
2008-12-06 00:00:00,4.998,-0.095,120.959,7.7,8.256999999999998,0.007,1.762,0.012,6.828,24.753,4
2008-12-06 00:15:00,5.003,-0.095,121.121,7.575,8.163999999999998,0.006,1.689,0.0109999999999999,6.565,24.179,4
2008-12-06 00:30:00,5.001,-0.095,121.044,8.022,8.22,0.007,1.727,0.012,6.855,24.452,4
2008-12-06 00:45:00,5.002,-0.095,121.05,7.994,8.429999999999998,0.007,1.677,0.012,7.129,25.068,4
2008-12-06 01:00:00,5.006,-0.095,121.152,8.079,8.586,0.007,1.695,0.0109999999999999,7.417,25.204,4
2008-12-06 01:15:00,5.009,-0.095,121.246,8.090999999999998,8.743,0.007,1.68,0.0109999999999999,7.585,25.245,4
2008-12-06 01:30:00,5.011,-0.095,121.28,8.261,8.781,0.007,1.678,0.012,7.601,25.808,4
2008-12-06 01:45:00,5.017,-0.095,121.401,8.093,8.787,0.007,1.63,0.012,6.999,24.301,4
2008-12-06 02:00:00,5.017,-0.095,121.422,8.356999999999998,8.649,0.007,1.669,0.012,6.764,24.54,4
2008-12-06 02:15:00,5.019,-0.095,121.477,8.468999999999998,8.736,0.007,1.611,0.0109999999999999,6.751,24.693,4
2008-12-06 02:30:00,5.014,-0.095,121.341,7.849999999999999,8.733,0.007,1.632,0.0109999999999999,6.577,25.056,4
2008-12-06 02:45:00,5.01,-0.095,121.247,7.885,8.419,0.007,1.644,0.0109999999999999,6.229,25.147,4
2008-12-06 03:00:00,5.012,-0.095,121.269,8.252,8.253,0.007,1.578,0.01,6.447,25.209,4
2008-12-06 03:15:00,5.009,-0.095,121.222,8.317,8.487,0.007,1.624,0.0109999999999999,6.836,25.899,4
2008-12-06 03:30:00,5.01,-0.095,121.228,8.378,8.708,0.007,1.666,0.0109999999999999,7.129,25.467,4
2008-12-06 03:45:00,5.009,-0.095,121.186,8.288,8.883,0.007,1.627,0.0109999999999999,7.21,24.645,4
2008-12-06 04:00:00,5.004,-0.095,121.101,8.330999999999998,8.920999999999998,0.007,1.65,0.012,7.428,24.92,4
2008-12-06 04:15:00,4.996,-0.095,120.923,8.378,8.957,0.007,1.615,0.0109999999999999,7.436,24.848,4
2008-12-06 04:30:00,4.994,-0.095,120.899,8.402,8.984,0.007,1.619,0.0109999999999999,7.556,24.984,4
2008-12-06 04:45:00,4.994,-0.095,120.884,8.583,9.083,0.007,1.671,0.012,7.905999999999999,25.209,4
2008-12-06 05:00:00,4.989,-0.095,120.795,8.583,9.203,0.007,1.626,0.0109999999999999,7.98,25.12,4
2008-12-06 05:15:00,4.985,-0.095,120.703,8.763,9.262,0.007,1.6,0.0109999999999999,7.966999999999999,25.591,4
2008-12-06 05:30:00,5.013,-0.095,121.304,8.759,9.332,0.007,1.679,0.012,8.028,26.011,4
2008-12-06 05:45:00,5.013,-0.095,121.379,8.89,9.366,0.007,1.702,0.012,8.121,25.863,4
2008-12-06 06:00:00,5.008,-0.095,121.227,8.73,9.467,0.007,1.655,0.012,8.199,24.965,4
2008-12-06 06:15:00,4.995,-0.095,120.933,8.840999999999998,9.419,0.007,1.794,0.0129999999999999,8.314,24.607,4
2008-12-06 06:30:00,4.986,-0.095,120.774,8.992,9.497000000000002,0.007,2.473,0.0179999999999999,8.361,24.779,4
2008-12-06 06:45:00,4.985,-0.095,120.72,9.094,9.585,0.007,4.265,0.0299999999999999,8.365,24.681,4
2008-12-06 07:00:00,4.986,-0.095,120.722,9.071,9.69,0.0089999999999999,10.422,0.095,8.393,25.524,4
2008-12-06 07:15:00,5.045,-0.6039999999999999,121.027,8.862,9.592,0.024,64.307,1.876,8.295,29.974,4
2008-12-06 07:30:00,5.24,2.064,121.191,8.256999999999998,9.432,0.0919999999999999,157.561,14.52,8.16,48.98,4
2008-12-06 07:45:00,5.057,22.461,121.375,8.442999999999998,9.271,0.222,159.611,35.557,8.489,85.57299999999998,4
2008-12-06 08:00:00,4.927,95.965,122.109,8.891,9.413,0.4259999999999999,273.015,116.72,9.753,153.733,4
2008-12-06 08:15:00,4.867,222.558,122.501,9.232,10.016,0.906,274.873,248.899,12.434,284.311,4
2008-12-06 08:30:00,4.819,142.334,122.02,9.514,10.702,0.6179999999999999,266.476,164.573,12.649,200.096,4
2008-12-06 08:45:00,4.837,110.59,121.845,9.64,11.151,0.505,260.322,131.538,12.261,167.258,4
2008-12-06 09:00:00,4.834,121.255,121.857,10.176,11.46,0.518,277.104,143.438,12.21,178.292,4
2008-12-06 09:15:00,4.886,232.184,122.344,10.58,11.916,0.914,284.918,260.034,13.991,294.616,4
2008-12-06 09:30:00,4.812,184.094,122.059,10.814,12.462,0.745,280.824,209.151,14.158,244.165,4
2008-12-06 09:45:00,4.831,212.422,122.17,11.082,12.935,0.884,269.923,238.39,15.04,274.077,4
