measured_on,ac_current__319,ac_power__315,ac_voltage__318,ambient_temp__320,battery_pack_voltage__1363,control_module_voltage__1371,control_module_voltage__1376,das_battery_voltage__1369,das_battery_voltage__326,das_temp__1368,das_temp__325,dc_pos_current__317,dc_pos_voltage__316,dc_power__314,dcdc_1_voltage__1364,dcdc_2_voltage__1365,dcdc_exhaust_temp__1367,hvps_1-1_current__1387,hvps_1-1_disabled__1378,hvps_1-1_mvcontrol__1384,hvps_1-1_vactual__1386,hvps_1-1_vtarget__1385,hvps_1-2_current__1391,hvps_1-2_disabled__1379,hvps_1-2_mvcontrol__1388,hvps_1-2_vactual__1390,hvps_1-2_vtarget__1389,hvps_1-3_current__1395,hvps_1-3_disabled__1380,hvps_1-3_mvcontrol__1392,hvps_1-3_vactual__1394,hvps_1-3_vtarget__1393,hvps_2-1_current__1399,hvps_2-1_disabled__1381,hvps_2-1_mvcontrol__1396,hvps_2-1_vactual__1398,hvps_2-1_vtarget__1397,hvps_2-2_current__1403,hvps_2-2_disabled__1382,hvps_2-2_mvcontrol__1400,hvps_2-2_vactual__1402,hvps_2-2_vtarget__1401,hvps_2-3_current__1407,hvps_2-3_disabled__1383,hvps_2-3_mvcontrol__1404,hvps_2-3_vactual__1406,hvps_2-3_vtarget__1405,interior_temp__1366,inverter_temp__324,module_temp_1__321,module_temp_2__322,module_temp_3__323,poa_irradiance__313,power_factor__327,program_codeset__1373,program_codeset__1377,resistor_box_3_temp__1370,vcm_above_threshold__1372,system_id
2012-01-31 00:42:00,0.1862,3.163,122.4846,4.816,,,,,13.7035,,3.9987,0.0041,1.6017,0.0064999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3413,3.0667,2.7435,3.1369,-2.7945,0.1285,,,,,4
2012-01-31 00:43:00,0.1862,3.2061,122.5171,4.7412,,,,,13.7026,,3.9987,0.0006999999999999,1.6416,0.0035999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3477,3.1147,2.7614,3.2079,-2.4972,0.1283999999999999,,,,,4
2012-01-31 00:44:00,0.1865,3.2922,122.5855,4.7175,,,,,13.7035,,3.9987,-0.0018,1.6929,-0.0033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3442,3.1369,2.7342,3.2501,-2.5566,0.1285,,,,,4
2012-01-31 00:45:00,0.1865,3.2276,122.5359,4.8038,,,,,13.7026,,3.9987,-0.0002,1.6986,-0.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3563,3.1993,2.7851,3.2959,-2.4972,0.1283999999999999,,,,,4
2012-01-31 00:46:00,0.1867,3.2491,122.5068,4.8138,,,,,13.704,,3.9987,-0.0005,1.7784,-0.0015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3677,3.1871,2.7693,3.2673,-2.3783,0.1280999999999999,,,,,4
2012-01-31 00:47:00,0.186,3.3137,122.5718,4.7764,,,,,13.704,,3.9987,0.0008999999999999,1.6815,0.0004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3685,3.1405,2.7234,3.1971,-2.3188,0.1288,,,,,4
2012-01-31 00:48:00,0.1862,3.2276,122.6043,4.8325,,,,,13.7026,,3.9987,-0.0018,1.596,-0.0035999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3692,3.1004,2.6761,3.1541,-2.5567,0.1287,,,,,4
2012-01-31 00:49:00,0.1862,3.2922,122.5992,5.0452,,,,,13.7035,,3.9987,-0.0016,1.5903,-0.0019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3985,3.1878,2.8159,3.2279,-2.5566,0.1288,,,,,4
2012-01-31 00:50:00,0.1869,3.3137,122.5068,5.0811,,,,,13.7031,,3.9987,0.0005,1.7955,-0.0005999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4199,3.1835,2.7643,3.205,-2.6755,0.1283999999999999,,,,,4
2012-01-31 00:51:00,0.1862,3.2706,122.4726,4.9748,,,,,13.7021,,3.9987,0.0023,1.8183,0.0038999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4156,3.147,2.7177,3.1577,-2.4377,0.129,,,,,4
2012-01-31 00:52:00,0.1865,3.2491,122.5103,5.028,,,,,13.7035,,3.9987,-0.005,1.767,-0.0092999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4121,3.099,2.6381,3.1068,-2.4972,0.1290999999999999,,,,,4
2012-01-31 00:53:00,0.186,3.2706,122.5872,4.7944,,,,,13.704,,3.9987,0.0035999999999999,1.5447,0.0048999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.377,2.9693,2.5406,2.97,-2.735,0.1278,,,,,4
2012-01-31 00:54:00,0.1870999999999999,3.2922,122.6368,4.8071,,,,,13.7026,,4.0005,0.0038999999999999,1.9152,0.0086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3696,3.0127,2.627,3.0199,-2.9134,0.1293,,,,,4
2012-01-31 00:55:00,0.1857999999999999,3.2276,122.6453,4.729,,,,,13.7031,,3.9987,-0.0025,1.6929,-0.0047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3542,2.9965,2.5736,2.9678,-2.7945,0.129,,,,,4
2012-01-31 00:56:00,0.186,3.2922,122.6317,4.6945,,,,,13.7021,,3.9987,-0.0027,1.6416,-0.0054999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3477,2.9944,2.5628,2.9664,-2.735,0.1290999999999999,,,,,4
2012-01-31 00:57:00,0.1855999999999999,3.2706,122.6539,4.614,,,,,13.7031,,3.9987,0.0035999999999999,1.6644,0.0061999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3263,2.9614,2.5083,2.922,-2.8539,0.1287,,,,,4
2012-01-31 00:58:00,0.1862,3.2922,122.618,4.4176,,,,,13.7031,,3.9987,-0.0045999999999999,1.8354,-0.0076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.2898,2.8876,2.4373,2.8682,-2.8539,0.1288999999999999,,,,,4
2012-01-31 00:59:00,0.1865,3.2061,122.553,4.2262,,,,,13.7031,,3.9987,0.0033999999999999,1.6815,0.0058999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.2362,2.8044,2.3993,2.808,-2.7945,0.1277,,,,,4
2012-01-31 01:00:00,0.1852,3.2276,122.6163,4.2126,,,,,13.7026,,3.9987,-0.0043,1.5846,-0.006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.1926,2.7693,2.3641,2.7951,-2.8539,0.1293,,,,,4
2012-01-31 01:01:00,0.1855999999999999,3.2276,122.6351,4.478,,,,,13.704,,3.9987,0.0006999999999999,1.6416,0.0016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.1761,2.8331,2.4437,2.9313,-2.8539,0.1288,,,,,4
2012-01-31 01:02:00,0.186,3.2276,122.5513,4.9791,,,,,13.7035,,3.9987,0.0006999999999999,1.6245,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.2312,3.008,2.5685,3.1362,-2.735,0.1282,,,,,4
2012-01-31 01:03:00,0.1857999999999999,3.2276,122.5376,5.0153,,,,,13.7044,,3.9953,0.0015,1.7898,-0.0023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.2721,3.0869,2.5959,3.1658,-2.5567,0.1280999999999999,,,,,4
2012-01-31 01:04:00,0.186,3.2276,122.4966,4.9907,,,,,13.7044,,3.98,0.0041,1.6929,0.0067999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.2826,3.1147,2.6172,3.1684,-2.7945,0.1287,,,,,4
2012-01-31 01:05:00,0.1865,3.2706,122.553,5.4485,,,,,13.7044,,3.9817,-0.0032,1.8867,-0.0058999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3644,3.2668,2.7925,3.3327,-2.5567,0.1285,,,,,4
2012-01-31 01:06:00,0.1855999999999999,3.2706,122.5547,5.7985,,,,,13.7035,,3.98,-0.0023,1.7214,-0.0045999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4721,3.4735,2.9828,3.5673,-2.4377,0.129,,,,,4
2012-01-31 01:07:00,0.1855999999999999,3.2491,122.5906,5.8338,,,,,13.7044,,3.9953,-0.005,1.6758,-0.0077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5845,3.5947,3.0017,3.5976,-2.1404,0.1283,,,,,4
2012-01-31 01:08:00,0.1857999999999999,3.2706,122.5513,5.3972,,,,,13.704,,3.9987,0.0008999999999999,1.4763,0.0014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5836,3.5258,2.9184,3.5015,-2.1999,0.1285999999999999,,,,,4
2012-01-31 01:09:00,0.1857999999999999,3.3137,122.6539,5.1487,,,,,13.7035,,3.9987,-0.0023,1.7784,-0.0045999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5636,3.475,2.9005,3.4649,-2.3188,0.1282,,,,,4
2012-01-31 01:10:00,0.1870999999999999,3.3782,122.6556,5.1652,,,,,13.7031,,3.9987,-0.0051999999999999,1.6872,-0.0097999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5736,3.4356,2.8675,3.4019,-2.3188,0.1297,,,,,4
2012-01-31 01:11:00,0.1875,3.3137,122.6932,5.0578,,,,,13.7026,,4.0062,0.0011,1.6131,0.0022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5554,3.3608,2.827,3.3586,-2.2593,0.1285,,,,,4
2012-01-31 01:12:00,0.186,3.2922,122.6607,5.1181,,,,,13.7017,,4.0212,-0.0016,1.653,-0.0016999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5754,3.3766,2.85,3.3637,-2.4972,0.1292,,,,,4
2012-01-31 01:13:00,0.1857999999999999,3.3137,122.6744,4.9478,,,,,13.7017,,4.0212,0.0016,1.6302,0.0047999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5404,3.3121,2.7833,3.2863,-2.4972,0.1285999999999999,,,,,4
2012-01-31 01:14:00,0.1855999999999999,3.2061,122.6966,5.0879,,,,,13.7012,,4.0212,-0.0008999999999999,1.4763,-0.0018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5433,3.3021,2.8299,3.2634,-2.5566,0.1285999999999999,,,,,4
2012-01-31 01:15:00,0.1865,3.2706,122.724,5.3056,,,,,13.7012,,4.0314,0.0020999999999999,1.6188,0.0035999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5791,3.3767,2.9018,3.3567,-2.6755,0.1293999999999999,,,,,4
2012-01-31 01:16:00,0.1855999999999999,3.2491,122.6932,5.2433,,,,,13.7008,,4.0416,0.0045999999999999,1.8069,0.0067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.6029,3.4034,2.8646,3.3239,-2.3783,0.13,,,,,4
2012-01-31 01:17:00,0.1865,3.2706,122.6984,5.1822,,,,,13.6998,,4.0416,0.0038999999999999,1.6872,0.0076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5893,3.389,2.8933,3.3375,-2.735,0.1290999999999999,,,,,4
2012-01-31 01:18:00,0.1857999999999999,3.2922,122.7018,5.1542,,,,,13.6989,,4.0416,0.0,1.4934,-0.0005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5807,3.3439,2.8073,3.2745,-2.5567,0.1292,,,,,4
2012-01-31 01:19:00,0.186,3.2061,122.7394,4.9523,,,,,13.6989,,4.0416,-0.0033999999999999,1.6815,-0.0047999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5528,3.2874,2.7758,3.2308,-2.5566,0.1293,,,,,4
2012-01-31 01:20:00,0.1855999999999999,3.1846,122.7411,4.8049,,,,,13.7012,,4.0416,0.0057,1.6986,0.0079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5171,3.2566,2.7435,3.2351,-2.735,0.1285,,,,,4
2012-01-31 01:21:00,0.1867,3.2922,122.6607,4.774,,,,,13.7008,,4.0416,0.0045999999999999,1.6245,0.0074999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4871,3.2186,2.6984,3.1749,-2.3783,0.1293999999999999,,,,,4
2012-01-31 01:22:00,0.1857999999999999,3.2922,122.6436,4.8176,,,,,13.7008,,4.0435,0.0011,1.5789,0.0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4611,3.1926,2.769,3.214,-2.6161,0.1288,,,,,4
2012-01-31 01:23:00,0.1862,3.2061,122.6488,4.9825,,,,,13.7003,,4.051,0.0011,1.9494,0.0045999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4694,3.208,2.7794,3.261,-2.5567,0.1288999999999999,,,,,4
2012-01-31 01:24:00,0.1862,3.2706,122.6436,4.9648,,,,,13.6998,,4.0642,-0.0032,1.8468,-0.0064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4725,3.1976,2.749,3.2506,-2.5567,0.1292,,,,,4
2012-01-31 01:25:00,0.1865,3.2491,122.6556,4.8123,,,,,13.7021,,4.0548,-0.0016,2.0121,-0.0061999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4417,3.1573,2.7188,3.2075,-2.735,0.1290999999999999,,,,,4
2012-01-31 01:26:00,0.1865,3.2922,122.6471,4.784,,,,,13.7003,,4.0566,0.008,1.6701,0.0152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4178,3.1127,2.6776,3.1879,-2.6756,0.1293999999999999,,,,,4
2012-01-31 01:27:00,0.1855999999999999,3.2922,122.6197,5.0826,,,,,13.7021,,4.0491,-0.0005,1.5162,-0.0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4332,3.1868,2.7525,3.2978,-2.7945,0.1287,,,,,4
2012-01-31 01:28:00,0.1865,3.3352,122.606,5.0718,,,,,13.7026,,4.0548,0.0005,1.9836,0.0023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4481,3.1523,2.7611,3.3113,-2.6756,0.1295999999999999,,,,,4
