measured_on,ac_current__319,ac_power__315,ac_voltage__318,ambient_temp__320,das_battery_voltage__326,das_temp__325,dc_pos_current__317,dc_pos_voltage__316,dc_power__314,inverter_temp__324,module_temp_1__321,module_temp_2__322,module_temp_3__323,power_factor__327,system_id
2011-05-20 00:00:00,0.1865,3.2706,122.4316,4.1202,13.6888,4.9453,-0.0032,2.3541,-0.0077999999999999,4.4399,3.9396,4.0454,4.0983,0.126,4
2011-05-20 00:01:00,0.1862,3.2061,122.435,4.1087,13.6883,4.9453,-0.003,2.3769,-0.0071,4.4413,3.9374,4.0533,4.104,0.126,4
2011-05-20 00:02:00,0.1852,3.3567,122.4897,4.1245,13.6883,4.9453,-0.0025,2.3484,-0.007,4.4406,3.9503,4.0633,4.1112,0.1257,4
2011-05-20 00:03:00,0.1857999999999999,3.2491,122.5171,4.1065,13.6888,4.9453,-0.0018,2.5707,-0.0063,4.4406,3.9425,4.0554,4.1047,0.1252,4
2011-05-20 00:04:00,0.1865,3.3352,122.5017,4.1432,13.6888,4.9453,-0.0025,2.1375,-0.0051999999999999,4.4399,3.9646,4.0769,4.1226,0.1260999999999999,4
2011-05-20 00:05:00,0.1862,3.2706,122.4949,4.1712,13.6888,4.9453,0.0018,2.394,0.0028,4.4413,3.9803,4.0783,4.1269,0.1247,4
2011-05-20 00:06:00,0.1855999999999999,3.2922,122.5256,4.1892,13.6888,4.9453,-0.0016,2.3028,-0.0061999999999999,4.442,3.9918,4.0897,4.1283,0.1252999999999999,4
2011-05-20 00:07:00,0.1865,3.3137,122.6898,4.1482,13.6888,4.9453,-0.0002,2.3256,-0.0005999999999999,4.4456,3.9761,4.0754,4.1162,0.1255,4
2011-05-20 00:08:00,0.1862,3.2061,122.8198,4.0849,13.6888,4.9453,-0.0027,2.109,-0.0045999999999999,4.4427,3.9532,4.0711,4.109,0.1262,4
2011-05-20 00:09:00,0.1852,3.2491,122.8044,4.0993,13.6888,4.9453,-0.0027,2.394,-0.0064999999999999,4.442,3.9575,4.0797,4.1076,0.1258,4
2011-05-20 00:10:00,0.186,3.2706,122.7668,4.0957,13.6888,4.9453,-0.0043,2.1204,-0.0103,4.4406,3.9425,4.0761,4.0997,0.1252,4
2011-05-20 00:11:00,0.1857999999999999,3.3137,122.7394,4.0864,13.6888,4.9453,-0.0027,2.5821,-0.0068999999999999,4.4399,3.9432,4.0718,4.1004,0.1254,4
2011-05-20 00:12:00,0.186,3.2276,122.6761,4.1051,13.6888,4.9453,-0.0041,2.4909,-0.0112999999999999,4.4399,3.9489,4.0575,4.0876,0.1254,4
2011-05-20 00:13:00,0.1857999999999999,3.1846,122.6453,4.1,13.6883,4.9453,-0.0014,2.1033,0.0008,4.4399,3.9467,4.0561,4.0904,0.1255999999999999,4
2011-05-20 00:14:00,0.1852,3.2922,122.5684,4.0863,13.6888,4.9453,-0.0023,2.2971,-0.0048999999999999,4.4406,3.9417,4.0518,4.0833,0.1252,4
2011-05-20 00:15:00,0.1847,3.2061,122.5616,4.0561,13.6888,4.9453,0.0014,2.28,0.002,4.4391,3.9274,4.0461,4.0775,0.1254,4
2011-05-20 00:16:00,0.1862,3.3567,122.6077,4.0417,13.6888,4.9453,-0.0035999999999999,2.2857,-0.0071,4.4384,3.9252,4.0461,4.0711,0.1255999999999999,4
2011-05-20 00:17:00,0.1855999999999999,3.2706,122.5581,4.0942,13.6888,4.9453,-0.0008999999999999,1.9722,-0.0028,4.437,3.9367,4.0468,4.0711,0.1259,4
2011-05-20 00:18:00,0.1862,3.3567,122.6659,4.0381,13.6888,4.9453,-0.0083999999999999,2.3028,-0.0204,4.427,3.911,4.0332,4.0547,0.1265,4
2011-05-20 00:19:00,0.1862,3.2706,122.659,4.0132,13.6883,4.947,0.0006999999999999,2.0235,-0.0002,4.4251,3.9034,4.0213,4.0414,0.1259,4
2011-05-20 00:20:00,0.1854,3.2276,122.5992,3.9906,13.6888,4.9453,-0.0020999999999999,2.1831,-0.0044999999999999,4.4091,3.8802,4.0018,4.0168,0.1255,4
2011-05-20 00:21:00,0.1865,3.2061,122.512,4.0367,13.6888,4.9453,-0.0014,2.109,-0.0047999999999999,4.407,3.8924,3.991,3.9982,0.1257,4
2011-05-20 00:22:00,0.1869,3.2276,122.4949,3.9942,13.6888,4.9453,-0.0006999999999999,2.2116,-0.0008999999999999,4.4041,3.8759,3.9739,3.9774,0.1255,4
2011-05-20 00:23:00,0.1862,3.2706,122.4949,3.9964,13.6888,4.9453,-0.0023,2.223,-0.0038999999999999,4.392,3.8601,3.9617,3.9588,0.1262,4
2011-05-20 00:24:00,0.1867,3.2061,122.4914,3.9661,13.6888,4.9453,-0.0018,2.28,-0.0055999999999999,4.3834,3.8351,3.9431,3.9309,0.1263,4
2011-05-20 00:25:00,0.1855999999999999,3.2061,122.5068,3.9647,13.6888,4.9453,-0.0032,1.8753,-0.0074999999999999,4.3712,3.8172,3.9173,3.9009,0.1262,4
