measured_on,ac_current__319,ac_power__315,ac_voltage__318,ambient_temp__320,battery_pack_voltage__1363,control_module_voltage__1371,das_battery_voltage__1369,das_battery_voltage__326,das_temp__1368,das_temp__325,dc_pos_current__317,dc_pos_voltage__316,dc_power__314,dcdc_1_voltage__1364,dcdc_2_voltage__1365,dcdc_exhaust_temp__1367,interior_temp__1366,inverter_temp__324,module_temp_1__321,module_temp_2__322,module_temp_3__323,poa_irradiance__313,power_factor__327,program_codeset__1373,resistor_box_3_temp__1370,vcm_above_threshold__1372,system_id
2011-02-20 00:00:00,0.1867,3.2276,121.9887,4.1189,,,,13.7039,,4.167,0.003,2.5764,0.0073,,,,,4.5366,2.5728,2.2781,2.6373,-2.9607,0.1265,,,,4
2011-02-20 00:01:00,0.1867,3.2491,121.9836,3.8572,,,,13.7034,,4.1687,0.0002,2.3028,-0.0002999999999999,,,,,4.4604,2.3551,2.0746,2.3888,-3.0815,0.1259,,,,4
2011-02-20 00:02:00,0.1855999999999999,3.2922,122.1067,3.7072,,,,13.7044,,4.1619,0.0064,2.5023,0.016,,,,,4.385,2.1416,1.8668,2.1502,-3.2628,0.1260999999999999,,,,4
2011-02-20 00:03:00,0.1865,3.2922,121.9819,3.601,,,,13.7044,,4.15,0.0023,2.508,0.0044,,,,,4.3138,1.9705,1.7364,1.9626,-3.6857,0.1264,,,,4
2011-02-20 00:04:00,0.1865,3.2276,121.9425,3.3871,,,,13.7044,,4.15,-0.0058999999999999,2.4738,-0.0176,,,,,4.2424,1.8435,1.697,1.8463,-3.8066,0.1258,,,,4
2011-02-20 00:05:00,0.1862,3.2491,121.9408,3.3079,,,,13.7044,,4.135,0.0045999999999999,2.2857,0.0106,,,,,4.1701,1.6538,1.5375,1.6424,-4.1087,0.127,,,,4
2011-02-20 00:06:00,0.1865,3.2922,121.9494,3.2247,,,,13.7044,,4.1274,0.0041,2.3883,0.0092999999999999,,,,,4.1154,1.5163,1.4021,1.5967,-4.0483,0.1265999999999999,,,,4
2011-02-20 00:07:00,0.1862,3.12,121.9545,3.2349,,,,13.7053,,4.1139,-0.0088999999999999,2.451,-0.0195,,,,,4.0511,1.4438,1.3317,1.4739,-4.0483,0.1268,,,,4
2011-02-20 00:08:00,0.1862,3.2922,121.9289,3.2688,,,,13.7067,,4.0996,0.0005,2.3142,0.0018,,,,,3.986,1.443,1.359,1.4588,-3.9879,0.1268,,,,4
2011-02-20 00:09:00,0.186,3.2706,121.7715,3.3035,,,,13.7081,,4.0845,0.0020999999999999,2.4738,0.0071999999999999,,,,,3.9309,1.453,1.369,1.4573,-3.867,0.1265,,,,4
2011-02-20 00:10:00,0.1865,3.1415,121.7425,3.232,,,,13.7099,,4.0743,0.0041,2.4111,0.0094999999999999,,,,,3.8642,1.5232,1.3774,1.5383,-3.6858,0.1264,,,,4
2011-02-20 00:11:00,0.1862,3.2061,121.7459,3.3267,,,,13.7099,,4.0566,-0.0023,2.3598,-0.0051,,,,,3.8122,1.5435,1.3811,1.7244,-3.5649,0.1265,,,,4
2011-02-20 00:12:00,0.1862,3.2061,121.7408,3.5637,,,,13.7113,,4.0416,0.0020999999999999,2.3484,0.0041999999999999,,,,,3.79,1.6181,1.5175,1.8665,-3.4441,0.1267,,,,4
2011-02-20 00:13:00,0.1865,3.2922,121.7579,3.7877,,,,13.7145,,4.0229,-0.0033999999999999,2.4966,-0.0099,,,,,3.772,1.7158,1.6554,1.9397,-3.2628,0.1265999999999999,,,,4
2011-02-20 00:14:00,0.186,3.2491,121.7852,3.8097,,,,13.7154,,4.0024,-0.0008999999999999,2.2458,-0.0015,,,,,3.7515,1.7519,1.7102,1.9271,-2.9003,0.1260999999999999,,,,4
2011-02-20 00:15:00,0.1865,3.2706,121.7527,3.9625,,,,13.7154,,3.997,-0.0088999999999999,2.3826,-0.0211,,,,,3.7525,1.9108,1.9826,2.1376,-2.8398,0.1267,,,,4
2011-02-20 00:16:00,0.1855999999999999,3.3567,121.7288,4.0902,,,,13.7154,,3.98,-0.0038999999999999,2.4054,-0.0074999999999999,,,,,3.7627,1.9979,2.0553,2.1787,-2.719,0.127,,,,4
2011-02-20 00:17:00,0.1865,3.3137,121.7254,4.1958,,,,13.7154,,3.9633,-0.0051999999999999,2.394,-0.0115,,,,,3.766,2.0213,2.088,2.2372,-2.4773,0.1269,,,,4
2011-02-20 00:18:00,0.1869,3.2061,121.7288,4.3479,,,,13.7154,,3.9557,0.0,2.5878,0.002,,,,,3.7842,2.0848,2.097,2.3244,-2.3565,0.1269,,,,4
2011-02-20 00:19:00,0.1862,3.2706,121.7254,4.2588,,,,13.7154,,3.9371,-0.0083999999999999,2.6562,-0.0222,,,,,3.7756,2.1629,2.1679,2.3638,-2.2356,0.1274,,,,4
2011-02-20 00:20:00,0.1869,3.2706,121.7801,4.1999,,,,13.7154,,3.9335,0.0054999999999999,2.4681,0.0135999999999999,,,,,3.7906,2.2511,2.2978,2.4154,-2.1752,0.1255999999999999,,,,4
2011-02-20 00:21:00,0.1867,3.2491,121.828,4.1159,,,,13.7154,,3.9128,0.0020999999999999,2.5536,0.0064999999999999,,,,,3.7842,2.2726,2.3386,2.3286,-2.0544,0.1267,,,,4
2011-02-20 00:22:00,0.1872999999999999,3.2276,121.8126,3.9381,,,,13.7154,,3.9128,-0.0025,2.5308,-0.0041999999999999,,,,,3.7806,2.2224,2.2633,2.2052,-2.0544,0.1265999999999999,,,,4
2011-02-20 00:23:00,0.1867,3.1846,121.775,3.8061,,,,13.7154,,3.906,0.0002,2.3142,0.0002999999999999,,,,,3.7617,2.1389,2.2028,2.083,-2.2356,0.1263,,,,4
2011-02-20 00:24:00,0.1862,3.2922,121.8194,3.7342,,,,13.7154,,3.8925,-0.0088999999999999,2.5194,-0.0230999999999999,,,,,3.7359,2.0392,2.1318,1.9675,-2.2356,0.1268,,,,4
