measured_on,ac_current__319,ac_current__3979,ac_current_a__3978,ac_power__315,ac_va__3982,ac_vars__3981,ac_volage_c-a__3977,ac_voltage__318,ac_voltage_a-n__3975,ac_voltage_c_n__3976,ac_w__3980,ambient_temp__320,ambient_temp__3969,das_batt_vdc__3986,das_battery_voltage__326,das_temp__325,dc_current__3973,dc_pos_current__317,dc_pos_voltage__316,dc_power__314,dc_power__3971,dc_voltage__3972,frequency__3984,inverter_temp__324,mod_temperature__3974,module_temp_1__321,module_temp_2__322,module_temp_3__323,neutral_current__3985,panel_temperatuer__3987,poa_irradiance__313,poa_irradiance__3970,power_factor__327,power_factor__3983,system_id
2012-07-12 00:22:00,0.1890999999999999,,,3.4392,,,,122.5359,,,,20.4039,,,13.2902,20.8188,,0.0178,1.3552,0.0277999999999999,,,,20.5491,,18.5398,18.5926,18.9326,,,-4.1554,,0.1341,,4
2012-07-12 00:23:00,0.1893,,,3.3961,,,,122.5441,,,,20.3122,,,13.2902,20.7939,,0.0159,1.2754,0.0204,,,,20.5118,,18.4551,18.5155,18.8653,,,-4.1554,,0.1341,,4
2012-07-12 00:24:00,0.1890999999999999,,,3.4821,,,,122.5787,,,,20.2873,,,13.2902,20.7691,,0.0224999999999999,1.2071,0.027,,,,20.4724,,18.394,18.4961,18.8619,,,-4.2148,,0.1335,,4
2012-07-12 00:25:00,0.1889,,,3.3317,,,,122.6219,,,,20.1301,,,13.2902,20.7442,,0.0202999999999999,1.1502,0.0219999999999999,,,,20.4268,,18.2822,18.3781,18.7523,,,-4.2741,,0.134,,4
2012-07-12 00:26:00,0.1885999999999999,,,3.4392,,,,122.6309,,,,19.9082,,,13.2907,20.7397,,0.023,1.1046,0.0268,,,,20.3849,,18.2784,18.4048,18.7755,,,-4.2742,,0.1338999999999999,,4
2012-07-12 00:27:00,0.1889,,,3.4607,,,,122.6551,,,,19.9356,,,13.2902,20.7058,,0.0182,1.1502,0.0198,,,,20.324,,18.2992,18.4999,18.8331,,,-4.2742,,0.1338999999999999,,4
2012-07-12 00:28:00,0.1889,,,3.3532,,,,122.6623,,,,20.3534,,,13.2902,20.6855,,0.0152999999999999,1.2527,0.0193,,,,20.321,,18.3905,18.5447,18.9583,,,-3.9773,,0.1346,,4
2012-07-12 00:29:00,0.1889,,,3.2457,,,,122.6864,,,,20.5014,,,13.2902,20.6546,,0.0184,1.2812,0.0227,,,,20.3129,,18.4699,18.5727,19.0279,,,-3.7399,,0.1342,,4
2012-07-12 00:30:00,0.1889,,,3.4822,,,,122.6646,,,,20.1248,,,13.2902,20.638,,0.0244,1.2356,0.0309,,,,20.2728,,18.4999,18.5138,18.9288,,,-3.3837,,0.1336,,4
2012-07-12 00:31:00,0.1884,,,3.2242,,,,122.7108,,,,19.8592,,,13.2925,20.6177,,0.0221,1.2413,0.0288999999999999,,,,20.2296,,18.4316,18.4295,18.8133,,,-3.3837,,0.1341,,4
2012-07-12 00:32:00,0.1889,,,3.4822,,,,122.8102,,,,19.7775,,,13.293,20.5883,,0.0159,1.1559,0.0208999999999999,,,,20.1788,,18.3694,18.3833,18.7221,,,-3.5024,,0.135,,4
2012-07-12 00:33:00,0.1889,,,3.5037,,,,122.759,,,,19.7385,,,13.2939,20.5612,,0.0195999999999999,1.2014,0.0224,,,,20.1426,,18.2255,18.2157,18.5567,,,-3.443,,0.1335,,4
2012-07-12 00:34:00,0.1889,,,3.3532,,,,122.8071,,,,19.5492,,,13.2952,20.5296,,0.021,1.1787,0.0245,,,,20.0902,,18.0193,18.0234,18.3361,,,-3.6805,,0.1331,,4
2012-07-12 00:35:00,0.1889,,,3.3747,,,,122.7388,,,,19.4505,,,13.2952,20.516,,0.0207,1.3438,0.0287,,,,20.06,,17.8472,17.8833,18.1502,,,-4.1554,,0.1335,,4
2012-07-12 00:36:00,0.1885999999999999,,,3.3102,,,,122.6878,,,,19.4312,,,13.2957,20.4822,,0.0179999999999999,1.2413,0.0224,,,,20.0157,,17.6886,17.7596,18.0328,,,-4.2148,,0.1333999999999999,,4
2012-07-12 00:37:00,0.1890999999999999,,,3.5252,,,,122.6793,,,,19.4522,,,13.2966,20.453,,0.0241,1.1559,0.0288999999999999,,,,19.9775,,17.5772,17.6753,17.9291,,,-4.3335,,0.134,,4
2012-07-12 00:38:00,0.1884,,,3.3962,,,,122.6948,,,,19.44,,,13.2962,20.3963,,0.0159,1.116,0.019,,,,19.9139,,17.4338,17.536,17.7677,,,-4.3929,,0.134,,4
2012-07-12 00:39:00,0.1893,,,3.3317,,,,122.7256,,,,19.4479,,,13.2989,20.3714,,0.0156999999999999,1.4064,0.0202999999999999,,,,19.8848,,17.3148,17.431,17.678,,,-4.6303,,0.1338999999999999,,4
2012-07-12 00:40:00,0.1889,,,3.3532,,,,122.7633,,,,19.4361,,,13.2984,20.3624,,0.0182,1.1047,0.0173999999999999,,,,19.8716,,17.232,17.3538,17.6301,,,-4.5116,,0.1333,,4
2012-07-12 00:41:00,0.1890999999999999,,,3.5897,,,,122.7992,,,,19.3821,,,13.2989,20.3308,,0.023,1.2869,0.0302,,,,19.831,,17.1396,17.2684,17.5182,,,-4.3336,,0.1341,,4
2012-07-12 00:42:00,0.1885999999999999,,,3.5467,,,,122.8249,,,,19.3283,,,13.3006,20.3063,,0.0195999999999999,1.1103,0.0229,,,,19.7989,,17.0558,17.2021,17.413,,,-4.2743,,0.1338999999999999,,4
2012-07-12 00:43:00,0.1895,,,3.3962,,,,122.842,,,,19.268,,,13.3015,20.2517,,0.021,1.2413,0.0252,,,,19.7359,,17.0427,17.1868,17.4283,,,-4.2743,,0.1338999999999999,,4
2012-07-12 00:44:00,0.1890999999999999,,,3.3962,,,,122.8336,,,,19.1557,,,13.3015,20.2246,,0.0212,1.2242,0.0264999999999999,,,,19.6921,,17.0585,17.1971,17.4212,,,-4.2742,,0.1323,,4
2012-07-12 00:45:00,0.1884,,,3.3747,,,,122.8285,,,,19.0596,,,13.3011,20.1907,,0.0202999999999999,1.0192,0.0198,,,,19.6291,,17.1692,17.2827,17.5117,,,-4.2149,,0.1335,,4
2012-07-12 00:46:00,0.1893,,,3.4177,,,,122.8234,,,,19.033,,,13.3019,20.1907,,0.0179999999999999,1.1901,0.0212,,,,19.6104,,17.2736,17.291,17.593,,,-3.918,,0.1338999999999999,,4
2012-07-12 00:47:00,0.1884,,,3.5897,,,,122.8269,,,,19.0575,,,13.3018,20.1295,,0.0146,1.1844,0.0193,,,,19.5436,,17.2559,17.274,17.5461,,,-3.9181,,0.1348999999999999,,4
2012-07-12 00:48:00,0.1893,,,3.5252,,,,122.832,,,,19.0829,,,13.3017,20.0936,,0.0216,1.1559,0.025,,,,19.502,,17.2009,17.2489,17.4932,,,-3.7993,,0.1338,,4
2012-07-12 00:49:00,0.1885999999999999,,,3.5682,,,,122.8218,,,,19.2679,,,13.3023,20.0755,,0.0184,1.0306,0.0184,,,,19.493,,17.2169,17.2934,17.5168,,,-3.8587,,0.1343999999999999,,4
2012-07-12 00:50:00,0.1885999999999999,,,3.3962,,,,122.7757,,,,19.3972,,,13.3039,20.0359,,0.0202999999999999,1.2185,0.0251,,,,19.4721,,17.2879,17.3568,17.594,,,-3.7993,,0.1327,,4
2012-07-12 00:51:00,0.1884,,,3.2243,,,,122.8069,,,,19.4741,,,13.3054,20.0235,,0.0190999999999999,1.2983,0.0248999999999999,,,,19.4742,,17.3958,17.4174,17.7102,,,-3.5025,,0.1337,,4
2012-07-12 00:52:00,0.1884,,,3.3749,,,,122.8055,,,,19.4487,,,13.3065,20.0009,,0.0223,1.1389,0.0256,,,,19.4592,,17.4503,17.4308,17.7515,,,-3.2651,,0.1336,,4
2012-07-12 00:53:00,0.1893,,,3.3104,,,,122.8274,,,,19.4735,,,13.3077,19.9693,,0.0172999999999999,1.0534,0.0176,,,,19.4421,,17.4825,17.4791,17.8046,,,-3.4431,,0.1338,,4
2012-07-12 00:54:00,0.1884,,,3.2674,,,,122.8065,,,,19.5714,,,13.3072,19.9215,,0.0179999999999999,1.3268,0.0218999999999999,,,,19.4268,,17.5263,17.5347,17.8379,,,-2.8495,,0.1336,,4
2012-07-12 00:55:00,0.1889,,,3.3533,,,,122.7651,,,,19.5429,,,13.3073,19.8902,,0.0178,1.1161,0.0201,,,,19.4156,,17.5547,17.5248,17.8503,,,-3.1463,,0.1338,,4
2012-07-12 00:56:00,0.1887,,,3.3748,,,,122.7477,,,,19.4223,,,13.3079,19.8631,,0.0175,1.1958,0.0218999999999999,,,,19.401,,17.6012,17.6172,17.9489,,,-2.9682,,0.1338,,4
2012-07-12 00:57:00,0.1877999999999999,,,3.3103,,,,122.8003,,,,19.2705,,,13.3099,19.8467,,0.0184,1.0136,0.0167,,,,19.3915,,17.6598,17.6695,18.0137,,,-2.8495,,0.1338,,4
2012-07-12 00:58:00,0.1884,,,3.4178,,,,122.7711,,,,19.2569,,,13.309,19.8157,,0.023,1.2527,0.0276999999999999,,,,19.3673,,17.6981,17.6939,18.0687,,,-3.087,,0.1332,,4
2012-07-12 00:59:00,0.1887,,,3.5468,,,,122.793,,,,19.3199,,,13.31,19.8089,,0.0141,1.0933,0.0178,,,,19.3779,,17.7609,17.772,18.1432,,,-2.8495,,0.1336,,4
2012-07-12 01:00:00,0.1882,,,3.4178,,,,122.8459,,,,19.3084,,,13.3106,19.7569,,0.0175,1.2356,0.0223,,,,19.3349,,17.7533,17.7762,18.137,,,-2.8495,,0.1338999999999999,,4
2012-07-12 01:01:00,0.1889,,,3.4609,,,,122.8337,,,,19.4038,,,13.3116,19.7637,,0.0178,1.156,0.0185999999999999,,,,19.3597,,17.8053,17.7622,18.1556,,,-2.8495,,0.1337,,4
2012-07-12 01:02:00,0.1882,,,3.3964,,,,122.8617,,,,19.2969,,,13.313,19.7266,,0.0182,1.2186,0.0223,,,,19.3267,,17.7785,17.7312,18.1239,,,-2.9089,,0.1331,,4
2012-07-12 01:03:00,0.1889,,,3.3319,,,,122.8334,,,,19.307,,,13.314,19.7005,,0.021,1.2869,0.0275,,,,19.3102,,17.8002,17.7772,18.1734,,,-2.9682,,0.1335,,4
2012-07-12 01:04:00,0.1887,,,3.5039,,,,122.8128,,,,19.3235,,,13.3135,19.6675,,0.0178,1.2528,0.025,,,,19.2897,,17.8102,17.8227,18.1904,,,-2.9089,,0.1333,,4
2012-07-12 01:05:00,0.1895,,,3.2889,,,,122.8222,,,,19.2637,,,13.3141,19.653,,0.0190999999999999,1.2812,0.0233,,,,19.2836,,17.8374,17.7922,18.1912,,,-2.7902,,0.1335,,4
2012-07-12 01:06:00,0.1889,,,3.4178,,,,122.8375,,,,19.1491,,,13.3141,19.6327,,0.0235,1.2926,0.0305999999999999,,,,19.2597,,17.8232,17.7627,18.1631,,,-2.8495,,0.1343999999999999,,4
2012-07-12 01:07:00,0.1884,,,3.5038,,,,122.8283,,,,19.1376,,,13.3142,19.6031,,0.0207,1.2413,0.0275,,,,19.2308,,17.8297,17.7462,18.1807,,,-2.8495,,0.1331,,4
2012-07-12 01:08:00,0.188,,,3.3748,,,,122.8675,,,,19.2928,,,13.3142,19.5852,,0.0134,1.2357,0.0167,,,,19.231,,17.8458,17.7805,18.192,,,-2.8495,,0.1337,,4
2012-07-12 01:09:00,0.188,,,3.5468,,,,122.867,,,,19.4417,,,13.3142,19.5604,,0.0195999999999999,1.4463,0.0281999999999999,,,,19.238,,17.8001,17.757,18.1198,,,-2.8495,,0.1337,,4
2012-07-12 01:10:00,0.1882,,,3.5898,,,,122.8874,,,,19.4177,,,13.3142,19.5468,,0.0207,1.1901,0.0238,,,,19.2341,,17.7114,17.6613,18.0117,,,-2.9089,,0.1333999999999999,,4
2012-07-12 01:11:00,0.1893,,,3.5253,,,,122.8802,,,,19.2134,,,13.3143,19.5302,,0.0178,1.042,0.0172999999999999,,,,19.2099,,17.5946,17.5556,17.879,,,-2.9089,,0.1337,,4
2012-07-12 01:12:00,0.1877999999999999,,,3.3103,,,,122.8614,,,,19.0322,,,13.3143,19.5061,,0.0159,1.2926,0.0208999999999999,,,,19.1685,,17.4799,17.466,17.7888,,,-3.087,,0.1342,,4
2012-07-12 01:13:00,0.1890999999999999,,,3.5683,,,,122.8491,,,,18.9876,,,13.3143,19.4881,,0.0190999999999999,1.3267,0.0267,,,,19.1365,,17.3985,17.4061,17.7032,,,-3.1464,,0.1328999999999999,,4
2012-07-12 01:14:00,0.1884,,,3.3963,,,,122.8661,,,,18.9603,,,13.3148,19.4677,,0.0134,1.2527,0.0164,,,,19.1058,,17.2973,17.3064,17.5896,,,-3.4432,,0.1341,,4
2012-07-12 01:15:00,0.1884,,,3.3318,,,,122.9581,,,,18.883,,,13.3143,19.447,,0.0171,1.2926,0.0219999999999999,,,,19.0726,,17.179,17.2326,17.4637,,,-3.5026,,0.1333999999999999,,4
2012-07-12 01:16:00,0.1885999999999999,,,3.5253,,,,122.9666,,,,18.79,,,13.3143,19.4406,,0.0189,1.1958,0.0239,,,,19.0495,,17.135,17.1955,17.4398,,,-3.562,,0.1338,,4
2012-07-12 01:17:00,0.1889,,,3.3318,,,,122.9186,,,,18.8182,,,13.3143,19.4137,,0.0121,1.1616,0.0144,,,,19.0198,,17.0765,17.1844,17.3612,,,-3.562,,0.1327,,4
2012-07-12 01:18:00,0.1893,,,3.4393,,,,122.9407,,,,19.2513,,,13.3157,19.3909,,0.0207,1.3438,0.0264999999999999,,,,19.0289,,17.1602,17.3307,17.5263,,,-3.6213,,0.1332,,4
2012-07-12 01:19:00,0.1885999999999999,,,3.3748,,,,122.9953,,,,19.3456,,,13.3148,19.3729,,0.0178,1.3267,0.0231999999999999,,,,19.0309,,17.1894,17.2876,17.5263,,,-3.3245,,0.1331,,4
2012-07-12 01:20:00,0.1884,,,3.3103,,,,122.9973,,,,19.209,,,13.3167,19.348,,0.0172999999999999,1.3325,0.0242999999999999,,,,19.0165,,17.2062,17.2668,17.5264,,,-3.0277,,0.133,,4
2012-07-12 01:21:00,0.1887,,,3.4609,,,,122.9993,,,,19.1349,,,13.3185,19.3367,,0.0190999999999999,1.3666,0.0253,,,,19.0093,,17.1691,17.2338,17.4573,,,-3.0871,,0.1335,,4
2012-07-12 01:22:00,0.1884,,,3.4824,,,,123.0112,,,,19.0967,,,13.318,19.3201,,0.02,1.2129,0.0227,,,,18.9872,,17.1093,17.1782,17.3829,,,-3.0277,,0.1337,,4
2012-07-12 01:23:00,0.1887,,,3.6759,,,,123.0333,,,,19.1087,,,13.3185,19.3028,,0.0083999999999999,1.3553,0.0097,,,,18.9692,,17.0689,17.1197,17.3272,,,-3.5026,,0.1333999999999999,,4
2012-07-12 01:24:00,0.1882,,,3.3535,,,,123.0331,,,,19.0739,,,13.3176,19.2847,,0.0166,1.2129,0.0218,,,,18.9393,,16.9498,17.0229,17.2241,,,-3.087,,0.1333,,4
2012-07-12 01:25:00,0.1882,,,3.461,,,,123.0359,,,,19.0203,,,13.319,19.264,,0.0182,1.2756,0.0230999999999999,,,,18.9102,,16.8621,16.9268,17.1407,,,-3.2058,,0.1333,,4
2012-07-12 01:26:00,0.1889,,,3.2675,,,,123.0516,,,,18.9482,,,13.319,19.2463,,0.0189,1.1674,0.0212,,,,18.8863,,16.7787,16.8588,17.095,,,-3.3839,,0.133,,4
2012-07-12 01:27:00,0.1889,,,3.633,,,,123.0765,,,,18.936,,,13.3199,19.2328,,0.0168999999999999,1.1389,0.0195,,,,18.8637,,16.7302,16.8361,17.0688,,,-3.4432,,0.1335,,4
2012-07-12 01:28:00,0.1877999999999999,,,3.3965,,,,123.1006,,,,18.9019,,,13.3199,19.2224,,0.0179999999999999,1.2414,0.0225999999999999,,,,18.852,,16.6683,16.7833,16.9833,,,-3.2652,,0.1338999999999999,,4
2012-07-12 01:29:00,0.1875999999999999,,,3.4825,,,,123.0944,,,,18.8134,,,13.3194,19.1989,,0.0164,1.3496,0.0211,,,,18.8235,,16.5611,16.6872,16.874,,,-3.0871,,0.134,,4
2012-07-12 01:30:00,0.1885,,,3.6762,,,,123.0739,,,,18.7464,,,13.3204,19.1808,,0.0182,1.3668,0.0252,,,,18.8048,,16.584,16.7478,16.9387,,,-3.3246,,0.1336,,4
2012-07-12 01:31:00,0.1885,,,3.4182,,,,123.0835,,,,18.7625,,,13.3199,19.1627,,0.0179999999999999,1.1561,0.0224999999999999,,,,18.7867,,16.6195,16.7931,16.9756,,,-3.3246,,0.1333999999999999,,4
2012-07-12 01:32:00,0.1887,,,3.4612,,,,123.0568,,,,18.7174,,,13.3199,19.1351,,0.0198,1.2073,0.0207,,,,18.7604,,16.6091,16.7569,16.9283,,,-3.2652,,0.1333999999999999,,4
2012-07-12 01:33:00,0.1882,,,3.3323,,,,123.0415,,,,18.6098,,,13.3199,19.1289,,0.0239,1.3212,0.0316,,,,18.7396,,16.5694,16.6782,16.8691,,,-3.2652,,0.1333,,4
2012-07-12 01:34:00,0.1885,,,3.4829,,,,123.0733,,,,18.5178,,,13.3208,19.113,,0.0171,1.2757,0.0216,,,,18.7113,,16.4929,16.6009,16.7975,,,-3.2059,,0.1333,,4
2012-07-12 01:35:00,0.1887,,,3.5259,,,,123.0617,,,,18.4284,,,13.3199,19.0872,,0.0166,1.5263,0.0259999999999999,,,,18.6743,,16.4433,16.5729,16.7583,,,-3.2652,,0.1328,,4
2012-07-12 01:36:00,0.1875999999999999,,,3.5259,,,,123.0682,,,,18.3715,,,13.3245,19.0724,,0.0184999999999999,1.1618,0.0213999999999999,,,,18.6462,,16.3766,16.4965,16.6743,,,-3.3246,,0.1336,,4
2012-07-12 01:37:00,0.1885,,,3.6334,,,,123.0528,,,,18.2706,,,13.3245,19.0498,,0.0244,1.4124,0.034,,,,18.6167,,16.2506,16.3588,16.5526,,,-3.3246,,0.1335,,4
2012-07-12 01:38:00,0.1885,,,3.3969,,,,123.0389,,,,18.1422,,,13.3249,19.0249,,0.0166,1.3668,0.0219999999999999,,,,18.5745,,16.1476,16.2927,16.4524,,,-3.5028,,0.1328,,4
2012-07-12 01:39:00,0.1877999999999999,,,3.2894,,,,123.0218,,,,18.1342,,,13.3258,19.0204,,0.0132,1.0935,0.0143,,,,18.554,,16.067,16.2233,16.3893,,,-3.5622,,0.1323999999999999,,4
2012-07-12 01:40:00,0.1882,,,3.4184,,,,123.0233,,,,18.0487,,,13.3253,18.9937,,0.0218999999999999,1.3441,0.0291,,,,18.5092,,15.985,16.1448,16.3269,,,-3.7403,,0.1333999999999999,,4
2012-07-12 01:41:00,0.1887,,,3.3539,,,,123.0677,,,,17.9706,,,13.3252,18.973,,0.0179999999999999,1.1846,0.0213999999999999,,,,18.4753,,15.9244,16.0793,16.2663,,,-3.859,,0.1331,,4
2012-07-12 01:42:00,0.1882,,,3.3754,,,,123.0487,,,,17.8904,,,13.3257,18.9481,,0.0187,1.196,0.0218,,,,18.4372,,15.8449,16.0166,16.205,,,-3.9778,,0.1331,,4
2012-07-12 01:43:00,0.1882,,,3.5688,,,,123.0726,,,,17.8023,,,13.3256,18.9231,,0.0129999999999999,1.2928,0.0165,,,,18.3927,,15.8127,16.0054,16.1659,,,-3.9778,,0.1338999999999999,,4
2012-07-12 01:44:00,0.1889,,,3.3324,,,,123.0674,,,,17.7329,,,13.3256,18.9097,,0.0161999999999999,1.2017,0.0166,,,,18.3605,,15.8195,16.0317,16.1887,,,-3.9184,,0.1328,,4
2012-07-12 01:45:00,0.1885,,,3.5044,,,,123.0773,,,,17.6955,,,13.3257,18.8773,,0.0195999999999999,1.1732,0.0241,,,,18.3121,,15.759,15.9384,16.1087,,,-3.7403,,0.1333,,4
2012-07-12 01:46:00,0.1885,,,3.311,,,,123.0954,,,,17.6514,,,13.3274,18.8577,,0.0198,1.3498,0.0281999999999999,,,,18.2793,,15.7231,15.9207,16.0582,,,-3.7404,,0.1327,,4
2012-07-12 01:47:00,0.1887,,,3.5474,,,,123.136,,,,17.6496,,,13.3303,18.8316,,0.0164,1.3555,0.0207999999999999,,,,18.2406,,15.7394,15.9656,16.0989,,,-3.5623,,0.1325,,4
2012-07-12 01:48:00,0.1887,,,3.4399,,,,123.185,,,,17.7717,,,13.33,18.8171,,0.0164,1.1903,0.0198,,,,18.2212,,15.778,16.0062,16.1535,,,-3.4435,,0.1333999999999999,,4
2012-07-12 01:49:00,0.1887,,,3.483,,,,123.1714,,,,17.8433,,,13.331,18.7943,,0.0241,1.196,0.0307,,,,18.197,,15.8032,16.0049,16.2024,,,-3.0873,,0.1331,,4
2012-07-12 01:50:00,0.1885,,,3.569,,,,123.1475,,,,17.9239,,,13.3312,18.7651,,0.021,1.1334,0.0236999999999999,,,,18.1789,,15.8206,16.037,16.2016,,,-3.0873,,0.1333,,4
2012-07-12 01:51:00,0.188,,,3.5046,,,,123.1147,,,,18.0473,,,13.3318,18.7444,,0.0161999999999999,1.1847,0.0178999999999999,,,,18.1645,,15.8654,16.1117,16.2729,,,-2.9686,,0.1331,,4
2012-07-12 01:52:00,0.1885,,,3.3541,,,,123.0904,,,,18.3435,,,13.3323,18.7154,,0.0187,1.2188,0.0235999999999999,,,,18.1667,,16.0274,16.2765,16.462,,,-2.8499,,0.1333,,4
2012-07-12 01:53:00,0.1887,,,3.3541,,,,123.1037,,,,18.6761,,,13.3324,18.709,,0.0141,1.2929,0.0178,,,,18.1999,,16.2359,16.4207,16.6459,,,-2.7905,,0.1328999999999999,,4
2012-07-12 01:54:00,0.1885,,,3.4617,,,,123.1473,,,,18.911,,,13.3334,18.6883,,0.0166,1.384,0.0223,,,,18.2195,,16.3629,16.5338,16.7728,,,-2.3749,,0.1328999999999999,,4
2012-07-12 01:55:00,0.1885,,,3.5047,,,,123.1861,,,,19.2337,,,13.334,18.6612,,0.0148,1.4923,0.0223,,,,18.2382,,16.5323,16.7031,16.9421,,,-2.0187,,0.1333,,4
2012-07-12 01:56:00,0.1889,,,3.6337,,,,123.2089,,,,19.3742,,,13.3326,18.6488,,0.0121,1.4809,0.0183,,,,18.2667,,16.6376,16.7958,16.9951,,,-1.7812,,0.1343,,4
2012-07-12 01:57:00,0.1889,,,3.4833,,,,123.2117,,,,19.4768,,,13.3341,18.6363,,0.0202999999999999,1.1676,0.0224999999999999,,,,18.2932,,16.7437,16.8489,17.1164,,,-1.425,,0.1332,,4
