measured_on,ac_current__319,ac_power__315,ac_voltage__318,ambient_temp__320,ambient_temp_f__17,das_battery_voltage__326,das_temp__325,dc_pos_current__317,dc_pos_voltage__316,dc_power__314,intsolirrad__16,inverter_temp__324,module_temp_1__321,module_temp_2__322,module_temp_3__323,module_temp_f__18,poa_irradiance__313,power_factor__327,wind_speed_mph__19,system_id
2010-11-01 00:00:00,0.1874,3.2256,122.6669,8.398099999999998,,13.5742,8.7453,0.0071,1.6634,0.0124,,8.5577,7.3735,-7999.0,-7999.0,,-1.8721,-0.1303999999999999,,4
2010-11-01 00:01:00,0.1874,3.1826,122.6273,8.3589,,13.5742,8.7453,0.0032,1.7773,0.0051999999999999,,8.540699999999998,7.3444,-7999.0,-7999.0,,-1.8117,-0.1302,,4
2010-11-01 00:02:00,0.1874,3.0965,122.638,8.3311,,13.5742,8.7453,0.0064,1.5095,0.0106,,8.5286,7.2897,-7999.0,-7999.0,,-1.8117,-0.1303999999999999,,4
2010-11-01 00:03:00,0.1862999999999999,3.118,122.6822,8.3168,,13.5742,8.7453,-0.0014,1.8171,-0.0047999999999999,,8.5123,7.205899999999998,-7999.0,-7999.0,,-1.7513,-0.1298,,4
2010-11-01 00:04:00,0.1875999999999999,3.2255,122.7066,8.3061,,13.5742,8.7453,0.0103,1.7602,0.017,,8.500999999999998,7.1434,-7999.0,-7999.0,,-1.8721,-0.1300999999999999,,4
2010-11-01 00:05:00,0.1883,3.161,122.6433,8.274,,13.5742,8.7453,0.0105,1.669,0.0178,,8.4847,7.1348,-7999.0,-7999.0,,-1.9325,-0.13,,4
2010-11-01 00:06:00,0.1872,3.2255,122.509,8.3475,,13.5742,8.7453,0.0033999999999999,1.7601,0.0057999999999999,,8.4776,7.1597,-7999.0,-7999.0,,-2.1136,-0.1302,,4
2010-11-01 00:07:00,0.1862999999999999,3.1395,122.4752,8.4017,,13.5742,8.7453,0.0054999999999999,1.8399,0.0109999999999999,,8.4669,7.203,-7999.0,-7999.0,,-2.0533,-0.13,,4
2010-11-01 00:08:00,0.1874,3.3116,122.5586,8.465199999999998,,13.5746,8.7453,0.0035999999999999,1.6406,0.0076,,8.4648,7.2564,-7999.0,-7999.0,,-1.9929,-0.1303999999999999,,4
2010-11-01 00:09:00,0.1872,3.2471,122.4985,8.7354,,13.5746,8.7453,0.0095999999999999,1.783,0.0183,,8.4655,7.3494,-7999.0,-7999.0,,-1.7513,-0.1297,,4
2010-11-01 00:10:00,0.1874,3.2471,122.511,9.0376,,13.5746,8.7453,0.0064,1.8969,0.0138,,8.474,7.413999999999999,-7999.0,-7999.0,,-1.6909,-0.1305999999999999,,4
2010-11-01 00:11:00,0.187,3.161,122.4937,9.4656,,13.5751,8.750999999999998,0.0023,1.7602,0.0051999999999999,,8.541299999999998,7.5816,-7999.0,-7999.0,,-1.5701,-0.1308999999999999,,4
2010-11-01 00:12:00,0.1867999999999999,3.161,122.4961,9.8312,,13.5751,8.7679,0.005,1.6576,0.0067999999999999,,8.662499999999998,7.7988,-7999.0,-7999.0,,-1.2078,-0.1305999999999999,,4
2010-11-01 00:13:00,0.1874,3.1825,122.4856,9.7821,,13.5742,8.7679,0.0027,1.7431,0.0048999999999999,,8.6943,7.847,-7999.0,-7999.0,,-1.087,-0.1305999999999999,,4
2010-11-01 00:14:00,0.1872,3.204,122.4918,9.6929,,13.5742,8.7755,0.0071,1.8171,0.0109999999999999,,8.7203,7.8865,-7999.0,-7999.0,,-1.0266,-0.131,,4
2010-11-01 00:15:00,0.1865999999999999,3.333,122.4813,9.5556,,13.5742,8.7905,0.0061999999999999,1.8456,0.0071999999999999,,8.7757,7.964,-7999.0,-7999.0,,-0.8455,-0.1303999999999999,,4
2010-11-01 00:16:00,0.1874,3.3115,122.45,9.3948,,13.5742,8.7905,0.0033999999999999,1.5892,0.0074999999999999,,8.802699999999998,8.0087,-7999.0,-7999.0,,-0.9059,-0.1308,,4
2010-11-01 00:17:00,0.1874,3.247,122.4891,9.2666,,13.5742,8.8041,0.0058999999999999,1.9994,0.0138,,8.8297,8.042899999999998,-7999.0,-7999.0,,-0.9662,-0.131,,4
2010-11-01 00:18:00,0.1879,3.1611,122.4844,9.1694,,13.5742,8.8109,0.0038999999999999,1.7431,0.0079,,8.8506,8.0717,-7999.0,-7999.0,,-0.9662,-0.1295,,4
2010-11-01 00:19:00,0.1874,3.1825,122.5316,9.0889,,13.5742,8.8316,0.0045999999999999,1.5665,0.0079,,8.871299999999998,8.110799999999998,-7999.0,-7999.0,,-0.8455,-0.1305999999999999,,4
2010-11-01 00:20:00,0.1867999999999999,3.247,122.4711,9.0801,,13.5742,8.8334,0.0033999999999999,1.7431,0.0058999999999999,,8.8704,8.1134,-7999.0,-7999.0,,-0.9059,-0.1300999999999999,,4
2010-11-01 00:21:00,0.1879,3.247,122.4928,9.0708,,13.5742,8.8334,0.0023,1.6861,0.0043,,8.8605,8.0851,-7999.0,-7999.0,,-1.1474,-0.1307,,4
2010-11-01 00:22:00,0.187,3.1825,122.4649,9.1184,,13.5742,8.8504,-0.0018,1.669,-0.0011999999999999,,8.866799999999998,8.0645,-7999.0,-7999.0,,-0.7851,-0.1300999999999999,,4
2010-11-01 00:23:00,0.1874,3.247,122.4764,9.196700000000002,,13.5742,8.856,0.005,2.0108,0.0115,,8.8696,8.0531,-7999.0,-7999.0,,-1.2682,-0.1303,,4
2010-11-01 00:24:00,0.1867999999999999,3.2685,122.5119,9.2667,,13.5737,8.8598,0.0038999999999999,1.7089,0.0061999999999999,,8.878999999999998,8.069599999999998,-7999.0,-7999.0,,-1.4494,-0.1297,,4
2010-11-01 00:25:00,0.1875999999999999,3.1825,122.4619,9.3513,,13.5742,8.876699999999998,0.0041,1.7772,0.0099,,8.907299999999998,8.1171,-7999.0,-7999.0,,-1.087,-0.1298,,4
2010-11-01 00:31:00,0.1872,3.1609,122.5766,9.1469,,13.5728,8.9238,0.003,1.6974,0.0058999999999999,,8.9274,8.0699,-7999.0,-7999.0,,-1.0266,-0.13,,4
2010-11-01 00:32:00,0.1880999999999999,3.2899,122.6193,9.076,,13.5724,8.9306,0.0058999999999999,1.8228,0.0104,,8.9165,8.059699999999998,-7999.0,-7999.0,,-1.3286,-0.1318,,4
2010-11-01 00:33:00,0.1867999999999999,3.2469,122.5524,9.0276,,13.5733,8.9441,0.0077,1.8,0.0134,,8.9124,8.0356,-7999.0,-7999.0,,-1.4494,-0.1298,,4
2010-11-01 00:34:00,0.1872,3.1394,122.5404,9.0098,,13.5724,8.9441,0.003,1.4981,0.004,,8.899599999999998,8.010099999999998,-7999.0,-7999.0,,-1.4494,-0.1308,,4
2010-11-01 00:35:00,0.187,3.2469,122.5299,9.0514,,13.5719,8.963,0.0005,1.6234,0.0005,,8.9036,7.9871,-7999.0,-7999.0,,-1.5098,-0.1313,,4
2010-11-01 00:36:00,0.1872,3.1394,122.5726,9.1036,,13.5714,8.966699999999998,0.0045999999999999,1.8683,0.0099,,8.8939,7.961,-7999.0,-7999.0,,-1.4494,-0.1307,,4
2010-11-01 00:37:00,0.187,3.1824,122.5947,9.1343,,13.5719,8.966699999999998,0.0006999999999999,1.5209,0.0037,,8.8868,7.9511,-7999.0,-7999.0,,-1.5098,-0.1317,,4
2010-11-01 00:38:00,0.1874,3.2469,122.6186,9.1767,,13.5714,8.9686,0.0035999999999999,1.6177,0.007,,8.884399999999998,7.9608,-7999.0,-7999.0,,-1.5098,-0.1308,,4
2010-11-01 00:39:00,0.1874,3.1824,122.6219,9.2672,,13.5714,8.9893,0.0091,1.6803,0.0151,,8.9059,8.007799999999998,-7999.0,-7999.0,,-1.4494,-0.1303,,4
2010-11-01 00:40:00,0.1877999999999999,3.2899,122.6253,9.3207,,13.5724,8.9893,-0.0014,1.6974,-0.0038,,8.9101,8.0263,-7999.0,-7999.0,,-1.389,-0.1305,,4
2010-11-01 00:41:00,0.1865999999999999,3.2039,122.6184,9.3538,,13.5705,9.002499999999998,0.005,1.7088,0.0097,,8.9311,8.0565,-7999.0,-7999.0,,-1.2078,-0.131,,4
2010-11-01 00:42:00,0.1867999999999999,3.2469,122.6115,9.4183,,13.5696,9.01,0.0091,1.6974,0.0154,,8.9542,8.1073,-7999.0,-7999.0,,-1.2078,-0.1307,,4
2010-11-01 00:43:00,0.1875999999999999,3.2254,122.6132,9.4038,,13.5701,9.0119,0.0061999999999999,1.4639,0.0094999999999999,,8.9653,8.1319,-7999.0,-7999.0,,-1.2682,-0.1308999999999999,,4
2010-11-01 00:44:00,0.1883,3.1824,122.6234,9.363600000000002,,13.5696,9.0138,0.0115999999999999,1.7943,0.0225999999999999,,8.965,8.145799999999998,-7999.0,-7999.0,,-1.3286,-0.1310999999999999,,4
2010-11-01 00:45:00,0.1877999999999999,3.2469,122.6062,9.4434,,13.5691,9.0345,0.0061999999999999,1.8569,0.0126,,9.0027,8.2041,-7999.0,-7999.0,,-0.9662,-0.1310999999999999,,4
2010-11-01 00:46:00,0.1877999999999999,3.1609,122.5772,9.4263,,13.5691,9.0345,0.0066,1.5835,0.0111,,9.0141,8.250899999999998,-7999.0,-7999.0,,-1.0266,-0.1313,,4
