measured_on,ac_current__319,ac_power__315,ac_voltage__318,ambient_temp__320,biased_module_3_10_mv__1209,biased_module_3_11_mv__1210,biased_module_3_12_mv__1211,biased_module_3_13_mv__1212,biased_module_3_14_mv__1213,biased_module_3_15_mv__1214,biased_module_3_16_mv__1215,biased_module_3_4_mv__1203,biased_module_3_5_mv__1204,biased_module_3_6_mv__1205,biased_module_3_7_mv__1206,biased_module_3_8_mv__1207,biased_module_3_9_mv__1208,biased_module_voltage__1202,das_battery_voltage__326,das_temp__325,dc_pos_current__317,dc_pos_voltage__316,dc_power__314,hviv_load_temp_1__1191,hviv_load_temp_2__1192,hviv_load_temp_3__1193,inverter_temp__324,module_temp_1__321,module_temp_2__322,module_temp_3__323,module_temp_5_1__4821,poa_irradiance__313,power_factor__327,unbiased_module_3_1_mv__1199,unbiased_module_3_2_mv__1200,unbiased_module_3_3_mv__1201,unbiased_module_temp_3_1__1195,unbiased_module_temp_3_2__1196,unbiased_module_temp_3_3__1197,system_id
2013-05-13 00:30:00,0.1832999999999999,2.9427,122.7993,18.1052,,,,,,,,,,,,,,,13.2727,18.1732,0.0175,1.5208,0.0298,,,,18.1182,16.6584,16.4227,16.6919,,-3.3256,0.13,,,,,,,4
2013-05-13 00:31:00,0.1834,2.9416,122.7917,18.2039,,,,,,,,,,,,,,,13.2736,18.1732,0.0228,1.3329,0.0303,,,,18.1154,16.6347,16.4073,16.6849,,-3.0287,0.13,,,,,,,4
2013-05-13 00:32:00,0.1834,2.9213,122.8563,18.1178,,,,,,,,,,,,,,,13.2727,18.1732,0.0149999999999999,1.4753,0.0247,,,,18.0994,16.6075,16.3892,16.6451,,-3.385,0.1288999999999999,,,,,,,4
2013-05-13 00:33:00,0.1835,2.9364,122.8468,18.0732,,,,,,,,,,,,,,,13.2741,18.1649,0.0159,1.5265,0.0234,,,,18.0786,16.5567,16.337,16.6027,,-3.3256,0.1293999999999999,,,,,,,4
2013-05-13 00:34:00,0.1835,2.9329,122.8768,18.1146,,,,,,,,,,,,,,,13.2759,18.1504,0.0198,1.5208,0.0320999999999999,,,,18.0565,16.5435,16.3475,16.6314,,-3.5038,0.1298,,,,,,,4
2013-05-13 00:35:00,0.1834,2.9291,122.8818,18.2721,,,,,,,,,,,,,,,13.2764,18.1483,0.0184999999999999,1.7031,0.0311999999999999,,,,18.0697,16.5986,16.3775,16.6941,,-3.2662,0.1298,,,,,,,4
2013-05-13 00:36:00,0.1832999999999999,2.94,122.8731,18.3623,,,,,,,,,,,,,,,13.2759,18.1483,0.0114,1.5436,0.0161,,,,18.0892,16.6816,16.457,16.7945,,-3.2662,0.1287,,,,,,,4
2013-05-13 00:37:00,0.1834,2.9363,122.8468,18.2154,,,,,,,,,,,,,,,13.2759,18.1483,0.0207,1.612,0.033,,,,18.0815,16.6494,16.4081,16.7184,,-3.4444,0.1295999999999999,,,,,,,4
2013-05-13 00:38:00,0.1835,2.9255,122.8453,18.2112,,,,,,,,,,,,,,,13.2745,18.1483,0.0159,1.6576,0.0264,,,,18.0815,16.6613,16.4311,16.7219,,-2.9693,0.1295999999999999,,,,,,,4
2013-05-13 00:39:00,0.1832,2.9321,122.7671,18.2035,,,,,,,,,,,,,,,13.2764,18.1483,0.0132,1.5436,0.0198,,,,18.0899,16.6383,16.3845,16.6753,,-2.8505,0.1298,,,,,,,4
2013-05-13 00:40:00,0.1834,2.93,122.8064,18.2616,,,,,,,,,,,,,,,13.2759,18.1483,0.0194,1.6006,0.033,,,,18.092,16.6418,16.4361,16.6962,,-3.1474,0.1288,,,,,,,4
2013-05-13 00:41:00,0.1836,2.9394,122.791,18.2693,,,,,,,,,,,,,,,13.2759,18.1483,0.0138999999999999,1.7145,0.0235,,,,18.1024,16.6565,16.4096,16.6969,,-3.5632,0.1298,,,,,,,4
2013-05-13 00:42:00,0.1835,2.9571,122.8228,18.3156,,,,,,,,,,,,,,,13.2754,18.1401,0.0148,1.4126,0.0211,,,,18.1129,16.6921,16.4815,16.7464,,-3.4444,0.1305999999999999,,,,,,,4
2013-05-13 00:43:00,0.1835,2.9333,122.8282,18.4213,,,,,,,,,,,,,,,13.2754,18.1297,0.0156999999999999,1.4867,0.0196999999999999,,,,18.1324,16.7618,16.5478,16.8245,,-3.5038,0.1290999999999999,,,,,,,4
2013-05-13 00:44:00,0.1834,2.9482,122.8373,18.4172,,,,,,,,,,,,,,,13.2759,18.1235,0.0179999999999999,1.4867,0.0261,,,,18.1429,16.8044,16.5708,16.8476,,-3.2662,0.1288,,,,,,,4
2013-05-13 00:45:00,0.1834,2.9229,122.844,18.5123,,,,,,,,,,,,,,,13.2773,18.1235,0.0149999999999999,1.3101,0.0208999999999999,,,,18.1888,16.9187,16.681,16.9591,,-3.3256,0.1295999999999999,,,,,,,4
2013-05-13 00:46:00,0.1834,2.9278,122.8467,18.3753,,,,,,,,,,,,,,,13.2759,18.1235,0.0207,1.4411,0.0282999999999999,,,,18.1832,16.8734,16.5813,16.865,,-3.0881,0.1298,,,,,,,4
2013-05-13 00:47:00,0.1834,2.9311,122.8444,18.3417,,,,,,,,,,,,,,,13.2754,18.1235,0.0152999999999999,1.4924,0.0233,,,,18.1901,16.8538,16.621,16.8719,,-3.2662,0.1298999999999999,,,,,,,4
2013-05-13 00:48:00,0.1835,2.9416,122.8762,18.4886,,,,,,,,,,,,,,,13.2754,18.1235,0.0168999999999999,1.5265,0.0259999999999999,,,,18.2235,16.9472,16.6963,16.9862,,-3.1474,0.1287,,,,,,,4
2013-05-13 00:49:00,0.1835,2.9222,122.8449,18.3312,,,,,,,,,,,,,,,13.2736,18.1235,0.0159,1.5949,0.0247999999999999,,,,18.2096,16.8824,16.5862,16.9068,,-3.0881,0.1292,,,,,,,4
2013-05-13 00:50:00,0.1832999999999999,2.9361,122.8153,18.4697,,,,,,,,,,,,,,,13.2741,18.1235,0.0202999999999999,1.4981,0.0328999999999999,,,,18.2228,16.9605,16.7054,17.0239,,-3.385,0.1303,,,,,,,4
2013-05-13 00:51:00,0.1834,2.9307,122.8839,18.4235,,,,,,,,,,,,,,,13.2745,18.1235,0.0179999999999999,1.5265,0.0265999999999999,,,,18.2311,16.9619,16.6475,16.9646,,-3.0287,0.1298,,,,,,,4
2013-05-13 00:52:00,0.1834,2.9359,122.8622,18.3809,,,,,,,,,,,,,,,13.2736,18.1235,0.0156999999999999,1.2417,0.0187,,,,18.2221,16.9458,16.6461,16.9807,,-3.088,0.1295,,,,,,,4
2013-05-13 00:53:00,0.1834,2.9217,122.856,18.4256,,,,,,,,,,,,,,,13.275,18.1235,0.0148,1.4639,0.021,,,,18.2318,16.9423,16.6342,16.9507,,-3.385,0.1295,,,,,,,4
2013-05-13 00:54:00,0.1832,2.9118,122.8343,18.39,,,,,,,,,,,,,,,13.275,18.1235,0.0175,1.7088,0.0279,,,,18.2312,16.9493,16.644,16.9709,,-3.4444,0.1298,,,,,,,4
2013-05-13 00:55:00,0.1834,2.9318,122.8425,18.3025,,,,,,,,,,,,,,,13.2745,18.1235,0.021,1.5152,0.0325999999999999,,,,18.2186,16.8998,16.5548,16.8956,,-2.9693,0.1300999999999999,,,,,,,4
2013-05-13 00:56:00,0.1832999999999999,2.9346,122.8251,18.2682,,,,,,,,,,,,,,,13.2727,18.1235,0.0103,1.2873,0.0111,,,,18.2089,16.8656,16.524,16.8573,,-3.2662,0.1293999999999999,,,,,,,4
2013-05-13 00:57:00,0.1832,2.9209,122.8314,18.2235,,,,,,,,,,,,,,,13.275,18.1235,0.0202999999999999,1.4468,0.032,,,,18.1957,16.8608,16.5763,16.9047,,-3.2662,0.1292,,,,,,,4
2013-05-13 00:58:00,0.1832999999999999,2.9207,122.8021,18.1674,,,,,,,,,,,,,,,13.2745,18.1122,0.0207,1.4696,0.0352,,,,18.1705,16.8279,16.5197,16.8467,,-3.2068,0.13,,,,,,,4
2013-05-13 00:59:00,0.1832999999999999,2.961,122.8264,18.2686,,,,,,,,,,,,,,,13.2759,18.0986,0.0095999999999999,1.5664,0.0144,,,,18.1569,16.8345,16.5571,16.8931,,-3.2662,0.13,,,,,,,4
2013-05-13 01:00:00,0.1832,2.952,122.8509,18.211,,,,,,,,,,,,,,,13.2745,18.0964,0.0179999999999999,1.4297,0.0264,,,,18.1491,16.7974,16.5151,16.8281,,-3.088,0.1300999999999999,,,,,,,4
2013-05-13 01:01:00,0.1832,2.9295,122.8698,18.0249,,,,,,,,,,,,,,,13.2745,18.0964,0.0088999999999999,1.3898,0.0114,,,,18.1137,16.6566,16.3511,16.6475,,-3.2662,0.1295,,,,,,,4
2013-05-13 01:02:00,0.1832,2.939,122.8323,17.9026,,,,,,,,,,,,,,,13.2759,18.0986,0.0144,1.4696,0.0204,,,,18.0742,16.5627,16.3144,16.5927,,-3.4443,0.13,,,,,,,4
2013-05-13 01:03:00,0.1832,2.9411,122.8259,18.0935,,,,,,,,,,,,,,,13.2754,18.0964,0.0155,1.5835,0.0254999999999999,,,,18.0671,16.5493,16.2954,16.5813,,-3.5037,0.13,,,,,,,4
2013-05-13 01:04:00,0.1832,2.9288,122.8481,18.3062,,,,,,,,,,,,,,,13.2754,18.0964,0.023,1.3443,0.0305999999999999,,,,18.0706,16.5967,16.3728,16.7019,,-3.5037,0.1293999999999999,,,,,,,4
2013-05-13 01:05:00,0.1832,2.9314,122.872,18.4118,,,,,,,,,,,,,,,13.2764,18.0964,0.0190999999999999,1.5038,0.029,,,,18.0977,16.5967,16.3253,16.6336,,-3.2662,0.1295,,,,,,,4
2013-05-13 01:06:00,0.1832999999999999,2.9399,122.8857,18.3454,,,,,,,,,,,,,,,13.2773,18.0964,0.0207,1.4183,0.0304,,,,18.1039,16.5952,16.3483,16.6349,,-3.3256,0.1298,,,,,,,4
2013-05-13 01:07:00,0.1832999999999999,2.9465,122.861,18.4405,,,,,,,,,,,,,,,13.2754,18.0964,0.0109,1.3557,0.0143,,,,18.1269,16.6468,16.4195,16.6851,,-3.385,0.1302,,,,,,,4
2013-05-13 01:08:00,0.1832999999999999,2.9605,122.8568,18.2712,,,,,,,,,,,,,,,13.2764,18.0964,0.0115999999999999,1.2588,0.0156999999999999,,,,18.1213,16.6155,16.3086,16.6476,,-3.2662,0.1297,,,,,,,4
2013-05-13 01:09:00,0.1832999999999999,2.9735,122.8743,18.3537,,,,,,,,,,,,,,,13.2768,18.0964,0.0128,1.481,0.0194,,,,18.1213,16.6406,16.3512,16.6866,,-3.5037,0.1308999999999999,,,,,,,4
2013-05-13 01:10:00,0.1834,2.9596,122.8735,18.4048,,,,,,,,,,,,,,,13.2754,18.0964,0.0179999999999999,1.2531,0.0212999999999999,,,,18.1227,16.6092,16.3358,16.6273,,-3.4443,0.1305,,,,,,,4
2013-05-13 01:11:00,0.1832999999999999,2.9429,122.8507,18.3111,,,,,,,,,,,,,,,13.2764,18.0964,0.0198,1.4981,0.0285,,,,18.1234,16.6148,16.3442,16.6301,,-3.2662,0.1298999999999999,,,,,,,4
2013-05-13 01:12:00,0.1835,2.9506,122.8596,18.337,,,,,,,,,,,,,,,13.2759,18.0964,0.0207,1.3898,0.0275,,,,18.1262,16.6496,16.3246,16.6594,,-2.9693,0.13,,,,,,,4
2013-05-13 01:13:00,0.1832999999999999,2.924,122.8247,18.3622,,,,,,,,,,,,,,,13.2768,18.0922,0.0149999999999999,1.4924,0.0212,,,,18.1207,16.6776,16.3819,16.6992,,-3.1474,0.1295,,,,,,,4
2013-05-13 01:14:00,0.1832999999999999,2.9338,122.7935,18.3764,,,,,,,,,,,,,,,13.2777,18.0757,0.0223,1.5038,0.0321999999999999,,,,18.1222,16.7132,16.3918,16.7286,,-3.5631,0.129,,,,,,,4
2013-05-13 01:15:00,0.1832999999999999,2.9634,122.7967,18.3534,,,,,,,,,,,,,,,13.2759,18.0715,0.0138999999999999,1.5664,0.0208999999999999,,,,18.1271,16.7035,16.3806,16.7049,,-3.5631,0.1298999999999999,,,,,,,4
2013-05-13 01:16:00,0.1832,2.9215,122.8027,18.273,,,,,,,,,,,,,,,13.2768,18.0715,0.0159,1.4924,0.0234,,,,18.1208,16.6421,16.2989,16.6407,,-3.3256,0.129,,,,,,,4
2013-05-13 01:17:00,0.1832999999999999,2.9337,122.803,18.1911,,,,,,,,,,,,,,,13.2764,18.0715,0.0128,1.4924,0.0184,,,,18.1006,16.5696,16.2453,16.5759,,-3.5037,0.1297,,,,,,,4
2013-05-13 01:18:00,0.1832,2.9417,122.8246,18.2576,,,,,,,,,,,,,,,13.2773,18.0715,0.0152999999999999,1.6291,0.0247,,,,18.0986,16.5592,16.2844,16.5962,,-3.3256,0.13,,,,,,,4
2013-05-13 01:19:00,0.1832,2.9194,122.8102,18.3716,,,,,,,,,,,,,,,13.2764,18.0715,0.0166,1.7031,0.0263,,,,18.1034,16.5529,16.2851,16.6143,,-3.5631,0.1290999999999999,,,,,,,4
2013-05-13 01:20:00,0.1832,2.932,122.8444,18.4065,,,,,,,,,,,,,,,13.2773,18.0715,0.0129999999999999,1.4696,0.0204,,,,18.1111,16.5327,16.2488,16.5739,,-3.385,0.1295,,,,,,,4
2013-05-13 01:21:00,0.1832999999999999,2.9397,122.8538,18.5722,,,,,,,,,,,,,,,13.2773,18.0715,0.0146,1.481,0.0221,,,,18.1479,16.6505,16.4128,16.7161,,-3.5632,0.1298999999999999,,,,,,,4
2013-05-13 01:22:00,0.1834,2.942,122.8438,18.6381,,,,,,,,,,,,,,,13.2754,18.0632,0.0149999999999999,1.3614,0.0208999999999999,,,,18.1827,16.7538,16.4874,16.804,,-3.5038,0.13,,,,,,,4
2013-05-13 01:23:00,0.1835,2.9415,122.8724,18.6571,,,,,,,,,,,,,,,13.2768,18.0508,0.0141,1.5493,0.0235999999999999,,,,18.2113,16.8493,16.5628,16.8702,,-3.385,0.1298,,,,,,,4
2013-05-13 01:24:00,0.1834,2.9397,122.8594,18.5885,,,,,,,,,,,,,,,13.2768,18.057,0.0184999999999999,1.6974,0.032,,,,18.2231,16.8521,16.5411,16.8716,,-3.5631,0.1298,,,,,,,4
2013-05-13 01:25:00,0.1834,2.9335,122.8594,18.7687,,,,,,,,,,,,,,,13.2764,18.0695,0.0105,1.555,0.0162999999999999,,,,18.2869,16.9948,16.7,17.0143,,-3.2068,0.1297,,,,,,,4
2013-05-13 01:26:00,0.1834,2.9418,122.8572,18.833,,,,,,,,,,,,,,,13.2764,18.0695,0.0138999999999999,1.5152,0.0212,,,,18.3258,17.0895,16.7286,17.0714,,-2.8505,0.1298999999999999,,,,,,,4
2013-05-13 01:27:00,0.1832999999999999,2.9396,122.8736,18.7799,,,,,,,,,,,,,,,13.2754,18.0715,0.0148,1.5322,0.0224,,,,18.3369,17.045,16.6847,17.0283,,-3.3256,0.1298,,,,,,,4
2013-05-13 01:28:00,0.1832999999999999,2.9343,122.8887,18.7952,,,,,,,,,,,,,,,13.275,18.0715,0.0189,1.5095,0.0273,,,,18.3446,17.0164,16.6226,16.9781,,-3.4444,0.1295,,,,,,,4
2013-05-13 01:29:00,0.1832999999999999,2.9333,122.906,18.6806,,,,,,,,,,,,,,,13.2736,18.0715,0.0137,1.5379,0.0236999999999999,,,,18.3307,16.9412,16.5689,16.9321,,-3.5631,0.1295999999999999,,,,,,,4
2013-05-13 01:30:00,0.1834,2.9612,122.9536,18.6268,,,,,,,,,,,,,,,13.2741,18.0715,0.0202999999999999,1.3841,0.0310999999999999,,,,18.3286,16.8798,16.5159,16.8352,,-3.5037,0.1305,,,,,,,4
2013-05-13 01:31:00,0.1832999999999999,2.9549,122.9058,18.5058,,,,,,,,,,,,,,,13.2732,18.0715,0.0125,1.3671,0.0178,,,,18.3084,16.8213,16.4748,16.8234,,-3.5037,0.1305,,,,,,,4
2013-05-13 01:32:00,0.1834,2.9608,122.895,18.4456,,,,,,,,,,,,,,,13.2732,18.0777,0.0161999999999999,1.5208,0.0254999999999999,,,,18.2987,16.7627,16.4385,16.7537,,-3.5631,0.1305999999999999,,,,,,,4
2013-05-13 01:33:00,0.1834,2.9453,122.9005,18.3978,,,,,,,,,,,,,,,13.2736,18.0964,0.0141,1.4012,0.0202999999999999,,,,18.3027,16.7451,16.4551,16.7424,,-3.5631,0.1300999999999999,,,,,,,4
2013-05-13 01:34:00,0.1834,2.9449,122.868,18.4272,,,,,,,,,,,,,,,13.2732,18.0943,0.0228,1.4696,0.0321999999999999,,,,18.2819,16.7201,16.4021,16.6908,,-3.4443,0.1300999999999999,,,,,,,4
2013-05-13 01:35:00,0.1832,2.9373,122.8607,18.4768,,,,,,,,,,,,,,,13.2727,18.0964,0.0156999999999999,1.35,0.0212999999999999,,,,18.2798,16.7074,16.4473,16.6935,,-3.5037,0.1298999999999999,,,,,,,4
2013-05-13 01:36:00,0.1832999999999999,2.9359,122.8708,18.4559,,,,,,,,,,,,,,,13.2727,18.0964,0.0134,1.5493,0.0193,,,,18.2722,16.7047,16.4194,16.6817,,-3.5631,0.1297,,,,,,,4
2013-05-13 01:37:00,0.1832999999999999,2.946,122.8404,18.4894,,,,,,,,,,,,,,,13.2732,18.0964,0.0123,1.4069,0.0175,,,,18.2687,16.7277,16.4516,16.72,,-3.6225,0.1300999999999999,,,,,,,4
2013-05-13 01:38:00,0.1834,2.9501,122.8901,18.458,,,,,,,,,,,,,,,13.2727,18.0964,0.0138999999999999,1.3272,0.0172999999999999,,,,18.2603,16.695,16.3588,16.6601,,-3.5631,0.1302,,,,,,,4
2013-05-13 01:39:00,0.1832999999999999,2.9494,122.89,18.458,,,,,,,,,,,,,,,13.2732,18.0964,0.0213999999999999,1.4582,0.0313,,,,18.2548,16.6859,16.3916,16.6726,,-3.6819,0.1298999999999999,,,,,,,4
2013-05-13 01:40:00,0.1832999999999999,2.9336,122.8591,18.4566,,,,,,,,,,,,,,,13.2732,18.0964,0.0159,1.2645,0.02,,,,18.2527,16.6768,16.3505,16.6448,,-3.7413,0.1295999999999999,,,,,,,4
2013-05-13 01:41:00,0.1832999999999999,2.9279,122.8769,18.3852,,,,,,,,,,,,,,,13.2727,18.0964,0.0189,1.2474,0.024,,,,18.227,16.5723,16.206,16.513,,-3.5631,0.1293999999999999,,,,,,,4
2013-05-13 01:42:00,0.1832999999999999,2.9522,122.8585,18.3286,,,,,,,,,,,,,,,13.2732,18.0964,0.0134,1.2987,0.0167999999999999,,,,18.2061,16.4942,16.1502,16.4642,,-3.6819,0.1297,,,,,,,4
2013-05-13 01:43:00,0.1832999999999999,2.9552,122.8807,18.4691,,,,,,,,,,,,,,,13.2732,18.0964,0.0161999999999999,1.7373,0.0275,,,,18.2061,16.4851,16.1872,16.4572,,-3.8007,0.1302,,,,,,,4
2013-05-13 01:44:00,0.1835,2.9378,122.8831,18.3586,,,,,,,,,,,,,,,13.2732,18.0964,0.0148,1.4867,0.0205,,,,18.1936,16.423,16.0678,16.3539,,-3.5631,0.1297,,,,,,,4
2013-05-13 01:45:00,0.1834,2.9524,122.8962,18.3769,,,,,,,,,,,,,,,13.2732,18.0943,0.0221,1.3158,0.0291,,,,18.1783,16.4404,16.1264,16.4634,,-3.5631,0.1300999999999999,,,,,,,4
2013-05-13 01:46:00,0.1832999999999999,2.9463,122.894,18.3168,,,,,,,,,,,,,,,13.2745,18.0881,0.0138999999999999,1.3557,0.0181,,,,18.1534,16.3902,16.0874,16.467,,-3.7413,0.1298999999999999,,,,,,,4
2013-05-13 01:47:00,0.1835,2.9308,122.9027,18.2352,,,,,,,,,,,,,,,13.2741,18.0715,0.0190999999999999,1.5949,0.0297,,,,18.1146,16.2725,15.9989,16.4044,,-4.2164,0.1293999999999999,,,,,,,4
