measured_on,ac_current__319,ac_power__315,ac_voltage__318,ambient_temp__320,ambient_temp_f__17,das_battery_voltage__326,das_temp__325,dc_pos_current__317,dc_pos_voltage__316,dc_power__314,intsolirrad__16,inverter_temp__324,module_temp_1__321,module_temp_2__322,module_temp_3__323,module_temp_f__18,poa_irradiance__313,power_factor__327,wind_speed_mph__19,system_id
2011-01-15 00:00:00,0.1857999999999999,3.2706,122.9531,5.7186,,13.6823,4.9899,-0.0018,1.6473,-0.0061999999999999,,5.3175,4.1121,3.839,4.0428,,-2.2355,0.1277,,4
2011-01-15 00:01:00,0.1865,3.2706,122.9463,5.6755,,13.6818,5.0085,0.0020999999999999,1.5333,0.0027,,5.3226,4.0729,3.7905,3.9664,,-2.4168,0.1283999999999999,,4
2011-01-15 00:02:00,0.1869,3.163,122.9412,5.5665,,13.6823,5.0085,-0.0018,1.6017,-0.0030999999999999,,5.2912,3.9635,3.666,3.8248,,-2.6584,0.1277,,4
2011-01-15 00:03:00,0.1869,3.2922,123.0421,5.5851,,13.682,5.0085,-0.0057,1.6473,-0.008,,5.2762,3.9435,3.6982,3.8634,,-2.1751,0.1288,,4
2011-01-15 00:04:00,0.1869,3.2491,123.0455,5.4904,,13.6814,5.0085,-0.0018,1.653,-0.0033999999999999,,5.2499,3.8663,3.5916,3.7318,,-2.3563,0.1285999999999999,,4
2011-01-15 00:05:00,0.1867,3.1846,123.1036,5.5284,,13.6811,5.0085,0.0041,1.5903,0.0063,,5.2299,3.8455,3.6001,3.7704,,-2.4167,0.1293,,4
2011-01-15 00:06:00,0.186,3.2276,123.0917,5.6525,,13.6815,5.0085,-0.0027,1.8924,-0.006,,5.2392,3.8541,3.6617,3.8183,,-2.7188,0.1288,,4
2011-01-15 00:07:00,0.1867,3.2922,123.078,5.7659,,13.6817,5.0085,-0.0032,1.6302,-0.0057999999999999,,5.2627,3.8913,3.6524,3.8212,,-2.6584,0.1285999999999999,,4
2011-01-15 00:08:00,0.1867,3.3352,123.0865,5.8039,,13.6817,5.0085,0.005,1.7442,0.0092999999999999,,5.2734,3.9571,3.7304,3.9199,,-2.3563,0.1287,,4
2011-01-15 00:09:00,0.1869,3.2922,123.0557,5.7975,,13.6814,5.0236,0.0014,1.8582,0.0035,,5.2863,3.98,3.6967,3.8763,,-2.3563,0.1278,,4
2011-01-15 00:10:00,0.1869,3.2276,123.0421,5.6637,,13.6814,5.0311,0.0014,2.0862,0.0020999999999999,,5.2846,3.9647,3.7222,3.8753,,-2.3563,0.1273,,4
2011-01-15 00:11:00,0.1869,3.2706,123.066,5.6959,,13.6811,5.0311,0.0006999999999999,1.5504,-0.0001,,5.2838,4.0212,3.811,3.984,,-2.2959,0.1282,,4
2011-01-15 00:12:00,0.1867,3.2491,123.0404,5.7397,,13.6802,5.0311,-0.0014,1.7214,-0.0020999999999999,,5.2953,4.0512,3.7573,3.9433,,-2.2354,0.1283,,4
2011-01-15 00:13:00,0.1869,3.2922,123.0899,5.5847,,13.6804,5.0311,0.0044,1.6587,0.0091,,5.2575,3.9218,3.6121,3.8067,,-2.2958,0.1292,,4
2011-01-15 00:14:00,0.1869,3.2061,123.078,5.6187,,13.6795,5.0328,0.0071,1.8981,0.0129999999999999,,5.2634,3.9607,3.6932,3.9021,,-2.3562,0.1282,,4
2011-01-15 00:15:00,0.1870999999999999,3.2706,123.0523,5.6266,,13.6815,5.0379,-0.0006999999999999,1.8468,-0.0032,,5.2678,3.9908,3.7634,3.9043,,-2.6583,0.1282,,4
2011-01-15 00:16:00,0.1872999999999999,3.2491,123.0489,5.5904,,13.6816,5.0498,0.0005,1.6986,0.0028,,5.2689,3.9906,3.7259,3.9183,,-2.2354,0.1288,,4
2011-01-15 00:17:00,0.1872999999999999,3.2491,123.0609,5.5412,,13.6799,5.0515,0.0054999999999999,1.5846,0.0094,,5.2549,3.9765,3.7076,3.9007,,-2.5979,0.1279,,4
2011-01-15 00:18:00,0.1865,3.2276,123.1241,5.5957,,13.6816,5.0515,-0.0043,1.6872,-0.0083,,5.2507,3.9708,3.7398,3.9043,,-2.2958,0.1278,,4
2011-01-15 00:19:00,0.1862,3.2706,123.1925,5.4781,,13.6809,5.0515,-0.0011,1.7955,-0.0023999999999999,,5.2278,3.8921,3.636,3.7962,,-2.4166,0.1287,,4
2011-01-15 00:20:00,0.1869,3.2706,123.2353,5.5505,,13.681,5.0515,-0.0006999999999999,1.6758,-0.0022,,5.2236,3.9036,3.6918,3.8556,,-2.5375,0.1288,,4
2011-01-15 00:21:00,0.1867,3.2706,123.2404,5.6825,,13.6816,5.0515,-0.0025,1.9494,-0.0035999999999999,,5.2478,3.9637,3.7162,3.9,,-2.477,0.128,,4
2011-01-15 00:22:00,0.1870999999999999,3.2061,123.2302,5.5713,,13.6817,5.0515,0.0032,1.6986,0.0061,,5.225,3.89,3.6125,3.7942,,-2.477,0.1285999999999999,,4
2011-01-15 00:23:00,0.1862,3.2491,123.2421,5.5053,,13.6818,5.0515,-0.0008999999999999,1.5504,-0.0006999999999999,,5.2079,3.8607,3.6039,3.8035,,-2.4166,0.1283,,4
2011-01-15 00:24:00,0.1869,3.2276,123.1874,5.5247,,13.6814,5.0515,-0.0018,1.6587,-0.0053,,5.205,3.8743,3.6282,3.8071,,-2.5375,0.1293999999999999,,4
2011-01-15 00:25:00,0.1865,3.2922,123.2387,5.6187,,13.6819,5.0515,0.0002,1.6815,0.0005,,5.2136,3.9623,3.7098,3.9258,,-2.4166,0.1290999999999999,,4
2011-01-15 00:26:00,0.1865,3.2922,123.1754,5.534,,13.682,5.0515,0.0035999999999999,1.7328,0.007,,5.2,3.8908,3.5782,3.772,,-2.477,0.1280999999999999,,4
2011-01-15 00:27:00,0.1867,3.2706,123.1994,5.516,,13.682,5.0515,0.0066,1.6587,0.0097999999999999,,5.18,3.8135,3.5538,3.7248,,-2.5979,0.1288999999999999,,4
2011-01-15 00:28:00,0.1867,3.2922,123.2267,5.5541,,13.6817,5.0515,0.0006999999999999,1.8126,0.0035,,5.1822,3.8271,3.6053,3.757,,-2.4771,0.1287,,4
2011-01-15 00:29:00,0.186,3.3137,123.237,5.6208,,13.6816,5.0515,-0.0047999999999999,1.7214,-0.0064999999999999,,5.205,3.8657,3.6668,3.7877,,-2.5375,0.1285,,4
2011-01-15 00:30:00,0.186,3.2276,123.2148,5.7471,,13.6817,5.0515,0.0035999999999999,1.9836,0.0073,,5.2321,3.9251,3.7177,3.8743,,-2.5375,0.1280999999999999,,4
2011-01-15 00:31:00,0.1872999999999999,3.2706,123.2267,5.6344,,13.6818,5.0515,0.0014,1.6188,0.0016,,5.23,3.875,3.6089,3.7599,,-2.4771,0.1295,,4
2011-01-15 00:32:00,0.1867,3.3567,123.2353,5.6567,,13.6815,5.0515,0.0014,1.6644,0.0016999999999999,,5.2307,3.8557,3.6304,3.767,,-2.5979,0.128,,4
2011-01-15 00:33:00,0.1867,3.3137,123.237,5.7062,,13.681,5.0515,0.0005,1.7328,0.0025999999999999,,5.2464,3.9408,3.6854,3.9007,,-2.5375,0.1282,,4
