measured_on,ac_current__319,ac_power__315,ac_voltage__318,ambient_temp__320,das_battery_voltage__326,das_temp__325,dc_pos_current__317,dc_pos_voltage__316,dc_power__314,inverter_temp__324,module_temp_1__321,module_temp_2__322,module_temp_3__323,poa_irradiance__313,power_factor__327,system_id
2014-12-12 00:00:00,0.1829721,2.856381,122.1512,6.891072,13.5288,7.080645,-0.004331965,1.994984,-0.0087487669999999,6.853881,3.796112,3.277164,3.703809,-3.78336,0.1278592,4
2014-12-12 00:01:00,0.1830042,2.858742,122.1401,6.82724,13.529,7.071232,0.0009119926999999,1.858185,4.67846e-05,6.823833,3.813827,3.29561,3.749432,-3.843426,0.1270568,4
2014-12-12 00:02:00,0.1830968,2.854172,122.1181,6.954462,13.52962,7.052406,0.0061559509999999,1.823985,0.01166502,6.80571,3.915781,3.383342,3.90648,-3.603246,0.1267017,4
2014-12-12 00:03:00,0.1830117,2.866435,122.1604,7.093256,13.52983,7.040166,0.0022799819999999,1.977884,0.0048188399999999,6.804844,3.979227,3.502678,3.932733,-3.543204,0.1271662,4
2014-12-12 00:04:00,0.1829342999999999,2.857873,122.1475,7.152248,13.53027,7.028301,0.007523939,1.618787,0.0135987999999999,6.795809,4.012947,3.485582,3.955005,-3.122847,0.1272035,4
2014-12-12 00:05:00,0.1828562,2.851426,122.1525,7.11071,13.53014,7.013241,0.0011399909999999,1.618787,-0.0001559493,6.782878,4.012826,3.427468,3.953457,-2.942677,0.1272686,4
2014-12-12 00:06:00,0.1829960999999999,2.863641,122.1952,7.210422,13.5308,6.996298,0.005927952,1.744186,0.011743,6.782294,4.114511,3.597982,4.052294,-3.062774,0.1270554,4
2014-12-12 00:07:00,0.1829927,2.843742,122.1619,7.211553999999999,13.52975,6.98312,0.004103967,1.601687,0.0068461829999999,6.781213,4.185717,3.642072,4.102776,-3.12282,0.1278168,4
2014-12-12 00:08:00,0.182983,2.843331,122.1367,7.305011,13.5314,6.981426,-0.0025079799999999,1.630187,-0.003571243,6.800157,4.267025,3.726341,4.23271,-3.002702,0.1278634999999999,4
2014-12-12 00:09:00,0.1830933999999999,2.845959,122.1519,7.344331999999999,13.53357,6.962788,0.002051984,2.103283,0.004195042,6.800724,4.281174,3.745512,4.242571,-2.942658,0.1270871,4
2014-12-12 00:10:00,0.1831479,2.854742,122.1819,7.366481,13.53299,6.947727,0.0038759689999999,1.852485,0.00762593,6.783525,4.302491,3.797616,4.257453,-2.882615,0.1265166,4
2014-12-12 00:11:00,0.1831743,2.855655,122.1737,7.36325,13.53451,6.940197,0.0038759689999999,1.664387,0.0046940799999999,6.780261,4.290626,3.740661,4.199836,-2.822574,0.1263929,4
2014-12-12 00:12:00,0.1830827999999999,2.860655,122.1577,7.3939,13.53416,6.930781,0.0025079799999999,1.875285,0.003446484,6.782937,4.294737,3.754792,4.201803,-2.762529,0.1268452999999999,4
2014-12-12 00:13:00,0.1830817,2.859925,122.1658,7.332104,13.53522,6.917599,0.002963976,1.943684,0.0054894219999999,6.766899,4.229197,3.67056,4.097635,-2.702486,0.1268276,4
2014-12-12 00:14:00,0.1830988,2.868105,122.1535,7.236547,13.53528,6.905738,0.006839945,1.801185,0.01383272,6.744358,4.170748,3.627071,4.044891,-2.88266,0.1278411,4
2014-12-12 00:15:00,0.183141,2.856018,122.2055,7.138632,13.5357,6.897266,0.006611947,1.721386,0.01046421,6.732324,4.111441,3.561973,4.005596,-3.062813,0.1269546,4
2014-12-12 00:16:00,0.1832958,2.866731,122.2452,7.103563,13.5359,6.897266,0.001367989,1.687186,0.003072206,6.722361,4.045641,3.526173,3.938353,-3.182917,0.1273928,4
2014-12-12 00:17:00,0.1832516999999999,2.862521,122.2316,6.942287,13.53628,6.878441,0.004103967,1.949384,0.008218539,6.694998,4.001113,3.471606,3.942461,-3.062798,0.1269336,4
2014-12-12 00:18:00,0.1831636,2.859773,122.1971,6.878809,13.5364,6.861498,0.0011399909999999,1.829685,0.001653065,6.665243,4.019153,3.490385,3.96122,-3.182905,0.1270063999999999,4
2014-12-12 00:19:00,0.1832041,2.852775,122.206,6.925959,13.53673,6.852085,0.003419973,1.755586,0.0058637009999999,6.657247,4.058284,3.512366,3.973174,-3.182928,0.1267691,4
2014-12-12 00:20:00,0.1830884,2.84722,122.1857,6.965647,13.5368,6.840225,0.004331965,1.875285,0.006596664,6.653922,4.038487,3.51617,3.959097,-3.242988,0.1265804,4
2014-12-12 00:21:00,0.1830574,2.865326,122.1849,7.013035,13.53709,6.850391,0.001367989,1.829685,0.0002027345,6.664803,4.068728,3.546441,4.002931,-3.122898,0.1273779999999999,4
2014-12-12 00:22:00,0.1830525,2.868968,122.2138,6.880887,13.53712,6.809155,-0.0002279980999999,1.784086,-0.002105318,6.6143,3.992233,3.438371,3.906398,-3.1229,0.1273990999999999,4
2014-12-12 00:23:00,0.1831933,2.868187,122.2586,6.898074,13.53692,6.809155,0.005699954,1.630187,0.0073452209999999,6.612868,4.055043,3.520546,4.01499,-3.12292,0.1277278,4
2014-12-12 00:24:00,0.1832053999999999,2.864794,122.2567,6.913356,13.53738,6.792212,0.0036479709999999,1.647287,0.0064874989999999,6.595208,4.046594,3.514238,4.004395,-3.062864,0.1266389,4
2014-12-12 00:25:00,0.1832100999999999,2.845613,122.2895,6.951578,13.53914,6.783175,0.005243958,1.926584,0.01033945,6.588301,4.073239,3.57598,4.059649,-2.942769,0.1266312,4
2014-12-12 00:26:00,0.1832063999999999,2.863172,122.2975,7.020538,13.5405,6.766232,0.007067943,1.658687,0.01339606,6.583455,4.093428,3.693517,4.099143,-3.182997,0.1263775,4
2014-12-12 00:27:00,0.1833952,2.860918,122.3198,7.265625,13.54129,6.758701,0.0050159599999999,1.738486,0.0086551969999999,6.629314,4.175403,3.739806,4.133214,-3.0629,0.1271106999999999,4
2014-12-12 00:28:00,0.1833689,2.868703,122.3184,7.267032999999999,13.54042,6.743641,0.006383948,1.721386,0.008811147,6.631331,4.201013,3.778311,4.148104,-3.002845,0.1272253999999999,4
2014-12-12 00:29:00,0.1832162,2.871327,122.3106,7.541002,13.54163,6.743641,0.0022799819999999,1.829685,0.002386027,6.698939,4.326078,3.932086,4.296769,-3.243079,0.1269142,4
2014-12-12 00:30:00,0.1831491,2.853181,122.2855,7.724089,13.54112,6.722926,0.001823985,1.732786,0.0015439,6.750095,4.46822,4.149415,4.453213,-3.062911,0.1274568,4
2014-12-12 00:31:00,0.1832907,2.886569,122.2779,7.826574,13.54144,6.721043,0.002963976,1.880985,0.0008577222999999,6.825768,4.608515,4.2276,4.553502,-3.002861,0.1272282999999999,4
2014-12-12 00:32:00,0.1833151,2.883058,122.3123,7.739387,13.53925,6.721043,0.001823985,1.692886,0.001294381,6.871303,4.640624,4.209675,4.568464,-2.882749,0.1273767,4
2014-12-12 00:33:00,0.1831632,2.849494,122.2519,7.544942,13.53808,6.721043,0.0025079799999999,1.966484,0.0039455219999999,6.862059,4.58839,4.093028,4.497642,-2.942811,0.1267811,4
2014-12-12 00:34:00,0.1831744999999999,2.85791,122.2381,7.447676,13.5377,6.721043,0.002735978,1.977884,0.00605084,6.853521,4.566242,4.105186,4.484065,-2.882756,0.127386,4
2014-12-12 00:35:00,0.1831511999999999,2.875467,122.2618,7.429792,13.53832,6.721043,0.0036479709999999,1.761286,0.005645372,6.853521,4.499792,4.037251,4.404024,-2.822705,0.1273812,4
2014-12-12 00:36:00,0.1833385999999999,2.881791,122.3301,7.489243,13.53749,6.730459,0.0025079799999999,1.732786,0.0027447109999999,6.864353,4.490748,4.004615,4.370684,-2.822705,0.1267702,4
