measured_on,ac_current_other_inv_14537,ac_current_other_inv_14537_2,ac_current_other_inv_14537_3,ac_energy_inv_14537,ac_other_meter_1863,ac_other_meter_1863_2,ac_other_meter_1863_3,ac_power_inv_14537,ac_power_meter_1863,ac_power_meter_1863_2,ac_power_meter_1863_3,ac_power_meter_1863_4,ac_power_meter_1863_5,ac_power_other_meter_1863,ac_power_other_meter_1863_2,ac_power_other_meter_1863_3,ac_power_other_meter_1863_4,ac_voltage_other_inv_14537,ac_voltage_other_inv_14537_2,ac_voltage_other_inv_14537_3,ac_voltage_other_meter_1863,ac_voltage_other_meter_1863_2,ac_voltage_other_meter_1863_3,ac_voltage_other_meter_1863_4,ac_voltage_other_meter_1863_5,ac_voltage_other_meter_1863_6,battery_a_avg__82575,battery_v_min__82574,chgsource_min__82578,chgstate_min__82577,ckbatt_max__82579,cr1000temp_c_avg__82491,dc_power_inv_14537,dc_voltage_other_inv_14537,dc_voltage_other_inv_14537_2,dooropen_min__82492,irradiance_ghi_o_2196,irradiance_poa_o_2195,irradiance_poa_o_2197,irradiance_poa_o_2198,irradiance_poa_o_2199,load_a_avg__82576,qloss_ah_max__82580,rtd_c_avg_10__82590,rtd_c_avg_1__82581,rtd_c_avg_2__82582,rtd_c_avg_3__82583,rtd_c_avg_4__82584,rtd_c_avg_5__82585,rtd_c_avg_6__82586,rtd_c_avg_7__82587,rtd_c_avg_8__82588,rtd_c_avg_9__82589,sewspoairrad_wm2_avg__82524,shuntcurrent_a_avg_1__82546,shuntcurrent_a_avg_2__82547,shuntcurrent_a_avg_3__82548,shuntcurrent_a_avg_4__82549,shuntcurrent_a_avg_5__82550,shuntcurrent_a_avg_6__82551,shuntcurrent_a_avg_7__82552,shuntetot_kwh_max_1__82560,shuntetot_kwh_max_2__82561,shuntetot_kwh_max_3__82562,shuntetot_kwh_max_4__82563,shuntetot_kwh_max_5__82564,shuntetot_kwh_max_6__82565,shuntetot_kwh_max_7__82566,shuntpdc_kw_avg_1__82553,shuntpdc_kw_avg_2__82554,shuntpdc_kw_avg_3__82555,shuntpdc_kw_avg_4__82556,shuntpdc_kw_avg_5__82557,shuntpdc_kw_avg_6__82558,shuntpdc_kw_avg_7__82559,system_other_inv_14537,system_other_inv_14537_10,system_other_inv_14537_11,system_other_inv_14537_2,system_other_inv_14537_3,system_other_inv_14537_4,system_other_inv_14537_5,system_other_inv_14537_6,system_other_inv_14537_7,system_other_inv_14537_8,system_other_inv_14537_9,system_other_meter_1863,system_other_meter_1863_2,system_other_meter_1863_3,temperature_ambient_o_2200,temperature_ambient_o_2201,temperature_inverter_inv_14537,temperature_module_o_2201,wind_direction_o_2201,wind_other_o_2201,wind_other_o_2201_2,wind_other_o_2201_3,wind_other_o_2201_4,wind_speed_o_2201,wind_speed_o_2201_2,system_id
2016-04-24 00:00:00,0.0,0.0,0.0,1141378.0,62.9,59.9,60.0,0.0,43858.0,548.0,99798.0,1097879.0,0.0,1.0,0.0,0.0,0.0,280.7,280.4,281.4,0.772,278.0,0.531,278.9,0.842,280.0,0.003,13.8,2.0,3.0,0.0,11.79,0.0,21.23,10.77,0.0,-0.04,-0.036,-0.032,-0.4,-0.152,0.223,0.0,17.24,6.495,6.353,6.227,6.625,6.369,6.154,-137.0,6.7860000000000005,7.381,0.018,0.003,0.003,0.004,0.006,0.012,0.008,0.009,15407.0,21472.0,21319.0,21712.0,18386.0,18382.0,14953.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.85,0.0,60.22,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,10.74,9.920000000000002,0.0,6.351,338.3,34.11,2.0,3.474,-1.0,0.7879999999999999,1.4,4901
2016-04-24 00:01:00,0.0,0.0,0.0,1141378.0,62.9,59.9,60.0,0.0,43858.0,548.0,99798.0,1097879.0,0.0,1.0,0.0,0.0,0.0,280.7,280.4,281.4,0.772,278.0,0.531,279.0,0.842,280.0,0.003,13.8,2.0,3.0,0.0,11.78,0.0,21.17,10.76,0.0,-0.04,-0.036,-0.031,-0.4,-0.152,0.223,0.0,17.23,6.417000000000001,6.321000000000001,6.227,6.611000000000001,6.323,6.096,-137.3,6.722,7.381,0.022,0.003,0.003,0.005,0.005,0.012,0.008,0.009,15407.0,21472.0,21319.0,21712.0,18386.0,18382.0,14953.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.85,0.0,60.21,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,10.74,9.87,0.0,6.3020000000000005,342.5,18.18,2.0,3.474,-1.0,1.505,2.1,4901
2016-04-24 00:02:00,0.0,0.0,0.0,1141378.0,62.9,59.9,60.0,0.0,43858.0,548.0,99798.0,1097879.0,0.0,1.0,0.0,0.0,0.0,280.5,280.5,281.5,0.772,278.0,0.531,279.0,0.842,280.0,0.005,13.8,2.0,3.0,0.0,11.75,0.0,21.3,10.76,0.0,-0.04,-0.033,-0.0299999999999999,-0.372,-0.152,0.222,0.0,17.18,6.417000000000001,6.303,6.209,6.596,6.323,6.094,-137.5,6.659,7.399,0.016,0.004,0.004,0.005,0.005,0.012,0.008,0.009,15407.0,21472.0,21319.0,21712.0,18386.0,18382.0,14953.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.88,0.0,60.18,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,10.76,9.83,0.0,6.285,337.3,14.3,2.0,3.474,-1.0,1.061,2.3,4901
2016-04-24 00:03:00,0.0,0.0,0.0,1141378.0,62.9,59.9,60.0,0.0,43858.0,548.0,99798.0,1097879.0,0.0,1.0,0.0,0.0,0.0,281.2,281.0,282.0,0.772,278.8,0.531,278.9,0.842,280.3,0.001,13.48,2.0,1.0,0.0,11.73,0.0,21.23,10.79,0.0,-0.04,-0.033,-0.0299999999999999,-0.4,-0.152,0.223,0.001,17.18,6.353,6.24,6.16,6.547000000000001,6.306,6.096,-128.6,6.64,7.317,0.022,0.003,0.003,0.004,0.006,0.013,0.008,0.01,15407.0,21472.0,21319.0,21712.0,18386.0,18382.0,14953.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.97,0.0,60.14,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,10.7,9.8,0.0,6.283,342.5,15.23,2.0,3.473,-1.0,0.94,1.5,4901
2016-04-24 00:04:00,0.0,0.0,0.0,1141378.0,62.9,59.9,60.0,0.0,43858.0,548.0,99798.0,1097879.0,0.0,1.0,0.0,0.0,0.0,281.4,281.4,282.3,0.772,279.0,0.531,279.5,0.842,281.0,0.004,13.8,2.0,3.0,0.0,11.71,0.0,21.29,10.77,0.0,-0.04,-0.033,-0.0299999999999999,-0.402,-0.152,0.223,0.0,17.18,6.321000000000001,6.225,6.131,6.529,6.227,6.013999999999999,-111.2,6.676,7.303,0.018,0.003,0.003,0.005,0.006,0.012,0.008,0.01,15407.0,21472.0,21319.0,21712.0,18386.0,18382.0,14953.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.99,0.0,60.14,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,10.69,9.77,0.0,6.2410000000000005,350.9,16.58,2.0,3.474,-1.0,1.083,1.7,4901
2016-04-24 00:05:00,0.0,0.0,0.0,1141378.0,62.9,59.9,60.0,0.0,43858.0,548.0,99798.0,1097879.0,0.0,1.0,0.0,0.0,0.0,281.4,281.5,282.4,0.772,279.0,0.531,279.7,0.842,281.0,0.003,13.8,2.0,3.0,0.0,11.69,0.0,21.28,10.77,0.0,-0.04,-0.033,-0.0299999999999999,-0.4,-0.152,0.223,0.0,17.15,6.321000000000001,6.143,6.082000000000001,6.4510000000000005,6.227,5.935,-137.4,6.641,7.298999999999999,0.024,0.004,0.003,0.006,0.005,0.012,0.008,0.01,15407.0,21472.0,21319.0,21712.0,18386.0,18382.0,14953.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.99,0.0,60.14,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,10.69,9.73,0.0,6.186,329.5,14.2,2.0,3.474,-1.0,1.332,2.3,4901
2016-04-24 00:06:00,0.0,0.0,0.0,1141378.0,62.9,59.9,60.0,0.0,43858.0,548.0,99798.0,1097879.0,0.0,1.0,0.0,0.0,0.0,281.8,281.3,282.2,0.772,279.0,0.531,280.0,0.842,281.0,0.003,13.8,2.0,3.0,0.0,11.66,0.0,21.3,10.8,0.0,-0.037,-0.033,-0.0299999999999999,-0.402,-0.152,0.223,0.0,17.08,6.321000000000001,6.129,6.099,6.469,6.259,5.949,-84.7,6.645,7.317,0.024,0.003,0.003,0.005,0.005,0.012,0.008,0.009,15407.0,21472.0,21319.0,21712.0,18386.0,18382.0,14953.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.06,0.0,60.15,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,10.73,9.71,0.0,6.179,330.9,12.03,2.0,3.474,-1.0,1.798,2.4,4901
2016-04-24 00:07:00,0.0,0.0,0.0,1141378.0,62.9,59.9,60.0,0.0,43858.0,548.0,99798.0,1097879.0,0.0,1.0,0.0,0.0,0.0,281.7,281.4,282.3,0.772,279.0,0.531,280.0,0.842,281.0,0.003,13.8,2.0,3.0,0.0,11.64,0.0,21.22,10.81,0.0,-0.035,-0.032,-0.027,-0.4039999999999999,-0.152,0.223,0.0,17.08,6.321000000000001,6.129,6.195,6.547000000000001,6.323,6.1,-137.1,6.69,7.445,0.0279999999999999,0.003,0.003,0.005,0.005,0.012,0.008,0.009,15407.0,21472.0,21319.0,21712.0,18386.0,18382.0,14953.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.11,0.0,60.14,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,10.77,9.77,0.0,6.284,339.0,12.99,2.0,3.474,-1.0,1.462,2.5,4901
2016-04-24 00:08:00,0.0,0.0,0.0,1141378.0,62.9,59.9,60.0,0.0,43858.0,548.0,99798.0,1097879.0,0.0,1.0,0.0,0.0,0.0,281.7,281.5,282.4,0.772,279.0,0.531,280.0,0.842,281.0,-0.0149999999999999,13.5,2.0,1.0,0.0,11.62,0.0,21.18,10.86,0.0,-0.033,-0.032,-0.027,-0.3639999999999999,-0.152,0.222,0.001,17.07,6.321000000000001,6.129,6.195,6.547000000000001,6.323,6.029,-115.9,6.64,7.4129999999999985,0.02,0.003,0.003,0.004,0.005,0.012,0.008,0.008,15407.0,21472.0,21319.0,21712.0,18386.0,18382.0,14953.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.12,0.0,60.13,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,10.67,9.72,0.0,6.215,339.9,10.54,2.0,3.474,-1.0,1.005,1.7,4901
2016-04-24 00:09:00,0.0,0.0,0.0,1141378.0,62.9,59.9,60.0,0.0,43858.0,548.0,99798.0,1097879.0,0.0,1.0,0.0,0.0,0.0,281.5,281.7,282.6,0.772,279.0,0.531,280.0,0.842,281.0,0.021,13.59,2.0,1.0,0.0,11.6,0.0,21.15,10.87,0.0,-0.034,-0.033,-0.027,-0.4039999999999999,-0.152,0.223,0.001,16.99,6.321000000000001,6.129,6.146,6.529,6.242000000000001,6.017,-137.2,6.644,7.317,0.022,0.004,0.003,0.004,0.005,0.012,0.008,0.008,15407.0,21472.0,21319.0,21712.0,18386.0,18382.0,14953.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.12,0.0,60.18,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,10.65,9.73,0.0,6.228,332.0,20.01,2.0,3.474,-1.0,1.278,1.8,4901
