measured_on,ac_current_other_inv_14537,ac_current_other_inv_14537_2,ac_current_other_inv_14537_3,ac_energy_inv_14537,ac_other_meter_1863,ac_other_meter_1863_2,ac_other_meter_1863_3,ac_power_inv_14537,ac_power_meter_1863,ac_power_meter_1863_2,ac_power_meter_1863_3,ac_power_meter_1863_4,ac_power_meter_1863_5,ac_power_other_meter_1863,ac_power_other_meter_1863_2,ac_power_other_meter_1863_3,ac_power_other_meter_1863_4,ac_voltage_other_inv_14537,ac_voltage_other_inv_14537_2,ac_voltage_other_inv_14537_3,ac_voltage_other_meter_1863,ac_voltage_other_meter_1863_2,ac_voltage_other_meter_1863_3,ac_voltage_other_meter_1863_4,ac_voltage_other_meter_1863_5,ac_voltage_other_meter_1863_6,battery_a_avg__82575,battery_v_min__82574,chgsource_min__82578,chgstate_min__82577,ckbatt_max__82579,cr1000temp_c_avg__82491,dc_power_inv_14537,dc_voltage_other_inv_14537,dc_voltage_other_inv_14537_2,dooropen_min__82492,irradiance_ghi_o_2196,irradiance_poa_o_2195,irradiance_poa_o_2197,irradiance_poa_o_2198,irradiance_poa_o_2199,load_a_avg__82576,qloss_ah_max__82580,rtd_c_avg_10__82590,rtd_c_avg_1__82581,rtd_c_avg_2__82582,rtd_c_avg_3__82583,rtd_c_avg_4__82584,rtd_c_avg_5__82585,rtd_c_avg_6__82586,rtd_c_avg_7__82587,rtd_c_avg_8__82588,rtd_c_avg_9__82589,sewspoairrad_wm2_avg__82524,shuntcurrent_a_avg_1__82546,shuntcurrent_a_avg_2__82547,shuntcurrent_a_avg_3__82548,shuntcurrent_a_avg_4__82549,shuntcurrent_a_avg_5__82550,shuntcurrent_a_avg_6__82551,shuntcurrent_a_avg_7__82552,shuntetot_kwh_max_1__82560,shuntetot_kwh_max_2__82561,shuntetot_kwh_max_3__82562,shuntetot_kwh_max_4__82563,shuntetot_kwh_max_5__82564,shuntetot_kwh_max_6__82565,shuntetot_kwh_max_7__82566,shuntpdc_kw_avg_1__82553,shuntpdc_kw_avg_2__82554,shuntpdc_kw_avg_3__82555,shuntpdc_kw_avg_4__82556,shuntpdc_kw_avg_5__82557,shuntpdc_kw_avg_6__82558,shuntpdc_kw_avg_7__82559,system_other_inv_14537,system_other_inv_14537_10,system_other_inv_14537_11,system_other_inv_14537_2,system_other_inv_14537_3,system_other_inv_14537_4,system_other_inv_14537_5,system_other_inv_14537_6,system_other_inv_14537_7,system_other_inv_14537_8,system_other_inv_14537_9,system_other_meter_1863,system_other_meter_1863_2,system_other_meter_1863_3,temperature_ambient_o_2200,temperature_ambient_o_2201,temperature_inverter_inv_14537,temperature_module_o_2201,wind_direction_o_2201,wind_other_o_2201,wind_other_o_2201_2,wind_other_o_2201_3,wind_other_o_2201_4,wind_speed_o_2201,wind_speed_o_2201_2,system_id
2016-10-22 00:00:00,0.0,0.0,0.0,1333025.0,62.9,59.8,60.0,0.0,49247.0,604.0,117932.0,1287148.0,0.0,1.0,0.0,0.0,0.0,276.9,275.9,277.0,0.772,275.0,0.531,274.0,0.842,275.0,0.003,13.76,2.0,3.0,0.0,14.53,0.0,21.18,21.73,0.0,-0.0069999999999999,-0.0069999999999999,-0.0069999999999999,-0.2239999999999999,-0.22,0.223,0.0,16.59,12.43,12.47,12.07,12.46,12.19,12.37,12.45,12.56,12.46,0.0279999999999999,0.002,0.0,0.001,0.003,0.0069999999999999,0.003,0.005,37445.0,52938.0,52456.0,53332.0,45439.0,45230.0,36209.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.04,0.0,60.15,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,12.61,12.5,0.0,12.18,330.8,14.97,2.0,3.477,-1.0,4.21,8.5,4901
2016-10-22 00:01:00,0.0,0.0,0.0,1333025.0,62.9,59.8,60.0,0.0,49247.0,604.0,117932.0,1287148.0,0.0,1.0,0.0,0.0,0.0,276.9,275.9,277.1,0.772,275.0,0.531,274.0,0.842,275.0,0.003,13.76,2.0,3.0,0.0,14.52,0.0,21.04,21.47,0.0,-0.0069999999999999,-0.0069999999999999,-0.0069999999999999,-0.223,-0.217,0.2239999999999999,0.0,16.57,12.39,12.45,12.07,12.46,12.17,12.32,12.41,12.56,12.46,0.025,0.001,0.001,0.002,0.003,0.0069999999999999,0.003,0.004,37445.0,52938.0,52456.0,53332.0,45439.0,45230.0,36209.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.53,0.0,60.14,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,12.64,12.48,0.0,12.16,315.9,11.74,2.0,3.477,-1.0,3.3280000000000003,4.5,4901
2016-10-22 00:02:00,0.0,0.0,0.0,1333025.0,62.9,59.8,60.0,0.0,49247.0,604.0,117932.0,1287148.0,0.0,1.0,0.0,0.0,0.0,276.9,275.9,277.0,0.772,275.0,0.531,274.0,0.842,275.0,-0.0069999999999999,13.54,2.0,1.0,0.0,14.51,0.0,21.22,21.24,0.0,-0.0069999999999999,-0.0069999999999999,-0.0069999999999999,-0.195,-0.221,0.223,0.001,16.52,12.36,12.45,12.11,12.46,12.17,12.31,12.38,12.56,12.46,0.025,0.001,0.001,0.003,0.003,0.008,0.004,0.005,37445.0,52938.0,52456.0,53332.0,45439.0,45230.0,36209.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.37,0.0,60.14,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,12.62,12.48,0.0,12.16,318.4,25.53,2.0,3.475,-1.0,4.351,7.9,4901
2016-10-22 00:03:00,0.0,0.0,0.0,1333025.0,62.9,59.8,60.0,0.0,49247.0,604.0,117932.0,1287148.0,0.0,1.0,0.0,0.0,0.0,277.8,276.5,277.6,0.772,275.8,0.531,274.8,0.842,275.8,0.013,13.71,2.0,3.0,0.0,14.49,0.0,21.23,21.05,0.0,-0.0069999999999999,-0.0069999999999999,-0.0069999999999999,-0.2289999999999999,-0.2239999999999999,0.2239999999999999,0.0,16.49,12.36,12.48,12.07,12.46,12.17,12.3,12.4,12.56,12.45,0.023,0.002,0.001,0.002,0.002,0.008,0.003,0.004,37445.0,52938.0,52456.0,53332.0,45439.0,45230.0,36209.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.17,0.0,60.17,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,12.61,12.49,0.0,12.15,322.1,19.34,2.0,3.475,-1.0,3.12,6.1,4901
2016-10-22 00:04:00,0.0,0.0,0.0,1333025.0,62.9,59.8,60.0,0.0,49247.0,604.0,117932.0,1287148.0,0.0,1.0,0.0,0.0,0.0,277.9,276.7,277.8,0.772,276.0,0.531,275.0,0.842,276.0,0.003,13.76,2.0,3.0,0.0,14.49,0.0,21.18,20.68,0.0,-0.0069999999999999,-0.0069999999999999,-0.0069999999999999,-0.233,-0.225,0.2239999999999999,0.0,16.49,12.36,12.47,12.04,12.44,12.21,12.29,12.36,12.56,12.38,0.0279999999999999,0.002,0.0,0.002,0.002,0.009,0.003,0.005,37445.0,52938.0,52456.0,53332.0,45439.0,45230.0,36209.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.98,0.0,60.15,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,12.59,12.47,0.0,12.12,326.2,20.14,2.0,3.474,-1.0,2.642,4.2,4901
2016-10-22 00:05:00,0.0,0.0,0.0,1333025.0,62.9,59.8,60.0,0.0,49247.0,604.0,117932.0,1287148.0,0.0,1.0,0.0,0.0,0.0,276.7,275.7,277.1,0.772,274.8,0.531,274.1,0.842,275.1,0.003,13.76,2.0,3.0,0.0,14.49,0.0,21.24,20.48,0.0,-0.0069999999999999,-0.0069999999999999,-0.0069999999999999,-0.225,-0.221,0.2239999999999999,0.0,16.49,12.31,12.47,11.99,12.39,12.12,12.29,12.4,12.53,12.37,0.024,0.002,0.0,0.001,0.002,0.008,0.004,0.005,37445.0,52938.0,52456.0,53332.0,45439.0,45230.0,36209.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.83,0.0,60.14,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,12.53,12.46,0.0,12.1,302.5,26.43,2.0,3.475,-1.0,2.178,4.6,4901
2016-10-22 00:06:00,0.0,0.0,0.0,1333025.0,62.9,59.8,60.0,0.0,49247.0,604.0,117932.0,1287148.0,0.0,1.0,0.0,0.0,0.0,277.3,276.1,277.6,0.772,274.9,0.531,274.8,0.842,275.8,0.003,13.76,2.0,3.0,0.0,14.48,0.0,21.18,20.46,0.0,-0.0069999999999999,-0.0069999999999999,-0.0069999999999999,-0.223,-0.2189999999999999,0.2239999999999999,0.0,16.49,12.32,12.45,12.0,12.36,12.11,12.29,12.36,12.51,12.37,0.017,0.001,0.001,0.002,0.003,0.008,0.003,0.004,37445.0,52938.0,52456.0,53332.0,45439.0,45230.0,36209.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.74,0.0,60.14,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,12.54,12.45,0.0,12.1,313.9,20.62,2.0,3.475,-1.0,2.425,4.5,4901
2016-10-22 00:07:00,0.0,0.0,0.0,1333025.0,62.9,59.8,60.0,0.0,49247.0,604.0,117932.0,1287148.0,0.0,1.0,0.0,0.0,0.0,277.4,276.1,277.7,0.772,275.0,0.531,274.3,0.842,276.0,0.005,13.76,2.0,3.0,0.0,14.47,0.0,21.21,20.14,0.0,-0.0069999999999999,-0.0069999999999999,-0.0069999999999999,-0.192,-0.218,0.2239999999999999,0.0,16.47,12.26,12.43,11.99,12.36,12.1,12.29,12.35,12.48,12.37,0.02,0.002,0.001,0.002,0.003,0.008,0.004,0.005,37445.0,52938.0,52456.0,53332.0,45439.0,45230.0,36209.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.38,0.0,60.14,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,12.58,12.43,0.0,12.07,304.4,24.0,2.0,3.475,-1.0,3.27,5.2,4901
2016-10-22 00:08:00,0.0,0.0,0.0,1333025.0,62.9,59.8,60.0,0.0,49247.0,604.0,117932.0,1287148.0,0.0,1.0,0.0,0.0,0.0,277.3,276.1,277.6,0.772,275.0,0.531,274.0,0.842,276.0,0.001,13.59,2.0,1.0,0.0,14.46,0.0,21.18,19.5,0.0,-0.0069999999999999,-0.0069999999999999,-0.0069999999999999,-0.226,-0.2189999999999999,0.223,0.001,16.4,12.26,12.42,11.98,12.36,12.1,12.29,12.33,12.46,12.37,0.025,0.002,0.0,0.003,0.003,0.008,0.003,0.003,37445.0,52938.0,52456.0,53332.0,45439.0,45230.0,36209.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.77,0.0,60.14,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,12.58,12.43,0.0,12.05,301.3,17.04,2.0,3.477,-1.0,2.755,4.6,4901
2016-10-22 00:09:00,0.0,0.0,0.0,1333025.0,62.9,59.8,60.0,0.0,49247.0,604.0,117932.0,1287148.0,0.0,1.0,0.0,0.0,0.0,277.6,276.2,277.7,0.772,275.0,0.531,274.6,0.842,276.0,0.003,13.76,2.0,3.0,0.0,14.44,0.0,21.19,18.97,0.0,-0.0069999999999999,-0.0069999999999999,-0.0069999999999999,-0.2269999999999999,-0.216,0.2239999999999999,0.0,16.4,12.26,12.36,11.98,12.36,12.11,12.27,12.31,12.46,12.3,0.022,0.002,0.001,0.002,0.002,0.008,0.003,0.004,37445.0,52938.0,52456.0,53332.0,45439.0,45230.0,36209.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.12,0.0,60.14,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,12.54,12.43,0.0,12.05,314.9,13.6,2.0,3.477,-1.0,2.31,3.5,4901
2016-10-22 00:10:00,0.0,0.0,0.0,1333025.0,62.9,59.8,60.0,0.0,49247.0,604.0,117932.0,1287148.0,0.0,1.0,0.0,0.0,0.0,277.6,276.3,277.8,0.772,275.0,0.531,275.0,0.842,276.0,0.003,13.76,2.0,3.0,0.0,14.44,0.0,21.17,18.55,0.0,-0.0069999999999999,-0.0069999999999999,-0.0069999999999999,-0.23,-0.218,0.2239999999999999,0.0,16.4,12.26,12.39,11.95,12.36,12.12,12.29,12.31,12.46,12.27,0.024,0.001,0.001,0.002,0.002,0.008,0.004,0.004,37445.0,52938.0,52456.0,53332.0,45439.0,45230.0,36209.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.68,0.0,60.15,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,12.52,12.44,0.0,12.05,298.3,19.03,2.0,3.475,-1.0,3.257,7.1,4901
2016-10-22 00:11:00,0.0,0.0,0.0,1333025.0,62.9,59.8,60.0,0.0,49247.0,604.0,117932.0,1287148.0,0.0,1.0,0.0,0.0,0.0,277.5,276.4,277.9,0.772,275.1,0.531,275.0,0.842,276.0,0.003,13.76,2.0,3.0,0.0,14.44,0.0,21.17,18.71,0.0,-0.0069999999999999,-0.0069999999999999,-0.0069999999999999,-0.2239999999999999,-0.218,0.2239999999999999,0.0,16.4,12.26,12.41,11.99,12.36,12.13,12.27,12.3,12.46,12.27,0.025,0.001,0.001,0.002,0.002,0.008,0.003,0.004,37445.0,52938.0,52456.0,53332.0,45439.0,45230.0,36209.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.9,0.0,60.15,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,12.56,12.43,0.0,12.05,312.2,30.27,2.0,3.475,-1.0,3.872,6.5,4901
2016-10-22 00:12:00,0.0,0.0,0.0,1333025.0,62.9,59.8,60.0,0.0,49247.0,604.0,117932.0,1287148.0,0.0,1.0,0.0,0.0,0.0,277.6,276.4,277.9,0.772,275.0,0.531,275.0,0.842,276.0,0.003,13.76,2.0,3.0,0.0,14.43,0.0,21.18,19.05,0.0,-0.0069999999999999,-0.0069999999999999,-0.0069999999999999,-0.226,-0.215,0.2239999999999999,0.0,16.4,12.26,12.39,11.96,12.36,12.14,12.29,12.3,12.46,12.27,0.022,0.001,0.001,0.002,0.002,0.008,0.003,0.004,37445.0,52938.0,52456.0,53332.0,45439.0,45230.0,36209.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.15,0.0,60.15,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,12.55,12.41,0.0,12.04,329.8,28.38,2.0,3.475,-1.0,2.875,5.2,4901
2016-10-22 00:13:00,0.0,0.0,0.0,1333025.0,62.9,59.8,60.0,0.0,49247.0,604.0,117932.0,1287148.0,0.0,1.0,0.0,0.0,0.0,277.4,276.4,278.0,0.772,275.0,0.531,275.0,0.842,276.0,0.003,13.41,2.0,3.0,0.0,14.42,0.0,21.18,18.68,0.0,-0.0069999999999999,-0.0069999999999999,-0.0069999999999999,-0.214,-0.218,0.223,0.001,16.4,12.26,12.41,11.93,12.31,12.09,12.26,12.26,12.46,12.27,0.022,0.002,0.001,0.001,0.001,0.008,0.003,0.004,37445.0,52938.0,52456.0,53332.0,45439.0,45230.0,36209.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.9,0.0,60.15,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,12.53,12.42,0.0,12.04,311.7,20.14,2.0,3.475,-1.0,3.727,6.0,4901
