measured_on,ac_current__251,ac_current__319,ac_power__247,ac_power__315,ac_voltage__250,ac_voltage__318,ambient_temp__252,ambient_temp__320,das_battery_voltage__326,das_temp__325,dc_pos_current__249,dc_pos_current__317,dc_pos_voltage__248,dc_pos_voltage__316,dc_power__246,dc_power__314,inverter_temp__256,inverter_temp__324,module_temp_1__253,module_temp_1__321,module_temp_2__254,module_temp_2__322,module_temp_3__255,module_temp_3__323,module_temp_4__257,module_temp_5__258,module_temp_6__259,module_temp_7__260,poa_irradiance__245,poa_irradiance__313,power_factor__327,system_id
2011-12-11 00:00:00,,0.1859,,3.4013,,120.9334,,-0.9995,13.8546,-0.9115,,-0.0094,,3.1193,,-0.0323999999999999,,-1.1319,,-4.3066,,-4.8176,,-4.399,,,,,,-4.4016,0.1268,4
2011-12-11 00:01:00,,0.1855,,3.3798,,120.9753,,-0.941,13.8546,-0.9401,,-0.0137,,2.8,,-0.0374999999999999,,-1.1706,,-4.2954,,-4.7861,,-4.3245,,,,,,-4.2827,0.1258,4
2011-12-11 00:02:00,,0.1852999999999999,,3.4013,,120.9794,,-0.9187,13.8546,-0.9636,,-0.0074999999999999,,3.0053,,-0.023,,-1.2123,,-4.3708,,-4.8768,,-4.4879,,,,,,-4.2232,0.1260999999999999,4
2011-12-11 00:03:00,,0.1859,,3.3582,,120.9674,,-0.9572,13.8546,-0.9898,,-0.0020999999999999,,2.9482,,-0.006,,-1.258,,-4.5136,,-5.0038,,-4.5762,,,,,,-4.2232,0.1264,4
2011-12-11 00:04:00,,0.1857,,3.3582,,120.956,,-0.9499,13.8578,-1.0195,,-0.0033999999999999,,3.1192,,-0.0092999999999999,,-1.3043,,-4.6419,,-5.1556,,-4.6274,,,,,,-4.1637,0.1264,4
2011-12-11 00:05:00,,0.185,,3.4229,,121.0027,,-0.9701,13.8596,-1.0463,,-0.0058999999999999,,3.1307,,-0.019,,-1.3362,,-4.7506,,-5.2287,,-4.779,,,,,,-3.8663,0.1259,4
2011-12-11 00:06:00,,0.185,,3.4229,,121.0115,,-0.9297,13.8596,-1.0756,,-0.0123,,2.6689,,-0.0328999999999999,,-1.3771,,-4.738,,-5.1082,,-4.7307,,,,,,-3.9852,0.1268,4
2011-12-11 00:07:00,,0.1860999999999999,,3.3153,,120.9504,,-0.6736999999999999,13.8601,-1.1073,,-0.0083999999999999,,3.0624,,-0.0281999999999999,,-1.3914,,-4.5827,,-4.9629,,-4.5026,,,,,,-3.9258,0.1262,4
2011-12-11 00:08:00,,0.1859,,3.3153,,121.019,,-0.2003,13.8614,-1.1304,,-0.0066,,3.0111,,-0.0175,,-1.3532,,-4.2232,,-4.5718,,-4.0857,,,,,,-3.8663,0.127,4
2011-12-11 00:09:00,,0.185,,3.3584,,121.0142,,0.3116999999999999,13.8624,-1.1558,,-0.0082,,3.0282,,-0.027,,-1.2485,,-3.8422,,-4.3098,,-3.8197,,,,,,-3.5689,0.126,4
2011-12-11 00:10:00,,0.1857,,3.3799,,120.9544,,0.2076,13.8628,-1.178,,-0.0073,,2.7373,,-0.0212,,-1.2541,,-3.7287,,-4.3271,,-3.7505,,,,,,-3.212,0.1257,4
2011-12-11 00:11:00,,0.1857,,3.38,,120.9548,,0.1764999999999999,13.8624,-1.2005,,-0.0103,,3.2336,,-0.0323,,-1.2397,,-3.5797,,-4.1394,,-3.6364,,,,,,-3.212,0.1264,4
2011-12-11 00:12:00,,0.1859,,3.337,,120.9093,,0.2592999999999999,13.8628,-1.2229,,-0.0067999999999999,,2.766,,-0.0189,,-1.2158,,-3.4105,,-4.0768,,-3.4766,,,,,,-3.093,0.1265999999999999,4
2011-12-11 00:13:00,,0.1860999999999999,,3.4016,,120.8853,,0.2399999999999999,13.8633,-1.24,,-0.0105,,2.9485,,-0.0298,,-1.2091,,-3.3028,,-3.9864,,-3.3377,,,,,,-2.9741,0.1268,4
2011-12-11 00:14:00,,0.1852999999999999,,3.3155,,120.8548,,0.2240999999999999,13.8619,-1.2451,,-0.0058999999999999,,2.766,,-0.0178999999999999,,-1.1817,,-3.2353,,-4.0025,,-3.3072,,,,,,-2.8551,0.1265999999999999,4
2011-12-11 00:15:00,,0.1859,,3.4017,,120.9775,,0.0936,13.8637,-1.2677,,-0.0114,,3.0228,,-0.0356,,-1.1913,,-3.2189,,-3.9998,,-3.3336,,,,,,-2.9146,0.1262,4
2011-12-11 00:16:00,,0.1859,,3.3371,,120.9859,,-0.012,13.8637,-1.2863,,-0.0011,,3.0456,,-0.0058999999999999,,-1.2049,,-3.2158,,-4.0121,,-3.2913,,,,,,-2.9741,0.1269,4
2011-12-11 00:17:00,,0.1860999999999999,,3.4663,,121.0047,,-0.1166,13.8633,-1.2936,,-0.0064,,2.8858,,-0.0177,,-1.2101,,-3.189,,-3.9968,,-3.2391,,,,,,-3.093,0.1265,4
2011-12-11 00:18:00,,0.1859,,3.3802,,121.0086,,-0.1403,13.8628,-1.3123,,-0.0091,,3.1767,,-0.0297,,-1.2215,,-3.2266,,-3.9916,,-3.3275,,,,,,-3.093,0.1259,4
2011-12-11 00:19:00,,0.1855,,3.3372,,121.0605,,-0.2336,13.8628,-1.3309,,-0.0045999999999999,,3.0228,,-0.0126,,-1.2408,,-3.2874,,-4.067,,-3.355,,,,,,-3.093,0.127,4
2011-12-11 00:20:00,,0.1852999999999999,,3.3157,,121.0266,,-0.0396999999999999,13.8642,-1.3343,,-0.0071,,3.0513,,-0.0216,,-1.2305,,-3.2197,,-3.9272,,-3.2226,,,,,,-3.2715,0.1263,4
2011-12-11 00:21:00,,0.1855,,3.3588,,120.9685,,-0.0514999999999999,13.8628,-1.3513,,-0.0051999999999999,,2.9772,,-0.0137,,-1.2301,,-3.244,,-3.9697,,-3.3159,,,,,,-3.212,0.1265999999999999,4
2011-12-11 00:22:00,,0.1860999999999999,,3.3372,,120.9518,,-0.278,13.8637,-1.3682,,-0.0032,,2.7491,,-0.0083,,-1.2774,,-3.4621,,-4.2362,,-3.5486,,,,,,-3.2715,0.1264,4
2011-12-11 00:23:00,,0.1859,,3.3373,,120.9155,,-0.5529,13.8637,-1.3789,,-0.0058999999999999,,3.1712,,-0.0177,,-1.3257,,-3.693,,-4.3714,,-3.7817,,,,,,-3.4499,0.1264,4
2011-12-11 00:24:00,,0.1857,,3.3804,,120.8663,,-0.9967,13.8642,-1.3942,,-0.0161999999999999,,2.9773,,-0.0497,,-1.38,,-3.9424,,-4.6205,,-4.0289,,,,,,-3.4499,0.1265999999999999,4
2011-12-11 00:25:00,,0.1857,,3.3158,,120.8398,,-1.3068,13.8656,-1.4149,,-0.01,,2.886,,-0.0293999999999999,,-1.4448,,-4.1953,,-4.8156,,-4.2419,,,,,,-3.6284,0.1272,4
