measured_on,ac_current__319,ac_power__315,ac_voltage__318,ambient_temp__320,das_battery_voltage__326,das_temp__325,dc_pos_current__317,dc_pos_voltage__316,dc_power__314,inverter_temp__324,module_temp_1__321,module_temp_2__322,module_temp_3__323,power_factor__327,system_id
2011-05-18 00:00:00,0.1865999999999999,3.2048,122.5696,8.045899999999998,13.5953,7.9501,0.0092999999999999,2.0911,0.0177,7.7919,6.7383,6.6806,6.953,0.126,4
2011-05-18 00:01:00,0.1852999999999999,3.1403,122.4934,8.0294,13.5953,7.9501,0.0016,2.4671,0.0043,7.784099999999999,6.6643,6.6159,6.8876,0.1258,4
2011-05-18 00:02:00,0.1849,3.2049,122.4838,7.989499999999999,13.5947,7.9501,0.0027,2.5127,0.0067,7.7813,6.5931,6.5569,6.8065,0.1267,4
2011-05-18 00:03:00,0.1862,3.1618,122.5305,7.9223,13.5954,7.9501,0.0041,2.5412,0.0089999999999999,7.7699,6.5,6.4551,6.7006,0.1277,4
2011-05-18 00:04:00,0.1862,3.2264,122.5379,7.8966,13.5951,7.9501,0.0035999999999999,2.3931,0.0114,7.7571,6.4017,6.3362,6.6109,0.1260999999999999,4
2011-05-18 00:05:00,0.187,3.1834,122.4852,7.8388,13.5947,7.9501,0.0011,2.3304,0.0018,7.7394,6.2501,6.1996,6.4714,0.1265,4
2011-05-18 00:06:00,0.187,3.2909,122.4619,7.8159,13.5952,7.9501,0.0018,2.3646,0.0035,7.723099999999999,6.1206,6.1106,6.3676,0.1265,4
2011-05-18 00:07:00,0.187,3.2049,122.4655,7.8,13.5966,7.9313,0.005,2.6438,0.0129,7.6879,6.012,6.049,6.2911,0.1264,4
2011-05-18 00:08:00,0.1865999999999999,3.2264,122.4916,7.801199999999999,13.595,7.9275,0.0047999999999999,2.2735,0.0108,7.678499999999999,5.952,6.0275,6.2425,0.1272,4
2011-05-18 00:09:00,0.1865999999999999,3.1834,122.5019,7.7926,13.5953,7.9275,0.0018,2.5242,0.0047,7.672799999999999,5.932,6.0524,6.2524,0.1267,4
2011-05-18 00:10:00,0.186,3.248,122.5109,7.7497,13.5959,7.9124,-0.0018,2.6039,-0.0064,7.6542,5.8748,5.9817,6.1846,0.1264,4
2011-05-18 00:11:00,0.187,3.2049,122.54,7.6993,13.5969,7.904899999999999,0.01,2.6324,0.0263,7.6289,5.781,5.9271,6.1001,0.1265999999999999,4
2011-05-18 00:12:00,0.187,3.2265,122.5386,7.6657,13.597,7.904899999999999,0.0061999999999999,2.678,0.0168999999999999,7.613299999999998,5.7383,5.8893,6.0773,0.1267,4
2011-05-18 00:13:00,0.1872999999999999,3.291,122.5113,7.6113,13.5979,7.8955,0.0008999999999999,2.6211,0.0025999999999999,7.5974,5.7174,5.8677,6.0814,0.1267,4
