measured_on,ac_current__319,ac_power__315,ac_voltage__318,ambient_temp__320,das_battery_voltage__326,das_temp__325,dc_pos_current__317,dc_pos_voltage__316,dc_power__314,inverter_temp__324,module_temp_1__321,module_temp_2__322,module_temp_3__323,poa_irradiance__313,power_factor__327,system_id
2014-08-13 00:00:00,0.182677,2.972919,122.4305,21.72996,13.1948,21.65921,0.0230120699999999,1.902483,0.0446963299999999,21.69294,19.8061,19.65783,20.15927,-3.298956,0.1322716999999999,4
2014-08-13 00:01:00,0.1824195999999999,2.983006,122.3884,21.7461,13.19571,21.66147,0.01503759,1.725905,0.02656862,21.68691,19.8707,19.85477,20.31449,-3.238974,0.1328795999999999,4
2014-08-13 00:02:00,0.182472,3.000173,122.4338,22.20214,13.19526,21.6705,0.01663249,1.760082,0.02454405,21.74771,20.10541,20.03825,20.5421,-2.879091,0.1327952,4
2014-08-13 00:03:00,0.1825730999999999,2.96687,122.4533,22.50873,13.19526,21.6705,0.02392344,1.845523,0.04214226,21.81187,20.2494,20.15249,20.61819,-2.879091,0.1325499,4
2014-08-13 00:04:00,0.1825804,2.977566,122.474,22.54338,13.19526,21.6705,0.02551834,1.828434,0.04628484,21.84292,20.35187,20.16776,20.6687,-2.879044,0.1322845,4
2014-08-13 00:05:00,0.1825305,2.991384,122.4601,22.17647,13.19571,21.6705,0.02392344,1.970836,0.0488545,21.83533,20.31936,20.10824,20.55874,-2.879041,0.1325375,4
2014-08-13 00:06:00,0.182555,2.983364,122.4264,22.13534,13.19434,21.67728,0.0268853899999999,1.629072,0.0433725699999999,21.83451,20.26189,20.10961,20.55661,-2.39918,0.1321064,4
2014-08-13 00:07:00,0.1824731,2.977181,122.4313,22.00455,13.19434,21.69084,0.01822739,1.936659,0.0349628099999999,21.82668,20.18689,20.01243,20.38897,-2.879013,0.1325533,4
2014-08-13 00:08:00,0.1826257,2.970999,122.518,22.05852,13.1948,21.69762,0.0243791299999999,1.788562,0.04262504,21.83069,20.26083,20.12309,20.48293,-2.759043,0.1319107999999999,4
2014-08-13 00:09:00,0.1827544,2.987548,122.5972,22.13415,13.19342,21.69762,0.0266575499999999,1.919571,0.0509102199999999,21.84518,20.30789,20.18192,20.52997,-2.759046,0.1320394,4
2014-08-13 00:10:00,0.182906,2.9809,122.6107,22.42755,13.19251,21.69762,0.0227842299999999,1.725905,0.0379996699999999,21.8907,20.39993,20.24285,20.60814,-2.819035,0.1328468999999999,4
2014-08-13 00:11:00,0.1828673,2.998075,122.5883,22.46987,13.19434,21.70666,0.0223285499999999,1.879699,0.04072506,21.91492,20.39443,20.22419,20.61855,-2.699079,0.1329353,4
2014-08-13 00:12:00,0.1828627999999999,2.974926,122.5999,22.6176,13.19388,21.72473,0.0223285499999999,2.050581,0.0467364799999999,21.96747,20.48513,20.35367,20.703,-2.819044,0.1321478,4
2014-08-13 00:13:00,0.1830212,2.993154,122.6261,22.62384,13.19388,21.73376,0.01891091,1.862611,0.03577264,21.98685,20.41464,20.24855,20.62908,-2.579132,0.1324645999999999,4
2014-08-13 00:14:00,0.1828073,2.993069,122.5575,22.54517,13.19251,21.74732,0.02711324,1.868307,0.0499758,21.98867,20.34729,20.19641,20.52786,-2.879049,0.1322241999999999,4
2014-08-13 00:15:00,0.182708,2.987415,122.5579,22.49072,13.19388,21.75184,0.0211893299999999,1.822738,0.0387472099999999,21.97801,20.20931,20.05563,20.42452,-2.459183,0.1326457,4
2014-08-13 00:16:00,0.1827947,2.975524,122.5544,22.47613,13.19113,21.75184,0.01503759,1.908179,0.02968335,21.958,20.10415,20.01484,20.33047,-2.879036,0.1322019,4
2014-08-13 00:17:00,0.1829066,3.004376,122.5596,22.59541,13.19113,21.75674,0.01572112,1.902483,0.0306800599999999,21.96358,20.13951,20.04951,20.38104,-2.699094,0.1332527,4
2014-08-13 00:18:00,0.1831518,2.991929,122.6636,22.57479,13.19113,21.78121,0.0241512899999999,2.124629,0.0507233299999999,21.9846,20.09345,20.00691,20.33985,-2.87903,0.1325427,4
