measured_on,ac_current__319,ac_power__315,ac_voltage__318,ambient_temp__320,das_temp__325,dc_pos_current__317,dc_pos_voltage__316,dc_power__314,module_temp_1__321,system_id
2008-06-13 00:00:00,5.031,-0.095,121.208,11.965,13.3,0.007,1.411,0.01,11.728,4
2008-06-13 00:15:00,5.033,-0.095,121.274,12.502,13.174,0.007,1.425,0.01,11.519,4
2008-06-13 00:30:00,5.027,-0.095,121.097,11.81,13.209,0.007,1.266,0.0089999999999999,10.941,4
2008-06-13 00:45:00,5.025,-0.095,121.048,10.863,12.809,0.007,1.307,0.0089999999999999,9.824,4
2008-06-13 01:00:00,4.954,-0.095,121.258,10.569,12.281,0.007,1.356,0.01,9.416,4
2008-06-13 01:15:00,5.035,-0.095,121.318,10.597,11.893,0.007,1.305,0.0089999999999999,8.881999999999998,4
2008-06-13 01:30:00,5.043,-0.096,121.43,10.532,11.608,0.007,1.292,0.0089999999999999,8.782,4
2008-06-13 01:45:00,5.042,-0.098,121.408,11.072,11.434,0.007,1.306,0.0089999999999999,8.71,4
2008-06-13 02:00:00,5.044,-0.099,121.345,11.258,11.523,0.007,1.33,0.0089999999999999,8.653,4
2008-06-13 02:15:00,5.04,-0.097,121.266,12.289,11.85,0.007,1.255,0.0089999999999999,9.501,4
2008-06-13 02:30:00,5.034,-0.097,121.196,12.6,12.633,0.007,1.233,0.008,10.77,4
2008-06-13 02:45:00,5.04,-0.095,121.29,12.415,13.015,0.007,1.282,0.0089999999999999,11.17,4
2008-06-13 03:00:00,5.035,-0.095,121.219,12.203,13.114,0.007,1.297,0.0089999999999999,11.177,4
2008-06-13 03:15:00,5.03,-0.096,121.115,11.748,13.007,0.007,1.267,0.0089999999999999,11.045,4
2008-06-13 03:30:00,5.028,-0.1,121.061,10.637,12.582,0.007,1.307,0.0089999999999999,11.011,4
2008-06-13 03:45:00,5.032,-0.101,121.184,10.598,12.06,0.007,1.481,0.0109999999999999,10.722,4
2008-06-13 04:00:00,5.035,-0.105,121.23,10.528,11.753,0.007,2.8,0.02,10.4,4
2008-06-13 04:15:00,5.005,-0.1489999999999999,120.678,10.274,11.532,0.008,7.654,0.0599999999999999,9.854,4
2008-06-13 04:30:00,5.01,-0.139,120.625,10.362,11.334,0.014,20.779,0.333,9.644,4
2008-06-13 04:45:00,5.148,-1.092,121.609,9.98,11.233,0.031,108.836,3.485,9.407,4
2008-06-13 05:00:00,5.384,-1.435,121.726,10.092,11.203,0.066,159.749,10.507,9.287,4
2008-06-13 05:15:00,5.233,3.401,121.112,10.981,12.361,0.096,162.452,15.565,9.923,4
2008-06-13 05:30:00,5.263,10.207,120.689,12.071,14.192,0.113,210.807,23.661,10.521,4
2008-06-13 05:45:00,5.266,13.568,120.907,12.151,15.895,0.132,205.357,27.089,12.105,4
2008-06-13 06:00:00,5.296,16.937,121.496,12.6,17.208,0.138,227.086,31.295,13.096,4
2008-06-13 06:15:00,5.248,23.619,121.056,13.306,18.418,0.1719999999999999,224.116,38.565,14.338,4
2008-06-13 06:30:00,5.092,46.791,120.713,13.898,19.53,0.264,241.803,63.495,16.027,4
2008-06-13 06:45:00,4.93,92.272,121.605,13.769,20.492,0.4159999999999999,269.332,112.492,18.309,4
2008-06-13 07:00:00,4.845,146.06,121.821,14.125,20.941,0.6029999999999999,280.166,168.867,20.439,4
2008-06-13 07:15:00,4.855,206.803,122.276,14.278,21.643,0.8469999999999999,274.232,232.385,22.681,4
2008-06-13 07:30:00,4.946,266.033,122.578,14.696,22.082,1.075,274.6,294.948,24.642,4
2008-06-13 07:45:00,5.054,324.013,122.763,15.238,21.735,1.293,275.602,355.999,26.147,4
2008-06-13 08:00:00,5.327,383.66,122.866,15.719,21.288,1.538,272.628,419.143,26.685,4
2008-06-13 08:15:00,5.39,438.951,123.095,16.485,21.215,1.767,269.861,476.71,28.001,4
2008-06-13 08:30:00,5.605,489.84,123.196,16.539,21.406,1.961,271.31,531.887,29.479,4
2008-06-13 08:45:00,5.827,538.14,123.348,16.841,21.537,2.16,269.955,583.095,31.263,4
2008-06-13 09:00:00,6.057,584.384,124.069,17.093,21.732,2.355,268.624,632.544,31.637,4
2008-06-13 09:15:00,6.269,627.296,124.587,17.367,21.988,2.534,267.496,677.73,31.719,4
2008-06-13 09:30:00,6.479,663.699,124.878,17.99,22.311,2.688,266.837,716.997,33.904,4
2008-06-13 09:45:00,6.668,697.973,125.014,18.454,22.831,2.847,264.996,754.485,34.619,4
2008-06-13 10:00:00,6.814,725.721,125.026,18.858,23.36,2.975,263.556,784.097,36.646,4
2008-06-13 10:15:00,6.925,747.3669999999998,125.056,19.672,23.925,3.088,261.6,807.4819999999999,38.928,4
2008-06-13 10:30:00,7.029,766.1169999999998,125.191,20.35,24.77,3.2,258.808,828.087,40.959,4
2008-06-13 10:45:00,7.166,789.8049999999998,125.313,20.487,25.55,3.303,258.17,852.734,40.692,4
2008-06-13 11:00:00,7.224999999999999,799.899,125.427,20.556,26.219,3.388,254.951,863.6889999999999,45.233,4
2008-06-13 11:15:00,7.288,810.1029999999998,125.232,21.482,26.935,3.427,255.357,874.8869999999998,45.122,4
2008-06-13 11:30:00,7.368,823.115,125.189,21.727,27.698,3.492,254.823,889.5789999999998,43.741,4
2008-06-13 11:45:00,7.383,825.537,124.95,21.694,28.351,3.517,253.455,891.291,46.319,4
2008-06-13 12:00:00,7.4,827.2609999999999,124.799,22.207,28.897,3.489,256.215,893.937,45.725,4
2008-06-13 12:15:00,7.410999999999999,829.897,124.958,22.394,29.458,3.523,254.615,896.764,44.417,4
2008-06-13 12:30:00,7.364,821.975,124.746,22.979,29.8,3.458,256.953,888.5259999999998,46.641,4
