measured_on,ac_current__319,ac_power__315,ac_voltage__318,ambient_temp__320,battery_pack_voltage__1363,control_module_voltage__1371,das_battery_voltage__1369,das_battery_voltage__326,das_temp__1368,das_temp__325,dc_pos_current__317,dc_pos_voltage__316,dc_power__314,dcdc_1_voltage__1364,dcdc_2_voltage__1365,dcdc_exhaust_temp__1367,interior_temp__1366,inverter_temp__324,module_temp_1__321,module_temp_2__322,module_temp_3__323,poa_irradiance__313,power_factor__327,program_codeset__1373,resistor_box_3_temp__1370,vcm_above_threshold__1372,system_id
2012-08-29 00:00:00,0.1890999999999999,3.009,121.8976,21.6697,,,,13.2719,,21.6163,0.0241,1.6853,0.0402,,,,,21.4078,18.9144,18.9879,19.1572,-3.443,0.1342,,,,4
2012-08-29 00:01:00,0.1893,3.2024,121.7765,21.6144,,,,13.2733,,21.6041,0.0190999999999999,1.9699,0.039,,,,,21.39,18.8938,18.9847,19.1345,-3.443,0.1338999999999999,,,,4
2012-08-29 00:02:00,0.1885999999999999,3.095,121.7142,21.5259,,,,13.2733,,21.5711,0.0247999999999999,1.8333,0.0463,,,,,21.3522,18.8413,18.8628,19.057,-3.6211,0.1338,,,,4
2012-08-29 00:03:00,0.1890999999999999,2.9876,121.7429,21.4528,,,,13.2737,,21.5598,0.0236999999999999,1.839,0.0432,,,,,21.3257,18.7668,18.7807,18.9854,-3.8585,0.1338999999999999,,,,4
2012-08-29 00:04:00,0.1890999999999999,3.009,121.7105,21.5055,,,,13.2737,,21.5327,0.0273,1.8219,0.0495999999999999,,,,,21.2931,18.7791,18.8214,19.0108,-3.9773,0.1343999999999999,,,,4
2012-08-29 00:05:00,0.1890999999999999,2.966,121.6631,21.4888,,,,13.2737,,21.5056,0.0221,1.8219,0.0403,,,,,21.2674,18.763,18.7768,19.0148,-3.8586,0.1336,,,,4
2012-08-29 00:06:00,0.1893,3.0306,121.6841,21.3928,,,,13.2746,,21.5033,0.0182,1.839,0.0350999999999999,,,,,21.2582,18.785,18.7621,19.0535,-3.7992,0.1337,,,,4
2012-08-29 00:07:00,0.1895,3.1166,121.6881,21.4006,,,,13.2737,,21.4785,0.0213999999999999,1.6796,0.035,,,,,21.2333,18.8475,18.8391,19.118,-3.8586,0.1338999999999999,,,,4
2012-08-29 00:08:00,0.1889,3.0306,121.6896,21.4515,,,,13.2742,,21.4536,0.0236999999999999,1.6398,0.0386999999999999,,,,,21.2154,18.8676,18.8405,19.136,-3.7992,0.134,,,,4
2012-08-29 00:09:00,0.1885999999999999,3.1166,121.6871,21.3653,,,,13.2755,,21.4355,0.0207,1.7252,0.0356,,,,,21.1945,18.8896,18.839,19.1435,-3.7992,0.1341,,,,4
