measured_on,ac_current__319,ac_current__948,ac_power__315,ac_power__944,ac_voltage__318,ac_voltage__947,ambient_temp__320,ambient_temp__949,biased_module_3_10_mv__1209,biased_module_3_11_mv__1210,biased_module_3_12_mv__1211,biased_module_3_13_mv__1212,biased_module_3_14_mv__1213,biased_module_3_15_mv__1214,biased_module_3_16_mv__1215,biased_module_3_4_mv__1203,biased_module_3_5_mv__1204,biased_module_3_6_mv__1205,biased_module_3_7_mv__1206,biased_module_3_8_mv__1207,biased_module_3_9_mv__1208,biased_module_voltage__1202,das_battery_voltage__326,das_battery_voltage__955,das_temp_2__956,das_temp__325,das_temp__954,dc_pos_current__317,dc_pos_current__946,dc_pos_voltage__316,dc_pos_voltage__945,dc_power__314,dc_power__943,hviv_load_temp_1__1191,hviv_load_temp_2__1192,hviv_load_temp_3__1193,inverter_temp__324,inverter_temp__953,module_temp_1__321,module_temp_1__950,module_temp_2__322,module_temp_2__951,module_temp_3__323,module_temp_3__952,poa_irradiance_2__942,poa_irradiance__313,poa_irradiance__941,power_factor__327,power_factor__957,reference_cell_temperature__958,unbiased_module_3_1_mv__1199,unbiased_module_3_2_mv__1200,unbiased_module_3_3_mv__1201,unbiased_module_temp_3_1__1195,unbiased_module_temp_3_2__1196,unbiased_module_temp_3_3__1197,system_id
2012-03-25 00:00:00,0.1865999999999999,,3.205,,122.2733,,10.4617,,,,,,,,,,,,,,,,13.5379,,,10.1269,,0.0106999999999999,,1.5043,,0.0158,,,,,10.0421,,8.634,,8.4561,,8.808899999999998,,,-2.6143,,0.13,,,,,,,,,4
2012-03-25 00:01:00,0.1864,,3.0974,,122.2751,,10.3659,,,,,,,,,,,,,,,,13.5393,,,10.1099,,0.0064,,1.6638,,0.0112999999999999,,,,,10.0393,,8.6333,,8.3994,,8.7948,,,-2.5549,,0.1298999999999999,,,,,,,,,4
2012-03-25 00:02:00,0.1867999999999999,,3.1405,,122.2836,,10.1441,,,,,,,,,,,,,,,,13.5403,,,10.1099,,0.0088999999999999,,1.453,,0.0126999999999999,,,,,10.0252,,8.6035,,8.364599999999998,,8.779899999999998,,,-2.6738,,0.1308,,,,,,,,,4
2012-03-25 00:03:00,0.1867999999999999,,3.205,,122.2734,,10.1375,,,,,,,,,,,,,,,,13.5409,,,10.1062,,0.0011,,1.6467,,-0.0008999999999999,,,,,10.0115,,8.6103,,8.3559,,8.8101,,,-2.4361,,0.1303999999999999,,,,,,,,,4
2012-03-25 00:04:00,0.1872999999999999,,3.205,,122.2631,,10.1542,,,,,,,,,,,,,,,,13.5427,,,10.0873,,0.01,,1.3219,,0.0137,,,,,9.9948,,8.5595,,8.3688,,8.7636,,,-2.6143,,0.1303999999999999,,,,,,,,,4
2012-03-25 00:05:00,0.1872999999999999,,3.205,,122.2973,,10.2552,,,,,,,,,,,,,,,,13.5408,,,10.0817,,0.003,,1.453,,0.0018,,,,,10.0047,,8.5539,,8.3689,,8.757899999999998,,,-2.6738,,0.1293999999999999,,,,,,,,,4
2012-03-25 00:06:00,0.1867999999999999,,3.2265,,122.2854,,10.2475,,,,,,,,,,,,,,,,13.5422,,,10.0647,,0.0068999999999999,,1.4872,,0.0038999999999999,,,,,9.9998,,8.4802,,8.283799999999998,,8.6482,,,-2.6738,,0.1300999999999999,,,,,,,,,4
2012-03-25 00:07:00,0.1867999999999999,,3.1405,,122.3127,,10.2255,,,,,,,,,,,,,,,,13.5428,,,10.0647,,0.01,,1.4017,,0.0135,,,,,10.0012,,8.4965,,8.3498,,8.6864,,,-2.6738,,0.13,,,,,,,,,4
2012-03-25 00:08:00,0.1875,,3.1405,,122.3196,,10.1225,,,,,,,,,,,,,,,,13.5426,,,10.0478,,0.003,,1.5726,,0.0054,,,,,9.987100000000002,,8.529099999999998,,8.326399999999998,,8.6928,,,-2.5549,,0.1305999999999999,,,,,,,,,4
2012-03-25 00:09:00,0.1872999999999999,,3.1405,,122.3589,,10.014,,,,,,,,,,,,,,,,13.5437,,,10.0403,,0.01,,1.5499,,0.0154,,,,,9.9647,,8.542799999999998,,8.3415,,8.7313,,,-2.6738,,0.1295999999999999,,,,,,,,,4
2012-03-25 00:10:00,0.1877,,3.2265,,122.3726,,9.9072,,,,,,,,,,,,,,,,13.5421,,,10.0196,,0.003,,1.5954,,0.0061,,,,,9.9256,,8.5327,,8.324999999999998,,8.7155,,,-2.7332,,0.1300999999999999,,,,,,,,,4
2012-03-25 00:11:00,0.187,,3.162,,122.3709,,10.0381,,,,,,,,,,,,,,,,13.5445,,,10.0196,,0.003,,1.2365,,0.0020999999999999,,,,,9.9291,,8.609899999999998,,8.3817,,8.8069,,,-2.6144,,0.1298,,,,,,,,,4
2012-03-25 00:12:00,0.1867999999999999,,3.1835,,122.3333,,10.1533,,,,,,,,,,,,,,,,13.5446,,,10.0139,,0.0091,,1.396,,0.0146,,,,,9.938300000000002,,8.6552,,8.456799999999998,,8.879099999999998,,,-2.4361,,0.1302,,,,,,,,,4
2012-03-25 00:13:00,0.1875,,3.248,,122.3555,,10.3397,,,,,,,,,,,,,,,,13.5445,,,9.997000000000002,,0.0095999999999999,,1.5043,,0.0152999999999999,,,,,9.9596,,8.7176,,8.5227,,8.9216,,,-2.3767,,0.1308999999999999,,,,,,,,,4
2012-03-25 00:14:00,0.1867999999999999,,3.1405,,122.3743,,10.3227,,,,,,,,,,,,,,,,13.5444,,,9.997000000000002,,0.0061999999999999,,1.5783,,0.0097,,,,,9.9765,,8.7551,,8.5355,,8.9429,,,-2.4361,,0.1300999999999999,,,,,,,,,4
2012-03-25 00:15:00,0.1867999999999999,,3.205,,122.4017,,10.0273,,,,,,,,,,,,,,,,13.5446,,,9.9781,,0.0115999999999999,,1.6581,,0.0164,,,,,9.9443,,8.6974,,8.4543,,8.8822,,,-2.3173,,0.1308999999999999,,,,,,,,,4
2012-03-25 00:16:00,0.187,,3.162,,122.3709,,10.1515,,,,,,,,,,,,,,,,13.5447,,,9.9744,,0.0082,,1.4929,,0.012,,,,,9.9455,,8.7559,,8.5327,,8.981199999999998,,,-2.4361,,0.1303999999999999,,,,,,,,,4
2012-03-25 00:17:00,0.1879,,3.205,,122.3367,,10.2368,,,,,,,,,,,,,,,,13.5448,,,9.9744,,0.0035999999999999,,1.4986,,0.0044,,,,,9.9624,,8.785,,8.5171,,8.9642,,,-2.4955,,0.1298,,,,,,,,,4
2012-03-25 00:18:00,0.1867999999999999,,3.1189,,122.3419,,10.1462,,,,,,,,,,,,,,,,13.5449,,,9.9555,,0.0061999999999999,,1.5556,,0.0082,,,,,9.9302,,8.7009,,8.4749,,8.9389,,,-2.1985,,0.131,,,,,,,,,4
2012-03-25 00:19:00,0.1865999999999999,,3.1189,,122.3419,,9.9597,,,,,,,,,,,,,,,,13.5447,,,9.9518,,0.0071,,1.7778,,0.0126999999999999,,,,,9.908,,8.631999999999998,,8.4222,,8.8488,,,-2.3767,,0.1318,,,,,,,,,4
2012-03-25 00:20:00,0.1857,,3.1835,,122.3265,,9.9004,,,,,,,,,,,,,,,,13.5446,,,9.948,,0.0077,,1.51,,0.0101,,,,,9.8838,,8.6055,,8.4241,,8.8662,,,-2.3767,,0.1305,,,,,,,,,4
2012-03-25 00:21:00,0.1855,,3.1405,,122.3231,,10.1277,,,,,,,,,,,,,,,,13.5448,,,9.9292,,0.0083999999999999,,1.5783,,0.0122,,,,,9.8826,,8.659599999999998,,8.4655,,8.911799999999998,,,-2.3173,,0.1292,,,,,,,,,4
2012-03-25 00:22:00,0.1845,,3.0974,,122.4154,,9.9577,,,,,,,,,,,,,,,,13.5448,,,9.9292,,0.0115999999999999,,1.4188,,0.0143,,,,,9.8692,,8.6299,,8.4002,,8.860799999999998,,,-2.139,,0.13,,,,,,,,,4
2012-03-25 00:23:00,0.186,,3.0974,,122.441,,9.9501,,,,,,,,,,,,,,,,13.545,,,9.9273,,0.0020999999999999,,1.2877,,-0.0002999999999999,,,,,9.8588,,8.6506,,8.4394,,8.8971,,,-2.139,,0.1298999999999999,,,,,,,,,4
2012-03-25 00:24:00,0.1865999999999999,,3.1835,,122.3675,,10.1875,,,,,,,,,,,,,,,,13.545,,,9.9122,,0.0043,,1.396,,0.0051,,,,,9.8628,,8.7468,,8.519999999999998,,9.023,,,-2.4361,,0.1303,,,,,,,,,4
2012-03-25 00:25:00,0.1865999999999999,,3.0759,,122.3931,,10.4605,,,,,,,,,,,,,,,,13.5452,,,9.9066,,0.0105,,1.4644,,0.0141,,,,,9.9109,,8.897,,8.6327,,9.1568,,,-2.139,,0.1303,,,,,,,,,4
2012-03-25 00:26:00,0.1875,,3.2265,,122.4051,,10.5962,,,,,,,,,,,,,,,,13.5452,,,9.9066,,0.0023,,1.4758,,0.0035,,,,,9.9576,,8.9989,,8.7156,,9.258,,,-2.1984,,0.1308999999999999,,,,,,,,,4
2012-03-25 00:27:00,0.1867999999999999,,3.0974,,122.4461,,10.6029,,,,,,,,,,,,,,,,13.5453,,,9.9047,,0.0006999999999999,,1.4758,,0.0014,,,,,9.992400000000002,,9.0332,,8.7435,,9.2717,,,-2.139,,0.1305999999999999,,,,,,,,,4
2012-03-25 00:28:00,0.187,,3.291,,122.4273,,10.3785,,,,,,,,,,,,,,,,13.5453,,,9.8878,,0.0105,,0.9915,,0.0108,,,,,9.982500000000002,,8.965199999999998,,8.6918,,9.1875,,,-2.1985,,0.1315,,,,,,,,,4
2012-03-25 00:29:00,0.1875,,3.248,,122.3179,,10.2667,,,,,,,,,,,,,,,,13.5454,,,9.884,,0.0092999999999999,,1.4929,,0.0129999999999999,,,,,9.9731,,8.9274,,8.7064,,9.1668,,,-2.1985,,0.1300999999999999,,,,,,,,,4
2012-03-25 00:30:00,0.1875,,3.1835,,122.3504,,10.1643,,,,,,,,,,,,,,,,13.5454,,,9.884,,0.0095999999999999,,1.567,,0.0154,,,,,9.9668,,8.8587,,8.6604,,9.1059,,,-2.2579,,0.1305,,,,,,,,,4
2012-03-25 00:31:00,0.1862,,3.1189,,122.4359,,10.3356,,,,,,,,,,,,,,,,13.5455,,,9.884,,0.0077,,1.3732,,0.0105,,,,,9.9802,,8.8842,,8.7043,,9.1611,,,-2.1985,,0.1308,,,,,,,,,4
2012-03-25 00:32:00,0.1880999999999999,,3.162,,122.3948,,10.5161,,,,,,,,,,,,,,,,13.5455,,,9.884,,0.0112,,1.4473,,0.017,,,,,10.0021,,8.904099999999998,,8.739,,9.1908,,,-2.3767,,0.1298999999999999,,,,,,,,,4
2012-03-25 00:33:00,0.186,,3.1189,,122.3966,,10.6753,,,,,,,,,,,,,,,,13.5455,,,9.884,,0.0128,,1.4986,,0.0194,,,,,10.0346,,8.9862,,8.7949,,9.282800000000002,,,-2.2579,,0.1292,,,,,,,,,4
2012-03-25 00:34:00,0.1865999999999999,,3.0759,,122.4188,,11.0036,,,,,,,,,,,,,,,,13.5455,,,9.8821,,0.0103,,1.2764,,0.0122,,,,,10.1175,,9.1358,,8.8731,,9.3892,,,-2.1985,,0.13,,,,,,,,,4
2012-03-25 00:35:00,0.1879,,3.248,,122.4359,,10.6895,,,,,,,,,,,,,,,,13.5456,,,9.8784,,0.016,,1.3561,,0.0214999999999999,,,,,10.1109,,9.0485,,8.7759,,9.2737,,,-2.4361,,0.1293999999999999,,,,,,,,,4
2012-03-25 00:36:00,0.1865999999999999,,3.0544,,122.4718,,10.2385,,,,,,,,,,,,,,,,13.5456,,,9.8765,,0.0033999999999999,,1.4131,,0.004,,,,,10.0836,,8.9532,,8.6982,,9.155,,,-2.139,,0.1298999999999999,,,,,,,,,4
2012-03-25 00:37:00,0.1879,,3.1835,,122.4974,,10.153,,,,,,,,,,,,,,,,13.5456,,,9.8671,,0.0038999999999999,,1.2707,,0.0035999999999999,,,,,10.0467,,8.868,,8.6689,,9.1123,,,-2.4956,,0.1303,,,,,,,,,4
2012-03-25 00:38:00,0.1877,,3.2265,,122.4872,,10.1972,,,,,,,,,,,,,,,,13.5456,,,9.8614,,0.0057,,1.641,,0.0083999999999999,,,,,10.0304,,8.8106,,8.62,,9.0698,,,-2.3173,,0.1295999999999999,,,,,,,,,4
2012-03-25 00:39:00,0.1857,,3.205,,122.4735,,10.1438,,,,,,,,,,,,,,,,13.5456,,,9.8614,,0.0103,,1.6866,,0.0173999999999999,,,,,10.0106,,8.7702,,8.608,,9.062,,,-2.3767,,0.1302,,,,,,,,,4
2012-03-25 00:40:00,0.187,,3.1405,,122.4786,,10.3386,,,,,,,,,,,,,,,,13.5456,,,9.8614,,0.01,,1.4644,,0.0173999999999999,,,,,10.0092,,8.7454,,8.620699999999998,,9.067,,,-2.6738,,0.1303,,,,,,,,,4
2012-03-25 00:41:00,0.1880999999999999,,3.2265,,122.4034,,10.2853,,,,,,,,,,,,,,,,13.5457,,,9.8614,,0.0095999999999999,,1.2934,,0.0103,,,,,10.0099,,8.702199999999998,,8.5988,,9.0542,,,-2.4361,,0.1293999999999999,,,,,,,,,4
2012-03-25 00:42:00,0.1867999999999999,,3.162,,122.4427,,10.2643,,,,,,,,,,,,,,,,13.5457,,,9.8595,,0.003,,1.4587,,0.0053,,,,,10.0017,,8.694599999999998,,8.574199999999998,,9.0679,,,-2.6738,,0.1295,,,,,,,,,4
2012-03-25 00:43:00,0.1865999999999999,,3.1405,,122.4889,,10.0001,,,,,,,,,,,,,,,,13.5457,,,9.8407,,0.0061999999999999,,1.5897,,0.0071999999999999,,,,,9.9574,,8.598499999999998,,8.4411,,8.9563,,,-2.6738,,0.1303,,,,,,,,,4
2012-03-25 00:44:00,0.1879,,3.205,,122.5025,,9.9648,,,,,,,,,,,,,,,,13.5457,,,9.8388,,0.0083999999999999,,1.396,,0.0099,,,,,9.9258,,8.5655,,8.490299999999998,,8.9912,,,-2.6144,,0.1302,,,,,,,,,4
2012-03-25 00:45:00,0.1867999999999999,,3.1835,,122.5111,,9.9399,,,,,,,,,,,,,,,,13.5457,,,9.8388,,0.008,,1.7265,,0.0115999999999999,,,,,9.9053,,8.520099999999998,,8.430799999999998,,8.9303,,,-2.7927,,0.1312,,,,,,,,,4
2012-03-25 00:46:00,0.187,,3.1189,,122.5094,,9.7172,,,,,,,,,,,,,,,,13.5457,,,9.8388,,0.0119,,1.3276,,0.0151,,,,,9.8693,,8.430099999999998,,8.349999999999998,,8.8106,,,-2.7927,,0.1303,,,,,,,,,4
2012-03-25 00:47:00,0.1867999999999999,,3.0974,,122.4701,,9.8538,,,,,,,,,,,,,,,,13.5462,,,9.8388,,0.0073,,1.4245,,0.0083999999999999,,,,,9.8495,,8.4123,,8.4627,,8.8999,,,-2.8521,,0.1307,,,,,,,,,4
2012-03-25 00:48:00,0.1867999999999999,,3.291,,122.4769,,9.8085,,,,,,,,,,,,,,,,13.5457,,,9.8369,,0.0129999999999999,,1.3048,,0.0154,,,,,9.8335,,8.401199999999998,,8.3786,,8.824999999999998,,,-2.7927,,0.1307,,,,,,,,,4
2012-03-25 00:49:00,0.1864,,3.248,,122.4735,,9.7658,,,,,,,,,,,,,,,,13.5471,,,9.8162,,0.008,,1.6068,,0.012,,,,,9.7831,,8.3776,,8.3252,,8.7986,,,-2.7332,,0.1298,,,,,,,,,4
2012-03-25 00:50:00,0.1862,,3.162,,122.4854,,9.7269,,,,,,,,,,,,,,,,13.5466,,,9.8143,,0.0115999999999999,,1.3276,,0.014,,,,,9.7586,,8.372899999999998,,8.3063,,8.762,,,-2.7333,,0.1305,,,,,,,,,4
2012-03-25 00:51:00,0.1872999999999999,,3.0759,,122.5008,,9.6291,,,,,,,,,,,,,,,,13.5485,,,9.7955,,0.0112,,1.3561,,0.0158,,,,,9.7121,,8.356199999999998,,8.2619,,8.710599999999998,,,-2.6144,,0.1303,,,,,,,,,4
2012-03-25 00:52:00,0.187,,3.0759,,122.5111,,9.7225,,,,,,,,,,,,,,,,13.5512,,,9.7936,,0.0032,,1.4131,,0.0043,,,,,9.6926,,8.3776,,8.3025,,8.7313,,,-2.7333,,0.1318,,,,,,,,,4
2012-03-25 00:53:00,0.187,,3.2695,,122.5128,,9.7871,,,,,,,,,,,,,,,,13.5508,,,9.7842,,0.005,,1.3048,,0.0076,,,,,9.6775,,8.385899999999998,,8.3391,,8.739599999999998,,,-2.6144,,0.1307,,,,,,,,,4
2012-03-25 00:54:00,0.1864,,3.2695,,122.4923,,9.958900000000002,,,,,,,,,,,,,,,,13.5508,,,9.771,,0.0077,,1.2934,,0.0086999999999999,,,,,9.6848,,8.4174,,8.3565,,8.7363,,,-2.3173,,0.1310999999999999,,,,,,,,,4
2012-03-25 00:55:00,0.1879,,3.3125,,122.4666,,9.7925,,,,,,,,,,,,,,,,13.5512,,,9.771,,0.0058999999999999,,1.3903,,0.0074999999999999,,,,,9.6792,,8.3635,,8.3068,,8.683899999999998,,,-2.6144,,0.1312,,,,,,,,,4
2012-03-25 00:56:00,0.1865999999999999,,3.2695,,122.4991,,9.943,,,,,,,,,,,,,,,,13.5512,,,9.7558,,0.0095999999999999,,1.4473,,0.0132,,,,,9.6809,,8.4106,,8.3156,,8.7232,,,-2.4362,,0.1315,,,,,,,,,4
2012-03-25 00:57:00,0.187,,3.248,,122.5128,,10.0297,,,,,,,,,,,,,,,,13.5512,,,9.7507,,-0.0020999999999999,,1.3846,,-0.0023999999999999,,,,,9.6829,,8.423999999999998,,8.3077,,8.7393,,,-2.555,,0.1310999999999999,,,,,,,,,4
2012-03-25 00:58:00,0.1867999999999999,,3.2265,,122.5179,,9.9094,,,,,,,,,,,,,,,,13.5512,,,9.7507,,0.0067999999999999,,1.4986,,0.0109999999999999,,,,,9.6765,,8.372899999999998,,8.228199999999998,,8.6798,,,-2.555,,0.1313999999999999,,,,,,,,,4
2012-03-25 00:59:00,0.1872999999999999,,3.248,,122.5333,,9.999300000000002,,,,,,,,,,,,,,,,13.5512,,,9.7488,,0.0066,,1.6239,,0.0101,,,,,9.6753,,8.426299999999998,,8.2689,,8.7438,,,-2.6144,,0.1308999999999999,,,,,,,,,4
2012-03-25 01:00:00,0.1864,,3.1189,,122.5094,,10.1199,,,,,,,,,,,,,,,,13.5517,,,9.73,,0.0041,,1.2422,,0.0025999999999999,,,,,9.6707,,8.430099999999998,,8.2713,,8.749,,,-2.4955,,0.1298999999999999,,,,,,,,,4
2012-03-25 01:01:00,0.1865999999999999,,3.2695,,122.5402,,10.0593,,,,,,,,,,,,,,,,13.5517,,,9.7262,,0.0043,,1.4473,,0.0063,,,,,9.6747,,8.417799999999998,,8.288,,8.7644,,,-2.555,,0.1307,,,,,,,,,4
2012-03-25 01:02:00,0.1872999999999999,,3.1405,,122.4752,,9.998,,,,,,,,,,,,,,,,13.5513,,,9.7055,,0.0086999999999999,,1.5271,,0.0132,,,,,9.6603,,8.391299999999998,,8.2566,,8.7089,,,-2.6738,,0.1303999999999999,,,,,,,,,4
2012-03-25 01:03:00,0.1862,,3.1405,,122.4718,,9.9674,,,,,,,,,,,,,,,,13.5513,,,9.7055,,0.0064,,1.3561,,0.008,,,,,9.6681,,8.394199999999998,,8.200599999999998,,8.6813,,,-2.6144,,0.1303999999999999,,,,,,,,,4
2012-03-25 01:04:00,0.1857,,3.2265,,122.4786,,9.9869,,,,,,,,,,,,,,,,13.5513,,,9.7036,,0.0016,,1.3618,,0.0016,,,,,9.6634,,8.3902,,8.2569,,8.6865,,,-2.8521,,0.131,,,,,,,,,4
2012-03-25 01:05:00,0.187,,3.2695,,122.4872,,9.9984,,,,,,,,,,,,,,,,13.5517,,,9.6867,,0.0112,,1.4929,,0.0152999999999999,,,,,9.6507,,8.3591,,8.2094,,8.6589,,,-2.6144,,0.1315,,,,,,,,,4
2012-03-25 01:06:00,0.187,,3.334,,122.4974,,9.9363,,,,,,,,,,,,,,,,13.5522,,,9.6829,,0.0066,,1.4017,,0.006,,,,,9.6476,,8.333999999999998,,8.178,,8.616099999999998,,,-2.6738,,0.1305999999999999,,,,,,,,,4
2012-03-25 01:07:00,0.187,,3.3556,,122.4769,,9.6791,,,,,,,,,,,,,,,,13.5526,,,9.6641,,0.0027,,1.4416,,0.0051999999999999,,,,,9.6062,,8.24,,8.112299999999998,,8.560399999999998,,,-2.6738,,0.1303999999999999,,,,,,,,,4
2012-03-25 01:08:00,0.187,,3.3125,,122.4632,,9.7444,,,,,,,,,,,,,,,,13.5526,,,9.6603,,0.01,,1.4758,,0.0146,,,,,9.5918,,8.1965,,8.1178,,8.6041,,,-2.7927,,0.1312,,,,,,,,,4
2012-03-25 01:09:00,0.1864,,3.1405,,122.4752,,9.6511,,,,,,,,,,,,,,,,13.554,,,9.6603,,0.0071,,1.6809,,0.0128,,,,,9.5748,,8.1433,,8.049699999999998,,8.527599999999998,,,-2.8521,,0.1315999999999999,,,,,,,,,4
2012-03-25 01:10:00,0.1864,,3.1405,,122.4923,,9.4348,,,,,,,,,,,,,,,,13.5549,,,9.649,,0.0074999999999999,,1.5954,,0.0122,,,,,9.5338,,8.0468,,7.9362,,8.4426,,,-2.8521,,0.1312,,,,,,,,,4
2012-03-25 01:11:00,0.1867999999999999,,3.2265,,122.482,,9.5752,,,,,,,,,,,,,,,,13.5563,,,9.6377,,0.0071,,1.3789,,0.0092999999999999,,,,,9.5112,,8.0419,,7.9808,,8.5007,,,-3.0304,,0.1300999999999999,,,,,,,,,4
2012-03-25 01:12:00,0.187,,3.205,,122.494,,9.6871,,,,,,,,,,,,,,,,13.5568,,,9.6208,,0.0066,,1.3675,,0.0080999999999999,,,,,9.5013,,8.0312,,7.9837,,8.4915,,,-3.2086,,0.1308,,,,,,,,,4
2012-03-25 01:13:00,0.1865999999999999,,3.291,,122.4684,,9.8821,,,,,,,,,,,,,,,,13.5558,,,9.6151,,0.0082,,1.3732,,0.0119,,,,,9.5197,,8.0731,,8.1575,,8.6127,,,-3.0304,,0.1308999999999999,,,,,,,,,4
2012-03-25 01:14:00,0.1865999999999999,,3.205,,122.4701,,9.974,,,,,,,,,,,,,,,,13.5568,,,9.5982,,0.0008999999999999,,1.3504,,0.0006999999999999,,,,,9.5297,,8.068899999999998,,8.068899999999998,,8.599999999999998,,,-2.9709,,0.1315999999999999,,,,,,,,,4
2012-03-25 01:15:00,0.1872999999999999,,3.205,,122.5145,,10.0089,,,,,,,,,,,,,,,,13.5568,,,9.5926,,0.0091,,1.3561,,0.0138,,,,,9.538900000000002,,8.108,,8.137,,8.685,,,-3.0303,,0.1308,,,,,,,,,4
2012-03-25 01:16:00,0.1879,,3.2695,,122.4991,,10.091,,,,,,,,,,,,,,,,13.5568,,,9.5794,,0.0071,,1.51,,0.0095999999999999,,,,,9.5448,,8.1323,,8.1011,,8.6775,,,-3.0898,,0.1307,,,,,,,,,4
2012-03-25 01:17:00,0.1862,,3.1835,,122.4991,,9.6156,,,,,,,,,,,,,,,,13.5568,,,9.57,,0.0071,,1.3846,,0.0097,,,,,9.519100000000002,,8.039899999999998,,7.986,,8.5717,,,-3.0304,,0.1313,,,,,,,,,4
2012-03-25 01:18:00,0.1849,,3.1835,,122.482,,9.579300000000002,,,,,,,,,,,,,,,,13.5568,,,9.57,,0.0066,,1.4473,,0.0102,,,,,9.4979,,8.0016,,7.9995,,8.5377,,,-3.5651,,0.1308999999999999,,,,,,,,,4
2012-03-25 01:19:00,0.186,,3.2265,,122.5111,,9.7328,,,,,,,,,,,,,,,,13.5568,,,9.5662,,0.0106999999999999,,1.396,,0.0151,,,,,9.4962,,7.9688,,8.0631,,8.5339,,,-3.3869,,0.1308999999999999,,,,,,,,,4
2012-03-25 01:20:00,0.1877,,3.2695,,122.5897,,9.7852,,,,,,,,,,,,,,,,13.5568,,,9.5474,,0.005,,1.4587,,0.0064999999999999,,,,,9.4732,,7.9385,,7.9328,,8.490999999999998,,,-3.0898,,0.1308999999999999,,,,,,,,,4
2012-03-25 01:21:00,0.1862,,3.2695,,122.5538,,9.9731,,,,,,,,,,,,,,,,13.5568,,,9.5361,,0.0106999999999999,,1.5214,,0.0172999999999999,,,,,9.4725,,7.965499999999999,,7.9676,,8.6079,,,-3.3275,,0.1307,,,,,,,,,4
2012-03-25 01:22:00,0.1862,,3.3125,,122.4786,,10.237,,,,,,,,,,,,,,,,13.5568,,,9.5248,,0.0051999999999999,,1.51,,0.0091999999999999,,,,,9.4874,,7.9222,,7.8434,,8.5286,,,-3.3275,,0.1313999999999999,,,,,,,,,4
2012-03-25 01:23:00,0.1877,,3.2265,,122.4701,,10.0133,,,,,,,,,,,,,,,,13.5568,,,9.522900000000002,,0.0041,,1.3162,,0.0043,,,,,9.4621,,7.7713,,7.6698,,8.340999999999998,,,-3.3869,,0.1307,,,,,,,,,4
2012-03-25 01:24:00,0.186,,3.205,,122.4854,,9.6425,,,,,,,,,,,,,,,,13.5568,,,9.5022,,0.0083999999999999,,1.5442,,0.0132999999999999,,,,,9.4082,,7.6618,,7.5716,,8.2642,,,-3.3275,,0.1315999999999999,,,,,,,,,4
2012-03-25 01:25:00,0.1867999999999999,,3.248,,122.5401,,9.4069,,,,,,,,,,,,,,,,13.5572,,,9.490900000000002,,0.0083999999999999,,1.584,,0.0126999999999999,,,,,9.365,,7.5702,,7.5361,,8.1692,,,-3.5652,,0.1303999999999999,,,,,,,,,4
2012-03-25 01:26:00,0.1867999999999999,,3.291,,122.588,,9.6007,,,,,,,,,,,,,,,,13.5581,,,9.4796,,0.008,,1.5328,,0.012,,,,,9.3551,,7.5944,,7.5681,,8.1479,,,-3.5652,,0.1318,,,,,,,,,4
2012-03-25 01:27:00,0.1872999999999999,,3.2265,,122.5778,,9.4808,,,,,,,,,,,,,,,,13.5595,,,9.4779,,0.0071,,1.6866,,0.0126999999999999,,,,,9.3393,,7.5614,,7.4052,,8.076,,,-3.5652,,0.1310999999999999,,,,,,,,,4
2012-03-25 01:28:00,0.1879,,3.248,,122.5572,,9.3578,,,,,,,,,,,,,,,,13.5613,,,9.4574,,0.0025,,1.5556,,0.0043,,,,,9.2933,,7.511,,7.3661,,8.0873,,,-3.5652,,0.1305,,,,,,,,,4
2012-03-25 01:29:00,0.1865999999999999,,3.248,,122.6,,9.1558,,,,,,,,,,,,,,,,13.5623,,,9.4385,,0.0073,,1.5613,,0.0105,,,,,9.2454,,7.4268,,7.2563,,7.972699999999999,,,-3.5058,,0.1317,,,,,,,,,4
2012-03-25 01:30:00,0.1879,,3.2695,,122.576,,8.9747,,,,,,,,,,,,,,,,13.5618,,,9.4235,,0.0074999999999999,,1.3447,,0.0068999999999999,,,,,9.1943,,7.352,,7.1992,,7.8909,,,-3.5652,,0.1307,,,,,,,,,4
2012-03-25 01:31:00,0.1855,,3.2695,,122.5658,,9.0307,,,,,,,,,,,,,,,,13.5623,,,9.4047,,0.0109,,1.453,,0.0173999999999999,,,,,9.1492,,7.3224,,7.1696,,7.8826,,,-3.5652,,0.1308999999999999,,,,,,,,,4
2012-03-25 01:32:00,0.1867999999999999,,3.1405,,122.5419,,9.0175,,,,,,,,,,,,,,,,13.5623,,,9.3915,,0.0058999999999999,,1.3162,,0.0080999999999999,,,,,9.1198,,7.2744,,7.2104,,7.8552,,,-3.5652,,0.131,,,,,,,,,4
2012-03-25 01:33:00,0.1875,,3.1835,,122.5846,,9.0372,,,,,,,,,,,,,,,,13.5636,,,9.3727,,0.0064,,1.6467,,0.0077,,,,,9.083900000000002,,7.2527,,7.1994,,7.8278,,,-3.5652,,0.1308,,,,,,,,,4
2012-03-25 01:34:00,0.1885999999999999,,3.3125,,122.6273,,9.272,,,,,,,,,,,,,,,,13.5659,,,9.3482,,0.0066,,1.4701,,0.0091,,,,,9.0651,,7.2352,,7.0576,,7.8026,,,-3.5652,,0.1305999999999999,,,,,,,,,4
