measured_on,ac_current__319,ac_power__315,ac_voltage__318,ambient_temp__320,das_temp__325,dc_pos_current__317,dc_pos_voltage__316,dc_power__314,module_temp_1__321,poa_irradiance__313,system_id
2009-01-25 00:00:00,4.996,-0.156,121.185,-9.32,-6.168,0.006,3.018,0.017,-5.878,17.71,4
2009-01-25 00:15:00,4.994,-0.158,121.102,-9.441,-6.373,0.005,2.957,0.016,-6.046,17.455,4
2009-01-25 00:30:00,4.997,-0.157,121.206,-9.448,-6.572,0.006,2.959,0.0179999999999999,-6.216,17.151,4
2009-01-25 00:45:00,5.004,-0.157,121.308,-9.407,-6.625,0.005,2.951,0.0149999999999999,-6.374,17.242,4
2009-01-25 01:00:00,5.011,-0.153,121.385,-9.357,-6.558,0.006,2.924,0.016,-6.391,17.154,4
2009-01-25 01:15:00,5.008,-0.154,121.425,-9.399,-6.517,0.006,2.894,0.016,-6.371,17.288,4
2009-01-25 01:30:00,5.015,-0.153,121.52,-9.377,-6.503,0.006,2.9,0.016,-6.381,17.28,4
2009-01-25 01:45:00,5.018,-0.153,121.615,-9.103,-6.458,0.006,2.834,0.016,-6.352,17.233,4
2009-01-25 02:00:00,5.014,-0.151,121.58,-8.949,-6.369,0.006,2.835,0.016,-6.324,17.037,4
2009-01-25 02:15:00,4.997,-0.154,121.203,-8.87,-6.278,0.006,2.776,0.0149999999999999,-6.279,16.755,4
2009-01-25 02:30:00,4.99,-0.158,121.024,-8.840999999999998,-6.165,0.006,2.754,0.016,-6.194,16.693,4
2009-01-25 02:45:00,4.992,-0.158,121.095,-8.776,-6.034,0.006,2.803,0.016,-6.095,16.781,4
2009-01-25 03:00:00,4.991,-0.158,121.037,-8.695,-5.94,0.005,2.824,0.0149999999999999,-6.026,17.175,4
2009-01-25 03:15:00,4.987,-0.158,120.926,-8.787,-5.791,0.006,2.741,0.016,-5.911,17.584,4
2009-01-25 03:30:00,4.987,-0.158,120.941,-8.891,-5.744,0.006,2.705,0.016,-5.804,17.412,4
