measured_on,ac_current__319,ac_power__315,ac_voltage__318,ambient_temp__320,das_temp__325,dc_pos_current__317,dc_pos_voltage__316,dc_power__314,module_temp_1__321,system_id
2010-06-19 00:00:00,5.018,-0.155,122.513,19.95,23.047,0.006,1.338,0.008,21.613,4
2010-06-19 00:01:00,5.02,0.0879999999999999,122.543,20.008,23.043,0.007,1.294,0.01,21.676,4
2010-06-19 00:02:00,5.02,0.203,122.574,19.969,23.019,0.008,1.404,0.01,21.635,4
2010-06-19 00:03:00,5.024,-0.055,122.504,19.938,23.026,0.006,1.344,0.008,21.632,4
2010-06-19 00:04:00,5.023,0.016,122.503,19.883,23.016,0.006,1.246,0.006,21.619,4
2010-06-19 00:05:00,5.018,-0.0109999999999999,122.568,19.81,23.006,0.007,1.254,0.01,21.567,4
2010-06-19 00:06:00,5.022,0.1429999999999999,122.607,19.726,23.008,0.008,1.294,0.01,21.499,4
2010-06-19 00:07:00,5.027,-0.0609999999999999,122.692,19.589,22.987,0.007,1.396,0.01,21.456,4
2010-06-19 00:08:00,5.03,0.0219999999999999,122.625,19.502,22.992,0.007,1.218,0.008,21.418,4
2010-06-19 00:09:00,5.028,-0.182,122.687,19.535,22.937,0.008,1.336,0.01,21.423,4
2010-06-19 00:10:00,5.024,-0.188,122.665,19.559,22.878,0.007,1.474,0.01,21.382,4
2010-06-19 00:11:00,5.017,0.099,122.64,19.505,22.878,0.007,1.39,0.01,21.29,4
2010-06-19 00:12:00,5.024,-0.166,122.619,19.498,22.841,0.007,1.306,0.008,21.254,4
2010-06-19 00:13:00,5.027,0.214,122.664,19.465,22.844,0.008,1.224,0.01,21.178,4
2010-06-19 00:14:00,5.028,-0.402,122.719,19.484,22.86,0.008,1.24,0.01,21.187,4
2010-06-19 00:15:00,5.028,-0.0109999999999999,122.655,19.521,22.847,0.007,1.296,0.01,21.177,4
2010-06-19 00:16:00,5.025,-0.138,122.623,19.503,22.856,0.007,1.528,0.012,21.127,4
2010-06-19 00:17:00,5.017,-0.1769999999999999,122.427,19.448,22.809,0.008,1.324,0.012,21.135,4
2010-06-19 00:18:00,5.015,0.2089999999999999,122.401,19.506,22.794,0.008,1.3,0.01,21.198,4
2010-06-19 00:19:00,5.015,-0.0719999999999999,122.462,19.479,22.765,0.007,1.152,0.008,21.182,4
2010-06-19 00:20:00,5.024,0.0929999999999999,122.414,19.406,22.761,0.0089999999999999,1.228,0.01,21.117,4
2010-06-19 00:21:00,5.011,-0.0439999999999999,122.398,19.362,22.724,0.007,1.246,0.008,21.021,4
2010-06-19 00:22:00,5.014,0.115,122.417,19.348,22.754,0.007,1.396,0.01,20.978,4
2010-06-19 00:23:00,5.013,0.402,122.341,19.372,22.74,0.007,1.482,0.01,21.02,4
2010-06-19 00:24:00,5.014,-0.0219999999999999,122.389,19.374,22.728,0.008,1.29,0.01,21.037,4
2010-06-19 00:25:00,5.013,-0.215,122.316,19.367,22.699,0.007,1.356,0.008,21.038,4
2010-06-19 00:26:00,5.013,0.0439999999999999,122.316,19.379,22.73,0.008,1.294,0.01,20.979,4
2010-06-19 00:27:00,5.014,-0.039,122.355,19.391,22.714,0.007,1.498,0.01,21.028,4
2010-06-19 00:28:00,5.016,-0.11,122.397,19.41,22.679,0.005,1.354,0.008,21.033,4
2010-06-19 00:29:00,5.017,0.126,122.446,19.352,22.656,0.008,1.402,0.012,20.979,4
2010-06-19 00:30:00,5.022,-0.232,122.466,19.25,22.655,0.008,1.498,0.012,20.887,4
