measured_on,ac_current__251,ac_current__319,ac_power__247,ac_power__315,ac_voltage__250,ac_voltage__318,ambient_temp__252,ambient_temp__320,ambient_temp_f__17,das_battery_voltage__326,das_temp__325,dc_pos_current__249,dc_pos_current__317,dc_pos_voltage__248,dc_pos_voltage__316,dc_power__246,dc_power__314,intsolirrad__16,inverter_temp__256,inverter_temp__324,module_temp_1__253,module_temp_1__321,module_temp_2__254,module_temp_2__322,module_temp_3__255,module_temp_3__323,module_temp_4__257,module_temp_5__258,module_temp_6__259,module_temp_7__260,module_temp_f__18,poa_irradiance__245,poa_irradiance__313,power_factor__327,wind_speed_mph__19,system_id
2012-10-12 04:53:00,,0.1862,,3.3137,,121.6621,,2.0848,,13.7305,2.9782,,0.0033999999999999,,1.5561,,0.0051,,,2.1078,,0.2286,,0.4647,,0.3998999999999999,,,,,,,-2.1405,0.1295,,4
2012-10-12 04:54:00,,0.1857999999999999,,3.2922,,121.6005,,2.0686,,13.7305,2.9707,,0.0,,1.7898,,0.0002999999999999,,,2.1016,,0.1857,,0.4284,,0.3383999999999999,,,,,,,-2.4378,0.1298999999999999,,4
2012-10-12 04:55:00,,0.1857999999999999,,3.3782,,121.5681,,2.0412,,13.7306,2.9521,,0.0033999999999999,,1.6416,,0.0053,,,2.0801,,0.0877,,0.3728,,0.2813999999999999,,,,,,,-2.4378,0.1303999999999999,,4
2012-10-12 04:56:00,,0.1855999999999999,,3.2491,,121.5698,,2.0413,,13.7306,2.9334,,0.0005,,1.8696,,-0.001,,,2.0585,,0.0128,,0.3577,,0.2519,,,,,,,-2.3783,0.1295,,4
2012-10-12 04:57:00,,0.1862,,3.2706,,121.5869,,2.0282,,13.7312,2.9131,,-0.0032,,1.6416,,-0.0047,,,2.0382,,-0.0507999999999999,,0.2919999999999999,,0.2379999999999999,,,,,,,-2.6161,0.1295,,4
2012-10-12 04:58:00,,0.1855999999999999,,3.2706,,121.5527,,2.0263,,13.7325,2.899,,0.0008999999999999,,1.7442,,0.0015,,,2.0269,,-0.0902,,0.2555,,0.2361,,,,,,,-2.7945,0.1293999999999999,,4
2012-10-12 04:59:00,,0.1854,,3.2922,,121.539,,2.0051,,13.7312,2.8871,,-0.0005,,1.8525,,-0.0033999999999999,,,2.0143,,-0.1404,,0.2190999999999999,,0.2033,,,,,,,-2.5567,0.1307,,4
2012-10-12 05:00:00,,0.186,,3.2922,,121.4261,,1.9605,,13.734,2.8664,,-0.0038999999999999,,1.8069,,-0.0097,,,1.9929,,-0.1691,,0.163,,0.1666,,,,,,,-2.4972,0.1285999999999999,,4
2012-10-12 05:01:00,,0.186,,3.2276,,121.3834,,1.9332,,13.735,2.8493,,-0.0008999999999999,,1.7784,,-0.0006999999999999,,,1.9757,,-0.2238,,0.1140999999999999,,0.1472,,,,,,,-2.4378,0.1300999999999999,,4
2012-10-12 05:02:00,,0.1857999999999999,,3.3352,,121.2534,,1.8996,,13.735,2.8366,,0.0011,,1.8582,,0.0019,,,1.9602,,-0.2833999999999999,,0.0646999999999999,,0.1086,,,,,,,-2.4378,0.1300999999999999,,4
2012-10-12 05:03:00,,0.1854,,3.3137,,121.5988,,1.864,,13.735,2.8148,,-0.005,,1.5105,,-0.0095999999999999,,,1.9354,,-0.3327,,0.0499,,0.0369999999999999,,,,,,,-2.7945,0.129,,4
2012-10-12 05:04:00,,0.1855999999999999,,3.3782,,121.7237,,1.8432,,13.736,2.8012,,-0.0014,,1.9323,,-0.0033,,,1.919,,-0.3486,,0.0405999999999999,,0.0298,,,,,,,-2.854,0.13,,4
2012-10-12 05:05:00,,0.1857999999999999,,3.2922,,121.6792,,1.8233,,13.7364,2.7843,,0.0027,,1.8525,,0.0045999999999999,,,1.9056,,-0.3620999999999999,,0.0393,,0.0465,,,,,,,-2.4972,0.1300999999999999,,4
2012-10-12 05:06:00,,0.1854,,3.2276,,121.7288,,1.7744,,13.736,2.7651,,-0.0018,,1.8525,,-0.0037,,,1.8899,,-0.3856999999999999,,0.0149999999999999,,0.0106999999999999,,,,,,,-2.6161,0.13,,4
2012-10-12 05:07:00,,0.1857999999999999,,3.2706,,121.6843,,1.7423,,13.7365,2.7489,,-0.0016,,1.8183,,-0.0048999999999999,,,1.8709,,-0.3615999999999999,,0.0521,,-0.0011999999999999,,,,,,,-2.6161,0.1293999999999999,,4
2012-10-12 05:08:00,,0.186,,3.3567,,121.6091,,1.7079,,13.7365,2.729,,-0.0038999999999999,,1.6986,,-0.0064,,,1.8509,,-0.3614999999999999,,0.0413999999999999,,-0.0004,,,,,,,-2.6161,0.1293,,4
2012-10-12 05:09:00,,0.1852,,3.2922,,121.8057,,1.6885,,13.7365,2.7154,,-0.0020999999999999,,1.881,,-0.0055999999999999,,,1.838,,-0.3721999999999999,,0.0025,,-0.0067999999999999,,,,,,,-2.4972,0.1283,,4
2012-10-12 05:10:00,,0.1855999999999999,,3.2922,,121.9032,,1.6513,,13.7365,2.7035,,-0.005,,1.9038,,-0.0125,,,1.824,,-0.3798,,0.0179999999999999,,-0.0361,,,,,,,-2.6756,0.1287,,4
2012-10-12 05:11:00,,0.186,,3.3137,,121.8228,,1.6273,,13.7379,2.6781,,-0.0032,,1.6416,,-0.0044,,,1.7992,,-0.3498999999999999,,0.0385,,-0.0623,,,,,,,-2.6161,0.1285,,4
2012-10-12 05:12:00,,0.1847,,3.3137,,121.8109,,1.6257,,13.7393,2.6657,,-0.005,,1.6872,,-0.0063,,,1.7868,,-0.3653,,-0.0012999999999999,,-0.0892,,,,,,,-2.3188,0.1293,,4
2012-10-12 05:13:00,,0.1852,,3.3567,,121.7698,,1.5976,,13.7393,2.6427,,0.0002,,1.8867,,0.0033999999999999,,,1.7616,,-0.4330999999999999,,-0.0870999999999999,,-0.1577,,,,,,,-2.4972,0.1293999999999999,,4
2012-10-12 05:14:00,,0.186,,3.3782,,121.7151,,1.6032,,13.7398,2.6295,,-0.0071,,2.0064,,-0.0144,,,1.7427,,-0.4326999999999999,,-0.0874,,-0.1544,,,,,,,-2.6161,0.1295999999999999,,4
2012-10-12 05:15:00,,0.186,,3.3137,,121.7288,,1.625,,13.7416,2.6109,,0.0002,,1.5846,,0.0002999999999999,,,1.7226,,-0.4628999999999999,,-0.0621999999999999,,-0.1559,,,,,,,-2.6756,0.1295999999999999,,4
2012-10-12 05:16:00,,0.1857999999999999,,3.3997,,121.7254,,1.6211,,13.7421,2.5904,,-0.0054999999999999,,1.9038,,-0.0102,,,1.7063,,-0.4446,,-0.0366,,-0.1598,,,,,,,-2.2594,0.1285999999999999,,4
2012-10-12 05:17:00,,0.1855999999999999,,3.2276,,121.7014,,1.61,,13.7416,2.5714,,0.0018,,1.6416,,0.0027,,,1.6909,,-0.4334,,-0.0333999999999999,,-0.1832,,,,,,,-2.5567,0.1285,,4
2012-10-12 05:18:00,,0.1857999999999999,,3.3352,,121.5903,,1.604,,13.7416,2.5531,,-0.0038999999999999,,1.7271,,-0.0064999999999999,,,1.674,,-0.4294,,-0.0546,,-0.1771,,,,,,,-2.4972,0.1290999999999999,,4
2012-10-12 05:19:00,,0.186,,3.2276,,121.5407,,1.5924,,13.7421,2.5437,,-0.0008999999999999,,1.7898,,-0.0011999999999999,,,1.6639,,-0.4200999999999999,,-0.0482,,-0.1923,,,,,,,-2.5567,0.1292,,4
2012-10-12 05:20:00,,0.1855999999999999,,3.3567,,121.5373,,1.5846,,13.7421,2.5251,,0.0035999999999999,,1.8924,,0.0079,,,1.6445,,-0.384,,0.0023,,-0.1318,,,,,,,-2.4378,0.1303999999999999,,4
2012-10-12 05:21:00,,0.186,,3.3997,,121.5441,,1.5714,,13.7421,2.5047,,0.0002,,1.7955,,0.0023,,,1.6242,,-0.3553999999999999,,0.0235999999999999,,-0.1247999999999999,,,,,,,-2.4378,0.1295,,4
2012-10-12 05:22:00,,0.186,,3.3567,,121.5441,,1.5762,,13.7439,2.4936,,-0.0051999999999999,,1.7898,,-0.0091999999999999,,,1.613,,-0.3825,,-0.002,,-0.159,,,,,,,-2.5567,0.1285,,4
2012-10-12 05:23:00,,0.1855999999999999,,3.2706,,121.5715,,1.5695,,13.7439,2.4754,,0.0012999999999999,,1.9551,,0.0020999999999999,,,1.5962,,-0.4016,,-0.0577999999999999,,-0.1651,,,,,,,-2.3783,0.1303,,4
2012-10-12 05:24:00,,0.1849,,3.2491,,121.6313,,1.5419,,13.7462,2.4601,,-0.0018,,1.9836,,0.0008,,,1.5801,,-0.4625,,-0.0768999999999999,,-0.1971999999999999,,,,,,,-2.3783,0.1300999999999999,,4
2012-10-12 05:25:00,,0.1857999999999999,,3.2061,,121.5646,,1.522,,13.7462,2.4432,,0.0020999999999999,,2.1888,,0.0047,,,1.5646,,-0.5048,,-0.1255999999999999,,-0.2005,,,,,,,-2.3783,0.1290999999999999,,4
2012-10-12 05:26:00,,0.1865,,3.3352,,121.5527,,1.5038,,13.7467,2.4206,,-0.0027,,1.9836,,-0.0051999999999999,,,1.542,,-0.4768999999999999,,-0.0933999999999999,,-0.1754999999999999,,,,,,,-2.4378,0.1295999999999999,,4
2012-10-12 05:27:00,,0.1854,,3.3137,,121.5133,,1.5019,,13.7476,2.4021,,-0.0038999999999999,,2.3598,,-0.0094999999999999,,,1.5264,,-0.4225999999999999,,-0.0103,,-0.1451,,,,,,,-2.5567,0.1288,,4
2012-10-12 05:28:00,,0.1862,,3.2922,,121.462,,1.4946,,13.7476,2.3861,,-0.0018,,2.5593,,-0.0055999999999999,,,1.519,,-0.3695,,0.0369999999999999,,-0.1179,,,,,,,-2.4378,0.1288,,4
2012-10-12 05:29:00,,0.1857999999999999,,3.3137,,121.4005,,1.5,,13.7481,2.3742,,-0.0051999999999999,,2.5251,,-0.0135999999999999,,,1.5128,,-0.3654999999999999,,0.0502999999999999,,-0.0391,,,,,,,-2.1999,0.1290999999999999,,4
2012-10-12 05:30:00,,0.1865,,3.2706,,121.3663,,1.4828,,13.7476,2.3592,,-0.0005,,2.6049,,-0.0023999999999999,,,1.5071,,-0.3007,,0.0884999999999999,,0.0913,,,,,,,-2.081,0.13,,4
2012-10-12 05:31:00,,0.1857999999999999,,3.2706,,121.3201,,1.4349,,13.749,2.3381,,0.0018,,2.9127,,0.0051999999999999,,,1.4939,,-0.2562999999999999,,0.0982999999999999,,0.1623999999999999,,,,,,,-1.9621,0.1297,,4
2012-10-12 05:32:00,,0.1857999999999999,,3.2922,,121.2534,,1.423,,13.749,2.3313,,0.0002,,2.9925,,-0.0005,,,1.4892,,-0.2487,,0.0864,,0.1476,,,,,,,-1.9621,0.1285,,4
2012-10-12 05:33:00,,0.1857999999999999,,3.3137,,121.3406,,1.3578,,13.7499,2.311,,-0.0041,,3.1977,,-0.0115999999999999,,,1.4703,,-0.2560999999999999,,0.0738999999999999,,0.1373,,,,,,,-1.9026,0.1295,,4
2012-10-12 05:34:00,,0.1855999999999999,,3.3567,,121.3321,,1.285,,13.7517,2.2903,,0.0005,,3.3345,,0.0023999999999999,,,1.4474,,-0.2733999999999999,,0.0531,,0.0999,,,,,,,-2.0216,0.1293,,4
2012-10-12 05:35:00,,0.1857999999999999,,3.3352,,121.3389,,1.2665,,13.7517,2.2884,,-0.0027,,3.2946,,-0.0085,,,1.4441,,-0.3199,,0.0123,,0.0671,,,,,,,-2.081,0.1288999999999999,,4
2012-10-12 05:36:00,,0.1857999999999999,,3.2706,,121.2739,,1.25,,13.7531,2.2698,,-0.0032,,3.6822,,-0.0114,,,1.4233,,-0.3069,,0.016,,0.0448,,,,,,,-2.2,0.1298999999999999,,4
2012-10-12 05:37:00,,0.1852,,3.2706,,121.2346,,1.1999,,13.7531,2.253,,-0.0018,,3.4257,,-0.0055999999999999,,,1.3986,,-0.3286999999999999,,0.0092999999999999,,0.0293999999999999,,,,,,,-2.1405,0.1292,,4
2012-10-12 05:38:00,,0.1867,,3.2922,,121.209,,1.2743,,13.7531,2.2421,,-0.0033999999999999,,3.5739,,-0.0097999999999999,,,1.3934,,-0.3044,,0.0487,,0.0747,,,,,,,-2.1405,0.1293,,4
2012-10-12 05:39:00,,0.1855999999999999,,3.2706,,121.1884,,1.4368,,13.7531,2.2251,,0.0045999999999999,,4.1268,,0.0216,,,1.4023,,-0.2074999999999999,,0.1066,,0.2305,,,,,,,-2.1405,0.1290999999999999,,4
2012-10-12 05:40:00,,0.1855999999999999,,3.3567,,121.2671,,1.5056,,13.7531,2.2101,,0.0,,4.1667,,0.0012999999999999,,,1.4066,,-0.1636,,0.1376,,0.2917,,,,,,,-2.1405,0.1285999999999999,,4
2012-10-12 05:41:00,,0.1857999999999999,,3.3137,,121.2141,,1.5154,,13.7531,2.2025,,-0.0027,,4.6626,,-0.0119,,,1.4106,,-0.1222,,0.1774999999999999,,0.3201,,,,,,,-2.0811,0.1290999999999999,,4
2012-10-12 05:42:00,,0.1862,,3.3567,,121.2055,,1.5103,,13.7531,2.1924,,-0.0008999999999999,,5.1129,,-0.0109999999999999,,,1.4054,,-0.136,,0.1716,,0.2465,,,,,,,-1.6649,0.1293,,4
2012-10-12 05:43:00,,0.1855999999999999,,3.2706,,121.1713,,1.4861,,13.7531,2.1805,,-0.0018,,5.643,,-0.0101,,,1.3892,,-0.1782,,0.1258,,0.2064999999999999,,,,,,,-1.9027,0.1295,,4
2012-10-12 05:44:00,,0.1855999999999999,,3.3137,,121.1799,,1.4785,,13.7531,2.1636,,0.0006999999999999,,6.3383,,0.0035,,,1.3708,,-0.2298999999999999,,0.0627,,0.1225,,,,,,,-2.0216,0.13,,4
2012-10-12 05:45:00,,0.1854,,3.2706,,121.1696,,1.471,,13.7531,2.1619,,-0.0041,,7.0964,,-0.0274,,,1.3691,,-0.261,,0.0315,,0.1,,,,,,,-1.8433,0.1298999999999999,,4
2012-10-12 05:46:00,,0.1854,,3.3782,,121.9442,,1.4348,,13.7531,2.1431,,-0.0033999999999999,,8.572699999999998,,-0.0318999999999999,,,1.346,,-0.3433999999999999,,-0.0420999999999999,,0.0313999999999999,,,,,,,-2.0217,0.13,,4
2012-10-12 05:47:00,,0.1867,,3.3567,,121.975,,1.3977,,13.7531,2.1291,,-0.0047999999999999,,9.5987,,-0.0473,,,1.3356,,-0.3689,,-0.0430999999999999,,0.0094999999999999,,,,,,,-2.0217,0.1293999999999999,,4
2012-10-12 05:48:00,,0.186,,3.3567,,121.893,,1.3999,,13.7536,2.119,,-0.0014,,9.5873,,-0.0118,,,1.3247,,-0.4354,,-0.0951,,-0.0512,,,,,,,-2.0812,0.13,,4
2012-10-12 05:49:00,,0.1852,,3.3997,,121.9237,,1.4182,,13.7536,2.1171,,0.0008999999999999,,9.4733,,0.0088,,,1.3221,,-0.4336999999999999,,-0.1158,,-0.0840999999999999,,,,,,,-2.0812,0.1292,,4
2012-10-12 05:50:00,,0.1852,,3.3352,,122.0315,,1.3946,,13.755,2.0964,,-0.0066,,9.6329,,-0.0632,,,1.3028,,-0.4839999999999999,,-0.1733,,-0.1193,,,,,,,-1.9028,0.1288999999999999,,4
2012-10-12 05:51:00,,0.1852,,3.3352,,122.1101,,1.3914,,13.7536,2.0794,,-0.0038999999999999,,9.8666,,-0.0376999999999999,,,1.2837,,-0.5738999999999999,,-0.2263999999999999,,-0.155,,,,,,,-1.8434,0.1285,,4
2012-10-12 05:52:00,,0.1854,,3.3782,,122.1323,,1.3979,,13.755,2.0723,,0.0019,,10.0547,,-0.007,,,1.2707,,-0.646,,-0.2854999999999999,,-0.1824,,,,,,,-2.0217,0.1288,,4
2012-10-12 05:53:00,,0.186,,3.3137,,122.1443,,1.4164,,13.7545,2.0553,,-0.0086999999999999,,9.9065,,-0.0854,,,1.2537,,-0.6762,,-0.2939999999999999,,-0.1923,,,,,,,-1.546,0.129,,4
2012-10-12 05:54:00,,0.1857999999999999,,3.3137,,122.2042,,1.4579,,13.7559,2.0433,,0.0057,,10.049,,0.056,,,1.2424,,-0.7069999999999999,,-0.3183,,-0.2318,,,,,,,-1.546,0.1290999999999999,,4
2012-10-12 05:55:00,,0.1854,,3.3567,,122.1512,,1.4824,,13.7568,2.0331,,-0.0002,,9.9122,,-0.0025,,,1.2394,,-0.6963,,-0.3226999999999999,,-0.203,,,,,,,-1.4271,0.129,,4
2012-10-12 05:56:00,,0.1855999999999999,,3.3567,,122.1631,,1.4769,,13.7563,2.0312,,-0.0002,,11.4854,,-0.0011,,,1.239,,-0.6988999999999999,,-0.3628,,-0.2084999999999999,,,,,,,-1.3677,0.1285999999999999,,4
2012-10-12 05:57:00,,0.1852,,3.3352,,122.0964,,1.4518,,13.7568,2.0105,,0.0002,,13.7711,,0.0028999999999999,,,1.2175,,-0.7385,,-0.3749,,-0.2566999999999999,,,,,,,-0.892,0.1292,,4
2012-10-12 05:58:00,,0.1857999999999999,,3.3137,,122.0793,,1.4298,,13.7572,1.9986,,-0.0023,,17.7668,,-0.0446999999999999,,,1.2056,,-0.7619,,-0.3911999999999999,,-0.2909999999999999,,,,,,,-0.5946,0.1295999999999999,,4
2012-10-12 05:59:00,,0.1862,,3.3137,,122.0981,,1.4532,,13.7582,1.9902,,0.0035999999999999,,21.8308,,0.0825,,,1.205,,-0.7358,,-0.3392,,-0.3261999999999999,,,,,,,-0.1784,0.1285999999999999,,4
2012-10-12 06:00:00,,0.1852,,3.3997,,122.1221,,1.4828,,13.7586,1.9851,,0.0086999999999999,,25.9177,,0.2220999999999999,,,1.2093,,-0.6984,,-0.3392,,-0.3327,,,,,,,0.1784,0.1292,,4
2012-10-12 06:01:00,,0.1857999999999999,,3.2276,,122.081,,1.4683,,13.7577,1.9698,,0.0083999999999999,,28.1692,,0.2397,,,1.1976,,-0.7303,,-0.3805,,-0.3466,,,,,,,0.6541,0.1280999999999999,,4
2012-10-12 06:02:00,,0.1855999999999999,,3.3782,,121.9956,,1.4497,,13.7586,1.9448,,0.0077999999999999,,29.2864,,0.2261,,,1.1862,,-0.6964,,-0.3884,,-0.3039999999999999,,,,,,,0.7136,0.1293999999999999,,4
2012-10-12 06:03:00,,0.186,,3.3567,,122.0297,,1.4918,,13.7572,1.9269,,0.0057,,29.4517,,0.1668999999999999,,,1.1848,,-0.661,,-0.3905,,-0.2722999999999999,,,,,,,0.7136,0.1283,,4
2012-10-12 06:04:00,,0.1855999999999999,,3.2491,,122.0263,,1.5309,,13.7586,1.9269,,0.0106999999999999,,35.3454,,0.3891,,,1.1978,,-0.6645999999999999,,-0.3947999999999999,,-0.2614,,,,,,,1.0109,0.1287,,4
2012-10-12 06:05:00,,0.1845,,3.3352,,121.9973,,1.5556,,13.7586,1.9119,,0.0166,,45.7763,,0.7724999999999999,,,1.182,,-0.676,,-0.4279,,-0.2656999999999999,,,,,,,2.3192,0.1287,,4
2012-10-12 06:06:00,,0.1854,,3.3352,,122.3016,,1.5459,,13.7591,1.9043,,0.0187,,54.0242,,0.9924,,,1.1787,,-0.6713,,-0.4052,,-0.2379,,,,,,,3.449,0.1267,,4
2012-10-12 06:07:00,,0.1857999999999999,,3.3782,,122.5872,,1.5162,,13.7586,1.8992,,0.0246,,57.6094,,1.4254,,,1.1758,,-0.5986,,-0.3108,,-0.1804,,,,,,,4.46,0.1235,,4
2012-10-12 06:08:00,,0.1854,,3.3352,,121.9237,,1.5169,,13.7586,1.884,,0.0189,,114.723,,1.8763,,,1.1656,,-0.528,,-0.2597999999999999,,-0.1056,,,,,,,5.1141,0.1242999999999999,,4
2012-10-12 06:09:00,,0.3373999999999999,,2.1087,,121.8759,,1.532,,13.7586,1.884,,0.0171,,219.243,,3.5594,,,1.1785,,-0.4646,,-0.1739999999999999,,-0.0709999999999999,,,,,,,5.9467,0.0652999999999999,,4
2012-10-12 06:10:00,,0.4026,,1.3986,,121.8912,,1.5025,,13.7586,1.8783,,0.0221,,197.5661,,4.2005,,,1.1872,,-0.4746,,-0.1855,,-0.099,,,,,,,6.6603,0.041,,4
2012-10-12 06:11:00,,0.3915,,1.6138,,121.9066,,1.3966,,13.7586,1.8614,,0.0241999999999999,,209.9692,,4.7986,,,1.1803,,-0.5002999999999999,,-0.2190999999999999,,-0.0986999999999999,,,,,,,7.373999999999999,0.0509999999999999,,4
2012-10-12 06:12:00,,0.4484,,1.6784,,122.0007,,1.2859,,13.7586,1.8614,,0.028,,201.824,,5.1648,,,1.1875,,-0.5010999999999999,,-0.2213,,-0.1038,,,,,,,7.671299999999999,0.0354999999999999,,4
2012-10-12 06:13:00,,0.5611,,0.624,,122.0178,,1.2244,,13.7586,1.8614,,0.0396999999999999,,160.2143,,6.3371,,,1.199,,-0.4665,,-0.1794999999999999,,-0.0383,,,,,,,9.9905,-0.0016,,4
2012-10-12 06:14:00,,0.5399,,1.829,,122.0691,,1.3078,,13.7586,1.8478,,0.0551999999999999,,158.8748,,8.7675,,,1.2027,,-0.4598999999999999,,-0.1376,,-0.0274,,,,,,,15.9373,0.0207,,4
2012-10-12 06:15:00,,0.53,,3.8731,,122.0793,,1.3509,,13.7595,1.8411,,0.0724999999999999,,158.8178,,11.5135,,,1.2175,,-0.4118,,-0.1140999999999999,,-0.0167999999999999,,,,,,,22.0624,0.0514,,4
2012-10-12 06:16:00,,0.5347,,5.8312,,121.9887,,1.4269,,13.7595,1.8411,,0.0861999999999999,,158.6924,,13.6756,,,1.2441,,-0.3664,,-0.0695,,0.0141,,,,,,,26.939,0.0826,,4
2012-10-12 06:17:00,,0.5152999999999999,,6.3691,,122.1409,,1.5158,,13.76,1.8411,,0.0909999999999999,,158.7095,,14.4386,,,1.2699,,-0.3332999999999999,,-0.0241,,0.0538,,,,,,,30.745,0.1014,,4
2012-10-12 06:18:00,,0.5111,,7.9614,,122.0879,,1.5773,,13.7586,1.8411,,0.1058,,158.8577,,16.8061,,,1.2987,,-0.3029999999999999,,0.0371999999999999,,0.0898,,,,,,,35.0266,0.1273,,4
2012-10-12 06:19:00,,0.496,,9.36,,122.0605,,1.6185,,13.7591,1.8411,,0.1167,,158.8007,,18.5371,,,1.3246,,-0.2252,,0.1343999999999999,,0.1748,,,,,,,39.903,0.1569,,4
2012-10-12 06:20:00,,0.4973,,11.9852,,122.0041,,1.6814,,13.76,1.8411,,0.1315999999999999,,158.6639,,20.8723,,,1.3619,,-0.1128,,0.2323,,0.2871,,,,,,,44.8392,0.1953999999999999,,4
2012-10-12 06:21:00,,0.498,,13.599,,122.0007,,1.7467,,13.7591,1.8377,,0.1431999999999999,,158.6867,,22.7204,,,1.3966,,-0.0044999999999999,,0.3557,,0.378,,,,,,,49.1805,0.2233,,4
2012-10-12 06:22:00,,0.5016,,15.3203,,122.1289,,1.7607,,13.7586,1.8343,,0.1565999999999999,,158.6639,,24.8521,,,1.4378,,0.1052,,0.4566999999999999,,0.5049,,,,,,,53.5221,0.2523,,4
2012-10-12 06:23:00,,0.5049,,17.0202,,122.1152,,1.7276,,13.7586,1.836,,0.171,,158.8007,,27.1548,,,1.4841,,0.1768,,0.5361,,0.5698999999999999,,,,,,,57.6256,0.2766,,4
2012-10-12 06:24:00,,0.5173999999999999,,19.2365,,122.1426,,1.6749,,13.7586,1.8411,,0.1806,,158.8463,,28.6813,,,1.5359,,0.2798999999999999,,0.6484999999999999,,0.7067999999999999,,,,,,,62.5619,0.3035999999999999,,4
2012-10-12 06:25:00,,0.5312999999999999,,21.4097,,122.0999,,1.6785,,13.7586,1.8411,,0.1854,,158.4644,,29.3729,,,1.579,,0.3821,,0.7586,,0.8456,,,,,,,67.4979,0.3301,,4
2012-10-12 06:26:00,,0.5333999999999999,,22.5286,,122.105,,1.719,,13.7586,1.8411,,0.2031,,158.6183,,32.2225,,,1.6242,,0.4873,,0.8722999999999999,,0.9708,,,,,,,71.9585,0.3519999999999999,,4
2012-10-12 06:27:00,,0.5333999999999999,,23.9703,,122.1204,,1.7848,,13.7586,1.8411,,0.2157,,158.6981,,34.2269,,,1.6716,,0.6247,,1.0168,,1.1039,,,,,,,75.82389999999998,0.3710999999999999,,4
2012-10-12 06:28:00,,0.5371,,25.5411,,122.0964,,1.8144,,13.7586,1.8411,,0.2266,,158.681,,35.9619,,,1.7169,,0.7277,,1.1441,,1.2131,,,,,,,80.40229999999998,0.3937999999999999,,4
2012-10-12 06:29:00,,0.5405999999999999,,27.5852,,122.0725,,1.9058,,13.7586,1.858,,0.2426,,158.5385,,38.4637,,,1.7827,,0.8346,,1.2668,,1.3293,,,,,,,85.45699999999998,0.4178999999999999,,4
2012-10-12 06:30:00,,0.5471,,29.4142,,122.0725,,2.0017,,13.7577,1.8614,,0.2535,,158.7551,,40.2512,,,1.832,,0.9336,,1.3737,,1.429,,,,,,,90.0951,0.4415,,4
2012-10-12 06:31:00,,0.5603,,31.4153,,122.0759,,2.025,,13.7568,1.8746,,0.2671999999999999,,158.6981,,42.4072,,,1.8883,,1.031,,1.4882,,1.555,,,,,,,95.03080000000001,0.4663999999999999,,4
2012-10-12 06:32:00,,0.5635,,33.8037,,121.9836,,2.0488,,13.7563,1.884,,0.2858999999999999,,158.7494,,45.3899,,,1.9415,,1.118,,1.5982,,1.6758,,,,,,,100.2636,0.4937,,4
2012-10-12 06:33:00,,0.5697999999999999,,36.1706,,122.0571,,2.1575,,13.7536,1.9009,,0.3044,,158.8976,,48.3662,,,1.9987,,1.2184,,1.7301,,1.8414,,,,,,,105.3776,0.5199,,4
2012-10-12 06:34:00,,0.5802,,38.1717,,122.1289,,2.1408,,13.754,1.9175,,0.3174,,158.7779,,50.3916,,,2.0626,,1.3134,,1.8429,,2.0669,,,,,,,110.0753,0.5408,,4
2012-10-12 06:35:00,,0.5847,,39.678,,122.0674,,2.1488,,13.7531,1.9269,,0.3285,,158.7095,,52.1442,,,2.113,,1.4026,,1.9651,,2.3254,,,,,,,114.0007,0.5585,,4
2012-10-12 06:36:00,,0.5992,,42.26,,122.0828,,2.1564,,13.7531,1.9627,,0.3453999999999999,,158.8121,,54.8563,,,2.1932,,1.5232,,2.125,,2.4723,,,,,,,119.0562,0.5791,,4
2012-10-12 06:37:00,,0.6104,,44.6054,,122.0759,,2.1494,,13.7531,1.9868,,0.3602,,158.7209,,57.1768,,,2.2632,,1.6551,,2.3127,,2.5904,,,,,,,124.5864,0.6009999999999999,,4
2012-10-12 06:38:00,,0.6234,,47.1875,,122.0058,,2.2417,,13.7531,2.0003,,0.3808,,158.7209,,60.4357,,,2.3335,,1.8037,,2.5293,,2.7818,,,,,,,129.3436,0.6218,,4
2012-10-12 06:39:00,,0.6341999999999999,,49.3823,,122.1067,,2.367,,13.7531,2.0275,,0.3962999999999999,,159.0743,,63.0355,,,2.4273,,1.9859,,2.7242,,2.9472,,,,,,,133.8629,0.6384999999999998,,4
2012-10-12 06:40:00,,0.6481,,51.7492,,122.0537,,2.3881,,13.7531,2.0399,,0.4017,,158.4986,,63.6779,,,2.5122,,2.1807,,2.9316,,3.0793,,,,,,,138.0254,0.656,,4
2012-10-12 06:41:00,,0.6603999999999999,,54.2022,,122.0981,,2.4902,,13.7531,2.0647,,0.4218,,158.5499,,66.8761,,,2.6138,,2.3928,,3.1614,,3.3183,,,,,,,143.0217,0.67,,4
2012-10-12 06:42:00,,0.6883,,59.7106,,122.0691,,2.5126,,13.7531,2.0879,,0.443,,167.5274,,74.2479,,,2.7187,,2.5752,,3.3457,,3.4231,,,,,,,148.077,0.7091,,4
2012-10-12 06:43:00,,0.7136,,63.4331,,122.081,,2.5779,,13.7531,2.1171,,0.4521,,167.9548,,75.92409999999998,,,2.8546,,2.7865,,3.5646,,3.6977,,,,,,,155.0953,0.7281999999999998,,4
2012-10-12 06:44:00,,0.7355,,67.2632,,122.117,,2.6856,,13.7527,2.1397,,0.4726,,170.0524,,80.3832,,,3.0098,,3.0112,,3.7704,,3.9163,,,,,,,162.9455,0.7503999999999998,,4
