measured_on,ac_current__319,ac_current__379,ac_power__315,ac_power__375,ac_voltage__318,ac_voltage__378,ambient_temp__320,ambient_temp__380,das_battery_voltage__326,das_battery_voltage__386,das_temp__325,das_temp__385,dc_pos_current__317,dc_pos_current__377,dc_pos_voltage__316,dc_pos_voltage__376,dc_power__314,dc_power__374,inverter_temp__324,inverter_temp__384,module_temp_1__321,module_temp_1__381,module_temp_2__322,module_temp_2__382,module_temp_3__323,module_temp_3__383,poa_irradiance__313,poa_irradiance__373,power_factor__327,power_factor__387,system_id
2012-02-15 00:13:00,0.1852999999999999,,3.2728,,122.2268,,-1.478,,13.87,,-1.7783,,-0.0114,,1.8651,,-0.0219999999999999,,-1.6324,,-2.9586,,-3.4884,,-2.9506,,-2.3198,,0.1242,,4
2012-02-15 00:14:00,0.1849,,3.359,,122.0918,,-1.3645,,13.8699,,-1.7783,,-0.0041,,1.6997,,-0.006,,-1.6491,,-3.0079,,-3.5088,,-2.9724,,-2.5578,,0.1246,,4
2012-02-15 00:15:00,0.1850999999999999,,3.3159,,121.9789,,-1.3943,,13.8707,,-1.7783,,-0.0058999999999999,,1.7168,,-0.0117,,-1.6751,,-3.1879,,-3.7172,,-3.2191,,-2.7362,,0.1245,,4
2012-02-15 00:16:00,0.1852999999999999,,3.3374,,122.0338,,-1.4954,,13.871,,-1.7783,,-0.0057,,1.7511,,-0.0091999999999999,,-1.7113,,-3.3476,,-3.867,,-3.3846,,-2.8552,,0.1244,,4
2012-02-15 00:17:00,0.1855,,3.402,,122.0339,,-1.5544,,13.8716,,-1.7783,,-0.0057,,2.099,,-0.0125,,-1.7525,,-3.5799,,-4.0873,,-3.5967,,-2.9742,,0.1247,,4
2012-02-15 00:18:00,0.1852999999999999,,3.3375,,122.0682,,-1.6592,,13.8718,,-1.7783,,-0.0067999999999999,,1.8766,,-0.0121,,-1.793,,-3.7979,,-4.264,,-3.7906,,-3.0932,,0.1252,,4
2012-02-15 00:19:00,0.1852999999999999,,3.4451,,122.058,,-1.7378,,13.8723,,-1.7783,,-0.0071,,1.8937,,-0.0156999999999999,,-1.8299,,-3.9869,,-4.4307,,-4.008,,-3.2121,,0.1250999999999999,,4
2012-02-15 00:20:00,0.1850999999999999,,3.359,,122.1042,,-1.86,,13.8725,,-1.7877,,-0.0071,,1.7967,,-0.0106,,-1.877,,-4.1332,,-4.5625,,-4.1419,,-3.3906,,0.1247,,4
2012-02-15 00:21:00,0.1852999999999999,,3.2729,,122.1317,,-1.9439,,13.8728,,-1.8008,,-0.0125,,1.6655,,-0.0213999999999999,,-1.9249,,-4.2264,,-4.6078,,-4.2228,,-3.569,,0.1242999999999999,,4
2012-02-15 00:22:00,0.1849,,3.3805,,122.1232,,-1.9283,,13.8722,,-1.8144,,0.0011,,1.8024,,0.0016,,-1.9609,,-4.2531,,-4.6323,,-4.2451,,-3.6285,,0.1255,,4
2012-02-15 00:23:00,0.1852999999999999,,3.2944,,122.1283,,-1.997,,13.8723,,-1.8212,,-0.0038999999999999,,1.8423,,-0.0103,,-1.9952,,-4.2279,,-4.6136,,-4.2272,,-3.6285,,0.1249,,4
2012-02-15 00:24:00,0.1855,,3.4236,,122.1318,,-1.8973,,13.8729,,-1.8344,,-0.0074999999999999,,1.6883,,-0.0138,,-2.0257,,-4.0964,,-4.4958,,-4.0731,,-3.5095,,0.125,,4
2012-02-15 00:25:00,0.1850999999999999,,3.2944,,122.1318,,-1.8067,,13.8762,,-1.8472,,-0.0094,,1.8309,,-0.0168999999999999,,-2.0378,,-4.0584,,-4.4374,,-4.0482,,-3.2121,,0.1242999999999999,,4
2012-02-15 00:26:00,0.1855,,3.2944,,122.0686,,-1.7217,,13.8763,,-1.8641,,-0.0091,,1.7682,,-0.0167,,-2.0627,,-3.9816,,-4.3511,,-3.9518,,-3.2121,,0.1255,,4
2012-02-15 00:27:00,0.1855,,3.359,,122.0874,,-1.5121,,13.8773,,-1.8641,,-0.0109999999999999,,1.9507,,-0.0221,,-2.049,,-3.9118,,-4.362,,-3.9358,,-3.0931,,0.1249,,4
2012-02-15 00:28:00,0.1852999999999999,,3.3375,,122.1097,,-1.6682,,13.8783,,-1.8848,,-0.0115999999999999,,1.7397,,-0.0228,,-2.0856,,-3.9493,,-4.4367,,-3.9566,,-2.9742,,0.1255999999999999,,4
2012-02-15 00:29:00,0.1845999999999999,,3.3805,,122.1251,,-1.5007,,13.8781,,-1.8935,,-0.0095999999999999,,1.8423,,-0.0173999999999999,,-2.0798,,-3.8353,,-4.3051,,-3.7895,,-2.9742,,0.1252,,4
2012-02-15 00:30:00,0.1852999999999999,,3.4451,,122.1285,,-1.4524,,13.878,,-1.907,,-0.0088999999999999,,1.6313,,-0.0149,,-2.0912,,-3.8155,,-4.2605,,-3.7479,,-2.8552,,0.125,,4
2012-02-15 00:31:00,0.1849,,3.3375,,122.1286,,-1.4422,,13.8781,,-1.9223,,-0.0033999999999999,,1.7568,,-0.0047999999999999,,-2.0884,,-3.7951,,-4.0387,,-3.5372,,-2.7958,,0.1247,,4
2012-02-15 00:32:00,0.1852999999999999,,3.4021,,122.1303,,-1.4429,,13.8782,,-1.9274,,-0.0086999999999999,,1.9621,,-0.0178999999999999,,-2.0652,,-3.7501,,-3.9682,,-3.3876,,-2.6768,,0.1245,,4
2012-02-15 00:33:00,0.1862,,3.4236,,122.1491,,-1.4162,,13.8787,,-1.9443,,-0.0106999999999999,,1.7796,,-0.0208999999999999,,-2.0467,,-3.7228,,-3.8754,,-3.2892,,-2.6768,,0.1252999999999999,,4
2012-02-15 00:34:00,0.1857,,3.3159,,122.1816,,-1.3658,,13.8802,,-1.95,,-0.0016,,1.8195,,-0.003,,-2.0154,,-3.6848,,-3.8171,,-3.2063,,-2.7363,,0.1245,,4
2012-02-15 00:35:00,0.1862,,3.3805,,122.1851,,-1.3481,,13.8799,,-1.9584,,-0.0061999999999999,,1.8595,,-0.0109,,-1.9754,,-3.6105,,-3.7057,,-3.09,,-2.4984,,0.1257,,4
2012-02-15 00:36:00,0.1849,,3.3375,,122.1201,,-1.2341,,13.8812,,-1.9703,,-0.0071,,1.8309,,-0.0108,,-1.9424,,-3.5687,,-3.6827,,-2.964,,-2.4389,,0.1247,,4
2012-02-15 00:37:00,0.1849,,3.359,,122.1937,,-1.2663,,13.8827,,-1.9872,,-0.0109999999999999,,1.8937,,-0.0187,,-1.9137,,-3.5654,,-3.6853,,-2.9324,,-2.3794,,0.1245,,4
2012-02-15 00:38:00,0.1852999999999999,,3.359,,122.168,,-1.1607,,13.8818,,-1.9929,,-0.0123,,1.8138,,-0.0222,,-1.8861,,-3.5144,,-3.6372,,-2.8525,,-2.4984,,0.1246,,4
2012-02-15 00:39:00,0.1850999999999999,,3.359,,122.1612,,-1.1898,,13.8824,,-2.0031,,-0.0146,,1.8823,,-0.0287,,-1.876,,-3.505,,-3.6459,,-2.8576,,-2.3794,,0.1242,,4
2012-02-15 00:40:00,0.1855,,3.3375,,122.1526,,-1.2363,,13.8829,,-2.0132,,-0.008,,1.8081,,-0.0145,,-1.8768,,-3.5116,,-3.6234,,-2.8634,,-2.4984,,0.1245,,4
2012-02-15 00:41:00,0.1850999999999999,,3.2729,,122.1338,,-1.3092,,13.8835,,-2.0207,,-0.0106999999999999,,1.7511,,-0.0172999999999999,,-1.8807,,-3.5053,,-3.6499,,-2.9072,,-2.3794,,0.125,,4
2012-02-15 00:42:00,0.1849,,3.3805,,122.1287,,-1.4458,,13.883,,-2.0358,,-0.0105,,1.6085,,-0.0168999999999999,,-1.8943,,-3.532,,-3.6991,,-2.9441,,-2.4389,,0.1252,,4
2012-02-15 00:43:00,0.1850999999999999,,3.4021,,122.1167,,-1.64,,13.8836,,-2.0358,,-0.0057,,1.8766,,-0.0109,,-1.9073,,-3.5669,,-3.79,,-3.0275,,-2.4984,,0.1255,,4
2012-02-15 00:44:00,0.1857,,3.3375,,122.1321,,-1.5217,,13.884,,-2.0375,,-0.0109999999999999,,1.8024,,-0.0194,,-1.9133,,-3.5003,,-3.7742,,-3.0517,,-2.6173,,0.1252999999999999,,4
2012-02-15 00:45:00,0.1845999999999999,,3.2729,,122.091,,-1.5017,,13.8837,,-2.0561,,-0.0071,,1.9279,,-0.0129999999999999,,-1.9327,,-3.5139,,-3.846,,-3.1517,,-2.7363,,0.1250999999999999,,4
2012-02-15 00:46:00,0.1850999999999999,,3.4021,,122.1253,,-1.6122,,13.8837,,-2.0618,,-0.0103,,1.694,,-0.0182,,-1.9593,,-3.6104,,-4.0043,,-3.3047,,-2.6173,,0.1244,,4
2012-02-15 00:47:00,0.1852999999999999,,3.4451,,122.1492,,-1.8591,,13.8838,,-2.0787,,-0.0074999999999999,,1.8937,,-0.0142,,-2.0183,,-3.7698,,-4.1661,,-3.5264,,-2.7958,,0.1247,,4
2012-02-15 00:48:00,0.1850999999999999,,3.2944,,122.127,,-2.023,,13.8834,,-2.0787,,-0.0043,,1.6142,,-0.0074,,-2.061,,-3.8687,,-4.249,,-3.6296,,-2.9742,,0.1255999999999999,,4
2012-02-15 00:49:00,0.1855,,3.4021,,122.127,,-2.1239,,13.8839,,-2.0974,,-0.0097999999999999,,1.8423,,-0.0168999999999999,,-2.1151,,-4.0031,,-4.3945,,-3.8184,,-3.0932,,0.1247999999999999,,4
2012-02-15 00:50:00,0.1850999999999999,,3.359,,122.1321,,-2.289,,13.884,,-2.1028,,-0.0095999999999999,,1.8309,,-0.017,,-2.1647,,-4.1845,,-4.5812,,-4.0587,,-3.2122,,0.1247,,4
2012-02-15 00:51:00,0.1849,,3.3805,,122.1201,,-2.396,,13.8845,,-2.1217,,-0.0064,,1.6541,,-0.0104,,-2.2219,,-4.3577,,-4.7173,,-4.2209,,-3.3311,,0.1250999999999999,,4
2012-02-15 00:52:00,0.1859,,3.3805,,122.1304,,-2.4395,,13.885,,-2.1251,,-0.0129999999999999,,1.6883,,-0.0234,,-2.2601,,-4.4884,,-4.8606,,-4.38,,-3.5096,,0.1262,,4
2012-02-15 00:53:00,0.1850999999999999,,3.3375,,122.1218,,-2.4825,,13.8855,,-2.1454,,-0.0077999999999999,,1.7625,,-0.0138999999999999,,-2.3101,,-4.6508,,-5.0144,,-4.5489,,-3.4501,,0.1255,,4
2012-02-15 00:54:00,0.1852999999999999,,3.4021,,122.1321,,-2.5082,,13.8878,,-2.1623,,-0.0095999999999999,,1.7967,,-0.0171,,-2.3546,,-4.7582,,-5.0766,,-4.67,,-3.5691,,0.1247999999999999,,4
2012-02-15 00:55:00,0.1852999999999999,,3.4236,,122.1321,,-2.5485,,13.8883,,-2.1793,,-0.005,,1.9393,,-0.0074,,-2.4005,,-4.8444,,-5.2008,,-4.7781,,-3.807,,0.1246,,4
2012-02-15 00:56:00,0.1850999999999999,,3.359,,122.127,,-2.5956,,13.8888,,-2.2002,,-0.005,,1.58,,-0.0097999999999999,,-2.449,,-4.9551,,-5.3108,,-4.896,,-3.7475,,0.1252999999999999,,4
2012-02-15 00:57:00,0.1852999999999999,,3.3805,,122.1064,,-2.6389,,13.8897,,-2.2128,,-0.0033999999999999,,1.8309,,-0.0058999999999999,,-2.4869,,-5.1215,,-5.4869,,-5.0742,,-3.7475,,0.125,,4
2012-02-15 00:58:00,0.1845999999999999,,3.3375,,122.0996,,-2.6963,,13.8898,,-2.238,,-0.0043,,1.6313,,-0.0076,,-2.5376,,-5.2921,,-5.6569,,-5.2367,,-3.926,,0.1254,,4
2012-02-15 00:59:00,0.1845999999999999,,3.3805,,122.1287,,-2.7097,,13.8898,,-2.2595,,-0.0058999999999999,,1.888,,-0.0104,,-2.5801,,-5.3232,,-5.6779,,-5.2423,,-3.7475,,0.1264,,4
2012-02-15 01:00:00,0.1845999999999999,,3.359,,122.1253,,-2.6937,,13.8898,,-2.2843,,-0.0066,,1.5686,,-0.0102,,-2.623,,-5.3789,,-5.7043,,-5.3336,,-3.926,,0.1257,,4
2012-02-15 01:01:00,0.1852999999999999,,3.3805,,122.1715,,-2.6612,,13.8898,,-2.3043,,-0.0097999999999999,,1.6826,,-0.0181,,-2.6561,,-5.3304,,-5.5872,,-5.1619,,-3.688,,0.1255999999999999,,4
2012-02-15 01:02:00,0.1852999999999999,,3.4021,,122.1783,,-2.6336,,13.8908,,-2.3256,,-0.0103,,1.888,,-0.021,,-2.6911,,-5.2775,,-5.5576,,-5.1258,,-3.6286,,0.1247999999999999,,4
2012-02-15 01:03:00,0.1859,,3.4021,,122.1235,,-2.6032,,13.8931,,-2.3491,,-0.0088999999999999,,1.734,,-0.0167,,-2.7249,,-5.2567,,-5.5405,,-5.1823,,-3.5691,,0.1246,,4
2012-02-15 01:04:00,0.1850999999999999,,3.359,,122.1355,,-2.5783,,13.8945,,-2.3753,,-0.0051999999999999,,1.6028,,-0.0088999999999999,,-2.7655,,-5.2546,,-5.5632,,-5.1386,,-3.5096,,0.125,,4
2012-02-15 01:05:00,0.1852999999999999,,3.4236,,122.1441,,-2.6338,,13.8949,,-2.392,,-0.0054999999999999,,2.0876,,-0.0099,,-2.7888,,-5.2474,,-5.5435,,-5.1715,,-3.2717,,0.1252999999999999,,4
2012-02-15 01:06:00,0.1850999999999999,,3.2298,,122.1218,,-2.81,,13.8954,,-2.4165,,-0.0105,,1.9792,,-0.0211,,-2.8307,,-5.2203,,-5.4945,,-5.1845,,-2.9148,,0.1257,,4
2012-02-15 01:07:00,0.1852999999999999,,3.3375,,122.0448,,-2.9754,,13.8954,,-2.4425,,-0.0094,,1.6655,,-0.0158,,-2.8829,,-5.2078,,-5.5061,,-5.1647,,-2.9743,,0.1257,,4
2012-02-15 01:08:00,0.1855,,3.3375,,122.1047,,-3.0031,,13.8963,,-2.4628,,-0.0086999999999999,,1.6598,,-0.0125,,-2.9192,,-5.1999,,-5.5077,,-5.1466,,-3.1528,,0.1249,,4
2012-02-15 01:09:00,0.1855,,3.3375,,122.1424,,-2.8965,,13.8972,,-2.4781,,-0.0064,,1.6598,,-0.0097,,-2.9287,,-5.1015,,-5.3691,,-5.0606,,-3.0338,,0.1255999999999999,,4
2012-02-15 01:10:00,0.1852999999999999,,3.3805,,122.1389,,-2.7731,,13.8995,,-2.5057,,-0.0082,,1.945,,-0.0185999999999999,,-2.9462,,-4.9813,,-5.2459,,-4.9347,,-3.1529,,0.1246,,4
2012-02-15 01:11:00,0.1850999999999999,,3.359,,122.168,,-2.5378,,13.9005,,-2.5279,,-0.0146,,1.9849,,-0.0288999999999999,,-2.93,,-4.7996,,-5.0897,,-4.7486,,-2.9149,,0.1250999999999999,,4
2012-02-15 01:12:00,0.1852999999999999,,3.3375,,122.2125,,-2.4367,,13.9009,,-2.5487,,-0.0061999999999999,,1.8081,,-0.0115999999999999,,-2.9152,,-4.6252,,-4.9975,,-4.5954,,-2.677,,0.1259,,4
2012-02-15 01:13:00,0.1859,,3.3375,,122.257,,-2.3733,,13.9009,,-2.5639,,-0.0121,,1.8081,,-0.0241999999999999,,-2.8971,,-4.4782,,-4.897,,-4.4491,,-2.677,,0.1254,,4
2012-02-15 01:14:00,0.1859,,3.2944,,122.3032,,-2.1569,,13.9009,,-2.5859,,-0.0067999999999999,,1.7853,,-0.0146,,-2.8771,,-4.3628,,-4.8201,,-4.381,,-2.558,,0.1249,,4
2012-02-15 01:15:00,0.1852999999999999,,3.3805,,122.2895,,-2.146,,13.9009,,-2.5984,,-0.0061999999999999,,1.9108,,-0.0121,,-2.8692,,-4.3869,,-4.8938,,-4.3796,,-2.2011,,0.1247999999999999,,4
2012-02-15 01:16:00,0.1850999999999999,,3.4236,,122.2262,,-2.1684,,13.9009,,-2.6157,,-0.0077999999999999,,1.8423,,-0.0142,,-2.8865,,-4.3999,,-4.8646,,-4.4312,,-2.3796,,0.1252,,4
2012-02-15 01:17:00,0.1859,,3.359,,122.2587,,-2.1333,,13.9009,,-2.6345,,-0.0082,,1.8937,,-0.0178,,-2.8858,,-4.3461,,-4.7975,,-4.301,,-2.6175,,0.1252999999999999,,4
2012-02-15 01:18:00,0.1852999999999999,,3.3159,,122.2296,,-2.1695,,13.9009,,-2.643,,-0.0082,,2.1161,,-0.0228,,-2.8754,,-4.3612,,-4.8097,,-4.3867,,-2.2011,,0.125,,4
2012-02-15 01:19:00,0.1850999999999999,,3.4236,,122.2622,,-2.1522,,13.9009,,-2.6548,,-0.0064,,1.8994,,-0.0114,,-2.8706,,-4.3651,,-4.8173,,-4.3913,,-2.4986,,0.1242,,4
2012-02-15 01:20:00,0.1850999999999999,,3.3375,,122.2177,,-2.1528,,13.901,,-2.6737,,-0.0128,,1.7112,,-0.0212,,-2.888,,-4.3788,,-4.866,,-4.3606,,-2.6176,,0.1257,,4
2012-02-15 01:21:00,0.1855,,3.359,,122.2502,,-2.1004,,13.901,,-2.6774,,-0.01,,1.9792,,-0.0207999999999999,,-2.8801,,-4.3877,,-4.8778,,-4.379,,-2.3797,,0.125,,4
2012-02-15 01:22:00,0.1845999999999999,,3.3375,,122.2331,,-2.0935,,13.901,,-2.6961,,-0.0074999999999999,,1.9564,,-0.0151,,-2.8857,,-4.4013,,-4.8725,,-4.3926,,-2.6176,,0.1247,,4
2012-02-15 01:23:00,0.1850999999999999,,3.3375,,122.1492,,-1.9399,,13.901,,-2.7034,,-0.005,,1.8138,,-0.0083,,-2.8488,,-4.3156,,-4.7138,,-4.3127,,-2.7366,,0.1255,,4
2012-02-15 01:24:00,0.1862,,3.4021,,122.1715,,-1.9342,,13.901,,-2.7204,,-0.0086999999999999,,1.8937,,-0.0155,,-2.8252,,-4.3107,,-4.7461,,-4.3122,,-2.3202,,0.1252999999999999,,4
2012-02-15 01:25:00,0.1845999999999999,,3.359,,122.1988,,-2.0377,,13.901,,-2.7204,,-0.0086999999999999,,1.9792,,-0.0178999999999999,,-2.8368,,-4.366,,-4.8357,,-4.3617,,-2.5582,,0.1249,,4
2012-02-15 01:26:00,0.1852999999999999,,3.4882,,122.2142,,-2.0913,,13.901,,-2.7288,,-0.0043,,1.8766,,-0.0085,,-2.8612,,-4.3695,,-4.8333,,-4.2974,,-2.5582,,0.1247,,4
2012-02-15 01:27:00,0.1852999999999999,,3.4882,,122.3066,,-2.1527,,13.901,,-2.7407,,-0.0071,,1.9222,,-0.0128,,-2.8687,,-4.3763,,-4.8037,,-4.3392,,-2.7963,,0.1252999999999999,,4
2012-02-15 01:28:00,0.1845999999999999,,3.4667,,122.1766,,-2.2244,,13.901,,-2.752,,-0.0094,,1.6655,,-0.0164,,-2.8822,,-4.3935,,-4.845,,-4.3214,,-2.6773,,0.1245,,4
2012-02-15 01:29:00,0.1849,,3.4236,,122.245,,-2.262,,13.901,,-2.7633,,-0.0109999999999999,,1.8195,,-0.0194,,-2.8877,,-4.3771,,-4.7878,,-4.3175,,-2.7963,,0.1239,,4
2012-02-15 01:30:00,0.1845999999999999,,3.359,,122.2279,,-2.2474,,13.901,,-2.7633,,0.0016,,1.8252,,0.007,,-2.8681,,-4.3131,,-4.7135,,-4.2185,,-2.6178,,0.1252,,4
2012-02-15 01:31:00,0.1850999999999999,,3.4451,,122.2023,,-2.2303,,13.901,,-2.7819,,-0.0061999999999999,,1.8366,,-0.0126,,-2.8831,,-4.2751,,-4.6652,,-4.1943,,-2.6179,,0.1259,,4
2012-02-15 01:32:00,0.1849,,3.359,,122.2416,,-2.0418,,13.901,,-2.7836,,-0.0074999999999999,,1.9108,,-0.0137,,-2.8602,,-4.2011,,-4.5839,,-4.1305,,-2.7369,,0.1249,,4
2012-02-15 01:33:00,0.1852999999999999,,3.3805,,122.216,,-2.0936,,13.901,,-2.7836,,-0.008,,2.1218,,-0.0175,,-2.8449,,-4.2055,,-4.6211,,-4.1436,,-2.3799,,0.1249,,4
2012-02-15 01:34:00,0.1852999999999999,,3.3805,,122.1749,,-2.2104,,13.901,,-2.8043,,-0.0141,,1.7568,,-0.0242999999999999,,-2.862,,-4.2139,,-4.5967,,-4.0837,,-2.499,,0.1258,,4
2012-02-15 01:35:00,0.1850999999999999,,3.3805,,122.1869,,-2.2108,,13.901,,-2.8062,,-0.0038999999999999,,1.9279,,-0.0088,,-2.8523,,-4.2915,,-4.6569,,-4.2347,,-2.5585,,0.1252,,4
2012-02-15 01:36:00,0.1852999999999999,,3.4236,,122.2023,,-2.2487,,13.901,,-2.8062,,-0.008,,1.6085,,-0.0143,,-2.8632,,-4.3635,,-4.7429,,-4.3286,,-2.499,,0.1252,,4
2012-02-15 01:37:00,0.1850999999999999,,3.4236,,122.2433,,-2.2975,,13.901,,-2.8062,,-0.0095999999999999,,1.8595,,-0.0193,,-2.869,,-4.4094,,-4.8245,,-4.3519,,-2.3205,,0.1252,,4
2012-02-15 01:38:00,0.1850999999999999,,3.359,,122.2912,,-2.2954,,13.901,,-2.8062,,-0.0112,,1.8766,,-0.0212999999999999,,-2.8784,,-4.4808,,-4.9018,,-4.4407,,-2.618,,0.1247,,4
2012-02-15 01:39:00,0.1845999999999999,,3.4451,,122.2998,,-2.3021,,13.901,,-2.813,,-0.0071,,1.7283,,-0.0129,,-2.9041,,-4.5342,,-4.9895,,-4.4912,,-2.6775,,0.1247999999999999,,4
2012-02-15 01:40:00,0.1855,,3.3159,,122.3083,,-2.3563,,13.901,,-2.8249,,-0.0114,,1.8652,,-0.0207,,-2.9261,,-4.5716,,-5.0444,,-4.541,,-2.5585,,0.1247999999999999,,4
2012-02-15 01:41:00,0.1855,,3.4021,,122.3049,,-2.401,,13.901,,-2.8265,,-0.0148,,1.7454,,-0.0263,,-2.927,,-4.518,,-4.9689,,-4.4983,,-2.618,,0.1249,,4
2012-02-15 01:42:00,0.1849,,3.3159,,122.3066,,-2.4279,,13.901,,-2.8265,,-0.0041,,1.9051,,-0.0088,,-2.9198,,-4.4182,,-4.9099,,-4.4269,,-2.6775,,0.1252999999999999,,4
2012-02-15 01:43:00,0.1850999999999999,,3.2729,,122.3083,,-2.3936,,13.901,,-2.8491,,-0.0103,,1.7682,,-0.0159,,-2.9257,,-4.3492,,-4.8641,,-4.3667,,-2.5585,,0.1252,,4
2012-02-15 01:44:00,0.1852999999999999,,3.3159,,122.3101,,-2.2573,,13.9014,,-2.8491,,-0.0094,,1.8709,,-0.0202999999999999,,-2.9047,,-4.3252,,-4.8502,,-4.363,,-2.38,,0.1254,,4
2012-02-15 01:45:00,0.1855,,3.4451,,122.3238,,-2.2712,,13.901,,-2.8491,,-0.0123,,1.8252,,-0.0241,,-2.9141,,-4.406,,-4.9552,,-4.4431,,-2.499,,0.1247,,4
2012-02-15 01:46:00,0.1850999999999999,,3.4236,,122.3066,,-2.2559,,13.9014,,-2.8491,,-0.0106999999999999,,1.7226,,-0.0187,,-2.9272,,-4.4701,,-5.0106,,-4.4774,,-2.4991,,0.1247,,4
2012-02-15 01:47:00,0.1845999999999999,,3.359,,122.3118,,-2.2505,,13.9019,,-2.8576,,-0.0094,,1.734,,-0.016,,-2.9378,,-4.4874,,-5.0126,,-4.4495,,-2.6776,,0.1252999999999999,,4
2012-02-15 01:48:00,0.1852999999999999,,3.3375,,122.3032,,-2.3826,,13.901,,-2.8695,,-0.0077999999999999,,1.7055,,-0.0121,,-2.97,,-4.5713,,-5.1332,,-4.5881,,-2.4991,,0.1249,,4
2012-02-15 01:49:00,0.1850999999999999,,3.4236,,122.3049,,-2.4555,,13.9014,,-2.8695,,-0.0018,,1.8309,,-0.0044999999999999,,-2.9918,,-4.6136,,-5.1529,,-4.6209,,-2.6776,,0.1242999999999999,,4
2012-02-15 01:50:00,0.1849,,3.4667,,122.3049,,-2.4349,,13.9028,,-2.8751,,-0.0088999999999999,,1.8423,,-0.0149,,-3.0061,,-4.6127,,-5.1141,,-4.6047,,-2.7966,,0.1254,,4
2012-02-15 01:51:00,0.1852999999999999,,3.359,,122.3084,,-2.3016,,13.9056,,-2.8921,,-0.0086999999999999,,1.8138,,-0.012,,-3.0115,,-4.6035,,-5.118,,-4.5722,,-2.6776,,0.1259,,4
