measured_on,ac_current__319,ac_power__315,ac_voltage__318,ambient_temp__320,das_temp__325,dc_pos_current__317,dc_pos_voltage__316,dc_power__314,module_temp_1__321,system_id
2008-10-17 00:00:00,5.047,-0.095,121.355,11.236,11.566,0.007,2.142,0.016,9.181,4
2008-10-17 00:15:00,5.048,-0.095,121.423,10.861,11.518,0.007,2.2,0.016,9.291,4
2008-10-17 00:30:00,5.053,-0.095,121.497,9.88,11.202,0.007,2.192,0.016,9.399,4
2008-10-17 00:45:00,5.052,-0.095,121.477,10.834,10.943,0.007,2.169,0.016,9.282,4
2008-10-17 01:00:00,5.054,-0.095,121.524,10.177,10.975,0.007,2.183,0.016,9.005,4
2008-10-17 01:15:00,5.06,-0.095,121.655,12.269,11.149,0.007,2.192,0.0149999999999999,9.187,4
2008-10-17 01:30:00,5.059,-0.095,121.633,12.451,11.876,0.007,2.258,0.016,9.322,4
2008-10-17 01:45:00,5.059,-0.095,121.602,12.643,12.233,0.007,2.215,0.016,9.129,4
2008-10-17 02:00:00,5.059,-0.095,121.628,10.109,12.188,0.007,2.195,0.016,8.849,4
2008-10-17 02:15:00,5.056,-0.095,121.6,9.188,11.382,0.007,2.23,0.0149999999999999,8.412,4
2008-10-17 02:30:00,5.058,-0.095,121.626,10.236,10.777,0.007,2.256,0.016,8.403,4
2008-10-17 02:45:00,5.065,-0.095,121.749,9.805,10.547,0.007,2.309,0.016,7.993,4
2008-10-17 03:00:00,5.062,-0.095,121.724,9.327,10.145,0.007,2.235,0.0149999999999999,7.727,4
2008-10-17 03:15:00,5.058,-0.095,121.624,9.251,9.882,0.007,2.229,0.0149999999999999,7.586999999999998,4
2008-10-17 03:30:00,5.054,-0.095,121.541,9.302,9.637,0.007,2.25,0.0149999999999999,6.998,4
2008-10-17 03:45:00,5.05,-0.095,121.476,7.953,9.36,0.007,2.176,0.0149999999999999,6.351,4
2008-10-17 04:00:00,5.042,-0.095,121.322,6.216,8.683,0.007,2.177,0.0149999999999999,6.025,4
2008-10-17 04:15:00,5.015,-0.099,120.773,7.735,8.168,0.007,2.153,0.0149999999999999,6.508,4
2008-10-17 04:30:00,5.001,-0.104,120.538,8.316,8.218999999999998,0.007,2.104,0.014,6.134,4
2008-10-17 04:45:00,5.005,-0.1,120.654,8.151,8.37,0.007,2.086,0.014,6.416,4
2008-10-17 05:00:00,4.997,-0.1,120.465,8.201,8.468999999999998,0.007,2.079,0.0149999999999999,6.545,4
2008-10-17 05:15:00,4.999,-0.105,120.432,8.663999999999998,8.673999999999998,0.007,2.048,0.014,6.462,4
2008-10-17 05:30:00,4.994,-0.099,120.339,8.403,8.769999999999998,0.007,2.219,0.0149999999999999,6.255,4
2008-10-17 05:45:00,4.998,-0.096,120.484,8.269,8.704,0.007,3.489,0.024,5.827,4
2008-10-17 06:00:00,4.993,-0.099,120.353,7.064,8.37,0.0089999999999999,9.577,0.0859999999999999,5.294,4
2008-10-17 06:15:00,5.04,-0.278,120.868,5.862,7.889,0.023,55.613,1.608,5.378,4
2008-10-17 06:30:00,5.159,11.272,120.899,6.113,7.432,0.153,157.351,24.074,5.771,4
2008-10-17 06:45:00,4.956,48.127,121.08,5.703,7.503,0.387,159.165,61.822,7.071,4
2008-10-17 07:00:00,4.865,121.34,121.572,5.624,7.777,0.659,209.92,139.736,9.321,4
2008-10-17 07:15:00,4.861,213.7,121.876,6.75,8.445999999999998,0.899,264.863,239.117,11.478,4
2008-10-17 07:30:00,4.993,292.2,122.225,8.349,9.344,1.163,276.83,321.435,14.544,4
2008-10-17 07:45:00,5.153,362.306,122.467,8.981999999999998,10.453,1.438,274.951,395.311,17.673,4
2008-10-17 08:00:00,5.326,425.487,122.646,10.271,11.682,1.7,271.729,461.922,20.811,4
2008-10-17 08:15:00,5.573,485.345,122.885,10.874,13.052,1.93,272.309,525.483,23.979,4
2008-10-17 08:30:00,5.819,539.213,122.982,11.688,14.478,2.173,268.238,582.613,27.002,4
2008-10-17 08:45:00,6.085,590.072,123.926,12.681,15.957,2.388,266.774,637.07,28.714,4
2008-10-17 09:00:00,6.352,642.215,124.201,12.775,17.3,2.593,267.263,693.082,28.602,4
2008-10-17 09:15:00,6.589,685.721,124.191,13.367,18.152,2.789,265.531,740.491,31.046,4
2008-10-17 09:30:00,6.778,718.472,124.205,14.027,18.841,2.961,261.963,775.264,34.222,4
2008-10-17 09:45:00,6.959,749.818,124.127,14.652,19.746,3.127,258.95,809.7369999999999,35.082,4
