measured_on,ac_current__319,ac_power__315,ac_voltage__318,ambient_temp__320,ambient_temp_f__17,das_temp__325,dc_pos_current__317,dc_pos_voltage__316,dc_power__314,intsolirrad__16,module_temp_1__321,module_temp_f__18,wind_speed_mph__19,system_id
2010-07-01 00:00:00,4.976,-0.006,122.038,22.044,,278.274,0.008,1.63,0.014,,22.781,,,4
2010-07-01 00:01:00,4.987,0.055,122.118,22.011,,273.63,0.007,1.41,0.01,,22.763,,,4
2010-07-01 00:02:00,4.986,-0.138,122.141,21.975,,276.691,0.006,1.516,0.01,,22.758,,,4
2010-07-01 00:03:00,4.988,0.0709999999999999,122.144,22.015,,242.702,0.007,1.486,0.012,,22.769,,,4
2010-07-01 00:04:00,4.983,-0.055,122.162,22.115,,281.56,0.007,1.348,0.008,,22.826,,,4
2010-07-01 00:05:00,4.985,-0.133,122.225,22.243,,272.379,0.0089999999999999,1.494,0.014,,22.895,,,4
2010-07-01 00:06:00,4.985,0.269,122.224,22.338,,278.8,0.0089999999999999,1.626,0.014,,22.892,,,4
2010-07-01 00:07:00,4.989,-0.402,122.24,22.416,,279.04,0.008,1.542,0.012,,22.907,,,4
2010-07-01 00:08:00,4.99,0.214,122.232,22.43,,310.598,0.0089999999999999,1.716,0.014,,22.847,,,4
2010-07-01 00:09:00,4.989,-0.017,122.263,22.37,,321.122,0.007,1.504,0.01,,22.777,,,4
2010-07-01 00:10:00,4.991,0.1759999999999999,122.26,22.217,,332.717,0.007,1.506,0.012,,22.767,,,4
2010-07-01 00:11:00,4.983,-0.055,122.231,22.116,,316.611,0.007,1.662,0.012,,22.775,,,4
2010-07-01 00:12:00,4.99,-0.193,122.218,21.994,,300.407,0.007,1.378,0.01,,22.729,,,4
2010-07-01 00:13:00,4.99,-0.0109999999999999,122.277,21.873,,304.067,0.007,1.486,0.01,,22.644,,,4
2010-07-01 00:14:00,4.989,-0.0109999999999999,122.215,21.735,,307.954,0.007,1.384,0.01,,22.57,,,4
2010-07-01 00:15:00,4.979,-0.05,122.16,21.685,,318.066,0.008,1.762,0.014,,22.59,,,4
2010-07-01 00:16:00,4.978,0.231,122.166,21.717,,269.726,0.006,1.5,0.01,,22.634,,,4
2010-07-01 00:17:00,4.981,-0.193,122.164,21.797,,281.589,0.007,1.606,0.012,,22.714,,,4
2010-07-01 00:18:00,4.984,-0.138,122.142,21.741,,286.304,0.006,1.486,0.01,,22.76,,,4
2010-07-01 00:19:00,4.983,-0.2039999999999999,122.198,21.688,,327.274,0.007,1.47,0.01,,22.844,,,4
2010-07-01 00:20:00,4.983,0.253,122.181,21.748,,343.339,0.008,1.374,0.012,,22.957,,,4
2010-07-01 00:21:00,4.988,-0.3689999999999999,122.246,21.666,,314.194,0.007,1.632,0.012,,22.982,,,4
2010-07-01 00:22:00,4.991,-0.133,122.254,21.689,,299.649,0.005,1.642,0.008,,22.989,,,4
2010-07-01 00:23:00,4.996,0.0379999999999999,122.283,21.711,,341.865,0.005,1.612,0.008,,23.007,,,4
2010-07-01 00:24:00,4.995,-0.331,122.283,21.763,,341.329,0.008,1.426,0.01,,23.026,,,4
2010-07-01 00:25:00,4.995,-0.105,122.272,21.83,,322.152,0.007,1.644,0.012,,23.04,,,4
2010-07-01 00:26:00,4.991,-0.05,122.226,21.784,,305.66,0.0089999999999999,1.572,0.014,,23.064,,,4
2010-07-01 00:27:00,4.988,0.104,122.33,21.637,,306.44,0.008,1.524,0.012,,23.06,,,4
2010-07-01 00:28:00,4.992,0.027,122.4,21.492,,298.908,0.008,1.732,0.014,,23.031,,,4
2010-07-01 00:29:00,4.997,-0.2039999999999999,122.403,21.425,,280.464,0.007,1.576,0.01,,22.929,,,4
2010-07-01 00:30:00,4.997,-0.0879999999999999,122.401,21.287,,242.427,0.008,1.656,0.012,,22.822,,,4
