measured_on,ac_current__251,ac_current__319,ac_power__247,ac_power__315,ac_voltage__250,ac_voltage__318,ambient_temp__252,ambient_temp__320,das_temp__325,dc_pos_current__249,dc_pos_current__317,dc_pos_voltage__248,dc_pos_voltage__316,dc_power__246,dc_power__314,inverter_temp__256,module_temp_1__253,module_temp_1__321,module_temp_2__254,module_temp_3__255,module_temp_4__257,module_temp_5__258,module_temp_6__259,module_temp_7__260,poa_irradiance__245,system_id
2010-04-25 00:22:00,,5.034,,0.055,,122.738,,6.738,166.528,,0.006,,2.336,,0.014,,,7.017,,,,,,,,4
2010-04-25 00:23:00,,5.034,,0.104,,122.747,,6.707,167.364,,0.006,,2.266,,0.012,,,7.039,,,,,,,,4
2010-04-25 00:24:00,,5.03,,0.1429999999999999,,122.676,,6.685,163.299,,0.0089999999999999,,2.416,,0.0219999999999999,,,7.14,,,,,,,,4
2010-04-25 00:25:00,,5.031,,0.005,,122.756,,6.512,167.836,,0.006,,2.47,,0.016,,,7.169,,,,,,,,4
2010-04-25 00:26:00,,5.033,,0.0439999999999999,,122.808,,6.102,166.495,,0.007,,2.224,,0.016,,,7.288,,,,,,,,4
2010-04-25 00:27:00,,5.034,,0.0439999999999999,,122.775,,6.242,166.493,,0.005,,2.552,,0.014,,,7.349,,,,,,,,4
2010-04-25 00:28:00,,5.029,,-0.006,,122.717,,6.172,165.553,,0.008,,2.306,,0.0179999999999999,,,7.275,,,,,,,,4
2010-04-25 00:29:00,,5.03,,-0.138,,122.737,,6.484,168.582,,0.005,,2.428,,0.012,,,7.248999999999999,,,,,,,,4
2010-04-25 00:30:00,,5.025,,0.082,,122.702,,6.549,172.601,,0.008,,2.312,,0.0179999999999999,,,7.195,,,,,,,,4
2010-04-25 00:31:00,,5.023,,-0.017,,122.637,,6.245,166.63,,0.006,,2.236,,0.014,,,7.102,,,,,,,,4
2010-04-25 00:32:00,,5.02,,-0.028,,122.614,,6.089,167.884,,0.007,,2.378,,0.0179999999999999,,,7.133,,,,,,,,4
2010-04-25 00:33:00,,5.022,,-0.006,,122.636,,5.911,166.664,,0.006,,2.282,,0.014,,,7.063,,,,,,,,4
2010-04-25 00:34:00,,5.028,,0.066,,122.681,,5.828,152.977,,0.008,,2.338,,0.0179999999999999,,,7.056,,,,,,,,4
2010-04-25 00:35:00,,5.031,,0.082,,122.769,,5.929,151.4,,0.006,,2.338,,0.012,,,7.041,,,,,,,,4
2010-04-25 00:36:00,,5.03,,0.154,,122.838,,6.098,151.412,,0.007,,2.468,,0.0179999999999999,,,7.086,,,,,,,,4
2010-04-25 00:37:00,,5.034,,-0.028,,122.81,,6.144,155.331,,0.004,,2.332,,0.008,,,7.012,,,,,,,,4
2010-04-25 00:38:00,,5.033,,-0.017,,122.863,,6.413,153.355,,0.005,,2.396,,0.012,,,6.997,,,,,,,,4
2010-04-25 00:39:00,,5.036,,0.005,,122.847,,6.488,145.687,,0.005,,2.524,,0.012,,,7.02,,,,,,,,4
2010-04-25 00:40:00,,5.028,,-0.006,,122.736,,6.437,146.314,,0.006,,2.204,,0.014,,,7.113,,,,,,,,4
2010-04-25 00:41:00,,5.036,,0.027,,122.764,,6.685,149.487,,0.008,,2.356,,0.02,,,7.269999999999999,,,,,,,,4
2010-04-25 00:42:00,,5.032,,0.0,,122.823,,6.987,148.85,,0.006,,2.534,,0.014,,,7.393,,,,,,,,4
2010-04-25 00:43:00,,5.032,,0.0879999999999999,,122.724,,7.012,149.519,,0.006,,2.1,,0.014,,,7.306,,,,,,,,4
2010-04-25 00:44:00,,5.031,,0.0,,122.74,,6.723,147.145,,0.007,,2.39,,0.016,,,7.239,,,,,,,,4
2010-04-25 00:45:00,,5.021,,0.033,,122.728,,6.694,148.26,,0.006,,2.59,,0.016,,,7.319,,,,,,,,4
2010-04-25 00:46:00,,5.034,,0.0219999999999999,,122.828,,6.83,150.968,,0.005,,2.464,,0.014,,,7.328,,,,,,,,4
2010-04-25 00:47:00,,5.035,,0.016,,122.802,,7.114,145.962,,0.007,,2.248,,0.016,,,7.253,,,,,,,,4
2010-04-25 00:48:00,,5.035,,-0.017,,122.807,,7.12,147.628,,0.003,,2.522,,0.008,,,7.211999999999998,,,,,,,,4
2010-04-25 00:49:00,,5.031,,0.0,,122.819,,7.496,141.745,,0.005,,2.242,,0.01,,,7.277,,,,,,,,4
2010-04-25 00:50:00,,5.03,,-0.0109999999999999,,122.741,,7.266,134.404,,0.005,,2.374,,0.012,,,7.162,,,,,,,,4
2010-04-25 00:51:00,,5.038,,0.033,,122.87,,6.971,144.001,,0.006,,2.312,,0.014,,,7.179,,,,,,,,4
2010-04-25 00:52:00,,5.034,,-0.0219999999999999,,122.759,,6.778,153.321,,0.006,,2.136,,0.012,,,7.122,,,,,,,,4
2010-04-25 00:53:00,,5.035,,-0.017,,122.771,,6.961,154.775,,0.006,,2.282,,0.012,,,7.232999999999999,,,,,,,,4
2010-04-25 00:54:00,,5.027,,-0.028,,122.779,,6.996,160.041,,0.006,,2.288,,0.012,,,7.177,,,,,,,,4
2010-04-25 00:55:00,,5.034,,0.033,,122.804,,6.386,163.351,,0.007,,2.494,,0.0179999999999999,,,7.143,,,,,,,,4
2010-04-25 00:56:00,,5.036,,0.0,,122.82,,6.188,149.147,,0.006,,2.3,,0.014,,,7.207,,,,,,,,4
2010-04-25 00:57:00,,5.034,,0.17,,122.728,,6.157,152.995,,0.004,,2.338,,0.008,,,7.248,,,,,,,,4
2010-04-25 00:58:00,,5.03,,0.203,,122.754,,6.037,147.977,,0.004,,2.156,,0.01,,,7.151,,,,,,,,4
2010-04-25 00:59:00,,5.03,,0.0109999999999999,,122.718,,5.908,149.577,,0.005,,2.428,,0.014,,,7.083,,,,,,,,4
2010-04-25 01:00:00,,5.026,,-0.0219999999999999,,122.706,,5.954,153.673,,0.006,,2.428,,0.014,,,7.077,,,,,,,,4
2010-04-25 01:01:00,,5.03,,0.0599999999999999,,122.76,,6.041,150.613,,0.006,,2.29,,0.014,,,6.994,,,,,,,,4
2010-04-25 01:02:00,,5.031,,-0.0609999999999999,,122.74,,6.081,145.136,,0.006,,2.494,,0.014,,,6.976,,,,,,,,4
2010-04-25 01:03:00,,5.027,,-0.066,,122.867,,6.067,143.976,,0.006,,2.08,,0.012,,,7.035,,,,,,,,4
2010-04-25 01:04:00,,5.034,,-0.066,,122.842,,6.111,141.207,,0.007,,2.366,,0.016,,,7.118,,,,,,,,4
2010-04-25 01:05:00,,5.035,,-0.066,,122.886,,6.113,146.999,,0.006,,2.216,,0.014,,,7.127,,,,,,,,4
2010-04-25 01:06:00,,5.039,,0.0379999999999999,,122.839,,6.187,154.456,,0.005,,2.372,,0.012,,,7.176,,,,,,,,4
2010-04-25 01:07:00,,5.034,,0.005,,122.821,,6.161,163.492,,0.007,,2.444,,0.016,,,7.226,,,,,,,,4
2010-04-25 01:08:00,,5.03,,0.1479999999999999,,122.821,,6.417,172.561,,0.005,,2.266,,0.01,,,7.266,,,,,,,,4
2010-04-25 01:09:00,,5.033,,0.269,,122.83,,6.673,173.049,,0.005,,2.266,,0.012,,,7.224999999999999,,,,,,,,4
2010-04-25 01:10:00,,5.031,,0.1809999999999999,,122.814,,6.84,172.286,,0.007,,2.306,,0.016,,,7.09,,,,,,,,4
2010-04-25 01:11:00,,5.033,,0.0379999999999999,,122.788,,6.765,164.018,,0.005,,2.282,,0.012,,,6.914,,,,,,,,4
2010-04-25 01:12:00,,5.03,,0.1479999999999999,,122.815,,6.551,165.092,,0.006,,2.342,,0.014,,,6.799,,,,,,,,4
2010-04-25 01:13:00,,5.029,,-0.0219999999999999,,122.765,,6.413,159.207,,0.006,,2.308,,0.014,,,6.789,,,,,,,,4
2010-04-25 01:14:00,,5.04,,-0.0719999999999999,,122.835,,6.306,150.996,,0.005,,2.258,,0.012,,,6.711,,,,,,,,4
2010-04-25 01:15:00,,5.038,,0.115,,122.854,,6.583,151.068,,0.006,,2.314,,0.014,,,6.818,,,,,,,,4
2010-04-25 01:16:00,,5.031,,-0.006,,122.856,,7.378999999999999,155.215,,0.005,,2.314,,0.012,,,6.867,,,,,,,,4
2010-04-25 01:17:00,,5.03,,0.0,,122.869,,7.823,156.977,,0.007,,1.96,,0.012,,,6.791,,,,,,,,4
2010-04-25 01:18:00,,5.034,,-0.0719999999999999,,122.85,,8.320999999999998,157.764,,0.005,,2.18,,0.01,,,6.688,,,,,,,,4
2010-04-25 01:19:00,,5.037,,0.0439999999999999,,122.902,,8.362999999999998,156.267,,0.006,,1.98,,0.012,,,6.543,,,,,,,,4
2010-04-25 01:20:00,,5.038,,-0.099,,122.904,,8.268,161.358,,0.006,,2.05,,0.012,,,6.501,,,,,,,,4
2010-04-25 01:21:00,,5.031,,0.0439999999999999,,122.912,,8.224999999999998,160.778,,0.008,,1.972,,0.016,,,6.578,,,,,,,,4
2010-04-25 01:22:00,,5.036,,0.0219999999999999,,122.873,,7.942999999999999,163.837,,0.007,,2.162,,0.016,,,6.624,,,,,,,,4
2010-04-25 01:23:00,,5.033,,0.154,,122.947,,6.711,166.659,,0.006,,2.234,,0.014,,,6.659,,,,,,,,4
2010-04-25 01:24:00,,5.042,,0.0109999999999999,,123.009,,6.681,168.621,,0.006,,2.216,,0.012,,,6.765,,,,,,,,4
2010-04-25 01:25:00,,5.043,,0.132,,123.055,,6.599,161.517,,0.005,,2.458,,0.012,,,6.792,,,,,,,,4
2010-04-25 01:26:00,,5.041,,0.115,,123.054,,6.697,157.989,,0.005,,2.234,,0.012,,,6.876,,,,,,,,4
2010-04-25 01:27:00,,5.042,,-0.05,,122.978,,6.729,163.434,,0.007,,2.426,,0.0179999999999999,,,6.866,,,,,,,,4
2010-04-25 01:28:00,,5.041,,0.0219999999999999,,122.986,,6.522,167.861,,0.006,,2.118,,0.012,,,6.883,,,,,,,,4
2010-04-25 01:29:00,,5.035,,0.0439999999999999,,122.934,,6.214,166.659,,0.006,,2.112,,0.012,,,6.906,,,,,,,,4
2010-04-25 01:30:00,,5.037,,0.027,,122.936,,6.166,172.068,,0.006,,2.276,,0.012,,,6.809,,,,,,,,4
2010-04-25 01:31:00,,5.041,,0.104,,122.999,,6.204,179.614,,0.008,,2.23,,0.016,,,6.803,,,,,,,,4
2010-04-25 01:32:00,,5.045,,0.1809999999999999,,123.049,,6.071,186.036,,0.005,,2.402,,0.012,,,6.752,,,,,,,,4
2010-04-25 01:33:00,,5.043,,0.066,,122.951,,6.104,162.847,,0.007,,2.1,,0.014,,,6.72,,,,,,,,4
2010-04-25 01:34:00,,5.034,,0.17,,122.907,,7.34,156.544,,0.006,,2.212,,0.014,,,6.941,,,,,,,,4
2010-04-25 01:35:00,,5.035,,0.055,,122.896,,7.740999999999999,153.749,,0.007,,2.056,,0.016,,,6.855,,,,,,,,4
2010-04-25 01:36:00,,5.032,,0.0219999999999999,,122.933,,9.13,166.005,,0.005,,2.144,,0.012,,,7.153,,,,,,,,4
2010-04-25 01:37:00,,5.033,,0.0379999999999999,,122.916,,9.842,171.089,,0.006,,2.206,,0.014,,,7.216999999999999,,,,,,,,4
2010-04-25 01:38:00,,5.034,,0.0929999999999999,,122.851,,8.843999999999998,166.217,,0.006,,1.89,,0.01,,,6.956,,,,,,,,4
2010-04-25 01:39:00,,5.03,,-0.066,,122.84,,7.992,164.552,,0.006,,2.168,,0.012,,,6.909,,,,,,,,4
2010-04-25 01:40:00,,5.038,,0.0109999999999999,,122.908,,7.463,171.057,,0.008,,1.972,,0.016,,,6.881,,,,,,,,4
2010-04-25 01:41:00,,5.04,,0.066,,122.843,,6.963,172.484,,0.006,,1.984,,0.012,,,6.863,,,,,,,,4
2010-04-25 01:42:00,,5.032,,-0.0439999999999999,,122.87,,6.873,164.921,,0.006,,2.034,,0.012,,,6.957,,,,,,,,4
2010-04-25 01:43:00,,5.032,,0.0379999999999999,,122.824,,6.738,171.816,,0.006,,1.948,,0.012,,,7.043,,,,,,,,4
2010-04-25 01:44:00,,5.034,,0.0109999999999999,,122.87,,7.348,166.985,,0.005,,2.136,,0.012,,,7.087,,,,,,,,4
2010-04-25 01:45:00,,5.033,,0.033,,122.906,,7.715,169.016,,0.005,,2.156,,0.012,,,7.085,,,,,,,,4
2010-04-25 01:46:00,,5.034,,-0.0109999999999999,,122.937,,8.84,171.543,,0.007,,2.122,,0.014,,,7.288,,,,,,,,4
2010-04-25 01:47:00,,5.033,,-0.033,,122.88,,9.645,175.734,,0.005,,2.026,,0.012,,,7.429,,,,,,,,4
2010-04-25 01:48:00,,5.029,,-0.028,,122.763,,9.225,162.316,,0.005,,2.052,,0.01,,,7.267,,,,,,,,4
2010-04-25 01:49:00,,5.036,,0.0109999999999999,,122.827,,8.727,168.91,,0.007,,2.27,,0.016,,,7.129,,,,,,,,4
2010-04-25 01:50:00,,5.04,,-0.006,,122.837,,8.313,173.672,,0.006,,2.218,,0.014,,,7.034,,,,,,,,4
2010-04-25 01:51:00,,5.038,,-0.0719999999999999,,122.805,,8.32,172.342,,0.007,,2.038,,0.014,,,7.128,,,,,,,,4
2010-04-25 01:52:00,,5.03,,0.258,,122.799,,9.48,170.833,,0.007,,1.806,,0.012,,,7.449,,,,,,,,4
2010-04-25 01:53:00,,5.027,,0.005,,122.779,,9.888000000000002,170.967,,0.006,,2.076,,0.014,,,7.611,,,,,,,,4
2010-04-25 01:54:00,,5.034,,0.104,,122.902,,9.973,166.928,,0.004,,1.96,,0.008,,,7.742,,,,,,,,4
2010-04-25 01:55:00,,5.033,,-0.0439999999999999,,122.869,,9.981000000000002,169.505,,0.006,,2.216,,0.014,,,7.82,,,,,,,,4
2010-04-25 01:56:00,,5.037,,0.016,,122.921,,9.823,164.442,,0.007,,1.8,,0.014,,,7.782,,,,,,,,4
2010-04-25 01:57:00,,5.027,,-0.0219999999999999,,122.902,,8.856,159.968,,0.006,,1.954,,0.012,,,7.502,,,,,,,,4
2010-04-25 01:58:00,,5.04,,0.0879999999999999,,122.934,,8.393,175.31,,0.004,,2.182,,0.008,,,7.375,,,,,,,,4
2010-04-25 01:59:00,,5.04,,0.198,,122.978,,8.061,180.92,,0.007,,2.13,,0.014,,,7.3,,,,,,,,4
2010-04-25 02:00:00,,5.032,,-0.083,,122.778,,7.865,175.239,,0.007,,2.076,,0.014,,,7.164,,,,,,,,4
2010-04-25 02:01:00,,5.034,,-0.0109999999999999,,122.836,,7.798,175.202,,0.008,,2.206,,0.0179999999999999,,,7.147,,,,,,,,4
2010-04-25 02:02:00,,5.031,,-0.006,,122.853,,9.323,182.535,,0.007,,2.052,,0.016,,,7.7,,,,,,,,4
2010-04-25 02:03:00,,5.031,,0.082,,122.811,,9.35,179.822,,0.005,,2.212,,0.01,,,7.642,,,,,,,,4
2010-04-25 02:04:00,,5.033,,-0.0609999999999999,,122.758,,8.356,189.069,,0.008,,2.314,,0.02,,,7.464,,,,,,,,4
2010-04-25 02:05:00,,5.027,,-0.039,,122.732,,8.298999999999998,187.753,,0.005,,2.112,,0.012,,,7.578,,,,,,,,4
2010-04-25 02:06:00,,5.024,,-0.0109999999999999,,122.732,,9.258,188.561,,0.006,,2.002,,0.012,,,7.774,,,,,,,,4
2010-04-25 02:07:00,,5.031,,0.027,,122.768,,9.527,188.536,,0.005,,2.112,,0.012,,,7.845,,,,,,,,4
2010-04-25 02:08:00,,5.034,,0.0709999999999999,,122.75,,9.891,183.122,,0.006,,2.088,,0.012,,,8.006999999999998,,,,,,,,4
2010-04-25 02:09:00,,5.031,,-0.0609999999999999,,122.783,,9.707,183.489,,0.007,,2.064,,0.016,,,7.894,,,,,,,,4
2010-04-25 02:10:00,,5.03,,-0.105,,122.705,,8.947,178.609,,0.006,,2.164,,0.014,,,7.716999999999999,,,,,,,,4
2010-04-25 02:11:00,,5.029,,0.1759999999999999,,122.735,,8.436,177.072,,0.007,,1.762,,0.012,,,7.614,,,,,,,,4
2010-04-25 02:12:00,,5.03,,-0.0219999999999999,,122.763,,7.961999999999998,184.075,,0.005,,1.938,,0.01,,,7.570999999999999,,,,,,,,4
2010-04-25 02:13:00,,5.034,,-0.11,,122.805,,7.776,178.869,,0.007,,2.26,,0.016,,,7.578999999999998,,,,,,,,4
2010-04-25 02:14:00,,5.034,,0.055,,122.832,,7.66,174.983,,0.007,,1.8,,0.012,,,7.613,,,,,,,,4
2010-04-25 02:15:00,,5.034,,0.0219999999999999,,122.785,,7.655,178.841,,0.006,,1.956,,0.01,,,7.65,,,,,,,,4
2010-04-25 02:16:00,,5.029,,0.11,,122.728,,7.863,182.384,,0.007,,1.888,,0.014,,,7.758,,,,,,,,4
2010-04-25 02:17:00,,5.032,,0.0709999999999999,,122.732,,8.595,175.487,,0.007,,2.152,,0.014,,,7.966,,,,,,,,4
2010-04-25 02:18:00,,5.031,,-0.033,,122.813,,9.052,179.25,,0.005,,1.95,,0.01,,,8.05,,,,,,,,4
2010-04-25 02:19:00,,5.022,,-0.017,,122.659,,9.842,175.031,,0.005,,2.068,,0.012,,,8.354,,,,,,,,4
2010-04-25 02:20:00,,5.028,,-0.033,,122.754,,10.128,179.115,,0.006,,1.758,,0.01,,,8.403,,,,,,,,4
2010-04-25 02:21:00,,5.033,,0.016,,122.762,,10.192,174.247,,0.006,,1.8,,0.012,,,8.548,,,,,,,,4
2010-04-25 02:22:00,,5.028,,-0.121,,122.713,,10.289,172.316,,0.006,,1.764,,0.012,,,8.638,,,,,,,,4
2010-04-25 02:23:00,,5.025,,-0.039,,122.759,,10.16,170.726,,0.008,,2.156,,0.016,,,8.608,,,,,,,,4
2010-04-25 02:24:00,,5.029,,-0.028,,122.689,,10.078,173.984,,0.006,,2.07,,0.012,,,8.554999999999998,,,,,,,,4
2010-04-25 02:25:00,,5.029,,-0.121,,122.79,,9.929,172.123,,0.007,,1.536,,0.01,,,8.574999999999998,,,,,,,,4
2010-04-25 02:26:00,,5.038,,-0.028,,122.816,,9.095,177.039,,0.006,,1.948,,0.012,,,8.352,,,,,,,,4
2010-04-25 02:27:00,,5.039,,0.1429999999999999,,122.804,,8.465999999999998,174.754,,0.007,,1.954,,0.014,,,8.221,,,,,,,,4
2010-04-25 02:28:00,,5.026,,-0.0219999999999999,,122.751,,8.16,180.19,,0.005,,1.936,,0.01,,,8.159,,,,,,,,4
2010-04-25 02:29:00,,5.029,,0.027,,122.692,,8.554,177.437,,0.005,,1.654,,0.008,,,8.354,,,,,,,,4
2010-04-25 02:30:00,,5.029,,-0.0109999999999999,,122.742,,9.154000000000002,175.49,,0.007,,1.93,,0.014,,,8.458999999999998,,,,,,,,4
2010-04-25 02:31:00,,5.031,,-0.0439999999999999,,122.72,,8.535,174.971,,0.0089999999999999,,2.044,,0.0179999999999999,,,8.285999999999998,,,,,,,,4
2010-04-25 02:32:00,,5.026,,0.0,,122.737,,8.003,176.161,,0.006,,1.726,,0.008,,,8.214,,,,,,,,4
2010-04-25 02:33:00,,5.027,,0.0219999999999999,,122.724,,7.453,178.527,,0.008,,1.932,,0.016,,,8.214,,,,,,,,4
2010-04-25 02:34:00,,5.021,,0.049,,122.722,,7.392,181.851,,0.007,,1.918,,0.012,,,8.24,,,,,,,,4
2010-04-25 02:35:00,,5.031,,0.005,,122.738,,7.317,180.025,,0.006,,1.902,,0.012,,,8.169,,,,,,,,4
2010-04-25 02:36:00,,5.032,,0.066,,122.777,,7.195,178.736,,0.006,,1.986,,0.012,,,8.170999999999998,,,,,,,,4
2010-04-25 02:37:00,,5.029,,0.033,,122.79,,7.128,180.814,,0.007,,1.93,,0.014,,,8.160999999999998,,,,,,,,4
2010-04-25 02:38:00,,5.03,,0.0,,122.739,,6.963,188.335,,0.005,,1.752,,0.008,,,8.202999999999998,,,,,,,,4
2010-04-25 02:39:00,,5.025,,0.0219999999999999,,122.757,,6.968,191.068,,0.005,,2.004,,0.01,,,8.317999999999998,,,,,,,,4
2010-04-25 02:40:00,,5.031,,-0.0219999999999999,,122.76,,7.0,188.701,,0.007,,2.008,,0.016,,,8.362999999999998,,,,,,,,4
2010-04-25 02:41:00,,5.032,,0.0109999999999999,,122.815,,7.079,183.628,,0.007,,2.026,,0.014,,,8.37,,,,,,,,4
2010-04-25 02:42:00,,5.031,,0.132,,122.702,,7.089,181.447,,0.006,,2.008,,0.012,,,8.423,,,,,,,,4
2010-04-25 02:43:00,,5.028,,-0.066,,122.71,,7.272999999999999,180.892,,0.006,,2.014,,0.012,,,8.499,,,,,,,,4
2010-04-25 02:44:00,,5.024,,-0.066,,122.684,,7.336,178.376,,0.006,,1.56,,0.01,,,8.535999999999998,,,,,,,,4
2010-04-25 02:45:00,,5.026,,-0.0219999999999999,,122.759,,7.466999999999999,185.134,,0.006,,1.768,,0.012,,,8.554999999999998,,,,,,,,4
2010-04-25 02:46:00,,5.03,,0.0439999999999999,,122.664,,7.487,188.383,,0.006,,1.972,,0.012,,,8.461999999999998,,,,,,,,4
2010-04-25 02:47:00,,5.024,,-0.0439999999999999,,122.696,,7.506999999999999,187.044,,0.006,,1.818,,0.01,,,8.415,,,,,,,,4
2010-04-25 02:48:00,,5.027,,0.115,,122.67,,7.758,174.075,,0.006,,1.674,,0.01,,,8.429,,,,,,,,4
2010-04-25 02:49:00,,5.023,,-0.033,,122.609,,7.897,176.217,,0.005,,1.732,,0.01,,,8.397,,,,,,,,4
2010-04-25 02:50:00,,5.019,,0.055,,122.611,,7.78,177.95,,0.006,,1.902,,0.012,,,8.407,,,,,,,,4
2010-04-25 02:51:00,,5.024,,0.0599999999999999,,122.657,,7.703,177.404,,0.007,,1.932,,0.014,,,8.452,,,,,,,,4
2010-04-25 02:52:00,,5.018,,-0.033,,122.604,,7.7,184.609,,0.006,,1.716,,0.01,,,8.397,,,,,,,,4
2010-04-25 02:53:00,,5.025,,0.016,,122.685,,7.642,182.517,,0.007,,1.752,,0.012,,,8.351,,,,,,,,4
2010-04-25 02:54:00,,5.018,,0.0,,122.678,,7.655999999999999,179.868,,0.007,,2.016,,0.014,,,8.391999999999998,,,,,,,,4
2010-04-25 02:55:00,,5.029,,-0.017,,122.639,,7.453999999999998,174.584,,0.004,,1.72,,0.008,,,8.282,,,,,,,,4
2010-04-25 02:56:00,,5.027,,0.0439999999999999,,122.662,,7.163,175.869,,0.006,,1.92,,0.012,,,8.285,,,,,,,,4
2010-04-25 02:57:00,,5.028,,0.0769999999999999,,122.725,,7.004,170.79,,0.007,,1.852,,0.014,,,8.285999999999998,,,,,,,,4
2010-04-25 02:58:00,,5.028,,0.0709999999999999,,122.68,,6.946,174.581,,0.007,,1.86,,0.012,,,8.333999999999998,,,,,,,,4
2010-04-25 02:59:00,,5.026,,0.082,,122.738,,6.991,176.401,,0.005,,1.708,,0.008,,,8.371,,,,,,,,4
2010-04-25 03:00:00,,5.028,,-0.0219999999999999,,122.836,,7.167,176.698,,0.006,,1.866,,0.01,,,8.423,,,,,,,,4
2010-04-25 03:01:00,,5.028,,-0.094,,122.721,,7.28,185.693,,0.007,,1.692,,0.012,,,8.441,,,,,,,,4
2010-04-25 03:02:00,,5.026,,0.104,,122.751,,7.363,188.558,,0.005,,1.894,,0.01,,,8.381,,,,,,,,4
2010-04-25 03:03:00,,5.028,,-0.0719999999999999,,122.775,,7.589,182.176,,0.006,,1.606,,0.008,,,8.418,,,,,,,,4
2010-04-25 03:04:00,,5.033,,0.0439999999999999,,122.778,,7.824,181.775,,0.007,,1.924,,0.014,,,8.486,,,,,,,,4
2010-04-25 03:05:00,,5.026,,0.082,,122.711,,7.915,186.03,,0.005,,1.888,,0.01,,,8.487999999999998,,,,,,,,4
2010-04-25 03:06:00,,5.024,,0.0109999999999999,,122.653,,7.964,189.661,,0.006,,1.788,,0.01,,,8.429999999999998,,,,,,,,4
2010-04-25 03:07:00,,5.03,,0.005,,122.764,,7.807,190.726,,0.006,,1.65,,0.01,,,8.295999999999998,,,,,,,,4
2010-04-25 03:08:00,,5.029,,0.192,,122.784,,7.372,185.234,,0.005,,1.734,,0.008,,,8.301,,,,,,,,4
2010-04-25 03:09:00,,5.026,,-0.0109999999999999,,122.802,,7.166,185.333,,0.004,,1.906,,0.008,,,8.385,,,,,,,,4
