measured_on,ac_current__319,ac_power__315,ac_voltage__318,ambient_temp__320,das_temp__325,dc_pos_current__317,dc_pos_voltage__316,dc_power__314,module_temp_1__321,poa_irradiance__313,system_id
2008-03-18 00:00:00,5.168,-0.095,124.508,-1.161,-0.785,0.006,2.485,0.014,-2.626,19.0,4
2008-03-18 00:15:00,5.168,-0.095,124.496,-1.196,-0.5789999999999998,0.006,2.482,0.014,-2.226,19.0,4
2008-03-18 00:30:00,5.169,-0.095,124.557,-1.441,-0.514,0.006,2.423,0.014,-2.233,19.0,4
2008-03-18 00:45:00,5.17,-0.095,124.572,-1.166,-0.6039999999999999,0.006,2.374,0.014,-2.361,18.0,4
2008-03-18 01:00:00,5.168,-0.095,124.551,-1.008,-0.4069999999999999,0.006,2.315,0.014,-2.111,18.0,4
2008-03-18 01:15:00,5.168,-0.095,124.532,-1.431,-0.4919999999999999,0.005,2.256,0.012,-2.481,17.0,4
2008-03-18 01:30:00,5.166,-0.095,124.509,-0.6129999999999999,-0.4939999999999999,0.006,2.159,0.012,-2.376,18.0,4
2008-03-18 01:45:00,5.159,-0.095,124.354,-0.434,-0.16,0.005,2.158,0.012,-2.073,18.0,4
2008-03-18 02:00:00,5.168,-0.095,124.56,-0.253,0.082,0.006,2.102,0.012,-1.918,18.0,4
2008-03-18 02:15:00,5.167,-0.095,124.567,-0.1029999999999999,0.1809999999999999,0.005,2.071,0.0109999999999999,-1.946,19.0,4
2008-03-18 02:30:00,5.166,-0.095,124.539,-0.447,0.2419999999999999,0.006,2.076,0.012,-1.637,19.0,4
2008-03-18 02:45:00,5.167,-0.095,124.567,-0.34,0.231,0.006,2.017,0.012,-1.578,19.0,4
2008-03-18 03:00:00,5.166,-0.095,124.515,-0.1449999999999999,0.2,0.006,1.942,0.0109999999999999,-1.921,18.0,4
2008-03-18 03:15:00,5.158,-0.095,124.392,-0.259,0.186,0.006,1.929,0.0109999999999999,-2.028,18.0,4
2008-03-18 03:30:00,5.153,-0.095,124.279,-0.464,0.082,0.006,1.802,0.01,-1.916,18.0,4
2008-03-18 03:45:00,5.147,-0.095,124.169,-0.4779999999999999,0.021,0.006,1.764,0.01,-1.958,18.0,4
2008-03-18 04:00:00,5.143,-0.095,124.03,0.124,0.217,0.006,1.76,0.01,-1.527,19.0,4
2008-03-18 04:15:00,5.133,-0.095,123.862,0.2119999999999999,0.56,0.006,1.707,0.01,-1.197,18.0,4
2008-03-18 04:30:00,5.134,-0.095,123.901,-0.1179999999999999,0.688,0.006,1.813,0.01,-1.342,18.0,4
2008-03-18 04:45:00,5.135,-0.095,123.926,-0.451,0.4819999999999999,0.005,1.778,0.01,-1.503,18.0,4
2008-03-18 05:00:00,5.121,-0.095,123.613,-0.671,0.218,0.006,1.849,0.0109999999999999,-1.677,18.0,4
2008-03-18 05:15:00,5.138,-0.095,124.022,-0.535,-0.034,0.006,1.844,0.01,-2.164,18.0,4
2008-03-18 05:30:00,5.115,-0.096,123.487,-0.4149999999999999,-0.049,0.006,2.154,0.0129999999999999,-1.92,18.0,4
2008-03-18 05:45:00,5.13,-0.098,123.924,-0.3619999999999999,0.033,0.006,4.14,0.024,-1.857,18.0,4
2008-03-18 06:00:00,5.141,-0.095,124.007,-0.55,0.1189999999999999,0.0089999999999999,12.859,0.129,-1.855,19.0,4
2008-03-18 06:15:00,5.293,-1.271,124.036,-1.028,-0.106,0.033,110.0,4.126,-2.263,30.0,4
2008-03-18 06:30:00,5.395,4.712,124.371,-0.633,-0.322,0.109,161.098,17.536,-2.676,69.0,4
2008-03-18 06:45:00,5.238,33.526,124.551,-0.517,-0.277,0.251,187.717,47.983,-1.612,133.0,4
2008-03-18 07:00:00,5.128,96.267,125.183,-0.0459999999999999,0.3519999999999999,0.451,258.117,115.814,0.191,205.0,4
2008-03-18 07:15:00,5.035,175.443,125.494,0.502,1.123,0.683,292.847,200.241,1.962,280.0,4
2008-03-18 07:30:00,5.101,252.639,125.896,0.761,1.904,0.952,294.957,280.976,3.979,356.0,4
2008-03-18 07:45:00,5.212,327.241,126.059,1.0,2.631,1.213,296.019,358.994,6.06,429.0,4
2008-03-18 08:00:00,5.425,400.236,126.171,1.294,3.231,1.483,293.974,435.863,7.668999999999999,502.0,4
2008-03-18 08:15:00,5.65,472.012,126.647,1.554,3.783,1.75,292.609,511.686,9.566,575.0,4
2008-03-18 08:30:00,5.95,538.886,126.959,1.856,4.279,1.986,293.096,581.865,11.048,643.0,4
2008-03-18 08:45:00,6.245,601.757,127.188,2.321,4.801,2.233,291.056,649.783,12.518,711.0,4
2008-03-18 09:00:00,6.565,661.953,127.259,2.907,5.415,2.47,288.96,713.609,15.157,778.0,4
2008-03-18 09:15:00,6.806,708.962,126.558,3.676,6.387,2.681,285.084,764.0599999999998,19.033,837.0,4
2008-03-18 09:30:00,7.12,764.455,126.934,3.467,7.101,2.88,286.356,824.4199999999998,18.594,897.0,4
2008-03-18 09:45:00,7.336,805.748,127.915,3.94,7.578,3.097,280.502,868.1079999999998,20.642,953.0,4
2008-03-18 10:00:00,7.546999999999999,838.0449999999998,127.654,4.958,8.284,3.244,278.807,904.18,25.839,999.0,4
2008-03-18 10:15:00,7.711,866.5829999999999,127.103,5.051,9.221,3.398,275.241,935.08,27.855,1038.0,4
2008-03-18 10:30:00,7.86,890.3959999999998,127.216,6.057,10.136,3.54,271.367,960.571,33.022,1079.0,4
2008-03-18 10:45:00,7.945999999999999,905.093,127.313,7.378999999999999,11.458,3.643,268.186,976.855,36.123,1112.0,4
2008-03-18 11:00:00,8.054999999999998,923.288,127.328,7.687,12.745,3.725,267.423,996.114,37.045,1138.0,4
2008-03-18 11:15:00,8.217,945.821,127.801,7.353,13.887,3.793,269.33,1021.443,35.568,1159.0,4
2008-03-18 11:30:00,8.322,965.6640000000002,128.29,7.004,14.736,3.876,268.985,1042.477,37.174,1178.0,4
2008-03-18 11:45:00,8.455999999999998,985.018,128.233,6.994,15.048,3.91,272.241,1064.551,35.385,1188.0,4
2008-03-18 12:00:00,7.051,550.921,126.649,7.404,14.299,2.141,306.139,598.651,32.489,1203.0,4
2008-03-18 12:15:00,8.516999999999998,994.325,128.583,8.018,14.092,3.934,273.591,1076.26,34.925,1195.0,4
2008-03-18 12:30:00,8.557,993.504,128.309,8.022,14.413,3.929,273.6,1074.755,33.517,1189.0,4
2008-03-18 12:45:00,8.55,1001.948,128.844,8.013,14.141,3.921,276.686,1084.579,30.019,1187.0,4
2008-03-18 13:00:00,8.547,993.432,128.172,8.245,13.697,3.864,278.262,1075.251,28.848,1171.0,4
2008-03-18 13:15:00,8.41,973.602,127.912,8.111,13.186,3.776,279.112,1053.906,27.498,1140.0,4
2008-03-18 13:30:00,8.291,950.3130000000002,128.017,8.163999999999998,12.717,3.664,280.633,1028.129,26.761,1107.0,4
2008-03-18 13:45:00,8.160999999999998,932.422,127.948,8.095,12.732,3.608,279.493,1008.461,26.684,1081.0,4
2008-03-18 14:00:00,7.94,903.422,127.537,8.015,13.192,3.508,278.461,976.895,27.54,1045.0,4
2008-03-18 14:15:00,7.739,870.288,127.378,7.711,13.172,3.35,281.233,942.154,25.642,999.0,4
2008-03-18 14:30:00,7.527,835.407,127.193,7.67,12.825,3.204,281.948,903.4,24.24,951.0,4
2008-03-18 14:45:00,7.296,795.845,127.165,7.621,12.58,3.028,284.404,860.996,23.062,903.0,4
2008-03-18 15:00:00,7.032,750.639,127.083,7.652999999999999,12.172,2.84,285.784,811.4729999999998,21.145,846.0,4
2008-03-18 15:15:00,6.722,693.549,126.802,7.947,11.93,2.639,284.236,750.153,21.527,783.0,4
2008-03-18 15:30:00,6.414,635.359,126.67,8.000999999999998,12.197,2.413,285.027,687.767,20.371,716.0,4
2008-03-18 15:45:00,6.108,573.572,126.478,7.639,12.427,2.161,287.397,620.971,19.659,648.0,4
2008-03-18 16:00:00,5.817,509.818,126.253,7.24,12.308,1.922,287.893,553.231,18.765,580.0,4
2008-03-18 16:15:00,5.549,440.969,125.942,6.92,12.483,1.66,289.304,480.192,17.969,510.0,4
2008-03-18 16:30:00,5.331,368.148,125.599,6.679,12.56,1.411,285.778,403.185,17.223,437.0,4
2008-03-18 16:45:00,5.189,299.912,125.451,6.565,12.533,1.144,289.14,330.879,16.409,370.0,4
2008-03-18 17:00:00,5.09,225.878,125.247,6.488,11.882,0.897,281.468,252.398,15.063,299.0,4
2008-03-18 17:15:00,5.252,86.748,124.654,6.251,10.131,0.379,279.924,106.198,13.05,188.0,4
2008-03-18 17:30:00,5.439,13.106,124.269,5.867,8.749,0.101,277.316,28.158,9.413,59.0,4
2008-03-18 17:45:00,5.462,7.05,124.222,5.36,7.828,0.0889999999999999,232.744,20.693,7.636,50.0,4
2008-03-18 18:00:00,5.484,-0.982,123.908,5.039,7.028,0.057,188.761,10.965,6.597,38.0,4
2008-03-18 18:15:00,5.241,-1.357,123.695,4.847,6.473,0.025,162.776,4.197,5.818,29.0,4
2008-03-18 18:30:00,5.103,-0.096,123.193,3.748,5.808,0.01,14.047,0.163,4.15,22.0,4
2008-03-18 18:45:00,5.112,-0.095,123.486,3.382,5.032,0.006,5.218,0.033,2.498,20.0,4
2008-03-18 19:00:00,5.115,-0.095,123.537,3.952,4.502,0.007,3.033,0.021,1.977,21.0,4
2008-03-18 19:15:00,5.117,-0.095,123.59,3.581,4.296,0.006,2.859,0.0179999999999999,2.33,20.0,4
2008-03-18 19:30:00,5.124,-0.095,123.723,3.329,4.165,0.006,2.825,0.0179999999999999,2.013,20.0,4
2008-03-18 19:45:00,5.131,-0.095,123.907,3.41,3.926,0.007,2.831,0.019,1.33,20.0,4
2008-03-18 20:00:00,5.139,-0.095,124.047,3.424,3.821,0.006,2.766,0.017,1.444,20.0,4
2008-03-18 20:15:00,5.145,-0.095,124.194,3.222,3.761,0.006,2.718,0.017,0.792,19.0,4
