measured_on,ac_current__319,ac_power__315,ac_voltage__318,ambient_temp__320,das_temp__325,dc_pos_current__317,dc_pos_voltage__316,dc_power__314,module_temp_1__321,poa_irradiance__313,system_id
2007-09-26 00:00:00,4.966,-0.158,119.667,8.403,9.598,0.006,2.782,0.017,7.776,12.0,4
2007-09-26 00:15:00,4.97,-0.158,119.745,8.253,9.49,0.006,2.732,0.017,7.549,13.0,4
2007-09-26 00:30:00,4.971,-0.158,119.773,8.711999999999998,9.466,0.006,2.717,0.016,7.83,13.0,4
2007-09-26 00:45:00,4.972,-0.158,119.836,7.458999999999999,9.38,0.006,2.769,0.017,7.376,12.0,4
2007-09-26 01:00:00,4.974,-0.158,119.886,7.173,9.006999999999998,0.006,2.728,0.017,6.852,13.0,4
2007-09-26 01:15:00,4.961,-0.158,119.611,7.187,8.740999999999998,0.006,2.671,0.016,6.546,13.0,4
2007-09-26 01:30:00,4.958,-0.158,119.535,6.902,8.465999999999998,0.006,2.735,0.016,6.469,12.0,4
2007-09-26 01:45:00,4.96,-0.158,119.586,7.822,8.41,0.006,2.678,0.017,6.469,13.0,4
2007-09-26 02:00:00,4.96,-0.158,119.6,7.261,8.394,0.006,2.69,0.017,6.44,12.0,4
2007-09-26 02:15:00,4.959,-0.158,119.582,7.031,8.335,0.006,2.687,0.016,6.304,11.0,4
2007-09-26 02:30:00,4.962,-0.158,119.61,6.616,8.067,0.006,2.635,0.017,6.196,11.0,4
2007-09-26 02:45:00,4.958,-0.158,119.515,6.918,7.971,0.006,2.595,0.016,5.902,13.0,4
2007-09-26 03:00:00,4.954,-0.158,119.43,7.253,7.95,0.006,2.537,0.0149999999999999,5.881,13.0,4
2007-09-26 03:15:00,4.951,-0.158,119.361,7.651,8.076,0.006,2.427,0.014,5.854,12.0,4
2007-09-26 03:30:00,4.949,-0.158,119.325,7.332,8.168,0.006,2.338,0.0149999999999999,6.008,12.0,4
2007-09-26 03:45:00,4.943,-0.158,119.187,6.72,8.089,0.006,2.228,0.014,5.894,12.0,4
2007-09-26 04:00:00,4.939,-0.159,119.107,8.782999999999998,8.032999999999998,0.006,2.134,0.0129999999999999,5.802,12.0,4
2007-09-26 04:15:00,4.909,-0.1739999999999999,118.515,10.52,8.683,0.006,1.915,0.012,5.718,13.0,4
2007-09-26 04:30:00,4.896,-0.167,118.263,10.999,9.611,0.006,1.78,0.0109999999999999,6.254,13.0,4
2007-09-26 04:45:00,4.917,-0.16,118.753,10.87,10.171,0.006,1.554,0.01,6.64,12.0,4
2007-09-26 05:00:00,4.921,-0.158,118.827,11.212,10.371,0.006,1.418,0.0089999999999999,6.631,12.0,4
2007-09-26 05:15:00,4.888,-0.16,118.116,10.597,10.485,0.006,2.172,0.014,7.007,12.0,4
2007-09-26 05:30:00,4.909,-0.158,118.625,10.623,10.372,0.007,6.308,0.0429999999999999,7.401,12.0,4
2007-09-26 05:45:00,4.905,-0.158,118.5,9.305,10.286,0.0129999999999999,18.8,0.274,7.652,13.0,4
2007-09-26 06:00:00,5.105,-1.157,118.451,9.274,10.127,0.039,117.967,5.086,7.498999999999999,24.0,4
2007-09-26 06:15:00,5.113,6.274,119.2,9.708,9.885,0.121,154.766,18.726,8.095,67.0,4
2007-09-26 06:30:00,4.972,39.416,119.34,10.048,10.344,0.277,193.257,54.106,8.992,130.0,4
