measured_on,ac_current__319,ac_power__315,ac_voltage__318,ambient_temp__320,das_battery_voltage__326,das_temp__325,dc_pos_current__317,dc_pos_voltage__316,dc_power__314,inverter_temp__324,module_temp_1__321,module_temp_2__322,module_temp_3__323,power_factor__327,system_id
2011-05-26 00:00:00,0.1874,3.2469,123.0229,8.6883,13.5614,8.9441,0.0041,1.424,0.0064,8.769999999999998,7.2638,7.3789,7.829799999999999,0.1267,4
2011-05-26 00:01:00,0.187,3.1824,123.0929,8.6767,13.5623,8.934,0.008,1.4582,0.0135,8.7634,7.2451,7.353799999999999,7.799,0.1263,4
2011-05-26 00:02:00,0.1855,3.2039,123.0844,8.535299999999998,13.5618,8.9238,-0.0005,1.4525,-0.0005999999999999,8.7397,7.2178,7.3635,7.7661,0.1264,4
2011-05-26 00:03:00,0.1875999999999999,3.2469,123.0707,8.602399999999998,13.5618,8.9238,0.0071,1.3728,0.0103,8.731899999999998,7.247,7.3897,7.8122,0.1273,4
2011-05-26 00:04:00,0.1862999999999999,3.2684,123.0519,8.6582,13.5632,8.901199999999998,0.0074999999999999,1.4012,0.0104,8.7086,7.2506,7.3848,7.817999999999999,0.1272,4
2011-05-26 00:05:00,0.1865999999999999,3.2254,123.0109,8.7324,13.5632,8.8956,0.0067999999999999,1.5607,0.012,8.715,7.2755,7.393399999999998,7.8293,0.1275999999999999,4
2011-05-26 00:06:00,0.1860999999999999,3.1179,122.934,8.6463,13.5632,8.8786,0.0067999999999999,1.5778,0.0121,8.7002,7.2308,7.353,7.7655,0.1272,4
2011-05-26 00:07:00,0.1859,3.2254,122.8571,8.6568,13.5632,8.8749,0.0008999999999999,1.6006,0.0005,8.702099999999998,7.2405,7.3726,7.7702,0.1279,4
2011-05-26 00:08:00,0.1874,3.2039,122.8793,8.652,13.5632,8.8579,0.0057,1.424,0.0091999999999999,8.6859,7.2434,7.359899999999999,7.7774,0.127,4
2011-05-26 00:09:00,0.1859,3.1394,122.8981,8.698399999999998,13.5632,8.852299999999998,0.0043,1.3784,0.0035,8.6859,7.2449,7.3337,7.7789,0.1273,4
2011-05-26 00:10:00,0.187,3.1394,122.8981,8.5918,13.5632,8.8334,0.0082,1.4297,0.0115,8.6593,7.208199999999999,7.2594,7.711,0.1272,4
2011-05-26 00:11:00,0.1867999999999999,3.2039,122.9084,8.505499999999998,13.5632,8.8334,0.0047999999999999,1.4126,0.0083,8.646499999999998,7.1762,7.2267,7.6535,0.1269,4
2011-05-26 00:12:00,0.1865999999999999,3.1609,122.8845,8.5613,13.5632,8.8222,0.0041,1.4468,0.0076,8.627399999999998,7.1699,7.271499999999999,7.6891,0.1273,4
2011-05-26 00:13:00,0.1855,3.1824,122.8947,8.652,13.5632,8.8109,0.0020999999999999,1.2873,0.0044,8.6239,7.1521,7.2935,7.7026,0.1272,4
2011-05-26 00:14:00,0.1862999999999999,3.1824,122.9135,8.718199999999998,13.5632,8.792199999999998,-0.0016,1.6291,-0.0022,8.6209,7.1484,7.2926,7.710899999999999,0.1275,4
2011-05-26 00:15:00,0.1867999999999999,3.1824,122.8657,8.8113,13.5632,8.7905,0.0067999999999999,1.4696,0.0138,8.6319,7.1289,7.243299999999999,7.711999999999998,0.1278,4
2011-05-26 00:16:00,0.1867999999999999,3.1394,122.8793,8.7919,13.5632,8.7811,0.0057,1.4582,0.0076,8.6211,7.0235,7.1095,7.5876,0.1278,4
2011-05-26 00:17:00,0.1859,3.1824,122.9853,8.701,13.5641,8.7679,0.0077,1.35,0.0074,8.5987,6.9356,7.0124,7.416,0.1272,4
2011-05-26 00:18:00,0.1862999999999999,3.1824,123.0041,8.5609,13.5636,8.7491,-0.0011,1.2474,-0.0033,8.563499999999998,6.8186,6.9217,7.2586,0.1272,4
2011-05-26 00:19:00,0.185,3.1824,123.0024,8.4923,13.5641,8.7453,0.0058999999999999,1.4297,0.0079,8.5456,6.6676,6.7786,7.1056,0.1267,4
2011-05-26 00:20:00,0.1865999999999999,3.1824,123.0041,8.468099999999998,13.5646,8.7397,0.0020999999999999,1.7145,0.003,8.5222,6.5226,6.6307,6.9478,0.1282,4
2011-05-26 00:21:00,0.1867999999999999,3.2254,123.0229,8.4197,13.5655,8.722699999999998,0.003,1.3101,0.0004,8.4897,6.3938,6.5297,6.8228,0.1279,4
2011-05-26 00:22:00,0.1874,3.1394,123.0246,8.356,13.5664,8.7039,-0.0023,1.3728,-0.0044,8.4574,6.2511,6.3806,6.6694,0.1275999999999999,4
2011-05-26 00:23:00,0.1860999999999999,3.2039,123.0246,8.2536,13.5682,8.690699999999998,0.0025,1.4525,0.004,8.429299999999998,6.1431,6.2848,6.5381,0.1275999999999999,4
2011-05-26 00:24:00,0.187,3.2469,123.0212,8.2033,13.5682,8.6776,0.0083999999999999,1.3557,0.0114,8.3998,6.0409,6.1733,6.4395,0.1275999999999999,4
