measured_on,ac_current__319,ac_power__315,ac_voltage__318,ambient_temp__320,das_battery_voltage__326,das_temp__325,dc_pos_current__317,dc_pos_voltage__316,dc_power__314,inverter_temp__324,module_temp_1__321,module_temp_2__322,module_temp_3__323,power_factor__327,system_id
2011-05-23 00:00:00,0.1874,3.1609,122.6999,13.7613,13.4376,14.0139,0.0103,1.5493,0.0151,13.9971,13.0625,13.0225,13.125,0.1285,4
2011-05-23 00:01:00,0.1885,3.1179,122.7546,13.7338,13.4376,14.0139,0.0088999999999999,1.5949,0.014,13.9662,13.0091,12.9572,13.0667,0.1297,4
2011-05-23 00:02:00,0.1880999999999999,3.1394,122.705,13.7119,13.4376,14.0139,0.0128,1.3898,0.0176,13.9424,12.9255,12.8616,12.9817,0.1288999999999999,4
2011-05-23 00:03:00,0.1875999999999999,2.9889,122.7443,13.7168,13.4376,14.0139,0.0125,1.7259,0.02,13.9186,12.8623,12.8363,12.9431,0.1298999999999999,4
2011-05-23 00:04:00,0.1874,3.0964,122.7614,13.9164,13.4376,14.0201,0.0144,1.5778,0.0238,13.9241,12.8847,12.8665,12.9817,0.1308,4
2011-05-23 00:05:00,0.1887,3.1179,122.7307,14.0347,13.4376,14.0284,0.0086999999999999,1.6063,0.0132999999999999,13.9317,12.8966,12.8502,12.9844,0.1298999999999999,4
2011-05-23 00:06:00,0.1883,3.1179,122.7375,14.0388,13.4376,14.0367,0.0149999999999999,1.4867,0.0235,13.9357,12.8837,12.8268,12.9652,0.1308,4
2011-05-23 00:07:00,0.1877999999999999,3.0319,122.7255,14.1418,13.4376,14.0367,0.0086999999999999,1.5892,0.0146,13.942,12.9217,12.8634,13.032,0.1293,4
2011-05-23 00:08:00,0.1890999999999999,3.2039,122.7016,14.1452,13.4376,14.0388,0.0091,1.5265,0.0132,13.949,12.9104,12.7875,13.0011,0.1303999999999999,4
2011-05-23 00:09:00,0.1877999999999999,3.0749,122.7136,13.8553,13.4376,14.0388,0.0091,1.4639,0.014,13.9238,12.8093,12.6744,12.9069,0.1302,4
2011-05-23 00:10:00,0.1883,3.1609,122.6982,13.6725,13.4376,14.0388,0.0086999999999999,1.6405,0.0148,13.888,12.7207,12.6448,12.8676,0.1298,4
2011-05-23 00:11:00,0.1887,3.0534,122.705,13.6316,13.4376,14.0388,0.0067999999999999,1.6462,0.0121,13.8607,12.6659,12.5781,12.8142,0.1293999999999999,4
2011-05-23 00:12:00,0.187,3.1179,122.7478,13.725,13.4376,14.0284,0.0092999999999999,1.6689,0.0164,13.8391,12.6373,12.6246,12.8424,0.129,4
2011-05-23 00:13:00,0.1883,3.1394,122.7409,13.7076,13.4386,14.016,0.0097999999999999,1.5607,0.0164,13.8155,12.5812,12.5475,12.8159,0.129,4
2011-05-23 00:14:00,0.1885,3.0964,122.77,13.6328,13.439,14.0139,0.0047999999999999,1.4411,0.0074,13.798,12.5405,12.4955,12.7626,0.1293,4
2011-05-23 00:15:00,0.1885,3.1609,122.8059,13.5114,13.4399,14.0139,0.0152999999999999,1.5835,0.0238,13.7706,12.4954,12.4343,12.7169,0.1297,4
