measured_on,ac_current__319,ac_power__315,ac_voltage__318,ambient_temp__320,ambient_temp_f__17,das_temp__325,dc_pos_current__317,dc_pos_voltage__316,dc_power__314,intsolirrad__16,module_temp_1__321,module_temp_f__18,wind_speed_mph__19,system_id
2010-05-21 00:41:00,5.055,0.104,123.173,11.651,,227.231,0.007,1.818,0.012,,12.714,,,4
2010-05-21 00:42:00,5.057,-0.0609999999999999,123.211,11.276,,248.829,0.007,1.668,0.012,,12.78,,,4
2010-05-21 00:43:00,5.059,0.2089999999999999,123.254,10.902,,256.86,0.007,1.804,0.012,,12.804,,,4
2010-05-21 00:44:00,5.059,0.104,123.247,10.826,,257.179,0.006,1.858,0.012,,12.885,,,4
2010-05-21 00:45:00,5.054,0.055,123.186,11.006,,253.689,0.007,1.774,0.012,,12.862,,,4
2010-05-21 00:46:00,5.058,-0.133,123.212,10.927,,255.813,0.007,1.788,0.012,,12.784,,,4
2010-05-21 00:47:00,5.065,0.055,123.216,10.997,,258.898,0.007,1.606,0.01,,12.816,,,4
2010-05-21 00:48:00,5.059,-0.2979999999999999,123.214,11.23,,260.289,0.005,1.536,0.008,,12.827,,,4
2010-05-21 00:49:00,5.067,0.027,123.283,11.261,,259.251,0.006,1.582,0.008,,12.754,,,4
2010-05-21 00:50:00,5.07,0.0439999999999999,123.361,11.322,,255.693,0.007,1.72,0.012,,12.771,,,4
2010-05-21 00:51:00,5.068,0.1429999999999999,123.47,11.318,,258.73,0.007,1.72,0.012,,12.758,,,4
2010-05-21 00:52:00,5.065,0.0879999999999999,123.392,11.346,,241.871,0.007,1.62,0.01,,12.775,,,4
2010-05-21 00:53:00,5.066,-0.0219999999999999,123.378,11.464,,264.368,0.005,1.674,0.008,,12.782,,,4
2010-05-21 00:54:00,5.058,0.0929999999999999,123.31,11.53,,257.064,0.006,1.774,0.01,,12.798,,,4
2010-05-21 00:55:00,5.061,0.11,123.316,11.536,,268.511,0.006,1.53,0.008,,12.786,,,4
2010-05-21 00:56:00,5.06,-0.259,123.299,11.568,,266.035,0.007,1.86,0.012,,12.804,,,4
2010-05-21 00:57:00,5.064,0.214,123.313,11.549,,277.81,0.007,1.698,0.012,,12.794,,,4
2010-05-21 00:58:00,5.059,-0.055,123.337,11.47,,268.452,0.006,1.582,0.008,,12.733,,,4
2010-05-21 00:59:00,5.062,0.2359999999999999,123.338,11.38,,255.51,0.006,1.602,0.01,,12.706,,,4
2010-05-21 01:00:00,5.058,-0.028,123.331,11.336,,280.3,0.006,1.71,0.01,,12.671,,,4
2010-05-21 01:01:00,5.063,0.159,123.341,11.364,,250.626,0.006,1.626,0.01,,12.677,,,4
2010-05-21 01:02:00,5.06,0.0,123.284,11.381,,248.853,0.007,1.492,0.01,,12.679,,,4
2010-05-21 01:03:00,5.061,-0.1769999999999999,123.274,11.37,,258.27,0.008,1.654,0.014,,12.657,,,4
2010-05-21 01:04:00,5.055,0.159,123.274,11.345,,263.237,0.007,1.596,0.012,,12.648,,,4
2010-05-21 01:05:00,5.066,0.0439999999999999,123.367,11.468,,274.86,0.007,1.714,0.012,,12.727,,,4
2010-05-21 01:06:00,5.061,-0.27,123.319,11.488,,278.918,0.008,1.672,0.014,,12.669,,,4
2010-05-21 01:07:00,5.069,0.154,123.332,11.439,,282.924,0.007,1.698,0.012,,12.634,,,4
2010-05-21 01:08:00,5.063,0.247,123.372,11.378,,303.631,0.008,1.732,0.014,,12.625,,,4
2010-05-21 01:09:00,5.067,-0.2369999999999999,123.341,11.386,,230.399,0.007,1.554,0.01,,12.697,,,4
2010-05-21 01:10:00,5.066,0.28,123.344,11.433,,234.534,0.005,1.72,0.01,,12.761,,,4
2010-05-21 01:11:00,5.065,0.0769999999999999,123.295,11.401,,221.352,0.008,1.608,0.012,,12.705,,,4
2010-05-21 01:12:00,5.064,0.225,123.33,11.289,,215.975,0.007,1.612,0.012,,12.724,,,4
2010-05-21 01:13:00,5.064,-0.055,123.35,11.224,,229.028,0.006,1.614,0.01,,12.775,,,4
2010-05-21 01:14:00,5.059,0.055,123.348,11.234,,241.5,0.005,1.456,0.006,,12.788,,,4
2010-05-21 01:15:00,5.066,0.0109999999999999,123.356,11.257,,223.026,0.008,1.668,0.014,,12.792,,,4
2010-05-21 01:16:00,5.066,-0.083,123.36,11.263,,198.358,0.006,1.518,0.008,,12.763,,,4
2010-05-21 01:17:00,5.06,-0.105,123.405,11.186,,203.324,0.0089999999999999,1.62,0.014,,12.766,,,4
2010-05-21 01:18:00,5.064,0.104,123.404,11.071,,207.467,0.005,1.686,0.008,,12.743,,,4
2010-05-21 01:19:00,5.066,0.055,123.4,11.071,,215.768,0.006,1.492,0.01,,12.71,,,4
2010-05-21 01:20:00,5.072,0.082,123.451,11.168,,251.794,0.007,1.746,0.012,,12.751,,,4
2010-05-21 01:21:00,5.068,-0.188,123.459,11.182,,233.571,0.005,1.738,0.008,,12.771,,,4
2010-05-21 01:22:00,5.07,0.2359999999999999,123.4,11.187,,204.871,0.005,1.596,0.008,,12.734,,,4
2010-05-21 01:23:00,5.069,-0.121,123.398,11.16,,245.967,0.007,1.782,0.012,,12.742,,,4
2010-05-21 01:24:00,5.058,-0.0439999999999999,123.345,11.126,,276.516,0.007,1.776,0.012,,12.658,,,4
2010-05-21 01:25:00,5.066,0.0439999999999999,123.4,11.104,,276.695,0.006,1.648,0.01,,12.548,,,4
2010-05-21 01:26:00,5.068,-0.215,123.46,11.1,,256.609,0.006,1.654,0.01,,12.479,,,4
2010-05-21 01:27:00,5.075,0.2359999999999999,123.482,11.078,,251.258,0.007,1.986,0.014,,12.45,,,4
2010-05-21 01:28:00,5.036,0.0379999999999999,122.791,11.118,,244.835,0.007,1.594,0.012,,12.543,,,4
2010-05-21 01:29:00,5.016,0.115,122.133,11.208,,223.897,0.007,1.864,0.012,,12.573,,,4
2010-05-21 01:30:00,5.017,0.159,122.176,11.238,,224.94,0.006,1.728,0.01,,12.598,,,4
2010-05-21 01:31:00,5.017,-0.05,122.19,11.26,,249.597,0.007,1.804,0.014,,12.611,,,4
2010-05-21 01:32:00,5.014,-0.2039999999999999,122.164,11.256,,265.705,0.006,1.548,0.01,,12.622,,,4
2010-05-21 01:33:00,5.015,0.11,122.212,11.252,,269.473,0.006,1.536,0.008,,12.657,,,4
2010-05-21 01:34:00,5.011,-0.226,122.117,11.243,,256.28,0.006,1.69,0.01,,12.663,,,4
2010-05-21 01:35:00,5.018,-0.0719999999999999,122.116,11.219,,241.979,0.007,1.654,0.012,,12.662,,,4
2010-05-21 01:36:00,5.014,-0.0439999999999999,122.163,11.21,,259.746,0.005,1.8,0.01,,12.668,,,4
2010-05-21 01:37:00,5.014,-0.0879999999999999,122.182,11.155,,273.509,0.006,1.582,0.01,,12.631,,,4
2010-05-21 01:38:00,5.017,0.1479999999999999,122.212,11.072,,238.161,0.007,1.882,0.012,,12.589,,,4
2010-05-21 01:39:00,5.013,0.11,122.24,11.094,,233.91,0.008,1.53,0.012,,12.62,,,4
2010-05-21 01:40:00,5.022,0.2419999999999999,122.267,11.201,,261.01,0.008,1.716,0.014,,12.656,,,4
2010-05-21 01:41:00,5.022,-0.099,122.253,11.231,,236.927,0.006,1.83,0.012,,12.607,,,4
2010-05-21 01:42:00,5.017,-0.2039999999999999,122.303,11.265,,240.797,0.007,1.56,0.01,,12.578,,,4
2010-05-21 01:43:00,5.017,0.187,122.291,11.245,,271.377,0.006,1.762,0.012,,12.594,,,4
2010-05-21 01:44:00,5.014,-0.182,122.264,11.234,,260.593,0.007,1.698,0.012,,12.592,,,4
2010-05-21 01:45:00,5.023,-0.0879999999999999,122.264,11.299,,255.801,0.005,1.552,0.008,,12.611,,,4
2010-05-21 01:46:00,5.022,-0.083,122.211,11.33,,197.507,0.006,1.746,0.01,,12.577,,,4
2010-05-21 01:47:00,5.018,0.132,122.272,11.263,,182.719,0.008,1.768,0.014,,12.535,,,4
2010-05-21 01:48:00,5.025,-0.033,122.297,11.21,,217.626,0.006,1.798,0.01,,12.449,,,4
2010-05-21 01:49:00,5.023,-0.182,122.256,11.242,,197.121,0.007,1.684,0.012,,12.498,,,4
2010-05-21 01:50:00,5.02,-0.006,122.298,11.245,,208.543,0.007,1.654,0.012,,12.456,,,4
2010-05-21 01:51:00,5.024,-0.006,122.259,11.222,,214.785,0.008,1.81,0.014,,12.382,,,4
2010-05-21 01:52:00,5.021,0.0439999999999999,122.245,11.23,,215.186,0.007,1.642,0.012,,12.406,,,4
2010-05-21 01:53:00,5.014,-0.039,122.263,11.19,,208.421,0.006,1.702,0.01,,12.404,,,4
2010-05-21 01:54:00,5.021,0.016,122.27,11.129,,212.229,0.007,1.818,0.014,,12.422,,,4
2010-05-21 01:55:00,5.02,0.2419999999999999,122.208,11.143,,206.775,0.006,1.782,0.01,,12.502,,,4
2010-05-21 01:56:00,5.023,0.0439999999999999,122.291,11.134,,202.991,0.006,1.704,0.01,,12.493,,,4
2010-05-21 01:57:00,5.017,0.0379999999999999,122.248,11.119,,198.71,0.006,1.708,0.01,,12.413,,,4
2010-05-21 01:58:00,5.019,0.247,122.253,11.079,,198.177,0.005,1.758,0.01,,12.391,,,4
2010-05-21 01:59:00,5.019,-0.0219999999999999,122.285,11.029,,190.084,0.007,1.606,0.01,,12.419,,,4
2010-05-21 02:00:00,5.012,0.066,122.181,10.988,,195.246,0.006,1.684,0.01,,12.356,,,4
2010-05-21 02:01:00,5.017,0.126,122.13,10.948,,183.519,0.007,1.716,0.012,,12.393,,,4
2010-05-21 02:02:00,5.013,-0.121,122.123,10.932,,198.268,0.008,1.744,0.014,,12.432,,,4
2010-05-21 02:03:00,5.015,-0.0719999999999999,122.175,10.951,,206.079,0.008,1.882,0.014,,12.503,,,4
2010-05-21 02:04:00,5.012,0.0599999999999999,122.177,10.974,,206.797,0.006,1.69,0.01,,12.489,,,4
2010-05-21 02:05:00,5.011,-0.265,122.111,10.901,,218.873,0.008,1.584,0.012,,12.446,,,4
2010-05-21 02:06:00,5.014,-0.182,122.065,10.843,,204.754,0.006,1.762,0.01,,12.419,,,4
2010-05-21 02:07:00,5.01,0.17,122.125,10.77,,199.991,0.006,1.596,0.01,,12.37,,,4
2010-05-21 02:08:00,5.01,0.2089999999999999,122.119,10.832,,208.009,0.0089999999999999,1.678,0.014,,12.415,,,4
2010-05-21 02:09:00,5.01,0.0599999999999999,122.186,10.868,,215.372,0.007,1.782,0.012,,12.415,,,4
2010-05-21 02:10:00,5.02,0.22,122.169,10.85,,220.492,0.007,1.846,0.012,,12.372,,,4
2010-05-21 02:11:00,5.02,-0.0609999999999999,122.259,10.813,,218.135,0.007,1.572,0.01,,12.291,,,4
2010-05-21 02:12:00,5.018,0.159,122.247,10.834,,207.978,0.005,1.846,0.01,,12.319,,,4
2010-05-21 02:13:00,5.005,-0.0109999999999999,122.198,10.834,,213.674,0.006,1.692,0.008,,12.306,,,4
2010-05-21 02:14:00,5.017,0.22,122.166,10.848,,192.295,0.008,1.75,0.014,,12.332,,,4
2010-05-21 02:15:00,5.019,0.231,122.198,10.817,,207.173,0.007,1.696,0.01,,12.29,,,4
2010-05-21 02:16:00,5.013,0.1759999999999999,122.24,10.854,,205.383,0.005,1.81,0.008,,12.308,,,4
2010-05-21 02:17:00,5.016,-0.094,122.217,10.832,,210.573,0.007,1.636,0.012,,12.266,,,4
2010-05-21 02:18:00,5.018,0.0,122.266,10.788,,220.288,0.007,1.714,0.012,,12.302,,,4
2010-05-21 02:19:00,5.019,0.066,122.195,10.727,,206.922,0.007,1.492,0.01,,12.292,,,4
2010-05-21 02:20:00,5.012,0.033,122.142,10.689,,205.249,0.008,1.636,0.012,,12.368,,,4
2010-05-21 02:21:00,5.01,0.0,122.18,10.659,,200.224,0.007,1.768,0.014,,12.418,,,4
2010-05-21 02:22:00,5.016,-0.232,122.145,10.644,,201.499,0.007,1.726,0.012,,12.435,,,4
2010-05-21 02:23:00,5.012,0.005,122.211,10.648,,195.149,0.007,1.672,0.012,,12.385,,,4
2010-05-21 02:24:00,5.017,-0.254,122.148,10.638,,200.389,0.005,1.668,0.008,,12.317,,,4
2010-05-21 02:25:00,5.018,0.0879999999999999,122.186,10.621,,192.691,0.007,1.704,0.014,,12.268,,,4
2010-05-21 02:26:00,5.011,-0.1439999999999999,122.201,10.597,,193.915,0.007,1.768,0.012,,12.221,,,4
2010-05-21 02:27:00,5.012,-0.1439999999999999,122.183,10.569,,187.553,0.006,1.692,0.01,,12.163,,,4
2010-05-21 02:28:00,5.019,0.0879999999999999,122.235,10.553,,180.909,0.007,1.788,0.012,,12.18,,,4
2010-05-21 02:29:00,5.018,0.2089999999999999,122.191,10.567,,186.676,0.007,1.798,0.014,,12.184,,,4
2010-05-21 02:30:00,5.017,0.1479999999999999,122.171,10.551,,198.281,0.007,2.152,0.014,,12.244,,,4
2010-05-21 02:31:00,5.015,-0.199,122.201,10.548,,202.38,0.006,1.95,0.012,,12.371,,,4
2010-05-21 02:32:00,5.017,0.099,122.233,10.544,,188.948,0.008,2.08,0.016,,12.481,,,4
2010-05-21 02:33:00,5.016,0.22,122.191,10.561,,186.55,0.008,2.144,0.0179999999999999,,12.626,,,4
2010-05-21 02:34:00,5.018,0.0109999999999999,122.172,10.588,,187.202,0.0089999999999999,1.812,0.016,,12.787,,,4
2010-05-21 02:35:00,5.016,0.0929999999999999,122.215,10.622,,201.413,0.008,2.128,0.016,,12.904,,,4
2010-05-21 02:36:00,5.009,0.2859999999999999,122.201,10.664,,217.379,0.005,2.266,0.01,,12.984,,,4
2010-05-21 02:37:00,5.018,0.0599999999999999,122.247,10.758,,204.501,0.006,1.888,0.012,,13.092,,,4
2010-05-21 02:38:00,5.015,0.016,122.222,10.825,,200.488,0.005,2.18,0.012,,13.175,,,4
2010-05-21 02:39:00,5.019,-0.199,122.203,10.896,,219.023,0.007,2.124,0.016,,13.226,,,4
2010-05-21 02:40:00,5.015,0.115,122.209,10.961,,192.589,0.007,2.26,0.016,,13.257,,,4
2010-05-21 02:41:00,5.015,-0.05,122.226,11.023,,190.149,0.007,2.272,0.0179999999999999,,13.288,,,4
2010-05-21 02:42:00,5.013,0.159,122.201,11.099,,181.777,0.006,2.384,0.012,,13.325,,,4
2010-05-21 02:43:00,5.013,0.066,122.224,11.129,,177.873,0.006,2.444,0.016,,13.327,,,4
2010-05-21 02:44:00,5.012,0.055,122.206,11.172,,183.998,0.006,2.284,0.014,,13.337,,,4
2010-05-21 02:45:00,5.012,0.104,122.197,11.153,,200.167,0.0089999999999999,2.336,0.02,,13.336,,,4
2010-05-21 02:46:00,5.014,-0.0439999999999999,122.201,11.141,,197.783,0.007,2.38,0.016,,13.349,,,4
2010-05-21 02:47:00,5.014,0.198,122.22,11.161,,200.653,0.007,2.392,0.016,,13.362,,,4
2010-05-21 02:48:00,5.015,0.121,122.194,11.196,,185.046,0.006,2.246,0.014,,13.39,,,4
2010-05-21 02:49:00,5.02,0.165,122.14,11.26,,207.486,0.007,2.45,0.0179999999999999,,13.454,,,4
2010-05-21 02:50:00,5.019,-0.094,122.137,11.248,,213.629,0.005,2.414,0.012,,13.455,,,4
2010-05-21 02:51:00,5.015,0.0,122.22,11.255,,208.874,0.006,2.642,0.016,,13.516,,,4
2010-05-21 02:52:00,5.015,-0.0719999999999999,122.229,11.262,,211.784,0.006,2.276,0.014,,13.521,,,4
2010-05-21 02:53:00,5.015,0.0,122.151,11.252,,216.632,0.007,2.224,0.016,,13.573,,,4
2010-05-21 02:54:00,5.015,0.154,122.241,11.237,,225.731,0.005,2.432,0.012,,13.607,,,4
2010-05-21 02:55:00,5.016,-0.033,122.243,11.241,,235.004,0.006,2.614,0.016,,13.664,,,4
2010-05-21 02:56:00,5.014,-0.066,122.245,11.236,,220.228,0.0089999999999999,2.396,0.02,,13.706,,,4
2010-05-21 02:57:00,5.017,0.049,122.152,11.222,,210.01,0.007,2.432,0.0179999999999999,,13.721,,,4
2010-05-21 02:58:00,5.013,0.082,122.109,11.263,,209.913,0.006,2.6,0.016,,13.752,,,4
2010-05-21 02:59:00,5.013,-0.1489999999999999,122.152,11.268,,206.861,0.006,2.614,0.016,,13.776,,,4
2010-05-21 03:00:00,5.015,0.0599999999999999,122.143,11.298,,204.226,0.006,2.75,0.016,,13.868,,,4
2010-05-21 03:01:00,5.012,-0.11,122.101,11.298,,202.393,0.007,2.278,0.016,,13.907,,,4
2010-05-21 03:02:00,5.005,0.165,122.055,11.26,,205.875,0.007,2.386,0.016,,13.943,,,4
2010-05-21 03:03:00,5.006,-0.033,122.05,11.225,,203.232,0.007,2.71,0.0179999999999999,,13.98,,,4
2010-05-21 03:04:00,5.009,0.159,122.073,11.13,,202.744,0.006,2.42,0.014,,13.989,,,4
2010-05-21 03:05:00,5.005,0.324,122.099,11.03,,216.651,0.007,2.486,0.0179999999999999,,13.964,,,4
2010-05-21 03:06:00,5.011,-0.05,122.167,10.962,,211.809,0.005,2.414,0.012,,13.963,,,4
2010-05-21 03:07:00,5.013,-0.226,122.106,10.973,,225.456,0.006,2.206,0.012,,13.978,,,4
2010-05-21 03:08:00,5.017,-0.066,122.062,11.004,,232.699,0.008,2.206,0.0179999999999999,,14.023,,,4
2010-05-21 03:09:00,5.009,0.203,122.087,11.114,,244.291,0.007,2.596,0.0179999999999999,,14.08,,,4
2010-05-21 03:10:00,5.015,-0.259,122.093,11.176,,240.43,0.008,2.17,0.016,,14.125,,,4
2010-05-21 03:11:00,5.005,0.0879999999999999,122.046,11.151,,228.3,0.006,2.344,0.014,,14.172,,,4
2010-05-21 03:12:00,5.003,0.027,122.091,11.004,,227.493,0.008,2.264,0.0179999999999999,,14.194,,,4
2010-05-21 03:13:00,5.014,0.066,122.062,10.833,,219.544,0.006,2.494,0.016,,14.254,,,4
2010-05-21 03:14:00,5.008,-0.1439999999999999,122.02,10.725,,225.923,0.007,2.224,0.014,,14.302,,,4
2010-05-21 03:15:00,5.015,-0.066,122.08,10.634,,189.832,0.006,2.342,0.014,,14.347,,,4
2010-05-21 03:16:00,5.01,-0.0609999999999999,122.058,10.565,,176.084,0.006,2.582,0.016,,14.398,,,4
2010-05-21 03:17:00,5.012,0.198,122.101,10.54,,182.84,0.007,2.558,0.016,,14.426,,,4
2010-05-21 03:18:00,5.01,0.17,122.011,10.543,,183.5,0.007,2.398,0.0179999999999999,,14.456,,,4
2010-05-21 03:19:00,5.01,-0.16,122.067,10.56,,196.872,0.007,2.606,0.0179999999999999,,14.491,,,4
2010-05-21 03:20:00,5.007,0.159,122.042,10.553,,193.329,0.006,2.422,0.014,,14.523,,,4
2010-05-21 03:21:00,5.008,-0.0219999999999999,121.991,10.571,,180.472,0.006,2.68,0.016,,14.553,,,4
2010-05-21 03:22:00,5.002,-0.083,122.048,10.581,,184.285,0.006,2.518,0.014,,14.573,,,4
2010-05-21 03:23:00,5.01,0.2909999999999999,122.083,10.582,,195.579,0.007,2.674,0.02,,14.578,,,4
2010-05-21 03:24:00,5.007,-0.017,122.017,10.605,,205.024,0.006,2.62,0.014,,14.603,,,4
2010-05-21 03:25:00,5.006,0.049,122.023,10.625,,190.845,0.005,2.39,0.012,,14.626,,,4
2010-05-21 03:26:00,5.005,0.099,121.999,10.647,,203.65,0.006,2.582,0.016,,14.652,,,4
2010-05-21 03:27:00,5.011,0.165,122.044,10.623,,212.648,0.008,2.668,0.0219999999999999,,14.668,,,4
2010-05-21 03:28:00,5.009,0.154,122.029,10.637,,228.985,0.005,2.602,0.014,,14.689,,,4
2010-05-21 03:29:00,5.008,0.137,121.997,10.644,,201.929,0.008,2.674,0.02,,14.691,,,4
2010-05-21 03:30:00,5.008,0.225,122.007,10.648,,192.871,0.007,2.476,0.016,,14.72,,,4
2010-05-21 03:31:00,5.006,-0.331,121.993,10.671,,201.952,0.007,2.638,0.02,,14.719,,,4
2010-05-21 03:32:00,5.004,-0.066,121.999,10.695,,207.783,0.005,2.534,0.014,,14.735,,,4
2010-05-21 03:33:00,5.005,-0.006,122.043,10.7,,200.843,0.006,2.59,0.014,,14.752,,,4
2010-05-21 03:34:00,5.006,0.0,121.974,10.66,,222.223,0.007,2.708,0.02,,14.759,,,4
2010-05-21 03:35:00,5.008,-0.259,122.017,10.668,,225.7,0.008,2.78,0.0219999999999999,,14.797,,,4
2010-05-21 03:36:00,5.001,0.0769999999999999,121.998,10.678,,213.917,0.005,2.648,0.014,,14.8,,,4
2010-05-21 03:37:00,5.003,-0.375,121.898,10.685,,205.309,0.005,2.452,0.014,,14.802,,,4
2010-05-21 03:38:00,5.01,-0.199,121.983,10.726,,193.863,0.007,2.534,0.0179999999999999,,14.827,,,4
2010-05-21 03:39:00,5.008,0.0109999999999999,121.969,10.756,,185.896,0.007,2.78,0.02,,14.825,,,4
2010-05-21 03:40:00,5.003,-0.099,121.961,10.796,,188.641,0.007,2.582,0.0179999999999999,,14.83,,,4
2010-05-21 03:41:00,5.004,0.1429999999999999,121.962,10.745,,199.101,0.008,2.57,0.02,,14.849,,,4
2010-05-21 03:42:00,5.006,-0.2039999999999999,122.077,10.723,,194.009,0.007,2.782,0.02,,14.872,,,4
2010-05-21 03:43:00,5.01,-0.0719999999999999,122.013,10.745,,189.065,0.007,2.824,0.0179999999999999,,14.886,,,4
2010-05-21 03:44:00,5.009,0.049,121.93,10.764,,183.678,0.006,2.852,0.016,,14.889,,,4
2010-05-21 03:45:00,4.995,0.0219999999999999,122.006,10.795,,188.426,0.007,2.806,0.02,,14.897,,,4
2010-05-21 03:46:00,4.997,0.1479999999999999,121.965,10.8,,178.428,0.007,2.6,0.0179999999999999,,14.887,,,4
2010-05-21 03:47:00,5.007,0.2089999999999999,122.001,10.816,,178.032,0.006,2.722,0.016,,14.893,,,4
2010-05-21 03:48:00,5.011,0.17,121.988,10.82,,177.424,0.006,2.654,0.014,,14.898,,,4
2010-05-21 03:49:00,5.005,0.033,121.977,10.85,,182.786,0.007,2.648,0.0179999999999999,,14.908,,,4
2010-05-21 03:50:00,5.007,0.0379999999999999,121.948,10.857,,186.514,0.005,2.57,0.014,,14.901,,,4
2010-05-21 03:51:00,5.006,-0.006,122.009,10.886,,186.765,0.007,2.74,0.0179999999999999,,14.902,,,4
2010-05-21 03:52:00,5.01,-0.2429999999999999,121.982,10.907,,188.044,0.008,2.666,0.02,,14.903,,,4
2010-05-21 03:53:00,5.008,0.264,121.957,10.95,,191.963,0.006,2.594,0.016,,14.909,,,4
2010-05-21 03:54:00,5.009,0.2859999999999999,121.986,10.936,,189.041,0.005,2.53,0.014,,14.903,,,4
2010-05-21 03:55:00,5.004,-0.0609999999999999,121.931,10.963,,190.196,0.005,2.666,0.014,,14.93,,,4
2010-05-21 03:56:00,5.006,0.2419999999999999,121.881,10.954,,198.263,0.006,2.75,0.016,,14.951,,,4
2010-05-21 03:57:00,5.001,-0.028,121.864,10.965,,207.483,0.005,2.464,0.014,,14.965,,,4
