measured_on,ac_current__319,ac_current__633,ac_power__315,ac_power__629,ac_voltage__318,ac_voltage__632,ambient_temp__320,ambient_temp__634,das_battery_voltage__326,das_temp__325,das_temp__662,dc_current__631,dc_pos_current__317,dc_pos_voltage__316,dc_power__314,dc_power__628,dc_voltage__630,inv_temp__661,inverter_temp__324,module10nw_temp__640,module1sw_temp__659,module3_temp__639,module5se_temp__660,module6ne_temp__641,module8_temp_bot__637,module8_temp_mid__636,module8_temp_top__635,module_current_10__651,module_current_1__642,module_current_2__643,module_current_3__644,module_current_4__645,module_current_5__646,module_current_6__647,module_current_7__648,module_current_8__649,module_current_9__650,module_temp_1__321,module_temp_2__322,module_temp_3__323,photodiode_1__652,photodiode_2__653,photodiode_3__654,photodiode_4__655,photodiode_5__656,photodiode_6__657,poa_irradiance_1__627,poa_irradiance_2__658,poa_irradiance__313,power_factor__327,reflector_temp_1__638,system_id
2012-12-08 00:10:00,0.1827,,2.7652,,121.6005,,-1.9403,,13.7959,-2.2911,,,-0.0088999999999999,1.7739,-0.0161,,,,-2.8387,,,,,,,,,,,,,,,,,,,-4.6798,-4.9705,-4.4344,,,,,,,,,-2.38,0.123,,4
2012-12-08 00:11:00,0.1827,,2.7619,,121.6086,,-1.9468,,13.7963,-2.2911,,,-0.0094,1.7511,-0.0155,,,,-2.8395,,,,,,,,,,,,,,,,,,,-4.7199,-4.9465,-4.4672,,,,,,,,,-2.856,0.1227,,4
2012-12-08 00:12:00,0.1827,,2.7451,,121.6176,,-1.9976,,13.7963,-2.2968,,,-0.0094,1.6826,-0.0167,,,,-2.8429,,,,,,,,,,,,,,,,,,,-4.7751,-5.0222,-4.4896,,,,,,,,,-2.7965,0.1229,,4
2012-12-08 00:13:00,0.1827999999999999,,2.7515,,121.6152,,-2.035,,13.7963,-2.3137,,,-0.0097999999999999,1.7682,-0.0171,,,,-2.8621,,,,,,,,,,,,,,,,,,,-4.8118,-5.0538,-4.5591,,,,,,,,,-2.5585,0.1236,,4
2012-12-08 00:14:00,0.1827,,2.7294,,121.5788,,-2.1223,,13.7963,-2.3289,,,-0.0121,1.7739,-0.0198,,,,-2.8766,,,,,,,,,,,,,,,,,,,-4.8519,-5.0786,-4.5904,,,,,,,,,-2.6775,0.1226,,4
2012-12-08 00:15:00,0.1827,,2.746,,121.5619,,-2.2251,,13.7963,-2.334,,,-0.0146,1.5629,-0.0233,,,,-2.8853,,,,,,,,,,,,,,,,,,,-4.9,-5.1734,-4.6895,,,,,,,,,-2.618,0.1229,,4
2012-12-08 00:16:00,0.1827999999999999,,2.7382,,121.5843,,-2.3621,,13.7963,-2.334,,,-0.0066,1.9393,-0.0148,,,,-2.9006,,,,,,,,,,,,,,,,,,,-4.9679,-5.2304,-4.726,,,,,,,,,-2.618,0.1234,,4
2012-12-08 00:17:00,0.1829,,2.7579,,121.6161,,-2.4349,,13.7963,-2.3529,,,-0.0066,1.694,-0.0126,,,,-2.9332,,,,,,,,,,,,,,,,,,,-4.9503,-5.2223,-4.7019,,,,,,,,,-2.7965,0.1231,,4
2012-12-08 00:18:00,0.1829,,2.7637,,121.6343,,-2.5072,,13.7963,-2.3617,,,-0.0025,1.6028,-0.0023,,,,-2.9558,,,,,,,,,,,,,,,,,,,-4.9709,-5.2071,-4.694,,,,,,,,,-2.7966,0.1233,,4
2012-12-08 00:19:00,0.1827999999999999,,2.7518,,121.6701,,-2.6019,,13.7963,-2.377,,,-0.0014,1.6427,-0.0027,,,,-2.9827,,,,,,,,,,,,,,,,,,,-4.952,-5.1495,-4.6416,,,,,,,,,-2.8561,0.1232,,4
2012-12-08 00:20:00,0.1827999999999999,,2.7471,,121.6574,,-2.4779,,13.7963,-2.377,,,-0.0103,1.7511,-0.0173999999999999,,,,-2.9704,,,,,,,,,,,,,,,,,,,-4.8667,-5.0927,-4.6125,,,,,,,,,-2.7966,0.1231,,4
2012-12-08 00:21:00,0.183,,2.7552,,121.6763,,-2.2539,,13.7963,-2.392,,,-0.008,1.7283,-0.0144,,,,-2.9666,,,,,,,,,,,,,,,,,,,-4.7216,-4.997,-4.4405,,,,,,,,,-2.8561,0.1237999999999999,,4
2012-12-08 00:22:00,0.1829,,2.7481,,121.6412,,-1.9845,,13.7972,-2.3995,,,-0.0129999999999999,1.6997,-0.0241999999999999,,,,-2.9676,,,,,,,,,,,,,,,,,,,-4.6752,-4.9179,-4.2137,,,,,,,,,-2.6181,0.1237,,4
2012-12-08 00:23:00,0.183,,2.7365,,121.6826,,-1.873,,13.7977,-2.4199,,,-0.0073,1.6712,-0.0117,,,,-2.9836,,,,,,,,,,,,,,,,,,,-4.6782,-4.8465,-4.1505,,,,,,,,,-2.6181,0.1223,,4
2012-12-08 00:24:00,0.1829,,2.7633,,121.6723,,-1.8629,,13.7972,-2.4199,,,-0.0088999999999999,1.7226,-0.0158,,,,-2.9648,,,,,,,,,,,,,,,,,,,-4.6542,-4.891,-4.1716,,,,,,,,,-2.5586,0.1227,,4
2012-12-08 00:25:00,0.1829,,2.7569,,121.6442,,-2.0173,,13.7972,-2.4331,,,-0.0014,1.7283,-0.001,,,,-2.9773,,,,,,,,,,,,,,,,,,,-4.6966,-4.9225,-4.2285,,,,,,,,,-2.4991,0.1223999999999999,,4
2012-12-08 00:26:00,0.183,,2.7431,,121.6853,,-2.0325,,13.7982,-2.4425,,,-0.008,1.8024,-0.0126,,,,-2.9918,,,,,,,,,,,,,,,,,,,-4.7805,-5.0071,-4.345,,,,,,,,,-2.4991,0.123,,4
2012-12-08 00:27:00,0.183,,2.7544,,121.6873,,-2.0719,,13.7995,-2.4425,,,-0.0051999999999999,1.8024,-0.0071,,,,-2.9918,,,,,,,,,,,,,,,,,,,-4.8445,-5.0289,-4.4556,,,,,,,,,-2.4396,0.1229,,4
2012-12-08 00:28:00,0.183,,2.7476,,121.6637,,-2.1988,,13.7995,-2.4594,,,-0.0086999999999999,1.8766,-0.0159,,,,-3.0145,,,,,,,,,,,,,,,,,,,-4.8812,-5.1327,-4.5352,,,,,,,,,-2.4991,0.1231,,4
2012-12-08 00:29:00,0.1829,,2.753,,121.653,,-2.2029,,13.8009,-2.4628,,,-0.0132,1.7511,-0.0208999999999999,,,,-3.0187,,,,,,,,,,,,,,,,,,,-4.8839,-5.1107,-4.4811,,,,,,,,,-2.4991,0.1223999999999999,,4
2012-12-08 00:30:00,0.1829,,2.7589,,121.6381,,-2.0157,,13.8009,-2.4628,,,-0.0045999999999999,1.9108,-0.0074999999999999,,,,-2.9998,,,,,,,,,,,,,,,,,,,-4.8089,-5.0232,-4.3676,,,,,,,,,-2.4396,0.1232,,4
2012-12-08 00:31:00,0.1827999999999999,,2.7435,,121.6648,,-2.2041,,13.8009,-2.4713,,,-0.0112,1.7967,-0.0184999999999999,,,,-3.0126,,,,,,,,,,,,,,,,,,,-4.7584,-5.0018,-4.3484,,,,,,,,,-2.6181,0.1229,,4
2012-12-08 00:32:00,0.1827999999999999,,2.7436,,121.6165,,-2.2998,,13.8018,-2.4831,,,-0.0074,1.8709,-0.0166,,,,-3.0318,,,,,,,,,,,,,,,,,,,-4.7609,-5.0232,-4.348,,,,,,,,,-2.4991,0.1228,,4
2012-12-08 00:33:00,0.1827999999999999,,2.7542,,121.6487,,-2.383,,13.8018,-2.4869,,,-0.0109999999999999,1.6484,-0.0154,,,,-3.0348,,,,,,,,,,,,,,,,,,,-4.7719,-5.0307,-4.3962,,,,,,,,,-2.4991,0.1237999999999999,,4
2012-12-08 00:34:00,0.1829,,2.7509,,121.6486,,-2.5207,,13.8018,-2.5057,,,-0.0045999999999999,1.734,-0.0094999999999999,,,,-3.0573,,,,,,,,,,,,,,,,,,,-4.8382,-5.1269,-4.4981,,,,,,,,,-2.6181,0.1227,,4
2012-12-08 00:35:00,0.1827999999999999,,2.7479,,121.6789,,-2.4223,,13.8018,-2.5057,,,-0.0016,1.7739,-0.004,,,,-3.0573,,,,,,,,,,,,,,,,,,,-4.8267,-5.0374,-4.3577,,,,,,,,,-2.5587,0.1232,,4
2012-12-08 00:36:00,0.1829,,2.7473,,121.6946,,-2.103,,13.8018,-2.5057,,,-0.0064,1.8252,-0.0134,,,,-3.0261,,,,,,,,,,,,,,,,,,,-4.6788,-4.8872,-4.1037,,,,,,,,,-2.5587,0.1228,,4
2012-12-08 00:37:00,0.1827999999999999,,2.7757,,121.7008,,-1.7152,,13.8018,-2.5193,,,-0.0106999999999999,1.8766,-0.0187,,,,-2.9432,,,,,,,,,,,,,,,,,,,-4.5139,-4.723,-3.8183,,,,,,,,,-2.5587,0.1241,,4
2012-12-08 00:38:00,0.1829,,2.7539,,121.6856,,-1.5655,,13.8018,-2.5261,,,-0.0091,1.694,-0.0132999999999999,,,,-2.8716,,,,,,,,,,,,,,,,,,,-4.3817,-4.571,-3.6383,,,,,,,,,-2.5587,0.123,,4
2012-12-08 00:39:00,0.1827999999999999,,2.7561,,121.7206,,-1.5924,,13.8018,-2.5261,,,-0.0097999999999999,1.8024,-0.0191999999999999,,,,-2.8172,,,,,,,,,,,,,,,,,,,-4.3104,-4.5135,-3.573,,,,,,,,,-2.5587,0.1233,,4
2012-12-08 00:40:00,0.1827999999999999,,2.7588,,121.6781,,-1.6732,,13.8018,-2.5261,,,-0.0082,1.694,-0.0144,,,,-2.802,,,,,,,,,,,,,,,,,,,-4.2914,-4.5309,-3.6013,,,,,,,,,-2.2017,0.1235,,4
2012-12-08 00:41:00,0.1829,,2.7391,,121.7079,,-1.8574,,13.8018,-2.5261,,,-0.0074999999999999,1.694,-0.0135,,,,-2.823,,,,,,,,,,,,,,,,,,,-4.4283,-4.6562,-3.7488,,,,,,,,,-2.4992,0.1222,,4
2012-12-08 00:42:00,0.183,,2.7471,,121.6919,,-2.0475,,13.8018,-2.5261,,,-0.0025,1.8252,-0.0074,,,,-2.8419,,,,,,,,,,,,,,,,,,,-4.5302,-4.7028,-3.8753,,,,,,,,,-2.3802,0.1228,,4
2012-12-08 00:43:00,0.1829,,2.7723,,121.7102,,-2.2165,,13.8018,-2.5355,,,-0.0047999999999999,1.6883,-0.0097,,,,-2.8687,,,,,,,,,,,,,,,,,,,-4.6286,-4.8005,-4.007,,,,,,,,,-2.4992,0.1237999999999999,,4
2012-12-08 00:44:00,0.1829,,2.7443,,121.7169,,-2.2822,,13.802,-2.5487,,,-0.0082,1.791,-0.0129,,,,-2.8826,,,,,,,,,,,,,,,,,,,-4.7562,-4.8794,-4.1817,,,,,,,,,-2.3802,0.1229,,4
2012-12-08 00:45:00,0.1829,,2.7464,,121.7347,,-2.3077,,13.8023,-2.5487,,,-0.0064,1.6655,-0.0129,,,,-2.8943,,,,,,,,,,,,,,,,,,,-4.8379,-4.9553,-4.3157,,,,,,,,,-2.5587,0.1226,,4
2012-12-08 00:46:00,0.183,,2.7647,,121.7242,,-2.3478,,13.8023,-2.5487,,,-0.0045999999999999,1.6883,-0.0080999999999999,,,,-2.908,,,,,,,,,,,,,,,,,,,-4.8933,-5.0048,-4.4009,,,,,,,,,-2.4992,0.1239,,4
2012-12-08 00:47:00,0.1829,,2.7598,,121.7214,,-2.3529,,13.8022,-2.5487,,,-0.0074999999999999,1.8309,-0.0123,,,,-2.9218,,,,,,,,,,,,,,,,,,,-4.9464,-5.1003,-4.4889,,,,,,,,,-2.6182,0.1229,,4
2012-12-08 00:48:00,0.183,,2.7429,,121.7422,,-2.2647,,13.8022,-2.5487,,,-0.0047999999999999,1.6199,-0.0085,,,,-2.9298,,,,,,,,,,,,,,,,,,,-4.9989,-5.093,-4.5078,,,,,,,,,-2.6777,0.1236,,4
2012-12-08 00:49:00,0.1829,,2.7757,,121.7648,,-2.3667,,13.8021,-2.5588,,,-0.0086999999999999,1.6769,-0.0134,,,,-2.9356,,,,,,,,,,,,,,,,,,,-4.9829,-4.9654,-4.414,,,,,,,,,-2.8562,0.1241,,4
2012-12-08 00:50:00,0.1829,,2.7449,,121.7702,,-2.5752,,13.8021,-2.569,,,-0.0045999999999999,1.9051,-0.0094,,,,-2.9349,,,,,,,,,,,,,,,,,,,-4.8751,-4.8292,-4.2393,,,,,,,,,-2.7372,0.123,,4
2012-12-08 00:51:00,0.1829,,2.7623,,121.7537,,-2.5665,,13.8021,-2.569,,,-0.0071,1.6199,-0.0117,,,,-2.9153,,,,,,,,,,,,,,,,,,,-4.7301,-4.5093,-4.0254,,,,,,,,,-2.7372,0.1231,,4
2012-12-08 00:52:00,0.183,,2.7537,,121.7524,,-2.1481,,13.802,-2.5728,,,-0.008,1.8652,-0.0151,,,,-2.8415,,,,,,,,,,,,,,,,,,,-4.5095,-4.393,-3.7819,,,,,,,,,-2.5587,0.1233,,4
2012-12-08 00:53:00,0.1829,,2.7574,,121.7569,,-1.8369,,13.802,-2.5916,,,-0.0088999999999999,1.8366,-0.0152999999999999,,,,-2.7754,,,,,,,,,,,,,,,,,,,-4.3639,-4.4141,-3.6445,,,,,,,,,-2.2017,0.1234,,4
2012-12-08 00:54:00,0.1829,,2.7674,,121.7054,,-1.625,,13.802,-2.5916,,,-0.0051999999999999,1.791,-0.0083999999999999,,,,-2.7044,,,,,,,,,,,,,,,,,,,-4.2766,-4.2628,-3.4825,,,,,,,,,-2.2612,0.1227,,4
2012-12-08 00:55:00,0.1829,,2.7559,,121.7251,,-1.5245,,13.802,-2.5916,,,-0.0041,1.6085,-0.0057999999999999,,,,-2.6565,,,,,,,,,,,,,,,,,,,-4.1529,-4.1696,-3.3866,,,,,,,,,-2.0232,0.1229,,4
2012-12-08 00:56:00,0.183,,2.759,,121.7416,,-1.7109,,13.802,-2.5916,,,-0.0067999999999999,1.8081,-0.0109999999999999,,,,-2.6318,,,,,,,,,,,,,,,,,,,-4.0663,-4.1638,-3.3946,,,,,,,,,-2.0232,0.1233,,4
2012-12-08 00:57:00,0.1827999999999999,,2.7642,,121.7206,,-1.9236,,13.802,-2.5916,,,-0.0077999999999999,1.8138,-0.0156999999999999,,,,-2.6355,,,,,,,,,,,,,,,,,,,-4.0575,-4.1281,-3.3699,,,,,,,,,-2.0232,0.1233,,4
2012-12-08 00:58:00,0.1827999999999999,,2.7699,,121.694,,-2.059,,13.8019,-2.5916,,,-0.0146,1.945,-0.0304,,,,-2.6435,,,,,,,,,,,,,,,,,,,-4.0648,-4.0997,-3.3474,,,,,,,,,-2.1422,0.1244,,4
2012-12-08 00:59:00,0.1827999999999999,,2.7591,,121.6934,,-1.992,,13.8019,-2.5916,,,-0.0066,1.6997,-0.0092999999999999,,,,-2.6391,,,,,,,,,,,,,,,,,,,-4.0233,-4.1019,-3.3321,,,,,,,,,-2.0827,0.1234,,4
2012-12-08 01:00:00,0.1829,,2.7485,,121.7642,,-1.9469,,13.8023,-2.5916,,,-0.0109999999999999,1.7796,-0.0188,,,,-2.6376,,,,,,,,,,,,,,,,,,,-3.9921,-4.0692,-3.2973,,,,,,,,,-2.1422,0.1229,,4
2012-12-08 01:01:00,0.183,,2.7602,,121.7775,,-1.9898,,13.8024,-2.5916,,,-0.0077999999999999,1.7112,-0.0095999999999999,,,,-2.6355,,,,,,,,,,,,,,,,,,,-4.0095,-3.9899,-3.2929,,,,,,,,,-2.2017,0.1231,,4
2012-12-08 01:02:00,0.1829,,2.7596,,121.7824,,-2.019,,13.8023,-2.5916,,,-0.0043,1.9051,-0.0074,,,,-2.6239,,,,,,,,,,,,,,,,,,,-4.0423,-4.0488,-3.3655,,,,,,,,,-2.2017,0.1233,,4
2012-12-08 01:03:00,0.1827999999999999,,2.7607,,121.7092,,-2.2215,,13.8023,-2.5784,,,-0.0137,1.9735,-0.0258,,,,-2.6266,,,,,,,,,,,,,,,,,,,-4.1171,-4.1913,-3.5485,,,,,,,,,-2.2017,0.1239,,4
2012-12-08 01:04:00,0.1827,,2.771,,121.679,,-2.4615,,13.8022,-2.5728,,,-0.0109999999999999,1.5971,-0.0178,,,,-2.65,,,,,,,,,,,,,,,,,,,-4.2279,-4.249,-3.7107,,,,,,,,,-2.3207,0.1233,,4
2012-12-08 01:05:00,0.1826,,2.7561,,121.6693,,-2.4247,,13.8022,-2.5709,,,-0.0058999999999999,1.6826,-0.0105,,,,-2.6677,,,,,,,,,,,,,,,,,,,-4.2486,-4.2595,-3.7634,,,,,,,,,-2.6182,0.1237,,4
2012-12-08 01:06:00,0.1826,,2.7637,,121.6813,,-2.2624,,13.8021,-2.569,,,-0.0178,1.7511,-0.0316999999999999,,,,-2.6687,,,,,,,,,,,,,,,,,,,-4.2255,-4.2968,-3.8116,,,,,,,,,-2.4397,0.1242,,4
2012-12-08 01:07:00,0.1827999999999999,,2.766,,121.7379,,-2.2631,,13.8021,-2.569,,,-0.0074999999999999,1.6997,-0.014,,,,-2.6883,,,,,,,,,,,,,,,,,,,-4.3019,-4.4271,-3.941,,,,,,,,,-2.5587,0.1235,,4
2012-12-08 01:08:00,0.1827999999999999,,2.7624,,121.7356,,-2.3112,,13.8021,-2.569,,,-0.01,1.7796,-0.0175,,,,-2.7195,,,,,,,,,,,,,,,,,,,-4.4424,-4.5968,-4.1054,,,,,,,,,-2.8563,0.1233,,4
2012-12-08 01:09:00,0.1827,,2.7748,,121.6977,,-2.2696,,13.802,-2.5784,,,-0.0082,1.6826,-0.0142,,,,-2.7528,,,,,,,,,,,,,,,,,,,-4.5276,-4.6325,-4.1665,,,,,,,,,-2.8563,0.1231,,4
2012-12-08 01:10:00,0.1829,,2.7703,,121.7863,,-2.2551,,13.802,-2.5916,,,-0.0058999999999999,2.0078,-0.0094999999999999,,,,-2.7863,,,,,,,,,,,,,,,,,,,-4.6275,-4.7383,-4.318,,,,,,,,,-2.8563,0.1232,,4
2012-12-08 01:11:00,0.1827999999999999,,2.7742,,121.8044,,-2.3192,,13.802,-2.5916,,,-0.0073,1.848,-0.0134,,,,-2.8161,,,,,,,,,,,,,,,,,,,-4.7026,-4.8403,-4.4061,,,,,,,,,-2.8563,0.1233,,4
2012-12-08 01:12:00,0.183,,2.7467,,121.7929,,-2.4082,,13.802,-2.5916,,,-0.0086999999999999,1.9279,-0.0171,,,,-2.8458,,,,,,,,,,,,,,,,,,,-4.8177,-4.9875,-4.546,,,,,,,,,-2.8563,0.1231,,4
2012-12-08 01:13:00,0.1829,,2.7657,,121.7377,,-2.5147,,13.8024,-2.5916,,,-0.0105,1.945,-0.0181,,,,-2.8763,,,,,,,,,,,,,,,,,,,-4.9657,-5.0868,-4.6684,,,,,,,,,-2.8563,0.1242999999999999,,4
2012-12-08 01:14:00,0.1827999999999999,,2.7633,,121.6529,,-2.5591,,13.8019,-2.5916,,,-0.0018,1.888,-0.0051,,,,-2.9002,,,,,,,,,,,,,,,,,,,-5.057,-5.1394,-4.6524,,,,,,,,,-3.3323,0.1234,,4
2012-12-08 01:15:00,0.1827,,2.7529,,121.6259,,-2.6681,,13.8019,-2.5933,,,-0.0091,1.8937,-0.0151,,,,-2.9208,,,,,,,,,,,,,,,,,,,-5.1447,-5.2067,-4.7321,,,,,,,,,-2.8562,0.1237999999999999,,4
2012-12-08 01:16:00,0.1827,,2.761,,121.6423,,-2.7643,,13.8019,-2.6085,,,-0.0023,1.8366,-0.0028999999999999,,,,-2.9556,,,,,,,,,,,,,,,,,,,-5.2614,-5.3088,-4.8421,,,,,,,,,-2.8562,0.1229,,4
2012-12-08 01:17:00,0.1827999999999999,,2.7531,,121.6341,,-2.8071,,13.8019,-2.6119,,,-0.0097999999999999,1.8252,-0.0155999999999999,,,,-2.9837,,,,,,,,,,,,,,,,,,,-5.337,-5.4019,-4.9745,,,,,,,,,-2.6182,0.1234,,4
2012-12-08 01:18:00,0.1826,,2.7391,,121.5856,,-2.8451,,13.8019,-2.6119,,,-0.0064,1.8309,-0.0121,,,,-3.0018,,,,,,,,,,,,,,,,,,,-5.4099,-5.4508,-5.0598,,,,,,,,,-2.3802,0.1233,,4
2012-12-08 01:19:00,0.1825,,2.7647,,121.5784,,-2.8963,,13.8019,-2.6289,,,-0.0088,1.9279,-0.0162999999999999,,,,-3.0428,,,,,,,,,,,,,,,,,,,-5.4416,-5.4839,-5.1038,,,,,,,,,-2.7372,0.1241,,4
2012-12-08 01:20:00,0.1824,,2.7519,,121.554,,-2.875,,13.8037,-2.6345,,,-0.0077999999999999,1.8538,-0.0135,,,,-3.0607,,,,,,,,,,,,,,,,,,,-5.4056,-5.456,-5.0956,,,,,,,,,-2.8562,0.124,,4
2012-12-08 01:21:00,0.1825,,2.761,,121.543,,-2.7074,,13.8065,-2.6362,,,-0.0105,1.7511,-0.0195,,,,-3.0624,,,,,,,,,,,,,,,,,,,-5.2439,-5.3264,-4.9522,,,,,,,,,-2.8562,0.1233,,4
2012-12-08 01:22:00,0.1825,,2.7549,,121.5306,,-2.5346,,13.8065,-2.6531,,,-0.0088999999999999,1.6484,-0.0129999999999999,,,,-3.0692,,,,,,,,,,,,,,,,,,,-5.0991,-5.2895,-4.8621,,,,,,,,,-2.8562,0.1235,,4
2012-12-08 01:23:00,0.1825,,2.7482,,121.529,,-2.3912,,13.8074,-2.6548,,,-0.0091,1.7112,-0.0161999999999999,,,,-3.0717,,,,,,,,,,,,,,,,,,,-4.9477,-5.1512,-4.6992,,,,,,,,,-2.8562,0.1237999999999999,,4
2012-12-08 01:24:00,0.1825,,2.7415,,121.513,,-2.1302,,13.8074,-2.668,,,-0.0195999999999999,1.8195,-0.0339,,,,-3.058,,,,,,,,,,,,,,,,,,,-4.7832,-5.0813,-4.5653,,,,,,,,,-2.7372,0.1236,,4
2012-12-08 01:25:00,0.1824,,2.7547,,121.4884,,-2.1433,,13.8074,-2.6774,,,-0.0045999999999999,1.888,-0.0068999999999999,,,,-3.0638,,,,,,,,,,,,,,,,,,,-4.727,-4.9245,-4.3963,,,,,,,,,-2.2612,0.1236,,4
2012-12-08 01:26:00,0.1824,,2.7599,,121.5075,,-2.1229,,13.8074,-2.6774,,,-0.0073,1.9279,-0.0159,,,,-3.0355,,,,,,,,,,,,,,,,,,,-4.6351,-4.6898,-4.1248,,,,,,,,,-2.7372,0.1244,,4
2012-12-08 01:27:00,0.1825,,2.7535,,121.545,,-2.0493,,13.8074,-2.6774,,,-0.0083999999999999,1.7226,-0.0124,,,,-2.9644,,,,,,,,,,,,,,,,,,,-4.4953,-4.5718,-3.9975,,,,,,,,,-2.1422,0.1233,,4
2012-12-08 01:28:00,0.1825,,2.7635,,121.5316,,-2.2356,,13.8074,-2.6808,,,-0.0043,1.7226,-0.0057999999999999,,,,-2.9112,,,,,,,,,,,,,,,,,,,-4.4237,-4.4579,-3.9245,,,,,,,,,-2.2612,0.1233,,4
2012-12-08 01:29:00,0.1825,,2.7744,,121.524,,-2.3119,,13.8074,-2.6944,,,-0.0083999999999999,1.7226,-0.0148,,,,-2.8921,,,,,,,,,,,,,,,,,,,-4.3674,-4.3958,-3.8472,,,,,,,,,-2.3207,0.1235,,4
2012-12-08 01:30:00,0.1826,,2.7597,,121.5307,,-2.2489,,13.8074,-2.6978,,,-0.0103,1.8937,-0.0219999999999999,,,,-2.8527,,,,,,,,,,,,,,,,,,,-4.3046,-4.3279,-3.7939,,,,,,,,,-2.1422,0.1246,,4
2012-12-08 01:31:00,0.1826,,2.7644,,121.5421,,-2.3203,,13.8074,-2.6978,,,-0.0054999999999999,1.6883,-0.0079,,,,-2.8258,,,,,,,,,,,,,,,,,,,-4.3162,-4.3315,-3.831,,,,,,,,,-2.1422,0.1237999999999999,,4
2012-12-08 01:32:00,0.1826,,2.7647,,121.5274,,-2.4757,,13.8078,-2.6978,,,-0.0047999999999999,1.5914,-0.0032,,,,-2.836,,,,,,,,,,,,,,,,,,,-4.3395,-4.4429,-3.9161,,,,,,,,,-2.2017,0.124,,4
2012-12-08 01:33:00,0.1826,,2.7659,,121.5324,,-2.5282,,13.8078,-2.6978,,,-0.0135,1.8652,-0.0235999999999999,,,,-2.8396,,,,,,,,,,,,,,,,,,,-4.2879,-4.4299,-3.8943,,,,,,,,,-2.3207,0.1237,,4
