measured_on,ac_current__319,ac_current__379,ac_power__315,ac_power__375,ac_voltage__318,ac_voltage__378,ambient_temp__320,ambient_temp__380,das_battery_voltage__326,das_battery_voltage__386,das_temp__325,das_temp__385,dc_pos_current__317,dc_pos_current__377,dc_pos_voltage__316,dc_pos_voltage__376,dc_power__314,dc_power__374,inverter_temp__324,inverter_temp__384,module_temp_1__321,module_temp_1__381,module_temp_2__322,module_temp_2__382,module_temp_3__323,module_temp_3__383,poa_irradiance__313,poa_irradiance__373,power_factor__327,power_factor__387,system_id
2013-03-10 00:11:00,0.1844,,2.7554,,122.8077,,-4.5578,,13.9015,,-5.07,,-0.0106999999999999,,1.6769,,-0.0202999999999999,,-6.3042,,-5.8567,,-6.9814,,-6.5369,,-2.3215,,0.1206,,4
2013-03-10 00:12:00,0.1844,,2.759,,122.8401,,-4.2434,,13.9017,,-5.07,,-0.0168999999999999,,1.6997,,-0.0273,,-6.3005,,-5.8553,,-7.0686,,-6.6167,,-2.3215,,0.1208,,4
2013-03-10 00:13:00,0.1844,,2.7406,,122.8775,,-4.4061,,13.9022,,-5.07,,-0.0095999999999999,,1.58,,-0.0156999999999999,,-6.2998,,-5.8589,,-7.0005,,-6.5772,,-2.381,,0.1207,,4
2013-03-10 00:14:00,0.1844,,2.7334,,122.8398,,-3.9908,,13.9019,,-5.07,,-0.01,,1.5115,,-0.0144,,-6.2903,,-5.7523,,-6.8693,,-6.3993,,-2.4405,,0.1212,,4
2013-03-10 00:15:00,0.1845,,2.7493,,122.8627,,-3.8615,,13.9024,,-5.0717,,-0.0132,,1.7055,,-0.0228,,-6.2876,,-5.7028,,-6.7275,,-6.2686,,-2.4405,,0.1211,,4
2013-03-10 00:16:00,0.1845,,2.7508,,122.8624,,-3.6128,,13.9024,,-5.0835,,-0.0037,,1.6655,,-0.0074999999999999,,-6.2856,,-5.6774,,-6.6588,,-6.2695,,-2.262,,0.1192,,4
2013-03-10 00:17:00,0.1844,,2.7433,,122.8468,,-3.7198,,13.902,,-5.0903,,-0.0128,,1.6427,,-0.0217,,-6.291,,-5.6974,,-6.7953,,-6.321,,-2.4405,,0.1213,,4
2013-03-10 00:18:00,0.1842999999999999,,2.7338,,122.8317,,-3.7951,,13.9021,,-5.0903,,-0.0141,,1.5457,,-0.0247999999999999,,-6.2902,,-5.7383,,-6.8444,,-6.3993,,-2.5001,,0.1202,,4
2013-03-10 00:19:00,0.1845,,2.74,,122.8622,,-4.2901,,13.9021,,-5.0903,,-0.0057,,1.7454,,-0.008,,-6.2917,,-5.7712,,-6.8817,,-6.4431,,-2.381,,0.1202,,4
2013-03-10 00:20:00,0.1844,,2.7415,,122.8561,,-4.6485,,13.9022,,-5.0903,,-0.0137,,1.637,,-0.0229,,-6.2924,,-5.8413,,-6.9762,,-6.5763,,-2.262,,0.1203999999999999,,4
2013-03-10 00:21:00,0.1845,,2.7628,,122.9072,,-5.2156,,13.9022,,-5.0903,,-0.0082,,1.4773,,-0.0125,,-6.3078,,-5.9619,,-7.1623,,-6.7367,,-2.2024,,0.1213,,4
2013-03-10 00:22:00,0.1845999999999999,,2.7598,,122.921,,-5.2112,,13.9022,,-5.0903,,-0.0119,,1.58,,-0.0193,,-6.3085,,-5.9758,,-7.216599999999999,,-6.7301,,-2.3215,,0.121,,4
2013-03-10 00:23:00,0.1845999999999999,,2.7581,,122.9577,,-5.4777,,13.9023,,-5.1035,,-0.0144,,1.5572,,-0.0224999999999999,,-6.3254,,-6.0928,,-7.331699999999999,,-6.8693,,-2.3215,,0.1208,,4
2013-03-10 00:24:00,0.1845,,2.7643,,122.9548,,-5.7877,,13.9023,,-5.1129,,-0.0114,,1.6712,,-0.0176,,-6.3472,,-6.1995,,-7.4387,,-7.004,,-2.381,,0.1205,,4
2013-03-10 00:25:00,0.1845999999999999,,2.7549,,122.9558,,-5.7245,,13.9037,,-5.1129,,-0.0082,,1.6484,,-0.0141,,-6.3538,,-6.2068,,-7.3742,,-6.9579,,-2.381,,0.1205,,4
2013-03-10 00:26:00,0.1844,,2.7403,,122.9411,,-5.3784,,13.9028,,-5.118,,-0.0171,,1.6085,,-0.0264999999999999,,-6.3575,,-6.2126,,-7.3742,,-6.9564,,-2.4405,,0.1199,,4
2013-03-10 00:27:00,0.1844,,2.7514,,122.9135,,-5.0134,,13.9074,,-5.1332,,-0.0088999999999999,,1.58,,-0.0151,,-6.3728,,-6.168,,-7.284,,-6.8443,,-2.262,,0.1205,,4
2013-03-10 00:28:00,0.1844,,2.7524,,122.8779,,-4.7903,,13.9079,,-5.1332,,-0.0125,,1.4716,,-0.0207,,-6.3721,,-6.127,,-7.1858,,-6.8047,,-2.381,,0.121,,4
2013-03-10 00:29:00,0.1845,,2.7454,,122.8964,,-4.7083,,13.9079,,-5.154,,-0.005,,1.4716,,-0.0083999999999999,,-6.3936,,-6.1507,,-7.2344,,-6.8511,,-2.6191,,0.1207,,4
2013-03-10 00:30:00,0.1845,,2.7496,,122.9111,,-4.9178,,13.9079,,-5.1558,,-0.0008999999999999,,1.4374,,-0.002,,-6.3991,,-6.1584,,-7.2487,,-6.864,,-2.6191,,0.1211,,4
2013-03-10 00:31:00,0.1842999999999999,,2.7362,,122.7446,,-5.0513,,13.9079,,-5.1558,,-0.0119,,1.6769,,-0.0191999999999999,,-6.4057,,-6.1752,,-7.2582,,-6.8559,,-2.4405,,0.1205,,4
2013-03-10 00:32:00,0.1842,,2.7348,,122.7249,,-4.9182,,13.9079,,-5.1577,,-0.0083999999999999,,1.4716,,-0.0117,,-6.4075,,-6.1515,,-7.2572,,-6.808,,-2.381,,0.1206,,4
2013-03-10 00:33:00,0.1842,,2.748,,122.701,,-4.5799,,13.9079,,-5.1765,,-0.0109999999999999,,1.4146,,-0.0155999999999999,,-6.4176,,-6.0812,,-7.1287,,-6.7038,,-2.381,,0.1203999999999999,,4
2013-03-10 00:34:00,0.1842999999999999,,2.747,,122.716,,-4.1093,,13.9079,,-5.1784,,-0.0168999999999999,,1.5286,,-0.0241999999999999,,-6.4151,,-5.9836,,-7.042,,-6.5922,,-2.381,,0.1207,,4
2013-03-10 00:35:00,0.1841,,2.7534,,122.7353,,-3.9284,,13.908,,-5.1784,,-0.0178,,1.58,,-0.028,,-6.4093,,-5.9529,,-6.9892,,-6.5915,,-2.381,,0.1208999999999999,,4
2013-03-10 00:36:00,0.1842,,2.7416,,122.7413,,-4.269,,13.908,,-5.1903,,-0.0047999999999999,,1.6712,,-0.0101,,-6.4212,,-5.9466,,-7.0216,,-6.6063,,-2.381,,0.1203999999999999,,4
2013-03-10 00:37:00,0.1842999999999999,,2.7373,,122.7675,,-4.574,,13.908,,-5.1971,,-0.0051999999999999,,1.5857,,-0.0067999999999999,,-6.4339,,-5.9621,,-7.0373,,-6.6454,,-2.5001,,0.1207,,4
2013-03-10 00:38:00,0.1842999999999999,,2.7347,,122.7781,,-4.509,,13.908,,-5.1988,,-0.0109999999999999,,1.5572,,-0.0181,,-6.4356,,-5.9236,,-6.9994,,-6.5995,,-2.3215,,0.1205,,4
2013-03-10 00:39:00,0.1842999999999999,,2.7456,,122.7952,,-4.4738,,13.908,,-5.1988,,-0.0077999999999999,,1.5514,,-0.0082,,-6.4362,,-5.9083,,-6.9964,,-6.5987,,-2.381,,0.1206,,4
2013-03-10 00:40:00,0.1845,,2.7679,,122.8963,,-4.38,,13.908,,-5.1988,,-0.0105,,1.6427,,-0.0171,,-6.4355,,-5.8688,,-7.0198,,-6.5651,,-2.381,,0.1206,,4
2013-03-10 00:41:00,0.1845,,2.7453,,122.9589,,-4.1596,,13.908,,-5.1988,,-0.0073,,1.3974,,-0.0092999999999999,,-6.4355,,-5.8381,,-7.0155,,-6.5058,,-2.2024,,0.1203,,4
2013-03-10 00:42:00,0.1845,,2.7429,,122.9344,,-4.0666,,13.9075,,-5.1988,,-0.0114,,1.3461,,-0.0168999999999999,,-6.4355,,-5.8271,,-7.0689,,-6.5006,,-2.381,,0.1202,,4
2013-03-10 00:43:00,0.1845999999999999,,2.7587,,122.9583,,-3.9889,,13.9071,,-5.1988,,-0.0074999999999999,,1.734,,-0.0126999999999999,,-6.4355,,-5.8038,,-7.0089,,-6.5212,,-2.381,,0.1218,,4
2013-03-10 00:44:00,0.1845999999999999,,2.7322,,122.9513,,-3.9055,,13.9057,,-5.1988,,-0.0179999999999999,,1.54,,-0.0269,,-6.4355,,-5.8082,,-7.0243,,-6.5848,,-2.381,,0.1208999999999999,,4
2013-03-10 00:45:00,0.1847,,2.7498,,122.9567,,-4.0578,,13.9052,,-5.1988,,-0.0086999999999999,,1.6826,,-0.0128,,-6.4377,,-5.8469,,-7.0998,,-6.6456,,-2.5001,,0.1203,,4
2013-03-10 00:46:00,0.1845,,2.7543,,122.8936,,-4.2796,,13.903,,-5.1988,,-0.0151,,1.4545,,-0.0212,,-6.4436,,-5.8527,,-7.0675,,-6.628,,-2.7977,,0.1202,,4
2013-03-10 00:47:00,0.1845,,2.7451,,122.8905,,-4.4789,,13.9025,,-5.1988,,-0.005,,1.734,,-0.0095999999999999,,-6.451,,-5.8645,,-7.0962,,-6.631,,-2.381,,0.1207,,4
2013-03-10 00:48:00,0.1844,,2.7477,,122.9139,,-4.6321,,13.9025,,-5.1988,,-0.0105,,1.483,,-0.0151,,-6.4582,,-5.9039,,-7.1694,,-6.7035,,-2.5001,,0.1211,,4
2013-03-10 00:49:00,0.1844,,2.7451,,122.8878,,-4.938,,13.903,,-5.1988,,-0.0123,,1.5457,,-0.0176,,-6.4699,,-5.9624,,-7.245599999999999,,-6.7767,,-2.8572,,0.121,,4
2013-03-10 00:50:00,0.1845,,2.7593,,122.9833,,-5.0319,,13.9034,,-5.1988,,-0.0135,,1.6313,,-0.0233,,-6.4728,,-5.9923,,-7.256599999999999,,-6.7862,,-2.6191,,0.1211,,4
2013-03-10 00:51:00,0.1845999999999999,,2.7589,,122.9888,,-5.0319,,13.9025,,-5.1988,,-0.0095999999999999,,1.6997,,-0.0167,,-6.4816,,-6.0047,,-7.2845,,-6.814,,-2.5596,,0.1207,,4
2013-03-10 00:52:00,0.1845,,2.7455,,122.9123,,-5.2147,,13.9053,,-5.1988,,-0.0114,,1.5629,,-0.016,,-6.4889,,-6.0508,,-7.3329,,-6.8587,,-2.4405,,0.121,,4
2013-03-10 00:53:00,0.1845,,2.7548,,122.9106,,-5.5525,,13.9048,,-5.1988,,-0.0112,,1.5058,,-0.019,,-6.5043,,-6.1049,,-7.353399999999999,,-6.8873,,-2.8572,,0.1203,,4
2013-03-10 00:54:00,0.1844,,2.7432,,122.9106,,-5.4562,,13.9076,,-5.1988,,-0.0011,,1.5686,,-0.0008,,-6.5094,,-6.0896,,-7.2794,,-6.8148,,-2.7977,,0.1205,,4
2013-03-10 00:55:00,0.1842999999999999,,2.7473,,122.8078,,-5.1167,,13.908,,-5.2176,,-0.0086999999999999,,1.6427,,-0.0132,,-6.5298,,-6.1106,,-7.324,,-6.8395,,-2.3215,,0.1208999999999999,,4
2013-03-10 00:56:00,0.1842,,2.7668,,122.7644,,-5.3518,,13.908,,-5.2214,,-0.0064,,1.5629,,-0.0126999999999999,,-6.5431,,-6.2139,,-7.4987,,-6.9957,,-2.5001,,0.1216,,4
2013-03-10 00:57:00,0.1842,,2.7431,,122.8071,,-5.6662,,13.908,,-5.2214,,-0.0071,,1.6199,,-0.0118,,-6.5512,,-6.2848,,-7.558099999999999,,-7.0653,,-2.5001,,0.1202,,4
2013-03-10 00:58:00,0.1842999999999999,,2.7542,,122.8015,,-5.8198,,13.908,,-5.2214,,-0.0128,,1.6085,,-0.0207,,-6.5614,,-6.3236,,-7.5507,,-7.0946,,-2.2024,,0.1203999999999999,,4
2013-03-10 00:59:00,0.1842999999999999,,2.7615,,122.7782,,-5.7666,,13.908,,-5.2402,,-0.0125,,1.7853,,-0.0218999999999999,,-6.581,,-6.3936,,-7.6276,,-7.178,,-2.2024,,0.1212,,4
2013-03-10 01:00:00,0.1842999999999999,,2.7603,,122.7922,,-5.8079,,13.908,,-5.2439,,-0.0138999999999999,,1.6142,,-0.0217,,-6.5884,,-6.4274,,-7.602,,-7.2089,,-2.3215,,0.1208,,4
2013-03-10 01:01:00,0.1842,,2.7415,,122.7767,,-5.7579,,13.908,,-5.2439,,-0.0114,,1.6712,,-0.0176,,-6.5884,,-6.4435,,-7.6116,,-7.2038,,-2.4405,,0.1207,,4
2013-03-10 01:02:00,0.1841,,2.7294,,122.7459,,-5.5702,,13.9085,,-5.2473,,-0.0135,,1.5914,,-0.0221,,-6.5904,,-6.4411,,-7.6003,,-7.1493,,-2.5596,,0.1213,,4
2013-03-10 01:03:00,0.184,,2.7493,,122.7238,,-5.6665,,13.9103,,-5.2643,,-0.0064,,1.483,,-0.0091999999999999,,-6.6103,,-6.4917,,-7.633499999999999,,-7.222699999999999,,-2.262,,0.1203999999999999,,4
2013-03-10 01:04:00,0.1841,,2.7437,,122.7439,,-5.8673,,13.9126,,-5.268,,-0.0152999999999999,,1.6883,,-0.0262,,-6.6192,,-6.5511,,-7.715099999999999,,-7.3079,,-2.262,,0.1208,,4
2013-03-10 01:05:00,0.1842,,2.7415,,122.7766,,-5.9443,,13.9135,,-5.2869,,-0.0135,,1.5857,,-0.0189,,-6.6403,,-6.6125,,-7.7502,,-7.3657,,-2.262,,0.121,,4
2013-03-10 01:06:00,0.1842,,2.7404,,122.7483,,-5.9781,,13.9135,,-5.2869,,-0.0109999999999999,,1.58,,-0.016,,-6.6403,,-6.6601,,-7.833199999999999,,-7.4267,,-2.3215,,0.1206,,4
2013-03-10 01:07:00,0.1839,,2.7225,,122.5887,,-6.0562,,13.9135,,-5.2987,,-0.0097999999999999,,1.7796,,-0.0183,,-6.6537,,-6.7247,,-7.897999999999999,,-7.4943,,-2.381,,0.12,,4
2013-03-10 01:08:00,0.1839,,2.7275,,122.6322,,-6.1353,,13.9135,,-5.3072,,-0.0121,,1.5857,,-0.0190999999999999,,-6.6658,,-6.75,,-7.8954,,-7.482199999999998,,-2.1429,,0.1202,,4
2013-03-10 01:09:00,0.1839,,2.7336,,122.5685,,-6.2289,,13.9149,,-5.3279,,-0.0119,,1.7055,,-0.0213999999999999,,-6.6924,,-6.8169,,-7.9603,,-7.5793,,-2.2024,,0.1207,,4
2013-03-10 01:10:00,0.1837,,2.7248,,122.5017,,-6.0726,,13.9177,,-5.3298,,-0.0094,,1.6769,,-0.0172999999999999,,-6.6965,,-6.7807,,-7.8352,,-7.4558,,-2.262,,0.12,,4
2013-03-10 01:11:00,0.1837999999999999,,2.7275,,122.5508,,-5.3286,,13.919,,-5.3486,,-0.0137,,1.5971,,-0.0219999999999999,,-6.7008,,-6.6481,,-7.6714,,-7.2247,,-2.3215,,0.1208,,4
2013-03-10 01:12:00,0.184,,2.7533,,122.6764,,-4.9036,,13.919,,-5.3575,,-0.0097999999999999,,1.6484,,-0.0166,,-6.7009,,-6.5859,,-7.5959,,-7.2027,,-2.5001,,0.1208999999999999,,4
2013-03-10 01:13:00,0.184,,2.7277,,122.6421,,-5.0568,,13.9181,,-5.3727,,-0.0091,,1.6826,,-0.0151,,-6.7074,,-6.5836,,-7.6273,,-7.2078,,-2.2024,,0.121,,4
2013-03-10 01:14:00,0.184,,2.7413,,122.6751,,-5.2696,,13.9186,,-5.3727,,-0.0027,,1.6313,,-0.0045999999999999,,-6.7074,,-6.599,,-7.6303,,-7.2415,,-2.1429,,0.1199,,4
2013-03-10 01:15:00,0.1841,,2.7463,,122.7558,,-5.3494,,13.919,,-5.3916,,-0.0129999999999999,,1.7055,,-0.0212,,-6.7241,,-6.5623,,-7.5656,,-7.1747,,-2.0834,,0.1212,,4
2013-03-10 01:16:00,0.1842,,2.751,,122.7643,,-5.1571,,13.919,,-5.3953,,-0.0128,,1.5514,,-0.0172,,-6.7169,,-6.4899,,-7.468899999999999,,-7.0539,,-1.9643,,0.1211,,4
2013-03-10 01:17:00,0.1842,,2.7481,,122.7573,,-5.1796,,13.919,,-5.3972,,-0.0112,,1.5514,,-0.0184,,-6.7136,,-6.4933,,-7.5133,,-7.1114,,-1.9643,,0.1213999999999999,,4
2013-03-10 01:18:00,0.1842,,2.7414,,122.7656,,-5.3199,,13.9181,,-5.4141,,-0.0054999999999999,,1.5058,,-0.0047999999999999,,-6.7299,,-6.5271,,-7.5574,,-7.1643,,-1.9643,,0.1205,,4
2013-03-10 01:19:00,0.1842,,2.7315,,122.7481,,-5.342,,13.9186,,-5.4179,,-0.0144,,1.3804,,-0.0196999999999999,,-6.7271,,-6.5067,,-7.4945,,-7.1315,,-1.6072,,0.1208999999999999,,4
2013-03-10 01:20:00,0.1842999999999999,,2.7433,,122.7541,,-4.777,,13.9181,,-5.4179,,-0.0144,,1.6542,,-0.0229,,-6.7139,,-6.3713,,-7.1579,,-6.8311,,-2.0834,,0.1211,,4
2013-03-10 01:21:00,0.1842,,2.7561,,122.7931,,-4.7493,,13.9181,,-5.4196,,-0.0125,,1.2606,,-0.0158,,-6.7112,,-6.4184,,-7.3817,,-7.0467,,-2.1429,,0.1207,,4
2013-03-10 01:22:00,0.1842,,2.7462,,122.8019,,-5.0942,,13.9172,,-5.4315,,-0.0172999999999999,,1.6086,,-0.0274,,-6.7209,,-6.4523,,-7.4516,,-7.0857,,-2.1429,,0.1203,,4
2013-03-10 01:23:00,0.1841,,2.7471,,122.7794,,-5.3976,,13.9181,,-5.4382,,-0.0071,,1.6143,,-0.0097999999999999,,-6.7292,,-6.4817,,-7.521499999999999,,-7.1248,,-2.1429,,0.1213999999999999,,4
2013-03-10 01:24:00,0.1841,,2.7391,,122.7284,,-5.4145,,13.9181,,-5.4382,,-0.0112,,1.4831,,-0.0167,,-6.7211,,-6.4693,,-7.462799999999999,,-7.0962,,-2.1429,,0.12,,4
2013-03-10 01:25:00,0.1841,,2.7393,,122.7087,,-5.6225,,13.9172,,-5.442,,-0.0128,,1.523,,-0.0179999999999999,,-6.7293,,-6.5031,,-7.5004,,-7.1294,,-2.0834,,0.1205,,4
2013-03-10 01:26:00,0.1841,,2.7364,,122.6953,,-5.1925,,13.9186,,-5.4608,,-0.0064,,1.6827,,-0.0105,,-6.7409,,-6.4261,,-7.3507,,-7.02,,-2.1429,,0.1203999999999999,,4
2013-03-10 01:27:00,0.1841,,2.7505,,122.6738,,-5.2292,,13.9177,,-5.4608,,-0.0058999999999999,,1.7056,,-0.01,,-6.7387,,-6.4656,,-7.4555,,-7.0874,,-2.1429,,0.1216,,4
2013-03-10 01:28:00,0.184,,2.7312,,122.6417,,-5.4371,,13.9177,,-5.4608,,-0.0114,,1.5059,,-0.0196999999999999,,-6.7401,,-6.5037,,-7.5281,,-7.1292,,-2.1429,,0.1211,,4
2013-03-10 01:29:00,0.184,,2.7331,,122.6669,,-5.4811,,13.9177,,-5.4608,,-0.0086999999999999,,1.5515,,-0.0124,,-6.7357,,-6.5234,,-7.5589,,-7.1599,,-2.1429,,0.1203,,4
2013-03-10 01:30:00,0.184,,2.7235,,122.6311,,-5.5609,,13.9186,,-5.4627,,-0.0057,,1.6143,,-0.0082,,-6.7369,,-6.5575,,-7.611399999999999,,-7.2095,,-2.0834,,0.1203,,4
2013-03-10 01:31:00,0.1839,,2.7362,,122.6455,,-5.8043,,13.9181,,-5.4834,,-0.0094,,1.5857,,-0.0142,,-6.7613,,-6.6317,,-7.6836,,-7.3182,,-2.1429,,0.1207,,4
2013-03-10 01:32:00,0.1841,,2.7447,,122.682,,-5.8345,,13.9172,,-5.4834,,-0.0027,,1.6713,,-0.0041999999999999,,-6.7635,,-6.5849,,-7.520699999999999,,-7.2053,,-2.0834,,0.1205,,4
2013-03-10 01:33:00,0.1841,,2.7309,,122.6935,,-5.2878,,13.9181,,-5.4834,,-0.0114,,1.7341,,-0.019,,-6.7547,,-6.4721,,-7.3644,,-7.0536,,-2.0834,,0.1207,,4
2013-03-10 01:34:00,0.1841,,2.7449,,122.6839,,-5.2672,,13.919,,-5.4834,,-0.0086999999999999,,1.3861,,-0.0109,,-6.7481,,-6.4802,,-7.383499999999999,,-7.1232,,-2.262,,0.1205,,4
2013-03-10 01:35:00,0.1841,,2.7499,,122.6816,,-5.7201,,13.9186,,-5.5021,,-0.0045999999999999,,1.6429,,-0.0083,,-6.7727,,-6.5582,,-7.4808,,-7.210899999999999,,-2.0834,,0.1205,,4
2013-03-10 01:36:00,0.1841,,2.7625,,122.6759,,-5.8563,,13.9181,,-5.5038,,-0.0088999999999999,,1.6885,,-0.0158,,-6.7796,,-6.5387,,-7.4385,,-7.165,,-2.0834,,0.1216,,4
2013-03-10 01:37:00,0.184,,2.7369,,122.6428,,-5.6232,,13.9181,,-5.5038,,-0.0137,,1.4261,,-0.0196999999999999,,-6.7766,,-6.5159,,-7.4245,,-7.1451,,-2.0834,,0.1207,,4
2013-03-10 01:38:00,0.1839,,2.7316,,122.6418,,-5.6137,,13.9186,,-5.5038,,-0.0115999999999999,,1.6599,,-0.0181,,-6.7744,,-6.5218,,-7.4648,,-7.1774,,-1.9643,,0.121,,4
2013-03-10 01:39:00,0.1841,,2.7312,,122.6702,,-5.5894,,13.9186,,-5.5038,,-0.0105,,1.5858,,-0.0191999999999999,,-6.77,,-6.4991,,-7.4054,,-7.1349,,-2.0239,,0.1212,,4
2013-03-10 01:40:00,0.1842,,2.7477,,122.6934,,-5.5469,,13.919,,-5.5207,,-0.0091,,1.7855,,-0.0156999999999999,,-6.7848,,-6.4941,,-7.4004,,-7.1115,,-2.0834,,0.121,,4
2013-03-10 01:41:00,0.1842,,2.7446,,122.6828,,-5.3726,,13.919,,-5.5264,,-0.0106999999999999,,1.7683,,-0.021,,-6.789,,-6.4252,,-7.2844,,-6.9846,,-2.0834,,0.1212,,4
2013-03-10 01:42:00,0.1842,,2.7439,,122.7216,,-5.374,,13.919,,-5.5264,,-0.0225999999999999,,1.6771,,-0.0361,,-6.7853,,-6.3981,,-7.2367,,-6.9809,,-2.1429,,0.1212,,4
2013-03-10 01:43:00,0.1842999999999999,,2.7435,,122.8336,,-5.2428,,13.919,,-5.528,,-0.0095999999999999,,1.5858,,-0.0152999999999999,,-6.779,,-6.3178,,-7.1277,,-6.8595,,-2.2024,,0.121,,4
2013-03-10 01:44:00,0.1844,,2.7262,,122.8894,,-5.2467,,13.9186,,-5.5467,,-0.0156999999999999,,1.4204,,-0.0221,,-6.7926,,-6.3029,,-7.1465,,-6.8673,,-2.1429,,0.121,,4
2013-03-10 01:45:00,0.1842,,2.7656,,122.8818,,-5.2042,,13.919,,-5.5467,,-0.0141,,1.6942,,-0.0254999999999999,,-6.7867,,-6.2619,,-7.0842,,-6.8519,,-2.0834,,0.1208999999999999,,4
2013-03-10 01:46:00,0.1842999999999999,,2.759,,122.8716,,-5.177,,13.9186,,-5.5467,,-0.0129999999999999,,1.6828,,-0.0205,,-6.7808,,-6.2319,,-7.1186,,-6.7757,,-1.9643,,0.1208,,4
2013-03-10 01:47:00,0.1842999999999999,,2.7532,,122.8887,,-5.3172,,13.919,,-5.5467,,-0.0132,,1.4603,,-0.0216,,-6.7823,,-6.2517,,-7.131,,-6.846,,-1.9643,,0.1208999999999999,,4
2013-03-10 01:48:00,0.1842,,2.7445,,122.873,,-5.3885,,13.9186,,-5.5467,,-0.0071,,1.7455,,-0.0123,,-6.7801,,-6.2341,,-7.1017,,-6.8335,,-1.9048,,0.1201,,4
2013-03-10 01:49:00,0.1842,,2.7536,,122.8384,,-5.2607,,13.9181,,-5.5467,,-0.0161999999999999,,1.5003,,-0.0241999999999999,,-6.7749,,-6.1917,,-7.0445,,-6.7749,,-1.9048,,0.1206,,4
2013-03-10 01:50:00,0.1842,,2.7516,,122.8104,,-5.5339,,13.9186,,-5.5467,,-0.0094,,1.757,,-0.016,,-6.7771,,-6.2268,,-7.1186,,-6.8262,,-1.8453,,0.121,,4
2013-03-10 01:51:00,0.1842,,2.7389,,122.8432,,-5.4348,,13.9186,,-5.5467,,-0.0112,,1.4604,,-0.0166,,-6.7779,,-6.2056,,-7.0621,,-6.7852,,-2.0239,,0.1206,,4
2013-03-10 01:52:00,0.1842999999999999,,2.7565,,122.8149,,-5.7956,,13.9177,,-5.5467,,-0.0051999999999999,,1.5859,,-0.0083999999999999,,-6.7881,,-6.2933,,-7.1926,,-6.9273,,-1.9048,,0.1207,,4
2013-03-10 01:53:00,0.1842,,2.754,,122.8137,,-6.0904,,13.919,,-5.5467,,-0.0128,,1.7171,,-0.0212999999999999,,-6.7947,,-6.3504,,-7.2153,,-6.9346,,-1.8453,,0.1217,,4
