measured_on,ac_current_other_inv_14539,ac_current_other_inv_14539_2,ac_current_other_inv_14539_3,ac_current_other_inv_14539_4,ac_current_other_inv_14539_5,ac_current_other_inv_14539_6,ac_energy_inv_14539,ac_energy_inv_14539_2,ac_energy_inv_14539_3,ac_other_inv_14539,ac_other_meter_1865,ac_other_meter_1865_2,ac_other_meter_1865_3,ac_power_inv_14539,ac_power_meter_1865,ac_power_meter_1865_2,ac_power_meter_1865_3,ac_power_meter_1865_4,ac_power_meter_1865_5,ac_power_other_inv_14539,ac_power_other_inv_14539_2,ac_power_other_meter_1865,ac_power_other_meter_1865_2,ac_power_other_meter_1865_3,ac_power_other_meter_1865_4,ac_voltage_other_inv_14539,ac_voltage_other_inv_14539_2,ac_voltage_other_inv_14539_3,ac_voltage_other_inv_14539_4,ac_voltage_other_inv_14539_5,ac_voltage_other_meter_1865,ac_voltage_other_meter_1865_2,ac_voltage_other_meter_1865_3,ac_voltage_other_meter_1865_4,ac_voltage_other_meter_1865_5,ac_voltage_other_meter_1865_6,battery_a_avg__82785,battery_v_min__82784,chgsource_min__82788,chgstate_min__82787,ckbatt_max__82789,cr1000temp_c_avg__82689,dc_power_inv_14539,dc_voltage_other_inv_14539,dooropen_min__82690,irradiance_ghi_o_2206,irradiance_ghi_o_2207,irradiance_ghi_o_2209,irradiance_ghi_o_2210,irradiance_ghi_o_2211,irradiance_ghi_o_2212,irradiance_ghi_o_2213,irradiance_ghi_o_2215,irradiance_ghi_o_2216,irradiance_poa_o_2208,irradiance_poa_o_2214,load_a_avg__82786,qloss_ah_max__82790,rtd_c_avg_1__82791,rtd_c_avg_2__82792,rtd_c_avg_3__82793,rtd_c_avg_4__82794,rtd_c_avg_5__82795,rtd_c_avg_6__82796,rtd_c_avg_7__82797,shuntcurrent_a_avg_1__82765,shuntcurrent_a_avg_2__82766,shuntcurrent_a_avg_3__82767,shuntcurrent_a_avg_4__82768,shuntetot_kwh_max_1__82773,shuntetot_kwh_max_2__82774,shuntetot_kwh_max_3__82775,shuntetot_kwh_max_4__82776,shuntpdc_kw_avg_1__82769,shuntpdc_kw_avg_2__82770,shuntpdc_kw_avg_3__82771,shuntpdc_kw_avg_4__82772,system_other_inv_14539,system_other_inv_14539_10,system_other_inv_14539_11,system_other_inv_14539_12,system_other_inv_14539_13,system_other_inv_14539_14,system_other_inv_14539_2,system_other_inv_14539_3,system_other_inv_14539_4,system_other_inv_14539_5,system_other_inv_14539_6,system_other_inv_14539_7,system_other_inv_14539_8,system_other_inv_14539_9,system_other_meter_1865,system_other_meter_1865_2,system_other_meter_1865_3,system_other_o_2218,tctemps_c_avg_10__82807,tctemps_c_avg_11__82808,tctemps_c_avg_12__82809,tctemps_c_avg_1__82798,tctemps_c_avg_2__82799,tctemps_c_avg_3__82800,tctemps_c_avg_4__82801,tctemps_c_avg_5__82802,tctemps_c_avg_6__82803,tctemps_c_avg_7__82804,tctemps_c_avg_8__82805,tctemps_c_avg_9__82806,temperature_ambient_o_2217,temperature_ambient_o_2218,temperature_inverter_inv_14539,temperature_inverter_inv_14539_2,temperature_inverter_inv_14539_3,temperature_module_o_2218,temperature_other_inv_14539,wind_direction_o_2218,wind_other_o_2218,wind_other_o_2218_2,wind_other_o_2218_3,wind_other_o_2218_4,wind_speed_o_2218,wind_speed_o_2218_2,system_id
2017-11-19 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,43.0,456777.0,176.0,0.0,79.5,59.5,60.0,-0.1019999999999999,14947.0,2098.0,2106.0,470813.0,-0.0759999999999999,-0.0449999999999999,0.0529999999999999,-0.928,0.0299999999999999,0.0819999999999999,1.0,0.652,266.2,268.0,269.0,270.0,0.818,268.1,0.7909999999999999,268.5,0.8359999999999999,268.0,0.002,13.74,2.0,3.0,0.0,16.37,0.0,-1.5830000000000002,0.0,-0.0379999999999999,-0.027,-0.0299999999999999,-0.024,-0.003,-0.027,-0.01,-0.063,0.456,-0.027,-0.3059999999999999,0.2769999999999999,0.0,12.62,12.62,12.75,12.62,12.62,12.48,13.03,0.001,0.0,0.0,-0.001,23.0,23.0,23.0,17.0,0.0,0.0,0.0,0.0,0.0,9.22,9.43,0.0,0.0,0.0,0.0,0.0,0.0,59.92,6000.0,-1.483,-0.2,2.0,0.0,0.2,0.2,-0.0409999999999999,12.53,12.6,12.33,12.57,12.89,12.38,12.1,12.65,12.76,12.85,12.47,12.61,15.25,15.2,27.0,28.0,35.0,12.35,0.0,222.2,19.69,2.0,3.503,-1.0,4.078,8.0,4903
2017-11-19 00:01:00,0.0,0.0,0.0,0.0,0.0,0.0,43.0,456777.0,176.0,0.0,79.5,59.5,60.0,-0.1,14947.0,2098.0,2106.0,470813.0,-0.0759999999999999,-0.037,0.067,-0.929,0.0299999999999999,0.0819999999999999,1.0,0.662,266.0,268.0,269.0,270.0,0.818,268.1,0.7909999999999999,268.7,0.8359999999999999,268.0,0.002,13.74,2.0,3.0,0.0,16.36,0.0,-1.517,0.0,-0.037,-0.027,-0.0289999999999999,-0.023,-0.003,-0.027,-0.01,-0.0609999999999999,0.456,-0.027,-0.3059999999999999,0.276,0.0,12.62,12.62,12.77,12.62,12.62,12.48,13.01,0.0,0.0,0.001,0.0,23.0,23.0,23.0,17.0,0.0,0.0,0.0,0.0,0.0,9.38,9.65,0.0,0.0,0.0,0.0,0.0,0.0,59.93,6000.0,-1.45,-0.2,2.0,0.0,0.2,0.2,-0.0449999999999999,12.54,12.6,12.31,12.58,13.0,12.38,12.11,12.65,12.71,12.85,12.45,12.6,15.19,15.13,27.0,28.0,35.0,12.34,0.0,227.4,31.17,2.0,3.503,-1.0,3.475,6.5,4903
2017-11-19 00:02:00,0.0,0.0,0.0,0.0,0.0,0.0,43.0,456777.0,176.0,0.0,79.5,59.5,60.0,-0.1019999999999999,14947.0,2098.0,2106.0,470813.0,-0.0759999999999999,-0.048,0.063,-0.929,0.0299999999999999,0.0819999999999999,1.0,0.653,266.0,268.0,269.0,270.0,0.818,268.0,0.7909999999999999,268.8,0.8359999999999999,268.0,0.002,13.74,2.0,3.0,0.0,16.36,0.0,-1.55,0.0,-0.036,-0.027,-0.0279999999999999,-0.021,-0.003,-0.0279999999999999,-0.011,-0.069,0.456,-0.027,-0.3059999999999999,0.2769999999999999,0.0,12.62,12.62,12.75,12.62,12.62,12.48,13.03,0.0,-0.001,0.001,0.0,23.0,23.0,23.0,17.0,0.0,0.0,0.0,0.0,0.0,9.45,9.88,0.0,0.0,0.0,0.0,0.0,0.0,59.94,6000.0,-1.45,-0.2,2.0,0.0,0.2,0.2,-0.0449999999999999,12.54,12.6,12.31,12.58,12.95,12.38,12.1,12.65,12.73,12.82,12.46,12.6,15.18,15.08,27.0,28.0,35.0,12.32,0.0,288.1,39.53,2.0,3.503,-1.0,4.417,7.2,4903
2017-11-19 00:03:00,0.0,0.0,0.0,0.0,0.0,0.0,43.0,456777.0,176.0,0.0,79.5,59.5,60.0,-0.1,14947.0,2098.0,2106.0,470813.0,-0.0759999999999999,-0.05,0.0449999999999999,-0.928,0.0299999999999999,0.0819999999999999,1.0,0.6579999999999999,266.0,268.0,269.0,270.0,0.818,268.0,0.7909999999999999,268.8,0.8359999999999999,268.0,0.004,13.58,2.0,1.0,0.0,16.35,0.0,-1.45,0.0,-0.035,-0.027,-0.027,-0.017,-0.003,-0.0279999999999999,-0.011,0.251,0.757,-0.027,-0.022,0.276,0.001,12.62,12.62,12.75,12.62,12.62,12.46,13.03,0.001,-0.001,0.001,0.0,23.0,23.0,23.0,17.0,0.0,0.0,0.0,0.0,0.0,9.43,9.78,0.0,0.0,0.0,0.0,0.0,0.0,59.93,6000.0,-1.317,-0.2,2.0,0.0,0.2,0.2,-0.0379999999999999,12.55,12.58,12.3,12.58,12.94,12.38,12.1,12.65,12.71,12.8,12.47,12.58,15.19,15.08,27.0,28.0,35.0,12.34,0.0,265.0,39.33,2.0,3.503,-1.0,3.795,7.7,4903
2017-11-19 00:04:00,0.0,0.0,0.0,0.0,0.0,0.0,43.0,456777.0,176.0,0.0,79.5,59.5,60.0,-0.103,14947.0,2098.0,2106.0,470813.0,-0.0759999999999999,-0.047,0.0749999999999999,-0.929,0.0299999999999999,0.0819999999999999,1.0,0.66,266.2,268.0,269.0,270.0,0.818,268.2,0.7909999999999999,268.8,0.8359999999999999,268.0,0.002,13.78,2.0,3.0,0.0,16.34,0.0,-1.283,0.0,-0.034,-0.027,-0.024,-0.0139999999999999,-0.005,-0.025,-0.01,-0.062,0.456,-0.025,-0.3059999999999999,0.276,0.0,12.62,12.62,12.77,12.61,12.62,12.48,13.06,0.001,-0.001,0.001,0.0,23.0,23.0,23.0,17.0,0.0,0.0,0.0,0.0,0.0,9.41,9.87,0.0,0.0,0.0,0.0,0.0,0.0,59.93,6000.0,-1.35,-0.2,2.0,0.0,0.2,0.2,-0.047,12.49,12.56,12.28,12.56,12.77,12.37,12.08,12.65,12.65,12.75,12.47,12.56,15.11,14.96,27.0,28.0,35.0,12.32,0.0,299.1,39.35,2.0,3.504,-1.0,2.247,4.0,4903
2017-11-19 00:05:00,0.0,0.0,0.0,0.0,0.0,0.0,43.0,456777.0,176.0,0.0,79.5,59.5,60.0,-0.1,14947.0,2098.0,2106.0,470813.0,-0.0759999999999999,-0.04,0.0529999999999999,-0.929,0.0299999999999999,0.0819999999999999,1.0,0.648,266.0,268.0,269.0,270.0,0.818,268.0,0.7909999999999999,268.3,0.8359999999999999,268.0,0.002,13.78,2.0,3.0,0.0,16.33,0.0,-1.033,0.0,-0.033,-0.027,-0.024,-0.0139999999999999,-0.004,-0.025,-0.009,-0.062,0.457,-0.024,-0.3049999999999999,0.276,0.0,12.62,12.62,12.75,12.62,12.62,12.48,12.95,0.001,0.0,0.0,0.0,23.0,23.0,23.0,17.0,0.0,0.0,0.0,0.0,0.0,9.37,9.98,0.0,0.0,0.0,0.0,0.0,0.0,59.94,6000.0,-1.2,-0.2,2.0,0.0,0.2,0.2,-0.0449999999999999,12.47,12.54,12.28,12.55,12.73,12.39,12.07,12.63,12.58,12.71,12.45,12.56,14.97,14.85,27.0,28.0,35.0,12.3,0.0,192.0,39.66,2.0,3.503,-1.0,1.523,3.1,4903
2017-11-19 00:06:00,0.0,0.0,0.0,0.0,0.0,0.0,43.0,456777.0,176.0,0.0,79.5,59.5,60.0,-0.103,14947.0,2098.0,2106.0,470813.0,-0.0759999999999999,-0.0379999999999999,0.055,-0.928,0.0299999999999999,0.0819999999999999,1.0,0.6829999999999999,266.8,268.8,270.0,270.7,0.818,268.8,0.7909999999999999,269.1,0.8359999999999999,268.5,0.002,13.78,2.0,3.0,0.0,16.32,0.0,-1.117,0.0,-0.033,-0.027,-0.024,-0.0139999999999999,-0.003,-0.026,-0.009,-0.0579999999999999,0.457,-0.024,-0.3049999999999999,0.276,0.0,12.62,12.61,12.72,12.62,12.6,12.48,12.97,0.001,0.0,0.001,0.0,23.0,23.0,23.0,17.0,0.0,0.0,0.0,0.0,0.0,9.29,9.82,0.0,0.0,0.0,0.0,0.0,0.0,59.93,6000.0,-1.3330000000000002,-0.2,2.0,0.0,0.2,0.2,-0.039,12.47,12.54,12.29,12.55,12.74,12.38,12.07,12.63,12.56,12.71,12.45,12.57,14.89,14.87,27.0,28.0,35.0,12.31,0.0,226.1,51.94,2.0,3.5,-1.0,2.863,6.1,4903
2017-11-19 00:07:00,0.0,0.0,0.0,0.0,0.0,0.0,43.0,456777.0,176.0,0.0,79.5,59.5,60.0,-0.105,14947.0,2098.0,2106.0,470813.0,-0.0759999999999999,-0.0449999999999999,0.055,-0.928,0.031,0.0819999999999999,1.0,0.6679999999999999,267.0,269.0,270.5,271.0,0.818,269.3,0.7909999999999999,269.9,0.8359999999999999,269.0,0.002,13.77,2.0,3.0,0.0,16.32,0.0,-1.383,0.0,-0.031,-0.024,-0.023,-0.013,-0.003,-0.026,-0.008,-0.0599999999999999,0.457,-0.024,-0.3049999999999999,0.276,0.0,12.53,12.62,12.72,12.58,12.61,12.48,12.98,0.001,0.0,0.0,0.0,23.0,23.0,23.0,17.0,0.0,0.0,0.0,0.0,0.0,9.22,9.5,0.0,0.0,0.0,0.0,0.0,0.0,59.94,6000.0,-1.383,-0.2,2.0,0.0,0.2,0.2,-0.0379999999999999,12.44,12.53,12.3,12.55,12.73,12.37,12.07,12.63,12.55,12.69,12.45,12.57,14.81,14.78,27.0,28.0,35.0,12.28,0.0,221.8,54.25,2.0,3.503,-1.0,2.292,4.9,4903
2017-11-19 00:08:00,0.0,0.0,0.0,0.0,0.0,0.0,43.0,456777.0,176.0,0.0,79.5,59.5,60.0,-0.1,14947.0,2098.0,2106.0,470813.0,-0.0759999999999999,-0.042,0.068,-0.928,0.031,0.0819999999999999,1.0,0.652,267.3,269.3,270.9,271.0,0.818,270.0,0.7909999999999999,270.0,0.8359999999999999,269.0,0.019,13.62,2.0,1.0,0.0,16.3,0.0,-1.167,0.0,-0.0299999999999999,-0.024,-0.023,-0.012,-0.001,-0.024,-0.0069999999999999,0.0379999999999999,0.541,-0.022,-0.191,0.275,0.001,12.53,12.54,12.72,12.54,12.54,12.48,13.0,0.001,-0.001,0.0,0.0,23.0,23.0,23.0,17.0,0.0,0.0,0.0,0.0,0.0,9.02,9.03,0.0,0.0,0.0,0.0,0.0,0.0,59.96,6000.0,-1.3330000000000002,-0.2,2.0,0.0,0.2,0.2,-0.0379999999999999,12.45,12.53,12.3,12.57,12.87,12.38,12.08,12.63,12.56,12.71,12.45,12.58,14.83,14.85,27.0,28.0,35.0,12.29,0.0,216.6,39.86,2.0,3.503,-1.0,2.643,7.4,4903
2017-11-19 00:09:00,0.0,0.0,0.0,0.0,0.0,0.0,43.0,456777.0,176.0,0.0,79.5,59.5,60.0,-0.1,14947.0,2098.0,2106.0,470813.0,-0.0759999999999999,-0.048,0.0429999999999999,-0.927,0.031,0.0819999999999999,1.0,0.662,267.2,269.2,271.0,271.0,0.818,270.0,0.7909999999999999,270.0,0.8359999999999999,269.0,-0.0139999999999999,13.47,2.0,1.0,0.0,16.29,0.0,-1.283,0.0,-0.0299999999999999,-0.024,-0.022,-0.011,0.0,-0.023,-0.006,-0.096,0.4589999999999999,-0.023,-0.2969999999999999,0.278,0.001,12.53,12.53,12.72,12.53,12.53,12.48,13.02,0.001,-0.001,0.001,-0.001,23.0,23.0,23.0,17.0,0.0,0.0,0.0,0.0,0.0,8.73,9.0,0.0,0.0,0.0,0.0,0.0,0.0,59.95,6000.0,-1.3330000000000002,-0.2,2.0,0.0,0.2,0.2,-0.0379999999999999,12.45,12.52,12.29,12.54,12.76,12.37,12.07,12.63,12.56,12.73,12.45,12.56,14.82,14.8,27.0,28.0,35.0,12.3,0.0,264.1,39.29,2.0,3.504,-1.0,2.4,4.4,4903
