measured_on,ac_current__319,ac_current_a__3647,ac_current_b__3648,ac_current_c__3649,ac_power__315,ac_va__3652,ac_vars__3651,ac_voltage__318,ac_voltage_a-bn__3644,ac_voltage_a-n__3641,ac_voltage_b-c__3645,ac_voltage_b-n__3642,ac_voltage_c-a__3646,ac_voltage_c-n__3643,ac_w_total__3650,ambient_temp__320,ambient_temp__3603,das_battery_voltage__326,das_battery_voltage__3656,das_temp__325,das_temp__3657,dc_pos_current__317,dc_pos_voltage__316,dc_power__314,frequency__3654,inv1_string1_dc_current__3614,inv1_string1_dc_voltage__3627,inv1_string2_dc_current__3615,inv1_string2_dc_voltage__3628,inv2_string1_dc_current__3616,inv2_string1_dc_voltage__3629,inv2_string2_dc_current__3617,inv2_string2_dc_voltage__3630,inv3_string1_dc_current__3618,inv3_string1_dc_voltage__3631,inv3_string2_dc_current__3619,inv3_string2_dc_voltage__3632,inv4_string1_dc_current__3620,inv4_string1_dc_voltage__3633,inv4_string2_dc_current__3621,inv4_string2_dc_voltage__3634,inv5_string1_dc_current__3622,inv5_string1_dc_voltage__3635,inv5_string2_dc_current__3623,inv5_string2_dc_voltage__3636,inv6_string1_dc_current__3624,inv6_string1_dc_voltage__3838,inv6_string2_dc_current__3625,inv6_string2_dc_voltage__3638,inv7_string1_dc_current__3626,inv7_string1_dc_voltage__3639,inv7_string2_dc_current__3837,inv7_string2_dc_voltage__3640,inverter_temp__324,licor1_irradiance__3605,licor2_irradiance__3606,licor3_irradiance__3607,licor4_irradiance__3608,licor5_irradiance__3609,module_temp_10__3668,module_temp_11__3669,module_temp_12__3839,module_temp_13__3670,module_temp_14__3671,module_temp_15__3672,module_temp_16__3841,module_temp_17__3842,module_temp_18__3675,module_temp_19__3676,module_temp_1__321,module_temp_1__3658,module_temp_20__3840,module_temp_2__322,module_temp_2__3659,module_temp_3__323,module_temp_3__3660,module_temp_4__3661,module_temp_5__3662,module_temp_6__3663,module_temp_7__3664,module_temp_9__3667,neutral_current__3655,poa_irradiance__313,poa_irradiance__3604,power_factor__327,power_factor__3653,referencemodule1_irradiance__3610,referencemodule1_temp__3611,referencemodule2_irradiance__3612,referencemodule2_temp__3613,system_id
2012-12-06 00:00:00,0.1809,,,,2.8607,,,121.3755,,,,,,,,12.2351,,13.4259,,11.4327,,0.0025,1.7835,0.0033999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.8385,,,,,,,,,,,,,,,,10.7649,,,10.6167,,10.7211,,,,,,,,-2.0794,,0.1303,,,,,,4
2012-12-06 00:01:00,0.1811,,,,2.885,,,121.4479,,,,,,,,12.1337,,13.425,,11.4497,,0.0088999999999999,1.9145,0.0145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.8421,,,,,,,,,,,,,,,,10.7049,,,10.5037,,10.6146,,,,,,,,-1.9606,,0.1303999999999999,,,,,,4
2012-12-06 00:02:00,0.1811,,,,2.8681,,,121.4312,,,,,,,,12.0239,,13.4251,,11.4553,,0.0106999999999999,1.4872,0.0152999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.8301,,,,,,,,,,,,,,,,10.6612,,,10.4861,,10.5842,,,,,,,,-2.02,,0.1298,,,,,,4
2012-12-06 00:03:00,0.1809999999999999,,,,2.8613,,,121.428,,,,,,,,12.0373,,13.424,,11.4723,,0.0054999999999999,1.7208,0.0097999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.8323,,,,,,,,,,,,,,,,10.6902,,,10.537,,10.6506,,,,,,,,-2.1389,,0.1295,,,,,,4
2012-12-06 00:04:00,0.1811,,,,2.8682,,,121.4179,,,,,,,,12.0405,,13.4238,,11.4798,,0.008,1.6638,0.0132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.8328,,,,,,,,,,,,,,,,10.7238,,,10.5685,,10.6709,,,,,,,,-2.2577,,0.1298,,,,,,4
2012-12-06 00:05:00,0.1811,,,,2.8635,,,121.4149,,,,,,,,12.0528,,13.4239,,11.4949,,0.003,1.755,0.0030999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.8464,,,,,,,,,,,,,,,,10.7615,,,10.6125,,10.7198,,,,,,,,-2.1389,,0.1295999999999999,,,,,,4
2012-12-06 00:06:00,0.1809999999999999,,,,2.8592,,,121.4212,,,,,,,,12.04,,13.424,,11.4949,,0.0112,1.6695,0.0178999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.8323,,,,,,,,,,,,,,,,10.7544,,,10.5765,,10.6881,,,,,,,,-2.1389,,0.1293999999999999,,,,,,4
2012-12-06 00:07:00,0.1807999999999999,,,,2.8684,,,121.3812,,,,,,,,12.0416,,13.4241,,11.4986,,0.0166,1.584,0.0235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.8234,,,,,,,,,,,,,,,,10.7264,,,10.5238,,10.6474,,,,,,,,-2.1389,,0.1298999999999999,,,,,,4
2012-12-06 00:08:00,0.1807999999999999,,,,2.8607,,,121.3785,,,,,,,,12.0456,,13.4241,,11.5174,,0.0067999999999999,1.6866,0.0109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.8253,,,,,,,,,,,,,,,,10.7206,,,10.5378,,10.6437,,,,,,,,-2.1389,,0.1307,,,,,,4
2012-12-06 00:09:00,0.1807999999999999,,,,2.8778,,,121.3721,,,,,,,,12.0489,,13.4239,,11.5237,,0.0097999999999999,1.567,0.0151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.8188,,,,,,,,,,,,,,,,10.7049,,,10.4953,,10.6259,,,,,,,,-2.1389,,0.1298999999999999,,,,,,4
2012-12-06 00:10:00,0.1809,,,,2.8636,,,121.396,,,,,,,,12.0258,,13.4238,,11.5402,,0.0106999999999999,1.7208,0.0184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.8108,,,,,,,,,,,,,,,,10.6022,,,10.3728,,10.4914,,,,,,,,-2.1389,,0.1305,,,,,,4
2012-12-06 00:11:00,0.1809,,,,2.865,,,121.4103,,,,,,,,12.013,,13.4232,,11.5423,,0.0112,1.7151,0.0189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.7804,,,,,,,,,,,,,,,,10.5274,,,10.3099,,10.4102,,,,,,,,-2.3171,,0.1302,,,,,,4
2012-12-06 00:12:00,0.1809,,,,2.8814,,,121.4514,,,,,,,,11.9953,,13.4231,,11.5423,,0.0077,1.7721,0.0124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.7558,,,,,,,,,,,,,,,,10.4384,,,10.2075,,10.3339,,,,,,,,-2.3765,,0.1293999999999999,,,,,,4
2012-12-06 00:13:00,0.1809999999999999,,,,2.863,,,121.489,,,,,,,,11.948,,13.423,,11.5461,,0.0057,1.7322,0.0101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.7236,,,,,,,,,,,,,,,,10.3158,,,10.0473,,10.1872,,,,,,,,-2.1389,,0.1317,,,,,,4
2012-12-06 00:14:00,0.1812,,,,2.8794,,,121.5099,,,,,,,,11.9019,,13.423,,11.563,,0.005,1.6638,0.0076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.7004,,,,,,,,,,,,,,,,10.2127,,,9.9463,,10.0714,,,,,,,,-2.4953,,0.1302,,,,,,4
2012-12-06 00:15:00,0.1812999999999999,,,,2.8974,,,121.5094,,,,,,,,11.8499,,13.4224,,11.5649,,0.0115999999999999,1.6638,0.0195999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.6635,,,,,,,,,,,,,,,,10.0534,,,9.7713,,9.8986,,,,,,,,-2.7924,,0.1303,,,,,,4
2012-12-06 00:16:00,0.1812,,,,2.8672,,,121.4531,,,,,,,,11.7805,,13.4224,,11.5649,,0.0129999999999999,1.886,0.0224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.629,,,,,,,,,,,,,,,,9.9615,,,9.7077,,9.8308,,,,,,,,-3.0895,,0.1303999999999999,,,,,,4
2012-12-06 00:17:00,0.1812,,,,2.8798,,,121.4475,,,,,,,,11.6678,,13.4224,,11.5536,,0.0097999999999999,1.698,0.0151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.5783,,,,,,,,,,,,,,,,9.8619,,,9.565600000000002,,9.7474,,,,,,,,-3.1489,,0.1290999999999999,,,,,,4
2012-12-06 00:18:00,0.1812,,,,2.8613,,,121.4451,,,,,,,,11.5033,,13.4224,,11.5423,,0.0058999999999999,1.8519,0.0091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.5296,,,,,,,,,,,,,,,,9.7311,,,9.4524,,9.5819,,,,,,,,-2.9706,,0.1305999999999999,,,,,,4
2012-12-06 00:19:00,0.1812,,,,2.892,,,121.4408,,,,,,,,11.5763,,13.4224,,11.5423,,0.0074999999999999,1.7094,0.0114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.5015,,,,,,,,,,,,,,,,9.7361,,,9.5083,,9.6816,,,,,,,,-3.1489,,0.1295,,,,,,4
2012-12-06 00:20:00,0.1811,,,,2.8834,,,121.4595,,,,,,,,11.8167,,13.4233,,11.5423,,0.0058999999999999,1.7037,0.0099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.5148,,,,,,,,,,,,,,,,9.8873,,,9.6717,,9.8676,,,,,,,,-2.9112,,0.1292,,,,,,4
2012-12-06 00:21:00,0.1812,,,,2.8873,,,121.52,,,,,,,,11.9513,,13.4256,,11.5423,,0.0146,2.0456,0.0284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.5318,,,,,,,,,,,,,,,,10.0414,,,9.7834,,9.9891,,,,,,,,-2.9112,,0.1302,,,,,,4
2012-12-06 00:22:00,0.1812999999999999,,,,2.8937,,,121.5337,,,,,,,,11.9322,,13.4251,,11.5423,,0.0082,1.584,0.0138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.5219,,,,,,,,,,,,,,,,10.0584,,,9.7636,,9.9792,,,,,,,,-2.8518,,0.1300999999999999,,,,,,4
2012-12-06 00:23:00,0.1812999999999999,,,,2.891,,,121.5243,,,,,,,,12.0606,,13.4248,,11.5361,,0.0146,1.755,0.0268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.5474,,,,,,,,,,,,,,,,10.1617,,,9.8896,,10.103,,,,,,,,-2.733,,0.1305999999999999,,,,,,4
2012-12-06 00:24:00,0.1814999999999999,,,,2.881,,,121.57,,,,,,,,12.1318,,13.4246,,11.5237,,0.0033999999999999,1.7493,0.0057999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.5646,,,,,,,,,,,,,,,,10.2206,,,9.9358,,10.1301,,,,,,,,-2.5547,,0.13,,,,,,4
2012-12-06 00:25:00,0.1814999999999999,,,,2.886,,,121.584,,,,,,,,12.1071,,13.4254,,11.5216,,0.0132,1.698,0.0228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.566,,,,,,,,,,,,,,,,10.2184,,,9.9068,,10.1132,,,,,,,,-2.3171,,0.1300999999999999,,,,,,4
2012-12-06 00:26:00,0.1814,,,,2.907,,,121.6118,,,,,,,,12.0484,,13.4267,,11.5174,,0.0105,1.7037,0.0182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.5619,,,,,,,,,,,,,,,,10.2256,,,9.9034,,10.1423,,,,,,,,-2.2577,,0.1305999999999999,,,,,,4
2012-12-06 00:27:00,0.1814,,,,2.8741,,,121.5702,,,,,,,,11.9938,,13.4255,,11.5174,,0.0051999999999999,1.7265,0.0099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.5605,,,,,,,,,,,,,,,,10.2059,,,9.8829,,10.0978,,,,,,,,-2.3171,,0.1295999999999999,,,,,,4
2012-12-06 00:28:00,0.1814,,,,2.8871,,,121.5558,,,,,,,,12.0066,,13.4251,,11.5174,,0.0097999999999999,1.7835,0.0178999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.5576,,,,,,,,,,,,,,,,10.2193,,,9.9091,,10.1451,,,,,,,,-2.3171,,0.1303,,,,,,4
2012-12-06 00:29:00,0.1812,,,,2.897,,,121.5617,,,,,,,,11.9889,,13.427,,11.5174,,0.005,1.7949,0.0089999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.5626,,,,,,,,,,,,,,,,10.2829,,,9.9734,,10.232,,,,,,,,-2.2577,,0.1307,,,,,,4
2012-12-06 00:30:00,0.1814,,,,2.8738,,,121.5735,,,,,,,,11.9414,,13.4254,,11.5174,,0.0073,1.698,0.0106999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.5583,,,,,,,,,,,,,,,,10.3161,,,9.9995,,10.2617,,,,,,,,-2.3171,,0.1300999999999999,,,,,,4
2012-12-06 00:31:00,0.1812999999999999,,,,2.8876,,,121.5564,,,,,,,,11.901,,13.4243,,11.5174,,0.008,1.7436,0.0145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.5598,,,,,,,,,,,,,,,,10.3754,,,10.0737,,10.3203,,,,,,,,-2.3171,,0.1308,,,,,,4
2012-12-06 00:32:00,0.1812,,,,2.8906,,,121.5543,,,,,,,,11.8556,,13.4265,,11.5174,,0.0051999999999999,1.8177,0.0108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.5457,,,,,,,,,,,,,,,,10.297,,,9.9402,,10.1896,,,,,,,,-2.1389,,0.1300999999999999,,,,,,4
2012-12-06 00:33:00,0.1812,,,,2.8774,,,121.5795,,,,,,,,11.8804,,13.4254,,11.5174,,0.0057,1.7322,0.0091999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.5372,,,,,,,,,,,,,,,,10.268,,,9.9614,,10.184,,,,,,,,-2.3171,,0.1303,,,,,,4
2012-12-06 00:34:00,0.1812999999999999,,,,2.8859,,,121.6061,,,,,,,,11.9201,,13.4247,,11.5174,,0.0109,1.7892,0.0223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.5428,,,,,,,,,,,,,,,,10.2934,,,9.9804,,10.2051,,,,,,,,-2.4953,,0.1305999999999999,,,,,,4
2012-12-06 00:35:00,0.1816,,,,2.8858,,,121.6025,,,,,,,,11.8216,,13.4266,,11.5174,,0.0097999999999999,1.6353,0.0161999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.5217,,,,,,,,,,,,,,,,10.2171,,,9.8864,,10.0829,,,,,,,,-2.3765,,0.1300999999999999,,,,,,4
2012-12-06 00:36:00,0.1816,,,,2.8962,,,121.6443,,,,,,,,11.755,,13.427,,11.5174,,0.0141,1.6752,0.0228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.4984,,,,,,,,,,,,,,,,10.1599,,,9.827,,10.0327,,,,,,,,-2.5548,,0.1307,,,,,,4
2012-12-06 00:37:00,0.1814999999999999,,,,2.9065,,,121.649,,,,,,,,11.7557,,13.4268,,11.5174,,0.0074999999999999,2.0912,0.0182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.4886,,,,,,,,,,,,,,,,10.1232,,,9.8087,,10.0228,,,,,,,,-2.5548,,0.1307,,,,,,4
2012-12-06 00:38:00,0.1814999999999999,,,,2.899,,,121.6313,,,,,,,,11.8117,,13.4265,,11.5174,,0.0115999999999999,1.9031,0.023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.4921,,,,,,,,,,,,,,,,10.1684,,,9.8963,,10.0921,,,,,,,,-2.6142,,0.1302,,,,,,4
2012-12-06 00:39:00,0.1816,,,,2.8975,,,121.6613,,,,,,,,11.8268,,13.4259,,11.5156,,0.0067999999999999,1.6923,0.0108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.4825,,,,,,,,,,,,,,,,10.1383,,,9.8478,,10.0655,,,,,,,,-2.5548,,0.1300999999999999,,,,,,4
2012-12-06 00:40:00,0.1816,,,,2.8981,,,121.6622,,,,,,,,11.7981,,13.4269,,11.5024,,0.0123,1.8917,0.0214999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.4707,,,,,,,,,,,,,,,,10.1434,,,9.8727,,10.0586,,,,,,,,-2.4953,,0.1300999999999999,,,,,,4
2012-12-06 00:41:00,0.1816,,,,2.9167,,,121.654,,,,,,,,11.8083,,13.426,,11.4949,,0.0109,1.8348,0.0207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.4723,,,,,,,,,,,,,,,,10.1514,,,9.8814,,10.0539,,,,,,,,-2.3765,,0.1307,,,,,,4
2012-12-06 00:42:00,0.1816,,,,2.8946,,,121.6393,,,,,,,,11.7827,,13.4275,,11.4949,,0.0125,1.7265,0.0224999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.4618,,,,,,,,,,,,,,,,10.1337,,,9.8744,,10.0511,,,,,,,,-2.2577,,0.1308,,,,,,4
2012-12-06 00:43:00,0.1814,,,,2.9101,,,121.6064,,,,,,,,11.7048,,13.428,,11.4949,,0.0106999999999999,1.8462,0.0207999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.4448,,,,,,,,,,,,,,,,10.0617,,,9.7888,,9.9458,,,,,,,,-2.4359,,0.1297,,,,,,4
2012-12-06 00:44:00,0.1814,,,,2.8869,,,121.6171,,,,,,,,11.7076,,13.4275,,11.4949,,0.0109,1.6524,0.0182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.4385,,,,,,,,,,,,,,,,10.0708,,,9.8276,,10.0121,,,,,,,,-2.3765,,0.1303999999999999,,,,,,4
2012-12-06 00:45:00,0.1814999999999999,,,,2.9041,,,121.6291,,,,,,,,11.9692,,13.4271,,11.4949,,0.0097999999999999,1.8291,0.0198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.4787,,,,,,,,,,,,,,,,10.1916,,,9.9704,,10.1315,,,,,,,,-2.1983,,0.1308999999999999,,,,,,4
2012-12-06 00:46:00,0.1814999999999999,,,,2.8862,,,121.6344,,,,,,,,11.9543,,13.4276,,11.4949,,0.0114,1.9145,0.0221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.4744,,,,,,,,,,,,,,,,10.1592,,,9.9125,,10.0941,,,,,,,,-2.2577,,0.1293999999999999,,,,,,4
2012-12-06 00:47:00,0.1816,,,,2.8896,,,121.676,,,,,,,,11.9571,,13.4276,,11.4949,,0.008,1.8291,0.0134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.4914,,,,,,,,,,,,,,,,10.2665,,,10.0447,,10.2354,,,,,,,,-2.3171,,0.1308,,,,,,4
2012-12-06 00:48:00,0.1817,,,,2.9013,,,121.6909,,,,,,,,11.9698,,13.4268,,11.4949,,0.0112,1.8405,0.0224999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.5188,,,,,,,,,,,,,,,,10.3089,,,10.0503,,10.2411,,,,,,,,-2.1389,,0.1300999999999999,,,,,,4
2012-12-06 00:49:00,0.1814999999999999,,,,2.8944,,,121.6808,,,,,,,,11.9486,,13.4277,,11.4949,,0.0109,1.6581,0.0195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.5259,,,,,,,,,,,,,,,,10.3492,,,10.1175,,10.2877,,,,,,,,-2.1389,,0.1308,,,,,,4
2012-12-06 00:50:00,0.1814,,,,2.9069,,,121.6263,,,,,,,,11.8664,,13.4277,,11.4949,,0.0123,1.6923,0.0208999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.5287,,,,,,,,,,,,,,,,10.3463,,,10.0567,,10.2376,,,,,,,,-2.02,,0.1295999999999999,,,,,,4
2012-12-06 00:51:00,0.1816,,,,2.9017,,,121.6496,,,,,,,,11.7728,,13.4273,,11.4949,,0.0115999999999999,1.8519,0.0204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.5132,,,,,,,,,,,,,,,,10.3209,,,10.0567,,10.2213,,,,,,,,-2.0794,,0.1303999999999999,,,,,,4
2012-12-06 00:52:00,0.1812999999999999,,,,2.8914,,,121.5544,,,,,,,,11.775,,13.4259,,11.4949,,0.0061999999999999,1.8006,0.0109999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.5132,,,,,,,,,,,,,,,,10.3139,,,10.0567,,10.2354,,,,,,,,-2.1389,,0.1308,,,,,,4
2012-12-06 00:53:00,0.1812999999999999,,,,2.9069,,,121.5599,,,,,,,,11.7587,,13.4269,,11.4949,,0.0092999999999999,1.8689,0.0159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.5033,,,,,,,,,,,,,,,,10.2559,,,9.972600000000002,,10.1506,,,,,,,,-2.1389,,0.1308,,,,,,4
2012-12-06 00:54:00,0.1814,,,,2.8902,,,121.5829,,,,,,,,11.7473,,13.4274,,11.4949,,0.0045999999999999,1.9772,0.008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.4871,,,,,,,,,,,,,,,,10.222,,,9.9979,,10.1322,,,,,,,,-2.1983,,0.1307,,,,,,4
2012-12-06 00:55:00,0.1814,,,,2.8844,,,121.6061,,,,,,,,11.7764,,13.4275,,11.4949,,0.0057,2.0399,0.0114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.4892,,,,,,,,,,,,,,,,10.2326,,,10.0234,,10.1662,,,,,,,,-2.1389,,0.1308999999999999,,,,,,4
2012-12-06 00:56:00,0.1812999999999999,,,,2.8936,,,121.5801,,,,,,,,11.7473,,13.4278,,11.4949,,0.0057,1.698,0.0088999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.4857,,,,,,,,,,,,,,,,10.2284,,,10.0044,,10.1387,,,,,,,,-2.1389,,0.1300999999999999,,,,,,4
2012-12-06 00:57:00,0.1812999999999999,,,,2.8866,,,121.5501,,,,,,,,11.636,,13.4278,,11.4949,,0.0091,1.8576,0.0156999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.4618,,,,,,,,,,,,,,,,10.1867,,,9.9804,,10.0701,,,,,,,,-2.1389,,0.1300999999999999,,,,,,4
2012-12-06 00:58:00,0.1812,,,,2.8991,,,121.5293,,,,,,,,11.5615,,13.4282,,11.4949,,0.0091,1.812,0.0162999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.4498,,,,,,,,,,,,,,,,10.1606,,,9.9882,,10.0772,,,,,,,,-2.1389,,0.1308999999999999,,,,,,4
2012-12-06 00:59:00,0.1812,,,,2.898,,,121.5659,,,,,,,,11.5637,,13.4282,,11.4949,,0.0141,1.7949,0.0258999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.4378,,,,,,,,,,,,,,,,10.1698,,,9.9903,,10.0708,,,,,,,,-2.1389,,0.1303,,,,,,4
2012-12-06 01:00:00,0.1812,,,,2.8907,,,121.5473,,,,,,,,11.5835,,13.4282,,11.4949,,0.0067999999999999,1.7436,0.0115999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.4265,,,,,,,,,,,,,,,,10.1429,,,9.9366,,10.0044,,,,,,,,-2.1389,,0.1312,,,,,,4
2012-12-06 01:01:00,0.1811,,,,2.9,,,121.544,,,,,,,,11.5332,,13.4279,,11.4949,,0.0032,1.9886,0.0047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.4089,,,,,,,,,,,,,,,,10.1062,,,9.8595,,9.9599,,,,,,,,-2.1389,,0.1308999999999999,,,,,,4
2012-12-06 01:02:00,0.1812999999999999,,,,2.8775,,,121.6011,,,,,,,,11.4847,,13.4277,,11.4911,,0.0061999999999999,1.7949,0.0122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.3805,,,,,,,,,,,,,,,,10.0395,,,9.7914,,9.8911,,,,,,,,-2.3765,,0.13,,,,,,4
2012-12-06 01:03:00,0.1812999999999999,,,,2.8822,,,121.6085,,,,,,,,11.5874,,13.4272,,11.476,,0.0112,1.8746,0.0206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.3633,,,,,,,,,,,,,,,,10.0823,,,9.8646,,9.9819,,,,,,,,-2.3765,,0.1308,,,,,,4
2012-12-06 01:04:00,0.1814999999999999,,,,2.8971,,,121.6842,,,,,,,,11.702,,13.4277,,11.4723,,0.0067999999999999,1.8519,0.0138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.375,,,,,,,,,,,,,,,,10.1407,,,9.9301,,10.0735,,,,,,,,-2.4953,,0.1313999999999999,,,,,,4
2012-12-06 01:05:00,0.1814999999999999,,,,2.8983,,,121.7271,,,,,,,,11.8254,,13.4281,,11.4723,,0.0083999999999999,2.0114,0.0172999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.4025,,,,,,,,,,,,,,,,10.2149,,,9.9669,,10.1054,,,,,,,,-2.1389,,0.1303,,,,,,4
2012-12-06 01:06:00,0.1816,,,,2.9017,,,121.7999,,,,,,,,11.7843,,13.4282,,11.4723,,0.0047999999999999,1.7208,0.0082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.3997,,,,,,,,,,,,,,,,10.2107,,,9.9443,,10.1146,,,,,,,,-2.1389,,0.1305999999999999,,,,,,4
2012-12-06 01:07:00,0.1817,,,,2.9094,,,121.7971,,,,,,,,11.802,,13.4282,,11.4723,,0.0064,1.8689,0.0092999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.4046,,,,,,,,,,,,,,,,10.2333,,,9.9507,,10.1281,,,,,,,,-2.1389,,0.1308,,,,,,4
2012-12-06 01:08:00,0.1814999999999999,,,,2.9126,,,121.6684,,,,,,,,11.7977,,13.4282,,11.4723,,0.0129999999999999,1.7892,0.0235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.4117,,,,,,,,,,,,,,,,10.2877,,,10.0235,,10.2397,,,,,,,,-2.1389,,0.1300999999999999,,,,,,4
2012-12-06 01:09:00,0.1814,,,,2.9021,,,121.6606,,,,,,,,11.8339,,13.4281,,11.4723,,0.0092999999999999,1.9544,0.0178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.4272,,,,,,,,,,,,,,,,10.3216,,,10.0525,,10.2454,,,,,,,,-2.0795,,0.1308,,,,,,4
2012-12-06 01:10:00,0.1814999999999999,,,,2.9226,,,121.7324,,,,,,,,11.8388,,13.4281,,11.4723,,0.005,1.9544,0.0118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.4392,,,,,,,,,,,,,,,,10.3231,,,10.0588,,10.1924,,,,,,,,-2.0795,,0.1307,,,,,,4
2012-12-06 01:11:00,0.1814999999999999,,,,2.9162,,,121.747,,,,,,,,11.758,,13.4285,,11.4723,,0.0077,1.9145,0.0158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.4293,,,,,,,,,,,,,,,,10.2687,,,9.982500000000002,,10.1592,,,,,,,,-2.02,,0.1318,,,,,,4
2012-12-06 01:12:00,0.1814999999999999,,,,2.9025,,,121.6874,,,,,,,,11.7353,,13.4285,,11.4723,,0.0137,1.9316,0.0265999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.4265,,,,,,,,,,,,,,,,10.2581,,,9.9903,,10.1938,,,,,,,,-2.0795,,0.1313999999999999,,,,,,4
2012-12-06 01:13:00,0.1814,,,,2.9073,,,121.6945,,,,,,,,11.8495,,13.4289,,11.4723,,0.0061999999999999,2.0057,0.0119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.4568,,,,,,,,,,,,,,,,10.3696,,,10.1315,,10.3258,,,,,,,,-2.02,,0.131,,,,,,4
2012-12-06 01:14:00,0.1814999999999999,,,,2.9001,,,121.7144,,,,,,,,11.8282,,13.4289,,11.4723,,0.0141,1.9259,0.0282999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.4624,,,,,,,,,,,,,,,,10.376,,,10.1174,,10.2976,,,,,,,,-2.02,,0.1308,,,,,,4
