measured_on,ac_current__319,ac_power__315,ac_voltage__318,ambient_temp__320,das_temp__325,dc_pos_current__317,dc_pos_voltage__316,dc_power__314,module_temp_1__321,poa_irradiance__313,system_id
2008-08-30 00:00:00,5.045,-0.032,121.335,18.626,19.644,0.008,1.268,0.01,17.353,28.362,4
2008-08-30 00:15:00,5.013,-0.032,120.59,19.319,19.648,0.008,1.31,0.01,17.573,28.916,4
2008-08-30 00:30:00,5.007,-0.0729999999999999,120.455,19.08,19.689,0.008,1.247,0.0089999999999999,17.577,27.662,4
2008-08-30 00:45:00,5.013,-0.0729999999999999,120.547,18.836,19.712,0.008,1.256,0.01,17.59,27.712,4
2008-08-30 01:00:00,5.008,-0.08,120.455,18.421,19.662,0.008,1.322,0.01,17.457,27.063,4
2008-08-30 01:15:00,5.012,-0.08,120.557,17.723,19.412,0.007,1.281,0.01,17.407,26.924,4
2008-08-30 01:30:00,5.015,-0.079,120.605,17.686,19.141,0.008,1.341,0.0109999999999999,17.147,28.424,4
2008-08-30 01:45:00,5.018,-0.0709999999999999,120.68,18.465,19.116,0.008,1.25,0.0089999999999999,17.189,29.043,4
2008-08-30 02:00:00,5.022,-0.0719999999999999,120.791,18.154,19.112,0.008,1.266,0.01,17.072,27.796,4
2008-08-30 02:15:00,5.028,-0.062,120.89,18.282,19.118,0.008,1.232,0.01,17.21,27.667,4
2008-08-30 02:30:00,5.033,-0.0529999999999999,120.989,16.766,18.964,0.008,1.262,0.01,16.258,26.494,4
2008-08-30 02:45:00,5.026,-0.0739999999999999,120.824,16.5,18.473,0.008,1.273,0.01,15.594,25.863,4
2008-08-30 03:00:00,5.026,-0.085,120.868,16.944,18.096,0.008,1.265,0.01,15.666,27.321,4
2008-08-30 03:15:00,5.01,-0.095,120.567,17.149,17.968,0.008,1.242,0.0089999999999999,16.086,27.679,4
2008-08-30 03:30:00,5.015,-0.095,120.674,16.867,17.951,0.008,1.23,0.0089999999999999,16.011,27.777,4
2008-08-30 03:45:00,5.012,-0.095,120.628,16.8,17.897,0.008,1.211,0.0089999999999999,15.715,27.246,4
2008-08-30 04:00:00,5.006,-0.095,120.495,15.493,17.626,0.008,1.24,0.01,15.673,26.336,4
2008-08-30 04:15:00,4.996,-0.095,120.242,16.264,17.27,0.008,1.226,0.0089999999999999,15.549,27.524,4
2008-08-30 04:30:00,5.003,-0.095,120.418,15.363,17.218,0.008,1.261,0.01,14.74,26.303,4
2008-08-30 04:45:00,4.999,-0.095,120.331,14.92,16.855,0.008,1.817,0.014,14.36,26.131,4
2008-08-30 05:00:00,4.996,-0.095,120.266,15.202,16.542,0.008,3.897,0.031,14.211,27.103,4
