measured_on,ac_current__319,ac_current_a__3647,ac_current_b__3648,ac_current_c__3649,ac_power__315,ac_va__3652,ac_vars__3651,ac_voltage__318,ac_voltage_a-bn__3644,ac_voltage_a-n__3641,ac_voltage_b-c__3645,ac_voltage_b-n__3642,ac_voltage_c-a__3646,ac_voltage_c-n__3643,ac_w_total__3650,ambient_temp__320,ambient_temp__3603,battery_pack_voltage__1363,control_module_voltage__1371,das_battery_voltage__1369,das_battery_voltage__326,das_battery_voltage__3656,das_temp__1368,das_temp__325,das_temp__3657,dc_pos_current__317,dc_pos_voltage__316,dc_power__314,dcdc_1_voltage__1364,dcdc_2_voltage__1365,dcdc_exhaust_temp__1367,frequency__3654,interior_temp__1366,inv1_string1_dc_current__3614,inv1_string1_dc_voltage__3627,inv1_string2_dc_current__3615,inv1_string2_dc_voltage__3628,inv2_string1_dc_current__3616,inv2_string1_dc_voltage__3629,inv2_string2_dc_current__3617,inv2_string2_dc_voltage__3630,inv3_string1_dc_current__3618,inv3_string1_dc_voltage__3631,inv3_string2_dc_current__3619,inv3_string2_dc_voltage__3632,inv4_string1_dc_current__3620,inv4_string1_dc_voltage__3633,inv4_string2_dc_current__3621,inv4_string2_dc_voltage__3634,inv5_string1_dc_current__3622,inv5_string1_dc_voltage__3635,inv5_string2_dc_current__3623,inv5_string2_dc_voltage__3636,inv6_string1_dc_current__3624,inv6_string2_dc_current__3625,inv6_string2_dc_voltage__3638,inv7_string1_dc_current__3626,inv7_string1_dc_voltage__3639,inv7_string2_dc_voltage__3640,inverter_temp__324,licor1_irradiance__3605,licor2_irradiance__3606,licor3_irradiance__3607,licor4_irradiance__3608,licor5_irradiance__3609,module_temp_10__3668,module_temp_11__3669,module_temp_13__3670,module_temp_14__3671,module_temp_15__3672,module_temp_18__3675,module_temp_19__3676,module_temp_1__321,module_temp_1__3658,module_temp_2__322,module_temp_2__3659,module_temp_3__323,module_temp_3__3660,module_temp_4__3661,module_temp_5__3662,module_temp_6__3663,module_temp_7__3664,module_temp_8__3666,module_temp_9__3667,neutral_current__3655,poa_irradiance__313,poa_irradiance__3604,power_factor__327,power_factor__3653,program_codeset__1373,referencemodule1_irradiance__3610,referencemodule1_temp__3611,referencemodule2_irradiance__3612,referencemodule2_temp__3613,resistor_box_3_temp__1370,vcm_above_threshold__1372,system_id
2011-08-04 00:00:00,0.1893,,,,3.0304,,,122.4617,,,,,,,,21.9369,,,,,13.2852,,,21.4288,,0.0246,1.6397,0.0398999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.5529,,,,,,,,,,,,,21.0144,,20.9626,,21.1726,,,,,,,,,-1.3653,,0.1331,,,,,,,,,4
2011-08-04 00:01:00,0.1893,,,,3.0735,,,122.4631,,,,,,,,21.8614,,,,,13.2852,,,21.4491,,0.0202999999999999,1.4974,0.0282999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.5767,,,,,,,,,,,,,21.0064,,20.9256,,21.1556,,,,,,,,,-1.3653,,0.1332,,,,,,,,,4
2011-08-04 00:02:00,0.1890999999999999,,,,3.1809,,,122.436,,,,,,,,21.7943,,,,,13.2842,,,21.4514,,0.0189,1.6056,0.0303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.5713,,,,,,,,,,,,,20.9424,,20.8491,,21.0778,,,,,,,,,-1.3653,,0.1337,,,,,,,,,4
2011-08-04 00:03:00,0.1890999999999999,,,,3.1809,,,122.467,,,,,,,,21.7249,,,,,13.2847,,,21.4514,,0.02,1.3664,0.0261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.5596,,,,,,,,,,,,,20.8746,,20.8048,,21.0273,,,,,,,,,-1.5434,,0.1333,,,,,,,,,4
2011-08-04 00:04:00,0.1888,,,,3.3314,,,122.4481,,,,,,,,21.6952,,,,,13.2842,,,21.4536,,0.0235,1.3835,0.0323999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.5536,,,,,,,,,,,,,20.841,,20.7642,,21.0026,,,,,,,,,-1.5434,,0.1337,,,,,,,,,4
2011-08-04 00:05:00,0.1885999999999999,,,,3.1164,,,122.471,,,,,,,,21.6105,,,,,13.2847,,,21.4717,,0.0198,1.3721,0.0268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.5537,,,,,,,,,,,,,20.7879,,20.7243,,20.9689,,,,,,,,,-1.7215,,0.1328,,,,,,,,,4
2011-08-04 00:06:00,0.1890999999999999,,,,3.5463,,,122.4937,,,,,,,,21.5046,,,,,13.2847,,,21.4762,,0.0178,1.4177,0.0251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.5362,,,,,,,,,,,,,20.7088,,20.6562,,20.9023,,,,,,,,,-1.8402,,0.1337,,,,,,,,,4
2011-08-04 00:07:00,0.1888,,,,3.1595,,,122.546,,,,,,,,21.4367,,,,,13.2842,,,21.4785,,0.0224999999999999,1.617,0.0415999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.5136,,,,,,,,,,,,,20.6233,,20.5901,,20.8251,,,,,,,,,-1.9589,,0.1326,,,,,,,,,4
2011-08-04 00:08:00,0.1890999999999999,,,,3.1595,,,122.5378,,,,,,,,21.5048,,,,,13.2838,,,21.4785,,0.0228,1.3608,0.0309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4998,,,,,,,,,,,,,20.5935,,20.5894,,20.8113,,,,,,,,,-2.0776,,0.1333999999999999,,,,,,,,,4
2011-08-04 00:09:00,0.1890999999999999,,,,3.2455,,,122.5076,,,,,,,,21.4701,,,,,13.2847,,,21.4785,,0.0155,1.5316,0.0234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.486,,,,,,,,,,,,,20.543,,20.5202,,20.7546,,,,,,,,,-2.137,,0.1328,,,,,,,,,4
2011-08-04 00:10:00,0.1884,,,,3.138,,,122.5873,,,,,,,,21.4166,,,,,13.2842,,,21.4785,,0.0207,1.3722,0.0313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4653,,,,,,,,,,,,,20.4967,,20.5009,,20.7421,,,,,,,,,-2.2557,,0.1331,,,,,,,,,4
2011-08-04 00:11:00,0.1882,,,,3.3744,,,122.6165,,,,,,,,21.4784,,,,,13.2847,,,21.4785,,0.0189,1.3266,0.0259999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4522,,,,,,,,,,,,,20.4621,,20.4614,,20.7069,,,,,,,,,-2.1964,,0.1341,,,,,,,,,4
2011-08-04 00:12:00,0.1884,,,,3.3744,,,122.621,,,,,,,,21.5451,,,,,13.2847,,,21.4785,,0.0152999999999999,1.4917,0.0233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4473,,,,,,,,,,,,,20.4344,,20.4531,,20.6972,,,,,,,,,-2.137,,0.1332,,,,,,,,,4
2011-08-04 00:13:00,0.1888,,,,3.2454,,,122.6182,,,,,,,,21.7721,,,,,13.2842,,,21.4785,,0.0195999999999999,1.2639,0.024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4646,,,,,,,,,,,,,20.5278,,20.5817,,20.8382,,,,,,,,,-2.3745,,0.1333999999999999,,,,,,,,,4
2011-08-04 00:14:00,0.1893,,,,3.2669,,,122.6193,,,,,,,,21.8943,,,,,13.2842,,,21.4785,,0.0198,1.4347,0.0285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4915,,,,,,,,,,,,,20.5852,,20.5741,,20.8631,,,,,,,,,-2.137,,0.1333,,,,,,,,,4
2011-08-04 00:15:00,0.1885999999999999,,,,3.4388,,,122.6237,,,,,,,,21.8123,,,,,13.2847,,,21.4785,,0.0207,1.6055,0.0337999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4874,,,,,,,,,,,,,20.5728,,20.5458,,20.8444,,,,,,,,,-2.137,,0.133,,,,,,,,,4
2011-08-04 00:16:00,0.1888,,,,3.2024,,,122.6287,,,,,,,,21.7679,,,,,13.2847,,,21.4785,,0.0195999999999999,1.2867,0.024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4943,,,,,,,,,,,,,20.55,,20.5071,,20.7981,,,,,,,,,-2.137,,0.1333999999999999,,,,,,,,,4
2011-08-04 00:17:00,0.1890999999999999,,,,3.3744,,,122.6131,,,,,,,,21.7617,,,,,13.2847,,,21.4785,,0.0184,1.3892,0.0261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4915,,,,,,,,,,,,,20.5202,,20.4684,,20.7608,,,,,,,,,-2.137,,0.1333,,,,,,,,,4
2011-08-04 00:18:00,0.1877999999999999,,,,3.3315,,,122.6212,,,,,,,,21.8186,,,,,13.2838,,,21.4785,,0.0221,1.4348,0.0293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4901,,,,,,,,,,,,,20.4829,,20.4407,,20.7034,,,,,,,,,-2.3151,,0.1335,,,,,,,,,4
2011-08-04 00:19:00,0.1885999999999999,,,,3.31,,,122.6532,,,,,,,,21.811,,,,,13.2847,,,21.4785,,0.0179999999999999,1.3665,0.0242999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4915,,,,,,,,,,,,,20.4186,,20.3688,,20.6253,,,,,,,,,-2.1964,,0.134,,,,,,,,,4
2011-08-04 00:20:00,0.1884,,,,3.138,,,122.6905,,,,,,,,21.7367,,,,,13.2842,,,21.4785,,0.0265999999999999,1.3778,0.0342999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4708,,,,,,,,,,,,,20.2968,,20.2401,,20.4967,,,,,,,,,-2.4932,,0.1333,,,,,,,,,4
2011-08-04 00:21:00,0.1885999999999999,,,,3.2454,,,122.6485,,,,,,,,21.6916,,,,,13.2842,,,21.4785,,0.0166,1.2355,0.021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4577,,,,,,,,,,,,,20.2581,,20.2408,,20.5029,,,,,,,,,-2.6119,,0.1333999999999999,,,,,,,,,4
2011-08-04 00:22:00,0.1884,,,,3.2238,,,122.6342,,,,,,,,21.82,,,,,13.2847,,,21.4785,,0.0164,1.2639,0.0208999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4687,,,,,,,,,,,,,20.3265,,20.3065,,20.5651,,,,,,,,,-2.6713,,0.1333,,,,,,,,,4
2011-08-04 00:23:00,0.1888,,,,3.2453,,,122.6271,,,,,,,,21.7492,,,,,13.2847,,,21.4785,,0.0241,1.281,0.0318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4646,,,,,,,,,,,,,20.303,,20.2241,,20.4946,,,,,,,,,-2.6713,,0.1338999999999999,,,,,,,,,4
2011-08-04 00:24:00,0.1885999999999999,,,,3.2239,,,122.6365,,,,,,,,21.6471,,,,,13.2847,,,21.4785,,0.0254999999999999,1.3778,0.0381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4446,,,,,,,,,,,,,20.2179,,20.1356,,20.4172,,,,,,,,,-2.6713,,0.133,,,,,,,,,4
2011-08-04 00:25:00,0.1888,,,,3.4389,,,122.6117,,,,,,,,21.6207,,,,,13.2838,,,21.4785,,0.0171,1.3038,0.0234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4239,,,,,,,,,,,,,20.1481,,20.1024,,20.4034,,,,,,,,,-2.8494,,0.1343,,,,,,,,,4
2011-08-04 00:26:00,0.1890999999999999,,,,3.5033,,,122.6276,,,,,,,,21.6707,,,,,13.2838,,,21.4785,,0.0218999999999999,1.429,0.0303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4156,,,,,,,,,,,,,20.119,,20.1045,,20.3439,,,,,,,,,-2.7307,,0.1342,,,,,,,,,4
2011-08-04 00:27:00,0.1885999999999999,,,,3.3314,,,122.6052,,,,,,,,21.6971,,,,,13.2842,,,21.4785,,0.0216,1.2184,0.0245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4087,,,,,,,,,,,,,20.092,,20.0892,,20.3086,,,,,,,,,-2.7307,,0.1335,,,,,,,,,4
2011-08-04 00:28:00,0.1888,,,,3.5463,,,122.6025,,,,,,,,21.7138,,,,,13.2847,,,21.4785,,0.0164,1.4917,0.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4052,,,,,,,,,,,,,20.1121,,20.1218,,20.3515,,,,,,,,,-2.5526,,0.1337,,,,,,,,,4
2011-08-04 00:29:00,0.1890999999999999,,,,3.3098,,,122.4811,,,,,,,,21.7783,,,,,13.2847,,,21.4785,,0.0175,1.3322,0.0227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4045,,,,,,,,,,,,,20.1245,,20.1315,,20.3944,,,,,,,,,-2.7307,,0.1336,,,,,,,,,4
2011-08-04 00:30:00,0.1884,,,,3.2883,,,122.441,,,,,,,,21.8325,,,,,13.2847,,,21.4785,,0.0190999999999999,1.3265,0.0241999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4066,,,,,,,,,,,,,20.119,,20.1647,,20.3411,,,,,,,,,-2.137,,0.1335,,,,,,,,,4
2011-08-04 00:31:00,0.1890999999999999,,,,3.2238,,,122.376,,,,,,,,21.9199,,,,,13.2842,,,21.4785,,0.021,1.3607,0.0285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4156,,,,,,,,,,,,,20.1674,,20.2456,,20.4179,,,,,,,,,-2.137,,0.1332,,,,,,,,,4
2011-08-04 00:32:00,0.1888,,,,3.5463,,,122.4922,,,,,,,,22.042,,,,,13.2838,,,21.4785,,0.0218999999999999,1.1501,0.0231999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4335,,,,,,,,,,,,,20.193,,20.2823,,20.4801,,,,,,,,,-1.8402,,0.1346999999999999,,,,,,,,,4
2011-08-04 00:33:00,0.1890999999999999,,,,3.2239,,,122.4138,,,,,,,,22.0885,,,,,13.2847,,,21.4785,,0.0190999999999999,1.3664,0.0256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4453,,,,,,,,,,,,,20.2511,,20.3307,,20.5029,,,,,,,,,-1.5434,,0.1338,,,,,,,,,4
2011-08-04 00:34:00,0.1885999999999999,,,,3.1595,,,122.2678,,,,,,,,22.1405,,,,,13.2833,,,21.4785,,0.0202999999999999,1.5145,0.028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4673,,,,,,,,,,,,,20.3017,,20.3792,,20.5424,,,,,,,,,-1.5434,,0.1338,,,,,,,,,4
2011-08-04 00:35:00,0.1882,,,,3.1595,,,122.3118,,,,,,,,22.1183,,,,,13.2838,,,21.4785,,0.0213999999999999,1.2412,0.0258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4701,,,,,,,,,,,,,20.301,,20.3681,,20.5272,,,,,,,,,-1.7215,,0.1333,,,,,,,,,4
2011-08-04 00:36:00,0.1893,,,,3.181,,,122.124,,,,,,,,22.1627,,,,,13.2842,,,21.4785,,0.0216,1.264,0.0268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4846,,,,,,,,,,,,,20.4269,,20.5327,,20.7186,,,,,,,,,-1.6621,,0.1343,,,,,,,,,4
2011-08-04 00:37:00,0.1890999999999999,,,,3.138,,,122.0923,,,,,,,,22.2286,,,,,13.2833,,,21.4785,,0.0189,1.2013,0.0228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.5177,,,,,,,,,,,,,20.5064,,20.55,,20.758,,,,,,,,,-1.6028,,0.1333,,,,,,,,,4
2011-08-04 00:38:00,0.1884,,,,3.0304,,,122.12,,,,,,,,22.343,,,,,13.2833,,,21.4785,,0.0244,1.355,0.033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.5598,,,,,,,,,,,,,20.6543,,20.7318,,20.8997,,,,,,,,,-1.4247,,0.1338,,,,,,,,,4
2011-08-04 00:39:00,0.1882,,,,3.0734,,,122.1978,,,,,,,,22.4321,,,,,13.2833,,,21.483,,0.0182,1.3607,0.0259999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.6154,,,,,,,,,,,,,20.7861,,20.793,,20.9996,,,,,,,,,-1.484,,0.1335,,,,,,,,,4
2011-08-04 00:40:00,0.1890999999999999,,,,3.3099,,,122.1562,,,,,,,,22.4671,,,,,13.2833,,,21.5056,,0.0159,1.3038,0.0225999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.6656,,,,,,,,,,,,,20.8674,,20.8757,,21.0429,,,,,,,,,-1.4247,,0.1343,,,,,,,,,4
2011-08-04 00:41:00,0.1895,,,,3.2238,,,122.1407,,,,,,,,22.4824,,,,,13.2829,,,21.5056,,0.0257,1.4347,0.0362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.7035,,,,,,,,,,,,,20.9282,,20.9261,,21.094,,,,,,,,,-1.3653,,0.1336,,,,,,,,,4
2011-08-04 00:42:00,0.1893,,,,3.2882,,,122.1355,,,,,,,,22.4997,,,,,13.282,,,21.5056,,0.0195999999999999,1.3948,0.0298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.7353,,,,,,,,,,,,,20.9869,,20.9856,,21.1534,,,,,,,,,-1.0685,,0.134,,,,,,,,,4
2011-08-04 00:43:00,0.1885999999999999,,,,3.2883,,,122.1286,,,,,,,,22.5004,,,,,13.2801,,,21.5056,,0.0190999999999999,1.2639,0.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.7739,,,,,,,,,,,,,21.0871,,21.0788,,21.2473,,,,,,,,,-1.3653,,0.1348,,,,,,,,,4
2011-08-04 00:44:00,0.1885999999999999,,,,3.0949,,,122.0917,,,,,,,,22.6002,,,,,13.2801,,,21.5327,,0.0228,1.429,0.0333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.8334,,,,,,,,,,,,,21.1743,,21.137,,21.3421,,,,,,,,,-1.4247,,0.1325,,,,,,,,,4
2011-08-04 00:45:00,0.1888,,,,3.2884,,,122.0797,,,,,,,,22.6149,,,,,13.2792,,,21.544,,0.0184,1.338,0.0242999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.8626,,,,,,,,,,,,,21.2236,,21.1919,,21.3741,,,,,,,,,-1.4247,,0.1337,,,,,,,,,4
2011-08-04 00:46:00,0.1884,,,,3.0305,,,122.0659,,,,,,,,22.6425,,,,,13.2792,,,21.5598,,0.0146,1.2355,0.0181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.9032,,,,,,,,,,,,,21.2595,,21.2249,,21.392,,,,,,,,,-1.3653,,0.1332,,,,,,,,,4
2011-08-04 00:47:00,0.1884,,,,3.0735,,,122.0843,,,,,,,,22.6295,,,,,13.2792,,,21.5621,,0.0189,1.2811,0.0247999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.931,,,,,,,,,,,,,21.2838,,21.259,,21.4281,,,,,,,,,-1.3653,,0.1338999999999999,,,,,,,,,4
2011-08-04 00:48:00,0.1882,,,,3.2025,,,122.0856,,,,,,,,22.6169,,,,,13.2792,,,21.5869,,0.0221,1.4633,0.0308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.9765,,,,,,,,,,,,,21.3163,,21.2673,,21.4447,,,,,,,,,-1.3653,,0.1335,,,,,,,,,4
2011-08-04 00:49:00,0.1884,,,,3.0951,,,122.0783,,,,,,,,22.615,,,,,13.2792,,,21.6114,,0.0239,1.3323,0.0335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.001,,,,,,,,,,,,,21.3456,,21.3028,,21.474,,,,,,,,,-1.3653,,0.1336,,,,,,,,,4
2011-08-04 00:50:00,0.1882,,,,3.1381,,,122.074,,,,,,,,22.545,,,,,13.2792,,,21.6163,,0.0205,1.3209,0.0268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0114,,,,,,,,,,,,,21.3464,,21.287,,21.443,,,,,,,,,-1.4247,,0.1335,,,,,,,,,4
2011-08-04 00:51:00,0.1889,,,,3.3101,,,122.1212,,,,,,,,22.5088,,,,,13.2792,,,21.6231,,0.0239,1.4633,0.0354999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0119,,,,,,,,,,,,,21.3131,,21.2627,,21.4263,,,,,,,,,-1.4247,,0.1343,,,,,,,,,4
2011-08-04 00:52:00,0.1889,,,,3.0737,,,122.1525,,,,,,,,22.4682,,,,,13.2792,,,21.6434,,0.0161999999999999,1.2242,0.0211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0323,,,,,,,,,,,,,21.3279,,21.2851,,21.4397,,,,,,,,,-1.4247,,0.1336,,,,,,,,,4
2011-08-04 00:53:00,0.1890999999999999,,,,3.1166,,,122.1316,,,,,,,,22.474,,,,,13.2792,,,21.657,,0.0164,1.3209,0.0222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0465,,,,,,,,,,,,,21.3581,,21.3118,,21.4588,,,,,,,,,-1.484,,0.1333999999999999,,,,,,,,,4
2011-08-04 00:54:00,0.1884,,,,3.3315,,,122.1395,,,,,,,,22.4702,,,,,13.2778,,,21.6705,,0.0202999999999999,1.3722,0.0253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0593,,,,,,,,,,,,,21.3758,,21.3095,,21.4772,,,,,,,,,-1.5434,,0.1343,,,,,,,,,4
2011-08-04 00:55:00,0.1884,,,,3.1381,,,122.1223,,,,,,,,22.5203,,,,,13.2783,,,21.6908,,0.023,1.3551,0.029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0824,,,,,,,,,,,,,21.4389,,21.3789,,21.5645,,,,,,,,,-1.6028,,0.1338999999999999,,,,,,,,,4
2011-08-04 00:56:00,0.1895,,,,3.2456,,,122.1448,,,,,,,,22.6065,,,,,13.2774,,,21.7112,,0.0205,1.3153,0.0273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.1179,,,,,,,,,,,,,21.502,,21.4206,,21.5883,,,,,,,,,-1.6028,,0.134,,,,,,,,,4
2011-08-04 00:57:00,0.1893,,,,3.2886,,,122.1426,,,,,,,,22.4835,,,,,13.2783,,,21.7247,,0.0247999999999999,1.3267,0.0333999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.1252,,,,,,,,,,,,,21.4714,,21.4017,,21.5508,,,,,,,,,-1.6028,,0.134,,,,,,,,,4
2011-08-04 00:58:00,0.1895,,,,3.2026,,,122.16,,,,,,,,22.4344,,,,,13.276,,,21.727,,0.0223,1.2583,0.0300999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.1178,,,,,,,,,,,,,21.4357,,21.3626,,21.5289,,,,,,,,,-1.7215,,0.1333,,,,,,,,,4
2011-08-04 00:59:00,0.1885999999999999,,,,3.2457,,,122.1611,,,,,,,,22.425,,,,,13.2765,,,21.7473,,0.0202999999999999,1.3096,0.0253999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.1327,,,,,,,,,,,,,21.4319,,21.3705,,21.523,,,,,,,,,-1.4247,,0.1346,,,,,,,,,4
2011-08-04 01:00:00,0.1884,,,,3.0737,,,122.1492,,,,,,,,22.4965,,,,,13.2774,,,21.7641,,0.0207,1.19,0.0244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.1515,,,,,,,,,,,,,21.4542,,21.4073,,21.5412,,,,,,,,,-1.6621,,0.1333999999999999,,,,,,,,,4
2011-08-04 01:01:00,0.1889,,,,3.2671,,,122.1597,,,,,,,,22.5316,,,,,13.2765,,,21.7812,,0.0212,1.338,0.0281999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.1755,,,,,,,,,,,,,21.4844,,21.4354,,21.5873,,,,,,,,,-1.6621,,0.1338999999999999,,,,,,,,,4
2011-08-04 01:02:00,0.1884,,,,3.0951,,,122.1684,,,,,,,,22.5737,,,,,13.276,,,21.788,,0.0189,1.2583,0.023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.1871,,,,,,,,,,,,,21.503,,21.4284,,21.5885,,,,,,,,,-1.7809,,0.1333999999999999,,,,,,,,,4
2011-08-04 01:03:00,0.1889,,,,3.3531,,,122.2245,,,,,,,,22.56,,,,,13.2751,,,21.8083,,0.0269,1.2299,0.0357999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.1984,,,,,,,,,,,,,21.4923,,21.4315,,21.5923,,,,,,,,,-1.7809,,0.1342,,,,,,,,,4
2011-08-04 01:04:00,0.1889,,,,3.1382,,,122.2128,,,,,,,,22.5713,,,,,13.2746,,,21.8287,,0.0146,1.338,0.0193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.2167,,,,,,,,,,,,,21.4905,,21.4187,,21.5713,,,,,,,,,-1.6622,,0.1341,,,,,,,,,4
2011-08-04 01:05:00,0.1882,,,,3.2242,,,122.2275,,,,,,,,22.4873,,,,,13.2737,,,21.8354,,0.0264,1.3267,0.0339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.2069,,,,,,,,,,,,,21.4718,,21.4041,,21.5532,,,,,,,,,-1.7809,,0.1333999999999999,,,,,,,,,4
2011-08-04 01:06:00,0.1893,,,,3.2671,,,122.1775,,,,,,,,22.4717,,,,,13.2746,,,21.84,,0.0195999999999999,1.4292,0.0275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.2087,,,,,,,,,,,,,21.459,,21.3948,,21.528,,,,,,,,,-1.7809,,0.1343,,,,,,,,,4
2011-08-04 01:07:00,0.1884,,,,3.2241,,,122.197,,,,,,,,22.4631,,,,,13.2742,,,21.8625,,0.0216,1.1672,0.0270999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.2202,,,,,,,,,,,,,21.4575,,21.4002,,21.53,,,,,,,,,-1.7809,,0.1338999999999999,,,,,,,,,4
2011-08-04 01:08:00,0.1893,,,,3.267,,,122.1691,,,,,,,,22.4581,,,,,13.2742,,,21.8693,,0.0198,1.4462,0.0274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.2139,,,,,,,,,,,,,21.4401,,21.369,,21.5057,,,,,,,,,-1.8996,,0.1335,,,,,,,,,4
2011-08-04 01:09:00,0.1890999999999999,,,,3.3315,,,122.1791,,,,,,,,22.7147,,,,,13.2746,,,21.8897,,0.0213999999999999,1.3152,0.0277999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.2625,,,,,,,,,,,,,21.5564,,21.5095,,21.6627,,,,,,,,,-2.0777,,0.1342,,,,,,,,,4
2011-08-04 01:10:00,0.1885999999999999,,,,3.2025,,,122.1679,,,,,,,,22.669,,,,,13.2742,,,21.8946,,0.0156999999999999,1.4348,0.0223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.2784,,,,,,,,,,,,,21.5585,,21.4674,,21.6227,,,,,,,,,-1.7809,,0.1346,,,,,,,,,4
2011-08-04 01:11:00,0.1889,,,,3.3745,,,122.1711,,,,,,,,22.5833,,,,,13.2737,,,21.919,,0.0184,1.3039,0.0241999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.2781,,,,,,,,,,,,,21.5057,,21.407,,21.5727,,,,,,,,,-1.8402,,0.1346,,,,,,,,,4
2011-08-04 01:12:00,0.1888,,,,3.181,,,122.141,,,,,,,,22.5564,,,,,13.2742,,,21.9303,,0.0195999999999999,1.1729,0.0217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.2707,,,,,,,,,,,,,21.4667,,21.3838,,21.5343,,,,,,,,,-1.8996,,0.1343,,,,,,,,,4
