measured_on,ac_current__319,ac_power__315,ac_voltage__318,ambient_temp__320,das_temp__325,dc_pos_current__317,dc_pos_voltage__316,dc_power__314,module_temp_1__321,poa_irradiance__313,system_id
2007-11-02 00:00:00,4.956,-0.158,119.511,8.65,10.048,0.006,1.59,0.01,8.371,14.0,4
2007-11-02 00:15:00,4.958,-0.158,119.573,8.827,9.824,0.006,1.567,0.0089999999999999,8.513999999999998,14.0,4
2007-11-02 00:30:00,4.958,-0.158,119.576,9.185,9.81,0.006,1.572,0.01,8.521,14.0,4
2007-11-02 00:45:00,4.957,-0.158,119.542,9.281,9.897,0.007,1.611,0.0109999999999999,8.406,14.0,4
2007-11-02 01:00:00,4.959,-0.158,119.62,8.965,9.953,0.006,1.616,0.01,8.479,14.0,4
2007-11-02 01:15:00,4.942,-0.158,119.216,9.704,9.95,0.006,1.632,0.01,8.567999999999998,15.0,4
2007-11-02 01:30:00,4.928,-0.158,118.933,10.111,10.22,0.006,1.55,0.01,8.679,15.0,4
2007-11-02 01:45:00,4.927,-0.158,118.911,10.162,10.481,0.006,1.576,0.01,8.923,14.0,4
2007-11-02 02:00:00,4.926,-0.158,118.887,10.122,10.642,0.007,1.515,0.01,9.11,14.0,4
2007-11-02 02:15:00,4.921,-0.158,118.805,9.432,10.644,0.006,1.509,0.01,8.855,13.0,4
2007-11-02 02:30:00,4.921,-0.158,118.779,9.340000000000002,10.342,0.006,1.537,0.0089999999999999,8.743,13.0,4
2007-11-02 02:45:00,4.922,-0.158,118.798,8.394,10.107,0.007,1.544,0.01,8.066,13.0,4
2007-11-02 03:00:00,4.917,-0.158,118.695,7.607,9.557,0.006,1.493,0.0089999999999999,7.716,13.0,4
2007-11-02 03:15:00,4.912,-0.158,118.591,7.051,9.054,0.007,1.54,0.01,7.357999999999999,13.0,4
2007-11-02 03:30:00,4.912,-0.158,118.58,6.001,8.457,0.006,1.487,0.0089999999999999,6.335,12.0,4
2007-11-02 03:45:00,4.905,-0.158,118.43,6.025,7.847,0.006,1.527,0.01,6.015,13.0,4
2007-11-02 04:00:00,4.899,-0.159,118.316,6.079,7.452,0.006,1.605,0.01,5.311,13.0,4
2007-11-02 04:15:00,4.903,-0.159,118.439,5.844,7.15,0.006,1.615,0.01,5.095,13.0,4
2007-11-02 04:30:00,4.915,-0.158,118.719,4.978,6.809,0.007,1.693,0.0109999999999999,4.485,12.0,4
2007-11-02 04:45:00,4.893,-0.168,118.308,5.799,6.53,0.007,1.548,0.0109999999999999,5.442,13.0,4
2007-11-02 05:00:00,4.891,-0.1729999999999999,118.081,4.68,6.472,0.006,1.599,0.01,5.465,14.0,4
2007-11-02 05:15:00,4.916,-0.162,118.78,2.737,5.759,0.006,1.59,0.01,4.937,13.0,4
2007-11-02 05:30:00,4.931,-0.158,118.972,1.976,4.771,0.006,1.647,0.01,4.008,12.0,4
2007-11-02 05:45:00,4.923,-0.171,118.851,1.132,3.939,0.006,2.003,0.0129999999999999,2.408,10.0,4
