measured_on,ac_energy_inv_14538,ac_other_meter_1864,ac_other_meter_1864_2,ac_other_meter_1864_3,ac_power_meter_1864,ac_power_meter_1864_2,ac_power_meter_1864_3,ac_power_meter_1864_4,ac_power_meter_1864_5,ac_power_other_meter_1864,ac_power_other_meter_1864_2,ac_power_other_meter_1864_3,ac_power_other_meter_1864_4,ac_voltage_other_meter_1864,ac_voltage_other_meter_1864_2,ac_voltage_other_meter_1864_3,ac_voltage_other_meter_1864_4,ac_voltage_other_meter_1864_5,ac_voltage_other_meter_1864_6,battery_a_avg__82673,battery_v_min__82672,chgsource_min__82676,chgstate_min__82675,ckbatt_max__82677,cr1000temp_c_avg__82591,dooropen_min__82592,irradiance_ghi_o_2202,irradiance_poa_o_2203,irradiance_poa_o_2204,irradiance_poa_o_2206,load_a_avg__82674,qloss_ah_max__82678,rtd_c_avg_10__82688,shuntcurrent_a_avg_1__82644,shuntcurrent_a_avg_2__82645,shuntcurrent_a_avg_3__82646,shuntcurrent_a_avg_4__82647,shuntcurrent_a_avg_5__82648,shuntcurrent_a_avg_6__82649,shuntcurrent_a_avg_7__82650,shuntetot_kwh_max_1__82658,shuntetot_kwh_max_2__82659,shuntetot_kwh_max_3__82660,shuntetot_kwh_max_4__82661,shuntetot_kwh_max_5__82662,shuntetot_kwh_max_6__82663,shuntetot_kwh_max_7__82664,shuntpdc_kw_avg_1__82651,shuntpdc_kw_avg_2__82652,shuntpdc_kw_avg_3__82653,shuntpdc_kw_avg_4__82654,shuntpdc_kw_avg_5__82655,shuntpdc_kw_avg_6__82656,shuntpdc_kw_avg_7__82657,system_other_inv_14538,system_other_inv_14538_10,system_other_inv_14538_11,system_other_inv_14538_3,system_other_inv_14538_5,system_other_inv_14538_7,system_other_inv_14538_8,system_other_inv_14538_9,system_other_meter_1864,system_other_meter_1864_2,system_other_meter_1864_3,temperature_ambient_o_2205,temperature_ambient_o_2206,temperature_inverter_inv_14538,temperature_module_o_2206,wind_direction_o_2206,wind_other_o_2206,wind_other_o_2206_2,wind_other_o_2206_3,wind_other_o_2206_4,wind_speed_o_2206,wind_speed_o_2206_2,system_id
2015-11-23 00:10:00,-2147484000.0,74.7,59.9,60.0,35422.0,514.0,111529.0,1207728.0,0.0,1.0,0.0,0.0,0.0,0.979,274.0,0.748,273.0,0.921,275.0,0.0069999999999999,14.01,2.0,3.0,0.0,0.529,0.0,-6.825,-9.340000000000002,-300.0,-0.0379999999999999,0.4229999999999999,0.0,1.285,-0.005,-0.004,-0.003,-0.002,0.004,-0.001,0.0,19159.0,19487.0,19296.0,19243.0,19464.0,18975.0,16710.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7999.0,0.0,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,0.0,0.0,0.0,1.349,0.794,-7999.0,160.0,304.3,17.55,3.0,3.532,-1.0,2.512,4.8,4902
2015-11-23 00:11:00,-2147484000.0,74.7,59.9,60.0,35422.0,514.0,111529.0,1207728.0,0.0,1.0,0.0,0.0,0.0,0.979,274.0,0.748,273.0,0.921,275.0,0.0069999999999999,14.01,2.0,3.0,0.0,0.522,0.0,-6.823,-9.33,-300.0,-0.0379999999999999,0.4229999999999999,0.0,1.268,-0.005,-0.004,-0.003,-0.002,0.003,-0.001,0.0,19159.0,19487.0,19296.0,19243.0,19464.0,18975.0,16710.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7999.0,0.0069999999999999,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,0.0,0.0,0.0,1.361,0.82,-7999.0,160.0,304.2,9.56,3.667,3.532,-1.0,3.45,4.7,4902
2015-11-23 00:12:00,-2147484000.0,74.7,59.9,60.0,35422.0,514.0,111529.0,1207728.0,0.0,1.0,0.0,0.0,0.0,0.979,274.0,0.748,273.0,0.921,275.0,0.006,14.01,2.0,3.0,0.0,0.517,0.0,-6.8420000000000005,-9.340000000000002,-300.0,-0.0379999999999999,0.461,0.0,1.286,-0.004,-0.003,-0.003,-0.002,0.004,-0.001,-0.001,19159.0,19487.0,19296.0,19243.0,19464.0,18975.0,16710.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7999.0,0.0,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,0.0,0.0,0.0,1.379,0.827,-7999.0,160.0,306.5,14.15,3.167,3.53,-1.0,3.588,5.7,4902
2015-11-23 00:13:00,-2147484000.0,74.7,59.9,60.0,35422.0,514.0,111529.0,1207728.0,0.0,1.0,0.0,0.0,0.0,0.979,274.0,0.748,273.0,0.921,275.0,0.006,14.01,2.0,3.0,0.0,0.501,0.0,-6.851,-9.33,-300.0,-0.0379999999999999,0.4229999999999999,0.0,1.286,-0.005,-0.004,-0.002,-0.002,0.003,-0.001,0.0,19159.0,19487.0,19296.0,19243.0,19464.0,18975.0,16710.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7999.0,0.0069999999999999,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,0.0,0.0,0.0,1.337,0.777,-7999.0,160.0,309.8,17.72,3.167,3.53,-1.0,2.717,5.3,4902
2015-11-23 00:14:00,-2147484000.0,74.7,59.9,60.0,35422.0,514.0,111529.0,1207728.0,0.0,1.0,0.0,0.0,0.0,0.979,274.0,0.748,273.0,0.921,275.0,0.0069999999999999,14.01,2.0,3.0,0.0,0.4929999999999999,0.0,-6.844,-9.33,-300.0,-0.0379999999999999,0.532,0.0,1.3030000000000002,-0.005,-0.004,-0.003,-0.002,0.004,0.0,-0.001,19159.0,19487.0,19296.0,19243.0,19464.0,18975.0,16710.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7999.0,0.005,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,0.0,0.0,0.0,1.29,0.7179999999999999,-7999.0,160.0,302.8,14.65,3.5,3.532,-1.0,2.827,4.7,4902
2015-11-23 00:15:00,-2147484000.0,74.7,59.9,60.0,35422.0,514.0,111529.0,1207728.0,0.0,1.0,0.0,0.0,0.0,0.979,274.0,0.748,273.0,0.921,275.0,0.006,14.01,2.0,3.0,0.0,0.4789999999999999,0.0,-6.817,-9.35,-300.0,-0.0379999999999999,0.422,0.0,1.336,-0.005,-0.004,-0.003,-0.001,0.004,-0.001,-0.001,19159.0,19487.0,19296.0,19243.0,19464.0,18975.0,16710.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7999.0,0.0069999999999999,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,0.0,0.0,0.0,1.3030000000000002,0.7490000000000001,-7999.0,160.0,301.2,13.06,3.0,3.531,-1.0,3.373,5.4,4902
2015-11-23 00:16:00,-2147484000.0,74.7,59.9,60.0,35422.0,514.0,111529.0,1207728.0,0.0,1.0,0.0,0.0,0.0,0.979,274.0,0.748,273.0,0.921,275.0,0.0069999999999999,14.01,2.0,3.0,0.0,0.4779999999999999,0.0,-6.832999999999999,-9.340000000000002,-300.0,-0.0379999999999999,0.422,0.0,1.301,-0.004,-0.004,-0.002,-0.002,0.004,-0.001,-0.001,19159.0,19487.0,19296.0,19243.0,19464.0,18975.0,16710.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7999.0,0.005,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,0.0,0.0,0.0,1.273,0.6999999999999998,-7999.0,160.0,314.5,10.04,3.0,3.531,-1.0,3.343,4.6,4902
2015-11-23 00:17:00,-2147484000.0,74.7,59.9,60.0,35422.0,514.0,111529.0,1207728.0,0.0,1.0,0.0,0.0,0.0,0.979,274.0,0.748,273.0,0.921,275.0,0.0069999999999999,14.01,2.0,3.0,0.0,0.465,0.0,-6.809,-9.33,-300.0,-0.0379999999999999,0.4939999999999999,0.0,1.252,-0.005,-0.004,-0.003,-0.002,0.004,0.0,-0.001,19159.0,19487.0,19296.0,19243.0,19464.0,18975.0,16710.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7999.0,0.001,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,0.0,0.0,0.0,1.202,0.631,-7999.0,160.0,305.9,10.96,3.333,3.532,-1.0,2.652,4.4,4902
2015-11-23 00:18:00,-2147484000.0,74.7,59.9,60.0,35422.0,514.0,111529.0,1207728.0,0.0,1.0,0.0,0.0,0.0,0.979,274.0,0.748,273.1,0.921,275.0,0.006,14.01,2.0,3.0,0.0,0.4579999999999999,0.0,-6.83,-9.340000000000002,-300.0,-0.0379999999999999,0.421,0.0,1.269,-0.005,-0.004,-0.003,-0.002,0.003,-0.001,-0.001,19159.0,19487.0,19296.0,19243.0,19464.0,18975.0,16710.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7999.0,0.012,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,0.0,0.0,0.0,1.257,0.7029999999999998,-7999.0,160.0,310.1,11.88,3.0,3.531,-1.0,2.2030000000000003,3.3,4902
2015-11-23 00:19:00,-2147484000.0,74.7,59.9,60.0,35422.0,514.0,111529.0,1207728.0,0.0,1.0,0.0,0.0,0.0,0.979,274.0,0.748,273.0,0.921,275.0,0.0069999999999999,14.01,2.0,3.0,0.0,0.4379999999999999,0.0,-6.832000000000001,-9.35,-300.0,-0.0379999999999999,0.4249999999999999,0.0,1.222,-0.004,-0.004,-0.003,-0.002,0.004,-0.001,-0.001,19159.0,19487.0,19296.0,19243.0,19464.0,18975.0,16710.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7999.0,0.006,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,0.0,0.0,0.0,1.3119999999999998,0.764,-7999.0,160.0,312.8,15.51,3.0,3.531,-1.0,2.342,3.8,4902
2015-11-23 00:20:00,-2147484000.0,74.7,59.9,60.0,35422.0,514.0,111529.0,1207728.0,0.0,1.0,0.0,0.0,0.0,0.979,274.0,0.748,273.0,0.921,275.0,0.006,14.01,2.0,3.0,0.0,0.436,0.0,-6.83,-9.36,-300.0,-0.0379999999999999,0.4629999999999999,0.0,1.235,-0.005,-0.004,-0.003,-0.002,0.004,-0.001,-0.001,19159.0,19487.0,19296.0,19243.0,19464.0,18975.0,16710.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7999.0,0.003,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,0.0,0.0,0.0,1.3259999999999998,0.759,-7999.0,160.0,325.7,26.14,3.333,3.532,-1.0,2.792,6.0,4902
2015-11-23 00:21:00,-2147484000.0,74.7,59.9,60.0,35422.0,514.0,111529.0,1207728.0,0.0,1.0,0.0,0.0,0.0,0.979,274.0,0.748,273.0,0.921,275.0,0.006,14.01,2.0,3.0,0.0,0.4299999999999999,0.0,-6.83,-9.32,-300.0,-0.0379999999999999,0.422,0.0,1.236,-0.004,-0.004,-0.002,-0.002,0.004,-0.001,-0.001,19159.0,19487.0,19296.0,19243.0,19464.0,18975.0,16710.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7999.0,0.005,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,0.0,0.0,0.0,1.345,0.7909999999999999,-7999.0,160.0,306.4,18.58,3.0,3.531,-1.0,2.772,5.1,4902
2015-11-23 00:22:00,-2147484000.0,74.7,59.9,60.0,35422.0,514.0,111529.0,1207728.0,0.0,1.0,0.0,0.0,0.0,0.979,274.0,0.748,273.0,0.921,275.0,0.0069999999999999,14.01,2.0,3.0,0.0,0.4149999999999999,0.0,-6.828,-9.340000000000002,-300.0,-0.0379999999999999,0.4229999999999999,0.0,1.269,-0.004,-0.004,-0.002,-0.001,0.004,-0.001,0.0,19159.0,19487.0,19296.0,19243.0,19464.0,18975.0,16710.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7999.0,0.0,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,0.0,0.0,0.0,1.307,0.772,-7999.0,160.0,299.9,10.44,3.167,3.532,-1.0,4.07,5.9,4902
2015-11-23 00:23:00,-2147484000.0,74.7,59.9,60.0,35422.0,514.0,111529.0,1207728.0,0.0,1.0,0.0,0.0,0.0,0.979,274.0,0.748,273.0,0.921,275.0,0.0069999999999999,14.01,2.0,3.0,0.0,0.4099999999999999,0.0,-6.831,-9.35,-300.0,-0.0379999999999999,0.532,0.0,1.251,-0.004,-0.003,-0.003,-0.002,0.004,-0.001,0.0,19159.0,19487.0,19296.0,19243.0,19464.0,18975.0,16710.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7999.0,0.0,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,0.0,0.0,0.0,1.246,0.704,-7999.0,160.0,304.3,18.48,3.667,3.532,-1.0,2.648,4.1,4902
2015-11-23 00:24:00,-2147484000.0,74.7,59.9,60.0,35422.0,514.0,111529.0,1207728.0,0.0,1.0,0.0,0.0,0.0,0.979,274.0,0.748,273.0,0.921,275.0,0.006,14.01,2.0,3.0,0.0,0.3939999999999999,0.0,-6.811,-9.340000000000002,-300.0,-0.0379999999999999,0.4229999999999999,0.0,1.269,-0.005,-0.004,-0.002,-0.002,0.004,-0.001,-0.001,19159.0,19487.0,19296.0,19243.0,19464.0,18975.0,16710.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7999.0,0.009,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,0.0,0.0,0.0,1.27,0.704,-7999.0,160.0,310.8,16.21,3.0,3.531,-1.0,3.618,6.4,4902
2015-11-23 00:25:00,-2147484000.0,74.7,59.9,60.0,35422.0,514.0,111529.0,1207728.0,0.0,1.0,0.0,0.0,0.0,0.979,274.0,0.748,273.0,0.921,275.0,0.006,14.01,2.0,3.0,0.0,0.3929999999999999,0.0,-6.849,-9.33,-300.0,-0.0379999999999999,0.4229999999999999,0.0,1.256,-0.005,-0.003,-0.003,-0.002,0.004,-0.001,-0.001,19159.0,19487.0,19296.0,19243.0,19464.0,18975.0,16710.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7999.0,0.006,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,0.0,0.0,0.0,1.293,0.76,-7999.0,160.0,304.8,13.23,3.0,3.531,-1.0,2.937,4.6,4902
2015-11-23 00:26:00,-2147484000.0,74.7,59.9,60.0,35422.0,514.0,111529.0,1207728.0,0.0,1.0,0.0,0.0,0.0,0.979,274.0,0.748,273.0,0.921,275.0,0.0069999999999999,14.01,2.0,3.0,0.0,0.3929999999999999,0.0,-6.85,-9.340000000000002,-300.0,-0.0379999999999999,0.4259999999999999,0.0,1.269,-0.004,-0.003,-0.002,-0.002,0.003,-0.001,-0.001,19159.0,19487.0,19296.0,19243.0,19464.0,18975.0,16710.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7999.0,0.01,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,0.0,0.0,0.0,1.284,0.7299999999999999,-7999.0,160.0,313.6,17.69,3.167,3.532,-1.0,2.523,4.6,4902
2015-11-23 00:27:00,-2147484000.0,74.7,59.9,60.0,35422.0,514.0,111529.0,1207728.0,0.0,1.0,0.0,0.0,0.0,0.979,274.0,0.748,273.1,0.921,275.0,0.0069999999999999,14.01,2.0,3.0,0.0,0.376,0.0,-6.849,-9.340000000000002,-300.0,-0.0379999999999999,0.4899999999999999,0.0,1.251,-0.004,-0.004,-0.003,-0.002,0.004,-0.001,-0.001,19159.0,19487.0,19296.0,19243.0,19464.0,18975.0,16710.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7999.0,0.005,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,0.0,0.0,0.0,1.214,0.647,-7999.0,160.0,302.6,15.71,3.667,3.532,-1.0,2.61,4.3,4902
2015-11-23 00:28:00,-2147484000.0,74.7,59.9,60.0,35422.0,514.0,111529.0,1207728.0,0.0,1.0,0.0,0.0,0.0,0.979,274.0,0.748,273.0,0.921,275.0,0.006,14.01,2.0,3.0,0.0,0.373,0.0,-6.835,-9.33,-300.0,-0.0379999999999999,0.4229999999999999,0.0,1.269,-0.005,-0.004,-0.002,-0.002,0.003,0.0,-0.001,19159.0,19487.0,19296.0,19243.0,19464.0,18975.0,16710.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7999.0,0.002,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,0.0,0.0,0.0,1.241,0.669,-7999.0,160.0,306.2,12.29,3.333,3.532,-1.0,2.878,4.6,4902
2015-11-23 00:29:00,-2147484000.0,74.7,59.9,60.0,35422.0,514.0,111529.0,1207728.0,0.0,1.0,0.0,0.0,0.0,0.979,274.0,0.748,273.0,0.921,275.0,0.0069999999999999,14.01,2.0,3.0,0.0,0.3629999999999999,0.0,-6.831,-9.340000000000002,-300.0,-0.0379999999999999,0.532,0.0,1.269,-0.005,-0.004,-0.002,-0.001,0.004,0.0,0.0,19159.0,19487.0,19296.0,19243.0,19464.0,18975.0,16710.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7999.0,0.0069999999999999,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,0.0,0.0,0.0,1.279,0.7390000000000001,-7999.0,160.0,306.1,15.92,3.5,3.531,-1.0,2.74,4.9,4902
2015-11-23 00:30:00,-2147484000.0,74.7,59.9,60.0,35422.0,514.0,111529.0,1207728.0,0.0,1.0,0.0,0.0,0.0,0.979,274.0,0.748,273.0,0.921,275.0,0.006,14.01,2.0,3.0,0.0,0.352,0.0,-6.843,-9.35,-300.0,-0.0379999999999999,0.4229999999999999,0.0,1.269,-0.004,-0.004,-0.003,-0.002,0.004,-0.001,-0.001,19159.0,19487.0,19296.0,19243.0,19464.0,18975.0,16710.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7999.0,0.0,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,-7999.0,0.0,0.0,0.0,1.3019999999999998,0.773,-7999.0,160.0,300.5,11.58,3.0,3.531,-1.0,3.297,4.9,4902
