measured_on,ac_current__319,ac_power__315,ac_voltage__318,ambient_temp__320,battery_pack_voltage__1363,control_module_voltage__1371,das_battery_voltage__1369,das_battery_voltage__326,das_temp__1368,das_temp__325,dc_pos_current__317,dc_pos_voltage__316,dc_power__314,dcdc_1_voltage__1364,dcdc_2_voltage__1365,dcdc_exhaust_temp__1367,interior_temp__1366,inverter_temp__324,module_temp_1__321,module_temp_2__322,module_temp_3__323,poa_irradiance__313,power_factor__327,program_codeset__1373,resistor_box_3_temp__1370,vcm_above_threshold__1372,system_id
2012-08-06 00:00:00,0.1892,3.2663,121.9216,26.1603,,,,13.2085,,25.1633,0.0291,1.5199,0.0432999999999999,,,,,25.6021,23.3291,23.2507,23.4514,-4.2734,0.1342,,,,4
2012-08-06 00:01:00,0.189,2.901,121.9521,26.2077,,,,13.2089,,25.1633,0.0269,1.4288,0.0378,,,,,25.5754,23.2693,23.2548,23.4198,-4.3921,0.1332,,,,4
2012-08-06 00:02:00,0.1895,2.9869,122.0075,26.1699,,,,13.2084,,25.1633,0.0246,1.2296,0.0313999999999999,,,,,25.55,23.1029,23.0609,23.2033,-4.3921,0.1328,,,,4
2012-08-06 00:03:00,0.1897,3.1159,122.0166,26.024,,,,13.2089,,25.1633,0.0269,1.5028,0.0405,,,,,25.5151,22.8999,22.8346,22.9577,-4.2733,0.1333999999999999,,,,4
2012-08-06 00:04:00,0.1897,3.0085,122.0347,25.8678,,,,13.2089,,25.1633,0.0328,1.4971,0.048,,,,,25.4707,22.721,22.6398,22.7864,-4.4514,0.1331,,,,4
2012-08-06 00:05:00,0.1899,3.073,122.049,25.6599,,,,13.2084,,25.1633,0.0239,1.4402,0.034,,,,,25.42,22.5937,22.5193,22.7279,-4.9262,0.1336,,,,4
2012-08-06 00:06:00,0.1895,3.0945,122.0254,25.7247,,,,13.2089,,25.1633,0.0313999999999999,1.241,0.0396,,,,,25.3892,22.5227,22.4731,22.6948,-4.9855,0.1328999999999999,,,,4
2012-08-06 00:07:00,0.1897,3.0301,121.9663,25.6243,,,,13.2089,,25.1449,0.0208999999999999,1.6623,0.034,,,,,25.34,22.3781,22.3526,22.478,-4.9855,0.1335,,,,4
2012-08-06 00:08:00,0.1897,3.1161,122.0651,25.2763,,,,13.2089,,25.1317,0.0287,1.3776,0.0388,,,,,25.2741,22.3159,22.2628,22.433,-5.2229,0.1332,,,,4
2012-08-06 00:09:00,0.189,3.1375,122.0862,25.256,,,,13.2088,,25.1292,0.0265999999999999,1.241,0.0304999999999999,,,,,25.2319,22.3321,22.3452,22.6062,-5.2229,0.1328999999999999,,,,4
