measured_on,ac_current__319,ac_power__315,ac_voltage__318,ambient_temp__320,das_temp__325,dc_pos_current__317,dc_pos_voltage__316,dc_power__314,module_temp_1__321,system_id
2008-05-31 00:00:00,5.052,-0.095,121.492,14.777,16.491,0.007,1.466,0.0109999999999999,15.4,4
2008-05-31 00:15:00,5.05,-0.095,121.439,14.718,16.405,0.007,1.482,0.0109999999999999,15.361,4
2008-05-31 00:30:00,5.051,-0.095,121.454,14.805,16.338,0.008,1.564,0.012,15.523,4
2008-05-31 00:45:00,5.053,-0.095,121.517,14.803,16.396,0.007,1.625,0.012,15.587,4
2008-05-31 01:00:00,5.054,-0.095,121.519,14.724,16.427,0.007,1.652,0.012,15.644,4
2008-05-31 01:15:00,5.06,-0.095,121.633,14.558,16.44,0.007,1.591,0.012,15.626,4
2008-05-31 01:30:00,5.063,-0.095,121.675,14.511,16.369,0.007,1.61,0.012,15.581,4
2008-05-31 01:45:00,5.062,-0.095,121.648,14.62,16.328,0.007,1.553,0.012,15.451,4
2008-05-31 02:00:00,5.072,-0.095,121.766,14.495,16.301,0.008,1.549,0.012,15.487,4
2008-05-31 02:15:00,5.076,-0.095,121.81,14.52,16.219,0.008,1.516,0.0109999999999999,15.471,4
2008-05-31 02:30:00,5.072,-0.095,121.814,14.461,16.175,0.008,1.552,0.012,15.47,4
2008-05-31 02:45:00,5.072,-0.095,121.863,14.297,16.143,0.008,1.563,0.012,15.105,4
2008-05-31 03:00:00,5.07,-0.095,121.837,13.583,15.908,0.007,1.377,0.01,14.111,4
2008-05-31 03:15:00,5.062,-0.095,121.701,13.343,15.453,0.007,1.235,0.0089999999999999,13.593,4
2008-05-31 03:30:00,5.062,-0.095,121.7,13.219,14.986,0.008,1.298,0.01,13.325,4
2008-05-31 03:45:00,5.067,-0.095,121.781,12.489,14.53,0.008,1.336,0.01,12.37,4
2008-05-31 04:00:00,5.064,-0.095,121.712,12.165,14.043,0.008,2.185,0.016,11.648,4
2008-05-31 04:15:00,5.058,-0.095,121.612,11.777,13.609,0.008,5.417,0.041,12.005,4
2008-05-31 04:30:00,5.064,-0.095,121.748,11.542,13.252,0.0109999999999999,12.666,0.1449999999999999,11.547,4
2008-05-31 04:45:00,5.087,-0.188,121.991,11.289,12.892,0.025,58.725,1.55,11.162,4
2008-05-31 05:00:00,5.424,-2.715,121.885,10.993,12.748,0.05,170.464,8.281,10.9,4
2008-05-31 05:15:00,5.309,2.675,121.644,10.858,13.064,0.094,159.702,14.973,10.559,4
2008-05-31 05:30:00,5.322,11.768,121.683,11.462,14.205,0.125,206.253,25.685,11.23,4
2008-05-31 05:45:00,5.335,19.188,121.702,12.305,15.618,0.154,217.214,33.397,12.135,4
2008-05-31 06:00:00,5.303,24.386,121.667,12.915,17.009,0.1719999999999999,231.296,39.597,13.665,4
2008-05-31 06:15:00,5.242,35.463,121.459,13.815,18.231,0.22,234.839,51.774,15.175,4
2008-05-31 06:30:00,5.127,59.309,121.361,14.591,19.366,0.322,237.992,76.741,16.923,4
2008-05-31 06:45:00,4.946,100.85,121.433,15.289,20.643,0.4709999999999999,256.203,120.907,19.167,4
2008-05-31 07:00:00,4.901,154.397,121.548,15.927,21.954,0.648,273.702,177.445,22.056,4
2008-05-31 07:15:00,4.93,208.246,122.067,16.796,23.288,0.8579999999999999,272.351,233.226,24.726,4
2008-05-31 07:30:00,5.044,264.929,122.565,17.208,24.067,1.081,271.149,293.005,26.927,4
2008-05-31 07:45:00,5.17,322.073,123.15,17.527,24.015,1.299,271.669,352.929,28.758,4
2008-05-31 08:00:00,5.283,378.705,123.289,17.626,23.726,1.534,269.269,412.805,30.069,4
2008-05-31 08:15:00,5.453,434.538,123.273,17.853,23.541,1.751,269.716,472.155,30.538,4
2008-05-31 08:30:00,5.649,484.284,123.386,18.381,23.515,1.963,267.808,525.55,31.707,4
2008-05-31 08:45:00,5.863,530.159,123.59,19.109,23.82,2.158,266.049,573.951,33.637,4
2008-05-31 09:00:00,6.079,574.964,123.577,19.651,24.287,2.344,265.229,621.479,34.614,4
2008-05-31 09:15:00,6.288,616.062,123.816,19.825,24.69,2.516,264.741,665.982,35.687,4
2008-05-31 09:30:00,6.473,650.794,123.89,20.143,25.053,2.657,264.688,703.132,37.735,4
2008-05-31 09:45:00,6.569,669.621,124.512,18.986,25.365,2.785,259.465,722.501,41.308,4
